EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Corner3Assists,LongMidRangeAssists,DefThreePtRebounds,Steals,BadPassSteals,DeadBallTurnovers,ShootingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG3A,FG3APct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,Avg3ptShotDistance,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,BadPassOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,LostBallSteals,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGA,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,SecondChanceArc3Frequency,ShortMidRangeAssists,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceFtPoints,OffAtRimReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallTurnovers,SecondChanceTurnovers,ShortMidRangePctBlocked,BlockedShortMidRange,DefCorner3ReboundPct,on,PtsPutbacks,Loose Ball Fouls,DefensiveGoaltends,HeaveAttempts,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,BlockedLongMidRange,3SecondViolations,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked
101138,1610612753,Brandon Bass,Brandon Bass,101138,ORL,2536.0,42,9,78,80,42,48,9.0,158,2.0,2.0,1.0,1.0,2.0,6.0,3.0,5.0,7.0,13.0,5.0,19.0,84,1.0,1.0,2.0,2.0,7.0,3.0,7.0,2.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,6.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,3.0,1.0,7.0,42,0.14285714285714285,0.14285714285714285,0.5384615384615384,1.0,0.2857142857142857,0.5384615384615384,1.0,0.2857142857142857,0.59375,1.0,0.3888888888888889,19.10112359550562,1.0,1.0,0.14814814814814814,0.047619047619047616,0.09090909090909091,0.125,0.0625,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2,0.15384615384615385,1.0,1.0,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.5,0.38461538461538464,0.6,0.6,0.14285714285714285,1.0,0.15384615384615385,0.39186153846153843,0.297,0.3744142857142857,0.1875,0.1875,0.10526315789473684,0.3684210526315789,10.63076923076923,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,1552.0,26,18,49,48,27,35,7.0,97,2.0,2.0,2.0,2.0,,1.0,,,2.0,3.0,3.0,7.0,46,,,,2.0,3.0,3.0,7.0,4.0,,1.0,2.0,,5.0,1.0,2.0,5.0,,7.0,3.0,10.0,,1.0,1.0,2.0,,4.0,2.0,3.0,1.0,,7.0,27,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.875,,0.875,10.344827586206897,0.5,,0.3125,0.2222222222222222,0.125,0.35,0.17647058823529413,0.5,,0.2,0.2857142857142857,,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.5469333333333334,,0.5469333333333334,0.3333333333333333,0.3333333333333333,,1.0,1.4333333333333333,0.5510204081632653,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1533,1610612753,Anthony Johnson,Anthony Johnson,1533,ORL,285.0,5,5,9,8,6,8,2.0,17,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,12,1.0,1.0,2.0,1.0,1.0,,2.0,,2.0,2.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,2.0,6,,,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,16.666666666666668,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,0.5,1.0,1.0,0.55995,0.5748,0.55995,,,1.0,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,1736.0,29,15,53,54,28,38,5.0,107,1.0,1.0,,,,,2.0,5.0,3.0,6.0,3.0,18.0,55,,,,2.0,2.0,2.0,9.0,6.0,,,1.0,,3.0,,1.0,2.0,,2.0,1.0,3.0,,,,2.0,2.0,2.0,3.0,4.0,1.0,,9.0,28,1.0,1.0,0.5,,1.0,0.6818181818181818,,0.7,0.6923076923076923,,0.75,25.423728813559322,,,0.125,0.08333333333333333,,0.09523809523809523,0.05555555555555555,,,,0.16666666666666666,,0.09090909090909091,1.0,1.0,,,,,0.45454545454545453,0.4,0.4,,,0.5454545454545454,0.4769090909090909,,0.44799,0.08333333333333333,0.14285714285714285,,0.5,15.049999999999997,0.5283018867924528,1.0,,,,1.0,1.0,2.0,2.0,,,1.0,,1.0,,,0.25,,1.0,,,1.0,1.0,5.0,3.0,0.45454545454545453,0.09090909090909091,,,0.2,25.14,1.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6,0.3333333333333333,0.6,0.16666666666666666,1.0,0.36363636363636365,0.75,0.75,0.3333333333333333,1.0,0.4,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2554,1610612753,Mickael Pietrus,Mickael Pietrus,2554,ORL,1676.0,28,6,51,56,27,34,4.0,107,1.0,1.0,,,,,,1.0,1.0,2.0,4.0,21.0,59,,,6.0,,,2.0,14.0,,2.0,1.0,1.0,,2.0,,,2.0,,2.0,,2.0,,,,1.0,1.0,5.0,3.0,4.0,2.0,,14.0,27,,,0.5,,,0.9444444444444444,1.5,1.2,0.9545454545454546,1.5,1.1666666666666667,21.428571428571427,,,0.10526315789473684,,,0.09523809523809523,,,,,0.14285714285714285,,0.1111111111111111,1.0,1.0,,,,,0.1111111111111111,,,,,0.8888888888888888,0.5072833333333332,0.51495,0.51897,0.18181818181818182,0.5,0.2857142857142857,0.6666666666666666,12.35,0.5294117647058824,,,1.0,,2.0,1.0,1.0,5.0,,,,,,,,0.2,,,,,4.0,3.0,7.0,5.0,0.7777777777777778,0.4444444444444444,,,0.6,24.271428571428572,2.0,1.0,3.0,1.0,2.0,5.0,2.0,4.0,15.0,,3.0,1.0,,,,,1.0,0.7142857142857143,0.8,0.7142857142857143,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.4,0.5,0.3333333333333333,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1713,1610612753,Vince Carter,Vince Carter,1713,ORL,776.0,13,-2,24,25,13,9,4.0,49,1.0,2.0,1.0,2.0,1.0,2.0,,2.0,2.0,6.0,,4.0,23,,,,2.0,4.0,,4.0,,4.0,,1.0,,3.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,2.0,,,,,4.0,13,,,0.3333333333333333,,0.5,0.25,,0.5,0.25,,0.5,31.03448275862069,1.0,,0.08333333333333333,,0.2,0.07692307692307693,0.07142857142857142,,,,0.25,,0.25,0.5,1.0,0.25,0.5,0.5,,0.25,,,0.5,0.5,0.5,0.51263125,0.5514,0.5452,,,,1.0,8.533333333333333,0.5416666666666666,1.0,1.0,,,,,,2.0,,,,,,,0.25,,,,,,1.0,,2.0,,0.25,0.125,,,,24.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.16666666666666666,0.5,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1715,1610612753,Jason Williams,Jason Williams,1715,ORL,1065.0,18,16,32,37,19,21,2.0,69,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,3.0,5.0,31,,,,1.0,1.0,3.0,5.0,,2.0,2.0,4.0,1.0,10.0,,,2.0,,3.0,,3.0,,,,,,1.0,1.0,3.0,,,5.0,19,,,0.5,,1.0,0.25,,0.5,0.4,,0.6666666666666666,14.705882352941176,,,0.18181818181818182,,,0.21428571428571427,,,,0.5,,,0.25,1.0,1.0,,,,,0.25,,,0.5,1.0,0.75,0.5472,,0.6553249999999999,,,,1.0,9.55,0.59375,2.0,2.0,,1.0,,,,1.0,,,1.0,,1.0,0.3333333333333333,,,0.5,,,,,,2.0,1.0,0.5,,,,,24.7,,,2.0,,1.0,,,,,,2.0,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2440,1610612753,Matt Barnes,Matt Barnes,2440,ORL,884.0,15,-1,28,25,16,15,5.0,53,,1.0,,,,,,1.0,,2.0,2.0,5.0,31,,,5.0,,1.0,,3.0,,,,,,,1.0,2.0,2.0,,2.0,3.0,5.0,,,,,,2.0,2.0,2.0,1.0,,3.0,16,,,,,,0.3,0.75,0.75,0.4166666666666667,0.8333333333333334,0.75,17.64705882352941,,,0.2857142857142857,0.2857142857142857,0.2,0.2222222222222222,0.25,,,0.5,,,0.2,,,,,,,0.2,,,,,0.8,0.48484,0.54435,0.391725,0.16666666666666666,0.3333333333333333,1.0,0.6,7.9,0.5714285714285714,,,,,,,,1.0,,,,,,,0.2,0.25,,,,,,,3.0,1.0,0.6,,,,,25.26666666666667,,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,,3.0,1.0,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,,0.6,0.3333333333333333,0.3333333333333333,1.0,,0.5,1.0,0.3333333333333333,,,,1.0,,,1.0,,,,,,,0.5,,,,,,,,2.0,1.0,0.5,1.0,1.0,,,1.0,2.0,0.5,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,1186.0,20,-12,37,35,17,19,5.0,72,,,,,,1.0,1.0,3.0,1.0,4.0,3.0,5.0,41,,,,,1.0,2.0,2.0,,2.0,,2.0,,6.0,,,,,,,,,2.0,1.0,3.0,,3.0,4.0,4.0,1.0,,2.0,17,,,0.25,,,0.2,,,0.35714285714285715,,0.3333333333333333,23.25581395348837,0.6666666666666666,,,,,,,,,,,,,,,0.2,,,,0.6,0.3333333333333333,0.3333333333333333,,,0.2,0.41320999999999997,,0.45462499999999995,0.16666666666666666,0.2,,0.4,17.400000000000002,0.4594594594594595,2.0,,,,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,0.2,,,,,25.7,,,1.0,,1.0,,,,,,1.0,,2.0,,1.0,,,,,,,,0.2,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,922.0,15,-6,28,30,14,11,2.0,58,1.0,1.0,,,,2.0,,,1.0,3.0,5.0,7.0,35,,1.0,,,1.0,5.0,5.0,2.0,,,,,,,,1.0,,2.0,,2.0,,,,,,1.0,6.0,6.0,,,5.0,14,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.5833333333333334,,0.625,20.0,,,0.14285714285714285,,,0.25,,,,,0.5,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,,,,0.3333333333333333,0.462,,0.4292,,,,0.7142857142857143,4.3,0.5,,,,1.0,,,,1.0,,,3.0,,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,
