EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Arc3Assists,ShortMidRangeAssists,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyAtRimFGM,Travels,Offensive Fouls,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,on,BlockedCorner3,HeaveAttempts,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,12616.0,210,-33,365,364,53.0,58,44.0,729,9.0,20.0,1.0,5.0,1.0,5.0,10.0,8.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,49.0,1.0,2.0,22.0,69.0,421,4.0,8.0,6.0,14.0,1.0,3.0,1.0,2.0,4.0,9.0,24.0,20.0,3.0,2.0,1.0,1.0,6.0,4.0,2.0,6.0,2.0,3.0,1.0,14.0,7.0,9.0,9.0,10.0,3.0,22.0,16.0,38.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,9.0,2.0,15.0,1.0,23.0,3.0,11.0,2.0,2.0,2.0,2.0,9.0,53.0,1.0,2.0,0.5454545454545454,0.5714285714285714,1.0,0.5,0.5,0.5,0.4489795918367347,0.5,0.3333333333333333,0.46078431372549017,0.5,0.5,0.5655737704918032,0.6363636363636364,0.6428571428571429,0.0392156862745098,0.12244897959183673,0.25,0.1,15.0,0.375,0.08064516129032258,0.05806451612903226,0.16071428571428573,0.19444444444444445,0.10555555555555556,0.08376963350785341,0.1276595744680851,0.02702702702702703,0.028169014084507043,0.17857142857142858,0.25,0.09090909090909091,0.045454545454545456,0.08620689655172414,0.15,0.1875,0.39215686274509803,0.45,0.6,0.6666666666666666,0.19607843137254902,0.5,0.5555555555555556,0.2,0.37254901960784315,0.42105263157894735,0.42105263157894735,0.625,0.0196078431372549,0.0196078431372549,1.0,1.0,1.0,0.625,0.2,0.2,0.2,0.2,1.0,0.43137254901960786,1.0,0.4877578431372549,0.58505,0.45474999999999993,0.1864406779661017,0.19298245614035087,0.2028985507246377,0.13043478260869565,9.655102040816328,23.75,0.14520547945205478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1710,1610612737,Mike Bibby,Mike Bibby,1710,ATL,17545.0,292,-6,517,509,88.0,125,62.0,1026,2.0,3.0,,1.0,,,2.0,20.0,41.0,11.0,4.0,8.0,23.0,,3.0,22.0,46.0,14.0,34.0,7.0,93.0,573,1.0,2.0,,5.0,,3.0,2.0,7.0,3.0,9.0,24.0,20.0,39.0,,23.0,8.0,2.0,25.0,3.0,28.0,,14.0,7.0,59.0,2.0,3.0,4.0,19.0,,23.0,5.0,28.0,9.0,6.0,3.0,3.0,3.0,12.0,11.0,26.0,1.0,15.0,3.0,10.0,,3.0,2.0,,,,9.0,88.0,3.0,2.0,0.5454545454545454,0.5454545454545454,0.9285714285714286,0.4117647058823529,0.2857142857142857,0.4117647058823529,0.4782608695652174,0.5,,0.5375,0.4166666666666667,0.3,0.5470588235294118,0.4166666666666667,0.375,0.425,0.043478260869565216,,,16.357504215851602,,0.10857142857142857,0.014492753623188406,0.05128205128205128,0.043478260869565216,0.09090909090909091,0.019762845849802372,0.03389830508474576,,0.010638297872340425,0.027777777777777776,0.1,0.10144927536231885,0.034482758620689655,0.14285714285714285,0.05454545454545454,0.043478260869565216,0.0375,0.6666666666666666,0.6666666666666666,,0.025,,,,0.5125,0.4878048780487805,0.5128205128205128,0.6,0.1375,0.2875,0.34782608695652173,0.36363636363636365,1.0,0.16666666666666666,,,0.4,0.3,,0.4625,0.34782608695652173,0.465874375,0.5185833333333333,0.48368500000000003,0.03614457831325301,0.061224489795918366,0.053763440860215055,0.0967741935483871,17.000000000000004,25.029411764705884,0.1702127659574468,6.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,4.0,1.0,9.0,7.0,2.0,1.0,2.0,1.0,0.25,0.029411764705882353,0.04878048780487805,0.043478260869565216,0.75,0.024390243902439025,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,15312.0,255,4,447,441,73.0,90,52.0,888,21.0,32.0,6.0,10.0,4.0,14.0,30.0,11.0,25.0,,,1.0,1.0,1.0,1.0,46.0,87.0,1.0,1.0,14.0,109.0,493,6.0,11.0,1.0,13.0,4.0,11.0,1.0,1.0,6.0,17.0,58.0,34.0,3.0,8.0,1.0,1.0,1.0,11.0,3.0,14.0,1.0,2.0,8.0,31.0,4.0,16.0,18.0,24.0,3.0,45.0,20.0,65.0,5.0,4.0,1.0,1.0,7.0,10.0,9.0,22.0,,17.0,,19.0,3.0,10.0,1.0,11.0,8.0,11.0,17.0,73.0,2.0,1.0,0.6304347826086957,0.6904761904761905,1.0,1.0,1.0,1.0,0.5287356321839081,0.5454545454545454,0.36363636363636365,0.5397727272727273,0.5454545454545454,0.4583333333333333,0.5677083333333334,0.5416666666666666,0.5666666666666667,0.011363636363636364,0.011494252873563218,0.03125,,20.622568093385215,0.3,0.16783216783216784,0.08648648648648649,0.25,0.09302325581395349,0.19534883720930232,0.08771929824561403,0.15384615384615385,0.08163265306122448,0.047619047619047616,0.11764705882352941,,0.10714285714285714,0.2962962962962963,0.16666666666666666,0.27450980392156865,0.19047619047619047,0.36363636363636365,0.65625,0.6774193548387096,0.6190476190476191,0.3409090909090909,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.2840909090909091,0.44,0.44,0.9090909090909091,,0.011363636363636364,1.0,1.0,1.0,0.9090909090909091,0.6,0.3333333333333333,,0.08333333333333333,1.0,0.375,1.0,0.4616954545454545,0.5488888888888889,0.4359416666666666,0.10526315789473684,0.10638297872340426,0.11926605504587157,0.1559633027522936,8.124137931034483,25.4,0.16331096196868009,,,,,,,,,,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,0.3,0.05,,,,,,,,,3.0,1.0,5.0,1.0,2.0,3.0,3.0,0.2727272727272727,0.16666666666666666,0.75,,,,,,,,True,,,,,,
2037,1610612737,Jamal Crawford,Jamal Crawford,2037,ATL,7108.0,118,25,226,213,73.0,92,29.0,439,6.0,10.0,1.0,2.0,7.0,2.0,3.0,7.0,18.0,3.0,1.0,4.0,12.0,1.0,5.0,15.0,31.0,7.0,15.0,16.0,67.0,231,1.0,4.0,,8.0,4.0,13.0,2.0,6.0,10.0,24.0,12.0,18.0,18.0,,12.0,4.0,2.0,11.0,3.0,14.0,1.0,4.0,5.0,31.0,,,3.0,9.0,,12.0,,12.0,4.0,2.0,2.0,,2.0,6.0,2.0,13.0,,17.0,1.0,19.0,,6.0,3.0,,,,24.0,73.0,4.0,3.0,0.4,0.4,0.8571428571428571,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.4838709677419355,0.25,0.3076923076923077,0.5543478260869565,0.6666666666666666,0.3684210526315789,0.6,0.6666666666666666,0.48,0.32608695652173914,0.06451612903225806,,0.3333333333333333,23.552123552123554,,0.1125,,0.1,,0.10909090909090909,,,,,,,0.08823529411764706,,0.1935483870967742,0.13636363636363635,,0.21739130434782608,0.6,0.6,0.5,0.06521739130434782,0.6666666666666666,1.0,1.0,0.391304347826087,0.3888888888888889,0.4117647058823529,0.14285714285714285,0.06521739130434782,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,0.5,0.3684210526315789,0.05263157894736842,0.2631578947368421,0.2,0.5434782608695652,0.3333333333333333,0.4750119565217391,0.5099899999999999,0.4907236842105263,0.11538461538461539,0.16216216216216217,0.11940298507462686,0.3582089552238806,11.151612903225805,25.52,0.3230088495575221,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,2.0,2.0,,4.0,2.0,2.0,,1.0,,1.0,,0.05555555555555555,,0.6666666666666666,,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,3.0,,2.0,,,,,,,0.42857142857142855,1.0,1.0,1.0,1.0,,,,True,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,16519.0,275,-3,482,480,73.0,110,56.0,962,12.0,23.0,1.0,3.0,4.0,9.0,28.0,24.0,47.0,6.0,,4.0,15.0,,1.0,45.0,98.0,6.0,21.0,22.0,130.0,536,4.0,7.0,,11.0,4.0,14.0,,1.0,9.0,17.0,18.0,72.0,12.0,2.0,15.0,4.0,3.0,26.0,11.0,37.0,7.0,10.0,14.0,85.0,,6.0,3.0,15.0,2.0,20.0,6.0,26.0,5.0,5.0,,2.0,6.0,17.0,6.0,12.0,,24.0,1.0,25.0,3.0,11.0,2.0,2.0,2.0,2.0,17.0,73.0,1.0,2.0,0.2,0.20454545454545456,0.6666666666666666,0.2857142857142857,,0.2857142857142857,0.45918367346938777,0.5714285714285714,0.2857142857142857,0.453781512605042,0.55,0.26666666666666666,0.49612403100775193,0.55,0.425,0.17647058823529413,0.030612244897959183,0.13043478260869565,,26.449275362318843,0.2222222222222222,0.09316770186335403,0.031413612565445025,0.04,,0.07627118644067797,0.02553191489361702,0.03773584905660377,0.02,0.03409090909090909,,,0.08064516129032258,0.15384615384615385,0.0821917808219178,0.03773584905660377,0.045454545454545456,0.19327731092436976,0.5217391304347826,0.6,0.25,0.23529411764705882,0.32142857142857145,0.32142857142857145,0.1111111111111111,0.3949579831932773,0.5106382978723404,0.5106382978723404,0.20833333333333334,0.05042016806722689,0.12605042016806722,0.26666666666666666,0.26666666666666666,0.5,0.3,0.3333333333333333,0.26666666666666666,,0.06666666666666667,,0.3697478991596639,0.26666666666666666,0.44965252100840336,0.52935,0.43649666666666664,0.08661417322834646,0.10377358490566038,0.08461538461538462,0.13076923076923078,11.30816326530612,25.219047619047622,0.15145228215767634,2.0,1.0,,1.0,2.0,1.0,3.0,6.0,,4.0,2.0,1.0,11.0,8.0,3.0,,5.0,1.0,0.3333333333333333,,,,0.6470588235294118,0.015625,0.3333333333333333,0.3333333333333333,1.0,0.1,0.2,0.5,1.0,,2.0,1.0,,,,,,,,0.5,,2.0,,,3.0,,,True,,,,,,
2230,1610612737,Maurice Evans,Maurice Evans,2230,ATL,1060.0,18,-4,34,32,10.0,20,4.0,66,,,,,,,,1.0,2.0,1.0,,,,,,1.0,2.0,1.0,1.0,,5.0,43,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,10.0,1.0,,,,1.0,1.0,,1.0,0.5,,,0.8333333333333334,,,0.8333333333333334,,,0.3333333333333333,,,,7.894736842105263,,0.07692307692307693,,,,0.06666666666666667,,,,,,,,,0.2,,,,,,,,,,,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,0.44206666666666666,,,,,,,18.9,24.8,0.29411764705882354,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,2481.0,41,-10,73,70,17.0,29,10.0,143,4.0,8.0,2.0,4.0,2.0,,1.0,1.0,4.0,,,,,,,5.0,13.0,,,,10.0,84,3.0,5.0,,6.0,1.0,3.0,,,,2.0,6.0,4.0,,4.0,,,,,,,,,,,1.0,4.0,1.0,4.0,,5.0,5.0,10.0,,,,,2.0,4.0,4.0,11.0,2.0,2.0,1.0,,,,,4.0,4.0,4.0,2.0,17.0,1.0,,0.6,1.0,,,,,0.38461538461538464,0.6,0.3333333333333333,0.38461538461538464,0.6,0.3333333333333333,0.38461538461538464,0.6,0.3333333333333333,,,,,20.238095238095237,,0.11428571428571428,0.16,0.14285714285714285,0.5,0.11904761904761904,0.18518518518518517,0.14285714285714285,0.2,0.15384615384615385,0.5,,0.07142857142857142,1.0,0.1,,0.3333333333333333,0.6153846153846154,0.5,0.5,0.5,0.07692307692307693,,,,0.3076923076923077,0.25,0.25,1.0,,,,,,0.8,0.5,0.6666666666666666,,,,0.6153846153846154,,0.48705384615384617,0.549475,0.47786666666666666,,,0.6,0.2,5.976923076923077,,0.2328767123287671,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,0.5,0.14285714285714285,,,,,,,,,1.0,1.0,1.0,,,1.0,,0.25,,0.5,,,,,,,,True,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,14172.0,236,-11,412,407,50.0,79,50.0,819,23.0,40.0,4.0,12.0,2.0,5.0,16.0,6.0,16.0,1.0,,1.0,3.0,,,34.0,72.0,2.0,4.0,10.0,84.0,459,6.0,17.0,,12.0,3.0,4.0,,,2.0,8.0,34.0,34.0,6.0,6.0,3.0,1.0,2.0,11.0,6.0,17.0,1.0,6.0,4.0,40.0,3.0,16.0,13.0,22.0,3.0,38.0,19.0,57.0,5.0,4.0,1.0,3.0,6.0,12.0,10.0,17.0,2.0,23.0,7.0,16.0,4.0,10.0,,14.0,14.0,15.0,8.0,50.0,,,0.5,0.5483870967741935,1.0,0.5,,0.5,0.4722222222222222,0.35294117647058826,0.75,0.4868421052631579,0.35294117647058826,0.75,0.5121951219512195,0.35294117647058826,0.8,0.05263157894736842,0.027777777777777776,0.025,0.0625,19.873150105708245,0.3,0.16793893129770993,0.09195402298850575,0.19402985074626866,0.08823529411764706,0.17676767676767677,0.09134615384615384,0.14583333333333334,0.08163265306122448,0.06493506493506493,0.07407407407407407,0.14285714285714285,0.17307692307692307,0.13043478260869565,0.17857142857142858,0.21739130434782608,0.14285714285714285,0.5263157894736842,0.575,0.5897435897435898,0.5217391304347826,0.21052631578947367,0.3125,0.3333333333333333,,0.21052631578947367,0.375,0.375,0.8333333333333334,0.013157894736842105,0.039473684210526314,0.3333333333333333,0.3333333333333333,1.0,0.7058823529411765,0.3333333333333333,0.5,,,,0.5789473684210527,0.3333333333333333,0.5151138157894737,0.52515,0.49965000000000004,0.12195121951219512,0.1282051282051282,0.14285714285714285,0.09523809523809523,6.0375000000000005,25.0,0.12135922330097088,1.0,,,,,,,,,5.0,1.0,5.0,6.0,3.0,3.0,2.0,,2.0,,,,,0.5,0.13157894736842105,1.0,1.0,1.0,,,,,,1.0,,3.0,,,9.0,1.0,0.6,0.25,0.5,,,,,,1.0,1.0,True,,,,,,
201238,1610612737,Mario West,Mario West,201238,ATL,79.0,1,-2,4,3,3.0,3,,7,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,375.0,6,3,10,11,,11,1.0,21,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
