EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,FTOffRebounds,DefThreePtRebounds,OffRebounds,OffFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,PenaltyShotQualityAvg,Avg3ptShotDistance,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,FG2M,FG3M,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,LongMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefFTReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,AtRimAssists,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefAtRimReboundPct,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,BadPassOutOfBoundsTurnovers,SecondChanceFg2Pct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShortMidRangeFGM,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimPctAssisted,PenaltyFtPoints,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,on,SecondChanceFtPoints,OffThreePtRebounds,Offensive Fouls Drawn,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfOReb,LostBallTurnovers,Travels,Technical Free Throw Trips,ShortMidRangePctBlocked,SelfORebPct,ShortMidRangePctAssisted,ShortMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffArc3ReboundPct,Corner3Assists,StepOutOfBoundsTurnovers,Corner3FGA,Corner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3
101124,1610612741,Hakim Warrick,Hakim Warrick,101124,CHI,337.0,6,2.0,12,12,2.0,1.0,2.0,24,1.0,1.0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,15.384615384615383,0.25,0.2,0.5,1.0,0.4054,16.4,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201181,1610612741,Chris Richard,Chris Richard,201181,CHI,245.0,4,2.0,8,9,2.0,1.0,2.0,17,,,6,,1.0,2.0,,,,,2.0,,,0.25,,,,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201949,1610612741,James Johnson,James Johnson,201949,CHI,1194.0,20,-6.0,40,38,21.0,23.0,5.0,78,,1.0,41,,,1.0,1.0,2.0,11.0,,21.0,8.695652173913043,,,,,0.531325,2.0,0.525,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,0.5,1.0,1.0,0.5,0.05263157894736842,0.043478260869565216,0.1,0.5,0.5,1.0,1.0,0.55515,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,1610612741,Flip Murray,Flip Murray,2436,CHI,712.0,12,,23,21,11.0,13.0,4.0,44,3.0,8.0,24,,2.0,2.0,,,,,11.0,39.285714285714285,,0.16666666666666666,,0.3,0.517415,8.7625,0.4782608695652174,,1.0,,,0.5,0.5,4.0,2.0,,2.0,,2.0,1.0,,1.0,,2.0,,,,,,,,0.2,0.125,0.25,,,,,0.4,0.2,,0.6,0.4457333333333333,25.5,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,11.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.375,0.6666666666666666,0.45,0.6666666666666666,0.5,0.6666666666666666,0.5,0.25,0.3333333333333333,0.1,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,1.0,0.5,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,337.0,6,2.0,12,12,2.0,1.0,2.0,24,1.0,3.0,8,,,,,,,,2.0,38.46153846153846,,,,0.2,0.47812,8.966666666666667,0.16666666666666666,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,,2.0,,,,,,,,0.4,0.3333333333333333,1.0,,,,,0.2,0.4,0.5,0.6,0.43022499999999997,26.6,,,,1.0,,1.0,,1.0,,3.0,,1.0,3.0,,,,1.0,1.0,,,,,,,,3.0,,,0.5,0.5,,,0.3,0.75,0.3,0.75,,,,0.2,,,,0.5,0.5,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.5,1.0,1.0,1.0,0.43022499999999997,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,1610612741,Devin Brown,Devin Brown,2484,CHI,135.0,2,3.0,5,6,1.0,,1.0,11,,1.0,2,1.0,1.0,1.0,,,,,1.0,16.666666666666668,0.5,0.3333333333333333,,,0.7651,,0.2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,2.0,,,,2.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,234.0,4,-3.0,8,7,4.0,4.0,,15,,,8,1.0,1.0,1.0,,,,,4.0,,1.0,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,509.0,8,2.0,17,14,8.0,11.0,2.0,31,,2.0,12,,1.0,3.0,1.0,1.0,,,8.0,19.047619047619047,,0.16666666666666666,,,0.5287833333333333,1.8,0.47058823529411764,,1.0,2.0,,0.25,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,2.0,,,,,,,0.3333333333333333,,,,0.2,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.5287833333333333,25.2,1.0,1.0,2.0,,,,1.0,,,2.0,1.0,2.0,2.0,,2.0,,,1.0,1.0,,,,,,,2.0,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,0.5,,,,,,,0.6666666666666666,0.5,,1.0,,,,2.0,,,2.0,,,,,,,0.5,0.5,,,,,,0.5087,1.0,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,798.0,13,-10.0,25,25,17.0,21.0,3.0,50,,4.0,33,1.0,1.0,2.0,,,1.0,,17.0,13.333333333333334,0.25,0.14285714285714285,,,0.531975,2.5,0.68,,,1.0,,,,3.0,,,,,,,,1.0,,2.0,1.0,,,,1.0,,,,,,,0.08333333333333333,0.06666666666666667,0.125,0.75,,,0.75,0.5137999999999999,,1.0,,2.0,1.0,,,2.0,,,4.0,1.0,3.0,2.0,2.0,2.0,,,1.0,1.0,,,,,,,2.0,0.5,0.5,,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.25,,,,,,0.6666666666666666,,,0.5,,,,2.0,,,2.0,,,,,,,0.5,0.5,,,,,,0.5973999999999999,0.5,,,,1.0,,,,,,,,1.0,2.0,1.0,,,0.5,,,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,812.0,14,-10.0,27,25,19.0,22.0,2.0,52,3.0,7.0,33,,2.0,2.0,,,2.0,,19.0,25.806451612903228,,0.2857142857142857,,0.42857142857142855,0.4813571428571429,9.985714285714286,0.7037037037037037,,2.0,,,0.5,0.6666666666666666,2.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,0.14285714285714285,0.5,,,,,0.2857142857142857,,,0.2857142857142857,0.51916,,,,2.0,2.0,2.0,,2.0,,1.0,5.0,1.0,5.0,3.0,2.0,2.0,,,,,,1.0,1.0,3.0,2.0,,3.0,0.5,0.5,,,0.2857142857142857,0.2,0.2857142857142857,0.2,0.3125,0.25,,,,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.5,,,0.4,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.125,0.125,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,420.0,7,-7.0,14,13,9.0,10.0,1.0,27,2.0,2.0,17,1.0,1.0,1.0,,,1.0,,9.0,13.333333333333334,0.3333333333333333,0.2,,1.0,0.40665,18.0,0.6428571428571429,,,,,,,,,,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,0.4138,,,,,,2.0,,2.0,,,4.0,1.0,1.0,2.0,,4.0,,,1.0,,,,,,,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,237.0,4,-5.0,9,8,9.0,8.0,1.0,17,3.0,3.0,13,,,1.0,,,,,9.0,40.0,,,,1.0,0.39549999999999996,17.900000000000002,1.0,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,0.3333333333333333,,,0.3333333333333333,0.25,0.5,,,,,0.39549999999999996,,,,,,1.0,,1.0,,2.0,4.0,1.0,3.0,4.0,2.0,,,,,,,,,1.0,2.0,1.0,4.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,,0.3333333333333333,0.5,1.0,,,,,,1.0,,,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,0.4271,0.5,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,2.0,1.0,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101124,1610612741,Hakim Warrick,Hakim Warrick,101124,CHI,1519.0,25,-7.0,49,49,15.0,28.0,7.0,98,4.0,9.0,59,1.0,1.0,4.0,,1.0,2.0,,15.0,24.13793103448276,0.06666666666666667,0.05,,0.4,0.44025,10.477777777777778,0.30612244897959184,,,3.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,,1.0,,1.0,0.1,0.1111111111111111,0.3333333333333333,1.0,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.3,0.1,0.5,0.4,0.40835,25.9,,,1.0,2.0,1.0,,2.0,,5.0,9.0,,1.0,3.0,2.0,2.0,,,,,,,,4.0,6.0,1.0,3.0,0.5,0.5,,,0.2222222222222222,,0.2,,0.34615384615384615,0.375,,,,0.2,0.25,0.25,1.0,,,0.5,,,0.3333333333333333,,,,1.0,,,1.0,,,,,,,,0.25,,,,,,0.3358,0.1111111111111111,,2.0,,,0.16666666666666666,0.18181818181818182,,,,,,,1.0,,,,,,,1.0,,1.0,0.16666666666666666,0.5,0.5,,3.0,,1.0,,False,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,5050.0,84,-31.0,157,161,18.0,36.0,15.0,318,7.0,21.0,200,8.0,14.0,15.0,4.0,6.0,16.0,2.0,18.0,19.07514450867052,0.17777777777777778,0.17142857142857143,0.0625,0.2916666666666667,0.48788125,8.223809523809525,0.11464968152866242,,4.0,1.0,,0.16,0.05,8.0,3.0,1.0,3.0,1.0,3.0,4.0,,3.0,,6.0,1.0,2.0,1.0,1.0,9.0,,,0.125,0.19047619047619047,0.125,0.3333333333333333,0.01694915254237288,0.013157894736842105,0.06666666666666667,0.3333333333333333,0.125,1.0,0.4583333333333333,0.4695,25.333333333333332,3.0,,,6.0,4.0,,9.0,,7.0,25.0,,,5.0,16.0,2.0,,,3.0,1.0,2.0,,,13.0,7.0,2.0,5.0,0.8888888888888888,1.0,,,0.42857142857142855,,0.375,,0.4444444444444444,0.6666666666666666,0.4,0.375,0.42857142857142855,0.25,0.5714285714285714,0.6666666666666666,1.0,,,,,,0.2,,,,3.0,,,4.0,,,2.0,,,,0.6666666666666666,0.6666666666666666,,,,,,0.5218666666666667,0.16,,1.0,0.25,0.6666666666666666,0.04,0.045454545454545456,1.0,1.0,1.0,,,1.0,2.0,2.0,2.0,1.0,0.6666666666666666,,0.6,0.6666666666666666,0.5,2.0,0.23076923076923078,0.3333333333333333,0.5,,5.0,2.0,2.0,0.14285714285714285,False,,,3.0,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.09090909090909091,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,10493.0,175,-24.0,343,344,76.0,89.0,45.0,687,12.0,49.0,390,31.0,44.0,63.0,7.0,15.0,19.0,2.0,76.0,18.434343434343436,0.3522727272727273,0.30714285714285716,0.2647058823529412,0.24489795918367346,0.5391489795918368,5.924489795918366,0.22157434402332363,1.0,12.0,19.0,0.25,0.23076923076923078,0.17647058823529413,27.0,,,,,,7.0,2.0,12.0,2.0,26.0,16.0,8.0,5.0,2.0,5.0,,,,0.14285714285714285,0.18518518518518517,0.5333333333333333,0.10738255033557047,0.10227272727272728,0.21951219512195122,0.5510204081632653,,,0.5510204081632653,0.5269444444444444,,18.0,2.0,4.0,10.0,4.0,,26.0,,18.0,70.0,6.0,9.0,14.0,30.0,22.0,,,10.0,8.0,1.0,9.0,5.0,17.0,19.0,1.0,14.0,0.5769230769230769,0.7894736842105263,,,0.5306122448979592,0.6666666666666666,0.5306122448979592,0.6666666666666666,0.603448275862069,0.7,0.08333333333333333,0.6666666666666666,0.8181818181818182,0.20408163265306123,0.3333333333333333,0.3333333333333333,0.75,,,0.4444444444444444,0.5,,0.2,,,,13.0,,,20.0,,,1.0,,,,0.6923076923076923,0.7142857142857143,,,,,,0.5521307692307692,0.2857142857142857,1.0,9.0,0.38235294117647056,0.6111111111111112,0.15789473684210525,0.15789473684210525,7.0,6.0,7.0,5.0,0.7142857142857143,7.0,10.0,9.0,14.0,1.0,0.6923076923076923,0.08108108108108109,0.3333333333333333,0.7692307692307693,0.7,4.0,0.45,0.4,0.5,,2.0,3.0,1.0,,False,2.0,2.0,3.0,0.07407407407407407,0.056338028169014086,,,3.0,1.0,,0.2,,0.25,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.10526315789473684,,,,,,,,,,,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,11936.0,199,-44.0,389,392,88.0,110.0,48.0,781,43.0,112.0,456,4.0,11.0,15.0,4.0,13.0,6.0,,88.0,31.685393258426966,0.04,0.06918238993710692,0.02702702702702703,0.3644067796610169,0.4663228813559322,10.018749999999999,0.2262210796915167,,7.0,4.0,,0.11864406779661017,0.14634146341463414,31.0,6.0,1.0,6.0,1.0,6.0,12.0,6.0,36.0,5.0,78.0,2.0,9.0,6.0,2.0,5.0,,,0.05084745762711865,0.10714285714285714,0.2903225806451613,0.6923076923076923,0.011976047904191617,0.02040816326530612,,0.2627118644067797,0.05084745762711865,0.02702702702702703,0.3135593220338983,0.43084324324324325,25.2,13.0,,7.0,38.0,17.0,2.0,53.0,2.0,17.0,129.0,15.0,36.0,36.0,24.0,82.0,,2.0,30.0,17.0,,3.0,2.0,18.0,20.0,3.0,36.0,0.22641509433962265,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.4732142857142857,0.4166666666666667,0.4745762711864407,0.40540540540540543,0.50390625,0.43902439024390244,,0.41935483870967744,0.5909090909090909,0.3220338983050847,0.3953488372093023,0.40476190476190477,0.4117647058823529,0.3333333333333333,0.3333333333333333,0.1891891891891892,,0.3333333333333333,0.27906976744186046,,,,9.0,,,10.0,,6.0,10.0,1.0,,,0.4444444444444444,0.5,1.0,,,,,0.4228666666666667,0.07751937984496124,,7.0,0.02702702702702703,0.3076923076923077,0.056,0.058823529411764705,,,,,,,1.0,4.0,2.0,1.0,0.4444444444444444,0.025,0.05555555555555555,0.1111111111111111,,23.0,0.07692307692307693,0.6052631578947368,0.6388888888888888,,6.0,,3.0,0.023255813953488372,False,2.0,2.0,3.0,0.06896551724137931,0.012048192771084338,0.1111111111111111,1.0,3.0,,,0.05263157894736842,0.02,0.043478260869565216,3.0,1.0,2.0,1.0,,,,,,0.05,1.0,1.0,,,,,,,,,,,,,,
2436,1610612741,Flip Murray,Flip Murray,2436,CHI,5131.0,86,-7.0,157,155,46.0,57.0,26.0,312,8.0,17.0,190,1.0,7.0,11.0,,1.0,3.0,,46.0,16.402116402116402,0.02127659574468085,0.07352941176470588,,0.2962962962962963,0.511325925925926,10.105882352941174,0.2929936305732484,,4.0,4.0,,0.19047619047619047,0.23529411764705882,8.0,9.0,2.0,10.0,2.0,9.0,,1.0,9.0,,19.0,4.0,1.0,,1.0,2.0,,1.0,0.37037037037037035,,,1.0,0.056338028169014086,0.04878048780487805,0.125,0.2962962962962963,0.3333333333333333,0.4,0.6666666666666666,0.4290900000000001,24.660000000000004,6.0,1.0,1.0,1.0,2.0,3.0,8.0,3.0,6.0,31.0,1.0,3.0,2.0,4.0,12.0,3.0,3.0,8.0,3.0,2.0,1.0,,5.0,6.0,,2.0,0.25,0.2857142857142857,0.3,0.3,0.47058823529411764,0.3333333333333333,0.46296296296296297,0.2,0.5166666666666667,0.2,0.4,0.75,0.75,0.037037037037037035,0.25,0.25,,0.3333333333333333,0.3333333333333333,0.2,1.0,0.3333333333333333,0.06451612903225806,1.0,1.0,,2.0,1.0,1.0,7.0,,6.0,5.0,0.6666666666666666,1.0,,1.1666666666666667,1.1666666666666667,0.6666666666666666,0.3333333333333333,1.0,1.0,,0.6332666666666666,0.22580645161290322,,3.0,,0.3333333333333333,0.1,0.15,,,,,,2.0,2.0,2.0,2.0,,1.0,,,0.6666666666666666,1.0,,0.08333333333333333,,,0.5,,,,,False,,,1.0,,0.03125,,,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,0.037037037037037035,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,11368.0,189,-51.0,370,372,76.0,87.0,37.0,742,28.0,34.0,426,13.0,20.0,21.0,,2.0,13.0,,76.0,14.285714285714286,0.13,0.11801242236024845,0.19444444444444445,0.56,0.46487,17.27058823529412,0.20540540540540542,,6.0,1.0,,0.09836065573770492,0.1282051282051282,1.0,14.0,3.0,16.0,4.0,14.0,1.0,2.0,19.0,2.0,40.0,1.0,2.0,1.0,,11.0,,1.0,0.32,0.029411764705882353,,1.0,0.006329113924050633,0.005376344086021506,,0.02,0.28,0.42857142857142855,0.34,0.4772857142857143,24.85,,,,5.0,12.0,6.0,12.0,8.0,10.0,58.0,,3.0,13.0,12.0,12.0,,6.0,17.0,7.0,1.0,7.0,4.0,10.0,14.0,5.0,13.0,0.5,0.5,0.5,0.5,0.35294117647058826,,0.48,0.42857142857142855,0.5087719298245614,0.5416666666666666,0.07142857142857142,,,0.1,0.42857142857142855,0.42857142857142855,0.5,0.42857142857142855,0.42857142857142855,,,0.42857142857142855,0.22413793103448276,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,24.0,9.0,1.0,1.0,0.5,1.25,1.25,1.0,0.5,1.0,1.0,0.3333333333333333,0.4328,0.08620689655172414,,2.0,0.07894736842105263,,0.038461538461538464,0.05555555555555555,,,,,,,,1.0,,,1.0,,0.045454545454545456,,,,0.11538461538461539,,,,7.0,,5.0,,False,,,2.0,,0.0125,,,1.0,,,0.2,,,1.0,3.0,,,,,,,,,,,2.0,0.04,2.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,11920.0,199,-26.0,387,384,91.0,111.0,51.0,771,36.0,65.0,440,7.0,17.0,24.0,2.0,3.0,15.0,1.0,91.0,20.224719101123593,0.07446808510638298,0.10126582278481013,0.06060606060606061,0.4675324675324675,0.49307662337662334,11.441538461538464,0.2351421188630491,,9.0,7.0,,0.140625,0.14285714285714285,20.0,4.0,1.0,12.0,3.0,4.0,7.0,1.0,7.0,1.0,15.0,6.0,1.0,1.0,1.0,9.0,,2.0,0.15584415584415584,0.1076923076923077,0.15,0.3333333333333333,0.03636363636363636,0.03571428571428571,0.045454545454545456,0.2597402597402597,0.05194805194805195,0.05555555555555555,0.4155844155844156,0.47836388888888887,24.041666666666668,13.0,3.0,8.0,9.0,18.0,1.0,35.0,1.0,17.0,90.0,8.0,15.0,21.0,40.0,30.0,,1.0,6.0,2.0,1.0,6.0,6.0,22.0,24.0,3.0,21.0,0.5714285714285714,0.6060606060606061,0.08333333333333333,0.08333333333333333,0.5384615384615384,0.5333333333333333,0.474025974025974,0.4444444444444444,0.5172413793103449,0.5,0.07142857142857142,0.65,0.7647058823529411,0.11688311688311688,0.5,0.5142857142857142,0.6111111111111112,0.25,0.25,0.4444444444444444,0.375,0.25,0.23333333333333334,,,,8.0,,,10.0,,3.0,4.0,1.0,,,0.5,0.5555555555555556,1.0,,,,,0.472625,0.1111111111111111,3.0,9.0,0.15151515151515152,0.6923076923076923,0.11904761904761904,0.1267605633802817,4.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,0.5,0.02564102564102564,0.13636363636363635,0.375,0.3333333333333333,4.0,,0.4444444444444444,0.6666666666666666,,5.0,,3.0,0.027777777777777776,False,2.0,1.0,4.0,0.03225806451612903,0.036585365853658534,,1.0,,,,0.3333333333333333,0.030303030303030304,,,,,,2.0,1.0,,,,0.045454545454545456,,,8.0,0.1038961038961039,,,2.0,,,,0.1111111111111111,,1.0,0.07692307692307693,,
