EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,OffArc3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShortMidRangeFGM,PenaltyArc3FGM,Corner3Assists,LongMidRangeAssists,SelfOReb,LostBallSteals,Travels,SecondChanceTurnovers,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,ShortMidRangePctBlocked,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,on,BlockedLongMidRange
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,10498.0,175,-25,323,319,124.0,120.0,53.0,642,9.0,20.0,4.0,9.0,2.0,5.0,5.0,1.0,6.0,10.0,31.0,18.0,38.0,361,4.0,9.0,4.0,12.0,2.0,7.0,8.0,12.0,8.0,12.0,8.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,9.0,9.0,7.0,6.0,22.0,12.0,34.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,6.0,13.0,1.0,14.0,2.0,20.0,2.0,9.0,2.0,4.0,1.0,4.0,1.0,5.0,12.0,124.0,3.0,2.0,0.4,0.6666666666666666,0.3225806451612903,0.4444444444444444,0.2857142857142857,0.3225806451612903,0.4444444444444444,0.2857142857142857,0.475,0.5454545454545454,0.5,0.16129032258064516,0.25,11.256544502617801,0.375,0.0707070707070707,0.06976744186046512,0.17307692307692307,0.08333333333333333,0.10596026490066225,0.07272727272727272,0.10204081632653061,0.06060606060606061,0.0425531914893617,0.2,0.022727272727272728,0.047619047619047616,0.14705882352941177,0.17647058823529413,0.16666666666666666,0.6451612903225806,0.45,0.6,0.4444444444444444,0.16129032258064516,0.1935483870967742,0.16666666666666666,0.16666666666666666,1.0,0.4444444444444444,0.7142857142857143,0.4,0.6451612903225806,0.5023387096774194,0.5373857142857142,0.4631,0.23684210526315788,0.23684210526315788,0.3157894736842105,0.3157894736842105,5.316129032258065,0.38390092879256965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1710,1610612737,Mike Bibby,Mike Bibby,1710,ATL,7108.0,118,25,226,213,73.0,92.0,29.0,439,1.0,2.0,,1.0,,,1.0,6.0,14.0,7.0,17.0,5.0,31.0,231,,1.0,,,,3.0,3.0,9.0,6.0,8.0,,,7.0,2.0,9.0,2.0,4.0,20.0,1.0,1.0,2.0,11.0,,13.0,2.0,15.0,1.0,1.0,,,,5.0,1.0,7.0,14.0,,9.0,,8.0,,2.0,2.0,,,,,,9.0,73.0,3.0,2.0,0.42857142857142855,0.42857142857142855,0.4117647058823529,,,0.5,,0.375,0.5166666666666667,,0.45,,,13.513513513513514,,0.1375,0.012987012987012988,0.06666666666666667,0.043478260869565216,0.11818181818181818,0.02,,,0.030303030303030304,,0.17647058823529413,,0.16129032258064516,0.045454545454545456,0.125,0.07692307692307693,0.5,0.5,,0.038461538461538464,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,,,,0.4230769230769231,0.45962884615384614,,0.50643125,0.07142857142857142,0.10526315789473684,,0.2903225806451613,15.86470588235294,0.3230088495575221,2.0,4.0,2.0,4.0,2.0,5.0,1.0,4.0,9.0,2.0,5.0,12.0,5.0,2.0,3.0,5.0,3.0,2.0,1.0,2.0,1.0,0.4444444444444444,0.4,0.4444444444444444,0.34615384615384615,1.0,0.058823529411764705,0.5,0.15384615384615385,0.5,0.5,1.0,0.19230769230769232,0.4,0.4,1.0,0.5,0.5,0.125,0.4,24.999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201143,1610612737,Al Horford,Al Horford,201143,ATL,13479.0,225,27,410,396,137.0,144.0,66.0,806,17.0,28.0,6.0,11.0,5.0,7.0,25.0,13.0,26.0,41.0,79.0,21.0,106.0,413,8.0,15.0,1.0,17.0,13.0,22.0,13.0,42.0,48.0,34.0,8.0,3.0,9.0,2.0,11.0,1.0,4.0,24.0,4.0,15.0,10.0,25.0,7.0,42.0,19.0,61.0,5.0,3.0,1.0,3.0,,7.0,2.0,10.0,22.0,1.0,26.0,2.0,25.0,3.0,13.0,1.0,12.0,,9.0,,12.0,42.0,137.0,3.0,1.0,0.5853658536585366,0.6486486486486487,0.5189873417721519,0.5333333333333333,0.5909090909090909,0.53125,0.5333333333333333,0.6304347826086957,0.5824175824175825,0.5666666666666667,0.7241379310344828,0.0379746835443038,0.07142857142857142,20.123203285420946,0.35,0.20833333333333334,0.08771929824561403,0.1388888888888889,0.08333333333333333,0.18229166666666666,0.0867579908675799,0.09836065573770492,0.1590909090909091,0.030303030303030304,0.0625,0.14285714285714285,0.43478260869565216,0.17073170731707318,0.13725490196078433,0.14285714285714285,0.35,0.6071428571428571,0.6538461538461539,0.47058823529411764,0.3125,0.325,0.5,0.5,0.7333333333333333,0.5454545454545454,0.30434782608695654,0.7142857142857143,0.3625,0.45064375000000007,0.540209090909091,0.4308086956521739,0.14444444444444443,0.14606741573033707,0.16037735849056603,0.39622641509433965,8.434177215189871,0.33414634146341465,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0125,0.5714285714285714,0.09375,0.9230769230769231,,,,,0.0125,1.0,1.0,1.0,,,0.043478260869565216,1.0,25.4,11.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,6.0,1.0,0.04,0.08823529411764706,0.5,0.44,0.4583333333333333,0.36363636363636365,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2037,1610612737,Jamal Crawford,Jamal Crawford,2037,ATL,21047.0,351,-36,645,637,214.0,247.0,104.0,1282,16.0,33.0,2.0,3.0,7.0,15.0,18.0,16.0,53.0,38.0,104.0,49.0,179.0,709,2.0,9.0,3.0,19.0,12.0,37.0,26.0,68.0,24.0,52.0,,6.0,25.0,5.0,30.0,3.0,9.0,65.0,1.0,,12.0,16.0,1.0,29.0,1.0,30.0,9.0,6.0,3.0,8.0,,20.0,6.0,6.0,26.0,3.0,43.0,,58.0,1.0,18.0,6.0,,1.0,,,1.0,68.0,214.0,7.0,6.0,0.3157894736842105,0.3157894736842105,0.36538461538461536,0.2222222222222222,0.32432432432432434,0.42207792207792205,0.5,0.38181818181818183,0.49444444444444446,0.5588235294117647,0.4927536231884058,0.057692307692307696,0.06060606060606061,26.212319790301443,0.034482758620689655,0.0855614973262032,,0.11428571428571428,0.014285714285714285,0.0958904109589041,0.003003003003003003,,,,,0.0625,,0.15492957746478872,0.1111111111111111,0.12121212121212122,0.21428571428571427,0.48484848484848486,0.5161290322580645,0.375,0.11688311688311688,0.34415584415584416,0.3018867924528302,0.3137254901960784,0.1875,0.6666666666666666,0.2727272727272727,0.4666666666666667,0.538961038961039,0.47251895424836593,0.5063178571428572,0.4612925925925926,0.1206896551724138,0.1487603305785124,0.10614525139664804,0.37988826815642457,11.208653846153847,0.33178294573643413,6.0,18.0,1.0,3.0,12.0,32.0,15.0,18.0,50.0,6.0,18.0,45.0,31.0,12.0,3.0,12.0,8.0,4.0,2.0,2.0,0.8333333333333334,0.36,0.3333333333333333,0.3673469387755102,0.3246753246753247,0.6,0.022727272727272728,0.1875,0.11688311688311688,0.3333333333333333,0.3333333333333333,1.0,0.2077922077922078,0.375,0.3870967741935484,0.75,0.05454545454545454,0.3333333333333333,0.2727272727272727,0.3870967741935484,25.298000000000002,6.0,5.0,2.0,13.0,,3.0,1.0,,,,,0.1111111111111111,,,0.3333333333333333,0.375,0.5,0.5,0.3333333333333333,2.0,4.0,2.0,3.0,4.0,7.0,9.0,1.0,1.0,1.0,2.0,3.0,1.0,0.5714285714285714,0.02,0.03773584905660377,0.03125,0.25,0.5,1.0,0.1875,0.6666666666666666,1.0,0.05660377358490566,,True,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,16085.0,268,13,485,479,146.0,179.0,80.0,964,13.0,23.0,3.0,7.0,3.0,6.0,37.0,17.0,38.0,44.0,98.0,19.0,122.0,500,6.0,11.0,5.0,23.0,8.0,25.0,9.0,31.0,20.0,68.0,4.0,4.0,22.0,11.0,33.0,4.0,11.0,77.0,2.0,15.0,11.0,14.0,4.0,29.0,17.0,46.0,8.0,4.0,3.0,7.0,3.0,16.0,7.0,5.0,15.0,1.0,27.0,,26.0,1.0,12.0,1.0,3.0,,3.0,,3.0,31.0,146.0,4.0,1.0,0.22727272727272727,0.23809523809523808,0.4489795918367347,0.5454545454545454,0.32,0.3992248062015504,0.5,0.3235294117647059,0.42907801418439717,0.5476190476190477,0.38461538461538464,0.04081632653061224,0.08695652173913043,27.115716753022454,0.2,0.09929078014184398,0.07537688442211055,0.12941176470588237,0.03571428571428571,0.11061946902654868,0.06666666666666667,0.07462686567164178,0.1,0.06097560975609756,0.05263157894736842,0.13559322033898305,0.10714285714285714,0.05555555555555555,0.11864406779661017,0.15384615384615385,0.17829457364341086,0.5652173913043478,0.6190476190476191,0.3076923076923077,0.2868217054263566,0.29457364341085274,0.4473684210526316,0.4473684210526316,0.3888888888888889,0.42857142857142855,0.17647058823529413,0.5,0.4186046511627907,0.454457421875,0.5551392857142857,0.4371969696969696,0.08571428571428572,0.11009174311926606,0.1885245901639344,0.2540983606557377,10.31938775510204,0.30103092783505153,2.0,9.0,1.0,2.0,3.0,22.0,7.0,5.0,31.0,2.0,9.0,9.0,21.0,3.0,4.0,9.0,7.0,2.0,,1.0,0.6,0.16129032258064516,0.2222222222222222,0.16666666666666666,0.24031007751937986,0.5625,0.02702702702702703,0.23529411764705882,0.06976744186046512,0.2222222222222222,0.2222222222222222,1.0,0.17054263565891473,0.13636363636363635,0.13636363636363635,0.3333333333333333,0.058823529411764705,0.5,0.20588235294117646,0.14285714285714285,25.838709677419363,14.0,1.0,7.0,7.0,7.0,4.0,,,,1.0,,0.05405405405405406,0.09859154929577464,0.3333333333333333,0.3783783783783784,0.4,0.14285714285714285,,0.14285714285714285,1.0,4.0,1.0,3.0,2.0,7.0,6.0,1.0,,,1.0,,,0.2857142857142857,,,,0.2222222222222222,0.25,1.0,0.16666666666666666,0.3333333333333333,1.0,,,True,
2230,1610612737,Maurice Evans,Maurice Evans,2230,ATL,8530.0,142,-64,263,263,83.0,94.0,45.0,526,3.0,11.0,2.0,5.0,2.0,2.0,4.0,3.0,12.0,8.0,27.0,,25.0,315,2.0,6.0,,7.0,3.0,6.0,,9.0,8.0,8.0,2.0,2.0,,2.0,2.0,1.0,,6.0,1.0,3.0,5.0,4.0,,9.0,4.0,13.0,9.0,4.0,,2.0,1.0,5.0,,6.0,19.0,1.0,3.0,2.0,,,,,,,,,,9.0,83.0,4.0,,0.5,0.5714285714285714,0.2962962962962963,0.3333333333333333,0.5,0.33783783783783783,0.4375,0.5625,0.33783783783783783,0.4375,0.5625,0.07407407407407407,0.18181818181818182,13.4185303514377,,0.0625,0.025423728813559324,0.12195121951219512,0.03571428571428571,0.08571428571428572,0.0273972602739726,0.02857142857142857,0.06666666666666667,,0.07142857142857142,0.07407407407407407,,0.07142857142857142,0.1111111111111111,0.14285714285714285,0.2972972972972973,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.10810810810810811,0.32432432432432434,0.25,0.25,0.625,0.4,0.25,1.0,0.5675675675675675,0.5012972972972973,0.5572642857142858,0.48158125000000007,,,0.28,0.36,9.733333333333334,0.3155893536121673,2.0,7.0,,1.0,1.0,3.0,1.0,3.0,10.0,1.0,2.0,9.0,3.0,1.0,,3.0,2.0,1.0,2.0,1.0,1.0,0.3,0.5,0.3,0.2702702702702703,0.6,,0.3333333333333333,0.1891891891891892,0.2857142857142857,0.2857142857142857,1.0,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.125,,0.125,0.3333333333333333,23.89,2.0,1.0,1.0,,2.0,5.0,,,,,,,0.08333333333333333,,0.5,0.5,0.5,0.5,1.0,1.0,2.0,,,1.0,2.0,,,,,,,,0.5,,,,0.25,0.5,1.0,,,,,,True,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,8745.0,146,-53,266,267,91.0,96.0,45.0,533,12.0,18.0,6.0,8.0,7.0,9.0,4.0,4.0,10.0,17.0,32.0,15.0,49.0,320,7.0,10.0,3.0,17.0,9.0,14.0,13.0,31.0,18.0,16.0,10.0,3.0,3.0,,3.0,,2.0,6.0,3.0,16.0,4.0,13.0,1.0,18.0,19.0,37.0,2.0,2.0,,4.0,,8.0,1.0,14.0,30.0,4.0,23.0,3.0,24.0,2.0,11.0,2.0,6.0,,6.0,,6.0,31.0,91.0,3.0,2.0,0.5294117647058824,0.75,0.53125,0.7,0.6428571428571429,0.53125,0.7,0.6428571428571429,0.5697674418604651,0.7083333333333334,0.7045454545454546,0.09375,0.1111111111111111,16.139240506329113,0.14285714285714285,0.18055555555555555,0.14414414414414414,0.10256410256410256,0.13636363636363635,0.15315315315315314,0.14285714285714285,0.05714285714285714,0.2,0.17647058823529413,,0.17857142857142858,0.15384615384615385,0.1935483870967742,0.12,0.07142857142857142,0.5625,0.6666666666666666,0.75,0.4166666666666667,0.125,0.3125,0.4,0.4444444444444444,0.8,0.75,0.6428571428571429,0.7777777777777778,0.5625,0.4717,0.5319888888888888,0.49293571428571425,0.2682926829268293,0.2682926829268293,0.3469387755102041,0.6326530612244898,6.965625000000001,0.34210526315789475,,,,,,,,,,,,,,,,4.0,2.0,2.0,2.0,,,,,,,0.5,0.25,0.75,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,1.0,,3.0,,,0.18181818181818182,0.5,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,True,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,13317.0,222,-40,404,401,126.0,153.0,67.0,805,22.0,42.0,9.0,14.0,4.0,10.0,13.0,6.0,12.0,33.0,67.0,23.0,92.0,449,10.0,17.0,1.0,21.0,8.0,18.0,9.0,25.0,22.0,44.0,14.0,4.0,10.0,4.0,14.0,3.0,6.0,32.0,4.0,19.0,14.0,18.0,4.0,36.0,23.0,59.0,9.0,5.0,1.0,5.0,,10.0,4.0,10.0,20.0,3.0,25.0,1.0,36.0,4.0,16.0,4.0,10.0,,9.0,,10.0,25.0,126.0,3.0,4.0,0.3333333333333333,0.4230769230769231,0.4925373134328358,0.5882352941176471,0.4444444444444444,0.4859154929577465,0.5555555555555556,0.4444444444444444,0.5287356321839081,0.5,0.5208333333333334,0.05970149253731343,0.07142857142857142,20.25052192066806,0.2,0.1592920353982301,0.1111111111111111,0.208955223880597,0.09090909090909091,0.17777777777777778,0.10697674418604651,0.14545454545454545,0.08333333333333333,0.10294117647058823,0.11764705882352941,0.18,0.13043478260869565,0.15,0.19148936170212766,0.25,0.5915492957746479,0.5238095238095238,0.5641025641025641,0.3181818181818182,0.18309859154929578,0.16901408450704225,0.5,0.5,0.7777777777777778,0.6428571428571429,0.5555555555555556,0.4,0.647887323943662,0.5031323943661972,0.5160529411764706,0.5053388888888889,0.1927710843373494,0.20253164556962025,0.22826086956521738,0.2717391304347826,5.423880597014927,0.3118811881188119,,,,,1.0,4.0,,1.0,4.0,,,3.0,4.0,1.0,1.0,5.0,1.0,4.0,4.0,2.0,1.0,0.25,,0.25,0.056338028169014086,0.5,0.07407407407407407,0.5,,,,,0.056338028169014086,0.25,0.25,1.0,,,,0.25,25.75,5.0,,1.0,3.0,4.0,4.0,,3.0,1.0,8.0,2.0,0.07692307692307693,0.12903225806451613,0.8,0.38461538461538464,0.4166666666666667,0.2,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.05555555555555555,,,,1.0,True,
201043,1610612737,Randolph Morris,Randolph Morris,201043,ATL,601.0,10,9,18,20,7.0,12.0,4.0,38,1.0,2.0,,1.0,,1.0,,,,1.0,2.0,1.0,3.0,17,,1.0,,,,1.0,,,2.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,2.0,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,7.0,,,1.0,1.0,0.5,,,0.5,,,0.75,,,,,8.333333333333334,,,0.1111111111111111,0.14285714285714285,,0.07142857142857142,0.09090909090909091,,0.3333333333333333,,,,,,0.25,,1.0,0.5,0.5,1.0,,,,,1.0,,1.0,,1.0,0.49195,0.4205,0.4205,0.5,0.5,,,0.8,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,3024.0,50,-31,96,97,35.0,55.0,12.0,193,3.0,5.0,,,2.0,2.0,3.0,2.0,8.0,5.0,16.0,,16.0,123,,,,,3.0,6.0,,9.0,,10.0,,3.0,4.0,,4.0,,2.0,8.0,,,1.0,1.0,,2.0,,2.0,3.0,1.0,1.0,1.0,,4.0,1.0,2.0,2.0,,,,,,,,1.0,,,,1.0,9.0,35.0,,,,,0.3125,,0.5,0.38095238095238093,,0.6428571428571429,0.38095238095238093,,0.6428571428571429,0.1875,0.4,23.148148148148145,,0.041666666666666664,,0.07142857142857142,,0.05263157894736842,,,,,,,,0.125,0.125,,0.23809523809523808,0.6,1.0,,0.14285714285714285,0.38095238095238093,0.25,0.2857142857142857,,,0.2857142857142857,1.0,0.47619047619047616,0.4847974999999999,0.5508,0.41490714285714286,,,,0.5625,10.787500000000001,0.3645833333333333,,,,,2.0,5.0,1.0,2.0,5.0,1.0,1.0,3.0,5.0,2.0,,3.0,2.0,1.0,,,0.5,0.4,1.0,0.4,0.23809523809523808,0.75,,,,,,,0.23809523809523808,0.4,0.4,0.5,,,0.14285714285714285,0.4,27.880000000000003,,1.0,,2.0,,2.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,1.0,3.0,,,,,,,,,0.125,,,,,1.0,,,,,True,
