EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Arc3FGM,Arc3FGA,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FTDefRebounds,ShootingFouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGA,Fg2aBlocked,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,Loose Ball Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,PenaltyArc3Frequency,ShortMidRangeFGM,PtsPutbacks,ThreePtAssists,Corner3Assists,OffThreePtRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Assists,LostBallTurnovers,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Travels,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,on,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,HeaveAttempts,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,BlockedShortMidRange,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,Clear Path Fouls,3SecondViolations,Defensive 3 Seconds Violations,BlockedArc3
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,720.0,12,-4.0,24,25,15.0,3.0,49,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,21,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,15.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.5,24.999999999999996,0.125,0.07692307692307693,0.2,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,0.43113333333333337,0.4791,0.25,0.25,0.6,11.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,1543.0,26,-4.0,48,52,11.0,7.0,100,2.0,3.0,1.0,1.0,2.0,3.0,6.0,1.0,10.0,47,2.0,3.0,1.0,8.0,4.0,1.0,3.0,3.0,,1.0,,,,3.0,2.0,,1.0,8.0,11.0,1.0,0.5,0.6666666666666666,0.6428571428571429,0.875,0.625,0.8,16.666666666666664,0.14285714285714285,0.13043478260869565,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.25,1.0,0.5714285714285714,0.4550714285714286,0.380475,,,0.8,7.45,0.22916666666666666,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,0.14285714285714285,1.0,0.125,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.14285714285714285,0.5,0.5,0.14285714285714285,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.25,1.0,0.36175,0.5,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,1408.0,23,-10.0,45,45,19.0,4.0,90,,1.0,,1.0,2.0,,3.0,,3.0,46,,1.0,,,,2.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,,,,,,19.0,,,,0.21428571428571427,,0.21428571428571427,,16.0,0.2,0.09523809523809523,0.16666666666666666,0.14285714285714285,,,0.2857142857142857,0.5,,0.7142857142857143,0.5073999999999999,0.60545,,,,13.200000000000001,0.4222222222222222,8.0,,,,,,2.0,,,,1.0,1.0,4.0,,,,,,,1.0,,3.0,,,,,,1.0,0.25,,,0.25,,,,0.5714285714285714,,,,,0.25,,,,,0.2857142857142857,,,,,,,,,0.5,,,,24.200000000000003,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,0.3333333333333333,0.2857142857142857,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,1610612759,Keith Bogans,Keith Bogans,2586,SAS,3305.0,55,-10.0,106,111,36.0,12.0,217,1.0,3.0,,,,1.0,4.0,,5.0,100,,1.0,,,,1.0,5.0,6.0,,2.0,1.0,9.0,,3.0,,,,,36.0,,0.25,,0.25,,0.25,,10.16949152542373,0.05555555555555555,0.07272727272727272,0.09090909090909091,0.3,0.3333333333333333,0.5,,,,0.9,0.555045,0.52445,,,,1.525,0.33962264150943394,48.0,,,1.0,,,2.0,,1.0,,1.0,1.0,6.0,,,,1.0,,,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.16666666666666666,,,0.16666666666666666,,,,0.6,1.0,0.08108108108108109,,,,1.0,0.1,,,0.2,,,,,,1.0,,,0.3333333333333333,,,,24.083333333333332,1.0,4.0,4.0,1.0,2.0,2.0,,4.0,1.0,5.0,2.0,0.1111111111111111,0.4,0.25,0.25,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.02857142857142857,0.02,0.08333333333333333,0.23076923076923078,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,1205.0,20,,39,42,10.0,4.0,81,,,,,1.0,,2.0,,,36,,,,,,,1.0,1.0,1.0,1.0,,4.0,1.0,,,,,,10.0,,,,,,,,11.627906976744185,,0.041666666666666664,,,,,0.25,,,0.5,0.48562500000000003,,,,,14.6,0.2564102564102564,13.0,,,1.0,,,2.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,0.05263157894736842,,,,,0.25,,,0.5,,,,,,,,,,,,,22.5,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,1421.0,24,-4.0,44,47,24.0,6.0,91,4.0,8.0,1.0,5.0,,5.0,9.0,4.0,14.0,40,2.0,6.0,3.0,7.0,6.0,2.0,4.0,10.0,1.0,1.0,1.0,4.0,,6.0,5.0,2.0,1.0,7.0,24.0,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.6363636363636364,0.4375,23.52941176470588,0.14285714285714285,0.10344827586206896,0.2222222222222222,0.8888888888888888,0.5,0.5714285714285714,,0.8333333333333334,0.2,0.8888888888888888,0.5475111111111111,0.5613666666666667,0.2,0.2,0.5,1.0222222222222221,0.5454545454545454,5.0,1.0,3.0,1.0,,,,,,,,,,2.0,4.0,,,4.0,,,4.0,,1.0,,,0.4,0.6666666666666666,,,,,,0.5,0.5,0.5,,,0.06666666666666667,0.125,,,0.5,0.1111111111111111,,,,,,,0.75,0.3333333333333333,,,,,,0.5217333333333333,0.2857142857142857,,,,,,,1.0,,3.0,1.0,2.0,,0.3333333333333333,,,,,,,1.0,,,4.0,6.0,1.0,,1.0,1.0,,,1.0,0.1111111111111111,0.125,0.26666666666666666,0.2727272727272727,0.5,,,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.2,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612759,Garrett Temple,Garrett Temple,202066,SAS,688.0,11,-3.0,24,25,15.0,3.0,49,,,,,,,,1.0,1.0,20,,,1.0,1.0,,1.0,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,15.0,1.0,,,,,0.25,0.5,7.142857142857142,0.125,0.15384615384615385,,,,,,,,1.0,0.62055,,,,1.0,,0.625,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.2,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,23.1,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,0.3333333333333333,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,1682.0,28,1.0,55,54,12.0,6.0,109,6.0,7.0,1.0,1.0,,9.0,17.0,4.0,22.0,48,2.0,4.0,,4.0,12.0,,7.0,12.0,3.0,5.0,1.0,,,6.0,6.0,4.0,,4.0,12.0,,0.5294117647058824,0.5,0.5294117647058824,0.5,0.5789473684210527,0.5,40.0,,0.25,,0.4117647058823529,0.8571428571428571,1.0,,0.25,1.0,0.4117647058823529,0.44108235294117654,0.3936,0.21052631578947367,0.21052631578947367,0.18181818181818182,5.682352941176471,0.21818181818181817,41.0,3.0,3.0,10.0,,,,,,,,,,3.0,4.0,,,7.0,,,6.0,,6.0,2.0,,0.3333333333333333,0.5,,,,,,0.75,0.75,0.875,,0.4,0.3,0.25,0.4,,0.3333333333333333,0.5882352941176471,,,,,,,0.75,1.0,,,,,,0.502825,0.3181818181818182,,,,,,3.0,3.0,1.0,6.0,1.0,,,0.16666666666666666,,,,,,,1.0,2.0,,4.0,5.0,2.0,1.0,,,2.0,2.0,2.0,0.058823529411764705,0.14285714285714285,0.2222222222222222,0.2,0.4,0.2857142857142857,,3.0,6.0,,,1.0,,1.0,,,2.0,,,0.14285714285714285,0.125,,0.25,,0.3,0.3,,2.0,1.0,1.0,1.0,0.2,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,1771.0,30,-3.0,56,61,11.0,6.0,117,3.0,3.0,,,3.0,4.0,8.0,6.0,14.0,52,,2.0,4.0,4.0,6.0,1.0,6.0,6.0,,2.0,,2.0,,4.0,8.0,2.0,2.0,4.0,11.0,2.0,0.5,,0.3333333333333333,,0.4666666666666667,0.5,27.868852459016395,0.125,0.15151515151515152,0.2,0.25,1.0,1.0,0.25,,,0.5833333333333334,0.5058750000000001,0.3375,0.15384615384615385,0.2222222222222222,0.2857142857142857,9.075,0.19642857142857142,32.0,,,2.0,,,,,,,,,4.0,,,,,,,,2.0,,4.0,2.0,2.0,0.25,0.25,,,,,,,,,0.3333333333333333,1.0,0.16,0.07692307692307693,0.5,,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,24.625,,4.0,4.0,,2.0,3.0,,7.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,,,,,,,2.0,,,,3.0,2.0,,,1.0,1.0,1.0,,,,,,0.125,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,1.0,1.0,0.25,0.25,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,722.0,12,-16.0,22,25,6.0,1.0,47,,,,,,1.0,1.0,,2.0,34,,,,,,1.0,4.0,4.0,1.0,2.0,,2.0,1.0,,,,,,6.0,,1.0,,1.0,,1.0,,13.043478260869565,0.5,0.2,,,,,,,,,0.4426,,,,,5.1,0.2727272727272727,13.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
