EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Arc3Assists,PtsPutbacks,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls Drawn,DefensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAssists,LongMidRangeAssists,LostBallTurnovers,2pt And 1 Free Throw Trips,BadPassOutOfBoundsTurnovers,SecondChanceFtPoints,Corner3Assists,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,OffArc3ReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,Travels,Offensive Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,SecondChanceCorner3FGM,FTOffRebounds,BlockedShortMidRange,3SecondViolations,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PtsUnassisted3s,Technical Free Throw Trips
948,1610612757,Marcus Camby,Marcus Camby,948,POR,300.0,5,-8.0,10,10,5,9,,20,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,18,,,,,,,1.0,,,,,,,,,,,2.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,0.4733,,0.5586,,,,,7.65,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
436,1610612757,Juwan Howard,Juwan Howard,436,POR,408.0,7,2.0,14,14,8,5,2.0,28,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,2.0,,,,2.0,15,1.0,1.0,,,2.0,,1.0,,,,,,2.0,,,,,,,,,1.0,,1.0,2.0,1.0,3.0,,,,1.0,1.0,,1.0,3.0,1.0,,,,,,8,1.0,,,,,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,18.75,0.5,0.25,,0.2,0.16666666666666666,0.5,0.5,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33895,0.4214,0.2565,,,1.0,,10.6,,0.5714285714285714,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.25,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,707.0,12,1.0,27,26,17,15,5.0,53,1.0,2.0,1.0,2.0,,,,,,1.0,,1.0,,,,3.0,,,,3.0,1.0,3.0,,4.0,3.0,5.0,24,1.0,2.0,,,3.0,,1.0,,3.0,2.0,2.0,2.0,,,1.0,2.0,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,1.0,,1.0,1.0,,2.0,3.0,1.0,1.0,2.0,17,,1.0,1.0,1.0,,,,,,0.3333333333333333,0.5,,0.14285714285714285,0.5,,0.3125,0.75,0.2,0.5714285714285714,27.27272727272727,0.125,0.09090909090909091,0.25,0.16666666666666666,0.0625,,0.16666666666666666,,0.5,,0.2857142857142857,0.5,0.5,,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.42857142857142855,,,,1.0,0.5,,,,,,,,0.75,,0.8571428571428571,,0.5455083333333334,0.63405,0.4530666666666667,0.14285714285714285,0.3333333333333333,0.6,0.4,5.533333333333334,32.35,0.6296296296296297,,,,,,,,,,,,0.25,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,True,,,,,,,,,,,,,,,,,,,,,,
101110,1610612757,Martell Webster,Martell Webster,101110,POR,6898.0,115,-34.0,202,208,71,80,32.0,410,8.0,10.0,3.0,4.0,3.0,3.0,,3.0,4.0,14.0,,4.0,,3.0,2.0,6.0,,,,3.0,12.0,27.0,2.0,10.0,8.0,38.0,252,4.0,6.0,,1.0,8.0,3.0,8.0,,6.0,5.0,11.0,12.0,12.0,6.0,,6.0,2.0,1.0,2.0,1.0,5.0,5.0,7.0,8.0,15.0,6.0,21.0,1.0,3.0,2.0,,2.0,,3.0,8.0,,11.0,14.0,4.0,1.0,11.0,71,3.0,1.0,0.5,0.6666666666666666,1.0,0.2,,,0.2,0.4444444444444444,0.6666666666666666,0.375,0.40540540540540543,0.5714285714285714,0.21428571428571427,0.4523809523809524,0.5714285714285714,0.34375,0.2702702702702703,18.333333333333336,0.13559322033898305,0.06329113924050633,0.2,0.1595744680851064,0.05714285714285714,0.045454545454545456,0.14285714285714285,0.14814814814814814,0.375,0.045454545454545456,0.2702702702702703,0.8,0.8,0.08108108108108109,,,,0.3783783783783784,0.2857142857142857,0.2857142857142857,0.5,0.10810810810810811,,,,0.16216216216216217,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.75,,,,0.21428571428571427,1.0,0.21428571428571427,,0.21428571428571427,,0.5405405405405406,0.3333333333333333,0.4629500000000001,0.5050666666666667,0.45979285714285717,0.14634146341463414,0.13793103448275862,0.21052631578947367,0.2894736842105263,11.02222222222222,24.260000000000005,0.35148514851485146,1.0,1.0,6.0,1.0,,,1.0,3.0,3.0,3.0,1.0,0.15789473684210525,0.02631578947368421,0.3333333333333333,0.5,,1.0,,2.0,1.0,1.0,,,,1.0,,0.038461538461538464,,0.10526315789473684,0.15789473684210525,,,1.0,2.0,,,,,False,1.0,2.0,0.05,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,
1889,1610612757,Andre Miller,Andre Miller,1889,POR,11524.0,192,-21.0,345,341,101,92,45.0,686,9.0,22.0,,3.0,1.0,3.0,6.0,14.0,9.0,26.0,,,,,3.0,7.0,,,,2.0,24.0,62.0,3.0,7.0,30.0,87.0,403,3.0,7.0,,,8.0,5.0,14.0,,2.0,15.0,25.0,20.0,28.0,9.0,,7.0,3.0,25.0,35.0,18.0,80.0,2.0,4.0,9.0,14.0,4.0,18.0,,7.0,3.0,8.0,17.0,2.0,3.0,11.0,3.0,26.0,36.0,11.0,7.0,25.0,101,1.0,7.0,0.4166666666666667,0.4166666666666667,1.0,0.42857142857142855,,,0.42857142857142855,0.3870967741935484,0.42857142857142855,0.35714285714285715,0.41304347826086957,0.42857142857142855,0.3125,0.5,0.5,0.4807692307692308,0.10144927536231885,26.262626262626263,0.09090909090909091,0.015267175572519083,0.07142857142857142,0.08387096774193549,0.024844720496894408,0.043478260869565216,0.08333333333333333,0.07692307692307693,0.058823529411764705,,0.3188405797101449,0.4090909090909091,0.5625,0.2028985507246377,0.42857142857142855,0.5,,0.37681159420289856,0.34615384615384615,0.34615384615384615,0.6666666666666666,,,,,0.10144927536231885,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,,,,,0.1875,0.3333333333333333,,,0.125,,0.42028985507246375,0.42857142857142855,0.47004565217391303,0.4741666666666667,0.426496875,0.1375,0.1506849315068493,0.09195402298850575,0.28735632183908044,9.41451612903226,25.485714285714284,0.2927536231884058,10.0,8.0,,4.0,2.0,2.0,,1.0,,1.0,1.0,0.029411764705882353,,1.0,0.4444444444444444,8.0,2.0,1.0,9.0,5.0,,,0.12903225806451613,0.2727272727272727,0.5294117647058824,0.08333333333333333,0.06666666666666667,0.09090909090909091,0.12121212121212122,0.07142857142857142,5.0,2.0,4.0,,2.0,2.0,2.0,,False,,,0.05263157894736842,,,1.0,3.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,12885.0,215,-32.0,374,376,113,82,51.0,750,15.0,17.0,6.0,6.0,6.0,6.0,13.0,22.0,11.0,47.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,39.0,86.0,1.0,2.0,31.0,112.0,439,6.0,10.0,1.0,2.0,18.0,12.0,22.0,1.0,2.0,16.0,43.0,50.0,28.0,3.0,,1.0,,8.0,13.0,4.0,31.0,6.0,6.0,11.0,21.0,10.0,31.0,,7.0,3.0,9.0,10.0,2.0,7.0,16.0,4.0,41.0,42.0,15.0,6.0,43.0,113,,6.0,0.6410256410256411,0.6756756756756757,1.0,0.5,0.5,0.5,0.5,0.45348837209302323,0.6,0.5454545454545454,0.4602272727272727,0.625,0.5625,0.5137614678899083,0.6,0.6142857142857143,0.022727272727272728,27.41935483870968,0.09649122807017543,0.04195804195804196,0.0967741935483871,0.09659090909090909,0.04891304347826087,0.08695652173913043,0.1,0.08888888888888889,0.11764705882352941,,0.19318181818181818,0.8823529411764706,0.9375,0.25,0.5909090909090909,0.5909090909090909,0.38461538461538464,0.5340909090909091,0.23404255319148937,0.23404255319148937,0.7272727272727273,0.011363636363636364,1.0,1.0,1.0,0.011363636363636364,,,,0.5,1.0,0.08333333333333333,,,0.25,1.0,0.041666666666666664,1.0,0.041666666666666664,,0.2159090909090909,,0.43694659090909094,0.5289400000000001,0.44187499999999996,0.14563106796116504,0.1485148514851485,0.16071428571428573,0.38392857142857145,12.767441860465116,24.45,0.30213903743315507,5.0,4.0,4.0,4.0,,,2.0,10.0,7.0,10.0,3.0,0.02857142857142857,0.03529411764705882,0.3,0.8,1.0,3.0,4.0,1.0,,2.0,,0.011627906976744186,0.058823529411764705,0.1,0.36363636363636365,0.07317073170731707,0.09090909090909091,0.07317073170731707,0.11627906976744186,,4.0,1.0,,2.0,3.0,1.0,0.5,False,1.0,,0.06666666666666667,0.08333333333333333,,1.0,,,2.0,,1.0,1.0,3.0,2.0,0.05263157894736842,1.0,1.0,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,4268.0,71,-36.0,123,123,57,36,14.0,246,4.0,6.0,,,1.0,2.0,1.0,3.0,2.0,9.0,,1.0,,1.0,2.0,7.0,1.0,2.0,1.0,5.0,7.0,18.0,2.0,8.0,4.0,24.0,151,,,1.0,2.0,4.0,3.0,6.0,1.0,6.0,4.0,13.0,4.0,10.0,6.0,,7.0,2.0,4.0,5.0,2.0,11.0,,,3.0,3.0,1.0,4.0,,,,,2.0,,1.0,6.0,,8.0,6.0,2.0,1.0,13.0,57,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,0.25,0.5,0.16666666666666666,0.25,0.3888888888888889,,0.5,0.38461538461538464,0.75,0.375,0.41379310344827586,0.6666666666666666,0.43333333333333335,0.3076923076923077,21.98581560283688,0.1,,,0.06382978723404255,0.014705882352941176,,,,,,0.23076923076923078,0.6666666666666666,0.8,0.11538461538461539,0.3333333333333333,0.3333333333333333,,0.34615384615384615,0.2222222222222222,0.2222222222222222,,0.038461538461538464,,,,0.2692307692307692,0.2857142857142857,0.3333333333333333,1.0,,,1.0,0.5,1.0,0.16666666666666666,0.5,0.08333333333333333,,0.4166666666666667,0.2,0.5384615384615384,0.2857142857142857,0.45186730769230776,0.4992,0.45675,0.07142857142857142,0.1,0.16666666666666666,0.5416666666666666,10.25,24.474999999999998,0.4634146341463415,1.0,1.0,,,,,,,,,,,,,0.5,1.0,1.0,,2.0,,,,0.05555555555555555,0.16666666666666666,1.0,,0.0625,,,0.2727272727272727,,2.0,2.0,,,1.0,,,False,,,0.08333333333333333,,,,1.0,,,,,,,,,,,1.0,0.125,0.14285714285714285,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,6395.0,107,-20.0,190,189,44,50,26.0,379,,1.0,,,,,1.0,1.0,,2.0,,1.0,,,11.0,22.0,1.0,5.0,3.0,5.0,1.0,4.0,11.0,23.0,6.0,41.0,233,,,1.0,5.0,3.0,,,3.0,5.0,3.0,12.0,,2.0,27.0,,22.0,11.0,6.0,8.0,,18.0,1.0,2.0,5.0,7.0,2.0,9.0,,1.0,,3.0,4.0,1.0,4.0,5.0,1.0,9.0,8.0,3.0,1.0,12.0,44,,1.0,,,0.8181818181818182,0.4782608695652174,0.2,0.6,0.4782608695652174,0.25,,,0.6481481481481481,0.3,0.9,0.6612903225806451,0.3,0.8571428571428571,0.8518518518518519,15.981735159817353,0.08333333333333333,0.014084507042253521,0.07142857142857142,0.07954545454545454,0.02127659574468085,0.0625,0.1,0.08695652173913043,,,0.037037037037037035,,,0.037037037037037035,1.0,1.0,,0.07407407407407407,,,,0.037037037037037035,,,,0.8148148148148148,0.5,0.5,0.8181818181818182,,,1.0,0.2,1.0,,,,,1.0,0.6,0.8888888888888888,0.5,0.5274740740740741,0.57564,0.51261,0.1,0.42857142857142855,0.07317073170731707,0.2926829268292683,11.6,24.98695652173913,0.23157894736842105,2.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,0.25,,0.043478260869565216,0.3333333333333333,0.058823529411764705,0.08695652173913043,1.0,5.0,,,1.0,,1.0,,False,,,,,,,2.0,,,,,,,,,,,,,,6.0,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,8174.0,136,-6.0,244,245,69,69,35.0,489,7.0,12.0,1.0,3.0,2.0,3.0,,,1.0,4.0,3.0,11.0,2.0,3.0,6.0,10.0,,,,2.0,8.0,16.0,9.0,21.0,6.0,49.0,285,1.0,3.0,,1.0,2.0,2.0,4.0,2.0,5.0,3.0,13.0,10.0,6.0,24.0,1.0,9.0,6.0,3.0,5.0,2.0,12.0,3.0,3.0,11.0,15.0,4.0,19.0,,2.0,,1.0,4.0,2.0,1.0,12.0,1.0,5.0,8.0,3.0,1.0,13.0,69,2.0,,0.625,0.7142857142857143,0.8888888888888888,0.42857142857142855,,0.4,0.45,0.5,0.3333333333333333,0.5,0.581081081081081,0.25,0.5555555555555556,0.5975609756097561,0.25,0.5909090909090909,0.5675675675675675,15.901060070671377,0.14102564102564102,0.031914893617021274,0.07142857142857142,0.11666666666666667,0.034782608695652174,,0.25,0.06896551724137931,0.07692307692307693,,0.32432432432432434,0.5833333333333334,0.7777777777777778,,,,,0.10810810810810811,0.25,0.25,,0.2972972972972973,0.2727272727272727,0.2727272727272727,1.0,0.2702702702702703,0.6,0.6,0.8333333333333334,0.75,0.3333333333333333,,,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.2222222222222222,,0.8918918918918919,0.6666666666666666,0.5817805555555555,0.612,0.5502875,0.075,0.15789473684210525,0.04081632653061224,0.2653061224489796,5.05625,25.552380952380954,0.2827868852459016,2.0,2.0,2.0,2.0,,1.0,1.0,,,,,,0.05263157894736842,,0.7142857142857143,3.0,1.0,1.0,3.0,2.0,,,0.1875,0.25,0.75,0.1111111111111111,0.047619047619047616,,0.10714285714285714,0.1,,1.0,1.0,,,,,,False,1.0,,0.09090909090909091,0.25,,,,,,,,,,,,,,,,,3.0,
436,1610612757,Juwan Howard,Juwan Howard,436,POR,4782.0,80,-29.0,135,137,36,43,23.0,272,3.0,4.0,2.0,3.0,,1.0,2.0,5.0,4.0,8.0,,,,,,,,,,,9.0,17.0,,,,18.0,181,3.0,4.0,,,6.0,2.0,3.0,,,,4.0,10.0,8.0,,,,,4.0,4.0,2.0,8.0,3.0,2.0,3.0,6.0,7.0,13.0,,1.0,1.0,1.0,2.0,,8.0,17.0,1.0,2.0,,,,4.0,36,3.0,,0.5555555555555556,0.625,,,,,,0.5294117647058824,0.75,0.6666666666666666,0.5294117647058824,0.75,0.6666666666666666,0.5294117647058824,0.75,0.6666666666666666,,11.949685534591195,0.06976744186046512,0.06382978723404255,0.1111111111111111,0.08196721311475409,0.1076923076923077,,0.05263157894736842,0.14285714285714285,,,0.23529411764705882,0.75,1.0,0.29411764705882354,0.4,0.4,1.0,0.47058823529411764,0.5,0.5,0.25,,,,,,,,,0.75,0.6666666666666666,,,,0.3333333333333333,,,,,,0.23529411764705882,,0.44088823529411764,0.4455,0.3847333333333333,,,0.3333333333333333,0.2222222222222222,10.823529411764708,,0.26666666666666666,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,0.1111111111111111,1.0,0.6666666666666666,1.0,4.0,1.0,1.0,1.0,2.0,,0.058823529411764705,0.25,0.5,0.3333333333333333,0.2222222222222222,0.2857142857142857,,0.2,1.0,1.0,,,,,,0.5,False,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,
948,1610612757,Marcus Camby,Marcus Camby,948,POR,10352.0,173,-29.0,308,310,83,89,39.0,618,9.0,17.0,6.0,11.0,3.0,7.0,1.0,4.0,6.0,14.0,,,,,,1.0,,,,1.0,16.0,35.0,,1.0,3.0,35.0,364,6.0,11.0,,,14.0,3.0,8.0,,1.0,2.0,8.0,18.0,14.0,,1.0,,,9.0,12.0,6.0,27.0,11.0,13.0,28.0,44.0,16.0,60.0,2.0,4.0,3.0,2.0,3.0,,10.0,18.0,,6.0,6.0,2.0,1.0,8.0,83,2.0,1.0,0.5625,0.9,,,,,,0.45714285714285713,0.5454545454545454,0.375,0.4444444444444444,0.5454545454545454,0.3333333333333333,0.44871794871794873,0.5833333333333334,0.36363636363636365,0.027777777777777776,11.830985915492958,0.3010752688172043,0.08461538461538462,0.24074074074074073,0.2789115646258503,0.10256410256410256,0.2,0.12,0.29411764705882354,0.15,0.10526315789473684,0.4722222222222222,0.5294117647058824,0.5294117647058824,0.1111111111111111,0.25,0.25,,0.3888888888888889,0.42857142857142855,0.42857142857142855,1.0,,,,,0.027777777777777776,,,,1.0,0.5454545454545454,,,,0.7777777777777778,0.42857142857142855,,,0.1111111111111111,,0.5,,0.4862400000000001,0.5536454545454546,0.5286875000000001,0.05263157894736842,0.05405405405405406,0.4,0.22857142857142856,8.40857142857143,69.7,0.2694805194805195,3.0,2.0,12.0,1.0,,,4.0,7.0,3.0,7.0,3.0,0.12121212121212122,0.027777777777777776,0.42857142857142855,0.3333333333333333,,5.0,3.0,1.0,1.0,1.0,,,,0.3333333333333333,0.3,0.19230769230769232,0.1111111111111111,0.35714285714285715,0.375,2.0,1.0,,,1.0,2.0,1.0,,False,,,0.23529411764705882,,,1.0,1.0,,,,,,4.0,,,,,,,,,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,8327.0,139,-32.0,244,249,76,87,33.0,493,11.0,18.0,2.0,2.0,3.0,7.0,4.0,9.0,3.0,12.0,3.0,3.0,2.0,2.0,3.0,10.0,,1.0,,1.0,18.0,39.0,6.0,13.0,16.0,70.0,291,2.0,3.0,,1.0,10.0,3.0,13.0,2.0,3.0,6.0,18.0,16.0,20.0,18.0,,10.0,3.0,10.0,16.0,2.0,38.0,3.0,3.0,5.0,8.0,4.0,12.0,,,,2.0,5.0,4.0,3.0,18.0,1.0,16.0,20.0,7.0,4.0,18.0,76,4.0,4.0,0.4444444444444444,0.47058823529411764,1.0,0.46153846153846156,,0.6666666666666666,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.23076923076923078,0.5192307692307693,0.5,0.375,0.575,0.8333333333333334,0.45,0.25,23.214285714285715,0.0641025641025641,0.03296703296703297,0.0625,0.06349206349206349,0.03333333333333333,0.08,0.08,0.058823529411764705,0.07142857142857142,,0.34615384615384615,0.6111111111111112,0.7857142857142857,0.17307692307692307,0.4444444444444444,0.5,0.5,0.23076923076923078,0.25,0.25,0.3333333333333333,0.057692307692307696,1.0,1.0,1.0,0.19230769230769232,0.3,0.375,1.0,0.5,1.0,0.25,,,0.4375,0.42857142857142855,0.125,1.0,0.0625,,0.5961538461538461,0.3,0.5139627450980392,0.5394333333333333,0.532528125,0.125,0.16279069767441862,0.14285714285714285,0.2571428571428571,7.848717948717949,25.523076923076925,0.3114754098360656,6.0,4.0,2.0,,,1.0,1.0,,,,,0.05263157894736842,,,0.45454545454545453,5.0,1.0,,3.0,2.0,,,0.1282051282051282,0.2222222222222222,0.6,,0.034482758620689655,,0.07692307692307693,0.037037037037037035,,8.0,1.0,3.0,1.0,6.0,2.0,,False,,,0.05,,,,3.0,,,0.1111111111111111,,,,,,,,2.0,0.15384615384615385,0.2,,1.0
201965,1610612757,Jeff Ayres,Jeff Ayres,201965,POR,43.0,1,,1,2,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
201988,1610612757,Patty Mills,Patty Mills,201988,POR,147.0,2,-1.0,4,5,4,5,2.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,1.0,,,,,,,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
