EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,LongMidRangeAssists,FTOffRebounds,SecondChanceTurnovers,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,OffFTReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Fg3aBlocked,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked,DefensiveGoaltends,HeaveAttempts,on,BlockedLongMidRange,OffensiveGoaltends
201577,1610612756,Robin Lopez,Robin Lopez,201577,PHX,5361.0,89.0,3.0,170,172.0,46,30.0,20.0,342,14.0,22.0,5.0,6.0,2.0,6.0,2.0,3.0,,,,,,,,,,,18.0,31.0,,,7.0,43.0,213.0,4.0,8.0,,,,8.0,5.0,7.0,,,7.0,17.0,24.0,12.0,,8.0,,,5.0,,,,,,,,,,8.0,1.0,9.0,1.0,11.0,9.0,20.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,3.0,,7.0,11.0,,8.0,2.0,,7.0,1.0,3.0,1.0,1.0,1.0,,,17.0,46,1.0,3.0,0.6666666666666666,0.8571428571428571,,,,,,0.5806451612903226,0.5,0.7142857142857143,0.5806451612903226,0.5,0.7142857142857143,0.6323529411764706,0.5,0.85,,0.16129032258064516,0.13636363636363635,0.3333333333333333,18.974358974358974,0.6666666666666666,0.16666666666666666,0.17647058823529413,0.13559322033898305,0.041666666666666664,,0.13333333333333333,0.10810810810810811,0.16666666666666666,,0.2222222222222222,0.13333333333333333,0.16666666666666666,0.06666666666666667,,,0.7096774193548387,0.6363636363636364,0.7368421052631579,0.6428571428571429,0.1935483870967742,0.3333333333333333,0.5,0.5,0.0967741935483871,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,0.8571428571428571,0.8333333333333334,,,,,0.7096774193548387,,0.5514774193548387,0.566075,0.5755857142857143,0.03225806451612903,0.03225806451612903,0.18604651162790697,0.3953488372093023,2.9612903225806457,,0.27058823529411763,7.0,0.14285714285714285,,0.875,4.0,,1.0,1.0,1.0,,,,,,0.25,0.1,0.5714285714285714,,,,,,2.0,,,,,,,0.25,,,,,,,,,,True,,
201947,1610612756,Earl Clark,Earl Clark,201947,PHX,24.0,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101112,1610612756,Channing Frye,Channing Frye,101112,PHX,9458.0,158.0,15.0,274,286.0,64,51.0,37.0,560,2.0,4.0,,,1.0,3.0,2.0,8.0,1.0,4.0,,,7.0,23.0,1.0,2.0,2.0,4.0,5.0,15.0,8.0,27.0,5.0,39.0,310.0,2.0,4.0,1.0,2.0,2.0,9.0,2.0,3.0,2.0,4.0,,10.0,6.0,4.0,24.0,4.0,23.0,7.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,,13.0,5.0,1.0,8.0,23.0,4.0,35.0,6.0,41.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,,,3.0,,11.0,18.0,2.0,9.0,1.0,,6.0,2.0,,6.0,3.0,6.0,3.0,,10.0,64,1.0,,0.6,1.0,1.0,0.2962962962962963,0.5,0.5,0.2962962962962963,0.3333333333333333,0.5,0.6666666666666666,0.40476190476190477,0.5833333333333334,0.7142857142857143,0.4318181818181818,0.6428571428571429,0.7142857142857143,0.6428571428571429,0.06666666666666667,0.25,,14.733542319749217,0.6666666666666666,0.4444444444444444,0.23,0.013157894736842105,0.22857142857142856,0.0847457627118644,0.22962962962962963,0.044444444444444446,0.03225806451612903,0.06,0.24,0.21052631578947367,0.24324324324324326,0.16666666666666666,0.36363636363636365,0.5,0.09523809523809523,0.5,0.6666666666666666,,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.19047619047619047,0.25,0.25,1.0,0.09523809523809523,0.25,0.25,1.0,0.5476190476190477,0.30434782608695654,0.30434782608695654,1.0,0.3333333333333333,0.5,1.0,,,,,0.5714285714285714,0.5,0.7380952380952381,0.30434782608695654,0.5182071428571428,0.689175,0.4777571428571429,0.06818181818181818,0.11764705882352941,0.23076923076923078,0.2564102564102564,12.653333333333332,25.0037037037037,0.23357664233576642,4.0,,0.2222222222222222,0.6666666666666666,2.0,,,,,1.0,1.0,,,2.0,,,0.5,0.037037037037037035,,,,,1.0,,1.0,,,,,0.03571428571428571,,,,,1.0,,,,,False,1.0,
200811,1610612756,Lou Amundson,Lou Amundson,200811,PHX,9491.0,158.0,6.0,287,292.0,61,75.0,49.0,579,15.0,25.0,2.0,2.0,1.0,5.0,2.0,3.0,,,,,,,,,,,18.0,33.0,,,9.0,45.0,315.0,8.0,14.0,,,1.0,17.0,2.0,3.0,,,4.0,8.0,22.0,14.0,,14.0,,,3.0,1.0,,1.0,,,1.0,,2.0,11.0,13.0,4.0,12.0,2.0,18.0,26.0,44.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,,,5.0,,12.0,23.0,2.0,15.0,2.0,1.0,21.0,7.0,4.0,7.0,5.0,7.0,4.0,,8.0,61,1.0,4.0,0.6111111111111112,1.0,,,,,,0.5454545454545454,0.5714285714285714,0.6666666666666666,0.5454545454545454,0.5714285714285714,0.6666666666666666,0.5232558139534884,0.5666666666666667,0.5714285714285714,,0.09090909090909091,0.12,,13.793103448275863,0.4,0.2,0.12371134020618557,0.14942528735632185,0.09523809523809523,0.16923076923076924,0.11510791366906475,0.15789473684210525,0.16216216216216217,0.18867924528301888,0.07692307692307693,0.08333333333333333,0.2,0.1,0.08333333333333333,0.5714285714285714,0.7575757575757576,0.6,0.6818181818181818,0.5333333333333333,0.15151515151515152,0.2,0.2,1.0,0.09090909090909091,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,0.6666666666666666,1.0,,,,,0.7575757575757576,,0.5590181818181819,0.578609090909091,0.5418,0.1794871794871795,0.1794871794871795,0.37777777777777777,0.17777777777777778,2.745454545454545,,0.21254355400696864,12.0,0.07407407407407407,0.08333333333333333,0.8571428571428571,7.0,,2.0,1.0,1.0,,,,,2.0,0.13333333333333333,0.21739130434782608,0.5833333333333334,,,,,,3.0,,,3.0,,,,0.25,,,,,,,,1.0,,False,,
201162,1610612756,Jared Dudley,Jared Dudley,201162,PHX,12049.0,201.0,24.0,355,366.0,84,84.0,54.0,721,8.0,10.0,2.0,3.0,1.0,3.0,1.0,1.0,10.0,16.0,3.0,7.0,8.0,22.0,3.0,3.0,1.0,3.0,10.0,14.0,18.0,38.0,9.0,83.0,386.0,4.0,5.0,3.0,3.0,,17.0,2.0,3.0,4.0,10.0,5.0,21.0,8.0,12.0,54.0,4.0,22.0,8.0,1.0,4.0,4.0,8.0,2.0,2.0,3.0,,20.0,2.0,7.0,8.0,12.0,4.0,24.0,9.0,33.0,9.0,6.0,3.0,3.0,2.0,2.0,1.0,,1.0,5.0,,5.0,16.0,1.0,19.0,1.0,1.0,13.0,6.0,2.0,3.0,,4.0,3.0,,21.0,84,2.0,2.0,0.4,0.5,1.0,0.47368421052631576,1.0,0.4,0.47368421052631576,0.7142857142857143,0.8,0.6666666666666666,0.7115384615384616,1.0625,0.6153846153846154,0.7410714285714286,1.0625,0.7,0.7307692307692307,0.07142857142857142,0.1,,14.558472553699282,0.6,0.36363636363636365,0.10084033613445378,0.06930693069306931,0.16,0.02564102564102564,0.11834319526627218,0.05027932960893855,0.07894736842105263,0.015873015873015872,0.03571428571428571,0.1111111111111111,0.13043478260869565,0.15789473684210525,0.16666666666666666,0.75,0.19230769230769232,0.8,0.8888888888888888,0.375,0.057692307692307696,0.3333333333333333,0.3333333333333333,1.0,0.019230769230769232,1.0,1.0,,0.3076923076923077,0.625,0.625,1.0,0.4230769230769231,0.36363636363636365,0.38095238095238093,1.0,0.375,1.0,1.0,0.23076923076923078,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.23076923076923078,0.3333333333333333,0.9230769230769231,0.36363636363636365,0.5619461538461539,0.569025,0.5612192307692307,0.12962962962962962,0.375,0.20481927710843373,0.25301204819277107,2.8285714285714287,24.476315789473684,0.23661971830985915,5.0,0.0625,0.06666666666666667,0.625,4.0,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,3.0,,0.06451612903225806,0.8,0.02631578947368421,,,,1.0,,1.0,,,,0.02631578947368421,,,0.25,,,,,,0.045454545454545456,,,False,,
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,13761.0,229.0,7.0,414,422.0,112,118.0,64.0,836,16.0,28.0,2.0,6.0,6.0,13.0,8.0,18.0,4.0,6.0,1.0,1.0,8.0,32.0,,3.0,2.0,10.0,30.0,59.0,12.0,38.0,23.0,119.0,460.0,4.0,6.0,,3.0,2.0,10.0,5.0,14.0,3.0,11.0,6.0,25.0,12.0,48.0,15.0,,31.0,8.0,7.0,16.0,18.0,34.0,12.0,6.0,8.0,4.0,86.0,4.0,5.0,3.0,15.0,1.0,19.0,9.0,28.0,2.0,1.0,1.0,12.0,8.0,4.0,4.0,,1.0,16.0,6.0,4.0,18.0,,31.0,,5.0,31.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,25.0,112,3.0,3.0,0.2,0.2,0.4166666666666667,0.3157894736842105,,0.2727272727272727,0.32432432432432434,0.5084745762711864,0.6666666666666666,0.35714285714285715,0.4948453608247423,0.4444444444444444,0.38,0.536036036036036,0.45454545454545453,0.43103448275862066,0.3917525773195876,0.11864406779661017,0.17857142857142858,0.15384615384615385,25.971370143149286,0.75,0.07142857142857142,0.1079136690647482,0.04132231404958678,0.05357142857142857,0.047619047619047616,0.09230769230769231,0.04390243902439024,0.06521739130434782,0.057971014492753624,0.10256410256410256,0.10204081632653061,0.11764705882352941,0.047619047619047616,0.07142857142857142,1.0,0.28865979381443296,0.5714285714285714,0.6956521739130435,0.1875,0.13402061855670103,0.46153846153846156,0.5454545454545454,,0.18556701030927836,0.4444444444444444,0.4444444444444444,0.375,0.061855670103092786,0.6666666666666666,0.8,0.5,0.32989690721649484,0.25,0.25806451612903225,0.375,0.3333333333333333,,,0.24,0.3333333333333333,0.04,1.0,0.4,0.2,0.6804123711340206,0.25806451612903225,0.5198328125000001,0.510325,0.5173604166666668,0.12149532710280374,0.17391304347826086,0.08403361344537816,0.21008403361344538,7.208474576271184,25.323684210526316,0.27053140096618356,4.0,0.05128205128205128,,0.4444444444444444,3.0,4.0,,1.0,2.0,1.0,1.0,,,,,,0.75,0.02631578947368421,,,21.0,2.0,3.0,1.0,1.0,1.0,,0.05263157894736842,0.16666666666666666,0.06666666666666667,,,,,,,0.03125,,1.0,False,,
2202,1610612756,Jason Richardson,Jason Richardson,2202,PHX,1731.0,29.0,-26.0,55,61.0,25,35.0,8.0,116,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,,,,,1.0,5.0,,,1.0,3.0,2.0,6.0,1.0,5.0,3.0,10.0,85.0,,1.0,,,,,1.0,2.0,1.0,3.0,1.0,6.0,2.0,2.0,3.0,,4.0,1.0,,3.0,2.0,5.0,,2.0,,,12.0,,,,5.0,,5.0,,5.0,,,,,,,,,,,,2.0,2.0,,6.0,,,9.0,2.0,2.0,1.0,1.0,1.0,,,6.0,25,,2.0,0.5,0.5,1.0,0.2,,0.3333333333333333,0.25,0.3333333333333333,,0.5,0.3181818181818182,,0.5,0.3333333333333333,,0.42857142857142855,0.45454545454545453,,,,23.80952380952381,,,0.2631578947368421,,,,0.20833333333333334,,,,0.09090909090909091,0.5,0.5,,,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,,0.36363636363636365,0.25,0.25,,,,,,0.45454545454545453,0.2,0.2,1.0,,,,0.2,1.0,,,0.6,0.3333333333333333,0.5454545454545454,0.25,0.42638999999999994,0.4207,0.389475,0.15384615384615385,0.25,,0.6,13.516666666666666,30.279999999999994,0.45454545454545453,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,False,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,12588.0,210.0,22.0,379,383.0,90,101.0,59.0,762,16.0,29.0,3.0,7.0,2.0,10.0,10.0,20.0,2.0,7.0,,2.0,6.0,20.0,1.0,5.0,1.0,4.0,28.0,59.0,8.0,27.0,10.0,90.0,406.0,3.0,5.0,1.0,7.0,2.0,11.0,5.0,15.0,1.0,6.0,4.0,17.0,6.0,50.0,15.0,,20.0,6.0,4.0,12.0,7.0,19.0,3.0,4.0,8.0,1.0,45.0,1.0,,6.0,10.0,,16.0,1.0,17.0,4.0,2.0,2.0,7.0,3.0,7.0,4.0,1.0,,14.0,3.0,10.0,27.0,1.0,12.0,1.0,,13.0,4.0,3.0,1.0,1.0,1.0,1.0,,17.0,90,4.0,3.0,0.10714285714285714,0.10714285714285714,0.625,0.2962962962962963,0.14285714285714285,0.16666666666666666,0.2962962962962963,0.4745762711864407,0.6,0.3333333333333333,0.46511627906976744,0.375,0.30952380952380953,0.4945054945054945,0.4230769230769231,0.3541666666666667,0.313953488372093,0.06779661016949153,0.13793103448275862,,23.385300668151448,0.5,,0.08,,0.11320754716981132,0.012195121951219513,0.0898876404494382,0.0051813471502590676,,0.014925373134328358,0.03225806451612903,0.0425531914893617,0.14893617021276595,0.125,0.07692307692307693,1.0,0.3372093023255814,0.5517241379310345,0.64,0.125,0.11627906976744186,0.2,0.2,,0.23255813953488372,0.5,0.5,0.1,0.08139534883720931,0.2857142857142857,0.2857142857142857,1.0,0.23255813953488372,0.3,0.3157894736842105,0.5,0.4166666666666667,0.2,1.0,0.3333333333333333,0.42857142857142855,0.09523809523809523,,0.19047619047619047,0.25,0.6511627906976745,0.3,0.5175197674418605,0.5006428571428572,0.47594761904761895,0.045454545454545456,0.06557377049180328,0.12222222222222222,0.18888888888888888,7.916949152542372,24.788888888888895,0.23746701846965698,2.0,,,0.16666666666666666,2.0,3.0,,,2.0,,,,,,,,1.0,,,2.0,9.0,1.0,,3.0,,3.0,,0.037037037037037035,,,0.5,0.16666666666666666,,,1.0,,0.05,,,False,,
255,1610612756,Grant Hill,Grant Hill,255,PHX,2750.0,46.0,10.0,83,81.0,16,13.0,10.0,164,,,,,2.0,2.0,5.0,7.0,,,,,,1.0,,,,,7.0,9.0,,1.0,3.0,17.0,92.0,,,,,2.0,2.0,1.0,1.0,,,1.0,3.0,4.0,10.0,,,1.0,,1.0,2.0,1.0,3.0,1.0,,2.0,,7.0,,,4.0,2.0,,6.0,,6.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,,1.0,4.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,1.0,,3.0,16,,,0.2857142857142857,0.2857142857142857,,,,,,0.7777777777777778,,1.0,0.7,,1.0,0.7272727272727273,1.0,1.0,0.1,0.1111111111111111,,,13.978494623655914,0.5,,0.07692307692307693,,0.3076923076923077,,0.15384615384615385,,,,,0.2,0.09090909090909091,0.4444444444444444,,1.0,,,,,0.2,1.0,1.0,0.5,0.7,0.7142857142857143,0.8333333333333334,0.2,,,,,0.1,,,,,,,,,,,,,0.1,,0.38826,,0.3532,0.09090909090909091,0.1,0.11764705882352941,0.17647058823529413,15.177777777777777,27.9,0.1927710843373494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,,,,False,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,4568.0,76.0,-10.0,137,140.0,51,49.0,18.0,277,11.0,15.0,3.0,5.0,6.0,16.0,1.0,7.0,,,,,,,,,,,18.0,38.0,,,15.0,51.0,161.0,4.0,7.0,,,4.0,12.0,8.0,15.0,,,1.0,17.0,16.0,20.0,,4.0,,,4.0,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,3.0,1.0,4.0,,5.0,6.0,11.0,,,,1.0,,6.0,1.0,1.0,1.0,7.0,2.0,5.0,9.0,1.0,15.0,1.0,,16.0,8.0,,3.0,2.0,3.0,,1.0,17.0,51,,,0.4444444444444444,0.5,,,,,,0.47368421052631576,0.5714285714285714,0.5333333333333333,0.47368421052631576,0.5714285714285714,0.5333333333333333,0.5543478260869565,0.6666666666666666,0.53125,,0.10526315789473684,0.06666666666666667,0.1875,33.54430379746835,0.14285714285714285,,0.08888888888888889,0.07317073170731707,0.058823529411764705,0.043478260869565216,0.08064516129032258,0.0625,0.16666666666666666,0.05263157894736842,,0.13333333333333333,0.125,,0.3333333333333333,,0.39473684210526316,0.7333333333333333,0.7857142857142857,0.5454545454545454,0.42105263157894735,0.375,0.46153846153846156,0.16666666666666666,0.18421052631578946,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,,,,0.3333333333333333,0.6,,,,,0.39473684210526316,,0.45107631578947366,0.4914714285714286,0.4426933333333333,0.17391304347826086,0.17391304347826086,0.23529411764705882,0.3333333333333333,6.886842105263158,,0.3722627737226277,4.0,,,0.5714285714285714,3.0,,2.0,,,,,,,1.0,0.2857142857142857,0.06666666666666667,0.75,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,False,,1.0
2260,1610612756,Jarron Collins,Jarron Collins,2260,PHX,240.0,4.0,-5.0,7,8.0,5,6.0,,15,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
101204,1610612756,Dwayne Jones,Dwayne Jones,101204,PHX,577.0,10.0,-1.0,22,20.0,20,20.0,6.0,42,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,2.0,,,3.0,5.0,19.0,,1.0,,,3.0,3.0,1.0,2.0,,,3.0,5.0,2.0,,,,,,,,,,,,,,,,1.0,,2.0,2.0,4.0,1.0,5.0,,,,1.0,,,1.0,,,1.0,,,,,3.0,2.0,,4.0,,2.0,,,,,,5.0,20,,2.0,1.0,1.0,,,,,,0.5,,0.5,0.5,,0.5,0.625,0.5,0.625,,,,,17.857142857142854,1.0,1.0,0.2222222222222222,0.1,,,0.18181818181818182,0.08333333333333333,,,0.4,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,1.0,,0.75205,0.6716,0.75205,,,0.6,1.0,,,0.9090909090909091,1.0,,,1.0,,,,1.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,False,,
201947,1610612756,Earl Clark,Earl Clark,201947,PHX,740.0,12.0,-2.0,27,25.0,25,25.0,7.0,52,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,3.0,,,2.0,4.0,22.0,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,,2.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,2.0,2.0,,1.0,,1.0,,,2.0,1.0,,,,,,,2.0,25,1.0,,1.0,1.0,,,,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.5,,0.5,,,,,17.64705882352941,0.5,,0.1,,0.3333333333333333,,0.15384615384615385,,,,0.16666666666666666,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,0.5,1.0,,,,,0.3333333333333333,,0.465,,0.4925,0.25,0.25,,0.5,9.799999999999999,,0.9259259259259259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
201577,1610612756,Robin Lopez,Robin Lopez,201577,PHX,852.0,14.0,-5.0,30,26.0,7,13.0,8.0,56,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,4.0,,,2.0,4.0,33.0,,2.0,,,2.0,2.0,,,,,2.0,2.0,2.0,,,,,,2.0,,,,,,,,,1.0,2.0,,1.0,,1.0,3.0,4.0,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,2.0,7,,,1.0,1.0,,,,,,0.25,,,0.25,,,0.4,0.3333333333333333,1.0,,0.5,0.5,1.0,13.157894736842104,,,0.2,0.18181818181818182,,0.16666666666666666,0.1111111111111111,0.17647058823529413,,,,0.3333333333333333,,,,,0.5,,,,0.25,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,0.4817,0.55445,,0.2,0.2,0.5,0.5,6.175,,0.23333333333333334,2.0,,0.5,1.0,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,False,,
