EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3FGM,SecondChanceFtPoints,FTDefRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,BlockedShortMidRange,DefFTReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,2pt And 1 Free Throw Trips,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,PtsUnassisted3s,on,SelfOReb,SelfORebPct,DefensiveGoaltends,BlockedLongMidRange,FTOffRebounds,3SecondViolations,OffFTReboundPct
101110,1610612757,Martell Webster,Martell Webster,101110,POR,5702.0,95,-15.0,173,179,64,71,23,352,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,7.0,1.0,5.0,1.0,1.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,6.0,13.0,5.0,11.0,4.0,31.0,196,1.0,1.0,1.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0,11.0,4.0,8.0,15.0,2.0,6.0,4.0,2.0,2.0,2.0,4.0,1.0,9.0,8.0,17.0,1.0,18.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,9.0,1.0,10.0,1.0,8.0,1.0,2.0,3.0,3.0,3.0,1.0,11.0,64,3.0,0.3333333333333333,0.4,1.0,0.45454545454545453,0.5,0.4,0.45454545454545453,0.46153846153846156,1.0,0.4,0.5625,0.8333333333333334,0.5,0.5740740740740741,0.8333333333333334,0.5,0.4583333333333333,14.5,0.5,0.14285714285714285,0.015873015873015872,0.2647058823529412,0.18888888888888888,0.011627906976744186,0.07692307692307693,0.13043478260869565,0.14285714285714285,0.15789473684210525,0.2,0.4444444444444444,0.3333333333333333,0.125,1.0,1.0,0.125,0.2916666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.20833333333333334,0.2,0.2,1.0,0.25,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2,1.0,0.4,0.25,0.1,1.0,0.5833333333333334,0.6666666666666666,0.4785083333333333,0.5876,0.48858499999999994,0.1111111111111111,0.07142857142857142,0.15384615384615385,0.16129032258064516,0.3548387096774194,12.66153846153846,24.063636363636366,0.3699421965317919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1889,1610612757,Andre Miller,Andre Miller,1889,POR,6140.0,102,-18.0,186,187,63,70,23,373,5.0,10.0,,1.0,1.0,3.0,9.0,5.0,12.0,,,,,,3.0,5.0,,,,,12.0,31.0,3.0,5.0,18.0,51.0,218,2.0,4.0,,,4.0,1.0,9.0,,,11.0,13.0,8.0,16.0,9.0,,5.0,3.0,10.0,13.0,8.0,29.0,2.0,3.0,4.0,7.0,4.0,11.0,4.0,3.0,1.0,5.0,4.0,3.0,8.0,,1.0,6.0,,16.0,,24.0,7.0,,,,,,13.0,63,2.0,0.3333333333333333,0.3333333333333333,1.0,0.6,,,0.6,0.3870967741935484,0.5,0.1111111111111111,0.4583333333333333,0.5,0.1111111111111111,0.53125,0.5,0.40625,0.1388888888888889,26.666666666666664,0.625,0.08,0.03125,0.07894736842105263,0.07954545454545454,0.04938271604938271,,,0.17647058823529413,0.045454545454545456,0.07692307692307693,0.08333333333333333,,0.2777777777777778,0.5,0.5555555555555556,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.8,,,,,0.1388888888888889,0.6,0.6,1.0,0.25,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.4166666666666667,0.6,0.4666944444444445,0.4488666666666667,0.4462444444444444,0.16279069767441862,0.18421052631578946,,0.0784313725490196,0.2549019607843137,9.051612903225806,25.9,0.3387096774193548,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,0.06451612903225806,0.1,0.1111111111111111,0.11764705882352941,0.05555555555555555,0.03225806451612903,0.09090909090909091,0.16666666666666666,0.2222222222222222,0.25,,,,,,,,,,,,,,,,,,,,True,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,7624.0,127,-18.0,226,226,75,59,31,452,7.0,8.0,3.0,3.0,4.0,4.0,9.0,7.0,28.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,19.0,45.0,1.0,2.0,18.0,59.0,254,3.0,4.0,1.0,2.0,12.0,7.0,14.0,1.0,2.0,9.0,26.0,22.0,16.0,3.0,4.0,1.0,,3.0,8.0,,21.0,3.0,3.0,10.0,15.0,3.0,18.0,5.0,2.0,3.0,2.0,,5.0,7.0,1.0,2.0,9.0,4.0,25.0,,26.0,9.0,,7.0,5.0,7.0,4.0,26.0,75,,0.5789473684210527,0.6470588235294118,1.0,0.5,0.5,0.5,0.5,0.4222222222222222,0.75,0.5,0.43617021276595747,0.75,0.53125,0.49166666666666664,0.6666666666666666,0.5652173913043478,0.0425531914893617,25.76923076923077,0.2857142857142857,0.13333333333333333,0.037037037037037035,0.06976744186046512,0.11016949152542373,0.02727272727272727,0.05263157894736842,0.16,0.04,0.2,0.03225806451612903,0.16666666666666666,0.5714285714285714,0.1702127659574468,0.875,0.875,0.19148936170212766,0.5957446808510638,0.25,0.25,0.7142857142857143,0.02127659574468085,1.0,1.0,1.0,0.02127659574468085,,,,0.5,1.0,0.16666666666666666,0.16666666666666666,,,0.25,1.0,0.0625,1.0,0.0625,,0.2127659574468085,,0.4263042553191489,0.5128333333333334,0.44259375,0.16071428571428573,0.16666666666666666,,0.2033898305084746,0.4406779661016949,13.573333333333332,24.45,0.33185840707964603,5.0,,5.0,4.0,1.0,,3.0,,,2.0,,,,4.0,,4.0,,,,,0.058823529411764705,0.022222222222222223,,,0.5555555555555556,0.5555555555555556,1.0,3.0,2.0,1.0,1.0,2.0,0.5,0.7142857142857143,0.2,0.3333333333333333,1.0,1.0,,,,,,,,True,,,,,,,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,9948.0,166,-35.0,300,304,107,112,40,604,14.0,23.0,2.0,2.0,5.0,10.0,12.0,4.0,15.0,3.0,4.0,,2.0,3.0,3.0,11.0,,1.0,,2.0,22.0,50.0,6.0,15.0,19.0,81.0,349,2.0,4.0,,1.0,10.0,5.0,20.0,2.0,5.0,6.0,22.0,18.0,26.0,18.0,2.0,11.0,3.0,15.0,23.0,4.0,54.0,3.0,5.0,6.0,12.0,4.0,16.0,2.0,2.0,,4.0,2.0,4.0,8.0,6.0,3.0,21.0,2.0,18.0,,24.0,9.0,,,,,,22.0,107,4.0,0.4090909090909091,0.42857142857142855,1.0,0.4,,0.4,0.4,0.44,0.5,0.25,0.47692307692307695,0.4,0.32,0.5333333333333333,0.7142857142857143,0.3793103448275862,0.23076923076923078,24.127906976744185,0.5,0.06451612903225806,0.02702702702702703,0.08620689655172414,0.0728476821192053,0.027210884353741496,0.041666666666666664,0.09090909090909091,0.07142857142857142,0.03125,0.1,0.05555555555555555,,0.35384615384615387,0.6086956521739131,0.7368421052631579,0.18461538461538463,0.23076923076923078,0.26666666666666666,0.26666666666666666,0.25,0.06153846153846154,0.75,0.75,1.0,0.16923076923076924,0.2727272727272727,0.3333333333333333,1.0,0.4,1.0,,0.2,,,0.4,0.5,0.12,0.6666666666666666,0.08,,0.5846153846153846,0.2727272727272727,0.51480390625,0.5394333333333333,0.53766,0.1267605633802817,0.16071428571428573,,0.12345679012345678,0.2716049382716049,7.836,25.36666666666667,0.3566666666666667,4.0,5.0,8.0,5.0,3.0,1.0,10.0,1.0,1.0,2.0,,1.0,3.0,4.0,,4.0,0.1,0.17391304347826086,0.08333333333333333,0.027777777777777776,0.06666666666666667,,0.04,,0.3333333333333333,0.36363636363636365,,6.0,1.0,1.0,1.0,,0.1111111111111111,0.42857142857142855,0.5,,,,2.0,3.0,1.0,0.13333333333333333,0.18181818181818182,,,True,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,4007.0,67,-1.0,123,121,37,45,17,244,1.0,4.0,,1.0,,,,,2.0,3.0,8.0,,2.0,2.0,1.0,5.0,,,,2.0,1.0,6.0,4.0,13.0,1.0,15.0,137,,1.0,,,,,,2.0,4.0,1.0,7.0,2.0,,12.0,,4.0,1.0,1.0,2.0,,5.0,2.0,2.0,7.0,10.0,2.0,12.0,2.0,2.0,,2.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,,2.0,1.0,,,,,,7.0,37,1.0,1.0,1.0,1.0,0.3076923076923077,,0.5,0.3333333333333333,0.16666666666666666,,,0.3684210526315789,,0.75,0.375,,0.7,0.6842105263157895,16.312056737588655,0.6666666666666666,0.18421052631578946,0.044444444444444446,0.07407407407407407,0.13846153846153847,0.03508771929824561,,0.2727272727272727,0.21428571428571427,0.07692307692307693,0.05263157894736842,0.125,,0.21052631578947367,0.25,0.5,,0.10526315789473684,,,,0.42105263157894735,0.375,0.375,1.0,0.2631578947368421,0.2,0.2,1.0,1.0,,,,,,,,0.5,1.0,0.5,,0.8947368421052632,0.25,0.5880805555555555,0.5922,0.53805,0.05,0.14285714285714285,,,0.4666666666666667,6.933333333333334,26.26923076923077,0.3008130081300813,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,,0.3333333333333333,0.5,,,,0.08,,,,,,,1.0,,1.0,,0.5,1.0,,,,,,,,,,1.0,,True,,,,,,,
201967,1610612757,Dante Cunningham,Dante Cunningham,201967,POR,1621.0,27,-3.0,56,55,31,25,7,111,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,1.0,,,,1.0,4.0,7.0,,1.0,2.0,10.0,58,1.0,1.0,,,2.0,2.0,3.0,,1.0,2.0,6.0,6.0,2.0,,2.0,1.0,,,,,,2.0,2.0,2.0,5.0,3.0,8.0,4.0,1.0,3.0,,,,,,3.0,7.0,,1.0,,2.0,,,,,,,6.0,31,1.0,0.75,1.0,,,,,,0.5714285714285714,1.0,0.6666666666666666,0.5,1.0,0.5,0.5555555555555556,1.0,0.6,0.125,14.0625,,0.13333333333333333,0.1,0.2,0.16,0.1111111111111111,,0.25,,,0.16666666666666666,0.25,,0.375,0.6666666666666666,1.0,0.125,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.125,,,,1.0,1.0,,,,,0.25,1.0,,,0.25,,0.5,,0.4865625,0.5721,0.464675,,,,0.2,0.6,9.142857142857142,24.9,0.5535714285714286,1.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,0.14285714285714285,0.3333333333333333,,0.14285714285714285,0.2,0.1,,0.5,1.0,1.0,,,1.0,,,,0.2,0.5,1.0,,,,,,,,,,,True,,,,,,,
436,1610612757,Juwan Howard,Juwan Howard,436,POR,3461.0,58,-28.0,100,103,25,31,16,203,1.0,2.0,,1.0,,1.0,6.0,3.0,5.0,,,,,,,,,,,,6.0,13.0,,,,12.0,135,1.0,2.0,,,2.0,1.0,3.0,,,,2.0,6.0,6.0,,,,,2.0,2.0,,4.0,1.0,1.0,3.0,6.0,4.0,10.0,1.0,,1.0,1.0,1.0,2.0,3.0,,6.0,13.0,2.0,1.0,1.0,,,,,,,,2.0,25,2.0,0.5,0.5,,,,,,0.46153846153846156,0.5,0.3333333333333333,0.46153846153846156,0.5,0.3333333333333333,0.46153846153846156,0.5,0.3333333333333333,,13.913043478260871,0.3333333333333333,0.08823529411764706,0.02702702702702703,0.06666666666666667,0.08163265306122448,0.08,,0.07142857142857142,,0.2222222222222222,0.09090909090909091,,,0.15384615384615385,0.5,1.0,0.46153846153846156,0.38461538461538464,0.6,0.6,0.3333333333333333,,,,,,,,,0.5,,,,,,0.3333333333333333,,,,,,0.15384615384615385,,0.3876846153846154,0.4214,0.32173333333333337,,,,0.16666666666666666,0.16666666666666666,11.86923076923077,,0.25,2.0,1.0,,,,1.0,1.0,3.0,,,,,,,,,0.07692307692307693,0.5,,0.23076923076923078,0.07692307692307693,,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,2.0,,1.0,,0.4,1.0,0.5,,,,,,,,,,,True,,,,,,,
948,1610612757,Marcus Camby,Marcus Camby,948,POR,5751.0,96,-17.0,170,176,55,76,22,346,3.0,7.0,3.0,6.0,1.0,3.0,3.0,4.0,7.0,,,,,,,1.0,,,,1.0,8.0,17.0,,1.0,3.0,19.0,201,3.0,6.0,,,8.0,1.0,4.0,,1.0,2.0,4.0,8.0,8.0,,6.0,,,4.0,7.0,2.0,17.0,6.0,8.0,11.0,19.0,11.0,30.0,2.0,1.0,1.0,,,1.0,1.0,,6.0,10.0,,4.0,1.0,6.0,2.0,,4.0,1.0,4.0,3.0,4.0,55,1.0,0.5,0.8,,,,,,0.47058823529411764,0.5,0.25,0.4444444444444444,0.5,0.2,0.4523809523809524,0.5714285714285714,0.2857142857142857,0.05555555555555555,11.224489795918368,,0.22448979591836735,0.08955223880597014,0.2222222222222222,0.2235294117647059,0.13095238095238096,0.125,0.2,0.26666666666666666,0.21052631578947367,0.2727272727272727,0.14285714285714285,0.75,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.3888888888888889,0.5714285714285714,0.5714285714285714,1.0,,,,,0.05555555555555555,,,,1.0,0.5,,,,,0.6,0.3333333333333333,,,0.2,,0.4444444444444444,,0.5008705882352941,0.6104166666666667,0.59655,0.1,0.10526315789473684,,0.42105263157894735,0.21052631578947367,9.523529411764706,69.7,0.3235294117647059,1.0,,3.0,2.0,1.0,1.0,1.0,5.0,,,,,,1.0,,1.0,,,,0.29411764705882354,0.16666666666666666,0.030303030303030304,0.36363636363636365,0.16666666666666666,0.3333333333333333,0.3333333333333333,,2.0,,1.0,2.0,3.0,,,,,,,,,,,,1.0,,True,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,2558.0,43,-26.0,78,82,38,33,9,160,3.0,4.0,1.0,2.0,1.0,1.0,3.0,,4.0,,1.0,,,,,7.0,,1.0,,6.0,4.0,11.0,,8.0,5.0,13.0,95,1.0,2.0,,1.0,3.0,2.0,4.0,,6.0,4.0,8.0,2.0,6.0,,,6.0,,,1.0,,3.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,2.0,,,2.0,,1.0,5.0,,6.0,,5.0,1.0,,,,,,8.0,38,1.0,0.25,0.25,,,,,,0.36363636363636365,0.5,0.5,0.21052631578947367,0.3333333333333333,0.2,0.30952380952380953,0.5,0.3333333333333333,0.42105263157894735,25.555555555555554,1.0,0.045454545454545456,0.03125,0.07142857142857142,0.05555555555555555,0.02127659574468085,0.16666666666666666,0.09090909090909091,,,,0.16666666666666666,,0.21052631578947367,0.75,0.75,0.15789473684210525,0.21052631578947367,,,,0.05263157894736842,,,,0.3684210526315789,,,,0.6666666666666666,0.5,,0.3333333333333333,,,0.1,1.0,,,0.6,,0.631578947368421,,0.46152777777777776,0.63405,0.4268111111111111,0.05263157894736842,0.09090909090909091,,0.23076923076923078,0.6153846153846154,8.363636363636362,28.662500000000005,0.48717948717948717,1.0,,1.0,1.0,,,,,,2.0,,,,2.0,,2.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,0.3333333333333333,,1.0,,,1.0,1.0,,0.125,0.14285714285714285,1.0,,True,,,,,,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,2572.0,43,-14.0,77,76,30,32,11,153,,,,,,,1.0,,2.0,,,,,,5.0,9.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,9.0,4.0,21.0,91,,,1.0,2.0,3.0,,,2.0,2.0,2.0,8.0,,2.0,9.0,,9.0,5.0,2.0,3.0,,7.0,,2.0,5.0,7.0,,7.0,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,4.0,1.0,4.0,2.0,,,,,,8.0,30,,,,0.6,0.5555555555555556,0.5,1.0,0.5555555555555556,0.3333333333333333,,,0.7083333333333334,0.75,1.5,0.75,0.75,1.3333333333333333,0.75,18.181818181818183,0.5,0.1724137931034483,,0.16666666666666666,0.17073170731707318,,,0.15384615384615385,0.1111111111111111,0.2857142857142857,0.2,,,,,,0.08333333333333333,0.16666666666666666,,,,,,,,0.75,0.5555555555555556,0.5555555555555556,0.6,,,,1.0,0.5,1.0,,,,,1.0,1.0,0.75,0.5555555555555556,0.48660416666666667,0.574875,0.48345,0.14285714285714285,0.4,,0.14285714285714285,0.38095238095238093,15.466666666666667,24.977777777777774,0.38961038961038963,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,6.0,True,,,,,,,
