EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SecondChanceFg3Pct,Corner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,OffensiveGoaltends
101124,1610612741,Hakim Warrick,Hakim Warrick,101124,CHI,1041.0,17,-10.0,33,35,11.0,19.0,7.0,68,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,3.0,5.0,43.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,11.0,1.0,1.0,0.14285714285714285,0.125,0.25,0.25,0.375,0.125,0.14285714285714285,0.3333333333333333,26.19047619047619,1.0,0.1111111111111111,0.3333333333333333,0.14285714285714285,0.1111111111111111,0.25,1.0,0.375,0.25,0.5,0.5,0.25,0.125,1.0,0.5,0.5,0.5,0.45299999999999996,0.3358,0.40835,0.1111111111111111,0.125,0.2,0.6,8.528571428571428,25.9,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,2996.0,50,-15.0,97,99,16.0,27.0,10.0,196,6.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,5.0,11.0,2.0,5.0,15.0,122.0,4.0,,4.0,2.0,1.0,5.0,7.0,4.0,2.0,2.0,,3.0,3.0,10.0,1.0,,2.0,4.0,4.0,5.0,1.0,5.0,,2.0,7.0,16.0,,2.0,0.45454545454545453,0.38461538461538464,0.4666666666666667,0.5,0.6,0.15384615384615385,0.18181818181818182,,15.596330275229356,0.5,0.08333333333333333,,0.061224489795918366,0.14285714285714285,,,0.46153846153846156,0.23076923076923078,0.3333333333333333,0.5,0.15384615384615385,0.15384615384615385,1.0,0.6666666666666666,0.3333333333333333,0.6153846153846154,0.5029769230769231,0.549,0.5287833333333333,,,0.26666666666666666,0.4666666666666667,5.663636363636363,25.65,0.16494845360824742,3.0,2.0,1.0,1.0,2.0,1.0,6.0,4.0,4.0,4.0,2.0,2.0,8.0,2.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.15789473684210525,0.125,0.2222222222222222,0.4,0.08333333333333333,0.5,0.16666666666666666,0.5,0.5,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,11291.0,188,-34.0,368,369,93.0,110.0,48.0,737,30.0,12.0,6.0,5.0,11.0,12.0,,,28.0,53.0,,18.0,74.0,423.0,15.0,2.0,22.0,12.0,,2.0,16.0,24.0,,7.0,2.0,17.0,20.0,65.0,8.0,5.0,15.0,6.0,20.0,17.0,3.0,19.0,9.0,1.0,16.0,93.0,,1.0,0.5283018867924528,0.5283018867924528,0.5967741935483871,0.6875,0.6153846153846154,,0.1320754716981132,0.16666666666666666,18.07511737089202,0.5333333333333333,0.10559006211180125,0.06666666666666667,0.09947643979057591,0.20408163265306123,0.0547945205479452,,0.5660377358490566,0.20754716981132076,0.45454545454545453,0.5555555555555556,0.22641509433962265,,0.8,0.5,,0.5660377358490566,0.5386075471698113,0.5581666666666667,0.5236583333333334,0.14754098360655737,0.14754098360655737,0.2972972972972973,0.21621621621621623,5.666037735849057,,0.25271739130434784,19.0,8.0,2.0,4.0,10.0,7.0,32.0,14.0,11.0,13.0,1.0,9.0,28.0,12.0,32.0,1.0,45.0,,1.0,7.0,3.0,2.0,3.0,,0.5714285714285714,0.7619047619047619,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.18181818181818182,,0.06666666666666667,0.34782608695652173,0.21818181818181817,0.29931972789115646,0.07692307692307693,0.37142857142857144,0.43478260869565216,0.16666666666666666,0.3157894736842105,,0.6333333333333333,0.76,0.631578947368421,0.2,0.3333333333333333,0.3333333333333333,0.75,0.6666666666666666,0.3333333333333333,2.0,2.0,1.0,1.0,9.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,7.0,6.0,1.0,7.0,5.0,1.0,1.0,2.0,0.16666666666666666,0.09090909090909091,0.2647058823529412,0.7142857142857143,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,10455.0,174,-36.0,343,345,89.0,106.0,43.0,688,30.0,1.0,9.0,18.0,33.0,37.0,5.0,1.0,45.0,100.0,5.0,16.0,112.0,401.0,9.0,2.0,10.0,33.0,1.0,7.0,29.0,68.0,5.0,12.0,2.0,2.0,4.0,14.0,8.0,6.0,11.0,5.0,7.0,19.0,2.0,20.0,7.0,3.0,29.0,89.0,1.0,3.0,0.45,0.45714285714285713,0.48695652173913045,0.5,0.3717948717948718,0.047619047619047616,0.12,0.3,31.89873417721519,0.7272727272727273,0.013605442176870748,0.07692307692307693,0.023121387283236993,,0.014705882352941176,0.125,0.2857142857142857,0.3142857142857143,0.5454545454545454,0.5806451612903226,0.3523809523809524,0.047619047619047616,0.1111111111111111,0.2647058823529412,0.029411764705882353,0.3333333333333333,0.4700338095238095,0.4228666666666667,0.45525882352941177,0.0625,0.06542056074766354,0.08928571428571429,0.25892857142857145,9.626,25.02,0.2594752186588921,11.0,,,16.0,4.0,11.0,22.0,2.0,22.0,26.0,8.0,12.0,56.0,7.0,3.0,,10.0,1.0,1.0,3.0,2.0,2.0,,,0.24444444444444444,0.25,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3235294117647059,0.06060606060606061,0.02702702702702703,,0.03529411764705882,0.14893617021276595,0.07575757575757576,0.027777777777777776,,0.09090909090909091,0.1935483870967742,0.0625,0.022222222222222223,0.36666666666666664,0.5238095238095238,0.36363636363636365,0.05555555555555555,0.43243243243243246,0.4444444444444444,0.375,,,4.0,3.0,2.0,,4.0,3.0,1.0,2.0,,,,,,,,,,,,,,,0.05555555555555555,0.03125,,,2.0,2.0,6.0,2.0,1.0,1.0,0.4,0.4,0.4,0.4,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2436,1610612741,Flip Murray,Flip Murray,2436,CHI,4318.0,72,-14.0,137,134,49.0,62.0,27.0,271,7.0,2.0,2.0,,2.0,10.0,9.0,2.0,8.0,19.0,10.0,4.0,26.0,173.0,2.0,,7.0,6.0,2.0,,6.0,12.0,9.0,,,3.0,3.0,8.0,1.0,,1.0,1.0,2.0,2.0,,4.0,2.0,,6.0,49.0,1.0,,0.42105263157894735,0.3793103448275862,0.41935483870967744,1.1666666666666667,0.375,0.3448275862068966,,,18.823529411764707,1.0,0.046153846153846156,,0.038461538461538464,0.07692307692307693,0.04,,0.2413793103448276,0.06896551724137931,,,0.3448275862068966,0.3103448275862069,0.6666666666666666,0.25,0.25,0.5862068965517241,0.5005189655172415,0.6332666666666666,0.43533125,0.06451612903225806,0.09523809523809523,0.2692307692307692,0.23076923076923078,11.268421052631576,24.639999999999997,0.35766423357664234,4.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,5.0,6.0,4.0,1.0,13.0,2.0,,3.0,5.0,,,,1.0,1.0,,,0.25,0.2857142857142857,1.0,0.5,1.1666666666666667,0.375,,,0.5,,0.13333333333333333,0.04081632653061224,,,,0.16666666666666666,,,0.5714285714285714,0.5714285714285714,0.25,,0.4,0.4,0.25,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,2.0,2.0,3.0,2.0,1.0,0.5,0.2,0.2,0.2222222222222222,0.2222222222222222,0.5,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.034482758620689655,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,True,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,9321.0,155,-41.0,309,309,69.0,72.0,32.0,618,1.0,,,,4.0,23.0,10.0,1.0,10.0,28.0,12.0,8.0,46.0,348.0,1.0,,5.0,3.0,2.0,5.0,13.0,12.0,10.0,1.0,,1.0,1.0,19.0,2.0,1.0,2.0,9.0,10.0,9.0,2.0,12.0,2.0,4.0,13.0,69.0,,4.0,0.35714285714285715,0.475,0.5,1.25,0.7222222222222222,0.3,0.03571428571428571,,13.832853025936599,1.0,0.007462686567164179,,0.006369426751592357,,0.015384615384615385,,0.025,0.1,,,0.575,0.25,,,0.2,0.325,0.46831125000000007,0.4328,0.46521,0.047619047619047616,0.06666666666666667,0.10869565217391304,0.2826086956521739,17.02857142857143,24.808333333333334,0.22330097087378642,,,,10.0,1.0,1.0,8.0,,15.0,17.0,10.0,4.0,36.0,5.0,12.0,1.0,18.0,,,,1.0,,,,0.4,0.4,1.0,0.3333333333333333,1.25,0.8,0.25,,0.09090909090909091,0.14814814814814814,0.1,0.1297709923664122,,0.12903225806451613,0.10526315789473684,0.12903225806451613,0.05263157894736842,,,,,,0.43478260869565216,0.43478260869565216,0.4,,,2.0,2.0,1.0,,6.0,3.0,3.0,,,,,,,,,,,,,,,,,0.1935483870967742,,,4.0,6.0,18.0,4.0,,1.0,0.5,0.5,0.4,0.4,1.0,0.4,2.0,1.0,1.0,1.0,1.0,,1.0,0.05,0.5,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,,,True,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,6342.0,106,2.0,203,208,37.0,39.0,25.0,411,6.0,4.0,2.0,2.0,7.0,13.0,,,12.0,26.0,,5.0,29.0,209.0,6.0,,8.0,4.0,,1.0,3.0,4.0,,,,5.0,5.0,22.0,,,,8.0,13.0,7.0,,9.0,4.0,1.0,3.0,37.0,2.0,1.0,0.46153846153846156,0.46153846153846156,0.48333333333333334,0.5714285714285714,0.25,,,,12.820512820512821,,0.053763440860215055,,0.04716981132075472,0.09090909090909091,0.0425531914893617,,0.23076923076923078,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.5,,0.6666666666666666,0.5,,0.23076923076923078,0.45870000000000005,0.4867,0.495025,0.13793103448275862,0.13793103448275862,0.27586206896551724,0.10344827586206896,11.123076923076923,,0.18226600985221675,4.0,2.0,1.0,6.0,4.0,1.0,20.0,2.0,2.0,2.0,,2.0,4.0,5.0,9.0,3.0,17.0,,,,,,1.0,,0.8333333333333334,0.9090909090909091,0.6666666666666666,0.25,0.6666666666666666,0.25,,,0.3333333333333333,0.17307692307692307,0.13513513513513514,0.15730337078651685,0.041666666666666664,0.047619047619047616,0.18181818181818182,0.14285714285714285,0.125,,0.6666666666666666,0.6666666666666666,0.75,0.5,0.46153846153846156,0.46153846153846156,1.0,0.5,0.5,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.3,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,9849.0,164,-15.0,324,320,84.0,94.0,45.0,644,19.0,3.0,7.0,4.0,8.0,34.0,3.0,1.0,34.0,61.0,10.0,14.0,82.0,363.0,9.0,2.0,12.0,17.0,3.0,6.0,22.0,30.0,3.0,8.0,1.0,7.0,8.0,23.0,1.0,1.0,3.0,7.0,13.0,19.0,4.0,18.0,6.0,3.0,22.0,84.0,2.0,3.0,0.5573770491803278,0.4788732394366197,0.5256410256410257,0.6,0.4782608695652174,0.14084507042253522,0.13114754098360656,0.15789473684210525,21.542553191489365,0.3333333333333333,0.050359712230215826,0.038461538461538464,0.048484848484848485,0.07894736842105263,0.04477611940298507,,0.2676056338028169,0.11267605633802817,0.5,0.8,0.4788732394366197,0.04225352112676056,0.3333333333333333,0.35,0.05,0.4084507042253521,0.49171690140845076,0.4675666666666667,0.46058750000000004,0.09333333333333334,0.09375,0.14634146341463414,0.2682926829268293,11.416393442622953,24.1,0.25925925925925924,12.0,1.0,2.0,18.0,5.0,8.0,38.0,4.0,6.0,6.0,4.0,2.0,12.0,7.0,7.0,1.0,15.0,1.0,1.0,2.0,,1.0,1.0,,0.5588235294117647,0.59375,0.5555555555555556,0.47058823529411764,0.5555555555555556,0.4,0.375,0.058823529411764705,0.08333333333333333,0.09090909090909091,0.14285714285714285,0.1111111111111111,0.029411764705882353,0.18518518518518517,,0.16129032258064516,0.1111111111111111,0.03571428571428571,0.631578947368421,0.75,0.6666666666666666,,0.5294117647058824,0.5625,0.6111111111111112,0.3333333333333333,0.2857142857142857,,,,,6.0,6.0,,,,,2.0,1.0,3.0,3.0,3.0,,3.0,3.0,,,,,0.05555555555555555,0.06896551724137931,1.0,,,,,,,,,,,,,,7.0,,,,,,,0.09859154929577464,,,,,,2.0,,,,,,,0.1,,,1.0,0.09090909090909091,True,,,,
201949,1610612741,James Johnson,James Johnson,201949,CHI,798.0,13,-10.0,25,25,17.0,21.0,3.0,50,1.0,,,,,,1.0,1.0,,1.0,1.0,,,33.0,,,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,4.0,11.0,,,,,,,17.0,3.0,,,,,,,0.5,1.0,1.0,6.666666666666667,,0.08333333333333333,,0.06666666666666667,0.125,,,0.5,,,,,0.5,,,1.0,1.0,0.531325,,0.55515,,,,,2.0,25.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,44.0,1,3.0,1,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
