EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PenaltyFG2M,PtsPutbacks,Fg3aBlocked,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PtsUnassisted3s,Technical Free Throw Trips,DefensiveGoaltends,on,Arc3PctBlocked
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,153.0,3,-7.0,4,4,,,,8,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,10,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.54615,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101214,1610612739,Jawad Williams,Jawad Williams,101214,CLE,248.0,4,-3.0,9,8,3.0,4.0,1.0,17,,,,,,,,,,,,,,,,2.0,,1.0,,,,2.0,,,5,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,0.44242499999999996,,0.3471,,,,,,,26.45,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1515,1610612739,Anthony Parker,Anthony Parker,1515,CLE,4170.0,70,-29.0,133,130,58.0,54.0,11.0,263,1.0,3.0,,,,2.0,4.0,1.0,2.0,2.0,3.0,,,1.0,1.0,6.0,,3.0,4.0,9.0,3.0,9.0,2.0,19.0,154,,,1.0,,,4.0,,4.0,1.0,5.0,4.0,4.0,9.0,,6.0,1.0,,4.0,,4.0,,,2.0,,2.0,8.0,,,1.0,1.0,2.0,,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,,,4.0,1.0,,3.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,5.0,58.0,1.0,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.4444444444444444,,0.4722222222222222,,0.25,0.5,,0.25,0.5,,,15.172413793103448,0.5,0.3333333333333333,0.023809523809523808,,,0.02040816326530612,,,,0.08333333333333333,,,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.5,0.5,0.5,0.1111111111111111,0.5,0.5,,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,,,,,,0.125,,0.375,,0.6666666666666666,0.16666666666666666,0.518936111111111,0.59985,0.49098749999999997,0.05555555555555555,0.1111111111111111,,,0.2631578947368421,8.177777777777777,24.511111111111113,0.43609022556390975,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,1.0,,False,
200081,1610612739,Jamario Moon,Jamario Moon,200081,CLE,3273.0,55,-16.0,101,106,70.0,62.0,14.0,207,3.0,4.0,,,,,,1.0,1.0,1.0,4.0,,1.0,4.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,6.0,2.0,16.0,114,,,,,,1.0,2.0,5.0,2.0,10.0,8.0,,3.0,,2.0,1.0,,2.0,,2.0,,,1.0,,1.0,4.0,1.0,,5.0,1.0,6.0,1.0,7.0,3.0,3.0,,,,,,,,,,,2.0,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,1.0,,10.0,70.0,,1.0,1.0,0.5,0.3333333333333333,0.4,0.3333333333333333,0.8,,0.6363636363636364,,0.6666666666666666,0.6666666666666666,,0.7142857142857143,0.5454545454545454,,,10.434782608695652,,0.3333333333333333,0.14285714285714285,0.034482758620689655,,0.1111111111111111,0.02127659574468085,0.08333333333333333,0.16666666666666666,0.07692307692307693,0.2,,,1.0,0.36363636363636365,0.75,0.75,1.0,,,,,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,0.25,0.25,1.0,0.18181818181818182,0.5,0.5,,,,,,,0.6666666666666666,0.25,0.16666666666666666,1.0,0.9090909090909091,0.5,0.5374727272727273,,0.4794083333333334,0.08333333333333333,0.16666666666666666,,,0.625,3.7399999999999998,24.183333333333334,0.693069306930693,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,False,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,1211.0,20,-11.0,40,39,21.0,32.0,3.0,79,,,,,,1.0,1.0,,2.0,1.0,2.0,,1.0,2.0,,1.0,,1.0,1.0,3.0,1.0,3.0,2.0,7.0,44,,,,,,1.0,1.0,3.0,2.0,5.0,,2.0,3.0,,1.0,,,,1.0,1.0,,1.0,,,,3.0,,,3.0,,3.0,,3.0,,,,1.0,1.0,,1.0,1.0,,2.0,,2.0,3.0,1.0,,2.0,,,,,,,,,,,5.0,21.0,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.4166666666666667,,0.375,0.5,,0.5,0.5,,,20.454545454545453,0.5,,0.2727272727272727,,,0.2,,,0.3333333333333333,,0.5,,,,,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,,,,,,0.5,0.5,0.25,,0.5,,0.44576666666666664,,0.483075,,,,,0.7142857142857143,16.033333333333335,23.333333333333332,0.525,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,False,
201581,1610612739,JJ Hickson,JJ Hickson,201581,CLE,1728.0,29,-29.0,57,58,33.0,32.0,3.0,115,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,3.0,,,,,,,,,,4.0,7.0,,,1.0,9.0,71,1.0,1.0,,1.0,3.0,4.0,,,1.0,5.0,8.0,,,,,,,,,,,,,,,,,3.0,,1.0,4.0,,4.0,,,,1.0,,,2.0,1.0,,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,5.0,33.0,1.0,1.0,1.0,,,,,0.5714285714285714,1.0,0.5714285714285714,1.0,0.5,0.6428571428571429,1.5,0.625,,,,16.949152542372882,0.3333333333333333,0.3333333333333333,,,0.6,0.2,,,,,,0.5,1.0,,0.42857142857142855,1.0,1.0,1.0,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,1.0,1.0,,0.25,,,,,0.42857142857142855,,0.4861285714285714,,0.438475,0.14285714285714285,0.14285714285714285,,0.3333333333333333,0.5555555555555556,9.12857142857143,,0.5789473684210527,1.0,,,,,2.0,,,,,,,2.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,1.0,False,
2753,1610612739,Delonte West,Delonte West,2753,CLE,6234.0,104,-22.0,196,196,110.0,84.0,24.0,392,1.0,8.0,,,4.0,,,5.0,7.0,1.0,5.0,1.0,1.0,4.0,,5.0,,3.0,6.0,15.0,1.0,10.0,4.0,19.0,216,,,2.0,,,7.0,1.0,7.0,4.0,11.0,6.0,6.0,3.0,,5.0,,5.0,9.0,2.0,11.0,1.0,1.0,7.0,,2.0,24.0,1.0,5.0,3.0,,8.0,1.0,9.0,1.0,1.0,,3.0,1.0,3.0,2.0,,,5.0,2.0,1.0,4.0,4.0,,4.0,,1.0,,1.0,,,1.0,1.0,,,11.0,110.0,1.0,0.5,0.5,1.0,0.1,0.14285714285714285,0.1,0.4,,0.3,,0.25,0.35185185185185186,,0.34375,0.4,0.3333333333333333,0.625,14.545454545454545,0.6,,0.0410958904109589,0.017241379310344827,0.35714285714285715,0.09195402298850575,0.010869565217391304,0.05263157894736842,0.08,0.041666666666666664,,0.45454545454545453,,,0.32,0.125,0.3333333333333333,,,,,,0.28,0.7142857142857143,0.7142857142857143,0.6,0.2,0.2,0.2,1.0,0.2,,,,,,,0.5,0.2857142857142857,0.2857142857142857,0.25,0.21428571428571427,,0.72,,0.50491,0.6009,0.5247178571428571,0.038461538461538464,0.0625,,,0.5789473684210527,8.34,24.189999999999998,0.5612244897959183,,,,1.0,,2.0,,,,,,1.0,,,,,,1.0,,1.0,,0.2857142857142857,,,,,,,,,,,,,,0.5,,,,,,,False,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,1600.0,27,,52,52,30.0,27.0,10.0,104,,2.0,,2.0,1.0,,1.0,1.0,3.0,,,,,,,,,,1.0,6.0,,,1.0,3.0,48,,3.0,,1.0,1.0,4.0,,,1.0,1.0,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,3.0,,2.0,,2.0,5.0,7.0,,,,,,,1.0,,,1.0,,1.0,4.0,1.0,,2.0,,,,3.0,3.0,,,3.0,2.0,,1.0,30.0,2.0,1.0,1.0,,,,,0.16666666666666666,,0.16666666666666666,,,0.21428571428571427,0.125,0.1,,,,13.114754098360656,,,0.1,0.16666666666666666,,0.08695652173913043,0.14814814814814814,0.16666666666666666,,0.3333333333333333,,,,0.6666666666666666,0.3333333333333333,,,,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.6666666666666666,,,,0.25,,,,,0.3333333333333333,,0.46950000000000003,0.48825,0.44904999999999995,,,,0.3333333333333333,0.3333333333333333,10.85,,0.5769230769230769,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,0.5,0.1111111111111111,0.25,,,0.25,,,,,,,,,,,False,
1712,1610612739,Antawn Jamison,Antawn Jamison,1712,CLE,3861.0,64,-4.0,120,119,58.0,48.0,11.0,239,6.0,10.0,1.0,1.0,4.0,,2.0,2.0,4.0,1.0,3.0,,1.0,1.0,2.0,7.0,1.0,1.0,8.0,16.0,3.0,10.0,7.0,32.0,141,1.0,1.0,,2.0,4.0,7.0,2.0,2.0,5.0,17.0,14.0,2.0,9.0,,7.0,2.0,,2.0,1.0,3.0,,1.0,,1.0,1.0,7.0,2.0,2.0,8.0,,10.0,2.0,12.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,3.0,4.0,7.0,,11.0,1.0,5.0,,2.0,,,2.0,2.0,2.0,,17.0,58.0,1.0,0.875,1.0,1.0,0.3,1.0,0.3,0.5,1.0,0.4807692307692308,1.0,0.6666666666666666,0.5161290322580645,1.0,0.6538461538461539,0.38461538461538464,,,23.88059701492537,1.0,,0.1702127659574468,0.06060606060606061,0.25,0.18181818181818182,0.03773584905660377,,0.125,0.23076923076923078,0.16666666666666666,0.4,,1.0,0.38461538461538464,0.6,0.6,0.8333333333333334,0.07692307692307693,,,,0.15384615384615385,0.5,0.5,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.2692307692307692,0.2857142857142857,0.3333333333333333,1.0,1.0,1.0,,,0.4444444444444444,0.1111111111111111,1.0,0.1111111111111111,1.0,0.7692307692307693,0.2857142857142857,0.5508134615384616,0.587,0.49717777777777783,0.16666666666666666,0.25,,0.125,0.53125,6.168749999999999,24.529999999999998,0.48333333333333334,2.0,,,,,3.0,2.0,1.0,,,1.0,,,,,,1.0,1.0,,1.0,,0.42857142857142855,0.1,,,,,,0.1,,,,0.07142857142857142,,,,,,0.5,,,,False,0.14285714285714285
2544,1610612739,LeBron James,LeBron James,2544,CLE,6084.0,101,-19.0,191,190,98.0,81.0,23.0,381,12.0,17.0,4.0,5.0,9.0,2.0,7.0,8.0,20.0,1.0,1.0,,,,5.0,15.0,3.0,7.0,22.0,44.0,6.0,16.0,24.0,86.0,212,6.0,9.0,1.0,1.0,13.0,24.0,3.0,7.0,19.0,56.0,16.0,28.0,,,15.0,5.0,3.0,14.0,5.0,19.0,2.0,3.0,8.0,1.0,5.0,43.0,3.0,,11.0,,11.0,6.0,17.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,,8.0,5.0,3.0,5.0,22.0,,34.0,3.0,14.0,1.0,4.0,4.0,,,4.0,4.0,1.0,56.0,98.0,2.0,0.36363636363636365,0.42105263157894735,,0.375,0.42857142857142855,0.375,0.5,0.6666666666666666,0.5166666666666667,0.6,0.5967741935483871,0.5743243243243243,0.5909090909090909,0.6666666666666666,0.26666666666666666,0.06818181818181818,0.11764705882352941,38.139534883720934,0.5,,0.16176470588235295,0.05263157894736842,,0.13580246913580246,0.06666666666666667,0.05263157894736842,0.13636363636363635,0.047619047619047616,0.28,,,1.0,0.2833333333333333,0.7058823529411765,0.8,0.3333333333333333,0.11666666666666667,0.2857142857142857,0.3333333333333333,,0.3333333333333333,0.4,0.4,0.5,0.016666666666666666,1.0,1.0,,0.25,0.3333333333333333,0.3333333333333333,,0.5,0.8,0.25,,0.2903225806451613,,,0.22580645161290322,0.42857142857142855,0.55,0.3333333333333333,0.4863308333333334,0.47162500000000007,0.4772096774193548,0.20833333333333334,0.2545454545454545,0.058823529411764705,0.1511627906976744,0.6511627906976745,10.272727272727273,25.750000000000007,0.5130890052356021,8.0,,,1.0,,14.0,6.0,,3.0,,2.0,1.0,1.0,,,,,2.0,,2.0,,0.5833333333333334,,0.14285714285714285,,,,0.09090909090909091,0.07692307692307693,,0.04,0.25,0.07407407407407407,,,0.1,,,0.8888888888888888,18.0,2.0,,False,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,5062.0,84,-15.0,158,157,89.0,78.0,18.0,315,3.0,9.0,1.0,4.0,4.0,,,1.0,2.0,,,,,,,,,,4.0,11.0,,,3.0,11.0,170,1.0,4.0,,,2.0,5.0,,,2.0,6.0,6.0,2.0,,,,,1.0,3.0,,3.0,,,1.0,,2.0,6.0,8.0,2.0,12.0,,14.0,9.0,23.0,4.0,2.0,2.0,1.0,,1.0,3.0,,,4.0,2.0,3.0,9.0,9.0,2.0,5.0,1.0,3.0,,1.0,1.0,,,1.0,1.0,,6.0,89.0,1.0,0.75,1.0,,,,,0.36363636363636365,0.25,0.36363636363636365,0.25,0.4,0.4230769230769231,0.25,0.5,,0.09090909090909091,0.1111111111111111,9.6045197740113,0.25,,0.21428571428571427,0.16666666666666666,0.18181818181818182,0.208955223880597,0.12162162162162163,0.29411764705882354,0.10526315789473684,0.29411764705882354,0.25,0.1111111111111111,0.5,1.0,0.8181818181818182,0.3333333333333333,0.375,0.6666666666666666,,,,,0.18181818181818182,0.5,0.5,1.0,,,,,,,,,1.0,0.25,,,0.8,,,,,0.8181818181818182,,0.566,0.5986,0.51056,0.23076923076923078,0.23076923076923078,,0.18181818181818182,0.5454545454545454,3.4363636363636356,,0.5632911392405063,1.0,,,,,2.0,2.0,,1.0,,2.0,1.0,,,,2.0,,,,,,0.4,,,,,,0.038461538461538464,0.1111111111111111,0.07692307692307693,,0.16666666666666666,0.3333333333333333,,,,,,0.25,,,,False,
406,1610612739,Shaquille O'Neal,Shaquille O'Neal,406,CLE,1127.0,19,-2.0,35,33,7.0,1.0,5.0,68,2.0,2.0,,,,1.0,3.0,,,,,,,,,,,,3.0,5.0,,,2.0,8.0,38,,,,,,1.0,,,2.0,2.0,6.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,2.0,,3.0,,3.0,,,,,,,2.0,,,2.0,1.0,3.0,8.0,5.0,,6.0,,3.0,,,,,,,,,2.0,7.0,,1.0,1.0,,,,,0.6,,0.6,,,0.5,,0.3333333333333333,,,,25.0,,,0.125,,0.5,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,,1.0,,0.4,1.0,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,0.4,,0.5435399999999999,,0.3841,0.375,0.375,,,0.25,4.26,,0.2,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
200796,1610612739,Leon Powe,Leon Powe,200796,CLE,522.0,9,-10.0,18,17,18.0,17.0,2.0,35,1.0,2.0,,,2.0,,1.0,,1.0,,,,,,,,,,1.0,4.0,,,3.0,5.0,22,,,,,,4.0,,,3.0,5.0,2.0,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,1.0,,,1.0,1.0,1.0,3.0,2.0,,4.0,,1.0,,,,,,,,,5.0,18.0,1.0,1.0,1.0,,,,,0.25,,0.25,,0.25,0.4166666666666667,,0.4166666666666667,,0.5,0.5,35.0,,,0.25,,,0.16666666666666666,0.1111111111111111,,,0.3333333333333333,,,,,0.5,0.5,1.0,1.0,0.25,,,,0.25,,,,,,,,,,,,,,,,0.5,,,,,0.5,,0.512425,,0.512425,0.2,0.2,,,1.0,7.45,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,1.0,,0.25,,1.0,,,,0.3333333333333333,,,0.5,,,,,,,,0.5,,,,False,
