EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,Defensive 3 Seconds Violations,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsUnassisted3s,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsPutbacks,OffThreePtRebounds,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,Corner3FGA,PenaltyCorner3FGA,DefThreePtRebounds,Blocked2s,BlockedAtRim,Blocks,DefThreePtReboundPct,DefCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,ThreePtAssists,Arc3Assists,FTDefRebounds,Steals,LostBallSteals,Offensive Fouls Drawn,DefFTReboundPct,DefArc3ReboundPct,SecondChanceTurnovers,ShootingFouls,OffCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,SecondChanceArc3Frequency,Loose Ball Fouls,on,Corner3FGM,Corner3Assists,SelfOReb,BadPassSteals,Travels,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,LostBallOutOfBoundsTurnovers,3SecondViolations
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,1248.0,21,40,40,23.0,15,5.0,80,1.0,1.0,1.0,1.0,3.0,5.0,3.0,6.0,2.0,4.0,2.0,4.0,7.0,12.0,2.0,4.0,3.0,23.0,46,1.0,1.0,2.0,4.0,3.0,5.0,2.0,4.0,2.0,14.0,6.0,8.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,14.0,23.0,2.0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.5,0.5,0.5,0.5833333333333334,1.0,0.6,0.625,1.0,0.6666666666666666,0.6764705882352942,1.0,0.7,0.25,0.08333333333333333,0.2,39.130434782608695,1.0,0.23529411764705882,0.2,0.25,0.375,0.0625,1.0,1.0,1.0,0.3125,0.6,0.75,0.3333333333333333,0.375,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,1.0,1.0,1.0,1.0,0.4444444444444444,0.5,0.3125,0.5,0.436684375,0.507,0.4561277777777778,0.0625,0.08333333333333333,0.17391304347826086,0.6086956521739131,13.25,24.875,0.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,325.0,5,10,10,3.0,2,3.0,20,,,,,2.0,3.0,,,,,,,2.0,3.0,,,,4.0,10,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,23.076923076923077,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,0.40406666666666674,,,,,,,8.866666666666667,,0.3,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,1856.0,31,61,59,32.0,34,10.0,120,5.0,8.0,1.0,1.0,2.0,3.0,,2.0,2.0,6.0,1.0,3.0,7.0,13.0,2.0,6.0,1.0,21.0,60,1.0,2.0,,2.0,7.0,11.0,1.0,3.0,,17.0,2.0,12.0,,6.0,2.0,1.0,4.0,4.0,1.0,8.0,4.0,4.0,6.0,1.0,,3.0,1.0,5.0,2.0,,3.0,1.0,2.0,,17.0,32.0,3.0,,0.14285714285714285,0.14285714285714285,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.5,0.6363636363636364,0.5263157894736842,0.5,0.6071428571428571,0.525,0.5,0.6071428571428571,0.3157894736842105,0.07692307692307693,,31.506849315068493,0.3333333333333333,0.15384615384615385,0.13333333333333333,0.1,0.1,0.42105263157894735,0.625,0.7142857142857143,0.2,0.15789473684210525,0.6666666666666666,0.6666666666666666,,0.10526315789473684,,,,0.3157894736842105,0.3333333333333333,0.3333333333333333,,0.5,1.0,,0.21428571428571427,0.3333333333333333,0.7368421052631579,0.3333333333333333,0.5041315789473684,0.44365,0.49339999999999995,0.1,0.14285714285714285,0.09523809523809523,0.8095238095238095,5.784615384615384,24.75,0.5245901639344263,10.0,,5.0,7.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.125,0.1111111111111111,0.06666666666666667,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.5,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,462.0,8,17,16,8.0,8,4.0,33,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,4.0,18,2.0,2.0,,4.0,2.0,2.0,,,,4.0,,4.0,,,,,,,,,1.0,1.0,3.0,,,,,1.0,,,,,,,4.0,8.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,9.523809523809524,,0.1111111111111111,0.1111111111111111,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.6221,0.5173,0.6221,,,1.0,1.0,0.95,,0.47058823529411764,-2.0,,2.0,2.0,,,,1.0,2.0,,,,,,0.2,0.2222222222222222,,,,1.0,1.0,2.0,1.0,0.25,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,1610612742,Caron Butler,Caron Butler,2406,DAL,1257.0,21,42,41,29.0,24,6.0,83,1.0,3.0,,,,1.0,3.0,3.0,,1.0,,1.0,4.0,7.0,,2.0,6.0,14.0,43,,,,,1.0,3.0,,2.0,2.0,4.0,4.0,4.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,1.0,4.0,1.0,6.0,,2.0,1.0,4.0,29.0,1.0,1.0,0.5,0.5,,,,,0.5714285714285714,,0.3333333333333333,0.4444444444444444,,0.2,0.5833333333333334,,0.3333333333333333,0.2222222222222222,0.14285714285714285,,24.0,,,0.045454545454545456,,,0.3333333333333333,0.3333333333333333,0.5,1.0,0.1111111111111111,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.1111111111111111,,,,,,,0.2,,0.5555555555555556,,0.4518277777777777,,0.44897,0.18181818181818182,0.2222222222222222,,0.2857142857142857,9.685714285714285,24.0,0.6904761904761905,10.0,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,0.2,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,0.25,0.5,0.1111111111111111,0.2,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,1530.0,26,49,48,29.0,23,7.0,97,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,52,,1.0,,,,1.0,,1.0,,,,,,1.0,,,4.0,6.0,1.0,14.0,3.0,7.0,8.0,1.0,,1.0,1.0,3.0,2.0,1.0,,,,,,29.0,1.0,,,,,,,,,,,,,,,,,0.5,,,5.172413793103448,1.0,0.14285714285714285,0.24,,0.1111111111111111,,,,,,,,,0.5,,,,0.5,,,,,,,0.5,,0.5,,0.48135,0.3846,0.48135,,,,,23.3,25.1,0.5918367346938775,9.0,,,,,1.0,2.0,1.0,1.0,,,1.0,,,0.06666666666666667,0.047619047619047616,,,0.3333333333333333,,,,,,0.3333333333333333,,,,3.0,,,,0.75,0.5,,,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,1156.0,19,37,35,24.0,18,5.0,72,,,,,,1.0,,,,,,,,1.0,,,,,37,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,2.0,,2.0,5.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,4.545454545454546,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.2356,,0.2356,,,,,9.0,,0.6486486486486487,12.0,,,,,1.0,,2.0,3.0,,,,,,0.18181818181818182,0.2,,0.3333333333333333,,,,,1.0,0.25,,,,,,,,,,,,,,,2.0,,,,0.6666666666666666,,1.0,2.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,291.0,5,9,9,6.0,9,2.0,18,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,6,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,6.0,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,8.333333333333334,,0.2,0.16666666666666666,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,0.6668,,,,,,,0.6,,0.6666666666666666,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,272.0,5,10,9,3.0,9,3.0,19,,1.0,,,,,,1.0,,1.0,,1.0,,2.0,,2.0,,,6,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,0.5,,,30.769230769230766,,,,,,0.25,,,,,,,,0.25,,,,0.25,,,,,,,0.5,,0.75,,0.4461,,0.3935,,,,,8.950000000000001,33.35,0.3,3.0,,,1.0,,,,,1.0,,,,,,,0.125,,,,0.5,,,1.0,0.2,,0.3333333333333333,1.0,,,,,,,,0.25,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,317.0,5,12,10,3.0,10,3.0,22,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,,,,,,,,1.0,,,,,,,0.1111111111111111,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
