EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,HeaveAttempts,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFtPoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,Offensive Fouls Drawn,BlockedLongMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,PtsPutbacks,Corner3Assists,FTOffRebounds,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,3SecondViolations,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3A,PtsUnassisted3s,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SelfOReb,SelfORebPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,on,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101110,1610612757,Martell Webster,Martell Webster,101110,POR,1228.0,20,-11,37,41,15,30,9,78,2.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,6.0,1.0,2.0,8.0,55,1.0,2.0,2.0,2.0,3.0,2.0,6.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,15,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.42857142857142855,0.5,0.6666666666666666,0.5,0.5,0.75,0.14285714285714285,17.02127659574468,0.15384615384615385,0.09090909090909091,0.6666666666666666,0.2857142857142857,1.0,1.0,1.0,0.5714285714285714,0.25,0.25,1.0,0.14285714285714285,0.6666666666666666,1.0,0.42857142857142855,0.4387666666666667,0.383,0.4834666666666667,0.14285714285714285,0.16666666666666666,0.25,0.75,12.083333333333334,49.6,0.40540540540540543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1889,1610612757,Andre Miller,Andre Miller,1889,POR,7766.0,129,-13,233,236,68,63,31,469,8.0,17.0,,2.0,6.0,18.0,4.0,19.0,44.0,4.0,24.0,71.0,277,3.0,6.0,8.0,3.0,10.0,14.0,20.0,14.0,,8.0,11.0,13.0,7.0,22.0,28.0,,8.0,6.0,1.0,,1.0,20.0,68,,6.0,0.3684210526315789,0.3684210526315789,0.4318181818181818,0.5,0.3,0.4895833333333333,0.5,0.2727272727272727,0.5725806451612904,0.5714285714285714,0.5,0.08333333333333333,27.715355805243448,0.1095890410958904,0.09821428571428571,0.10344827586206896,0.3541666666666667,0.47058823529411764,0.5714285714285714,0.375,0.375,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.18181818181818182,,0.4375,0.4828927083333334,0.45908,0.4224318181818182,0.14285714285714285,0.15384615384615385,0.11267605633802817,0.28169014084507044,9.163636363636364,25.325,0.2918454935622318,2.0,5.0,9.0,3.0,1.0,3.0,2.0,1.0,24.0,9.0,4.0,3.0,5.0,17.0,4.0,21.0,4.0,12.0,3.0,2.0,46.0,1.0,1.0,3.0,2.0,6.0,3.0,3.0,6.0,1.0,2.0,6.0,1.0,4.0,1.0,12.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,0.75,0.75,0.11363636363636363,0.17647058823529413,0.2222222222222222,0.5,0.011111111111111112,0.07692307692307693,0.05263157894736842,0.01834862385321101,0.07142857142857142,0.09090909090909091,0.05555555555555555,0.15384615384615385,0.11538461538461539,1.0,0.1875,0.5555555555555556,0.7142857142857143,0.75,0.75,1.0,0.3333333333333333,0.09090909090909091,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,7491.0,125,-6,224,221,67,51,30,445,12.0,13.0,5.0,5.0,8.0,33.0,,29.0,58.0,,19.0,77.0,254,5.0,7.0,10.0,10.0,14.0,9.0,29.0,38.0,,7.0,13.0,20.0,12.0,23.0,24.0,,9.0,3.0,3.0,1.0,3.0,29.0,67,,3.0,0.6551724137931034,0.6785714285714286,0.5,0.7142857142857143,0.7142857142857143,0.5,0.7142857142857143,0.7142857142857143,0.55,0.7142857142857143,0.725,,29.844961240310077,0.10144927536231885,0.09345794392523364,0.10714285714285714,0.22413793103448276,0.9230769230769231,1.0,0.8333333333333334,0.5689655172413793,0.24242424242424243,0.24242424242424243,0.875,,0.35714285714285715,1.0,0.22413793103448276,0.4459189655172413,0.5624833333333333,0.4556071428571428,0.13432835820895522,0.13432835820895522,0.12987012987012986,0.37662337662337664,12.713793103448275,,0.29910714285714285,5.0,9.0,12.0,,,,,,20.0,,,,1.0,6.0,3.0,9.0,2.0,4.0,,2.0,21.0,2.0,4.0,3.0,7.0,3.0,1.0,2.0,1.0,,,6.0,,1.0,1.0,7.0,,2.0,4.0,3.0,,,1.0,,,,0.017241379310344827,0.07692307692307693,,0.14285714285714285,0.047058823529411764,0.07894736842105263,0.10526315789473684,0.057692307692307696,0.09090909090909091,0.1111111111111111,0.07142857142857142,0.1111111111111111,0.04,0.3333333333333333,0.20689655172413793,0.75,0.75,,,,0.7142857142857143,,,5.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.375,0.06666666666666667,0.05555555555555555,0.1,0.15384615384615385,0.2222222222222222,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,1819.0,30,-1,54,52,25,13,7,106,1.0,3.0,,1.0,1.0,4.0,1.0,2.0,7.0,3.0,1.0,8.0,52,,,,1.0,2.0,1.0,6.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,,,,6.0,25,,,0.5,0.5,0.2857142857142857,,0.5,0.35,,0.625,0.36363636363636365,,0.6,0.3,19.35483870967742,0.07692307692307693,0.05,0.5,0.3,0.3333333333333333,0.5,1.0,0.4,0.25,0.25,,0.1,0.25,,0.6,0.5060549999999999,,0.5353,0.09090909090909091,0.125,,0.75,10.442857142857141,23.13333333333333,0.46296296296296297,,,,1.0,1.0,1.0,,2.0,2.0,3.0,1.0,1.0,1.0,4.0,,4.0,,2.0,,2.0,8.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.3333333333333333,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,0.25,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.5,0.2,0.25,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,8322.0,139,-14,250,250,72,71,36,500,7.0,12.0,2.0,3.0,1.0,4.0,10.0,8.0,16.0,21.0,6.0,49.0,293,1.0,3.0,2.0,2.0,4.0,3.0,13.0,10.0,1.0,11.0,15.0,19.0,13.0,5.0,8.0,,3.0,1.0,,,,13.0,72,2.0,,0.625,0.7142857142857143,0.5,0.3333333333333333,0.5,0.581081081081081,0.25,0.5555555555555556,0.5975609756097561,0.25,0.5909090909090909,0.5675675675675675,15.517241379310345,0.13924050632911392,0.11475409836065574,0.1,0.32432432432432434,0.5833333333333334,0.7777777777777778,0.7142857142857143,0.10810810810810811,0.25,0.25,,0.2702702702702703,0.3333333333333333,0.6666666666666666,0.8918918918918919,0.5817805555555555,0.612,0.5502875,0.075,0.15789473684210525,0.04081632653061224,0.2653061224489796,5.05625,25.552380952380954,0.288,3.0,,,6.0,2.0,9.0,,5.0,6.0,24.0,9.0,6.0,3.0,3.0,2.0,5.0,2.0,2.0,,1.0,12.0,1.0,3.0,3.0,4.0,2.0,2.0,,3.0,,2.0,1.0,,1.0,,4.0,1.0,2.0,2.0,1.0,,,,0.8888888888888888,0.42857142857142855,0.45,0.1875,0.25,,0.75,0.030612244897959183,0.06976744186046512,0.045454545454545456,0.03333333333333333,,0.09090909090909091,0.23809523809523808,0.10714285714285714,0.06896551724137931,,,,,0.6,0.6,0.8333333333333334,0.75,0.2222222222222222,0.6666666666666666,1.0,2.0,,,1.0,1.0,,,,0.1111111111111111,,0.05,,0.07142857142857142,,0.3333333333333333,,11.0,3.0,,2.0,0.4,0.2972972972972973,0.3333333333333333,,3.0,1.0,2.0,1.0,3.0,0.2727272727272727,0.2727272727272727,1.0,0.25,0.6666666666666666,,,,,,,,,,True,,,,,,,,,,,,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,4007.0,67,-1,123,121,37,45,17,244,5.0,7.0,1.0,2.0,2.0,8.0,5.0,9.0,22.0,5.0,10.0,34.0,137,2.0,4.0,8.0,1.0,7.0,3.0,5.0,6.0,,1.0,4.0,6.0,9.0,8.0,13.0,2.0,4.0,3.0,,,,5.0,37,2.0,3.0,0.3333333333333333,0.375,0.4090909090909091,0.5,0.14285714285714285,0.4444444444444444,0.5,0.14285714285714285,0.515625,0.8,0.25,0.18518518518518517,24.822695035460995,0.02631578947368421,0.06153846153846154,,0.25925925925925924,0.7142857142857143,1.0,0.4,0.2962962962962963,0.25,0.25,,0.18518518518518517,0.2857142857142857,0.5,0.4444444444444444,0.4931888888888889,0.53495,0.4844714285714286,0.13793103448275862,0.16666666666666666,0.23529411764705882,0.14705882352941177,9.113636363636362,24.86,0.3008130081300813,2.0,2.0,7.0,2.0,,2.0,4.0,,12.0,6.0,5.0,2.0,3.0,7.0,3.0,10.0,1.0,1.0,,6.0,23.0,,2.0,3.0,2.0,,,,1.0,,1.0,2.0,,,,3.0,1.0,2.0,1.0,2.0,,,,1.0,0.4,0.4,0.13636363636363635,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.044444444444444446,0.1111111111111111,,0.03508771929824561,0.1111111111111111,,0.09090909090909091,,0.10526315789473684,,0.25925925925925924,0.2857142857142857,0.3333333333333333,0.4,0.5,1.0,0.5,,0.4,2.0,2.0,2.0,,,1.0,,,,,,,,0.125,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2,0.2,0.09090909090909091,,,,,True,,,,,,,,,,,,
436,1610612757,Juwan Howard,Juwan Howard,436,POR,1305.0,22,-7,37,37,18,10,11,74,1.0,1.0,,,,1.0,,2.0,3.0,,,4.0,51,2.0,2.0,4.0,1.0,1.0,,2.0,4.0,,1.0,1.0,4.0,5.0,1.0,,,,,1.0,1.0,1.0,2.0,18,,,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,,6.25,0.08333333333333333,0.0625,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,0.3333333333333333,0.5593666666666667,0.4455,0.4455,,,1.0,0.5,7.466666666666666,,0.4864864864864865,1.0,1.0,1.0,,,,,,,,,,,2.0,,2.0,,2.0,,,4.0,1.0,2.0,,3.0,1.0,,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,0.14285714285714285,,0.14285714285714285,0.14285714285714285,,,0.16666666666666666,,,1.0,0.3333333333333333,1.0,1.0,,,,0.5,,,1.0,,,,,1.0,1.0,,,,,0.2222222222222222,0.2,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
948,1610612757,Marcus Camby,Marcus Camby,948,POR,7002.0,117,-7,208,211,46,55,26,419,6.0,11.0,1.0,3.0,5.0,11.0,,12.0,25.0,,1.0,25.0,245,4.0,7.0,8.0,1.0,3.0,,2.0,14.0,,19.0,33.0,42.0,10.0,4.0,4.0,,1.0,1.0,6.0,3.0,6.0,2.0,46,1.0,1.0,0.5833333333333334,0.875,0.48,0.5714285714285714,0.3333333333333333,0.48,0.5714285714285714,0.3333333333333333,0.46296296296296297,0.5714285714285714,0.25,,11.764705882352942,0.2835820895522388,0.2912621359223301,0.3103448275862069,0.44,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.44,0.45454545454545453,0.45454545454545453,1.0,,1.0,0.3333333333333333,0.44,0.47931599999999996,0.5280142857142858,0.5050666666666667,0.038461538461538464,0.038461538461538464,0.32,0.08,9.312000000000001,,0.22115384615384615,7.0,1.0,3.0,,,,,,10.0,,,,,5.0,2.0,7.0,2.0,3.0,1.0,1.0,16.0,2.0,7.0,11.0,9.0,2.0,,2.0,1.0,,1.0,,,,,1.0,,,6.0,,1.0,,2.0,,,,,,,1.0,0.08333333333333333,0.3055555555555556,0.125,0.09,0.16666666666666666,0.2,0.11764705882352941,0.38095238095238093,0.3333333333333333,0.3333333333333333,0.12,0.3333333333333333,0.3333333333333333,,,,1.0,,,4.0,8.0,,,3.0,3.0,1.0,3.0,,0.375,,0.0392156862745098,,0.25,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,2.0,0.15384615384615385,,,True,,,,,,,,,,,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,2418.0,40,-1,75,73,6,12,10,148,,,,,,1.0,5.0,,1.0,6.0,,3.0,88,,,,,,,,,,1.0,1.0,2.0,4.0,1.0,,,,,,,,,6,,,,,,,,0.21428571428571427,,,0.21428571428571427,,,0.8571428571428571,9.30232558139535,0.034482758620689655,0.025,0.06666666666666667,,,,,0.14285714285714285,,,,0.7142857142857143,,,0.8571428571428571,0.5446928571428572,0.56115,0.5505,,,,,17.1,24.950000000000003,0.08,,,,1.0,1.0,1.0,,1.0,,3.0,5.0,1.0,,3.0,1.0,4.0,1.0,,,3.0,9.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,3.0,1.0,,,,1.0,0.16666666666666666,0.16666666666666666,,,,,,,0.14285714285714285,0.02857142857142857,,,,,,,,,,0.2,0.2,1.0,,1.0,0.2,,,,,,,1.0,,,,,,0.3333333333333333,,,,,1.0,,,,,0.14285714285714285,,,,,,2.0,,,,,,,,,,,,,,2.0,1.0,True,,,,,,,,,,,,
201967,1610612757,Dante Cunningham,Dante Cunningham,201967,POR,148.0,2,-8,6,5,3,2,1,11,,,,,,,,,,,,,8,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,3,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201988,1610612757,Patty Mills,Patty Mills,201988,POR,104.0,2,-1,3,3,3,3,2,6,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101110,1610612757,Martell Webster,Martell Webster,101110,POR,7884.0,131,-25,238,242,102,94,33,480,9.0,12.0,4.0,5.0,4.0,11.0,11.0,14.0,29.0,16.0,8.0,51.0,279,4.0,6.0,11.0,5.0,11.0,5.0,21.0,10.0,,7.0,17.0,24.0,12.0,15.0,15.0,1.0,4.0,1.0,1.0,1.0,1.0,21.0,102,4.0,1.0,0.35714285714285715,0.45454545454545453,0.4827586206896552,0.6666666666666666,0.45454545454545453,0.4777777777777778,0.6875,0.38095238095238093,0.5,0.6875,0.4375,0.35555555555555557,19.494584837545126,0.10294117647058823,0.1588785046728972,0.043478260869565216,0.26666666666666666,0.75,0.75,0.2222222222222222,0.24444444444444444,0.36363636363636365,0.36363636363636365,0.5,0.24444444444444444,0.23809523809523808,0.8,0.6222222222222222,0.4805266666666667,0.5840142857142858,0.48232142857142857,0.12,0.125,0.21568627450980393,0.4117647058823529,9.427586206896551,24.43125,0.42857142857142855,6.0,1.0,6.0,4.0,6.0,5.0,,10.0,18.0,15.0,11.0,4.0,,3.0,1.0,4.0,1.0,3.0,,,9.0,1.0,6.0,10.0,7.0,5.0,1.0,4.0,2.0,,1.0,1.0,,1.0,,3.0,,1.0,5.0,1.0,,,1.0,1.0,0.3125,0.3125,,,,0.6666666666666666,0.06741573033707865,0.2564102564102564,0.03333333333333333,0.058823529411764705,0.08333333333333333,0.04,0.14814814814814814,0.1111111111111111,0.20689655172413793,1.0,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.36363636363636365,0.36363636363636365,1.0,0.75,0.2857142857142857,0.36363636363636365,4.0,6.0,,,,1.0,1.0,,,,,0.025,,0.4,1.0,0.6666666666666666,,5.0,4.0,1.0,2.0,0.2,0.1111111111111111,0.19047619047619047,0.16666666666666666,1.0,1.0,1.0,2.0,,0.2,0.2,1.0,0.125,0.25,,,,,0.12,2.0,0.08,1.0,0.125,False,1.0,1.0,2.0,0.5,1.0,1.0,0.1111111111111111,,,,,
101143,1610612757,Travis Diener,Travis Diener,101143,POR,440.0,7,-3,14,15,14,14,3,29,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
201965,1610612757,Jeff Ayres,Jeff Ayres,201965,POR,994.0,17,2,32,35,31,29,5,67,2.0,3.0,2.0,3.0,,,,2.0,4.0,,3.0,7.0,33,1.0,1.0,2.0,2.0,4.0,3.0,7.0,2.0,,,,2.0,1.0,2.0,4.0,,1.0,1.0,3.0,3.0,3.0,7.0,31,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5833333333333334,1.0,0.5833333333333334,,18.91891891891892,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,,0.75,0.6666666666666666,0.75,0.50935,0.5887,0.50935,0.2,0.2,0.2857142857142857,1.0,2.65,,0.96875,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,2.0,,2.0,2.0,2.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,0.16666666666666666,,,0.13333333333333333,,,,,,0.3333333333333333,0.25,,,,,,1.0,,,1.0,2.0,,,,1.0,,,,,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,False,,,,,,,,,,,,
