EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Steals,BadPassSteals,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGA,FG3A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,Loose Ball Fouls,FG3APct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Avg3ptShotDistance,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,FTDefRebounds,ShootingFouls,DefFTReboundPct,DefShortMidRangeReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,BadPassTurnovers,Offensive Fouls Drawn,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,on,SecondChanceAtRimFGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,PenaltyFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,1115.0,19.0,-5.0,38.0,39,29.0,13.0,3.0,77,3.0,3.0,3.0,3.0,1.0,2.0,3.0,6.0,3.0,9.0,33.0,3.0,5.0,1.0,7.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,29.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6,0.5,0.6,0.5625,0.5833333333333334,23.80952380952381,0.1111111111111111,0.09090909090909091,0.1,0.25,0.14285714285714285,1.0,0.5,1.0,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.6,1.0,0.5,0.4677833333333333,0.49429999999999996,0.14285714285714285,0.14285714285714285,0.7777777777777778,6.183333333333334,0.7631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,16.0,,,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,370.0,6.0,,12.0,14,12.0,13.0,,26,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,,6.0,11.0,3.0,4.0,,6.0,2.0,4.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,6.0,12.0,1.0,,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,0.75,0.75,0.75,33.333333333333336,0.3333333333333333,,0.2,0.5,,,0.25,1.0,1.0,,0.5,0.25,0.25,1.0,0.25,0.43225,0.43225,,,1.0,9.15,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,537.0,9.0,,17.0,18,15.0,1.0,3.0,35,1.0,4.0,,3.0,1.0,,2.0,5.0,4.0,8.0,12.0,1.0,4.0,3.0,5.0,,4.0,2.0,,2.0,6.0,1.0,1.0,1.0,,,4.0,5.0,2.0,1.0,,,,,5.0,15.0,,1.0,,,0.4,0.25,0.4,0.25,0.5714285714285714,0.4166666666666667,38.095238095238095,,0.2222222222222222,0.16666666666666666,,0.3333333333333333,,0.8,0.25,0.3333333333333333,,0.2,,0.75,,0.8,0.56182,0.5502,0.3333333333333333,0.3333333333333333,0.625,1.1800000000000002,0.8823529411764706,1.0,,,,1.0,1.0,,,,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.25,0.2857142857142857,0.6666666666666666,0.4,0.5,0.5,1.0,0.5,0.6666666666666666,0.50845,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612759,Garrett Temple,Garrett Temple,202066,SAS,703.0,12.0,-2.0,24.0,25,15.0,1.0,3.0,49,,,,,,,,,1.0,1.0,19.0,,,1.0,1.0,,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,15.0,,1.0,,,,,,,0.25,0.5,7.142857142857142,0.2,0.1111111111111111,0.14285714285714285,,,,,,,,,,,,1.0,0.62055,,,,1.0,,0.625,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,379.0,6.0,-1.0,14.0,13,14.0,12.0,,27,,1.0,,1.0,1.0,1.0,,3.0,1.0,1.0,12.0,,3.0,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,1.0,2.0,1.0,,,,,,1.0,14.0,1.0,,,,,,,,0.125,0.125,28.57142857142857,,0.5,0.16666666666666666,,1.0,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.4408,0.4408,0.25,0.25,1.0,6.933333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,1099.0,18.0,-5.0,38.0,38,29.0,12.0,3.0,76,,1.0,,1.0,,2.0,,3.0,,3.0,33.0,,2.0,,,,,2.0,,2.0,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,29.0,1.0,,,,,,0.3,,0.3,,14.285714285714286,,0.2,0.10526315789473684,,0.16666666666666666,,0.2,,,,,0.4,0.3333333333333333,,0.6,0.48139000000000004,0.48613333333333336,,,,13.766666666666666,0.7631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,2.0,,,,0.4,,,0.25,,25.15,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.5,0.5,0.4,0.5,0.5,1.0,0.3333333333333333,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,578.0,10.0,-5.0,21.0,21,14.0,12.0,,42,,,,,,,,,,,21.0,,,,,,,,1.0,3.0,3.0,,,,1.0,,,,,,,,,,,14.0,,,,,,,,,,,,0.16666666666666666,,0.125,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,1610612759,Keith Bogans,Keith Bogans,2586,SAS,720.0,12.0,-4.0,24.0,25,15.0,,3.0,49,,1.0,,,1.0,,,2.0,,,21.0,,1.0,,,,,,2.0,2.0,2.0,,2.0,1.0,1.0,,2.0,,,,,,,,,15.0,,,,,,,,,,,24.999999999999996,0.4,,0.15384615384615385,,,,0.2,,,,0.2,,,,0.8,0.55389,0.52445,,,,3.05,0.625,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,1.0,,,,,,,,,,,1.0,3.0,,,,,2.0,,,0.6,1.0,0.6666666666666666,,0.2,24.3,,,,,2.0,1.0,,2.0,,2.0,,,,,0.4,,,,0.3333333333333333,,,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,58.0,1.0,-3.0,2.0,1,2.0,,,3,,,,,,1.0,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,50.0,,,,,,,,,,,,1.0,,,,0.3986,0.3986,,,,21.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
