EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3Assists,LongMidRangeAssists,Loose Ball Fouls,Offensive Fouls,3SecondViolations,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,LostBallSteals,LostBallTurnovers,Travels,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockedAtRim,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,49.0,1,2.0,2,3,2,3,,5,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2,,,,,,,,,,,,,,,,1.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,43.7,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,3762.0,63,-19.0,120,119,25,44,18.0,239,5.0,7.0,2.0,3.0,,1.0,2.0,2.0,,2.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,7.0,11.0,3.0,8.0,8.0,31.0,137,2.0,4.0,1.0,2.0,6.0,,1.0,2.0,2.0,2.0,8.0,6.0,9.0,4.0,6.0,2.0,,1.0,,1.0,,1.0,2.0,2.0,3.0,1.0,2.0,6.0,2.0,10.0,6.0,16.0,,3.0,2.0,5.0,,4.0,2.0,,7.0,1.0,2.0,2.0,4.0,10.0,2.0,2.0,11.0,1.0,6.0,,2.0,25,,0.5714285714285714,0.8,1.0,0.375,0.375,0.6363636363636364,0.5,,0.6052631578947368,0.4,,0.6458333333333334,0.5,0.25,0.42105263157894735,,,22.302158273381295,0.7142857142857143,0.4,0.25,0.15384615384615385,0.08571428571428572,0.13333333333333333,0.08333333333333333,0.14814814814814814,0.0847457627118644,0.1,,0.09523809523809523,0.09090909090909091,,0.13333333333333333,,0.21052631578947367,0.125,0.14285714285714285,,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.6,0.10526315789473684,1.0,1.0,0.5,0.10526315789473684,,,,0.10526315789473684,0.5,0.5,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.6,0.6666666666666666,,0.2,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.7894736842105263,0.3333333333333333,0.5359631578947369,0.5945499999999999,0.5691333333333334,0.25,0.375,0.1935483870967742,0.06451612903225806,3.8818181818181823,25.0125,0.20833333333333334,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,False
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,1514.0,25,9.0,44,45,8,11,6.0,89,2.0,3.0,,1.0,,1.0,,1.0,,2.0,,,,,1.0,,1.0,2.0,6.0,,1.0,,4.0,32,,2.0,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,1.0,1.0,,1.0,5.0,,6.0,2.0,8.0,,,,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,8,,0.5,0.5,,,,0.3333333333333333,,,0.2857142857142857,,,0.2857142857142857,,,0.14285714285714285,,,17.647058823529413,,,,0.21739130434782608,0.0625,0.14285714285714285,0.3333333333333333,0.2,0.10526315789473684,,,0.125,,0.5,0.2,0.2857142857142857,0.18181818181818182,0.16666666666666666,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,,,,0.2857142857142857,,,,,,,,0.14285714285714285,,,,0.5,,,,0.5,,,0.5,0.5714285714285714,,0.5172,0.5268999999999999,0.6295,,,,,6.466666666666666,40.4,0.18181818181818182,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2422,1610612749,John Salmons,John Salmons,2422,MIL,3076.0,51,-5.0,92,93,19,29,14.0,185,4.0,8.0,1.0,1.0,,1.0,3.0,5.0,,8.0,,1.0,,,2.0,,1.0,7.0,21.0,,3.0,3.0,17.0,92,3.0,3.0,,,6.0,1.0,3.0,1.0,,2.0,2.0,12.0,,,2.0,,4.0,2.0,2.0,4.0,,1.0,10.0,,,,,3.0,,3.0,,3.0,,4.0,2.0,2.0,,1.0,,,2.0,,1.0,,1.0,3.0,,,3.0,1.0,2.0,,2.0,19,,0.14285714285714285,0.14285714285714285,,,,0.3333333333333333,1.0,0.3333333333333333,0.2916666666666667,1.0,0.25,0.34,1.0,0.25,0.125,0.19047619047619047,0.375,24.77064220183486,1.0,,,0.07894736842105263,,,,0.06,,,,,,,,0.18181818181818182,0.0625,,,,0.3333333333333333,0.5,0.8,,0.20833333333333334,0.6,0.75,0.3333333333333333,0.3333333333333333,,,,0.041666666666666664,,,,0.08333333333333333,,,,0.3333333333333333,1.0,,,0.25,,,0.25,0.4583333333333333,,0.45622083333333335,0.41385,0.4735375,0.08,0.09090909090909091,0.35294117647058826,0.11764705882352941,9.666666666666666,25.133333333333336,0.20652173913043478,2.0,1.0,,,,,,,,,,,,2.0,1.0,,2.0,,,,1.0,2.0,1.0,,,,0.2,0.5,,,,,,,1.0,,,,,,,,,,,False
2557,1610612749,Luke Ridnour,Luke Ridnour,2557,MIL,4779.0,80,-6.0,145,144,28,38,22.0,289,2.0,4.0,,,,,4.0,4.0,6.0,14.0,,,,3.0,10.0,,2.0,12.0,22.0,3.0,10.0,5.0,38.0,144,2.0,2.0,,1.0,5.0,1.0,4.0,2.0,,2.0,6.0,18.0,3.0,,10.0,3.0,1.0,5.0,3.0,8.0,3.0,2.0,19.0,1.0,2.0,,,6.0,,6.0,3.0,9.0,,1.0,,4.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,6.0,13.0,6.0,,1.0,6.0,,3.0,,2.0,28,,0.25,0.25,0.3333333333333333,0.3,0.3,0.5454545454545454,1.0,0.25,0.515625,1.0,0.16666666666666666,0.5428571428571428,0.8333333333333334,0.16666666666666666,0.3125,0.045454545454545456,0.25,24.85207100591716,0.5714285714285714,,,0.1016949152542373,0.0425531914893617,,0.04,0.07407407407407407,0.041666666666666664,0.07142857142857142,0.16666666666666666,,0.047619047619047616,,,,0.23076923076923078,,,,0.125,0.5,0.6666666666666666,,0.125,1.0,1.0,0.5,0.4375,0.42857142857142855,0.42857142857142855,0.16666666666666666,,,,,0.3125,0.3,0.3,0.3333333333333333,,,,,,,,0.3333333333333333,0.4375,0.3,0.4664078125,,0.44070000000000004,0.08571428571428572,0.12,0.13157894736842105,0.05263157894736842,13.877272727272725,25.7,0.19310344827586207,,2.0,1.0,1.0,,,,,,,6.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,False
2568,1610612749,Carlos Delfino,Carlos Delfino,2568,MIL,2711.0,45,-8.0,80,79,7,10,13.0,159,4.0,5.0,,,,,,1.0,,2.0,2.0,4.0,,1.0,6.0,,,4.0,8.0,3.0,10.0,,17.0,91,,,,,,,1.0,,,,2.0,6.0,9.0,,6.0,1.0,2.0,5.0,2.0,7.0,,3.0,16.0,,1.0,,1.0,4.0,2.0,7.0,1.0,8.0,,1.0,1.0,3.0,,3.0,,,3.0,,,2.0,2.0,,,,,,,,,7,,0.25,0.25,1.0,0.3,0.3,0.5,,,0.4722222222222222,,,0.4722222222222222,,,0.5555555555555556,0.25,0.2,22.58064516129032,1.0,1.0,,0.12903225806451613,0.045454545454545456,0.09090909090909091,,0.11904761904761904,0.027777777777777776,,,0.07692307692307693,,,0.125,,0.2,0.125,,,0.2777777777777778,0.8,1.0,0.25,0.05555555555555555,,,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,0.8333333333333334,0.16666666666666666,0.5181944444444445,,0.3819,,,,,6.8125,24.940000000000005,0.0875,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False
711,1610612749,Jerry Stackhouse,Jerry Stackhouse,711,MIL,4054.0,68,-11.0,129,128,29,48,18.0,257,1.0,2.0,,,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,,,6.0,,1.0,3.0,11.0,1.0,7.0,10.0,19.0,132,,,,,,1.0,2.0,1.0,4.0,6.0,4.0,2.0,3.0,,5.0,,1.0,3.0,1.0,4.0,1.0,2.0,9.0,,,,3.0,2.0,,5.0,,5.0,,2.0,1.0,3.0,1.0,2.0,1.0,,4.0,2.0,,1.0,3.0,7.0,,,10.0,,3.0,2.0,6.0,29,2.0,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.16666666666666666,0.2727272727272727,,0.5,0.25,,0.3333333333333333,0.41304347826086957,,0.6,0.3888888888888889,0.09090909090909091,0.5,18.243243243243242,0.75,,,0.04,,0.15789473684210525,,0.07246376811594203,,,,,,,0.05263157894736842,,0.043478260869565216,0.2727272727272727,,,0.1111111111111111,0.5,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.05555555555555555,1.0,1.0,1.0,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,0.5,,0.44528529411764706,,0.4765833333333333,0.14285714285714285,0.21428571428571427,,0.3157894736842105,12.69090909090909,29.25714285714286,0.2248062015503876,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,0.14285714285714285,,0.16666666666666666,,,,,,,,False
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,2463.0,41,20.0,76,78,11,27,10.0,154,5.0,7.0,2.0,4.0,2.0,2.0,,,2.0,2.0,,,,,,,,7.0,9.0,,,1.0,15.0,67,3.0,5.0,,,6.0,2.0,2.0,,,4.0,10.0,4.0,,4.0,,,,1.0,,1.0,,,2.0,3.0,4.0,,3.0,4.0,2.0,9.0,7.0,16.0,,,,1.0,,,1.0,,2.0,,1.0,5.0,7.0,6.0,3.0,,4.0,2.0,3.0,,4.0,11,,0.7142857142857143,1.0,,,,0.7777777777777778,0.6,1.0,0.7777777777777778,0.6,1.0,0.75,0.6,1.0,,,,13.636363636363637,0.5,1.0,,0.12121212121212122,0.26666666666666666,0.2727272727272727,0.21428571428571427,0.1590909090909091,0.2413793103448276,0.16666666666666666,,0.42857142857142855,0.18181818181818182,0.3333333333333333,0.26666666666666666,,,,0.6,,0.7777777777777778,0.7142857142857143,0.7142857142857143,0.6,,,,,0.2222222222222222,1.0,1.0,1.0,,,,,,,,,0.8,0.5,,,1.0,1.0,,,0.7777777777777778,,0.5473333333333333,0.5339499999999999,0.5677,0.3,0.3,0.4,0.26666666666666666,4.066666666666666,,0.14473684210526316,,,1.0,1.0,,,,,,,,,1.0,,1.0,,3.0,,,,,3.0,1.0,,,,,0.3333333333333333,,,,,,,3.0,,,,,,,,,,,False
2056,1610612749,Primoz Brezec,Primoz Brezec,2056,MIL,662.0,11,-5.0,22,24,12,20,3.0,46,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,3.0,3.0,,,1.0,7.0,30,,,,,,2.0,2.0,,1.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,,2.0,,,1.0,5.0,12,1.0,0.6666666666666666,0.6666666666666666,,,,1.0,,1.0,1.0,,1.0,0.875,,0.8333333333333334,,,,16.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,0.43723333333333336,,0.35735,,,,0.7142857142857143,8.033333333333333,,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,False
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,440.0,7,-6.0,16,17,5,17,2.0,33,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,5,,,,,,,,,,,,,,,,,,,5.555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3982,,,,,,,17.1,,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2767,1610612749,Royal Ivey,Royal Ivey,2767,MIL,639.0,11,-5.0,21,23,11,19,3.0,44,2.0,3.0,,,1.0,2.0,,1.0,,,,1.0,,,1.0,,1.0,2.0,4.0,,2.0,,4.0,28,,,,,,1.0,3.0,1.0,,2.0,,4.0,,,1.0,,1.0,2.0,,2.0,,1.0,4.0,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,2.0,11,,,,,,,0.5,,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,,0.25,0.3333333333333333,0.25,,29.166666666666668,1.0,,,,,,,,,,,,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.5,0.5,,0.25,0.8333333333333334,,0.45079166666666665,,0.3858625,,,,0.5,4.25,27.2,0.5238095238095238,,1.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,False
703,1610612749,Kurt Thomas,Kurt Thomas,703,MIL,1895.0,32,-24.0,55,55,10,12,11.0,110,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,2.0,3.0,,,,4.0,63,1.0,1.0,,,2.0,,1.0,,,,2.0,2.0,,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,2.0,,,4.0,,4.0,3.0,7.0,,,,,,,,,,,,1.0,4.0,3.0,,2.0,,,,,,10,,0.5,1.0,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,4.545454545454545,,,,0.18181818181818182,0.08,,0.09090909090909091,0.12903225806451613,0.08333333333333333,0.2,,0.058823529411764705,0.1111111111111111,,0.14285714285714285,0.3333333333333333,0.1111111111111111,,,,0.6666666666666666,1.0,1.0,0.5,,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,,,,0.6666666666666666,,0.5133,0.4719,0.4036,,,0.5,,5.433333333333334,,0.18181818181818182,,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,2.0,1.0,,,,,0.5,,,,,,,1.0,,,,,,,,,,,False
