EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,OffThreePtRebounds,SelfOReb,LostBallTurnovers,Blocked3s,BlockedArc3,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Corner3Assists,LostBallSteals,BlockedLongMidRange,SecondChanceArc3Frequency,PenaltyCorner3FGA,ShortMidRangeAssists,Offensive Fouls Drawn,OffShortMidRangeReboundPct,PenaltyCorner3Frequency,SecondChanceTurnovers,3SecondViolations,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,AtRimPctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,4908.0,82,41,148,154,41.0,41,18,302,10.0,15.0,2.0,2.0,5.0,6.0,7.0,16.0,,2.0,,1.0,,1.0,,1.0,17.0,33.0,,2.0,4.0,38.0,147,2.0,4.0,,4.0,6.0,10.0,,2.0,1.0,13.0,28.0,6.0,,2.0,1.0,,5.0,,5.0,,1.0,3.0,10.0,,,10.0,1.0,11.0,1.0,12.0,1.0,,2.0,,1.0,2.0,,4.0,1.0,3.0,8.0,,2.0,4.0,1.0,5.0,1.0,,2.0,1.0,,,,,,13.0,41.0,,1.0,0.8235294117647058,0.875,,,,,0.5151515151515151,0.5,0.6,0.4857142857142857,0.5,0.5,0.5135135135135135,0.5,0.5,0.05714285714285714,24.404761904761905,0.5,0.2,0.15625,,,0.12658227848101267,0.01694915254237288,,0.125,0.09090909090909091,0.23076923076923078,,,,0.42857142857142855,0.6666666666666666,0.7692307692307693,0.8,0.45714285714285713,0.4375,0.4375,0.8571428571428571,0.05714285714285714,,,,0.02857142857142857,,,,0.02857142857142857,,,,0.5,1.0,0.5,0.5,0.8333333333333334,0.08333333333333333,,0.4857142857142857,,0.49378714285714287,0.37634999999999996,0.5290458333333333,0.05555555555555555,0.058823529411764705,0.10526315789473684,0.34210526315789475,4.715151515151515,23.85,0.27702702702702703,2.0,1.0,,1.0,,,0.06060606060606061,,0.06666666666666667,,0.1111111111111111,,,,,,,1.0,,,1.0,1.0,,,0.08333333333333333,,,,,0.13333333333333333,False,,,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,7477.0,125,6,228,227,79.0,89,28,455,2.0,6.0,,,2.0,4.0,7.0,9.0,2.0,12.0,7.0,12.0,3.0,11.0,2.0,5.0,11.0,27.0,10.0,23.0,10.0,62.0,249,,1.0,1.0,7.0,3.0,9.0,4.0,8.0,4.0,22.0,16.0,6.0,27.0,,10.0,3.0,7.0,2.0,9.0,2.0,3.0,,20.0,2.0,1.0,7.0,1.0,9.0,2.0,11.0,2.0,2.0,3.0,,1.0,2.0,,5.0,1.0,3.0,11.0,,2.0,8.0,1.0,12.0,,,6.0,,,,,,,22.0,79.0,5.0,,0.7272727272727273,0.7272727272727273,0.9,0.43478260869565216,0.5,0.45454545454545453,0.4074074074074074,,0.3333333333333333,0.52,0.75,0.5294117647058824,0.5535714285714286,0.7,0.5789473684210527,0.46,23.552123552123554,0.6,0.08333333333333333,0.08139534883720931,0.027777777777777776,0.03571428571428571,0.07017543859649122,0.019230769230769232,,0.07407407407407407,0.1111111111111111,0.0625,0.058823529411764705,,,0.12,0.3333333333333333,0.5,0.5,0.18,0.7777777777777778,0.875,0.8571428571428571,0.24,0.16666666666666666,0.16666666666666666,0.5,0.24,0.5833333333333334,0.5833333333333334,1.0,0.22,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,0.23529411764705882,0.5,0.29411764705882354,0.4,0.58,0.3,0.5067183673469388,0.49145,0.538346875,0.10714285714285714,0.18181818181818182,0.11290322580645161,0.3548387096774194,10.862962962962964,24.539130434782606,0.34649122807017546,3.0,,,2.0,,,0.1111111111111111,0.1111111111111111,,0.05,,,1.0,3.0,3.0,1.0,,,,0.25,3.0,4.0,,0.038461538461538464,0.17647058823529413,,,,,0.3333333333333333,False,1.0,2.0,2.0,1.0,2.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,4749.0,79,1,152,151,41.0,60,23,303,7.0,11.0,,,1.0,3.0,2.0,6.0,,4.0,,3.0,2.0,4.0,2.0,3.0,9.0,21.0,2.0,7.0,1.0,25.0,160,,2.0,,,2.0,5.0,2.0,3.0,,10.0,4.0,14.0,3.0,,3.0,2.0,8.0,4.0,12.0,1.0,3.0,4.0,28.0,1.0,3.0,2.0,2.0,7.0,4.0,11.0,2.0,,5.0,,2.0,4.0,1.0,9.0,2.0,3.0,9.0,,1.0,4.0,,3.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,10.0,41.0,2.0,,0.2222222222222222,0.2222222222222222,0.5,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.42857142857142855,,0.4,0.42857142857142855,,0.625,0.43103448275862066,,0.625,0.25,21.59090909090909,0.5555555555555556,0.2857142857142857,0.04,0.02040816326530612,0.14285714285714285,0.07042253521126761,0.05555555555555555,,0.058823529411764705,,0.047619047619047616,0.18181818181818182,0.1,1.0,0.39285714285714285,0.6363636363636364,0.7,0.2857142857142857,0.21428571428571427,0.3333333333333333,0.4,,0.14285714285714285,,,,0.10714285714285714,,,,0.14285714285714285,0.5,0.5,0.5,,,,0.375,0.3333333333333333,0.375,0.6666666666666666,0.6428571428571429,0.6666666666666666,0.5192925925925926,0.408,0.5275,0.034482758620689655,0.045454545454545456,,0.4,5.366666666666666,26.61428571428571,0.26973684210526316,2.0,3.0,1.0,3.0,,,0.09523809523809523,0.16666666666666666,0.13043478260869565,0.0625,0.14285714285714285,0.07142857142857142,1.0,1.0,3.0,1.0,3.0,2.0,,0.3333333333333333,,1.0,2.0,,,2.0,,0.1111111111111111,,0.09090909090909091,False,,,,,,,,,,,,,,2.0,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,1867.0,31,-9,61,61,21.0,34,10,122,1.0,2.0,1.0,2.0,,,,,,,,,,3.0,,1.0,1.0,2.0,,3.0,,2.0,59,1.0,2.0,,2.0,,,,1.0,,,,2.0,,2.0,3.0,,,,,,,,,2.0,2.0,2.0,,4.0,4.0,8.0,2.0,1.0,,,,1.0,,1.0,,,7.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,21.0,1.0,,,,,,,,0.5,0.5,,0.2,0.3333333333333333,,0.2,0.3333333333333333,,0.6,8.450704225352114,,,0.09090909090909091,0.1,0.2222222222222222,0.12903225806451613,0.08823529411764706,0.14285714285714285,,0.16666666666666666,0.16666666666666666,0.4,,,0.4,0.5,0.5,,,,,,,,,,,,,,0.6,,,,0.6666666666666666,0.5,,,,1.0,,1.0,,0.57762,0.63,0.5304,,,1.0,,0.8,24.166666666666668,0.3442622950819672,,1.0,,,,,,,0.07142857142857142,,,,1.0,1.0,,,,1.0,,0.3333333333333333,,,2.0,0.3333333333333333,,,,0.2,,,False,,,,,,,,,,,,,,,1.0,0.3333333333333333
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,8318.0,139,29,257,252,76.0,78,33,509,11.0,17.0,6.0,8.0,6.0,9.0,1.0,4.0,,,,,,,,,12.0,21.0,,,12.0,36.0,266,6.0,8.0,5.0,17.0,6.0,10.0,,,3.0,15.0,12.0,12.0,,8.0,,,3.0,,3.0,,1.0,2.0,6.0,15.0,5.0,12.0,2.0,19.0,18.0,37.0,7.0,4.0,,,,3.0,1.0,3.0,1.0,9.0,14.0,1.0,2.0,16.0,4.0,20.0,2.0,,9.0,2.0,10.0,4.0,4.0,10.0,6.0,15.0,76.0,,2.0,0.5,0.75,,,,,0.5714285714285714,0.75,0.6,0.5714285714285714,0.75,0.6,0.6,0.6538461538461539,0.625,,11.262798634812286,,0.2857142857142857,0.12371134020618557,0.1875,0.18518518518518517,0.13709677419354838,0.15254237288135594,0.13793103448275862,0.038461538461538464,0.1875,0.1282051282051282,0.15789473684210525,0.25,0.6,0.8095238095238095,0.6470588235294118,0.7857142857142857,0.45454545454545453,0.19047619047619047,0.25,0.25,1.0,,,,,,,,,,,,,1.0,0.75,0.16666666666666666,0.9,0.6666666666666666,,,0.8095238095238095,,0.5530095238095238,0.5783571428571428,0.55855,0.32142857142857145,0.32142857142857145,0.4722222222222222,0.4166666666666667,1.5666666666666667,,0.29571984435797666,3.0,3.0,2.0,,,,0.14285714285714285,,0.07894736842105263,0.3,0.04,0.3333333333333333,,,,,,3.0,2.0,,,,,0.16129032258064516,,,,0.15384615384615385,,0.17647058823529413,False,,,,,,,,,,,,,,,,
2406,1610612742,Caron Butler,Caron Butler,2406,DAL,6747.0,112,1,210,215,67.0,68,27,425,11.0,16.0,3.0,3.0,4.0,5.0,3.0,6.0,6.0,13.0,3.0,8.0,2.0,10.0,,3.0,20.0,35.0,5.0,18.0,14.0,69.0,231,3.0,4.0,,6.0,7.0,8.0,,4.0,4.0,18.0,22.0,18.0,12.0,2.0,9.0,2.0,4.0,2.0,6.0,1.0,2.0,1.0,14.0,1.0,4.0,11.0,,15.0,1.0,16.0,6.0,5.0,2.0,1.0,1.0,3.0,1.0,5.0,,4.0,11.0,,1.0,10.0,,15.0,1.0,,6.0,2.0,5.0,4.0,1.0,5.0,1.0,18.0,67.0,3.0,2.0,0.55,0.5789473684210527,0.8,0.2777777777777778,,0.29411764705882354,0.5714285714285714,0.75,0.875,0.5188679245283019,0.75,0.5833333333333334,0.575,0.75,0.6428571428571429,0.33962264150943394,27.42616033755274,0.4,,0.13253012048192772,0.014084507042253521,0.2,0.14563106796116504,0.010416666666666666,,0.04,0.14814814814814814,0.1935483870967742,0.13333333333333333,0.4,0.2,0.3018867924528302,0.6875,0.6875,0.36363636363636365,0.11320754716981132,0.5,0.5,1.0,0.24528301886792453,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.1509433962264151,0.375,0.375,1.0,0.18867924528301888,0.2,0.2,0.5,0.75,1.0,,0.4166666666666667,0.8,0.25,,0.6415094339622641,0.2222222222222222,0.5165115384615385,0.5159333333333334,0.508109090909091,0.10344827586206896,0.15,0.08695652173913043,0.2608695652173913,8.134285714285713,26.08888888888889,0.319047619047619,,,,1.0,,,,,,0.047619047619047616,,,,,3.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,0.08333333333333333,2.0,,,,,False,,,,,,,,,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,7708.0,128,20,231,235,82.0,75,31,466,2.0,4.0,,,,1.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,10.0,2.0,4.0,4.0,8.0,5.0,13.0,9.0,32.0,248,,,,,2.0,4.0,3.0,6.0,5.0,18.0,2.0,6.0,15.0,,10.0,4.0,20.0,6.0,26.0,3.0,11.0,3.0,58.0,1.0,4.0,12.0,,16.0,3.0,19.0,7.0,4.0,2.0,1.0,1.0,1.0,,3.0,1.0,3.0,8.0,,,7.0,,10.0,,,1.0,4.0,1.0,,1.0,1.0,,18.0,82.0,3.0,3.0,0.25,0.25,1.0,0.38461538461538464,0.5,0.38461538461538464,0.5,,0.5,0.5476190476190477,,0.65,0.6153846153846154,,0.6923076923076923,0.6190476190476191,10.943396226415095,0.6666666666666666,,0.12903225806451613,0.013513513513513514,0.16666666666666666,0.13675213675213677,0.028037383177570093,0.043478260869565216,0.18181818181818182,0.03225806451612903,0.175,0.21428571428571427,0.1,,0.19047619047619047,0.5,0.5,,0.09523809523809523,0.5,0.5,,0.09523809523809523,0.5,0.5,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.47619047619047616,0.4,0.4,1.0,,,,0.1,,0.4,0.5,0.8095238095238095,0.4,0.5199166666666667,,0.47841000000000006,0.045454545454545456,0.1111111111111111,,0.5625,6.3375,24.300000000000004,0.354978354978355,,2.0,,1.0,,,,,0.06060606060606061,,0.045454545454545456,,,,,,3.0,3.0,,,2.0,6.0,,,0.2,,,0.09090909090909091,,,False,,,1.0,,,,,,,,,,0.5,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,700.0,12,-2,24,24,8.0,16,5,48,1.0,2.0,,,1.0,1.0,,1.0,,,,,1.0,4.0,,1.0,1.0,3.0,1.0,4.0,,5.0,23,,1.0,,,1.0,2.0,,1.0,,2.0,,2.0,,,4.0,1.0,2.0,,2.0,,,1.0,4.0,,,2.0,,2.0,,2.0,,,1.0,1.0,,1.0,,2.0,1.0,,3.0,,,,,,,,,,,,,,,2.0,8.0,2.0,,,,,0.25,,0.25,0.3333333333333333,,0.5,0.35714285714285715,,0.3333333333333333,0.35714285714285715,,0.3333333333333333,0.5714285714285714,31.03448275862069,0.5,,0.15384615384615385,,,0.15384615384615385,,,,0.25,0.25,,,,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,,,,,,,,,0.5714285714285714,0.25,0.25,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.8571428571428571,0.25,0.5074642857142858,0.2242,0.4359833333333334,,,,0.4,4.766666666666667,24.775,0.3333333333333333,,,,1.0,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,False,,,,,,,,,,,,,,,,
2052,1610612742,DeShawn Stevenson,DeShawn Stevenson,2052,DAL,376.0,6,-4,13,12,1.0,12,1,25,,,,,,,,,,,,1.0,,2.0,,,,,,3.0,,,9,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,21.428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,1.0,,0.44195,,,,,,,,23.96666666666667,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
2679,1610612742,Matt Carroll,Matt Carroll,2679,DAL,283.0,5,-2,9,9,,9,1,18,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,7,1.0,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,10.0,,,0.25,,,0.25,,,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.3985,,,,,1.0,,19.3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,False,,,,,,,,,,,,,,,,
