EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,TwoPtShootingFoulsDrawn,BlockedAtRim,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LiveBallTurnovers,BadPassTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,LiveBallTurnoverPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,FTOffRebounds,LostBallTurnovers,Loose Ball Fouls,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Loose Ball Fouls Drawn,DefensiveGoaltends,OffCorner3ReboundPct,on
101121,1610612743,Joey Graham,Joey Graham,101121,DEN,1369.0,23,4,48,49,26.0,26,8.0,97,6.0,9.0,1.0,3.0,6.0,7.0,2.0,4.0,1.0,1.0,1.0,1.0,8.0,13.0,1.0,1.0,1.0,20.0,49,1.0,3.0,2.0,8.0,9.0,1.0,1.0,1.0,20.0,12.0,4.0,3.0,2.0,4.0,3.0,2.0,5.0,4.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,20.0,26.0,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,1.0,1.0,0.6153846153846154,0.3333333333333333,0.8888888888888888,0.6785714285714286,0.3333333333333333,0.95,0.6666666666666666,0.3333333333333333,0.9090909090909091,0.07142857142857142,28.070175438596493,0.3333333333333333,0.3,0.25,0.2,0.16,0.3,0.2,1.0,0.25,0.2,0.2,1.0,0.6428571428571429,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.5,0.5,1.0,0.07142857142857142,1.0,1.0,1.0,1.0,0.3333333333333333,0.7,0.8571428571428571,0.1,1.0,0.7142857142857143,0.535525,0.5836333333333333,0.5572450000000001,0.1,1.0,5.569230769230769,23.4,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101130,1610612743,Johan Petro,Johan Petro,101130,DEN,2196.0,37,4,72,72,24.0,31,7.0,144,3.0,5.0,1.0,1.0,2.0,2.0,,3.0,,,,,5.0,10.0,,,1.0,11.0,81,1.0,1.0,2.0,3.0,5.0,,,,6.0,6.0,4.0,,2.0,2.0,7.0,,8.0,2.0,10.0,1.0,1.0,1.0,,2.0,2.0,4.0,10.0,2.0,2.0,1.0,2.0,,1.0,,1.0,,6.0,24.0,2.0,,0.6,0.75,,,,,0.5,1.0,0.6,0.5,1.0,0.6,0.5,1.0,0.6,,16.25,,0.2916666666666667,0.08695652173913043,0.25,0.06896551724137931,0.14285714285714285,0.07692307692307693,0.375,0.25,0.25,0.25,,0.5,0.6,0.75,0.6666666666666666,0.3,,,,,,,,1.0,1.0,0.4,1.0,,,0.5,0.50229,0.5913,0.45806,0.18181818181818182,0.5454545454545454,5.99,,0.3333333333333333,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1,0.2,0.125,0.14285714285714285,0.2,1.0,1.0,0.5,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201167,1610612743,Arron Afflalo,Arron Afflalo,201167,DEN,5527.0,92,14,185,185,40.0,13,15.0,370,10.0,10.0,2.0,2.0,1.0,1.0,,1.0,3.0,6.0,,1.0,12.0,15.0,4.0,9.0,5.0,41.0,206,2.0,2.0,7.0,1.0,2.0,,1.0,,2.0,16.0,8.0,12.0,,1.0,6.0,,8.0,1.0,9.0,,1.0,,1.0,1.0,2.0,10.0,17.0,,7.0,,7.0,,2.0,2.0,2.0,1.0,2.0,40.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444444,,0.4444444444444444,0.8,1.0,0.5,0.75,0.7,0.3333333333333333,0.7592592592592593,0.7,0.3333333333333333,0.375,14.285714285714286,,0.12244897959183673,0.01818181818181818,0.11428571428571428,0.014285714285714285,,0.038461538461538464,0.0625,0.16666666666666666,0.14285714285714285,,0.5,0.4166666666666667,1.0,1.0,0.8,0.041666666666666664,,,,0.25,0.5,0.5,1.0,0.4,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.7916666666666666,0.5619708333333332,0.51625,0.5157833333333334,0.17073170731707318,0.04878048780487805,3.8800000000000003,23.955555555555552,0.21621621621621623,2.0,4.0,,3.0,6.0,3.0,15.0,2.0,4.0,,,,0.09523809523809523,0.11764705882352941,0.16666666666666666,0.5,0.5,,0.14814814814814814,0.2222222222222222,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.3333333333333333,1.0,0.5,0.2,0.4,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,5283.0,88,38,175,173,98.0,73,21.0,348,6.0,14.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,,,7.0,17.0,3.0,9.0,8.0,31.0,179,1.0,3.0,7.0,2.0,6.0,1.0,4.0,3.0,10.0,2.0,12.0,9.0,2.0,3.0,2.0,,3.0,4.0,7.0,,6.0,3.0,3.0,4.0,6.0,3.0,12.0,1.0,12.0,2.0,11.0,1.0,,,,,10.0,98.0,5.0,1.0,0.14285714285714285,0.16666666666666666,1.0,0.3333333333333333,0.25,0.3333333333333333,0.4117647058823529,0.3333333333333333,0.3333333333333333,0.4423076923076923,0.3333333333333333,0.35,0.5,0.7,0.4166666666666667,0.34615384615384615,18.40796019900498,,0.0392156862745098,0.06,0.04225352112676056,0.057971014492753624,0.09090909090909091,0.05555555555555555,,,0.08695652173913043,,,0.5384615384615384,0.42857142857142855,0.5,,0.07692307692307693,0.5,0.5,1.0,0.038461538461538464,1.0,1.0,1.0,1.0,0.3333333333333333,0.4,0.25,,,0.8846153846153846,0.5632634615384616,0.5378,0.5164899999999999,0.22580645161290322,0.3225806451612903,2.8294117647058825,24.555555555555557,0.56,,1.0,3.0,9.0,14.0,5.0,33.0,1.0,5.0,,0.17647058823529413,0.14285714285714285,0.05,0.058823529411764705,0.038461538461538464,,,,0.16666666666666666,0.23809523809523808,,2.0,8.0,,,,,8.0,2.0,5.0,4.0,2.0,2.0,1.0,,3.0,1.0,,0.3333333333333333,0.3076923076923077,0.25,0.25,1.0,,,,,,0.25,1.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.0625,0.4,0.25,,,,,,,,,,,,,,,,,,,,,,True
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,15214.0,254,13,506,506,252.0,205,56.0,1012,28.0,50.0,5.0,14.0,11.0,24.0,22.0,49.0,1.0,4.0,,1.0,58.0,119.0,6.0,19.0,50.0,184.0,563,5.0,19.0,15.0,22.0,55.0,3.0,10.0,23.0,76.0,32.0,84.0,15.0,6.0,11.0,25.0,2.0,37.0,14.0,51.0,3.0,12.0,9.0,3.0,14.0,21.0,7.0,26.0,8.0,42.0,,57.0,5.0,2.0,1.0,3.0,1.0,76.0,252.0,4.0,5.0,0.27586206896551724,0.2909090909090909,0.8333333333333334,0.3157894736842105,0.3,0.3333333333333333,0.48739495798319327,0.2631578947368421,0.4,0.4855072463768116,0.2631578947368421,0.4076923076923077,0.5575757575757576,0.3409090909090909,0.48717948717948717,0.13768115942028986,32.404181184668985,0.08333333333333333,0.17123287671232876,0.06790123456790123,0.175,0.06132075471698113,0.08064516129032258,0.057971014492753624,0.16326530612244897,0.12903225806451613,0.19696969696969696,0.05,0.3333333333333333,0.36231884057971014,0.56,0.7,0.42857142857142855,0.35507246376811596,0.4489795918367347,0.4489795918367347,0.18181818181818182,0.028985507246376812,0.25,0.25,1.0,0.7368421052631579,0.35714285714285715,0.36923076923076925,0.4583333333333333,0.015384615384615385,,0.5,0.4856131386861314,0.5074944444444445,0.48277890625,0.08152173913043478,0.41304347826086957,9.036134453781512,26.468421052631577,0.4980237154150198,8.0,20.0,11.0,10.0,20.0,6.0,50.0,10.0,25.0,1.0,0.09243697478991597,0.2,0.18518518518518517,0.18604651162790697,0.14492753623188406,0.4,0.42105263157894735,,0.15625,0.1773049645390071,,5.0,15.0,,,,,14.0,5.0,10.0,7.0,7.0,2.0,1.0,,15.0,3.0,,0.3333333333333333,0.10869565217391304,0.3333333333333333,0.3333333333333333,0.8,0.2,,,,,0.35714285714285715,3.0,9.0,5.0,3.0,3.0,2.0,,1.0,0.05,0.04,0.047619047619047616,0.13846153846153847,0.3333333333333333,3.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.05,0.06451612903225806,0.18181818181818182,,,,,,,,,True
1497,1610612743,Chauncey Billups,Chauncey Billups,1497,DEN,11809.0,197,-20,394,397,194.0,173,43.0,791,15.0,23.0,,2.0,7.0,11.0,7.0,22.0,2.0,4.0,,,26.0,52.0,11.0,28.0,33.0,118.0,450,,3.0,6.0,12.0,23.0,3.0,11.0,23.0,56.0,10.0,42.0,21.0,,1.0,7.0,1.0,12.0,1.0,13.0,,6.0,2.0,4.0,6.0,16.0,10.0,23.0,4.0,30.0,1.0,38.0,8.0,3.0,,3.0,,56.0,194.0,5.0,7.0,0.19230769230769232,0.19230769230769232,0.6363636363636364,0.39285714285714285,0.2727272727272727,0.39285714285714285,0.5,,0.5217391304347826,0.53125,0.6,0.4852941176470588,0.6041666666666666,0.6,0.5957446808510638,0.35,25.05592841163311,0.05555555555555555,0.061946902654867256,0.007352941176470588,0.07051282051282051,0.005714285714285714,0.018518518518518517,,0.05128205128205128,0.041666666666666664,0.08,,,0.2875,0.6521739130434783,0.75,0.13333333333333333,0.275,0.3181818181818182,0.3181818181818182,0.42857142857142855,0.05,0.5,0.5,0.5,0.4,,0.3235294117647059,0.6363636363636364,,,0.6375,0.5287050000000001,0.51926,0.5148294117647059,0.05084745762711865,0.4745762711864407,8.709615384615384,24.982142857142858,0.49238578680203043,4.0,7.0,3.0,33.0,35.0,27.0,72.0,4.0,8.0,1.0,0.057692307692307696,0.13043478260869565,0.09302325581395349,0.08823529411764706,0.0875,0.5714285714285714,0.5714285714285714,,0.11363636363636363,0.13793103448275862,,9.0,24.0,2.0,2.0,2.0,2.0,24.0,9.0,2.0,1.0,10.0,3.0,,1.0,8.0,2.0,1.0,0.625,0.3,0.375,0.375,0.6666666666666666,,,0.4,1.0,0.5,0.375,3.0,11.0,,1.0,5.0,,2.0,,,,,0.3235294117647059,0.2727272727272727,12.0,,1.0,,7.0,,,,,,,,0.1111111111111111,2.0,2.0,2.0,0.06666666666666667,,,,,True
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,11515.0,192,-14,382,385,178.0,146,40.0,767,15.0,25.0,4.0,7.0,8.0,14.0,3.0,12.0,,,,,21.0,46.0,,1.0,12.0,54.0,444,4.0,9.0,8.0,12.0,24.0,,,6.0,30.0,30.0,12.0,,8.0,11.0,24.0,3.0,35.0,12.0,47.0,1.0,9.0,6.0,3.0,4.0,10.0,14.0,24.0,1.0,10.0,,19.0,,6.0,1.0,6.0,3.0,30.0,178.0,2.0,,0.7142857142857143,0.8823529411764706,,,,,0.45652173913043476,0.4444444444444444,0.5,0.44680851063829785,0.4444444444444444,0.5,0.48214285714285715,0.4444444444444444,0.5555555555555556,0.02127659574468085,15.384615384615385,0.21428571428571427,0.21621621621621623,0.09016393442622951,0.21333333333333335,0.06918238993710692,0.09090909090909091,0.09259259259259259,0.16666666666666666,0.18181818181818182,0.2641509433962264,0.041666666666666664,0.5,0.5319148936170213,0.6,0.625,0.6666666666666666,0.2553191489361702,0.25,0.25,1.0,,,,,0.7777777777777778,0.5714285714285714,0.5833333333333334,0.5714285714285714,,,0.5531914893617021,0.5008130434782608,0.5189444444444444,0.4947291666666666,0.14814814814814814,0.5555555555555556,6.960869565217391,67.5,0.46596858638743455,3.0,9.0,1.0,6.0,8.0,5.0,18.0,8.0,10.0,5.0,0.021739130434782608,0.04,0.20512820512820512,0.22580645161290322,0.19148936170212766,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.17857142857142858,0.18181818181818182,,,1.0,,,,,,,2.0,1.0,6.0,3.0,,3.0,6.0,1.0,,0.6,0.02127659574468085,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,3.0,1.0,,,1.0,,0.058823529411764705,0.08333333333333333,0.125,,,,,1.0,,,,True
2747,1610612743,JR Smith,JR Smith,2747,DEN,7877.0,131,8,265,263,178.0,155,34.0,528,4.0,7.0,1.0,2.0,3.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,7.0,21.0,9.0,21.0,7.0,48.0,284,1.0,2.0,3.0,5.0,18.0,5.0,16.0,7.0,32.0,6.0,8.0,21.0,2.0,3.0,7.0,3.0,14.0,4.0,18.0,1.0,3.0,3.0,,3.0,3.0,8.0,13.0,3.0,8.0,1.0,9.0,1.0,2.0,,2.0,1.0,32.0,178.0,,1.0,0.42857142857142855,0.5,0.7777777777777778,0.42857142857142855,0.3125,0.45,0.3333333333333333,0.5,0.2777777777777778,0.4880952380952381,0.3333333333333333,0.36764705882352944,0.5217391304347826,0.5,0.42105263157894735,0.5,16.013071895424837,0.15,0.08641975308641975,0.03488372093023256,0.102803738317757,0.02608695652173913,0.09375,,0.1111111111111111,0.06666666666666667,0.07692307692307693,0.043478260869565216,0.5,0.16666666666666666,0.5714285714285714,0.5714285714285714,0.5,0.21428571428571427,0.2222222222222222,0.2222222222222222,0.5,0.023809523809523808,1.0,1.0,1.0,0.6666666666666666,0.5,0.17647058823529413,0.5,0.029411764705882353,1.0,0.6666666666666666,0.48630365853658536,0.57835,0.4834772727272727,0.0625,0.6666666666666666,10.504761904761905,26.295238095238098,0.6716981132075471,1.0,5.0,1.0,6.0,8.0,4.0,18.0,4.0,4.0,2.0,0.047619047619047616,,0.15384615384615385,0.14285714285714285,0.11904761904761904,0.2,0.25,,0.08888888888888889,0.16666666666666666,,8.0,20.0,,1.0,,1.0,19.0,8.0,2.0,2.0,,,,,1.0,1.0,,,0.47619047619047616,0.4,0.4,0.75,,,0.3333333333333333,,,0.42105263157894735,4.0,15.0,1.0,,2.0,,,,0.2,,,0.4411764705882353,0.26666666666666666,6.0,1.0,,1.0,,,,,,,0.07692307692307693,,0.2,,,,,,1.0,,,True
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,5773.0,96,7,187,187,116.0,94,25.0,374,6.0,11.0,,4.0,3.0,6.0,2.0,4.0,,,,,8.0,15.0,,,7.0,23.0,203,,4.0,2.0,3.0,8.0,,,4.0,10.0,14.0,2.0,,,5.0,12.0,5.0,19.0,6.0,25.0,1.0,1.0,,1.0,2.0,4.0,7.0,9.0,1.0,8.0,,12.0,1.0,5.0,2.0,5.0,5.0,10.0,116.0,1.0,1.0,0.875,0.875,,,,,0.5333333333333333,,0.375,0.5333333333333333,,0.375,0.5476190476190477,0.2,0.45454545454545453,,11.574074074074073,0.4166666666666667,0.19047619047619047,0.07692307692307693,0.17073170731707318,0.07692307692307693,0.13636363636363635,0.06666666666666667,0.21739130434782608,0.13333333333333333,0.2,0.2,1.0,0.7333333333333333,0.5454545454545454,0.6,0.8333333333333334,0.26666666666666666,0.5,0.5,1.0,,,,,1.0,,0.75,0.5,,,0.7333333333333333,0.5187133333333332,0.5837,0.50925,0.08695652173913043,0.43478260869565216,4.779999999999999,,0.6203208556149733,,,1.0,,1.0,,3.0,2.0,5.0,3.0,0.06666666666666667,0.09090909090909091,0.10526315789473684,,,,,,0.25,0.25,,,,,,,,,,1.0,1.0,2.0,,,,2.0,,,0.5,,,,,,,,,,,,,2.0,,,1.0,,,,0.07692307692307693,0.08333333333333333,,,,,,,2.0,,,,1.0,,,,0.5,,,,,,3.0,,,True
2124,1610612743,Malik Allen,Malik Allen,2124,DEN,400.0,7,-2,14,13,8.0,7,2.0,27,,,,,,,,,,,,,,1.0,,,,,18,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,5.88235294117647,0.5,,0.3333333333333333,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3955,,,,,7.2,,0.5714285714285714,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True
