EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PtsUnassisted2s,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceFtPoints,FTDefRebounds,Loose Ball Fouls,DefFTReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,2pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,PtsUnassisted3s,OffCorner3ReboundPct,PtsPutbacks,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,LostBallOutOfBoundsTurnovers,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,DefensiveGoaltends,Travels,BlockedLongMidRange,ShortMidRangePctBlocked,SecondChanceCorner3FGM,FTOffRebounds,BlockedShortMidRange,3SecondViolations,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips
101110,1610612757,Martell Webster,Martell Webster,101110,POR,2106.0,35,-11,65,67,37,24,9,132,1.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,6.0,2.0,10.0,75,1.0,2.0,3.0,3.0,2.0,5.0,2.0,8.0,2.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,4.0,2.0,6.0,2.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,37,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.4,0.3333333333333333,0.2,0.36363636363636365,0.75,0.375,0.4166666666666667,0.75,0.4444444444444444,0.5454545454545454,15.384615384615383,0.05263157894736842,0.038461538461538464,0.3333333333333333,0.07142857142857142,0.14285714285714285,0.05,0.125,0.09090909090909091,0.1111111111111111,0.4,0.25,1.0,0.09090909090909091,0.36363636363636365,0.25,0.25,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,0.25,0.5,0.375,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.4457590909090909,0.5853,0.43839375,0.08333333333333333,0.16666666666666666,0.3,0.8,16.84,23.833333333333332,0.5692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1889,1610612757,Andre Miller,Andre Miller,1889,POR,3148.0,52,-17,94,89,41,30,11,183,4.0,1.0,7.0,,,,,,,2.0,,,,1.0,5.0,19.0,,2.0,7.0,17.0,106,,,2.0,5.0,,1.0,3.0,9.0,6.0,,2.0,,8.0,2.0,10.0,1.0,4.0,22.0,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,8.0,,10.0,3.0,,,,,9.0,41,,0.6,0.6,,,,,,0.2631578947368421,0.23809523809523808,0.3333333333333333,0.5,0.3269230769230769,0.3333333333333333,0.5,0.09523809523809523,29.906542056074766,0.043478260869565216,0.025,0.09090909090909091,,0.058823529411764705,0.02127659574468085,0.1111111111111111,,0.14285714285714285,,0.2,,0.19047619047619047,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,,,,,0.09523809523809523,,,,,,,,,,0.16666666666666666,,0.47619047619047616,,0.45895238095238095,0.5033333333333333,0.43015833333333336,0.125,0.13636363636363635,0.11764705882352941,0.5294117647058824,8.86315789473684,24.75,0.43617021276595747,3.0,8.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,6.0,3.0,1.0,1.0,2.0,1.0,2.0,0.3333333333333333,0.6,0.21052631578947367,0.5,0.5,0.38095238095238093,0.375,0.75,0.6666666666666666,0.25,0.25,0.6666666666666666,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,4404.0,73,-29,131,130,61,40,17,261,4.0,3.0,17.0,,,,,,,1.0,,1.0,,1.0,9.0,25.0,,1.0,11.0,29.0,151,,1.0,4.0,9.0,,1.0,8.0,16.0,18.0,,1.0,,2.0,1.0,3.0,1.0,,7.0,,2.0,3.0,6.0,13.0,2.0,15.0,4.0,6.0,14.0,1.0,14.0,5.0,3.0,3.0,3.0,1.0,16.0,61,,1.0,1.0,,,,,,0.36,0.34615384615384615,0.25,0.4,0.4393939393939394,0.4,0.5333333333333333,0.038461538461538464,21.56862745098039,0.17647058823529413,0.03636363636363636,0.17647058823529413,,0.17647058823529413,0.0273972602739726,,,,,0.42857142857142855,0.3333333333333333,0.15384615384615385,0.6538461538461539,0.17647058823529413,0.17647058823529413,1.0,,,,,0.038461538461538464,,,,,0.25,,,,,0.1,,0.19230769230769232,,0.42712115384615384,0.54385,0.405795,0.16129032258064516,0.16666666666666666,0.13793103448275862,0.5517241379310345,14.107999999999999,25.4,0.46564885496183206,3.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,,,,,2.0,3.0,2.0,1.0,,,,,,,,,,2.0,1.0,2.0,0.3333333333333333,0.4444444444444444,,,,0.15384615384615385,0.75,0.75,1.0,0.75,0.75,0.25,0.1,1.0,1.0,2.0,4.0,1.0,0.5714285714285714,0.05405405405405406,0.25,0.36363636363636365,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,4975.0,83,-35,150,149,74,51,19,299,3.0,2.0,10.0,,2.0,,,1.0,2.0,10.0,1.0,2.0,1.0,8.0,8.0,21.0,2.0,12.0,7.0,29.0,175,1.0,2.0,7.0,7.0,1.0,9.0,6.0,15.0,6.0,6.0,9.0,2.0,4.0,1.0,5.0,1.0,2.0,11.0,1.0,1.0,1.0,4.0,5.0,2.0,7.0,2.0,7.0,10.0,,9.0,3.0,,,,,15.0,74,1.0,0.375,0.375,1.0,0.16666666666666666,0.5,0.1111111111111111,0.18181818181818182,0.38095238095238093,0.3333333333333333,0.625,0.28125,0.3918918918918919,0.7,0.375,0.36363636363636365,22.988505747126435,0.10526315789473684,0.015873015873015872,0.047619047619047616,0.047619047619047616,0.0847457627118644,0.023809523809523808,0.07142857142857142,0.06666666666666667,0.058823529411764705,,0.1111111111111111,,0.09090909090909091,0.30303030303030304,0.2,0.2,,0.06060606060606061,,,,0.30303030303030304,0.2,0.2222222222222222,1.0,,0.5,0.5,1.0,0.0625,,0.5,0.125,0.6060606060606061,0.2222222222222222,0.4694249999999999,0.5891000000000001,0.4560133333333333,0.08571428571428572,0.13043478260869565,0.2413793103448276,0.5172413793103449,9.576190476190474,27.099999999999998,0.49333333333333335,5.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,10.0,1.0,,,2.0,,,,3.0,,,,3.0,3.0,,,1.0,2.0,,2.0,0.5,0.42857142857142855,0.047619047619047616,0.125,1.0,0.24242424242424243,0.625,0.7142857142857143,0.6,0.3333333333333333,0.3333333333333333,0.5,0.125,0.5,1.0,2.0,,,,,,0.23076923076923078,,0.5,1.0,1.0,1.0,1.0,0.08333333333333333,0.1,,,,,,,,True,,,,,,,,,,,,,,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,1090.0,18,-24,34,33,26,17,5,67,,,,,,,,,2.0,3.0,,,2.0,3.0,,,2.0,3.0,,6.0,54,,,,,2.0,3.0,,6.0,,3.0,3.0,2.0,1.0,1.0,2.0,,,5.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,6.0,26,1.0,,,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,1.0,,1.0,1.0,,1.0,1.0,10.256410256410255,0.3333333333333333,,,,0.14285714285714285,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.49275,,0.49275,,,,1.0,,25.0,0.7647058823529411,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,3.0,,,,,,,True,,,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,1819.0,30,-1,54,52,25,13,7,106,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,5.0,52,,,,1.0,,1.0,2.0,2.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,,2.0,2.0,,2.0,,2.0,1.0,,2.0,,,,,,2.0,25,1.0,,,1.0,0.5,,,0.5,,0.5,,,0.625,,0.3333333333333333,0.6666666666666666,6.451612903225807,0.15384615384615385,,,,0.1,,,,0.3333333333333333,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.5,,,,0.6666666666666666,1.0,0.51365,,0.456375,,,,0.4,21.6,23.65,0.46296296296296297,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
436,1610612757,Juwan Howard,Juwan Howard,436,POR,1632.0,27,-15,46,44,30,16,8,90,3.0,,2.0,,,,,,,,,,,,3.0,7.0,,,,6.0,59,,,2.0,3.0,,,,2.0,6.0,,,,1.0,,1.0,,1.0,2.0,1.0,2.0,,2.0,2.0,3.0,5.0,5.0,8.0,1.0,1.0,,,,,,,2.0,30,2.0,1.0,1.0,,,,,,0.42857142857142855,0.42857142857142855,0.5,0.3333333333333333,0.42857142857142855,0.5,0.3333333333333333,,14.814814814814813,0.16666666666666666,0.1111111111111111,,0.125,0.1111111111111111,0.11538461538461539,,,0.14285714285714285,,,,0.42857142857142855,0.2857142857142857,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,0.40142857142857136,0.4455,0.338,,,0.3333333333333333,0.3333333333333333,8.485714285714286,,0.6521739130434783,1.0,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,0.5,0.3333333333333333,0.14285714285714285,0.5,1.0,0.2857142857142857,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,,,,,,0.14285714285714285,,0.3333333333333333,1.0,,,,,,,,,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,
948,1610612757,Marcus Camby,Marcus Camby,948,POR,2436.0,41,-18,71,73,21,16,5,144,,1.0,4.0,,,,,,,,,,,,6.0,10.0,,,,12.0,84,,,4.0,3.0,,,,4.0,8.0,,,,4.0,,4.0,,3.0,8.0,2.0,3.0,2.0,3.0,6.0,5.0,11.0,2.0,6.0,2.0,,,,1.0,1.0,1.0,,4.0,21,2.0,0.6666666666666666,1.0,,,,,,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,,15.0,0.16666666666666666,0.08571428571428572,0.16666666666666666,0.4,0.16666666666666666,0.125,0.14285714285714285,0.6666666666666666,0.16666666666666666,0.3333333333333333,,,,0.4,0.25,0.25,1.0,,,,,,,,,,,,,,,,,0.6,,0.4526,0.44216666666666665,0.42779999999999996,,,0.3333333333333333,0.3333333333333333,7.2,,0.29577464788732394,5.0,6.0,3.0,2.0,3.0,,2.0,3.0,2.0,4.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,,0.6666666666666666,0.6666666666666666,,,0.5,0.6,0.8333333333333334,0.8333333333333334,0.6,,,1.0,1.0,0.6666666666666666,2.0,,1.0,3.0,0.25,0.045454545454545456,0.2,0.14285714285714285,,0.6666666666666666,,,,,,,,,4.0,1.0,0.16666666666666666,0.25,,True,,,,,,,,,,,,,,,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,2558.0,43,-26,78,82,38,33,9,160,,,4.0,2.0,3.0,,1.0,2.0,1.0,4.0,,,,2.0,4.0,11.0,3.0,7.0,5.0,22.0,95,,,,6.0,1.0,4.0,2.0,9.0,2.0,9.0,4.0,1.0,3.0,2.0,5.0,1.0,2.0,12.0,1.0,,1.0,3.0,5.0,1.0,6.0,2.0,6.0,3.0,,6.0,2.0,,,,,9.0,38,1.0,0.25,0.25,1.0,0.42857142857142855,,0.25,0.42857142857142855,0.36363636363636365,0.4722222222222222,,0.35,0.5238095238095238,,0.4090909090909091,0.3888888888888889,27.77777777777778,0.13636363636363635,,0.07142857142857142,0.06666666666666667,0.1111111111111111,0.02127659574468085,,0.09090909090909091,0.18181818181818182,0.125,,,,0.2222222222222222,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.25,0.3333333333333333,1.0,,,,,0.2,0.5,0.2,,0.7777777777777778,0.25,0.5430583333333333,,0.5774299999999999,0.1,0.15384615384615385,,0.4090909090909091,7.245454545454546,24.285714285714285,0.48717948717948717,4.0,7.0,,2.0,4.0,,,1.0,2.0,6.0,2.0,1.0,,1.0,2.0,2.0,,2.0,,,2.0,2.0,4.0,2.0,1.0,,1.0,,1.0,,0.3333333333333333,0.18181818181818182,0.2857142857142857,0.5,0.3888888888888889,0.5714285714285714,0.8,0.25,,,,0.4,0.5,,,1.0,,0.25,,0.3333333333333333,,,,,,1.0,,0.14285714285714285,0.25,,,,,,,1.0,True,,,,,,,,,,,,,,,
201967,1610612757,Dante Cunningham,Dante Cunningham,201967,POR,707.0,12,1,27,26,17,15,5,53,,,,,,,,,,,,,,,2.0,3.0,,,,4.0,24,,,2.0,1.0,,,,2.0,2.0,,,,,,,,,,1.0,2.0,,2.0,3.0,3.0,6.0,2.0,3.0,,,,,,,,,2.0,17,1.0,0.5,1.0,,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,,12.121212121212121,0.25,0.18181818181818182,,0.2,0.16666666666666666,0.1875,0.25,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5839666666666666,0.5522,0.5522,,,0.5,0.5,,,0.6296296296296297,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,2.0,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.5,,,1.0,1.0,1.0,1.0,,1.0,,0.3333333333333333,0.16666666666666666,,,,1.0,,,,,,,,0.5,2.0,,,,,True,,,,,,,,,,,,,,,
