EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,NonShootingPenaltyNonTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceFG2A,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,FTDefRebounds,DefFTReboundPct,FTOffRebounds,OffFTReboundPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,PenaltyFG2M,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,DefTwoPtRebounds,DeadBallTurnovers,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefTwoPtReboundPct,DefLongMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,on,ShortMidRangeFGM,LongMidRangeFGM,FtPoints,PenaltyFtPoints,PtsUnassisted2s,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,ShootingFouls,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,SelfOReb,LostBallTurnovers,Travels,SecondChanceTurnovers,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,SecondChanceFg2Pct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,ShortMidRangePctAssisted,StepOutOfBoundsTurnovers,Loose Ball Fouls,BlockedLongMidRange,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,271.0,5,-1.0,9,9,9,9,2.0,18,8.0,1.0,1.0,1.0,2.0,9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101211,1610612766,Stephen Graham,Stephen Graham,101211,CHA,272.0,5,-1.0,9,9,9,9,2.0,18,8.0,,1.0,,3.0,9,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,45.45454545454545,1.0,0.25,0.5,0.25,0.25,0.25,0.38456250000000003,0.38456250000000003,13.566666666666668,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,1610612766,Larry Hughes,Larry Hughes,1716,CHA,54.0,1,,1,2,1,2,1.0,3,,,,,,1,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,50.0,,,1.0,,,,0.4004,0.4004,17.9,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200748,1610612766,Tyrus Thomas,Tyrus Thomas,200748,CHA,135.0,2,-2.0,4,5,4,5,1.0,9,4.0,1.0,1.0,1.0,2.0,4,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,20.0,,,1.0,,,,0.3613,0.3613,18.6,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,1610612766,Boris Diaw,Boris Diaw,2564,CHA,190.0,3,1.0,6,6,6,6,2.0,12,4.0,,,,,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201571,1610612766,D.J. Augustin,D.J. Augustin,201571,CHA,219.0,4,-1.0,8,7,8,7,1.0,15,8.0,,,,,8,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,11.11111111111111,,,,1.0,1.0,1.0,0.52125,0.52125,,24.9,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201974,1610612766,Derrick Brown,Derrick Brown,201974,CHA,54.0,1,-1.0,2,3,2,3,,5,3.0,,,,,2,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,50.0,,,,,,1.0,0.5708,0.5708,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,2.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,1610612766,Tyson Chandler,Tyson Chandler,2199,CHA,165.0,3,,6,4,6,4,1.0,10,5.0,,,,,6,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,2.0,1.0,,28.57142857142857,,,,,,1.0,0.6533,0.6533,,,,,,1.0,,1.0,,,0.5,,,,,,,,,,,,,2.0,,,,,2.0,,,2.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,7501.0,125,-47.0,230,229,89,94,28.0,459,281.0,13.0,19.0,5.0,44.0,89,0.3869565217391304,2.0,12.0,13.0,7.0,29.0,13.0,14.0,7.0,13.0,6.0,4.0,2.0,1.0,5.0,5.0,6.0,1.0,8.0,4.0,0.30952380952380953,20.463320463320464,0.8333333333333334,0.047619047619047616,0.2857142857142857,0.30952380952380953,0.3333333333333333,0.6666666666666666,0.4882654761904763,0.46058095238095237,8.13448275862069,25.915384615384617,1.0,2.0,6.0,7.0,3.0,10.0,0.15,0.058823529411764705,0.07142857142857142,0.0297029702970297,0.06666666666666667,0.14285714285714285,,,,,4.0,,1.0,3.0,4.0,47.0,,1.0,,3.0,33.0,12.0,4.0,33.0,1.0,0.3076923076923077,,0.42857142857142855,0.3076923076923077,0.4523809523809524,,0.5952380952380952,0.5,,0.66,0.3076923076923077,0.3076923076923077,1.0,0.5,,,0.42857142857142855,0.3076923076923077,0.44447499999999995,,0.7021276595744681,7.0,15.0,4.0,7.0,13.0,8.0,10.0,0.38461538461538464,0.38461538461538464,0.4482758620689655,0.5714285714285714,0.35714285714285715,0.4666666666666667,0.5833333333333334,0.2857142857142857,0.3333333333333333,0.5714285714285714,1.0,1.0,,11.0,12.0,1.0,3.0,,,,0.017241379310344827,,0.06818181818181818,0.0967741935483871,False,1.0,5.0,9.0,8.0,16.0,4.0,2.0,3.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,0.13793103448275862,0.2,0.5,0.014925373134328358,0.09090909090909091,0.03225806451612903,0.15384615384615385,0.5,1.0,0.4166666666666667,0.4166666666666667,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,1610612766,Stephen Jackson,Stephen Jackson,1536,CHA,9356.0,156,-42.0,279,273,74,98,37.0,552,310.0,14.0,15.0,10.0,31.0,74,0.26523297491039427,7.0,16.0,14.0,4.0,49.0,18.0,10.0,5.0,13.0,1.0,1.0,5.0,4.0,14.0,8.0,17.0,2.0,13.0,5.0,0.26865671641791045,29.375,0.8235294117647058,0.1044776119402985,0.23880597014925373,0.208955223880597,0.26666666666666666,0.6567164179104478,0.5048090909090908,0.5261928571428571,7.422448979591836,27.083333333333336,8.0,1.0,4.0,14.0,6.0,20.0,0.07142857142857142,0.02564102564102564,0.09836065573770492,0.046511627906976744,0.030303030303030304,0.05,2.0,0.13333333333333333,,,3.0,,,,3.0,72.0,,1.0,7.0,,16.0,9.0,3.0,16.0,1.0,0.16666666666666666,,,0.17647058823529413,0.3805970149253731,0.2222222222222222,0.3333333333333333,0.44155844155844154,0.3181818181818182,0.3888888888888889,0.21428571428571427,0.21428571428571427,1.0,,,,,0.23076923076923078,0.579375,0.09722222222222222,0.2222222222222222,12.0,26.0,5.0,8.0,21.0,5.0,18.0,0.42857142857142855,0.45,0.42857142857142855,0.5,0.3880597014925373,0.46153846153846156,0.7058823529411765,0.3333333333333333,0.5333333333333333,0.625,8.0,3.0,1.0,18.0,26.0,1.0,9.0,1.0,,1.0,0.12121212121212122,0.05555555555555555,0.12,0.15789473684210525,False,1.0,8.0,21.0,6.0,24.0,9.0,,,4.0,5.0,1.0,,2.0,2.0,5.0,2.0,2.0,0.1836734693877551,0.34615384615384615,,0.05555555555555555,0.047619047619047616,0.08333333333333333,0.08333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.5,0.625,2.0,7.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,0.25,0.10256410256410256,0.3333333333333333,0.06060606060606061,1.0,0.05970149253731343,0.7777777777777778,0.2857142857142857,0.1111111111111111,0.06666666666666667,,,,,,,,,,,,,,,,,,,
