EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,FTDefRebounds,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefAtRimReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGA,LostBallSteals,StepOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,OffArc3ReboundPct,SecondChanceArc3Frequency,OffLongMidRangeReboundPct,PtsPutbacks,BlockedLongMidRange,BlockedShortMidRange,OffShortMidRangeReboundPct,3SecondViolations,on,BadPassOutOfBoundsTurnovers,PenaltyCorner3FGA,Blocked3s,BlockedArc3,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,Defensive 3 Seconds Violations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,4342.0,72,-3.0,134,133,29.0,43,17.0,267,5.0,6.0,1.0,1.0,1.0,1.0,6.0,11.0,4.0,9.0,1.0,1.0,15.0,26.0,1.0,1.0,16.0,49.0,157,1.0,1.0,4.0,6.0,2.0,4.0,6.0,10.0,14.0,16.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,2.0,1.0,3.0,4.0,7.0,3.0,10.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,14.0,1.0,17.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,10.0,29.0,3.0,0.4666666666666667,0.4666666666666667,1.0,1.0,1.0,0.5769230769230769,1.0,0.5,0.6111111111111112,1.0,0.5,0.7058823529411765,1.0,0.7142857142857143,0.037037037037037035,24.342105263157894,0.6666666666666666,0.10256410256410256,0.021739130434782608,0.2,0.125,0.12962962962962962,0.04838709677419355,0.1,0.25,0.1,0.17647058823529413,0.3333333333333333,0.1111111111111111,0.1,1.0,0.2222222222222222,0.8333333333333334,0.8333333333333334,0.6,0.4074074074074074,0.5454545454545454,0.5454545454545454,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.75,0.037037037037037035,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.25925925925925924,0.44797592592592594,0.5473,0.4524,0.16666666666666666,0.1724137931034483,0.12244897959183673,0.20408163265306123,10.165384615384614,23.1,0.21641791044776118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,2322.0,39,-13.0,68,75,18.0,22,7.0,143,4.0,5.0,,,1.0,2.0,4.0,10.0,,1.0,,1.0,8.0,16.0,,1.0,,16.0,88,,1.0,,,2.0,5.0,,4.0,14.0,2.0,,1.0,,1.0,,1.0,,2.0,,,,4.0,5.0,,5.0,,,,1.0,,1.0,1.0,2.0,,,,3.0,,1.0,1.0,,,,,,,,,,,4.0,18.0,,0.875,0.875,,,,0.5,,0.4,0.47058823529411764,,0.4,0.47058823529411764,,0.4,0.058823529411764705,25.0,0.5,0.14814814814814814,,,,0.1111111111111111,,,,0.1,0.16666666666666666,,,,,0.29411764705882354,0.8,1.0,0.75,0.5882352941176471,0.4,0.4,1.0,0.058823529411764705,,,,0.058823529411764705,,,,,,,0.4,0.5,0.35294117647058826,0.4461705882352941,0.3669,0.4354,,,,0.25,5.956250000000001,23.3,0.2647058823529412,1.0,1.0,0.0625,0.2,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,4767.0,79,-1.0,152,149,34.0,61,17.0,301,1.0,4.0,,,1.0,2.0,2.0,4.0,2.0,10.0,3.0,6.0,5.0,18.0,7.0,16.0,9.0,40.0,158,,1.0,1.0,4.0,1.0,6.0,4.0,9.0,6.0,4.0,15.0,5.0,1.0,6.0,,3.0,,13.0,,1.0,1.0,6.0,7.0,1.0,8.0,,,,1.0,1.0,1.0,,2.0,,,,6.0,,1.0,8.0,1.0,12.0,,,6.0,,,,,,9.0,34.0,,0.6,0.6,0.7142857142857143,0.4375,0.5,0.2777777777777778,,0.16666666666666666,0.45588235294117646,0.75,0.3125,0.5,0.6666666666666666,0.45,0.47058823529411764,24.705882352941178,0.5,0.125,0.020833333333333332,0.047619047619047616,,0.10144927536231885,0.014705882352941176,0.07692307692307693,,0.07692307692307693,0.21052631578947367,0.09090909090909091,,,,0.11764705882352941,0.25,0.5,,0.11764705882352941,0.5,0.6666666666666666,1.0,0.29411764705882354,0.2,0.2,0.5,0.17647058823529413,0.5,0.5,1.0,,,,0.25,0.5,0.5882352941176471,0.5040515625,0.50055,0.48735000000000006,0.15,0.25,0.1,0.225,11.383333333333333,26.531250000000004,0.2236842105263158,3.0,,0.16666666666666666,0.5,,0.0625,1.0,1.0,4.0,10.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,2.0,8.0,4.0,1.0,2.0,5.0,1.0,0.5,0.25,0.29411764705882354,0.4,0.4,0.5,0.5,1.0,1.0,0.25,0.5,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,6272.0,105,-5.0,197,198,46.0,77,24.0,395,9.0,14.0,,,1.0,3.0,2.0,9.0,,4.0,1.0,5.0,11.0,27.0,4.0,10.0,1.0,35.0,212,,2.0,,,2.0,6.0,,10.0,6.0,16.0,9.0,9.0,6.0,15.0,2.0,1.0,4.0,36.0,3.0,1.0,3.0,3.0,8.0,4.0,12.0,1.0,2.0,,5.0,2.0,5.0,3.0,10.0,2.0,2.0,5.0,13.0,,2.0,5.0,,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,10.0,46.0,,0.2727272727272727,0.2727272727272727,0.75,0.4,0.4444444444444444,0.4074074074074074,,0.3333333333333333,0.4594594594594595,,0.5555555555555556,0.4605263157894737,,0.5555555555555556,0.2702702702702703,21.62162162162162,0.5,0.046153846153846156,0.015384615384615385,0.12,0.11538461538461539,0.06666666666666667,0.04395604395604396,0.05555555555555555,0.09090909090909091,,0.038461538461538464,0.16666666666666666,0.07692307692307693,0.05263157894736842,1.0,0.3783783783783784,0.6428571428571429,0.6923076923076923,0.3333333333333333,0.24324324324324326,0.2222222222222222,0.25,,0.10810810810810811,,,,0.13513513513513514,0.2,0.2,1.0,,,,0.3333333333333333,0.3333333333333333,0.6486486486486487,0.5178805555555557,0.408,0.5100750000000001,0.02631578947368421,0.03571428571428571,,0.2857142857142857,5.277777777777778,26.21,0.233502538071066,2.0,2.0,0.07407407407407407,0.07142857142857142,0.2857142857142857,0.1,,,3.0,5.0,2.0,3.0,,1.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,2.0,,0.6666666666666666,0.1111111111111111,0.13513513513513514,0.6,0.6,0.6666666666666666,,,,0.3333333333333333,0.6666666666666666,0.75,1.0,2.0,2.0,1.0,3.0,0.13333333333333333,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,1388.0,23,-2.0,47,47,13.0,27,7.0,94,,,,,,,,,,,,,,,,3.0,,,40,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,4.0,2.0,6.0,,2.0,1.0,,,1.0,,1.0,,,,5.0,1.0,1.0,3.0,1.0,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,1.0,7.4074074074074066,,0.13333333333333333,0.07142857142857142,0.25,0.08333333333333333,0.17391304347826086,0.07692307692307693,,0.2,0.2,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5427000000000001,,0.5304,,,,,,24.166666666666668,0.2765957446808511,,,,,,,,,,3.0,,1.0,,1.0,,1.0,,,3.0,,,,1.0,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,2.0,,1.0,0.16666666666666666,,,,,,True,,,,,,,,,,,,,,
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,3471.0,58,8.0,112,106,28.0,37,17.0,218,5.0,7.0,4.0,4.0,2.0,3.0,1.0,2.0,,,,,6.0,9.0,,,5.0,17.0,117,4.0,4.0,1.0,9.0,2.0,4.0,1.0,5.0,6.0,6.0,,1.0,,1.0,,,,2.0,1.0,7.0,2.0,9.0,12.0,8.0,20.0,1.0,1.0,,,,3.0,,3.0,,1.0,4.0,8.0,1.0,2.0,11.0,4.0,11.0,1.0,,5.0,1.0,5.0,2.0,5.0,3.0,5.0,28.0,1.0,0.5,1.0,,,,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.6071428571428571,0.75,0.5,,13.076923076923077,,0.2571428571428571,0.2,0.125,0.06666666666666667,0.21568627450980393,0.16,0.2222222222222222,0.2,0.5714285714285714,0.23529411764705882,0.1,0.16666666666666666,0.5,0.6,0.7777777777777778,0.7142857142857143,0.8333333333333334,0.4,0.2222222222222222,0.5,0.5,1.0,,,,,,,,,1.0,1.0,0.25,0.75,0.6666666666666666,0.7777777777777778,0.5492444444444444,0.594825,0.49072499999999997,0.38461538461538464,0.38461538461538464,0.5294117647058824,0.29411764705882354,1.5,,0.25,1.0,1.0,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.09090909090909091,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,0.21428571428571427,6.0,1.0,2.0,0.16666666666666666,,True,,,,,,,,,,,,,,
2406,1610612742,Caron Butler,Caron Butler,2406,DAL,2797.0,47,-10.0,93,94,23.0,29,12.0,187,2.0,5.0,1.0,1.0,1.0,2.0,,3.0,3.0,10.0,2.0,3.0,5.0,18.0,3.0,6.0,4.0,23.0,100,1.0,2.0,,2.0,2.0,4.0,2.0,6.0,6.0,4.0,6.0,2.0,2.0,4.0,1.0,1.0,,10.0,,,2.0,9.0,11.0,,11.0,,4.0,4.0,1.0,1.0,3.0,,4.0,1.0,,3.0,4.0,,1.0,3.0,,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,6.0,23.0,1.0,0.6,0.6,0.6666666666666666,0.5,0.5,0.2777777777777778,0.5,0.5,0.3958333333333333,0.5,0.5,0.4423076923076923,0.5,0.6,0.25,28.846153846153847,0.25,0.3,,0.18181818181818182,,0.2682926829268293,,,,0.5,0.2727272727272727,,0.5,,1.0,0.20833333333333334,0.4,0.4,0.5,0.125,,,,0.4166666666666667,0.3,0.3,0.6666666666666666,0.125,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,,0.5,0.5,0.4583333333333333,0.47723750000000004,0.4079,0.47445,0.04,0.05263157894736842,0.08695652173913043,0.2608695652173913,10.433333333333334,24.03333333333333,0.24731182795698925,,,,,,0.1111111111111111,,,1.0,3.0,,,,,,,3.0,,3.0,1.0,1.0,1.0,,,,,0.125,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,,,,1.0,1.0,,,,,,,,1.0,True,,,,,,,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,3644.0,61,4.0,110,114,31.0,45,13.0,224,1.0,3.0,,,,1.0,,,,,,1.0,1.0,3.0,4.0,8.0,4.0,18.0,120,,,,,,1.0,2.0,8.0,,2.0,9.0,6.0,3.0,9.0,2.0,1.0,1.0,21.0,1.0,1.0,2.0,6.0,8.0,2.0,10.0,,4.0,3.0,1.0,,,1.0,1.0,,,1.0,4.0,,,2.0,,4.0,,,,2.0,,,,,8.0,31.0,1.0,,,0.75,0.5,0.5,0.3333333333333333,,,0.6363636363636364,,0.75,0.6923076923076923,,0.8,0.7272727272727273,11.290322580645162,1.0,0.15789473684210525,0.029411764705882353,0.125,0.07692307692307693,0.14814814814814814,0.0425531914893617,,,0.09090909090909091,0.15789473684210525,0.2,0.09090909090909091,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.09090909090909091,,,,,,,0.25,,1.0,0.5601272727272728,,0.5004,,,,0.4444444444444444,,24.5,0.2818181818181818,,,,,,0.25,,,4.0,7.0,2.0,3.0,,,2.0,3.0,3.0,,7.0,4.0,1.0,4.0,1.0,,0.6666666666666666,,0.6363636363636364,0.5714285714285714,0.5714285714285714,0.75,,,,0.75,0.6666666666666666,0.5714285714285714,,1.0,,,,0.125,,0.1,,,,,,True,,,,,,,,,,,,,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,1523.0,25,-6.0,45,47,5.0,17,1.0,92,,,,,,,,,,,,,,,,,2.0,2.0,52,,,,,,,2.0,2.0,,,,,,,,,,,,1.0,1.0,2.0,3.0,1.0,4.0,,,,,,1.0,,1.0,,,4.0,7.0,1.0,1.0,1.0,,2.0,,,,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,,,,,,,,,,,,1.0,,1.0,,4.3478260869565215,,0.13333333333333333,0.0625,0.25,,0.15789473684210525,0.05263157894736842,,,0.14285714285714285,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.1111111111111111,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1111111111111111,,True,,,,,,,,,,,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,272.0,5,3.0,10,9,3.0,9,3.0,19,1.0,2.0,,,1.0,1.0,,,,,,,1.0,2.0,1.0,4.0,,5.0,6,,,,,1.0,1.0,,2.0,,2.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,3.0,,,,,0.25,0.25,0.5,,1.0,0.4166666666666667,,0.5,0.4166666666666667,,0.5,0.6666666666666666,46.15384615384615,,,,,,,,,,,,,,,,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,0.5,1.0,1.0,0.554675,,0.541875,,,,0.4,0.8,24.775,0.3,,,,,,,,,1.0,4.0,,1.0,,,,1.0,3.0,,4.0,1.0,,,1.0,,,,0.6666666666666666,0.25,0.25,,,,,0.5,,0.25,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
