EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Loose Ball Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedArc3,OffensiveGoaltends,on
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,23185.0,386.0,10.0,711,716,86,98,93.0,1427,47.0,73.0,10.0,22.0,5.0,7.0,13.0,28.0,3.0,60.0,104.0,29.0,149.0,794.0,10.0,23.0,8.0,28.0,6.0,11.0,9.0,21.0,88.0,32.0,12.0,10.0,4.0,2.0,6.0,2.0,2.0,2.0,14.0,10.0,25.0,1.0,15.0,56.0,3.0,74.0,36.0,110.0,5.0,3.0,2.0,1.0,3.0,1.0,2.0,9.0,1.0,1.0,1.0,12.0,2.0,1.0,37.0,46.0,3.0,35.0,4.0,1.0,43.0,5.0,21.0,3.0,20.0,14.0,1.0,5.0,20.0,14.0,3.0,4.0,21.0,86,3.0,3.0,0.7333333333333333,0.8148148148148148,0.5769230769230769,0.43478260869565216,0.5454545454545454,0.5769230769230769,0.43478260869565216,0.5454545454545454,0.6056910569105691,0.5185185185185185,0.5833333333333334,0.09615384615384616,0.0958904109589041,0.03571428571428571,0.6666666666666666,16.403402187120292,0.25,0.1875,0.05,0.199288256227758,0.10245901639344263,0.1724137931034483,0.1111111111111111,0.19293478260869565,0.10479041916167664,0.1111111111111111,0.10666666666666667,0.09090909090909091,0.09375,0.15384615384615385,0.1592920353982301,0.15492957746478872,0.27835051546391754,0.1875,0.13043478260869565,0.14705882352941177,0.7,0.7019230769230769,0.6438356164383562,0.7121212121212122,0.8085106382978723,0.2692307692307692,0.4642857142857143,0.48148148148148145,0.46153846153846156,0.028846153846153848,0.9565217391304348,0.45454545454545453,0.3,0.6363636363636364,0.7142857142857143,0.7019230769230769,0.5330375,0.5537666666666667,0.5780181818181819,0.175,0.175,0.18791946308724833,0.14093959731543623,2.569230769230769,0.1209563994374121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,22731.0,379.0,65.0,726,726,306,373,104.0,1452,35.0,51.0,12.0,17.0,10.0,14.0,15.0,29.0,9.0,50.0,89.0,12.0,136.0,788.0,15.0,22.0,4.0,34.0,14.0,25.0,5.0,45.0,40.0,60.0,30.0,6.0,16.0,7.0,23.0,6.0,10.0,4.0,53.0,9.0,29.0,,20.0,52.0,7.0,79.0,38.0,117.0,2.0,9.0,3.0,6.0,3.0,3.0,1.0,9.0,,2.0,1.0,12.0,1.0,3.0,26.0,47.0,2.0,19.0,2.0,1.0,22.0,4.0,12.0,1.0,13.0,11.0,,2.0,13.0,8.0,2.0,2.0,45.0,306,10.0,1.0,0.4,0.5714285714285714,0.5617977528089888,0.6818181818181818,0.56,0.5299145299145299,0.625,0.5128205128205128,0.5396825396825397,0.6538461538461539,0.5487804878048781,0.06741573033707865,0.09803921568627451,0.034482758620689655,,16.27358490566038,0.25,0.3181818181818182,,0.22413793103448276,0.13063063063063063,0.18181818181818182,0.07894736842105263,0.21052631578947367,0.1130952380952381,0.21428571428571427,0.08695652173913043,0.0963855421686747,0.08139534883720931,0.07142857142857142,0.23958333333333334,0.2857142857142857,0.1625,0.19101123595505617,0.14285714285714285,0.038461538461538464,0.6153846153846154,0.4358974358974359,0.6862745098039216,0.7608695652173914,0.45714285714285713,0.24786324786324787,0.5172413793103449,0.5357142857142857,0.26666666666666666,0.07692307692307693,0.7083333333333334,0.7058823529411765,,0.358974358974359,0.7142857142857143,0.6752136752136753,0.5151728448275862,0.5463761904761905,0.5065236842105263,0.096,0.12371134020618557,0.25,0.33088235294117646,4.414606741573033,0.4214876033057851,2.0,7.0,1.0,2.0,4.0,6.0,21.0,1.0,2.0,10.0,8.0,28.0,2.0,4.0,14.0,21.0,3.0,1.0,20.0,6.0,1.0,2.0,1.0,4.0,0.875,0.2857142857142857,0.2857142857142857,0.2962962962962963,0.23931623931623933,0.05982905982905983,0.2857142857142857,0.2857142857142857,1.0,0.1794871794871795,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.041666666666666664,0.041666666666666664,0.10256410256410256,0.5,0.2564102564102564,0.2,0.3,26.471428571428568,,,,,,,,,,,,,,,,,,,,,,,,True
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,40469.0,674.0,75.0,1270,1267,385,425,186.0,2537,35.0,60.0,11.0,17.0,10.0,16.0,5.0,14.0,33.0,51.0,107.0,13.0,193.0,1407.0,12.0,20.0,7.0,43.0,14.0,28.0,6.0,52.0,44.0,58.0,16.0,9.0,30.0,9.0,39.0,8.0,9.0,13.0,87.0,5.0,21.0,2.0,11.0,28.0,5.0,44.0,28.0,72.0,3.0,26.0,15.0,11.0,11.0,2.0,4.0,7.0,2.0,7.0,1.0,18.0,2.0,4.0,22.0,56.0,2.0,26.0,4.0,4.0,27.0,1.0,7.0,7.0,8.0,4.0,3.0,1.0,10.0,5.0,,,52.0,385,11.0,7.0,0.43137254901960786,0.5116279069767442,0.4766355140186916,0.6,0.5,0.44776119402985076,0.5294117647058824,0.39655172413793105,0.45093457943925236,0.5375,0.3939393939393939,0.08411214953271028,0.15,,,15.549597855227882,0.6111111111111112,0.1724137931034483,0.044444444444444446,0.06153846153846154,0.050239234449760764,0.06395348837209303,0.0273224043715847,0.06220095693779904,0.04326123128119801,0.05223880597014925,0.06015037593984962,0.039735099337748346,0.03759398496240601,,0.07368421052631578,0.04504504504504504,0.05844155844155844,0.05343511450381679,0.0975609756097561,0.02654867256637168,0.5,0.29850746268656714,0.5833333333333334,0.6862745098039216,0.42857142857142855,0.06965174129353234,0.35714285714285715,0.35714285714285715,0.4,0.16417910447761194,0.5,0.6470588235294118,0.18181818181818182,0.27586206896551724,0.625,0.7661691542288557,0.5425726130653267,0.56735625,0.5394303571428571,0.033816425120772944,0.061946902654867256,0.22279792746113988,0.2694300518134715,7.59158878504673,0.3031496062992126,9.0,38.0,7.0,1.0,13.0,17.0,56.0,7.0,5.0,17.0,26.0,94.0,14.0,6.0,30.0,63.0,15.0,,56.0,17.0,1.0,8.0,,4.0,0.8076923076923077,0.2765957446808511,0.2,0.2765957446808511,0.46766169154228854,0.1890547263681592,0.23684210526315788,0.24324324324324326,1.0,0.27860696517412936,0.30357142857142855,0.30357142857142855,0.7058823529411765,0.20588235294117646,0.20588235294117646,0.22413793103448276,0.07692307692307693,0.29310344827586204,0.29411764705882354,0.30357142857142855,24.787234042553187,11.0,2.0,2.0,4.0,1.0,2.0,2.0,0.2857142857142857,0.010638297872340425,0.02631578947368421,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.2857142857142857,1.0,0.2857142857142857,0.5,,,,,,,True
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,5645.0,94.0,7.0,189,185,98,114,23.0,374,4.0,5.0,,1.0,2.0,3.0,1.0,3.0,8.0,7.0,16.0,4.0,33.0,202.0,,1.0,,,2.0,8.0,4.0,17.0,10.0,4.0,,,5.0,1.0,6.0,1.0,2.0,3.0,13.0,,1.0,,1.0,10.0,,11.0,1.0,12.0,,1.0,,1.0,6.0,,4.0,,,2.0,,6.0,,4.0,7.0,8.0,,5.0,,,6.0,,1.0,2.0,4.0,3.0,,1.0,4.0,3.0,,,17.0,98,1.0,2.0,0.7142857142857143,0.7142857142857143,0.4375,,0.25,0.5,,0.4642857142857143,0.515625,,0.5,,,,,17.59259259259259,1.0,,,0.15384615384615385,0.021739130434782608,0.047619047619047616,,0.12790697674418605,0.013157894736842105,,,0.047619047619047616,,,0.10344827586206896,0.3125,0.1,,0.25,,0.75,0.1724137931034483,0.8,0.8,0.75,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.27586206896551724,0.5,,,0.21428571428571427,0.6666666666666666,0.6206896551724138,0.47893214285714286,0.617525,0.45412692307692315,0.03333333333333333,0.058823529411764705,,0.5151515151515151,11.268749999999999,0.5185185185185185,2.0,4.0,1.0,2.0,2.0,3.0,9.0,,1.0,4.0,5.0,13.0,1.0,3.0,6.0,15.0,,,9.0,3.0,,,,,1.0,0.38461538461538464,0.5,0.38461538461538464,0.4482758620689655,0.13793103448275862,0.5,0.6666666666666666,1.0,0.3103448275862069,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.14285714285714285,1.0,0.2857142857142857,0.25,0.3333333333333333,25.23846153846154,2.0,,,,1.0,,,,0.07692307692307693,0.25,0.25,0.25,0.5,,,,,,,,,,,True
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,45275.0,755.0,76.0,1430,1422,436,500,202.0,2852,13.0,27.0,1.0,3.0,4.0,8.0,10.0,19.0,62.0,55.0,108.0,46.0,237.0,1571.0,5.0,10.0,4.0,23.0,12.0,22.0,10.0,61.0,50.0,60.0,6.0,5.0,49.0,15.0,64.0,12.0,32.0,5.0,143.0,4.0,5.0,,9.0,39.0,1.0,49.0,9.0,58.0,2.0,28.0,16.0,12.0,21.0,8.0,13.0,15.0,2.0,8.0,,36.0,,9.0,31.0,83.0,4.0,63.0,2.0,22.0,56.0,3.0,14.0,5.0,1.0,1.0,,,1.0,1.0,,,61.0,436,15.0,5.0,0.45454545454545453,0.4807692307692308,0.5092592592592593,0.5,0.5454545454545454,0.5218579234972678,0.59375,0.51,0.5756097560975609,0.6764705882352942,0.5357142857142857,0.046296296296296294,0.07407407407407407,,0.04838709677419355,14.43978430197723,0.5833333333333334,0.02631578947368421,,0.07738095238095238,0.01079913606911447,0.046632124352331605,0.0196078431372549,0.06886657101865136,0.013493253373313344,0.013605442176870748,0.013888888888888888,0.005813953488372093,0.020134228187919462,0.01818181818181818,0.08095238095238096,0.06557377049180328,0.08139534883720931,0.0472972972972973,0.044444444444444446,0.021739130434782608,1.0,0.14754098360655737,0.48148148148148145,0.52,0.23076923076923078,0.10382513661202186,0.5263157894736842,0.5263157894736842,0.3,0.33879781420765026,0.1875,0.3333333333333333,,0.16,0.5,0.5573770491803278,0.49309478021978026,0.5195318181818182,0.5016336734693878,0.1,0.11764705882352941,0.0970464135021097,0.25738396624472576,13.12962962962963,0.3048951048951049,5.0,18.0,3.0,2.0,8.0,22.0,57.0,3.0,7.0,20.0,27.0,75.0,6.0,9.0,28.0,75.0,6.0,,57.0,22.0,3.0,12.0,,2.0,0.9259259259259259,0.36,0.32142857142857145,0.36,0.4098360655737705,0.09836065573770492,0.2777777777777778,0.2777777777777778,1.0,0.3114754098360656,0.38596491228070173,0.39285714285714285,0.9090909090909091,0.1875,0.1875,0.16,0.25,0.4,0.35,0.38596491228070173,24.810666666666666,32.0,1.0,2.0,3.0,1.0,,,0.5,0.013333333333333334,,0.5161290322580645,0.5423728813559322,0.59375,0.3333333333333333,1.0,0.6666666666666666,1.0,3.0,6.0,0.017543859649122806,0.07407407407407407,,,True
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,1918.0,32.0,11.0,57,55,25,29,10.0,112,,2.0,,1.0,,1.0,1.0,2.0,3.0,2.0,7.0,,4.0,54.0,,2.0,,,,3.0,,,,4.0,,,2.0,,2.0,,1.0,1.0,4.0,,,,1.0,1.0,1.0,3.0,,3.0,,,,,1.0,,1.0,,,,,1.0,,,2.0,3.0,,2.0,,1.0,,,,,,,,,,,,,,25,1.0,,,,0.2857142857142857,,,0.2,,,0.2,,,,,,,16.176470588235293,1.0,0.3333333333333333,,0.058823529411764705,,0.09090909090909091,,0.07142857142857142,,,,,,,,,0.125,0.14285714285714285,,,,0.2,,,,0.2,0.5,0.5,,0.3,0.25,,,0.2,,0.5,0.4891350000000001,0.6148166666666667,0.54209,,,,,11.671428571428569,0.43859649122807015,,2.0,2.0,,1.0,,1.0,,,1.0,,3.0,2.0,,2.0,,,,1.0,,,,,,,,,,0.3,0.2,,,,0.1,,,,0.5,,0.2,,0.2,,,23.26666666666667,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,True
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,42245.0,704.0,83.0,1333,1324,367,431,186.0,2657,37.0,63.0,4.0,7.0,15.0,23.0,49.0,98.0,133.0,148.0,294.0,123.0,530.0,1463.0,14.0,27.0,11.0,48.0,45.0,80.0,69.0,180.0,74.0,222.0,4.0,17.0,74.0,27.0,101.0,17.0,40.0,19.0,229.0,4.0,15.0,,23.0,63.0,2.0,88.0,19.0,107.0,8.0,18.0,11.0,7.0,43.0,4.0,26.0,19.0,5.0,17.0,1.0,62.0,4.0,17.0,22.0,57.0,7.0,112.0,4.0,6.0,146.0,7.0,49.0,22.0,11.0,10.0,,1.0,12.0,6.0,,1.0,180.0,367,9.0,22.0,0.25,0.2534246575342466,0.5034013605442177,0.5185185185185185,0.5625,0.5191326530612245,0.5606060606060606,0.5091743119266054,0.5753275109170306,0.618421052631579,0.6172413793103448,0.05782312925170068,0.14285714285714285,0.061224489795918366,0.015037593984962405,33.50515463917526,0.6935483870967742,0.05714285714285714,,0.13548387096774195,0.034403669724770644,0.12777777777777777,0.02185792349726776,0.13333333333333333,0.030694668820678513,0.03571428571428571,0.04411764705882353,0.025,0.022556390977443608,0.02,0.11052631578947368,0.14912280701754385,0.15527950310559005,0.10869565217391304,0.19047619047619047,0.0427807486631016,0.5,0.16071428571428573,0.5873015873015873,0.6851851851851852,0.32432432432432434,0.25,0.5,0.532608695652174,0.1836734693877551,0.3392857142857143,0.21212121212121213,0.5714285714285714,,0.21100917431192662,0.6521739130434783,0.4107142857142857,0.4596086734693878,0.471018,0.453998623853211,0.11697247706422019,0.14583333333333334,0.09056603773584905,0.33962264150943394,11.348299319727893,0.2753188297074269,3.0,6.0,,,,34.0,92.0,6.0,7.0,29.0,37.0,98.0,6.0,7.0,29.0,63.0,48.0,,92.0,34.0,10.0,15.0,,6.0,0.5675675675675675,0.37755102040816324,0.2413793103448276,0.37755102040816324,0.25,0.015306122448979591,0.5,0.5,,0.23469387755102042,0.3695652173913043,0.3695652173913043,0.6176470588235294,,0.18181818181818182,,,0.26605504587155965,0.2413793103448276,0.3695652173913043,25.547959183673463,62.0,,3.0,3.0,,1.0,,0.5,,,0.46616541353383456,0.4732824427480916,0.25806451612903225,,,0.5,1.0,5.0,2.0,,0.02,1.0,,True
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,679.0,11.0,-7.0,30,25,11,12,4.0,55,,1.0,,,,,,,1.0,,2.0,1.0,4.0,26.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,2.0,,3.0,,3.0,,,,,1.0,,1.0,,,,,1.0,,,,,,2.0,,,2.0,,,1.0,,,,,,,,,1.0,11,,1.0,,,,,,0.3,,,0.3333333333333333,,0.16666666666666666,,,,,20.588235294117645,1.0,,,0.2222222222222222,,0.25,,0.23076923076923078,,,,,,,0.3333333333333333,,,0.25,,,,0.2,,,,,,,,0.2,,,,,,0.8,0.39893,,0.29925,,,,0.25,10.4,0.36666666666666664,,,,,,1.0,3.0,,,2.0,1.0,3.0,,,2.0,3.0,,,3.0,1.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.6,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,0.3333333333333333,26.433333333333334,,,,,,,,,,,,,,,,,,,,,,,,True
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,43221.0,720.0,70.0,1367,1357,431,494,197.0,2724,63.0,100.0,27.0,45.0,26.0,38.0,48.0,94.0,52.0,134.0,246.0,89.0,357.0,1505.0,29.0,53.0,14.0,72.0,46.0,75.0,51.0,143.0,142.0,126.0,40.0,24.0,43.0,18.0,61.0,15.0,26.0,9.0,140.0,22.0,46.0,4.0,38.0,77.0,14.0,129.0,72.0,201.0,8.0,6.0,5.0,1.0,19.0,5.0,8.0,14.0,,11.0,2.0,33.0,7.0,12.0,23.0,50.0,3.0,108.0,15.0,5.0,115.0,8.0,46.0,15.0,38.0,29.0,2.0,7.0,40.0,22.0,2.0,,143.0,431,15.0,15.0,0.5298507462686567,0.6228070175438597,0.5447154471544715,0.5471698113207547,0.6133333333333333,0.5403225806451613,0.5471698113207547,0.6133333333333333,0.5913621262458472,0.5714285714285714,0.6761904761904762,0.0975609756097561,0.18,0.06382978723404255,,20.861961274203622,0.5757575757575758,0.4,0.08333333333333333,0.15942028985507245,0.10267857142857142,0.20430107526881722,0.1134020618556701,0.17189835575485798,0.1059190031152648,0.17142857142857143,0.08633093525179857,0.05917159763313609,0.11971830985915492,0.09615384615384616,0.16019417475728157,0.14035087719298245,0.17177914110429449,0.19148936170212766,0.24444444444444444,0.0898876404494382,0.55,0.4032258064516129,0.63,0.7682926829268293,0.5714285714285714,0.3790322580645161,0.5106382978723404,0.5454545454545454,0.4166666666666667,0.20967741935483872,0.8490566037735849,0.6,0.25925925925925924,0.5066666666666667,0.6842105263157895,0.4112903225806452,0.4708622983870967,0.546345238095238,0.48288400000000004,0.16083916083916083,0.1619718309859155,0.20168067226890757,0.4005602240896359,6.976829268292683,0.3152889539136796,,1.0,,,,,1.0,,,,,2.0,,,,,,,1.0,,3.0,8.0,,4.0,,,,,0.008064516129032258,0.004032258064516129,,,,0.004032258064516129,,,,,,,,,,,24.05,23.0,,,,,2.0,1.0,,,,0.4423076923076923,0.4423076923076923,0.6521739130434783,,,,,1.0,,,,1.0,1.0,True
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,176.0,3.0,,8,6,6,3,2.0,14,,,,,,,,,,,,4.0,4.0,10.0,,,,,,,4.0,4.0,,,,,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,4.0,,,2.0,,,,,,,,,4.0,6,,2.0,,,,,,,,,0.6666666666666666,,0.6666666666666666,,,,,30.0,,,,,,,0.5,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.3633,,0.3633,,,,1.0,,0.75,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,23.3,,,,,,,,,,,,,,,,,,,,,,,,True
