EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,LostBallTurnovers,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,SecondChanceFtPoints,ShortMidRangeAssists,Loose Ball Fouls,BlockedAtRim,PenaltyArc3FGA,HeaveAttempts,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyArc3Frequency,PtsUnassisted3s,Technical Free Throw Trips,BlockedLongMidRange,PtsPutbacks,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,Loose Ball Fouls Drawn,OffShortMidRangeReboundPct,OffCorner3ReboundPct,on,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3FGM,BadPassOutOfBoundsTurnovers,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,DefensiveGoaltends
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,1311.0,22,-3,42,42,10,15,2.0,84,,1.0,,,1.0,1.0,,,1.0,2.0,,,2.0,55,,,,,,2.0,,,1.0,2.0,,,5.0,,1.0,,,,,10,1.0,1.0,0.5,,0.5,,0.5,,,4.545454545454546,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,0.5,0.52565,,,,,8.1,,0.23809523809523808,,,,,,,,1.0,1.0,,,,4.0,1.0,1.0,1.0,,1.0,0.5,,0.07142857142857142,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16666666666666666,0.2,,,,,,,,,1.0,,,True,,,,,,,,,,,,
101121,1610612743,Joey Graham,Joey Graham,101121,DEN,1079.0,18,5,36,39,25,31,7.0,75,6.0,9.0,6.0,7.0,1.0,2.0,2.0,2.0,7.0,11.0,2.0,2.0,19.0,36,7.0,8.0,2.0,2.0,19.0,10.0,,1.0,3.0,7.0,,,5.0,,3.0,1.0,3.0,1.0,19.0,25,0.7142857142857143,0.8333333333333334,0.6363636363636364,0.875,0.6538461538461539,0.85,0.6785714285714286,0.8636363636363636,0.15384615384615385,31.818181818181817,0.1111111111111111,,0.08333333333333333,,,,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,0.7,0.8571428571428571,0.2,0.8461538461538461,0.5585115384615384,0.576015,0.07692307692307693,0.09090909090909091,1.0,3.2454545454545456,23.15,0.6944444444444444,,,,,,,4.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,0.2857142857142857,0.36363636363636365,0.2,0.375,0.16666666666666666,0.2,,,,,1.0,3.0,1.0,,,,,,1.0,1.0,3.0,,,2.0,4.0,3.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,0.5,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,,1.0,0.5,0.5,1.0,,,,,1.0,0.3333333333333333,,,,,,,0.5836333333333333,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,False,1.0,1.0,0.5,0.5,,,,,,,,
101130,1610612743,Johan Petro,Johan Petro,101130,DEN,1383.0,23,-6,44,44,28,35,6.0,88,2.0,3.0,2.0,2.0,,3.0,,,4.0,8.0,,1.0,9.0,52,3.0,5.0,,,6.0,4.0,,4.0,4.0,5.0,1.0,1.0,6.0,1.0,1.0,,2.0,1.0,6.0,28,0.5,0.6666666666666666,0.5,0.6,0.5,0.6,0.5,0.6,,19.607843137254903,0.23529411764705882,,0.18181818181818182,0.3333333333333333,0.3333333333333333,,0.375,0.6666666666666666,1.0,0.5,0.375,,,,,0.4,1.0,,0.375,0.47795,0.45806,0.1111111111111111,0.1111111111111111,0.6666666666666666,7.4875,,0.6363636363636364,2.0,2.0,,,,,1.0,,1.0,,,,3.0,2.0,,2.0,,1.0,,0.0625,0.045454545454545456,,,,0.25,1.0,1.0,0.5,1.0,1.0,,,,,,,,1.0,1.0,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.125,,,,,,,,,,1.0,1.0,,,,,,,0.5913,0.2222222222222222,1.0,,,,0.125,0.3333333333333333,,,,,2.0,,,,,,,,,,2.0,,,,,,,False,,,,,,,,,,,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,412.0,7,-1,11,12,4,7,1.0,23,,,,,,1.0,,,,1.0,,,,15,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,8.333333333333334,,,,,,,,,,,1.0,,,,,,,,,0.4161,,,,,21.7,,0.36363636363636365,,,3.0,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,5228.0,87,26,173,171,106,80,21.0,344,6.0,15.0,3.0,7.0,1.0,2.0,,,7.0,17.0,8.0,9.0,29.0,183,4.0,9.0,4.0,4.0,15.0,4.0,1.0,2.0,3.0,7.0,3.0,5.0,10.0,,13.0,2.0,13.0,5.0,15.0,106,0.2857142857142857,0.3333333333333333,0.4117647058823529,0.4444444444444444,0.4,0.4230769230769231,0.46774193548387094,0.46875,0.32,18.09045226130653,0.03773584905660377,0.0625,0.043478260869565216,,,0.07692307692307693,0.6,0.4,0.46153846153846156,0.16666666666666666,0.08,0.5,0.5,1.0,,0.5384615384615384,0.42857142857142855,,0.92,0.5701339999999999,0.5354153846153845,0.1724137931034483,0.23809523809523808,0.5172413793103449,2.3588235294117648,24.675,0.6127167630057804,,,8.0,12.0,5.0,28.0,3.0,,4.0,,5.0,2.0,3.0,,,,,5.0,,0.06382978723404255,0.057971014492753624,0.09090909090909091,0.08333333333333333,,,,,,1.0,3.0,,,2.0,8.0,,,2.0,1.0,3.0,,,7.0,10.0,6.0,8.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,,3.0,1.0,2.0,,,2.0,1.0,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.7,0.4,0.0625,,,,,,0.32,0.25,0.25,1.0,1.0,0.3333333333333333,,,,,,0.25,0.5378,0.2413793103448276,2.0,1.0,3.0,,0.11764705882352941,0.13333333333333333,,5.0,,,,4.0,,1.0,0.045454545454545456,0.05263157894736842,0.3076923076923077,,,,2.0,,,,,,,False,,1.0,0.25,,1.0,1.0,0.25,,,,,
2124,1610612743,Malik Allen,Malik Allen,2124,DEN,559.0,9,2,18,18,12,12,2.0,36,,,,,,,,,,1.0,,,,20,,,,,,,,,1.0,3.0,,,1.0,,,,,,,12,,,,,,,,,,4.761904761904762,,,,,,,,,,,,,,,,,,,,0.3955,,,,,7.2,,0.6666666666666666,,1.0,,,,,1.0,1.0,2.0,,1.0,,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.2857142857142857,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,False,,,,,,,,,,,,
1497,1610612743,Chauncey Billups,Chauncey Billups,1497,DEN,6928.0,115,-28,233,233,158,162,30.0,466,7.0,10.0,6.0,9.0,5.0,15.0,2.0,,15.0,29.0,18.0,25.0,73.0,268,11.0,20.0,11.0,18.0,49.0,4.0,,4.0,5.0,6.0,4.0,9.0,17.0,2.0,19.0,1.0,30.0,5.0,49.0,158,0.13333333333333333,0.13333333333333333,0.5172413793103449,0.55,0.5106382978723404,0.5,0.6,0.5833333333333334,0.3829787234042553,25.555555555555554,0.058823529411764705,,0.0425531914893617,0.043478260869565216,,,0.2127659574468085,0.7,0.7777777777777778,,0.3191489361702128,0.3333333333333333,0.3333333333333333,0.4,0.0425531914893617,0.2903225806451613,0.6666666666666666,,0.5957446808510638,0.494,0.49476290322580646,0.1320754716981132,0.15151515151515152,0.6712328767123288,10.427586206896551,25.355555555555558,0.6781115879828327,3.0,4.0,18.0,18.0,15.0,36.0,1.0,1.0,1.0,,3.0,,8.0,1.0,,1.0,,5.0,0.0625,0.011627906976744186,0.008771929824561403,0.02702702702702703,0.0967741935483871,,0.0851063829787234,0.75,0.75,,,1.0,1.0,,5.0,16.0,1.0,1.0,6.0,,2.0,1.0,1.0,3.0,26.0,18.0,16.0,5.0,,,3.0,5.0,2.0,,,1.0,5.0,1.0,7.0,,,6.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.5,0.5,0.5555555555555556,,,,0.5,0.5,1.0,0.3404255319148936,0.3125,0.3125,1.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,0.3125,0.49974999999999997,0.0410958904109589,1.0,,2.0,3.0,0.034482758620689655,0.1,,,1.0,,1.0,11.0,,,,,0.3548387096774194,,1.0,,,,,,,,,False,,3.0,0.2727272727272727,,3.0,2.0,0.2727272727272727,2.0,0.1,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,6633.0,111,-15,221,221,147,140,28.0,442,8.0,16.0,6.0,11.0,2.0,5.0,,,10.0,26.0,1.0,8.0,28.0,253,8.0,19.0,,6.0,22.0,14.0,5.0,12.0,20.0,30.0,3.0,6.0,17.0,1.0,7.0,,13.0,7.0,22.0,147,0.7,1.0,0.38461538461538464,0.42105263157894735,0.37037037037037035,0.42105263157894735,0.42424242424242425,0.5,0.037037037037037035,15.354330708661417,0.1791044776119403,0.21739130434782608,0.18888888888888888,0.09523809523809523,0.18181818181818182,0.21052631578947367,0.5925925925925926,0.5,0.5333333333333333,0.625,0.18518518518518517,0.4,0.4,1.0,,0.5789473684210527,0.5454545454545454,,0.6296296296296297,0.5068615384615384,0.49085263157894726,0.21212121212121213,0.21875,0.7857142857142857,5.934615384615384,67.5,0.665158371040724,,5.0,1.0,2.0,1.0,5.0,10.0,3.0,10.0,,4.0,3.0,12.0,3.0,1.0,3.0,1.0,2.0,0.23076923076923078,0.13157894736842105,0.09900990099009901,0.10344827586206896,0.22857142857142856,,0.18518518518518517,,,,3.0,6.0,,,,1.0,,,,3.0,8.0,,,6.0,6.0,,,,1.0,1.0,1.0,3.0,2.0,,,3.0,5.0,1.0,,2.0,,,,,,,0.375,0.375,0.375,0.5,0.16129032258064516,0.25,0.6666666666666666,,,,0.037037037037037035,,,,0.75,0.5,,,,,,,0.5143125,0.21428571428571427,1.0,,,1.0,0.038461538461538464,0.0625,,,,,2.0,,1.0,,,,,,,,6.0,,,,,0.125,,False,,,,,,,,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,9687.0,161,-1,321,321,212,192,41.0,642,14.0,27.0,8.0,17.0,16.0,32.0,2.0,1.0,35.0,73.0,13.0,39.0,118.0,357,19.0,45.0,10.0,21.0,68.0,18.0,6.0,21.0,29.0,40.0,9.0,13.0,17.0,4.0,31.0,,45.0,18.0,68.0,212,0.2571428571428571,0.28125,0.4794520547945205,0.4222222222222222,0.45930232558139533,0.42727272727272725,0.5462962962962963,0.5074626865671642,0.1511627906976744,32.61455525606469,0.21649484536082475,0.18181818181818182,0.2076923076923077,0.21212121212121213,0.15789473684210525,0.19230769230769232,0.313953488372093,0.5185185185185185,0.7,0.5,0.37209302325581395,0.5,0.5,0.125,0.023255813953488372,0.3090909090909091,0.47058823529411764,0.01818181818181818,0.46511627906976744,0.4659458823529412,0.4692361111111111,0.17475728155339806,0.2,0.576271186440678,9.841095890410958,27.26923076923077,0.660436137071651,5.0,14.0,5.0,13.0,3.0,34.0,8.0,2.0,11.0,,5.0,5.0,5.0,1.0,1.0,2.0,1.0,4.0,0.09090909090909091,0.07476635514018691,0.07042253521126761,0.06976744186046512,0.24444444444444444,,0.16279069767441862,0.35714285714285715,0.38461538461538464,,4.0,11.0,,,3.0,11.0,,,3.0,4.0,14.0,,,12.0,52.0,6.0,10.0,3.0,8.0,7.0,,4.0,2.0,,1.0,,10.0,1.0,5.0,,,5.0,0.6666666666666666,0.23076923076923078,,0.25,0.2857142857142857,0.2857142857142857,0.375,0.3076923076923077,0.06976744186046512,0.14285714285714285,,,,,0.12790697674418605,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.7857142857142857,0.36363636363636365,0.25,,,,,0.3,0.5104769230769229,0.1016949152542373,8.0,1.0,2.0,2.0,0.1095890410958904,0.25925925925925924,0.07142857142857142,4.0,,2.0,,9.0,1.0,2.0,0.05714285714285714,0.0625,0.16363636363636364,3.0,,,6.0,1.0,,0.0625,,0.09523809523809523,,False,,3.0,0.3,,3.0,,0.3333333333333333,,,1.0,1.0,
2747,1610612743,JR Smith,JR Smith,2747,DEN,7782.0,130,-6,261,258,177,152,33.0,519,4.0,7.0,3.0,6.0,2.0,8.0,1.0,1.0,7.0,20.0,21.0,7.0,45.0,291,5.0,17.0,17.0,7.0,32.0,6.0,4.0,8.0,15.0,18.0,2.0,3.0,12.0,2.0,8.0,1.0,9.0,4.0,32.0,177,0.42857142857142855,0.5,0.35,0.29411764705882354,0.4634146341463415,0.36764705882352944,0.5,0.42105263157894735,0.5121951219512195,16.0,0.1,0.17391304347826086,0.11650485436893204,0.11538461538461539,0.125,0.16666666666666666,0.17073170731707318,0.5714285714285714,0.5714285714285714,0.5,0.1951219512195122,0.25,0.25,0.5,0.024390243902439025,0.17647058823529413,0.5,0.029411764705882353,0.6829268292682927,0.48952875,0.48854545454545456,0.09090909090909091,0.17391304347826086,0.7111111111111111,10.07,26.26666666666667,0.6781609195402298,1.0,5.0,6.0,8.0,4.0,18.0,2.0,3.0,3.0,1.0,3.0,3.0,8.0,2.0,,2.0,,,0.15789473684210525,0.024691358024691357,0.017857142857142856,0.06666666666666667,0.07894736842105263,0.043478260869565216,0.12195121951219512,0.2,0.25,,1.0,2.0,1.0,,7.0,20.0,,1.0,8.0,1.0,2.0,,1.0,3.0,8.0,18.0,19.0,7.0,2.0,2.0,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,0.75,0.38095238095238093,,0.4,0.5,0.3333333333333333,0.5,0.3333333333333333,,0.2,0.5,1.0,1.0,1.0,0.4878048780487805,0.35,0.35,0.7142857142857143,0.6666666666666666,0.5,,,0.3333333333333333,,,0.3684210526315789,0.57835,0.06666666666666667,1.0,,2.0,1.0,0.05,,0.2,1.0,,,2.0,16.0,1.0,,,,0.47058823529411764,6.0,,,2.0,1.0,,0.07692307692307693,1.0,,,False,1.0,5.0,0.29411764705882354,1.0,4.0,,0.25,,,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,5633.0,94,-1,184,183,116,94,25.0,367,7.0,12.0,3.0,6.0,1.0,3.0,,,8.0,15.0,,9.0,25.0,204,3.0,8.0,,4.0,10.0,14.0,2.0,12.0,19.0,25.0,2.0,4.0,9.0,1.0,8.0,,14.0,6.0,10.0,116,0.875,0.875,0.5333333333333333,0.375,0.5333333333333333,0.375,0.5681818181818182,0.45454545454545453,,12.206572769953052,0.1935483870967742,0.11764705882352941,0.17721518987341772,0.22727272727272727,0.13333333333333333,,0.8,0.5833333333333334,0.6363636363636364,0.8571428571428571,0.2,0.3333333333333333,0.3333333333333333,1.0,,0.75,0.5,,0.8,0.5320333333333332,0.50925,0.2857142857142857,0.2857142857142857,0.4,3.7,,0.6304347826086957,,,,1.0,,3.0,5.0,5.0,6.0,1.0,1.0,,7.0,5.0,2.0,5.0,1.0,1.0,0.4166666666666667,0.07936507936507936,0.07792207792207792,0.13636363636363635,0.2,0.2,,,,,,4.0,,,,,,,,,4.0,,,2.0,2.0,,,,1.0,1.0,1.0,2.0,,,,,2.0,,1.0,5.0,,1.0,,,,,,,0.2,0.5,0.07142857142857142,0.5,1.0,,,,,,,,1.0,,,,,,,,0.5837,0.08,1.0,,,2.0,0.06666666666666667,0.08333333333333333,,2.0,,,3.0,,,1.0,0.07142857142857142,0.07692307692307693,,,,,,,,,2.0,,,False,,,,,,,,,,,,
2403,1610612743,Nene,Nene,2403,DEN,4986.0,83,15,168,165,115,90,16.0,333,7.0,8.0,4.0,5.0,,2.0,,,7.0,11.0,,10.0,24.0,181,4.0,7.0,,8.0,16.0,12.0,2.0,6.0,8.0,11.0,1.0,1.0,5.0,,13.0,1.0,19.0,8.0,16.0,115,0.8571428571428571,0.8571428571428571,0.6363636363636364,0.5714285714285714,0.6363636363636364,0.5714285714285714,0.6,0.5333333333333333,,11.052631578947368,0.13636363636363635,0.11764705882352941,0.13114754098360656,0.0625,0.2,0.08333333333333333,0.7272727272727273,0.875,0.875,0.8571428571428571,0.18181818181818182,,,,,0.7142857142857143,0.8,,0.7272727272727273,0.5718818181818182,0.5393285714285715,0.4444444444444444,0.4444444444444444,0.6666666666666666,3.909090909090909,,0.6845238095238095,,1.0,2.0,3.0,1.0,7.0,2.0,,3.0,,5.0,4.0,3.0,1.0,,1.0,,1.0,,0.0425531914893617,0.04477611940298507,,0.17391304347826086,,0.09090909090909091,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,,1.0,,,,1.0,,1.0,1.0,2.0,1.0,,2.0,,,,,,,0.5,,0.0625,0.2,1.0,,,,,,,,,,,,,,,,,0.08333333333333333,,1.0,1.0,,,,,2.0,,,1.0,,,1.0,0.05,0.058823529411764705,,,,,,,,,1.0,0.1111111111111111,,False,,,,,,,,,,,,1.0
