EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,DefLongMidRangeReboundPct,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Corner3Assists,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,on,ShortMidRangePctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,3SecondViolations
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,3330.0,56,5,100,101,37.0,51,13.0,201,2.0,4.0,1.0,1.0,2.0,4.0,3.0,7.0,115.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,5.0,3.0,2.0,5.0,4.0,2.0,37.0,1.0,1.0,1.0,0.5,0.5,0.5833333333333334,0.25,0.25,5.2631578947368425,0.15384615384615385,0.0625,0.07692307692307693,0.02127659574468085,0.1282051282051282,0.1111111111111111,0.5,0.07692307692307693,0.14285714285714285,0.2,0.8,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.601375,0.7026,0.7026,0.3333333333333333,0.3333333333333333,0.675,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201563,1610612748,Michael Beasley,Michael Beasley,201563,MIA,2696.0,45,8,84,83,30.0,15,12.0,167,5.0,11.0,6.0,4.0,10.0,19.0,3.0,26.0,69.0,6.0,7.0,8.0,,,,,,,5.0,3.0,7.0,5.0,12.0,,,,1.0,2.0,5.0,,4.0,2.0,,,,,,,30.0,,0.4,0.5714285714285714,0.5263157894736842,0.575,0.5909090909090909,,,27.835051546391753,0.19230769230769232,0.1875,,0.14285714285714285,0.1282051282051282,0.2727272727272727,,0.2222222222222222,,,,0.55,0.45454545454545453,0.45454545454545453,0.2,1.0,0.5,0.6,0.50812,0.59705,0.4978875,0.09090909090909091,0.09523809523809523,6.826315789473685,0.35714285714285715,3.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,7.0,12.0,3.0,6.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,0.5,0.14285714285714285,0.5,0.3125,0.5,0.3888888888888889,0.05,0.8,0.25,0.11538461538461539,0.2857142857142857,0.125,0.23076923076923078,0.2222222222222222,0.15,0.3333333333333333,0.3333333333333333,1.0,0.25,0.8,0.8,0.5,0.05,1.0,1.0,1.0,0.5,0.25,0.125,1.0,1.0,0.23076923076923078,0.2692307692307692,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,4990.0,83,-12,151,155,44.0,54,19.0,306,3.0,6.0,,2.0,8.0,16.0,3.0,25.0,151.0,,6.0,4.0,1.0,1.0,7.0,1.0,15.0,,,2.0,6.0,,6.0,1.0,,1.0,4.0,11.0,11.0,,4.0,,,,,,,,44.0,1.0,0.25,0.25,0.5,0.4230769230769231,0.44642857142857145,0.0625,0.16666666666666666,19.07514450867052,,0.09523809523809523,,0.08450704225352113,,,,,,,,0.23076923076923078,0.5,0.6,0.3333333333333333,,0.2,0.6153846153846154,0.47559423076923074,,0.47651000000000004,,,9.799999999999999,0.2913907284768212,,,2.0,3.0,3.0,7.0,2.0,8.0,1.0,3.0,2.0,10.0,,,3.0,1.0,4.0,1.0,10.0,12.0,6.0,,8.0,2.0,4.0,,,5.0,4.0,1.0,1.0,,6.0,2.0,10.0,1.0,0.2,0.25,0.2,,0.5,,0.45,,0.45454545454545453,0.38461538461538464,0.8333333333333334,,0.08,0.06666666666666667,,0.125,,0.11538461538461539,0.6666666666666666,0.6666666666666666,,0.2692307692307692,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3076923076923077,0.25,0.25,1.0,,,0.3,0.3333333333333333,0.25,,0.4,24.88,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,0.1,0.5,0.15789473684210525,0.07692307692307693,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2047,1610612748,Quentin Richardson,Quentin Richardson,2047,MIA,1207.0,20,-22,42,44,17.0,26,3.0,86,,,,,,1.0,2.0,5.0,51.0,,,,,,,,,,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,2.0,4.0,1.0,,2.0,,,,,,,,17.0,2.0,,,,0.5,0.625,,,8.88888888888889,0.09090909090909091,0.3333333333333333,,0.2,0.05,,,0.25,,,,,,,,,,0.6666666666666666,0.4951666666666667,,,,,15.5,0.40476190476190477,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,2.0,2.0,,3.0,,1.0,,1.0,,,,,,,,,,2.0,1.0,0.5,,0.5,,,,,,1.0,0.6666666666666666,,,0.1111111111111111,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,0.4,23.75,1.0,,,,,,,,,,,,1.0,1.0,,,,0.3333333333333333,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,6688.0,111,-10,206,209,62.0,82,27.0,415,3.0,6.0,2.0,3.0,7.0,17.0,5.0,25.0,208.0,3.0,3.0,4.0,1.0,1.0,9.0,1.0,19.0,,2.0,4.0,17.0,2.0,19.0,2.0,2.0,,1.0,3.0,3.0,2.0,5.0,1.0,,,,,,,62.0,1.0,0.2857142857142857,0.3333333333333333,0.4117647058823529,0.4,0.4444444444444444,0.058823529411764705,0.16666666666666666,13.924050632911392,0.029411764705882353,0.125,,0.15463917525773196,0.020618556701030927,0.043478260869565216,,0.03225806451612903,,0.125,,0.24,0.5,0.6,0.6666666666666666,0.6666666666666666,0.6,0.56,0.48632,0.46140000000000003,0.62377,0.038461538461538464,0.05555555555555555,12.341176470588234,0.30097087378640774,1.0,1.0,,1.0,4.0,10.0,1.0,3.0,1.0,1.0,2.0,8.0,1.0,4.0,1.0,2.0,2.0,2.0,10.0,10.0,6.0,2.0,3.0,1.0,11.0,2.0,,4.0,3.0,2.0,1.0,,6.0,2.0,10.0,1.0,0.25,1.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.5,0.8333333333333334,0.32,0.6666666666666666,0.25,0.16923076923076924,0.18181818181818182,0.15789473684210525,0.125,,0.04,,,,0.4,0.4,0.4,,0.12,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.2,1.0,0.3333333333333333,0.16,0.4,24.424999999999997,5.0,1.0,,,,8.0,2.0,,6.0,,,,1.0,1.0,,,0.16666666666666666,0.2,,0.2,1.0,0.2,0.2,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,
2306,1610612748,Carlos Arroyo,Carlos Arroyo,2306,MIA,1999.0,33,2,56,58,7.0,7,10.0,114,,,,,1.0,6.0,2.0,4.0,50.0,1.0,2.0,2.0,,,2.0,,4.0,,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,2.0,5.0,2.0,,2.0,,,,,,,,7.0,,1.0,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,,,11.76470588235294,0.038461538461538464,0.1111111111111111,,0.06451612903225806,0.034482758620689655,,,0.07142857142857142,,0.25,,,,,,,,,0.36623333333333336,0.3575,0.34285,,,19.733333333333334,0.125,,,,,1.0,6.0,,,,,,,,,1.0,,,2.0,4.0,,,,,,1.0,,,1.0,1.0,,,,1.0,,4.0,,,,,,0.5,,0.5,,0.6666666666666666,,1.0,,0.045454545454545456,,,,,,,,,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,1.0,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,4879.0,81,-5,157,157,50.0,80,19.0,314,8.0,9.0,1.0,2.0,15.0,22.0,13.0,70.0,161.0,2.0,6.0,6.0,,3.0,14.0,2.0,31.0,,1.0,4.0,9.0,1.0,10.0,2.0,1.0,1.0,3.0,10.0,17.0,1.0,19.0,9.0,2.0,2.0,,2.0,1.0,,50.0,1.0,0.2,0.21428571428571427,0.6818181818181818,0.6195652173913043,0.6481481481481481,,,37.07865168539326,0.022727272727272728,0.15384615384615385,,0.09859154929577464,0.014492753623188406,0.05555555555555555,,,,0.2,0.5,0.1956521739130435,0.8888888888888888,0.8888888888888888,0.125,0.25,0.125,0.717391304347826,0.501268888888889,0.5724750000000001,0.49085666666666666,0.18518518518518517,0.3103448275862069,8.45909090909091,0.3184713375796178,1.0,2.0,3.0,6.0,4.0,7.0,9.0,23.0,2.0,9.0,9.0,24.0,2.0,10.0,6.0,2.0,10.0,1.0,19.0,24.0,3.0,2.0,22.0,9.0,3.0,2.0,,7.0,5.0,5.0,2.0,,12.0,3.0,19.0,0.1111111111111111,0.375,0.2,0.391304347826087,1.0,1.0,0.875,0.5625,1.0,0.5588235294117647,0.5217391304347826,0.5833333333333334,0.25,0.06666666666666667,,0.09090909090909091,0.14285714285714285,,0.13043478260869565,0.5,0.5,,0.15217391304347827,0.5714285714285714,0.5714285714285714,0.5,0.5,0.391304347826087,0.391304347826087,0.1111111111111111,1.0,1.0,0.5625,0.2222222222222222,0.4090909090909091,0.14285714285714285,0.2714285714285714,25.675,1.0,1.0,2.0,2.0,,11.0,6.0,1.0,4.0,2.0,,1.0,,,,,0.13333333333333333,0.021739130434782608,0.5,0.0625,,,,,,3.0,2.0,3.0,,,1.0,1.0,24.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.5,1.0,0.04,True,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,517.0,9,6,16,16,11.0,8,3.0,32,,,,,,,2.0,2.0,16.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,11.0,,,,,,0.5,,,15.0,,,,,,,,,,,,,,,,,,1.0,0.5043,,,,,,0.6875,,,,,,,,1.0,,,,1.0,,,,,,2.0,2.0,,,,1.0,,,,,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,24.1,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,5248.0,87,-14,164,166,47.0,72,19.0,330,3.0,8.0,2.0,1.0,10.0,26.0,4.0,24.0,173.0,3.0,4.0,18.0,2.0,1.0,1.0,,3.0,1.0,5.0,3.0,23.0,6.0,29.0,1.0,1.0,,8.0,12.0,5.0,,6.0,2.0,,,,,,,47.0,3.0,0.9,1.0,0.38461538461538464,0.38461538461538464,0.41379310344827586,0.07692307692307693,0.25,17.741935483870968,0.09615384615384616,0.13043478260869565,0.043478260869565216,0.3,0.08,,0.09090909090909091,0.16,0.05263157894736842,,,0.3076923076923077,0.375,0.5,0.6666666666666666,0.6666666666666666,0.25,0.3076923076923077,0.4568576923076923,0.5017,0.45865,0.07142857142857142,0.07142857142857142,10.61153846153846,0.2865853658536585,1.0,,1.0,5.0,6.0,13.0,,,,,,,1.0,2.0,2.0,,,1.0,5.0,2.0,,2.0,,,18.0,2.0,1.0,1.0,1.0,3.0,,,4.0,,5.0,,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,0.25,0.25,0.3829787234042553,0.25,0.5714285714285714,0.17647058823529413,0.07142857142857142,0.19230769230769232,0.2,0.2,1.0,0.5,0.46153846153846156,0.46153846153846156,1.0,,,,,0.5,,,,,0.08333333333333333,0.20833333333333334,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,0.35294117647058826,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,
979,1610612748,Jermaine O'Neal,Jermaine O'Neal,979,MIA,1782.0,30,-11,51,52,3.0,11,10.0,103,3.0,5.0,2.0,1.0,5.0,16.0,,10.0,46.0,4.0,1.0,8.0,,,,,,,3.0,,4.0,3.0,7.0,2.0,,2.0,3.0,3.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,,3.0,,0.8,1.0,0.3125,0.3125,0.3125,,,25.0,0.10714285714285714,,,0.16,0.09090909090909091,,0.3333333333333333,0.07142857142857142,,,,0.3125,0.6,0.6,0.6666666666666666,0.5,1.0,0.3125,0.45979375,0.5199499999999999,0.5882,0.0625,0.0625,9.825000000000001,0.058823529411764705,1.0,1.0,,4.0,2.0,7.0,,,,,,,1.0,2.0,1.0,,,,2.0,2.0,,2.0,,,4.0,,1.0,,,,,,,,2.0,,,,,0.25,1.0,0.25,1.0,0.25,1.0,,,,0.21052631578947367,0.16666666666666666,0.2857142857142857,,0.1,0.25,,,,0.4375,0.2857142857142857,0.2857142857142857,1.0,,,,,0.5,1.0,,,,0.2,0.2,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,
