EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,HeaveAttempts,3SecondViolations,BlockedCorner3,on,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,OffensiveGoaltends
905,1610612765,Dale Davis,Dale Davis,905,DET,544.0,9,-10,15,16,3,9,2,31,2.0,4,,1.0,,,,,,,2,4,1,5,24,,1.0,,,,,,,4.0,,,,,,,1.0,,1,2,1,3,,,,,,,,,2.0,2,2,,2,2.0,2,,,,,,,,,3,,1.0,1.0,0.5,,,0.5,,,0.625,,,23.52941176470588,,0.125,,0.3333333333333333,0.2222222222222222,0.1111111111111111,,,0.5,,,0.2,,1.0,0.5,0.6666666666666666,1.0,,,,,,,,1.0,,,,1.0,0.5883,,0.5,0.5,,,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.25,0.25,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,5316.0,89,6,169,173,69,103,27,342,12.0,12,4.0,4.0,3.0,3.0,2.0,4.0,1.0,6.0,15,22,8,38,161,4.0,5.0,5.0,13.0,4.0,6.0,6.0,14.0,24.0,6.0,4.0,,1.0,,2.0,1.0,6.0,10,16,7,23,2.0,2.0,,3.0,3.0,,5.0,1.0,7.0,14,11,2.0,14,2.0,5,5.0,4.0,1.0,,5.0,3.0,,14.0,69,1.0,0.8,0.9230769230769231,0.6818181818181818,0.8,0.6666666666666666,0.6521739130434783,0.8,0.5714285714285714,0.6551724137931034,0.7222222222222222,0.6363636363636364,17.346938775510203,0.6,0.1694915254237288,0.10909090909090909,0.045454545454545456,0.1794871794871795,0.09090909090909091,0.030303030303030304,0.058823529411764705,,0.14285714285714285,0.3076923076923077,0.12,0.6,0.5217391304347826,1.0,1.0,0.8333333333333334,0.17391304347826086,0.5,0.6666666666666666,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,0.8,1.0,0.42857142857142855,1.0,0.5652173913043478,0.5033772727272727,0.5162666666666667,0.19230769230769232,0.2,0.34210526315789475,0.3684210526315789,6.331818181818181,0.40828402366863903,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,1.0,4.0,2.0,,,2.0,1.0,,,4.0,1.0,1.0,,3.0,,3.0,,,,,,0.043478260869565216,0.045454545454545456,,0.25,0.2,0.21052631578947367,0.23076923076923078,0.2222222222222222,0.4444444444444444,,,0.5,,,,,0.043478260869565216,,,,,,,,,0.14285714285714285,,,0.57775,42.5,,,,,0.5,,,,,1.0,,,False,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,8591.0,143,-20,259,260,116,155,41,519,1.0,2,,,,,1.0,2.0,4.0,15.0,6,19,16,46,268,1.0,3.0,,5.0,4.0,7.0,13.0,30.0,4.0,8.0,,1.0,10.0,1.0,21.0,,2.0,4,7,2,9,1.0,1.0,,3.0,1.0,2.0,8.0,3.0,,5,18,,21,,4,,,,,,,,30.0,116,2.0,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.5714285714285714,0.3409090909090909,0.4166666666666667,0.4473684210526316,0.42452830188679247,0.4166666666666667,0.5576923076923077,19.86970684039088,0.375,0.044444444444444446,0.01834862385321101,,0.05982905982905983,0.014285714285714285,0.03333333333333333,,,0.030303030303030304,0.058823529411764705,0.05,,0.045454545454545456,0.5,0.5,,0.045454545454545456,0.5,0.5,0.3409090909090909,0.26666666666666666,0.26666666666666666,0.5,,,,,0.6136363636363636,0.45365714285714287,0.4432527777777777,0.10204081632653061,0.17391304347826086,0.10869565217391304,0.6521739130434783,15.18421052631579,0.44787644787644787,1.0,2.0,,,5.0,23.0,1.0,3.0,3.0,12.0,6.0,25.0,1.0,3.0,3.0,12.0,6.0,12.0,23.0,5.0,,9.0,,5.0,,4.0,3.0,,,,5.0,1.0,2.0,,,2.0,3.0,2.0,4.0,,4.0,0.3333333333333333,0.24,0.3333333333333333,0.25,0.24,0.5681818181818182,,,,,0.1111111111111111,,,0.05,0.2857142857142857,,,0.045454545454545456,0.5,0.5,,0.5227272727272727,0.21739130434782608,0.23809523809523808,0.4,0.5,0.3333333333333333,,,,0.631578947368421,0.25,0.21739130434782608,0.4512416666666667,26.823999999999998,,,,,,,,,,,,,False,2.0,1.0,0.08,0.08695652173913043,0.038461538461538464,,,,,
185,1610612765,Chris Webber,Chris Webber,185,DET,5815.0,97,-63,165,166,40,67,29,331,11.0,26,4.0,9.0,3.0,6.0,4.0,8.0,1.0,6.0,16,40,7,39,211,5.0,10.0,,10.0,4.0,11.0,,8.0,22.0,10.0,8.0,,4.0,,8.0,,11.0,12,15,11,26,4.0,2.0,2.0,4.0,2.0,2.0,10.0,3.0,10.0,15,13,1.0,11,3.0,7,3.0,2.0,1.0,,3.0,2.0,,8.0,40,1.0,0.6875,0.9166666666666666,0.4,0.5,0.36363636363636365,0.3902439024390244,0.5,0.36363636363636365,0.43333333333333335,0.5,0.36363636363636365,27.63819095477387,0.4,0.2033898305084746,0.13414634146341464,,0.18666666666666668,0.12222222222222222,0.05,,,0.23809523809523808,0.2,0.17857142857142858,0.6666666666666666,0.6341463414634146,0.4230769230769231,0.5,0.6363636363636364,0.1951219512195122,0.5,0.5,0.14634146341463414,0.16666666666666666,0.16666666666666666,1.0,0.9,0.4444444444444444,0.5454545454545454,0.5,0.6585365853658537,0.5050743902439024,0.48216363636363635,0.15555555555555556,0.1590909090909091,0.2564102564102564,0.20512820512820512,4.3100000000000005,0.24242424242424243,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,4.0,4.0,,3.0,,1.0,2.0,1.0,2.0,1.0,6.0,1.0,2.0,3.0,,1.0,,,,,,,,,,,0.024390243902439025,0.1,0.15384615384615385,,0.14285714285714285,0.125,0.25,0.16666666666666666,0.15384615384615385,,0.09523809523809523,0.75,,,,,0.024390243902439025,,,,,,,,,,,,0.54482,26.6,,,,,,,,,,,1.0,,False,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,9410.0,157,-37,281,288,109,148,52,569,5.0,9,,,3.0,5.0,3.0,10.0,13.0,35.0,21,54,17,71,314,2.0,7.0,2.0,9.0,5.0,18.0,11.0,24.0,24.0,18.0,2.0,4.0,16.0,4.0,36.0,1.0,6.0,7,9,7,16,4.0,2.0,2.0,8.0,5.0,3.0,13.0,6.0,7.0,19,16,,20,,4,,,,,,,,24.0,109,5.0,0.5714285714285714,0.6,0.3888888888888889,0.2857142857142857,0.2777777777777778,0.4426229508196721,0.4375,0.325,0.4928571428571429,0.5,0.4230769230769231,24.483775811209437,0.6153846153846154,0.06930693069306931,0.04838709677419355,0.037037037037037035,0.072,0.046357615894039736,0.056338028169014086,0.045454545454545456,,0.07894736842105263,0.05263157894736842,0.06818181818181818,,0.14754098360655737,0.5555555555555556,0.625,0.6,0.16393442622950818,0.3,0.3,0.5737704918032787,0.37142857142857144,0.38235294117647056,0.6153846153846154,,,0.25,0.6,0.26229508196721313,0.43366967213114754,0.4534325,0.06153846153846154,0.06896551724137931,0.1267605633802817,0.3380281690140845,13.420370370370371,0.3879003558718861,2.0,3.0,1.0,2.0,2.0,4.0,,,,,4.0,7.0,1.0,1.0,1.0,2.0,12.0,,4.0,2.0,2.0,12.0,,4.0,1.0,7.0,2.0,,2.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,,5.0,1.0,0.5714285714285714,1.0,0.5,0.5714285714285714,0.11475409836065574,0.037037037037037035,0.1111111111111111,,,0.08333333333333333,0.03225806451612903,0.045454545454545456,,0.2857142857142857,0.058823529411764705,0.3333333333333333,0.04918032786885246,0.6666666666666666,0.6666666666666666,1.0,0.06557377049180328,0.5,0.5,1.0,,,,0.1,0.5,,,0.5,0.40175000000000005,24.4,1.0,,,0.02857142857142857,,0.125,,,,,,,False,,,,,,1.0,1.0,1.0,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,8549.0,142,-15,254,261,98,140,43,515,6.0,11,2.0,2.0,3.0,4.0,2.0,8.0,4.0,13.0,12,32,13,58,275,2.0,2.0,,13.0,5.0,9.0,7.0,26.0,10.0,14.0,4.0,6.0,17.0,3.0,40.0,1.0,4.0,6,20,5,25,3.0,3.0,,5.0,3.0,2.0,8.0,3.0,4.0,6,12,1.0,17,1.0,7,1.0,1.0,,,1.0,,,26.0,98,,0.4166666666666667,0.5,0.375,1.0,0.5555555555555556,0.4891304347826087,1.3,0.6333333333333333,0.5370370370370371,1.3,0.6842105263157895,20.80536912751678,0.625,0.06896551724137931,0.038834951456310676,0.045454545454545456,0.1282051282051282,0.04,0.018518518518518517,0.058823529411764705,,,0.05555555555555555,0.1282051282051282,,0.2391304347826087,0.5454545454545454,0.6666666666666666,0.5,0.17391304347826086,0.25,0.25,0.2826086956521739,0.3076923076923077,0.3076923076923077,0.5,0.4,1.0,0.26666666666666666,0.75,0.5434782608695652,0.4786478260869564,0.49696,0.1346153846153846,0.18421052631578946,0.22413793103448276,0.4482758620689655,9.61875,0.3858267716535433,2.0,4.0,2.0,3.0,5.0,10.0,2.0,2.0,1.0,3.0,7.0,14.0,3.0,3.0,3.0,6.0,21.0,,10.0,5.0,2.0,11.0,3.0,4.0,1.0,6.0,9.0,5.0,1.0,,3.0,1.0,1.0,,1.0,1.0,,,2.0,,2.0,1.0,0.5,1.0,0.5,0.5,0.30434782608695654,0.0625,0.18181818181818182,,0.3333333333333333,0.3,0.07407407407407407,0.045454545454545456,0.23809523809523808,0.4444444444444444,0.04,,0.08695652173913043,0.5,0.5,1.0,0.21739130434782608,0.5,0.5,1.0,0.4,1.0,1.0,0.2,0.6666666666666666,0.2,0.3333333333333333,0.5,0.5573875,24.792857142857144,1.0,,,,,0.2,,,,,,,False,,,,,,1.0,1.0,1.0,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,4258.0,71,-41,129,130,49,79,19,259,1.0,3,,,,1.0,,1.0,5.0,9.0,6,13,2,17,145,1.0,3.0,,2.0,1.0,3.0,1.0,3.0,10.0,2.0,,,5.0,,10.0,,3.0,7,7,3,10,3.0,3.0,,2.0,1.0,1.0,4.0,1.0,1.0,5,3,,4,,2,,,,,,,,3.0,49,2.0,0.8333333333333334,0.8333333333333334,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.3409090909090909,0.25,0.14285714285714285,0.3541666666666667,0.25,0.1875,18.30065359477124,0.5,0.16279069767441862,0.0625,,0.1206896551724138,0.04477611940298507,0.06451612903225806,,,0.17647058823529413,,0.2,,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.045454545454545456,,,0.4090909090909091,0.5555555555555556,0.625,0.8,,,0.14285714285714285,,0.5454545454545454,0.4690818181818182,0.48162142857142853,0.08333333333333333,0.13333333333333333,0.11764705882352941,0.17647058823529413,12.515384615384619,0.3798449612403101,1.0,6.0,,2.0,,3.0,,,,2.0,1.0,9.0,,1.0,,4.0,3.0,,3.0,,1.0,5.0,,2.0,2.0,1.0,,,,,2.0,,1.0,1.0,,1.0,,,,,,1.0,0.1111111111111111,,,0.1111111111111111,0.4090909090909091,0.07692307692307693,,,,,,0.14285714285714285,,,,,0.2727272727272727,0.16666666666666666,0.2,1.0,0.13636363636363635,,,,,,,0.2857142857142857,,0.2857142857142857,,,0.44143750000000004,24.055555555555557,1.0,,,0.1111111111111111,,0.25,,,,,,,False,1.0,,0.1111111111111111,,,,,,0.16666666666666666,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,9834.0,164,-47,287,293,101,141,51,580,5.0,10,4.0,8.0,3.0,5.0,1.0,4.0,11.0,34.0,17,48,9,43,316,4.0,11.0,2.0,10.0,9.0,20.0,4.0,22.0,28.0,6.0,4.0,3.0,9.0,1.0,21.0,6.0,11.0,16,28,17,45,5.0,2.0,3.0,5.0,4.0,1.0,9.0,2.0,16.0,23,14,1.0,12,2.0,6,6.0,5.0,,1.0,6.0,4.0,,22.0,101,1.0,0.8235294117647058,0.9333333333333333,0.3541666666666667,0.36363636363636365,0.45,0.3469387755102041,0.36363636363636365,0.42857142857142855,0.39814814814814814,0.4166666666666667,0.4583333333333333,18.26086956521739,0.5555555555555556,0.16842105263157894,0.08661417322834646,0.18181818181818182,0.14615384615384616,0.10625,0.05333333333333334,0.16,0.25,0.12903225806451613,0.3333333333333333,0.13043478260869565,0.6666666666666666,0.20408163265306123,0.5,0.5,0.6,0.08163265306122448,0.25,0.3333333333333333,0.6938775510204082,0.3235294117647059,0.3235294117647059,1.0,0.7272727272727273,0.5,0.23809523809523808,0.6,0.22448979591836735,0.4347687500000001,0.43096499999999993,0.11320754716981132,0.11538461538461539,0.23255813953488372,0.5116279069767442,13.454166666666666,0.3519163763066202,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,1.0,6.0,2.0,3.0,1.0,2.0,3.0,9.0,,1.0,4.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,0.02040816326530612,0.020833333333333332,,0.25,0.6,0.08571428571428572,0.14285714285714285,0.125,0.125,,,,,,,,0.02040816326530612,,,,,,,,,0.047619047619047616,,,0.5571444444444444,62.8,,,,,0.5,,,,,1.0,1.0,,False,,,,,,,,,,
905,1610612765,Dale Davis,Dale Davis,905,DET,2537.0,42,13,79,80,42,51,13,159,1.0,3,1.0,2.0,,,,1.0,,,1,4,1,3,69,1.0,2.0,,2.0,,,,,,2.0,2.0,,1.0,,2.0,1.0,3.0,4,5,4,9,2.0,1.0,1.0,,,,2.0,1.0,6.0,12,2,,2,,1,2.0,2.0,,,2.0,,,,42,3.0,,,0.25,0.5,,0.25,0.5,,0.3,0.5,,7.446808510638299,,0.12903225806451613,0.09375,0.09090909090909091,0.11764705882352941,0.09302325581395349,0.1111111111111111,0.1111111111111111,,0.13333333333333333,,0.2,,0.75,0.3333333333333333,0.5,,0.25,,,,,,,1.0,0.5,,,0.75,0.49905,,0.2,0.2,0.6666666666666666,,2.275,0.5316455696202531,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,2.0,,,,3.0,,,,,,,,,,,,,0.25,0.3333333333333333,,0.125,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,0.5710999999999999,,,,,,,,,,,,,,False,,,,,,,,,,1.0
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,3469.0,58,-27,105,110,39,57,20,215,,2,,,,1.0,,,1.0,5.0,1,7,2,13,110,,1.0,,,,2.0,,6.0,,2.0,,,8.0,,16.0,1.0,,5,5,1,6,1.0,1.0,,1.0,1.0,,3.0,1.0,3.0,11,4,,2,,1,,,,,,,,6.0,39,2.0,,,0.14285714285714285,,,0.36666666666666664,,0.42857142857142855,0.40625,,0.42857142857142855,15.079365079365079,0.3333333333333333,0.1388888888888889,,0.06666666666666667,0.09259259259259259,0.016666666666666666,,0.09090909090909091,,0.07692307692307693,,0.23529411764705882,,0.13333333333333333,,,,,,,0.3333333333333333,0.2,0.2,,,,0.14285714285714285,,0.6666666666666666,0.4587233333333333,0.4668285714285715,0.0625,0.125,,0.46153846153846156,14.085714285714285,0.37142857142857144,1.0,1.0,1.0,1.0,2.0,7.0,,,1.0,4.0,3.0,8.0,,,2.0,5.0,6.0,3.0,7.0,2.0,1.0,8.0,,4.0,,4.0,,,,,2.0,,,1.0,,1.0,1.0,,,,,0.6666666666666666,0.375,,0.4,0.375,0.5333333333333333,0.14285714285714285,0.5,,,,,,,,,,0.06666666666666667,1.0,1.0,1.0,0.4666666666666667,0.2857142857142857,0.2857142857142857,0.5,,,,0.14285714285714285,1.0,0.5714285714285714,0.25,0.2857142857142857,0.4074,25.599999999999998,,,,,,,,,,,,,False,,,,,,,,,,
2436,1610612765,Flip Murray,Flip Murray,2436,DET,3427.0,57,-4,105,107,37,52,12,212,3.0,5,,1.0,1.0,3.0,,3.0,1.0,4.0,4,12,7,15,97,,1.0,,,1.0,3.0,2.0,4.0,2.0,6.0,,2.0,7.0,1.0,16.0,,1.0,3,4,1,5,,,,4.0,1.0,3.0,6.0,3.0,1.0,7,4,,8,,4,1.0,,1.0,,1.0,1.0,,4.0,37,1.0,0.25,0.25,0.3333333333333333,,0.3333333333333333,0.3076923076923077,,0.25,0.4411764705882353,,0.4,19.491525423728813,0.6666666666666666,0.07894736842105263,0.030303030303030304,,0.08,0.021739130434782608,0.05555555555555555,,,0.07692307692307693,,0.10526315789473684,1.0,0.38461538461538464,0.6,0.6,0.3333333333333333,0.23076923076923078,,,0.3076923076923077,0.25,0.25,,1.0,,0.75,0.3333333333333333,0.46153846153846156,0.43399999999999994,0.521575,0.23529411764705882,0.25,,0.26666666666666666,9.216666666666667,0.3523809523809524,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,5.0,1.0,3.0,,2.0,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,0.07692307692307693,0.08333333333333333,,0.3333333333333333,,0.08333333333333333,,,0.125,,,,0.07692307692307693,,,,,,,,,,,0.25,,,,,0.6745,24.2,,,,,,,,,,,,,False,,,,,,,,,,
1737,1610612765,Nazr Mohammed,Nazr Mohammed,1737,DET,344.0,6,5,12,12,10,12,3,24,1.0,1,1.0,1.0,1.0,1.0,,1.0,,,1,2,3,5,4,1.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,,2.0,2.0,,,,,1.0,,2,2,1,3,,,,,,,,,1.0,1,2,,3,1.0,2,,,,,,,,5.0,10,,,,0.5,1.0,1.0,0.5,1.0,1.0,0.8333333333333334,1.5,1.25,20.0,,0.3333333333333333,,0.25,0.2857142857142857,0.16666666666666666,,0.3333333333333333,,0.6666666666666666,,,,0.5,1.0,1.0,,0.5,,,,,,,1.0,1.0,1.0,1.0,0.5,0.46985,0.5667,0.6666666666666666,0.6666666666666666,0.6,1.0,6.95,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
