EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,HeaveAttempts,Fg2aBlocked,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefRebounds,Rebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FtPoints,FTDefRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefFTReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,PenaltyAtRimFGM,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimAccuracy,ThreePtAssists,Assists,Arc3Assists,AssistPoints,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,NonShootingPenaltyNonTakeFouls,on,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PtsPutbacks,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3FGA,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedCorner3,ShortMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3FGM,3SecondViolations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,9223.0,154.0,-15.0,290.0,291,98.0,92.0,581,11.0,4.0,2.0,6.0,10.0,1.0,1.0,13.0,27.0,4.0,44.0,283,5.0,8.0,2.0,17.0,24.0,,2.0,3.0,1.0,2.0,8.0,13.0,17.0,98.0,0.9230769230769231,0.9230769230769231,0.48148148148148145,0.625,0.5645161290322581,0.65,0.6111111111111112,0.7083333333333334,0.12903225806451613,0.07407407407407407,0.18181818181818182,12.65432098765432,0.3548387096774194,0.1935483870967742,0.3333333333333333,0.3333333333333333,1.0,0.3225806451612903,0.03225806451612903,0.4,0.1,0.4838709677419355,0.4696064516129032,0.47245500000000007,0.38636363636363635,9.270370370370372,23.35,0.33793103448275863,1.0,18.0,23.0,0.025,0.1323529411764706,0.034482758620689655,,,3.0,1.0,9.0,1.0,,3.0,2.0,2.0,5.0,3.0,,1.0,0.75,0.5,0.75,0.6,,,,,,9.0,,8.0,10.0,4.0,,0.11428571428571428,0.12903225806451613,7.0,3.0,0.6363636363636364,0.7777777777777778,0.8571428571428571,0.75,1.0,1.0,1.0,3.0,,,,1.0,False,28.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,4.0,2.0,5.0,17.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.75,0.17708333333333334,0.06097560975609756,0.03968253968253968,0.0625,0.08823529411764706,0.16666666666666666,0.08333333333333333,0.22916666666666666,0.75,0.4,0.4,1.0,0.0967741935483871,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,1.0,0.1,1.0,0.5344666666666668,0.13636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,1610612751,Mikki Moore,Mikki Moore,1630,NJN,23889.0,398.0,90.0,732.0,718,168.0,130.0,1450,43.0,7.0,6.0,10.0,47.0,,,56.0,100.0,,135.0,681,13.0,19.0,,35.0,98.0,,2.0,10.0,8.0,2.0,24.0,47.0,35.0,168.0,0.875,0.9423076923076923,0.56,0.6842105263157895,0.56,0.6842105263157895,0.5973451327433629,0.7,,0.02,0.046511627906976744,15.980629539951574,0.43,0.1,0.6,0.6,0.5,0.47,,0.3684210526315789,,0.43,0.4894390000000001,0.45705789473684205,0.25925925925925924,9.565,,0.22950819672131148,11.0,43.0,66.0,0.12643678160919541,0.10933333333333334,0.13432835820895522,,,,,,,,9.0,3.0,11.0,20.0,5.0,4.0,,,,,0.45,,,,,,23.0,2.0,37.0,29.0,13.0,0.125,0.11926605504587157,0.11926605504587157,32.0,6.0,0.7441860465116279,0.7804878048780488,0.875,0.8571428571428571,8.0,14.0,1.0,36.0,6.0,3.0,,3.0,False,82.0,7.0,12.0,18.0,,,,,,,9.0,17.0,,,6.0,24.0,9.0,14.0,18.0,30.0,23.0,3.0,6.0,1.0,3.0,3.0,4.0,6.0,2.0,3.0,7.0,5.0,3.0,2.0,,0.5294117647058824,0.5294117647058824,0.6,0.10416666666666667,0.07894736842105263,0.0701219512195122,0.09876543209876543,0.07766990291262135,0.1,0.09836065573770492,0.10828025477707007,0.7142857142857143,0.3829787234042553,0.3829787234042553,1.0,,,,,0.7058823529411765,0.5833333333333334,0.42857142857142855,,,,,,0.5715,0.17777777777777778,8.0,7.0,3.0,5.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,1.0,1.0,2.0,0.05,0.045454545454545456,0.05333333333333334,0.04,0.1,0.023809523809523808,,,,,,,,,,,,,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,29163.0,486.0,39.0,895.0,895,225.0,211.0,1790,70.0,13.0,13.0,45.0,66.0,42.0,6.0,72.0,181.0,53.0,268.0,882,12.0,40.0,8.0,63.0,54.0,,13.0,11.0,8.0,3.0,18.0,35.0,63.0,225.0,0.375,0.4090909090909091,0.39779005524861877,0.3,0.4423076923076923,0.375,0.4889705882352941,0.4846153846153846,0.2264957264957265,0.0718232044198895,0.12857142857142856,30.96903096903097,0.29914529914529914,0.19230769230769232,0.28888888888888886,0.3170731707317073,0.38461538461538464,0.28205128205128205,0.1794871794871795,0.2708333333333333,0.125,0.5256410256410257,0.48239380341880345,0.45812499999999995,0.23507462686567165,8.99171270718232,24.743396226415094,0.25139664804469275,10.0,65.0,82.0,0.09523809523809523,0.14942528735632185,0.09876543209876543,15.0,3.0,21.0,4.0,63.0,42.0,15.0,22.0,9.0,16.0,38.0,9.0,3.0,1.0,0.39622641509433965,0.5,0.39622641509433965,0.5789473684210527,0.35714285714285715,0.35714285714285715,1.0,0.5,0.35714285714285715,61.0,,75.0,88.0,38.0,,0.1450381679389313,0.18181818181818182,36.0,5.0,0.5142857142857142,0.5901639344262295,0.3611111111111111,0.38461538461538464,23.0,64.0,15.0,151.0,41.0,32.0,,8.0,False,94.0,11.0,20.0,23.0,6.0,11.0,,,1.0,2.0,12.0,26.0,,3.0,6.0,30.0,27.0,90.0,17.0,55.0,17.0,3.0,13.0,2.0,3.0,3.0,10.0,5.0,3.0,1.0,7.0,5.0,,10.0,,0.46153846153846156,0.41379310344827586,0.4411764705882353,0.16666666666666666,0.06181818181818182,0.04197530864197531,0.10891089108910891,,0.08333333333333333,0.14285714285714285,0.2159090909090909,0.7142857142857143,0.3484848484848485,0.3484848484848485,0.391304347826087,0.04700854700854701,0.5454545454545454,0.5454545454545454,1.0,0.6896551724137931,0.55,0.18181818181818182,,,,0.041666666666666664,0.5,0.5390071428571429,0.11194029850746269,12.0,8.0,9.0,,8.0,3.0,4.0,,4.0,10.0,2.0,1.0,1.0,1.0,,0.11320754716981132,,,0.08333333333333333,0.06299212598425197,3.0,1.0,2.0,1.0,0.08888888888888889,0.10344827586206896,,,,,,,,
200766,1610612751,Marcus Williams,Marcus Williams,200766,NJN,4149.0,69.0,-14.0,130.0,128,25.0,20.0,258,8.0,2.0,4.0,7.0,7.0,10.0,1.0,11.0,22.0,11.0,26.0,139,4.0,8.0,1.0,8.0,2.0,,2.0,1.0,,1.0,1.0,3.0,8.0,25.0,0.09090909090909091,0.09090909090909091,0.5,0.5,0.3333333333333333,0.4444444444444444,0.37142857142857144,0.4444444444444444,0.3333333333333333,0.09090909090909091,0.25,31.690140845070424,0.24242424242424243,0.21212121212121213,0.5714285714285714,0.5714285714285714,,0.21212121212121213,0.30303030303030304,0.2222222222222222,0.1111111111111111,0.5757575757575758,0.4673863636363636,0.39709444444444447,0.3076923076923077,8.322727272727272,24.85454545454546,0.19230769230769232,5.0,7.0,10.0,0.38461538461538464,0.1346153846153846,0.2727272727272727,,,,,,10.0,,6.0,3.0,4.0,10.0,,,,,,,0.6,,,,,,4.0,,7.0,5.0,3.0,,0.08571428571428572,0.125,4.0,1.0,0.5,0.6666666666666666,0.25,0.5,4.0,13.0,1.0,30.0,9.0,4.0,1.0,1.0,False,10.0,,1.0,3.0,,1.0,,,,,,3.0,,,1.0,1.0,,20.0,1.0,2.0,3.0,4.0,3.0,,,2.0,,,,,,,1.0,,,,,0.125,0.05128205128205128,0.02631578947368421,0.05454545454545454,0.07692307692307693,,,,0.08695652173913043,,0.42857142857142855,0.42857142857142855,,0.030303030303030304,,,,0.3333333333333333,,,,,,,,0.36505,0.038461538461538464,,3.0,4.0,2.0,1.0,,2.0,,,1.0,,,,,0.11764705882352941,,0.06666666666666667,0.5,1.0,0.05,,,,,,,,,,,,,,
2411,1610612751,Bostjan Nachbar,Bostjan Nachbar,2411,NJN,16770.0,280.0,-7.0,528.0,526,174.0,174.0,1054,22.0,4.0,,4.0,21.0,25.0,6.0,22.0,47.0,48.0,119.0,557,5.0,14.0,13.0,31.0,34.0,,3.0,7.0,5.0,2.0,9.0,30.0,31.0,174.0,0.7727272727272727,0.7727272727272727,0.46808510638297873,0.35714285714285715,0.5157894736842106,0.46296296296296297,0.5666666666666667,0.5166666666666667,0.5052631578947369,0.06382978723404255,0.09090909090909091,20.989761092150168,0.23157894736842105,0.042105263157894736,,,,0.22105263157894736,0.2631578947368421,0.14814814814814814,0.2222222222222222,0.7368421052631579,0.5212205263157895,0.4741796296296297,0.2605042016806723,9.27872340425532,24.162499999999998,0.32954545454545453,6.0,29.0,34.0,0.1111111111111111,0.09956709956709957,0.13953488372093023,8.0,1.0,18.0,5.0,54.0,25.0,8.0,3.0,2.0,15.0,18.0,7.0,3.0,1.0,0.375,0.38461538461538464,0.375,0.16666666666666666,0.32,0.32,1.0,0.16666666666666666,0.32,21.0,6.0,21.0,22.0,11.0,0.2727272727272727,0.10576923076923077,0.19642857142857142,13.0,3.0,0.5909090909090909,0.65,0.6923076923076923,0.75,13.0,18.0,9.0,49.0,5.0,2.0,,5.0,False,49.0,,2.0,9.0,10.0,23.0,,,4.0,7.0,,2.0,1.0,1.0,,3.0,6.0,10.0,4.0,17.0,5.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,0.5,0.5,0.096045197740113,0.028169014084507043,0.02262443438914027,0.03278688524590164,0.03636363636363636,0.1276595744680851,0.05263157894736842,0.09782608695652174,1.0,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.24210526315789474,0.43478260869565216,0.43478260869565216,1.0,0.6666666666666666,,,,,,0.25925925925925924,0.5714285714285714,0.57,0.025210084033613446,,4.0,3.0,1.0,1.0,,1.0,,3.0,2.0,,,,,0.012658227848101266,,0.02,,,0.02,1.0,3.0,,,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,,,,
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,6566.0,109.0,-19.0,203.0,203,60.0,73.0,406,22.0,7.0,,1.0,,,,12.0,23.0,,35.0,226,4.0,7.0,,13.0,22.0,,6.0,1.0,1.0,,12.0,15.0,13.0,60.0,0.9166666666666666,1.0,0.5217391304347826,0.5714285714285714,0.5217391304347826,0.5714285714285714,0.5303030303030303,0.5909090909090909,,0.2608695652173913,0.22727272727272727,16.143497757847534,0.9565217391304348,0.043478260869565216,,,,,,1.0,,0.9565217391304348,0.5976565217391305,0.5801999999999999,0.37142857142857144,0.6434782608695653,,0.2955665024630542,2.0,11.0,18.0,0.1,0.125,0.13333333333333333,,,,,,,,2.0,,1.0,3.0,1.0,,,,,,0.6666666666666666,,,,,,11.0,,19.0,22.0,11.0,,0.34375,0.34375,12.0,4.0,0.5454545454545454,0.7058823529411765,0.9166666666666666,0.5714285714285714,1.0,3.0,,7.0,2.0,1.0,,1.0,False,16.0,2.0,5.0,,,,,,,,2.0,5.0,,,,4.0,5.0,2.0,7.0,9.0,7.0,,2.0,,,3.0,1.0,3.0,3.0,,3.0,1.0,,1.0,,0.4,0.4,0.4,0.1323529411764706,0.1320754716981132,0.08536585365853659,0.15,0.13043478260869565,0.15789473684210525,0.1875,0.09090909090909091,0.3333333333333333,,,,,,,,1.0,0.4,0.5,,,,,,0.5521250000000001,0.11428571428571428,2.0,1.0,1.0,,1.0,,1.0,,,2.0,,,,,,0.1,,,,0.2,,,,,1.0,,,1.0,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,29326.0,489.0,21.0,900.0,901,242.0,236.0,1801,71.0,17.0,6.0,13.0,44.0,26.0,5.0,68.0,128.0,40.0,236.0,909,15.0,26.0,9.0,54.0,98.0,,10.0,9.0,7.0,2.0,8.0,24.0,54.0,242.0,0.7205882352941176,0.7205882352941176,0.53125,0.5769230769230769,0.5208333333333334,0.4714285714285714,0.5934343434343434,0.574468085106383,0.23809523809523808,0.078125,0.09859154929577464,22.34359483614697,0.4226190476190476,0.07738095238095238,0.46153846153846156,0.5454545454545454,0.5,0.2619047619047619,0.15476190476190477,0.4857142857142857,0.14285714285714285,0.6607142857142857,0.5264520833333334,0.5096671428571429,0.2288135593220339,7.382031249999999,24.330000000000002,0.2688888888888889,14.0,63.0,67.0,0.14285714285714285,0.12037037037037036,0.136986301369863,7.0,,13.0,1.0,39.0,26.0,7.0,11.0,5.0,16.0,27.0,6.0,8.0,1.0,0.325,0.1111111111111111,0.325,0.4074074074074074,0.2692307692307692,0.2692307692307692,1.0,,0.2692307692307692,61.0,11.0,48.0,66.0,28.0,0.4074074074074074,0.14659685863874344,0.18543046357615894,46.0,13.0,0.647887323943662,0.71875,0.6739130434782609,0.7647058823529411,15.0,27.0,10.0,69.0,12.0,7.0,,2.0,False,98.0,2.0,5.0,16.0,6.0,14.0,1.0,1.0,1.0,4.0,2.0,10.0,1.0,2.0,2.0,9.0,21.0,38.0,2.0,38.0,4.0,1.0,6.0,2.0,,,7.0,5.0,4.0,,5.0,3.0,,5.0,0.5,0.2,0.2916666666666667,0.34615384615384615,0.11377245508982035,0.007067137809187279,0.009925558312655087,0.009900990099009901,,0.07777777777777778,0.1,0.13793103448275862,0.6,0.36363636363636365,0.37209302325581395,0.9375,0.08333333333333333,0.42857142857142855,0.42857142857142855,1.0,0.4166666666666667,0.4,1.0,0.08333333333333333,1.0,1.0,0.11428571428571428,0.25,0.41537857142857143,0.038135593220338986,,5.0,5.0,2.0,1.0,2.0,4.0,,,5.0,,,1.0,,0.016666666666666666,0.018518518518518517,0.023255813953488372,,0.16,0.013157894736842105,1.0,2.0,1.0,,0.15384615384615385,0.08333333333333333,,,,,0.022727272727272728,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,29020.0,484.0,66.0,899.0,889,252.0,238.0,1788,32.0,10.0,2.0,6.0,29.0,60.0,16.0,30.0,67.0,81.0,175.0,870,7.0,19.0,19.0,34.0,18.0,1.0,5.0,22.0,8.0,14.0,18.0,31.0,34.0,252.0,0.3,0.3,0.44776119402985076,0.3684210526315789,0.5472972972972973,0.34210526315789475,0.546875,0.3695652173913043,0.5472972972972973,0.07462686567164178,0.15625,19.900990099009903,0.21621621621621623,0.04054054054054054,0.3333333333333333,0.3333333333333333,,0.19594594594594594,0.40540540540540543,0.2631578947368421,0.42105263157894735,0.7635135135135135,0.5255698630136986,0.48894459459459466,0.19428571428571428,9.453731343283584,24.96666666666667,0.2803114571746385,23.0,108.0,131.0,0.22772277227722773,0.23515981735159816,0.19736842105263158,25.0,4.0,34.0,4.0,93.0,59.0,25.0,24.0,17.0,17.0,41.0,8.0,1.0,0.9117647058823529,0.41975308641975306,0.21052631578947367,0.425,0.5853658536585366,0.4166666666666667,0.4166666666666667,0.88,0.25,0.423728813559322,13.0,5.0,16.0,25.0,6.0,0.19230769230769232,0.04516129032258064,0.0821917808219178,15.0,4.0,0.46875,0.5555555555555556,0.26666666666666666,0.4,23.0,131.0,15.0,285.0,108.0,59.0,12.0,6.0,False,99.0,2.0,4.0,13.0,9.0,21.0,2.0,2.0,,3.0,2.0,6.0,3.0,6.0,1.0,14.0,8.0,42.0,12.0,80.0,23.0,10.0,7.0,2.0,1.0,2.0,5.0,5.0,4.0,1.0,5.0,2.0,,5.0,0.5,0.3333333333333333,0.5416666666666666,0.5384615384615384,0.23738872403560832,0.04285714285714286,0.05693069306930693,0.05660377358490566,0.048,0.19047619047619047,0.24,0.25842696629213485,0.4,0.4482758620689655,0.4482758620689655,0.38461538461538464,0.14189189189189189,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,0.07894736842105263,,0.528425,0.08,,8.0,37.0,11.0,3.0,1.0,3.0,,1.0,,,,,,0.08870967741935484,,0.10227272727272728,0.05555555555555555,0.32,0.039473684210526314,4.0,1.0,,,,0.3333333333333333,1.0,,0.25,1.0,,9.0,1.0,0.012195121951219513
2067,1610612751,Eddie House,Eddie House,2067,NJN,984.0,16.0,-9.0,31.0,31,7.0,4.0,62,,,,1.0,1.0,2.0,1.0,1.0,2.0,6.0,5.0,32,,,1.0,,2.0,,,1.0,1.0,,,2.0,,7.0,1.0,1.0,0.5,,0.3125,,0.3125,,0.75,,,29.41176470588235,,0.125,,,,0.125,0.25,,1.0,0.75,0.47021875,0.16605,,15.9,24.51666666666667,0.22580645161290322,2.0,2.0,2.0,0.5,0.11764705882352941,,,,1.0,,3.0,2.0,,2.0,2.0,,2.0,1.0,,1.0,0.16666666666666666,,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,4.0,,,1.0,1.0,4.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.25,0.25,1.0,,,,1.0,,,,,0.55335,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,19733.0,329.0,27.0,598.0,603,125.0,126.0,1201,16.0,2.0,,1.0,4.0,,,12.0,21.0,,28.0,579,2.0,4.0,,7.0,18.0,,4.0,7.0,4.0,3.0,21.0,45.0,7.0,125.0,0.75,0.9,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5185185185185185,0.5833333333333334,,0.19047619047619047,0.25,6.3049853372434015,0.7619047619047619,0.047619047619047616,,,,0.19047619047619047,,0.5,,0.7619047619047619,0.5158380952380952,0.48834999999999995,0.25,4.061904761904763,,0.20903010033444816,4.0,24.0,40.0,0.058823529411764705,0.07849829351535836,0.061224489795918366,,,,,,,,8.0,3.0,8.0,16.0,5.0,5.0,,,,,0.5,,,,,,4.0,1.0,25.0,11.0,4.0,0.05,0.16,0.16,10.0,2.0,0.625,0.8333333333333334,0.7,1.0,,2.0,,4.0,2.0,2.0,,2.0,False,74.0,3.0,6.0,2.0,,,,,,,4.0,8.0,,,,8.0,3.0,6.0,11.0,19.0,16.0,,5.0,,2.0,13.0,2.0,3.0,3.0,,3.0,1.0,1.0,2.0,,0.5,0.5,0.5,0.08444444444444445,0.05188679245283019,0.05574912891986063,0.0410958904109589,0.04,0.08620689655172414,0.16279069767441862,0.056451612903225805,0.3333333333333333,0.5,0.5,1.0,,,,,0.75,0.5,,,,,,,0.5343857142857144,0.2857142857142857,4.0,,,5.0,,,4.0,,3.0,,,,,,0.06666666666666667,0.10256410256410256,0.017857142857142856,0.21052631578947367,0.05263157894736842,,,,,,,,,2.0,,,,,,
361,1610612751,Clifford Robinson,Clifford Robinson,361,NJN,1197.0,20.0,-9.0,39.0,40,14.0,16.0,79,,,,,4.0,1.0,,,4.0,2.0,3.0,42,,,,,,,,1.0,1.0,,1.0,1.0,,14.0,,,,,0.25,,0.25,,0.3333333333333333,,,17.5,,,,,,0.6666666666666666,0.16666666666666666,,,0.3333333333333333,0.4397583333333333,,,18.725,23.95,0.358974358974359,,,,,,,,,1.0,,3.0,1.0,,1.0,1.0,,1.0,,,1.0,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
