EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyFg3Pct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceArc3FGA,PtsPutbacks,BlockedAtRim,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3FGM,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,OffCorner3ReboundPct,PenaltyCorner3Accuracy,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,1895.0,32,9.0,58,59,29,26,6.0,117,2.0,3.0,1.0,2.0,1.0,1.0,2.0,5.0,4.0,62,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,10.0,10.0,2.0,4.0,3.0,1.0,2.0,29,2.0,0.5,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.2,1.0,7.8125,0.6666666666666666,0.4166666666666667,0.375,0.4,0.5,0.5,0.3333333333333333,0.4,0.3333333333333333,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,0.2,1.0,0.5,0.6,0.50098,0.52235,0.5,4.0600000000000005,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,6455.0,108,-9.0,200,199,50,66,16.0,399,9.0,17.0,1.0,3.0,2.0,27.0,27.0,46.0,62.0,224,4.0,7.0,9.0,,54.0,3.0,2.0,2.0,,4.0,6.0,2.0,8.0,4.0,,9.0,50,,,,0.5869565217391305,0.5714285714285714,0.5277777777777778,0.5,0.5446428571428571,0.5,0.06521739130434782,,30.414746543778804,,0.0425531914893617,0.07142857142857142,0.05333333333333334,,0.125,0.058823529411764705,0.05555555555555555,0.1,0.3148148148148148,0.5294117647058824,0.6,,0.037037037037037035,0.5,0.375,0.3333333333333333,0.46296296296296297,0.4667935185185185,0.44081875000000004,0.14516129032258066,11.958695652173914,0.25,1.0,2.0,16.0,1.0,1.0,7.0,1.0,1.0,8.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,7.0,1.0,15.0,9.0,24.0,7.0,2.0,7.0,8.0,57.0,1.0,1.0,2.0,1.0,5.0,2.0,3.0,6.0,2.0,6.0,4.0,1.0,10.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,0.125,0.125,0.5,0.5,0.5,0.14814814814814814,0.11764705882352941,0.037037037037037035,0.6,0.014925373134328358,0.041666666666666664,0.02197802197802198,0.029411764705882353,0.05,0.043478260869565216,1.0,1.0,0.5925925925925926,0.6153846153846154,0.018518518518518517,0.12962962962962962,0.14285714285714285,0.14285714285714285,1.0,0.5,0.125,0.14285714285714285,0.4548,0.03636363636363636,0.0425531914893617,0.03225806451612903,24.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1515,1610612761,Anthony Parker,Anthony Parker,1515,TOR,8929.0,149,23.0,276,274,80,89,26.0,550,,5.0,,,5.0,18.0,14.0,28.0,68.0,288,3.0,5.0,27.0,14.0,14.0,3.0,7.0,7.0,1.0,15.0,16.0,5.0,12.0,18.0,1.0,27.0,80,2.0,0.5,0.5,0.5,0.6,0.5375,0.46153846153846156,0.6226415094339622,0.6136363636363636,0.10714285714285714,,19.141914191419144,0.14285714285714285,0.08433734939759036,0.18421052631578946,0.11570247933884298,0.0967741935483871,,0.10526315789473684,0.07692307692307693,0.4166666666666667,0.125,,,,0.125,0.45,,,0.425,0.45979615384615397,0.4301291666666667,0.39705882352941174,13.664285714285713,0.2898550724637681,,3.0,11.0,3.0,4.0,9.0,7.0,5.0,12.0,25.0,1.0,3.0,3.0,8.0,15.0,12.0,8.0,4.0,4.0,1.0,5.0,1.0,,2.0,1.0,11.0,1.0,,1.0,,6.0,4.0,2.0,2.0,,1.0,3.0,,5.0,1.0,1.0,1.0,31.0,1.0,2.0,7.0,5.0,5.0,0.8,0.4166666666666667,0.45454545454545453,0.3333333333333333,0.25,0.3,0.3,0.6,,0.4,,0.038461538461538464,0.008547008547008548,,0.05,,0.6,0.6,0.6111111111111112,0.6111111111111112,0.075,0.225,0.4444444444444444,0.4444444444444444,0.75,,0.5384615384615384,0.5,0.4661875,0.1875,0.20588235294117646,0.04411764705882353,26.716666666666665,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.25,1.0,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.25,0.07692307692307693,0.2857142857142857,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,True,,,,
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,8407.0,140,-6.0,262,260,83,98,22.0,522,3.0,7.0,1.0,1.0,6.0,12.0,12.0,25.0,48.0,277,3.0,7.0,16.0,14.0,10.0,2.0,9.0,9.0,1.0,19.0,21.0,5.0,10.0,11.0,,16.0,83,,0.5833333333333334,0.6363636363636364,0.48,0.42857142857142855,0.5,0.5454545454545454,0.5454545454545454,0.6153846153846154,0.08,,16.49122807017544,0.14285714285714285,0.13636363636363635,0.23076923076923078,0.17142857142857143,0.07142857142857142,0.25,0.15384615384615385,0.21428571428571427,0.2727272727272727,0.1794871794871795,0.42857142857142855,0.6,0.3333333333333333,0.15384615384615385,0.3076923076923077,0.09090909090909091,1.0,0.5384615384615384,0.4808692307692308,0.4475409090909091,0.3333333333333333,11.616000000000001,0.31679389312977096,1.0,3.0,6.0,1.0,5.0,13.0,3.0,5.0,14.0,9.0,1.0,1.0,2.0,4.0,4.0,12.0,13.0,5.0,3.0,,3.0,,,1.0,2.0,6.0,1.0,1.0,2.0,,5.0,4.0,1.0,3.0,,2.0,,,3.0,,,,11.0,1.0,,4.0,2.0,2.0,0.8,0.35714285714285715,0.35714285714285715,1.0,0.3333333333333333,0.3333333333333333,0.358974358974359,0.2857142857142857,,1.0,0.011494252873563218,0.03571428571428571,0.017391304347826087,0.02127659574468085,0.041666666666666664,,0.5,0.5,0.5,0.5,0.02564102564102564,0.3333333333333333,0.38461538461538464,0.38461538461538464,0.8,0.3333333333333333,0.2727272727272727,0.38461538461538464,0.593325,0.09523809523809523,0.14285714285714285,0.041666666666666664,24.614285714285717,,,1.0,2.0,2.0,,2.0,3.0,,,1.0,,,,,3.0,,3.0,2.0,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,0.09090909090909091,0.6666666666666666,,1.0,2.0,2.0,3.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,True,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,11005.0,183,12.0,344,342,104,112,35.0,686,3.0,5.0,,,2.0,10.0,9.0,17.0,41.0,360,2.0,3.0,14.0,14.0,4.0,1.0,7.0,13.0,2.0,22.0,27.0,7.0,20.0,6.0,2.0,14.0,104,4.0,0.7777777777777778,0.875,0.5294117647058824,0.6666666666666666,0.6206896551724138,1.0,0.640625,1.0,0.058823529411764705,,9.973753280839896,0.25,0.13978494623655913,0.14285714285714285,0.14084507042253522,0.13513513513513514,0.06666666666666667,0.17073170731707318,0.16216216216216217,0.08333333333333333,0.1724137931034483,0.6,0.75,0.6666666666666666,0.06896551724137931,0.3448275862068966,,,0.5862068965517241,0.48863275862068967,0.43567,0.34146341463414637,13.1,0.3023255813953488,2.0,1.0,5.0,4.0,3.0,8.0,,6.0,12.0,5.0,2.0,3.0,4.0,2.0,4.0,18.0,8.0,3.0,,2.0,2.0,1.0,1.0,,,6.0,4.0,,5.0,,2.0,,2.0,2.0,,1.0,4.0,,6.0,,1.0,2.0,6.0,,,1.0,2.0,2.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.41379310344827586,0.2,,0.3333333333333333,,0.11428571428571428,0.02631578947368421,,0.10344827586206896,,0.5,0.5,0.5,0.5,0.13793103448275862,0.27586206896551724,0.375,0.375,1.0,0.6666666666666666,,0.375,0.3539,0.03333333333333333,0.05555555555555555,0.0975609756097561,24.141666666666666,3.0,,2.0,,,,2.0,,,,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,,1.0,0.5,1.0,0.8,0.75,0.75,1.0,,0.4,,,1.0,,2.0,2.0,0.5,,2.0,1.0,1.0,0.14285714285714285,0.16666666666666666,1.0,,,,,,,,,True,,,,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,8778.0,146,10.0,274,275,73,80,31.0,549,13.0,19.0,4.0,5.0,12.0,23.0,23.0,54.0,67.0,280,6.0,12.0,15.0,24.0,22.0,1.0,9.0,19.0,2.0,30.0,35.0,10.0,13.0,21.0,1.0,15.0,73,1.0,0.5217391304347826,0.5217391304347826,0.42592592592592593,0.5,0.4375,0.5,0.5234375,0.5769230769230769,0.018518518518518517,0.08333333333333333,23.127035830618894,0.3333333333333333,0.2289156626506024,0.23076923076923078,0.22950819672131148,0.15625,0.38461538461538464,0.23684210526315788,0.2903225806451613,,0.3392857142857143,0.6842105263157895,0.6842105263157895,0.6153846153846154,0.21428571428571427,0.4107142857142857,0.4166666666666667,0.8,0.375,0.44604196428571424,0.4116250000000001,0.22388059701492538,9.933333333333334,0.2664233576642336,4.0,5.0,5.0,,1.0,2.0,,1.0,2.0,18.0,1.0,6.0,8.0,,3.0,3.0,2.0,1.0,7.0,4.0,11.0,3.0,1.0,3.0,1.0,26.0,,5.0,5.0,2.0,3.0,1.0,2.0,3.0,,1.0,4.0,,7.0,,2.0,2.0,20.0,4.0,,12.0,,,1.0,0.5,0.5,0.16666666666666666,0.16666666666666666,0.4,0.03571428571428571,,,0.42857142857142855,0.05,,0.03937007874015748,,,0.06666666666666667,0.4166666666666667,0.45454545454545453,0.21739130434782608,0.21739130434782608,,0.03571428571428571,0.5,0.5,1.0,0.6666666666666666,,0.5,0.4688833333333333,0.1875,0.1935483870967742,0.11940298507462686,24.2,,,,,,6.0,,,,3.0,2.0,1.0,1.0,1.0,,9.0,1.0,9.0,6.0,1.0,,0.6666666666666666,0.2,0.6,,,,,,,,1.0,,,8.0,0.25,,,,1.0,,,,0.12121212121212122,0.08333333333333333,,,,,,,True,,,,
2413,1610612761,Juan Dixon,Juan Dixon,2413,TOR,1362.0,23,-16.0,47,46,12,12,5.0,93,,,,,,4.0,2.0,4.0,7.0,53,,1.0,3.0,4.0,,,,1.0,,1.0,1.0,,2.0,,,3.0,12,,1.0,1.0,0.5,,0.4375,0.5,0.4375,0.5,,,23.076923076923077,,0.16666666666666666,,0.07692307692307693,0.2,,,,,,,,,,0.5,,,0.5,0.42840625,0.44506666666666667,0.42857142857142855,19.025,0.2553191489361702,,,2.0,,1.0,4.0,2.0,1.0,4.0,,,,,2.0,,3.0,4.0,1.0,,,,,,,,,,,,,3.0,1.0,2.0,1.0,,,3.0,,4.0,,2.0,1.0,,,,,,,1.0,0.25,0.25,,,,0.5,,,0.25,,,,,,,,,0.5,0.5,,0.5,0.25,0.25,1.0,,0.6666666666666666,0.25,,,,,25.725,,,,1.0,,,1.0,,,,1.0,,2.0,,,,,,,,0.5,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,
2743,1610612761,Kris Humphries,Kris Humphries,2743,TOR,1609.0,27,-2.0,52,49,13,18,6.0,101,1.0,5.0,,1.0,,,1.0,5.0,3.0,55,,1.0,,,2.0,1.0,2.0,1.0,,3.0,9.0,3.0,5.0,2.0,1.0,,13,,,,0.2,,0.2,,0.25,,0.2,,11.666666666666668,,0.1,0.2857142857142857,0.17647058823529413,,,0.16666666666666666,0.3333333333333333,,1.0,0.2,0.25,,,,1.0,,1.0,0.55538,0.6044,,,0.25,2.0,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,6.0,6.0,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,2.0,,,1.0,,,,,,0.5,0.5,0.5,,0.2,,1.0,0.35294117647058826,,0.24,0.25,,0.6666666666666666,,,,,,,,,,1.0,,,0.53885,0.16666666666666666,0.16666666666666666,0.6666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,0.5,,,,1.0,,,,0.5714285714285714,,,,,,,,True,,,,
239,1610612761,Darrick Martin,Darrick Martin,239,TOR,150.0,2,-2.0,5,6,3,5,,11,,,,,,,,,,6,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,1.0,0.5415,0.5415,,,0.6,,,,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2551,1610612761,T.J. Ford,T.J. Ford,2551,TOR,4524.0,75,23.0,144,144,52,41,19.0,288,5.0,15.0,2.0,5.0,5.0,20.0,18.0,40.0,62.0,135,10.0,19.0,35.0,6.0,30.0,2.0,2.0,2.0,,4.0,7.0,1.0,4.0,13.0,1.0,35.0,52,,0.16666666666666666,0.17647058823529413,0.45,0.5263157894736842,0.5106382978723404,0.6190476190476191,0.5636363636363636,0.6730769230769231,0.05,,39.02439024390244,,0.044444444444444446,0.09090909090909091,0.05970149253731343,,,0.08333333333333333,0.1,,0.3191489361702128,0.3333333333333333,0.38461538461538464,0.4,0.10638297872340426,0.425531914893617,0.23809523809523808,0.4,0.46808510638297873,0.4821234042553192,0.45396904761904766,0.5645161290322581,10.190000000000001,0.3611111111111111,1.0,4.0,9.0,3.0,2.0,4.0,1.0,4.0,7.0,14.0,1.0,3.0,5.0,2.0,9.0,12.0,4.0,2.0,12.0,4.0,16.0,2.0,2.0,1.0,8.0,36.0,,3.0,3.0,1.0,5.0,2.0,3.0,4.0,1.0,1.0,5.0,1.0,9.0,1.0,3.0,2.0,17.0,1.0,,6.0,3.0,3.0,1.0,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.5,0.5,0.14893617021276595,0.13333333333333333,,0.4444444444444444,0.058823529411764705,,0.04918032786885246,0.03571428571428571,,0.043478260869565216,0.8,0.8,0.45,0.45,0.06382978723404255,0.0851063829787234,0.5,0.5,1.0,0.2,0.047619047619047616,0.5,0.5273375,0.11538461538461539,0.13333333333333333,0.08064516129032258,24.54285714285714,2.0,,1.0,1.0,2.0,,2.0,,,3.0,3.0,1.0,,1.0,,1.0,,1.0,,,1.0,,0.25,,0.6666666666666666,0.6666666666666666,1.0,,0.047619047619047616,1.0,,,2.0,2.0,1.0,,0.4,1.0,,,,,1.0,0.05555555555555555,0.2,1.0,1.0,0.5,0.5,1.0,,True,,,,
