EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,OffensiveGoaltends,on,StepOutOfBoundsTurnovers,Corner3PctBlocked,BlockedCorner3
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,4247.0,71,-35,129,135,29,34,27,264,,3.0,,,,1.0,,,,2.0,4.0,,,5.0,7.0,2.0,2.0,143,,1.0,,,,1.0,,,,,,,,1.0,,11.0,,22.0,,,,2.0,,2,,2,4.0,2.0,2.0,2.0,5.0,1.0,7.0,,5.0,10,,1.0,5.0,,2.0,,1.0,,1.0,1.0,,,1.0,,,29,1.0,,,,,,,,,,0.07692307692307693,,,0.5833333333333334,0.2,,12.422360248447204,0.2857142857142857,,0.0392156862745098,,,,0.028985507246376812,,,,,,,,,0.10526315789473684,,,0.25,,,,,,,,0.16666666666666666,,,,0.3333333333333333,,,,1.0,,,0.8333333333333334,0.5168125,0.47204999999999997,0.6907,0.07692307692307693,0.16666666666666666,,,7.959999999999999,25.142857142857142,0.2248062015503876,,3.0,,,,,1.0,,,,1.0,,,,4.0,,,11.0,,4.0,,7.0,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,0.3333333333333333,,,,0.25,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,True,,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,2478.0,41,13,78,78,27,42,4,156,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,,,8.0,11.0,,4.0,20.0,71,1.0,1.0,,2.0,3.0,4.0,,2.0,8.0,12.0,4.0,2.0,,,,1.0,,2.0,,1.0,1.0,4.0,1.0,6,1.0,7,2.0,1.0,3.0,2.0,,,3.0,,1.0,2,,,5.0,,8.0,,4.0,,1.0,1.0,,,1.0,,8.0,27,,,0.75,0.8571428571428571,0.7272727272727273,1.0,0.75,0.7272727272727273,1.0,0.75,0.6666666666666666,1.0,0.8,,,,21.686746987951807,1.0,0.3333333333333333,0.14814814814814814,0.05,0.125,,0.14285714285714285,0.037037037037037035,0.2,,,,,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.5,,0.45454545454545453,1.0,1.0,0.8,0.18181818181818182,0.5,0.5,,0.36363636363636365,0.5,0.5,1.0,,1.0,1.0,,0.25,1.0,,0.45454545454545453,0.48063636363636364,0.574,0.415875,0.26666666666666666,0.26666666666666666,0.1,0.4,8.318181818181818,,0.34615384615384615,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,False,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,6720.0,112,19,190,190,56,59,18,380,2.0,5.0,,1.0,1.0,2.0,,1.0,5.0,17.0,12.0,5.0,7.0,23.0,15.0,16.0,45.0,187,1.0,3.0,2.0,4.0,3.0,5.0,6.0,4.0,19.0,6.0,8.0,,,4.0,3.0,15.0,2.0,33.0,,,1.0,1.0,,2,,2,2.0,,5.0,3.0,1.0,1.0,6.0,,2.0,5,,,20.0,,20.0,1.0,7.0,2.0,,,,,,,19.0,56,2.0,2.0,0.42857142857142855,0.42857142857142855,0.30434782608695654,0.3333333333333333,0.6,0.3815789473684211,0.3333333333333333,0.6818181818181818,0.4673913043478261,0.5,0.7307692307692307,0.39473684210526316,0.17391304347826086,1.0,24.76190476190476,0.8333333333333334,,0.015384615384615385,,0.04,,0.022222222222222223,,,,,,,,,0.037037037037037035,0.058823529411764705,,0.13157894736842105,0.4,1.0,1.0,0.02631578947368421,,,,0.4473684210526316,0.29411764705882354,0.29411764705882354,0.2,0.3157894736842105,0.3333333333333333,,,0.18181818181818182,0.5,0.45454545454545453,0.5263157894736842,0.4834513513513513,0.4120333333333333,0.5436349999999999,0.1590909090909091,0.2413793103448276,0.08888888888888889,0.4222222222222222,13.37391304347826,25.71333333333333,0.29473684210526313,1.0,3.0,1.0,1.0,4.0,,,2.0,5.0,,,3.0,6.0,9.0,12.0,4.0,1.0,12.0,1.0,6.0,,6.0,,2.0,,2.0,,,1.0,3.0,,,0.4,0.3333333333333333,,0.5,0.3333333333333333,0.06666666666666667,0.6,0.08333333333333333,,,0.07894736842105263,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.36363636363636365,0.5,,,,0.09090909090909091,1.0,0.4,0.3333333333333333,,,,,,,,,,,,,,,False,,,
185,1610612765,Chris Webber,Chris Webber,185,DET,2359.0,39,-7,69,67,25,26,8,136,8.0,11.0,3.0,4.0,2.0,2.0,3.0,3.0,,,,,11.0,14.0,,3.0,25.0,83,3.0,4.0,,6.0,3.0,3.0,,1.0,7.0,12.0,10.0,6.0,,1.0,,2.0,,4.0,,5.0,1.0,4.0,,5,5.0,10,1.0,,,,2.0,1.0,2.0,1.0,4.0,5,1.0,,6.0,1.0,6.0,,2.0,1.0,,,,,,,7.0,25,,1.0,0.5454545454545454,0.75,0.7857142857142857,0.75,1.0,0.7857142857142857,0.75,1.0,0.7352941176470589,0.75,0.7,,0.07142857142857142,,24.358974358974358,,,0.2222222222222222,0.2631578947368421,0.1111111111111111,,0.18518518518518517,0.19230769230769232,0.2857142857142857,0.375,,,,0.375,,0.125,0.16666666666666666,,0.7857142857142857,0.7272727272727273,0.8,0.625,0.21428571428571427,1.0,1.0,0.3333333333333333,,,,,,1.0,0.75,,0.6666666666666666,1.0,,0.7857142857142857,0.5425214285714287,0.6099749999999999,0.4983666666666667,0.125,0.125,0.24,0.28,1.9785714285714289,,0.36231884057971014,,,,,,,,,,,,,,,,,,2.0,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,0.09090909090909091,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,False,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,5880.0,98,11,167,164,41,67,15,331,6.0,11.0,2.0,3.0,2.0,2.0,1.0,10.0,2.0,6.0,2.0,1.0,9.0,27.0,5.0,6.0,30.0,169,2.0,3.0,,4.0,3.0,5.0,2.0,2.0,8.0,10.0,8.0,4.0,,2.0,5.0,12.0,3.0,29.0,1.0,4.0,5.0,6.0,1.0,12,5.0,17,3.0,3.0,2.0,1.0,3.0,,5.0,2.0,5.0,8,,,8.0,1.0,7.0,3.0,4.0,1.0,,,,,,,8.0,41,1.0,1.0,0.5555555555555556,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.6,0.375,0.6666666666666666,0.42857142857142855,0.4411764705882353,0.6666666666666666,0.5,0.15625,0.07407407407407407,,21.195652173913043,0.4,0.16666666666666666,0.12244897959183673,0.06896551724137931,0.17857142857142858,0.05263157894736842,0.14285714285714285,0.06493506493506493,0.0625,0.11764705882352941,0.04,,0.14285714285714285,,0.08333333333333333,0.20833333333333334,0.10526315789473684,,0.34375,0.5454545454545454,0.6666666666666666,0.5,0.3125,0.1,0.1,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.0625,1.0,0.6666666666666666,,0.2857142857142857,1.0,0.14285714285714285,0.5,0.458909375,0.6254,0.48037142857142856,0.12121212121212122,0.14285714285714285,0.13333333333333333,0.26666666666666666,7.4222222222222225,24.339999999999996,0.24550898203592814,1.0,3.0,,1.0,1.0,,,,2.0,,,,6.0,,2.0,1.0,,7.0,2.0,4.0,,3.0,1.0,,,1.0,2.0,,,,,,1.0,0.4,,,0.4,,0.18181818181818182,,0.3333333333333333,0.05263157894736842,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,,,,0.14285714285714285,,,0.5,,,,,,,,,,,,,,,False,1.0,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,3668.0,61,-19,110,110,34,43,12,220,1.0,3.0,,,1.0,2.0,,1.0,5.0,5.0,3.0,1.0,6.0,9.0,9.0,3.0,24.0,115,,,,,3.0,4.0,1.0,1.0,7.0,10.0,2.0,,,,,3.0,,6.0,,2.0,,8.0,,8,2.0,10,2.0,2.0,1.0,,3.0,,4.0,1.0,1.0,7,,2.0,3.0,,4.0,,2.0,,,,,,,,7.0,34,1.0,,0.8333333333333334,0.8333333333333334,0.6666666666666666,,0.75,0.5833333333333334,,0.6,0.6,,0.5833333333333334,0.5,,,19.672131147540984,0.25,,0.18604651162790697,0.0625,,,0.14814814814814814,0.0425531914893617,,0.1111111111111111,0.06666666666666667,,,0.11764705882352941,0.18181818181818182,0.26666666666666666,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.05555555555555555,,,,0.2777777777777778,1.0,1.0,0.8,0.16666666666666666,,,,0.4,0.5,0.2,0.6666666666666666,0.49155000000000004,0.57195,0.47375,0.1,0.18181818181818182,,0.2916666666666667,10.7,24.1,0.3090909090909091,2.0,6.0,,,1.0,,,,3.0,,1.0,,9.0,,3.0,1.0,1.0,3.0,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.1111111111111111,,,,,0.3333333333333333,0.3333333333333333,0.4,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.3333333333333333,,,,,1.0,,,1.0,,,,,,,False,,0.16666666666666666,
2436,1610612765,Flip Murray,Flip Murray,2436,DET,5452.0,91,13,165,163,54,66,14,328,6.0,9.0,,,2.0,4.0,,3.0,1.0,5.0,1.0,1.0,7.0,17.0,2.0,4.0,18.0,142,,1.0,,,2.0,4.0,2.0,1.0,5.0,8.0,6.0,,,2.0,4.0,9.0,2.0,22.0,,,3.0,,,3,,3,4.0,2.0,4.0,1.0,2.0,,6.0,3.0,2.0,8,,,5.0,,7.0,1.0,4.0,,1.0,,1.0,,1.0,1.0,5.0,54,2.0,,0.5714285714285714,0.5714285714285714,0.4117647058823529,,0.5,0.3684210526315789,,0.3333333333333333,0.4090909090909091,,0.35714285714285715,0.10526315789473684,0.11764705882352941,0.3333333333333333,15.469613259668508,0.6666666666666666,,,,0.125,,0.037037037037037035,,,,,,,,,,0.1875,1.0,0.47368421052631576,0.6666666666666666,0.75,0.6666666666666666,0.15789473684210525,,,,0.2631578947368421,0.2,0.2,,0.05263157894736842,,,,0.6666666666666666,0.5,0.16666666666666666,0.5789473684210527,0.4936105263157895,0.4129,0.5387833333333333,0.18181818181818182,0.2,,0.2777777777777778,7.3,24.549999999999997,0.32727272727272727,,1.0,,1.0,,,,,,,,,,,1.0,,,5.0,2.0,1.0,,4.0,,2.0,1.0,3.0,1.0,,,,,,,,,,,,0.1111111111111111,,,,0.05263157894736842,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,False,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,5029.0,84,-7,138,141,22,44,16,279,1.0,4.0,,2.0,,,2.0,6.0,6.0,13.0,,,9.0,23.0,,4.0,22.0,130,,2.0,,,1.0,4.0,,1.0,3.0,16.0,2.0,,,1.0,1.0,4.0,1.0,9.0,1.0,2.0,6.0,14.0,3.0,23,3.0,26,3.0,1.0,4.0,2.0,,,4.0,,2.0,8,,,11.0,1.0,5.0,1.0,3.0,,2.0,2.0,,,3.0,3.0,3.0,22,1.0,,0.8888888888888888,0.8888888888888888,0.391304347826087,,0.25,0.391304347826087,,0.25,0.44,,0.3,,0.043478260869565216,0.16666666666666666,18.70967741935484,1.0,0.75,0.3181818181818182,0.037037037037037035,0.21428571428571427,0.05,0.2777777777777778,0.04054054054054054,,0.058823529411764705,0.038461538461538464,0.07692307692307693,,0.5384615384615384,0.16666666666666666,0.2631578947368421,0.21052631578947367,1.0,0.17391304347826086,0.25,0.25,1.0,0.2608695652173913,0.3333333333333333,0.4,0.5,0.5652173913043478,0.46153846153846156,0.46153846153846156,1.0,,1.0,,,,,,0.17391304347826086,0.41524782608695654,0.6124499999999999,0.35919999999999996,0.12,0.12,,0.13636363636363635,12.930434782608698,,0.15942028985507245,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,False,,,1.0
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,5496.0,92,17,157,156,41,44,13,313,3.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,8.0,10.0,4.0,10.0,16.0,12.0,4.0,36.0,158,1.0,1.0,,2.0,2.0,3.0,4.0,2.0,6.0,8.0,12.0,,1.0,,1.0,5.0,,11.0,1.0,,4.0,10.0,1.0,15,1.0,16,4.0,4.0,1.0,1.0,2.0,,3.0,,7.0,13,2.0,1.0,8.0,2.0,4.0,,1.0,1.0,2.0,2.0,,,2.0,1.0,6.0,41,1.0,1.0,0.4,0.4,0.625,1.0,0.6666666666666666,0.5714285714285714,0.5,0.2857142857142857,0.6,0.5,0.375,0.42857142857142855,,,19.29824561403509,0.3333333333333333,0.25,0.18518518518518517,,0.21052631578947367,0.05263157894736842,0.1917808219178082,0.014492753623188406,,,,0.07692307692307693,,0.16666666666666666,0.35714285714285715,0.09090909090909091,0.3333333333333333,0.5,0.17857142857142858,0.6,0.6,0.3333333333333333,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.75,0.75,0.5,0.35714285714285715,0.5,1.0,1.0,0.2857142857142857,0.5,0.5714285714285714,0.6071428571428571,0.46416481481481486,0.4614,0.5066333333333334,0.034482758620689655,0.058823529411764705,0.05555555555555555,0.16666666666666666,10.850000000000001,27.46666666666667,0.2611464968152866,1.0,2.0,,,3.0,,1.0,,4.0,,1.0,,12.0,,9.0,3.0,,4.0,1.0,3.0,,1.0,,,,,1.0,,,,,,1.0,0.3333333333333333,,,0.36363636363636365,,,,,,0.07142857142857142,0.5,0.5,1.0,0.3,0.3,1.0,0.5,,,,,,0.3333333333333333,,,,,,,,,,,,,,,False,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,3743.0,62,-6,112,114,46,65,10,226,2.0,2.0,,,1.0,1.0,,1.0,1.0,5.0,9.0,6.0,3.0,8.0,11.0,3.0,21.0,110,,,,,1.0,2.0,8.0,,11.0,2.0,4.0,,,,,5.0,,10.0,1.0,1.0,,5.0,1.0,6,2.0,8,2.0,,2.0,2.0,1.0,,3.0,1.0,3.0,12,,,4.0,,3.0,,1.0,,,,,,,,11.0,46,3.0,,0.3333333333333333,0.3333333333333333,0.375,,0.5,0.47368421052631576,,0.55,0.5,,0.55,0.5789473684210527,,,18.852459016393443,0.6666666666666666,0.25,0.14705882352941177,0.03225806451612903,,0.05555555555555555,0.09259259259259259,0.04081632653061224,0.125,,,0.08333333333333333,,0.09090909090909091,0.125,0.2,,,0.10526315789473684,1.0,1.0,0.5,0.05263157894736842,,,,0.2631578947368421,0.2,0.2,,0.47368421052631576,,,,0.1,1.0,0.6,0.6842105263157895,0.4432131578947368,,0.455925,0.05,0.1111111111111111,,0.5238095238095238,14.15,25.09090909090909,0.4107142857142857,2.0,2.0,2.0,2.0,2.0,,,1.0,4.0,,,3.0,9.0,3.0,9.0,2.0,,5.0,,1.0,1.0,3.0,,2.0,1.0,,,,,1.0,,,0.75,0.36363636363636365,,0.375,0.36363636363636365,,,,,,0.10526315789473684,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.5,,,,0.2,1.0,0.16666666666666666,0.2222222222222222,,,,,,,,,,,,,,,False,,,
905,1610612765,Dale Davis,Dale Davis,905,DET,811.0,14,1,27,25,14,17,2,52,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,2.0,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,14,1.0,,,,,,,,,,,,,,,,,,,0.15384615384615385,,,,0.13333333333333333,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5185185185185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
1737,1610612765,Nazr Mohammed,Nazr Mohammed,1737,DET,344.0,6,5,12,12,10,12,3,24,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,2.0,,3.0,5.0,4,1.0,1.0,1.0,3.0,1.0,1.0,,3.0,5.0,,2.0,2.0,,1.0,,,,,1.0,,,2.0,,2,1.0,3,,,,,,,,,1.0,1,,,2.0,,3.0,1.0,2.0,,,,,,,,5.0,10,,,,,0.5,1.0,1.0,0.5,1.0,1.0,0.8333333333333334,1.5,1.25,,0.5,1.0,20.0,,,0.3333333333333333,,,0.25,0.2857142857142857,0.16666666666666666,,,,0.3333333333333333,,0.6666666666666666,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,1.0,1.0,,1.0,1.0,,0.5,0.46985,,0.5667,0.6666666666666666,0.6666666666666666,0.6,1.0,6.95,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
