EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShortMidRangeFGM,PenaltyFtPoints,Corner3Assists,Offensive Fouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceFG2A,Loose Ball Fouls,BlockedLongMidRange,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,SecondChanceFG2M,SecondChancePoints,SelfOReb,SecondChanceTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,SecondChancePointsPct,PtsPutbacks,Travels,OffShortMidRangeReboundPct,SecondChanceFtPoints,HeaveAttempts,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,on,Technical Free Throw Trips,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
1715,1610612748,Jason Williams,Jason Williams,1715,MIA,4052.0,68,8,130,128,39.0,43,10.0,258,1.0,3.0,2.0,1.0,2.0,4.0,13.0,1.0,2.0,2.0,7.0,4.0,13.0,1.0,17.0,139,1.0,2.0,3.0,4.0,12.0,13.0,4.0,2.0,7.0,4.0,11.0,4.0,4.0,3.0,26.0,3.0,2.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,1.0,3.0,39.0,1.0,1.0,0.3076923076923077,0.5,0.3076923076923077,0.2857142857142857,0.4,0.75,0.40476190476190477,0.75,0.65,0.2857142857142857,0.6666666666666666,16.312056737588655,0.5,0.041666666666666664,0.1875,0.078125,0.08333333333333333,0.06666666666666667,0.16666666666666666,0.25,0.15,0.3333333333333333,1.0,0.1,0.1,0.5,0.5,0.65,0.3076923076923077,0.3076923076923077,1.0,1.0,0.5,0.8,0.3076923076923077,0.5173875000000001,0.51855,0.047619047619047616,0.125,0.17647058823529413,8.0,25.200000000000003,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,47.0,1,-2,2,1,2.0,1,,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1899,1610612748,James Posey,James Posey,1899,MIA,8312.0,139,-6,260,262,101.0,89,26.0,522,3.0,3.0,1.0,1.0,3.0,4.0,10.0,1.0,2.0,4.0,7.0,6.0,19.0,5.0,31.0,277,1.0,3.0,7.0,6.0,18.0,10.0,4.0,,3.0,3.0,6.0,3.0,1.0,,15.0,5.0,22.0,30.0,31.0,8.0,4.0,4.0,1.0,3.0,1.0,5.0,1.0,7.0,18.0,7.0,2.0,5.0,1.0,7.0,101.0,2.0,1.0,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.5714285714285714,0.5,0.4375,0.5535714285714286,0.4375,0.7307692307692307,,,11.03448275862069,0.8,0.2268041237113402,0.17857142857142858,0.216,0.1111111111111111,0.20689655172413793,0.13636363636363635,0.3333333333333333,0.11538461538461539,1.0,1.0,0.038461538461538464,0.11538461538461539,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.4,0.4,1.0,0.25,0.5,0.8461538461538461,0.4,0.5215557692307693,0.41275625,0.038461538461538464,0.14285714285714285,0.22580645161290322,9.785714285714286,24.678947368421053,0.38846153846153847,1.0,1.0,2.0,9.0,1.0,2.0,5.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,4.0,0.25,0.25,0.4,0.75,0.011904761904761904,0.008771929824561403,0.038461538461538464,0.3170731707317073,0.8,0.3333333333333333,0.34615384615384615,0.2222222222222222,0.2222222222222222,1.0,0.125,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2574,1610612748,Jason Kapono,Jason Kapono,2574,MIA,3492.0,58,-12,113,111,55.0,36,12.0,224,1.0,2.0,2.0,3.0,8.0,,,,,5.0,12.0,1.0,1.0,2.0,15.0,116,,,6.0,,3.0,,,,,1.0,1.0,,,,3.0,2.0,3.0,5.0,5.0,2.0,1.0,,,,1.0,1.0,,1.0,6.0,2.0,,2.0,,6.0,55.0,1.0,1.0,1.0,,1.0,0.4166666666666667,0.5,0.3333333333333333,0.5357142857142857,0.42857142857142855,0.07692307692307693,,,11.811023622047244,,0.08108108108108109,0.2,0.10638297872340426,0.09090909090909091,0.18181818181818182,0.2222222222222222,,0.15384615384615385,0.5,0.5,0.15384615384615385,0.6153846153846154,0.375,0.375,,,,,,,0.23076923076923078,,0.4247615384615384,0.3953166666666667,,,0.4,14.783333333333333,24.2,0.48672566371681414,,1.0,1.0,1.0,,2.0,6.0,10.0,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,1.0,0.07692307692307693,1.0,1.0,1.0,0.16666666666666666,,,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,47.0,1,-2,2,1,2.0,1,,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,1552.0,26,15,52,53,26.0,25,6.0,105,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,4.0,46,,,,,3.0,,,,3.0,1.0,4.0,1.0,1.0,1.0,9.0,1.0,,2.0,2.0,,,,,,1.0,1.0,,,4.0,2.0,1.0,2.0,1.0,,26.0,,1.0,1.0,,1.0,,0.75,,0.6666666666666666,,0.5,,,6.8965517241379315,,,0.14285714285714285,0.04,,,0.2,,,,,,0.5,,,,,,,,,0.5,,0.523075,0.4094,0.3333333333333333,0.5,,19.0,22.9,0.5,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,2633.0,44,-8,79,89,45.0,42,7.0,168,5.0,5.0,3.0,,,,,,,8.0,8.0,,,3.0,19.0,90,,,7.0,,,,,,,,,,,,,1.0,4.0,5.0,6.0,,,,,,1.0,1.0,1.0,2.0,2.0,5.0,,9.0,2.0,7.0,45.0,,,,,,1.0,1.0,1.0,0.7916666666666666,0.7,,,,14.942528735632184,,0.11428571428571428,0.2,0.125,0.18181818181818182,0.1,0.25,,0.625,1.0,1.0,0.375,,,,,,,,,,0.625,,0.4946,0.55695,0.2222222222222222,0.2222222222222222,0.3684210526315789,2.1125,,0.569620253164557,2.0,2.0,,,,2.0,2.0,16.0,,,,1.0,,,1.0,1.0,3.0,3.0,,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,,0.03125,,0.07142857142857142,0.6666666666666666,1.0,,,,,1.0,1.0,,3.0,3.0,,,3.0,1.0,1.0,1.0,,1.0,1.0,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,4042.0,67,-8,128,127,43.0,49,14.0,255,5.0,6.0,3.0,2.0,8.0,,,,,8.0,17.0,,,5.0,21.0,145,,,7.0,,,,,1.0,2.0,,2.0,,2.0,,4.0,1.0,10.0,11.0,14.0,,,,1.0,,1.0,1.0,,4.0,11.0,7.0,2.0,6.0,2.0,7.0,43.0,4.0,,,,,0.47058823529411764,0.47058823529411764,0.2,0.525,0.4375,,0.058823529411764705,0.16666666666666666,14.482758620689655,,0.20408163265306123,0.06666666666666667,0.171875,0.21428571428571427,0.3333333333333333,,0.2,0.35294117647058826,0.8333333333333334,1.0,0.17647058823529413,0.47058823529411764,0.25,0.25,,,,,,,0.35294117647058826,,0.46688823529411766,0.49635999999999997,0.10526315789473684,0.10526315789473684,0.3333333333333333,10.005882352941178,,0.3359375,1.0,2.0,,,,1.0,5.0,16.0,,2.0,,3.0,,,,,1.0,2.0,,,1.0,,2.0,2.0,1.0,1.0,0.2,,0.045454545454545456,0.05357142857142857,,0.13043478260869565,1.0,1.0,,,,,0.4,0.5,,1.0,5.0,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,0.08333333333333333,,1.0,3.0,1.0,0.1,0.1111111111111111,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
952,1610612748,Antoine Walker,Antoine Walker,952,MIA,4457.0,74,14,139,142,55.0,47,12.0,281,5.0,11.0,4.0,,3.0,7.0,12.0,5.0,7.0,6.0,18.0,8.0,14.0,9.0,45.0,136,6.0,9.0,24.0,12.0,24.0,12.0,7.0,1.0,4.0,1.0,5.0,1.0,1.0,,11.0,,7.0,7.0,8.0,2.0,2.0,,,,3.0,3.0,3.0,1.0,10.0,9.0,2.0,11.0,6.0,24.0,55.0,4.0,1.0,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5625,0.5789473684210527,0.6081081081081081,0.6,0.4375,0.05555555555555555,,26.31578947368421,,0.12962962962962962,,0.10144927536231885,0.21428571428571427,0.1,,,0.34375,0.45454545454545453,0.45454545454545453,0.125,0.09375,,,0.375,0.5833333333333334,0.5833333333333334,1.0,0.3684210526315789,0.7142857142857143,0.78125,0.5833333333333334,0.5033953125,0.46676578947368413,0.16216216216216217,0.2608695652173913,0.5333333333333333,5.088888888888889,24.935714285714287,0.39568345323741005,1.0,4.0,1.0,2.0,2.0,2.0,10.0,,3.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,1.0,,,,0.2,,0.02564102564102564,0.017241379310344827,0.0625,0.1,,,0.0625,0.5,0.5,1.0,0.21052631578947367,0.25,0.10526315789473684,1.0,2.0,,3.0,,0.25,0.3333333333333333,,,,,,,5.0,1.0,,,,0.5173333333333333,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.2,0.2,0.2,0.25,0.058823529411764705,0.6,0.3333333333333333,0.5,0.044444444444444446,,,,,,,,,,,True,,,,,,,,,,,,
406,1610612748,Shaquille O'Neal,Shaquille O'Neal,406,MIA,4762.0,79,-14,145,142,41.0,25,16.0,287,17.0,25.0,15.0,,,,,,,23.0,40.0,,,5.0,51.0,158,,,14.0,18.0,,,,3.0,1.0,3.0,4.0,2.0,1.0,,11.0,5.0,6.0,11.0,23.0,1.0,1.0,3.0,,2.0,4.0,7.0,2.0,6.0,10.0,12.0,,17.0,7.0,14.0,41.0,,,,,,0.575,0.575,0.6666666666666666,0.53125,0.6363636363636364,,0.075,0.08,33.53658536585366,0.42857142857142855,0.11538461538461539,0.25,0.1527777777777778,,0.125,0.25,0.25,0.625,0.68,0.7391304347826086,0.375,,,,,,,,,,0.625,,0.5056200000000001,0.4771222222222222,0.15217391304347827,0.15217391304347827,0.27450980392156865,2.89,,0.2827586206896552,3.0,5.0,,,,6.0,9.0,28.0,,9.0,,12.0,,1.0,,1.0,2.0,5.0,,,1.0,4.0,5.0,3.0,0.6086956521739131,0.7368421052631579,0.6666666666666666,,0.16363636363636364,0.16901408450704225,0.38461538461538464,0.18181818181818182,0.6,0.5882352941176471,,,,,0.5555555555555556,0.6,,6.0,2.0,1.0,3.0,2.0,0.4,0.42857142857142855,0.6666666666666666,,3.0,,0.1875,,9.0,,,0.043478260869565216,0.2727272727272727,0.5413250000000001,3.0,6.0,,4.0,8.0,3.0,1.0,0.4444444444444444,0.4444444444444444,0.36363636363636365,0.06666666666666667,0.21428571428571427,0.6666666666666666,0.5,,0.1568627450980392,8.0,1.0,0.15789473684210525,,,,,,,,True,,,,,,,,,,,,
