EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,LostBallTurnovers,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsPutbacks,SecondChanceTurnovers,BlockedAtRim,OffShortMidRangeReboundPct,SecondChanceFtPoints,HeaveAttempts,PenaltyTurnovers,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls Drawn,SecondChanceArc3Frequency,on,SecondChanceCorner3FGA,PtsUnassisted3s,SecondChanceCorner3Frequency,3SecondViolations,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,6557.0,109,-10,204,206,53,50,15.0,410,4.0,6.0,1.0,2.0,3.0,1.0,4.0,1.0,10.0,1.0,1.0,6.0,20.0,1.0,4.0,16.0,212,2.0,2.0,4.0,1.0,2.0,6.0,8.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,6.0,8.0,5.0,19.0,1.0,20.0,4.0,2.0,2.0,6.0,1.0,2.0,6.0,6.0,12.0,1.0,3.0,10.0,3.0,5.0,1.0,2.0,1.0,6.0,53,2.0,1.0,0.6666666666666666,0.6666666666666666,0.3,0.5,0.2857142857142857,0.4,0.34782608695652173,0.5,0.047619047619047616,0.1,0.25,0.1,13.004484304932735,0.625,0.13793103448275862,0.0136986301369863,0.17142857142857143,0.15053763440860216,0.011111111111111112,0.025,0.11764705882352941,0.09090909090909091,0.16666666666666666,0.19230769230769232,0.1111111111111111,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.5,0.19047619047619047,0.25,0.3333333333333333,1.0,0.47619047619047616,0.1,0.1111111111111111,1.0,0.047619047619047616,0.5,0.6,0.6666666666666666,0.2,0.3333333333333333,0.460945238095238,0.45975,0.49924999999999997,0.09090909090909091,0.09523809523809523,0.375,11.015,25.3,0.25980392156862747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,2953.0,49,5,87,90,26,26,5.0,177,5.0,10.0,2.0,2.0,3.0,2.0,2.0,6.0,12.0,5.0,1.0,13.0,24.0,7.0,2.0,34.0,97,2.0,5.0,7.0,2.0,1.0,11.0,,26.0,5.0,1.0,7.0,5.0,12.0,2.0,2.0,29.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,,2.0,3.0,6.0,,,2.0,,3.0,,,1.0,11.0,26,1.0,1.0,,,0.5416666666666666,0.7142857142857143,0.5161290322580645,0.5555555555555556,0.515625,0.55,0.22580645161290322,0.041666666666666664,,,36.95652173913043,,0.037037037037037035,,,0.023809523809523808,0.029411764705882353,,,0.16666666666666666,,,,0.3225806451612903,0.5,0.5555555555555556,,0.06451612903225806,1.0,1.0,,0.3870967741935484,0.5,0.5,,0.16129032258064516,1.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.5483870967741935,0.4663241935483871,0.5603,0.47486111111111107,,,0.3235294117647059,10.2375,24.185714285714283,0.2988505747126437,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,0.5,0.5,0.1,0.5,0.125,0.16666666666666666,0.06666666666666667,0.06451612903225806,0.5,0.5,1.0,0.2,0.2,1.0,0.5,0.1111111111111111,0.2,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1515,1610612761,Anthony Parker,Anthony Parker,1515,TOR,5146.0,86,-18,160,161,33,35,10.0,321,1.0,3.0,1.0,,,2.0,3.0,2.0,7.0,3.0,2.0,5.0,13.0,6.0,7.0,26.0,174,1.0,2.0,2.0,2.0,5.0,12.0,2.0,8.0,3.0,1.0,2.0,,2.0,,,4.0,2.0,5.0,7.0,,12.0,2.0,14.0,3.0,2.0,1.0,,,,2.0,2.0,7.0,,,5.0,,10.0,,2.0,1.0,12.0,33,2.0,1.0,0.2,0.2,0.38461538461538464,1.0,0.5,0.875,0.5434782608695652,0.8571428571428571,0.3157894736842105,0.07692307692307693,,0.14285714285714285,14.367816091954023,,0.16279069767441862,0.03278688524590164,0.16666666666666666,0.1643835616438356,0.02702702702702703,0.03125,0.08333333333333333,,0.2727272727272727,0.14285714285714285,0.2222222222222222,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.5,0.3684210526315789,0.2857142857142857,0.3333333333333333,,0.15789473684210525,1.0,,,0.5,0.47368421052631576,0.4348447368421053,0.5838,0.34950000000000003,0.13636363636363635,0.13333333333333333,0.46153846153846156,12.030769230769234,23.516666666666666,0.20625,,2.0,3.0,,1.0,3.0,,,9.0,1.0,,1.0,1.0,,,2.0,,1.0,1.0,1.0,0.5,0.5,,,,,1.0,,,,0.15789473684210525,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5,1.0,,,0.3333333333333333,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09090909090909091,1.0,0.5,0.14285714285714285,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1725,1610612761,Rasho Nesterovic,Rasho Nesterovic,1725,TOR,1978.0,33,-18,64,65,1,2,6.0,129,,,,,,2.0,5.0,1.0,3.0,,,3.0,8.0,,1.0,7.0,68,2.0,,,,,,4.0,2.0,,,3.0,,3.0,,1.0,6.0,4.0,2.0,5.0,,7.0,4.0,11.0,,,,2.0,1.0,,2.0,,,,,2.0,,1.0,1.0,1.0,,,1,,,0.6666666666666666,1.0,0.375,,0.375,,0.4375,,,,,,13.513513513513514,,0.23809523809523808,0.12903225806451613,0.2,0.22580645161290322,0.1111111111111111,,0.2857142857142857,0.5,0.1,0.2222222222222222,,,,,,0.625,0.4,0.4,0.5,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.44858750000000003,0.5314,,0.125,0.125,,10.2,,0.015625,,,,,,,1.0,2.0,,,,,2.0,,1.0,,,,,,,,0.5,0.5,0.5,,,,,0.2,,,,,,,,,,,0.2857142857142857,,,,,,1.0,,1.0,,,,,,0.42857142857142855,,,,2.0,1.0,1.0,0.1111111111111111,,,,,,,,,,,,True,,,,,,,,,,,,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,3758.0,63,-16,116,117,13,21,10.0,233,,1.0,1.0,,,4.0,13.0,7.0,15.0,2.0,,11.0,29.0,2.0,9.0,31.0,125,2.0,1.0,3.0,,1.0,3.0,16.0,6.0,1.0,1.0,2.0,3.0,5.0,1.0,,13.0,1.0,5.0,8.0,1.0,14.0,1.0,15.0,2.0,1.0,1.0,1.0,,1.0,5.0,3.0,5.0,1.0,,12.0,,12.0,2.0,6.0,1.0,3.0,13,,,0.7272727272727273,0.7272727272727273,0.3793103448275862,0.3333333333333333,0.3548387096774194,0.3333333333333333,0.4305555555555556,0.5,0.06451612903225806,0.034482758620689655,0.07692307692307693,,31.538461538461537,0.25,0.25,0.02,0.23809523809523808,0.24528301886792453,0.017241379310344827,,0.2222222222222222,0.3333333333333333,0.23529411764705882,0.25,0.2,0.03225806451612903,,,,0.41935483870967744,0.3076923076923077,0.3333333333333333,0.5,0.4838709677419355,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.06451612903225806,0.5,,,,0.0967741935483871,0.3970666666666667,0.40025,0.3804,0.17142857142857143,0.18181818181818182,0.0967741935483871,14.096551724137933,37.9,0.11206896551724138,,,,,,,,2.0,,,2.0,2.0,,,1.0,4.0,,2.0,,,,,,,0.3333333333333333,,0.8,,,0.05555555555555555,,,,,,,,,,,0.06451612903225806,,,,2.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,0.07142857142857142,2.0,1.0,2.0,1.0,,,,,,,,True,,,,,,,,,,,,
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,2341.0,39,3,74,74,31,22,1.0,148,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,18.0,75,,2.0,2.0,2.0,2.0,12.0,6.0,,4.0,,2.0,,2.0,,2.0,4.0,,,2.0,,2.0,,2.0,1.0,1.0,,2.0,,1.0,2.0,3.0,5.0,1.0,1.0,5.0,,4.0,,1.0,1.0,12.0,31,,1.0,1.0,1.0,0.75,1.0,0.9375,1.25,0.9,1.2,0.5,,,,16.0,,0.09523809523809523,,,0.06060606060606061,,,0.16666666666666666,0.25,,,,0.125,1.0,1.0,1.0,0.125,,,,0.25,1.0,1.0,1.0,0.5,,0.25,1.0,0.5,0.625,0.5298499999999999,,0.5874874999999999,0.1111111111111111,0.2,0.6666666666666666,13.6,24.775,0.4189189189189189,,,,,3.0,3.0,,,9.0,3.0,,,,,,,,,,1.0,0.75,0.75,,,,,,,,,,,,,0.75,1.0,1.0,,,0.75,,2.0,2.0,1.0,,,,,,,1.0,0.25,,0.25,,,1.0,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,1895.0,32,9,58,59,29,26,6.0,117,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,2.0,4.0,2.0,,7.0,62,,1.0,1.0,1.0,,5.0,2.0,2.0,1.0,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,,5.0,29,1.0,,0.5,0.5,0.5,1.0,0.5833333333333334,1.25,0.5833333333333334,1.25,0.3333333333333333,,,,10.9375,0.3333333333333333,0.08333333333333333,,,0.05,,,,,0.16666666666666666,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,,0.5,0.50635,,0.48795,,,0.7142857142857143,11.1,24.1,0.5,,1.0,1.0,1.0,,1.0,,,3.0,,,,,,,1.0,,1.0,,1.0,0.5,0.5,,,,,1.0,,,,0.16666666666666666,1.0,1.0,1.0,,,,,0.5,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,,,,,,
2413,1610612761,Juan Dixon,Juan Dixon,2413,TOR,1717.0,29,-4,56,55,24,13,4.0,111,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,5.0,,,4.0,7.0,1.0,,8.0,57,,2.0,4.0,,,4.0,6.0,2.0,,,2.0,,2.0,,,4.0,,1.0,1.0,,2.0,,2.0,3.0,2.0,1.0,1.0,,,3.0,2.0,2.0,,,,,,,,,4.0,24,,,0.75,0.75,0.5714285714285714,0.5,0.5,0.5,0.5,0.5,0.125,,,,18.333333333333336,,0.07692307692307693,,0.09090909090909091,0.08333333333333333,,,0.2,,,0.1111111111111111,,0.125,1.0,1.0,,0.125,1.0,1.0,1.0,0.625,0.4,0.4,1.0,,,0.25,1.0,,0.25,0.434475,,0.428825,,,0.5,15.72857142857143,22.6,0.42857142857142855,,,1.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,0.6666666666666666,,,,0.125,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,True,,,,,,,,,,,,
2743,1610612761,Kris Humphries,Kris Humphries,2743,TOR,2504.0,42,6,74,76,18,23,6.0,150,3.0,4.0,1.0,,,,,,1.0,,,3.0,5.0,,2.0,8.0,70,1.0,,,,1.0,1.0,4.0,2.0,,1.0,,1.0,1.0,,,3.0,4.0,2.0,5.0,,7.0,4.0,11.0,1.0,,1.0,,,,1.0,3.0,7.0,3.0,,5.0,1.0,6.0,,3.0,,1.0,18,1.0,,0.6666666666666666,1.0,0.6,,0.6,,0.5,0.5,,0.2,,,11.25,,0.17857142857142858,0.15384615384615385,0.15384615384615385,0.17073170731707318,0.12903225806451613,0.11764705882352941,0.14285714285714285,,0.25,0.2,,0.8,0.75,1.0,0.6666666666666666,,,,,0.2,,,,,1.0,,,,0.8,0.59258,0.5685,,0.375,0.375,0.125,2.96,,0.24324324324324326,1.0,,,,,,1.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,1.0,,,0.25,,,,,,2.0,,2.0,1.0,,,,,0.4,0.5,,,2.0,1.0,2.0,,,,1.0,,,,,,,,,True,,,,,,,,,,,,
2739,1610612761,Luke Jackson,Luke Jackson,2739,TOR,347.0,6,8,11,12,11,9,2.0,23,,,,,,,,,,,,,,,4.0,4.0,5,,,,,4.0,4.0,,,,,,,,,,,,1.0,2.0,1.0,4.0,1.0,5.0,,,,1.0,,,1.0,1.0,1.0,,,2.0,,4.0,,2.0,,4.0,11,,,,,,,,,1.0,1.0,,,,,23.076923076923077,1.0,0.5,,1.0,0.6,0.3333333333333333,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,1.0,,,0.5,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,True,,,,,,,,,,,,
