EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SelfOReb,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,3SecondViolations,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,Corner3FGM,SecondChanceCorner3FGA,ShortMidRangeAssists,RecoveredBlocks,LongMidRangePctBlocked,Corner3PctBlocked,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,Corner3Assists,DefCorner3ReboundPct,BlockedShortMidRange,ShortMidRangePctBlocked,OffCorner3ReboundPct,on,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,BlockedCorner3,OffensiveGoaltends
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,2134.0,36,-14,74,76,32,59,9,150,5.0,6,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,7.0,10,1.0,5.0,19.0,75,2.0,2.0,4.0,8.0,3.0,4.0,1.0,4.0,10.0,6.0,8.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2,1.0,4,2,6,1.0,1.0,3.0,2.0,1.0,3.0,3.0,5,1.0,5.0,1.0,1.0,8.0,3.0,1.0,2.0,2.0,2.0,1.0,10.0,32,2.0,1.0,0.42857142857142855,0.6,0.7,1.0,0.75,0.6363636363636364,1.0,0.6,0.6333333333333333,1.0,0.7142857142857143,0.09090909090909091,21.686746987951807,1.0,0.3333333333333333,0.08695652173913043,0.05263157894736842,0.1111111111111111,0.09090909090909091,0.09375,0.06666666666666667,0.16666666666666666,0.14285714285714285,0.2,0.5,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.6,0.18181818181818182,1.0,1.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.6,0.6666666666666666,0.2,0.6363636363636364,0.5307999999999999,0.574,0.61915,0.21428571428571427,0.23076923076923078,0.42105263157894735,0.5263157894736842,5.85,42.5,0.43243243243243246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,5501.0,92,-45,166,169,66,81,18,335,,2,,1.0,,,1.0,2.0,8.0,11.0,6.0,4.0,12,12.0,6.0,20.0,196,1.0,3.0,,2.0,1.0,2.0,7.0,5.0,13.0,2.0,6.0,,,12.0,13.0,4.0,27.0,1.0,,2.0,1,,3,1,4,1.0,,6.0,4.0,2.0,9.0,1.0,4,,11.0,,1.0,9.0,1.0,3.0,,,,,13.0,66,,3.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.5,0.2916666666666667,0.3333333333333333,0.4444444444444444,0.3392857142857143,0.3333333333333333,0.5,0.5,19.78609625668449,0.6666666666666666,,0.01639344262295082,,0.11764705882352941,0.041666666666666664,0.038461538461538464,0.013157894736842105,,0.05263157894736842,0.034482758620689655,0.18181818181818182,0.08333333333333333,,,,0.08333333333333333,0.5,0.5,0.3333333333333333,0.4583333333333333,0.3333333333333333,,,,0.6666666666666666,0.5833333333333334,0.4342,0.41009999999999996,0.4568062500000001,0.04,0.07692307692307693,0.1,0.65,13.375,27.25833333333333,0.39759036144578314,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,11.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.5,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.08333333333333333,0.16666666666666666,1.0,0.09090909090909091,0.375,0.375,0.3333333333333333,0.041666666666666664,0.18181818181818182,0.2,0.5,0.1111111111111111,0.3333333333333333,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
185,1610612765,Chris Webber,Chris Webber,185,DET,3920.0,65,-45,113,112,41,45,14,225,13.0,22,2.0,4.0,6.0,7.0,3.0,5.0,1.0,,,16.0,28,,5.0,37.0,142,3.0,5.0,,6.0,8.0,11.0,,1.0,17.0,26.0,6.0,4.0,,2.0,2.0,,4.0,,6.0,1.0,4,2.0,7,6,13,3.0,1.0,2.0,2.0,,7.0,7.0,11,1.0,10.0,1.0,,11.0,7.0,,1.0,,1.0,,17.0,41,1.0,,0.8125,0.9285714285714286,0.5714285714285714,0.6,0.7272727272727273,0.5714285714285714,0.6,0.7272727272727273,0.578125,0.6,0.6538461538461539,,29.545454545454543,0.2857142857142857,0.2857142857142857,0.10810810810810811,0.13043478260869565,0.08333333333333333,,0.10204081632653061,0.10344827586206896,0.16666666666666666,,0.125,0.1111111111111111,0.7857142857142857,0.5909090909090909,0.6842105263157895,0.8461538461538461,0.17857142857142858,0.6,0.6,0.03571428571428571,,0.8,0.5,0.6363636363636364,0.8571428571428571,,0.7857142857142857,0.5261142857142856,0.5289,0.4981363636363637,0.21875,0.21875,0.16216216216216217,0.4594594594594595,2.4250000000000003,,0.36283185840707965,,,,,,,,,,,,3.0,,,,2.0,2.0,5.0,1.0,1.0,4.0,1.0,,,,,,,0.10714285714285714,0.13636363636363635,,,,,,,,,,,,1.0,1.0,3.0,1.0,2.0,0.2222222222222222,0.08,0.1111111111111111,0.1111111111111111,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,4427.0,74,-48,134,137,56,71,22,271,4.0,7,1.0,1.0,1.0,2.0,2.0,3.0,19.0,2.0,,11.0,29,2.0,10.0,32.0,162,1.0,2.0,1.0,3.0,3.0,7.0,,7.0,13.0,12.0,10.0,,,7.0,8.0,4.0,17.0,,4.0,,2,,2,4,6,,,1.0,,1.0,3.0,4.0,7,1.0,6.0,,,12.0,2.0,4.0,,,,,13.0,56,3.0,4.0,0.5454545454545454,0.5454545454545454,0.3793103448275862,0.5,0.42857142857142855,0.3548387096774194,0.3333333333333333,0.42857142857142855,0.43243243243243246,0.375,0.5909090909090909,0.06451612903225806,24.691358024691358,0.3333333333333333,,0.044444444444444446,0.07407407407407407,,,0.03389830508474576,0.05263157894736842,,,0.05,,0.22580645161290322,0.5714285714285714,0.8,0.75,0.0967741935483871,0.6666666666666666,0.6666666666666666,0.6129032258064516,0.06451612903225806,0.3333333333333333,1.0,0.2857142857142857,0.5,,0.2903225806451613,0.4484854838709678,0.461075,0.3999,0.06060606060606061,0.06451612903225806,0.09375,0.40625,12.313793103448276,24.9,0.417910447761194,5.0,,,,,,,,,2.0,,2.0,,1.0,1.0,3.0,,2.0,,1.0,3.0,,,,,,,,0.06896551724137931,0.2857142857142857,,0.2631578947368421,0.2631578947368421,0.6,,,,,,,,2.0,1.0,,,,0.14285714285714285,0.08571428571428572,0.05263157894736842,0.1111111111111111,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,8095.0,135,-67,244,247,90,114,34,491,3.0,6,1.0,1.0,1.0,2.0,,2.0,13.0,6.0,2.0,12.0,21,16.0,4.0,37.0,277,3.0,5.0,,6.0,3.0,5.0,5.0,1.0,7.0,18.0,6.0,2.0,,8.0,8.0,1.0,16.0,,6.0,,14,1.0,15,6,21,5.0,5.0,3.0,2.0,1.0,7.0,5.0,13,,6.0,,1.0,6.0,3.0,,1.0,1.0,1.0,,7.0,90,3.0,,0.75,0.8181818181818182,0.5714285714285714,0.6,0.6,0.44594594594594594,0.42857142857142855,0.3,0.4625,0.42857142857142855,0.3181818181818182,0.43243243243243246,16.549295774647888,0.42857142857142855,0.07692307692307693,0.1590909090909091,0.06976744186046512,,,0.12389380530973451,0.04878048780487805,0.05,,0.10810810810810811,,0.16216216216216217,0.5,0.5,0.6666666666666666,0.05405405405405406,,,0.35135135135135137,0.16216216216216217,0.14285714285714285,1.0,0.2,0.5,0.2,0.5945945945945946,0.4890054054054054,0.486075,0.49842499999999995,0.075,0.125,0.16216216216216217,0.1891891891891892,11.714285714285715,23.987499999999997,0.36885245901639346,9.0,10.0,3.0,1.0,,3.0,,9.0,,6.0,1.0,1.0,1.0,,,4.0,,4.0,,1.0,3.0,2.0,,1.0,0.1875,,0.1875,0.0625,0.047619047619047616,,,0.6923076923076923,0.75,0.7777777777777778,0.2702702702702703,0.16666666666666666,0.16666666666666666,1.0,0.3,,0.16666666666666666,,1.0,,,1.0,0.125,0.06,0.23529411764705882,,,,2.0,,,,2.0,2.0,3.0,1.0,0.07692307692307693,0.1,0.11764705882352941,1.0,0.2,0.2222222222222222,1.0,0.2857142857142857,,,,,,True,,,,,,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,1685.0,28,-14,53,52,20,35,4,105,1.0,1,,,,,,1.0,2.0,1.0,,1.0,4,1.0,5.0,10.0,64,,,,,,,,3.0,3.0,2.0,,,,1.0,3.0,1.0,8.0,,1.0,3.0,2,1.0,6,1,7,1.0,1.0,,,,,3.0,3,,4.0,,,6.0,2.0,1.0,,,,,3.0,20,,1.0,1.0,1.0,0.25,,,0.5,,,0.625,,0.75,0.2,14.035087719298247,,0.3333333333333333,0.125,0.06666666666666667,0.3333333333333333,,0.2,0.05555555555555555,0.2,,,0.2,0.2,1.0,1.0,1.0,0.2,,,0.4,0.2,,,,,,0.4,0.39184,,,0.2857142857142857,0.3333333333333333,,0.3,10.725000000000001,26.8,0.37735849056603776,,,,1.0,,1.0,,3.0,,1.0,1.0,,,2.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,True,,,,,,,,,,,,,,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,4316.0,72,-45,115,118,20,31,22,233,2.0,2,1.0,1.0,,,2.0,4.0,17.0,1.0,1.0,8.0,23,1.0,,16.0,142,1.0,2.0,,2.0,1.0,4.0,1.0,,2.0,12.0,4.0,2.0,,5.0,6.0,1.0,13.0,3.0,2.0,2.0,7,6.0,15,5,20,1.0,,2.0,2.0,,4.0,6.0,9,,4.0,1.0,1.0,,,,2.0,1.0,2.0,,2.0,20,,,0.75,0.8571428571428571,0.34782608695652173,0.5,0.25,0.3333333333333333,0.5,0.2,0.3333333333333333,0.5,0.2,0.041666666666666664,19.58041958041958,0.5,0.8571428571428571,0.1590909090909091,0.0392156862745098,0.16666666666666666,0.15,0.16071428571428573,0.07042253521126761,0.1,0.06666666666666667,0.11764705882352941,0.16666666666666666,0.08333333333333333,1.0,1.0,0.5,0.16666666666666666,0.5,0.6666666666666666,0.7083333333333334,0.041666666666666664,0.5,1.0,,,0.2,0.125,0.41373478260869556,0.555,0.38437499999999997,,,0.125,0.125,15.269565217391303,38.3,0.17391304347826086,4.0,,,,,,,,,1.0,,1.0,,1.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,0.043478260869565216,,,0.23529411764705882,0.23529411764705882,1.0,,,,,,,,,2.0,,,,0.125,,0.125,,0.5,,,1.0,,,,,,2.0,,,0.2727272727272727,1.0,,,,,,0.16666666666666666,1.0,0.25,0.4,True,,,,,,,,,,,,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,3837.0,64,-26,115,117,41,35,15,232,4.0,5,2.0,2.0,3.0,3.0,,3.0,4.0,9.0,5.0,6.0,12,10.0,3.0,21.0,132,2.0,4.0,,4.0,4.0,4.0,5.0,,8.0,8.0,4.0,2.0,,3.0,4.0,1.0,9.0,1.0,2.0,1.0,8,1.0,10,3,13,1.0,1.0,3.0,2.0,1.0,5.0,7.0,11,1.0,4.0,1.0,,4.0,2.0,,1.0,1.0,1.0,,8.0,41,2.0,,0.6666666666666666,0.8,0.5,0.5,1.0,0.4090909090909091,0.5,0.4444444444444444,0.4375,0.5,0.4444444444444444,0.45454545454545453,22.13740458015267,0.6,0.25,0.17777777777777778,0.05263157894736842,0.1,0.05555555555555555,0.16363636363636364,0.05357142857142857,,0.08333333333333333,0.1,0.25,0.22727272727272727,0.8,0.8,0.5,0.13636363636363635,,,0.18181818181818182,0.4090909090909091,0.5,1.0,0.3333333333333333,1.0,0.5555555555555556,0.6818181818181818,0.4768181818181819,0.4252666666666667,0.5110888888888889,0.08333333333333333,0.14285714285714285,0.19047619047619047,0.38095238095238093,9.05,26.090000000000003,0.3565217391304348,2.0,1.0,,2.0,,2.0,,6.0,,9.0,2.0,,,1.0,,2.0,,2.0,,,2.0,1.0,,1.0,0.2,,0.2,,,,,0.5,0.5,1.0,0.045454545454545456,0.2222222222222222,0.2222222222222222,1.0,,,0.2222222222222222,,1.0,,,,,0.10526315789473684,0.14285714285714285,,,,,1.0,0.5,,,,,,,,0.36363636363636365,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,
905,1610612765,Dale Davis,Dale Davis,905,DET,1093.0,18,-8,36,36,15,23,5,72,,1,,1.0,,,,,,,,,1,,,,37,,1.0,,,,,,,,,,,,,,,,1.0,,,4,,4,1,5,,,,,,,3.0,7,1.0,,,,,,,,,,,,15,3.0,,,,,,,,,,,,,,2.4390243902439024,,,0.26666666666666666,,,0.14285714285714285,0.25,0.047619047619047616,,0.2,0.2857142857142857,,1.0,,,,,,,,,1.0,,,,,1.0,0.5713,0.5713,,,,,,,,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,1986.0,33,-20,60,64,19,34,13,124,1.0,1,,,,,,,3.0,5.0,3.0,1.0,4,6.0,,5.0,61,,,,,,1.0,3.0,,3.0,2.0,,,,3.0,3.0,2.0,6.0,1.0,,,1,,1,1,2,3.0,1.0,1.0,1.0,,4.0,1.0,5,,1.0,,,,,,,,,,3.0,19,2.0,,1.0,1.0,0.25,,,0.25,,0.375,0.25,,0.375,0.6,18.42105263157895,0.25,,0.041666666666666664,,,0.07692307692307693,0.030303030303030304,0.02857142857142857,,0.1111111111111111,0.1111111111111111,,0.1,1.0,1.0,1.0,,,,0.3,0.5,,,,,0.75,0.7,0.432135,,0.377575,,,,0.6,15.025,25.633333333333336,0.31666666666666665,,1.0,,1.0,1.0,1.0,1.0,,3.0,5.0,1.0,,,,,1.0,2.0,3.0,1.0,,1.0,,,,0.16666666666666666,0.3333333333333333,0.16666666666666666,,,,,,,,0.1,0.2,0.2,,,0.3333333333333333,0.2,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
