EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,LongMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PtsPutbacks,BlockedAtRim,3SecondViolations,OffShortMidRangeReboundPct,OffCorner3ReboundPct,PenaltyAtRimFGM,ShortMidRangePctBlocked,PenaltyAtRimAccuracy,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,FTOffRebounds,OffFTReboundPct
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,3758.0,63.0,-16.0,116,117,13,21,10.0,233,1.0,2.0,1.0,2.0,1.0,8.0,2.0,12.0,2.0,6.0,125,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,7.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,6.0,1.0,1.0,5.0,2.0,2.0,1.0,13,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.23076923076923078,0.08333333333333333,0.125,13.076923076923077,0.75,0.0625,0.02,0.047619047619047616,0.05660377358490566,0.017241379310344827,0.037037037037037035,0.11764705882352941,0.0625,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.6666666666666666,0.125,0.14285714285714285,1.0,0.5,0.16666666666666666,0.44754166666666656,0.45975,0.421,0.07692307692307693,0.07692307692307693,13.641666666666667,0.11206896551724138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,6022.0,100.0,-16.0,186,190,39,58,15.0,376,6.0,11.0,1.0,,10.0,21.0,16.0,32.0,3.0,44.0,195,2.0,2.0,,1.0,16.0,5.0,21.0,2.0,2.0,47.0,1.0,1.0,5.0,,6.0,2.0,8.0,4.0,2.0,6.0,,,15.0,3.0,9.0,,1.0,4.0,,3.0,2.0,39,1.0,,,0.5,0.5,0.5238095238095238,0.03125,,28.217821782178216,,0.0847457627118644,0.014925373134328358,0.03225806451612903,0.06666666666666667,0.022988505747126436,0.02631578947368421,0.043478260869565216,0.05,0.2682926829268293,0.5454545454545454,0.6,,,0.5121951219512195,0.47619047619047616,0.47619047619047616,,0.5,0.4878048780487805,0.4669646341463415,0.44889999999999997,0.39291666666666664,0.047619047619047616,0.06060606060606061,12.549999999999999,0.20967741935483872,1.0,1.0,1.0,2.0,2.0,7.0,1.0,3.0,9.0,2.0,4.0,1.0,32.0,9.0,7.0,2.0,3.0,7.0,7.0,1.0,1.0,2.0,9.0,4.0,8.0,1.0,1.0,1.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.21951219512195122,0.09090909090909091,0.6,0.05,0.06666666666666667,0.07407407407407407,0.2222222222222222,0.047619047619047616,0.04878048780487805,0.5,0.5,1.0,0.17073170731707318,0.2857142857142857,0.2857142857142857,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.09090909090909091,24.22222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1515,1610612761,Anthony Parker,Anthony Parker,1515,TOR,12157.0,203.0,-26.0,377,377,81,84,35.0,754,1.0,9.0,1.0,5.0,12.0,24.0,16.0,38.0,26.0,82.0,408,4.0,4.0,18.0,5.0,4.0,1.0,5.0,,,11.0,2.0,11.0,13.0,1.0,25.0,3.0,28.0,8.0,2.0,3.0,1.0,1.0,5.0,7.0,18.0,,1.0,16.0,1.0,32.0,9.0,81,3.0,0.5625,0.5625,0.42105263157894735,0.49122807017543857,0.5633802816901409,0.13157894736842105,0.041666666666666664,18.181818181818183,0.1,0.11016949152542373,0.014084507042253521,0.1896551724137931,0.13636363636363635,0.017045454545454544,0.012658227848101266,0.14814814814814814,0.11904761904761904,0.15789473684210525,0.1111111111111111,0.2,,0.08771929824561403,0.42105263157894735,0.5,0.5217391304347826,0.5833333333333334,0.2,0.49122807017543857,0.4734991071428571,0.48971,0.4807730769230769,0.15151515151515152,0.1956521739130435,12.705263157894738,0.21485411140583555,,1.0,4.0,8.0,4.0,11.0,8.0,8.0,19.0,1.0,3.0,10.0,14.0,21.0,10.0,4.0,1.0,2.0,2.0,1.0,,6.0,2.0,,1.0,,1.0,1.0,1.0,1.0,0.875,0.42105263157894735,0.4444444444444444,0.25,0.2,0.3,0.3333333333333333,0.4444444444444444,0.4,0.029411764705882353,0.04,0.11363636363636363,,,0.14035087719298245,0.5,0.5714285714285714,1.0,0.19298245614035087,0.36363636363636365,0.4,0.75,,0.07142857142857142,0.5714285714285714,0.4,0.036585365853658534,25.44210526315789,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,13.0,24.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,24.0,5.0,0.3,0.25,0.39285714285714285,0.5454545454545454,0.10526315789473684,0.125,0.09090909090909091,0.02631578947368421,0.375,1.0,0.6,0.6,0.6666666666666666,0.2,0.14285714285714285,0.5,0.25,0.05,0.2926829268292683,,,,,,,,,,,,,,,,True,,
1725,1610612761,Rasho Nesterovic,Rasho Nesterovic,1725,TOR,3823.0,64.0,-15.0,116,115,13,2,15.0,231,,,,7.0,3.0,7.0,7.0,14.0,3.0,17.0,135,2.0,1.0,10.0,,2.0,,2.0,,,4.0,9.0,1.0,10.0,,11.0,10.0,21.0,,,3.0,1.0,,4.0,2.0,3.0,,,3.0,,3.0,2.0,13,,0.7142857142857143,0.8333333333333334,0.5,0.5,0.5666666666666667,,,13.970588235294116,,0.2777777777777778,0.16981132075471697,0.0625,0.21153846153846154,0.16666666666666666,0.0967741935483871,0.17647058823529413,0.07692307692307693,,,,,0.5,0.5,0.42857142857142855,0.42857142857142855,1.0,,,0.42303571428571424,0.5314,0.4099,0.13333333333333333,0.13333333333333333,11.9,0.11206896551724138,,,,,,,,,,1.0,4.0,,4.0,,,,,,2.0,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,,,,0.5,0.5,0.6666666666666666,,,0.25,0.14285714285714285,,0.3333333333333333,0.42857142857142855,0.14285714285714285,,,,,,,,,,,,,0.23529411764705882,,4.0,,,,,,2.0,,,,,,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,0.38461538461538464,,0.5,0.5714285714285714,0.5714285714285714,0.5,,,,,,,2.0,2.0,1.0,0.1111111111111111,0.3333333333333333,,,,,,,,,,,True,,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,13336.0,222.0,-29.0,416,416,93,97,41.0,832,13.0,20.0,5.0,24.0,14.0,42.0,35.0,86.0,32.0,105.0,444,7.0,16.0,42.0,1.0,7.0,8.0,15.0,3.0,3.0,38.0,7.0,14.0,28.0,5.0,47.0,7.0,54.0,5.0,3.0,6.0,1.0,3.0,12.0,14.0,19.0,2.0,2.0,35.0,2.0,38.0,19.0,93,1.0,0.6,0.6,0.4069767441860465,0.4010989010989011,0.49065420560747663,0.011627906976744186,,25.646551724137932,0.45454545454545453,0.224,0.04375,0.2153846153846154,0.22105263157894736,0.03553299492385787,0.011111111111111112,0.25,0.24489795918367346,0.21978021978021978,0.65,0.65,0.6153846153846154,0.26373626373626374,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.27472527472527475,0.42874325842696626,0.4679857142857142,0.40648124999999996,0.18269230769230768,0.1919191919191919,11.587209302325581,0.22355769230769232,1.0,5.0,,,1.0,5.0,1.0,1.0,5.0,1.0,8.0,1.0,28.0,3.0,3.0,1.0,5.0,3.0,1.0,,3.0,2.0,6.0,,3.0,,3.0,,3.0,6.0,1.0,0.2,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.36363636363636365,0.054945054945054944,,0.5,,,0.14583333333333334,0.3333333333333333,0.058823529411764705,,,,,0.054945054945054944,0.2,0.2,1.0,0.2,0.29411764705882354,0.058823529411764705,0.3333333333333333,0.0761904761904762,37.54,8.0,,,,,,6.0,7.0,,9.0,23.0,,2.0,,1.0,,,3.0,11.0,1.0,11.0,7.0,2.0,23.0,2.0,,0.4375,0.4117647058823529,0.5476190476190477,,,,0.08888888888888889,0.125,0.6363636363636364,0.3333333333333333,0.34782608695652173,0.375,,,,,,0.21904761904761905,,10.0,,0.08,,4.0,0.041666666666666664,0.8,,,,,,,,True,,
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,7524.0,125.0,-33.0,236,235,66,73,22.0,471,3.0,7.0,1.0,2.0,3.0,9.0,8.0,18.0,11.0,39.0,261,1.0,5.0,10.0,2.0,4.0,,4.0,,,8.0,1.0,9.0,9.0,1.0,19.0,3.0,22.0,4.0,1.0,2.0,,,5.0,4.0,11.0,,2.0,11.0,,13.0,5.0,66,,0.625,0.7142857142857143,0.4444444444444444,0.4827586206896552,0.5571428571428572,0.1111111111111111,,15.444015444015445,0.14285714285714285,0.1323529411764706,0.011494252873563218,0.2727272727272727,0.1782178217821782,0.02702702702702703,0.0196078431372549,0.15384615384615385,0.24,0.2413793103448276,0.42857142857142855,0.6,0.3333333333333333,0.06896551724137931,0.3103448275862069,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6206896551724138,0.4934741379310344,0.5679,0.42987142857142857,0.15151515151515152,0.22727272727272727,11.055555555555555,0.2796610169491525,1.0,1.0,,1.0,4.0,10.0,1.0,4.0,11.0,1.0,2.0,2.0,6.0,9.0,10.0,4.0,,1.0,3.0,2.0,,3.0,3.0,,2.0,,1.0,,1.0,1.0,0.75,0.36363636363636365,0.36363636363636365,1.0,0.5,0.5,0.3793103448275862,0.2857142857142857,0.6,0.08333333333333333,0.10526315789473684,0.06666666666666667,0.25,,0.034482758620689655,,,,0.3448275862068966,0.4,0.4,0.75,1.0,0.14285714285714285,0.14285714285714285,0.4,0.05128205128205128,24.599999999999998,2.0,,,1.0,,1.0,,2.0,,4.0,8.0,3.0,,,,,,2.0,1.0,,1.0,,,8.0,2.0,,0.4,0.2857142857142857,0.4444444444444444,,,,,0.375,,1.0,1.0,0.5,,0.14285714285714285,,,,0.20512820512820512,2.0,1.0,,,,1.0,,1.0,1.0,0.5,,,,,,True,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,8778.0,146.0,10.0,274,275,73,80,31.0,549,2.0,4.0,2.0,2.0,4.0,7.0,7.0,13.0,5.0,28.0,280,3.0,2.0,12.0,1.0,,2.0,2.0,1.0,,6.0,,6.0,11.0,1.0,18.0,4.0,22.0,1.0,1.0,2.0,,,3.0,6.0,17.0,1.0,2.0,6.0,2.0,6.0,1.0,73,2.0,0.8571428571428571,1.0,0.5384615384615384,0.575,0.6086956521739131,0.07692307692307693,,8.469055374592834,0.16666666666666666,0.13253012048192772,,0.15384615384615385,0.13934426229508196,0.031496062992125984,,0.15789473684210525,0.16129032258064516,0.2,0.5,0.6666666666666666,0.5,0.1,0.35,0.5714285714285714,0.5714285714285714,1.0,0.6666666666666666,0.55,0.46939249999999993,0.3539,0.31855,0.047619047619047616,0.07142857142857142,12.669230769230769,0.2664233576642336,1.0,,1.0,2.0,2.0,5.0,,3.0,7.0,2.0,4.0,,2.0,9.0,5.0,2.0,1.0,,,4.0,,,1.0,,,,1.0,,1.0,,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.35,0.25,0.3333333333333333,0.14814814814814814,0.14285714285714285,0.125,0.07692307692307693,,0.1,0.5,0.5,1.0,0.25,0.4,0.4,1.0,0.5,,,0.4,0.14285714285714285,24.314285714285713,1.0,,,,,,,1.0,,4.0,6.0,,,,1.0,,,2.0,2.0,,2.0,1.0,,6.0,2.0,,0.5,0.5,0.75,,,,,0.125,0.5,0.5,0.5,1.0,,,,,,0.21428571428571427,2.0,2.0,,,0.16666666666666666,,,,,,,,,,,True,,
2743,1610612761,Kris Humphries,Kris Humphries,2743,TOR,2104.0,35.0,5.0,64,64,10,17,4.0,128,1.0,4.0,1.0,,,,1.0,4.0,,2.0,60,1.0,1.0,2.0,,,,,,,,4.0,3.0,2.0,,5.0,4.0,9.0,,,1.0,,,2.0,3.0,7.0,2.0,1.0,1.0,,,,10,1.0,1.0,1.0,0.25,0.25,0.25,,,8.571428571428571,,0.09523809523809523,0.17391304347826086,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.08333333333333333,0.3333333333333333,1.0,0.25,0.25,1.0,,,,,,1.0,1.0,0.5607,0.5092,0.5969,,,,0.15625,,1.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,0.5,,,0.16666666666666666,,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,0.4,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,
2413,1610612761,Juan Dixon,Juan Dixon,2413,TOR,1533.0,26.0,-15.0,54,53,16,9,4.0,107,,1.0,,,1.0,4.0,1.0,5.0,,5.0,52,2.0,2.0,2.0,1.0,1.0,,1.0,,,2.0,,,,,,,,2.0,1.0,3.0,,1.0,4.0,1.0,3.0,,1.0,,,,,16,,1.0,1.0,0.2,0.25,0.25,0.2,,23.728813559322035,,,,,,,,,,0.1,,,,,0.4,0.25,0.25,1.0,,0.6,0.47358500000000003,0.55395,0.49271666666666664,,,14.38,0.2962962962962963,,1.0,1.0,2.0,,3.0,1.0,1.0,5.0,,,1.0,,3.0,3.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,0.2,0.2,,,,0.5,1.0,0.25,,,,,,0.2,0.5,0.5,1.0,0.3,,,,,0.3333333333333333,0.3333333333333333,,,24.540000000000003,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,True,,
2551,1610612761,T.J. Ford,T.J. Ford,2551,TOR,7411.0,124.0,-14.0,233,231,53,37,26.0,464,11.0,25.0,1.0,5.0,16.0,33.0,31.0,63.0,10.0,87.0,252,5.0,18.0,8.0,2.0,19.0,5.0,24.0,2.0,4.0,53.0,4.0,1.0,3.0,,4.0,5.0,9.0,7.0,5.0,4.0,1.0,,12.0,2.0,6.0,,2.0,12.0,1.0,13.0,7.0,53,,0.12903225806451613,0.13333333333333333,0.49206349206349204,0.5347222222222222,0.564935064935065,0.031746031746031744,,33.58490566037736,,0.046153846153846156,0.0425531914893617,0.02857142857142857,0.04,0.04504504504504504,0.03773584905660377,0.09090909090909091,0.03333333333333333,0.3472222222222222,0.44,0.4782608695652174,0.18181818181818182,0.06944444444444445,0.4583333333333333,0.48484848484848486,0.48484848484848486,0.0625,0.125,0.4722222222222222,0.49412430555555553,0.5339928571428573,0.46286250000000007,0.09210526315789473,0.1044776119402985,10.492063492063492,0.22746781115879827,,5.0,2.0,3.0,3.0,6.0,1.0,5.0,9.0,2.0,7.0,2.0,54.0,15.0,6.0,3.0,3.0,1.0,14.0,1.0,1.0,2.0,8.0,,5.0,1.0,3.0,1.0,2.0,3.0,1.0,0.5555555555555556,0.5555555555555556,0.4,0.4375,0.4375,0.125,0.08,0.6666666666666666,0.058823529411764705,0.07692307692307693,,,0.029411764705882353,0.041666666666666664,0.6666666666666666,0.6666666666666666,1.0,0.08333333333333333,0.5,0.5,1.0,,0.25,0.05,0.5,0.08045977011494253,24.555555555555557,4.0,,1.0,1.0,1.0,3.0,,10.0,2.0,6.0,32.0,,,,,,,1.0,2.0,,2.0,,,32.0,1.0,1.0,0.5555555555555556,0.65,0.6956521739130435,,,,0.038461538461538464,,,0.8,0.8,0.25,,0.05,1.0,1.0,,0.367816091954023,2.0,2.0,,0.06666666666666667,,2.0,,0.4,3.0,0.375,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,True,,
