EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,HeaveMakes,HeaveAttempts,ShortMidRangeAssists,FTOffRebounds,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,OffFTReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,on,Defensive 3 Seconds Violations
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,9604.0,160,2,327,319,86,94,34.0,646,13.0,21.0,1.0,2.0,2.0,4.0,1.0,7.0,7.0,22.0,1.0,4.0,1.0,2.0,3.0,2.0,21.0,50.0,1.0,7.0,14.0,59.0,349,1.0,4.0,2.0,3.0,8.0,1.0,4.0,6.0,15.0,16.0,26.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,4.0,1.0,1.0,7.0,8.0,5.0,13.0,5.0,5.0,4.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,7.0,16.0,1.0,14.0,3.0,16.0,2.0,9.0,15.0,86,3.0,0.38095238095238093,0.4,1.0,0.14285714285714285,0.25,0.14285714285714285,0.42,0.25,0.375,0.39473684210526316,0.25,0.375,0.4609375,0.25,0.5,0.12280701754385964,0.06,0.09523809523809523,0.14285714285714285,19.12568306010929,0.6666666666666666,0.07142857142857142,0.010638297872340425,0.030303030303030304,0.07407407407407407,0.061068702290076333,0.033783783783783786,0.027777777777777776,0.04878048780487805,0.15384615384615385,0.043478260869565216,0.10714285714285714,0.043478260869565216,0.3684210526315789,0.6190476190476191,0.6842105263157895,0.5384615384615384,0.12280701754385964,0.14285714285714285,0.16666666666666666,0.38596491228070173,0.3181818181818182,0.3181818181818182,0.14285714285714285,0.07017543859649122,0.25,0.25,1.0,0.05263157894736842,0.5,0.5,0.3333333333333333,0.5,0.16666666666666666,0.5,0.16666666666666666,0.49122807017543857,0.49902232142857145,0.45970000000000005,0.5244590909090909,0.140625,0.15789473684210525,0.03389830508474576,0.2542372881355932,10.054,26.02857142857143,0.26299694189602446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101235,1610612744,Kelenna Azubuike,Kelenna Azubuike,101235,GSW,54.0,1,-4,2,3,2,3,,5,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1536,1610612744,Stephen Jackson,Stephen Jackson,1536,GSW,23206.0,387,27,766,767,208,260,82.0,1533,23.0,40.0,7.0,10.0,5.0,9.0,4.0,12.0,3.0,21.0,2.0,7.0,1.0,2.0,56.0,10.0,30.0,73.0,22.0,63.0,53.0,179.0,825,7.0,11.0,35.0,7.0,18.0,3.0,12.0,21.0,44.0,16.0,44.0,54.0,4.0,56.0,9.0,19.0,13.0,32.0,6.0,18.0,1.0,77.0,1.0,2.0,6.0,22.0,31.0,3.0,34.0,16.0,12.0,21.0,10.0,10.0,11.0,,31.0,,10.0,12.0,30.0,2.0,46.0,4.0,66.0,1.0,24.0,44.0,208,3.0,0.26666666666666666,0.2857142857142857,0.8181818181818182,0.3492063492063492,0.25,0.3492063492063492,0.410958904109589,0.6363636363636364,0.3888888888888889,0.4632352941176471,0.7647058823529411,0.38333333333333336,0.5271084337349398,0.7954545454545454,0.5238095238095238,0.4632352941176471,0.1232876712328767,0.1,0.25,22.933643771827708,0.6774193548387096,0.08870967741935484,0.010309278350515464,0.06315789473684211,0.006060606060606061,0.08163265306122448,0.008356545961002786,0.012195121951219513,0.008849557522123894,,0.06896551724137931,0.12173913043478261,0.08955223880597014,0.29411764705882354,0.575,0.6388888888888888,0.34782608695652173,0.08823529411764706,0.3333333333333333,0.4444444444444444,0.15441176470588236,0.14285714285714285,0.15789473684210525,,0.051470588235294115,0.2857142857142857,0.2857142857142857,1.0,0.4117647058823529,0.5882352941176471,0.7,0.3,0.5555555555555556,0.06666666666666667,0.5,0.3333333333333333,0.7573529411764706,0.5115128676470588,0.5675222222222223,0.481345,0.1509433962264151,0.25,0.19553072625698323,0.24581005586592178,7.6561643835616415,25.182539682539687,0.27154046997389036,20.0,4.0,6.0,2.0,4.0,6.0,9.0,12.0,20.0,7.0,3.0,1.0,4.0,1.0,1.0,5.0,1.0,3.0,5.0,7.0,6.0,3.0,3.0,6.0,2.0,6.0,0.6666666666666666,0.09523809523809523,0.12,0.024390243902439025,0.043478260869565216,0.013513513513513514,0.3333333333333333,0.35714285714285715,0.35714285714285715,0.8,0.14285714285714285,0.35294117647058826,0.6666666666666666,1.0,0.2,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,True,
1884,1610612744,Baron Davis,Baron Davis,1884,GSW,26686.0,445,42,878,878,249,306,99.0,1756,42.0,70.0,4.0,6.0,14.0,20.0,8.0,17.0,23.0,37.0,5.0,16.0,2.0,5.0,51.0,22.0,73.0,124.0,25.0,67.0,57.0,278.0,951,5.0,8.0,15.0,24.0,32.0,11.0,27.0,16.0,97.0,18.0,128.0,27.0,4.0,49.0,8.0,35.0,37.0,72.0,24.0,30.0,4.0,181.0,6.0,4.0,10.0,27.0,39.0,11.0,50.0,32.0,16.0,17.0,10.0,15.0,7.0,2.0,32.0,3.0,9.0,13.0,46.0,2.0,76.0,7.0,74.0,4.0,27.0,97.0,249,11.0,0.1232876712328767,0.1267605633802817,0.36,0.373134328358209,0.4074074074074074,0.36363636363636365,0.5887096774193549,0.625,0.75,0.5785340314136126,0.5416666666666666,0.6864406779661016,0.6155555555555555,0.5769230769230769,0.6736111111111112,0.3507853403141361,0.06451612903225806,0.08571428571428572,0.11764705882352941,25.907258064516128,0.53125,0.09642857142857143,0.017937219730941704,0.09090909090909091,0.03208556149732621,0.09487179487179487,0.024390243902439025,0.03125,0.032,0.03225806451612903,0.0967741935483871,0.09848484848484848,0.10256410256410256,0.36649214659685864,0.6,0.65625,0.19047619047619047,0.08900523560209424,0.47058823529411764,0.5333333333333333,0.193717277486911,0.6216216216216216,0.6216216216216216,0.043478260869565216,0.08376963350785341,0.3125,0.3125,0.4,0.2670157068062827,0.5,0.6666666666666666,0.3389830508474576,0.7,0.0847457627118644,0.4,0.3728813559322034,0.7172774869109948,0.5043636842105265,0.5051318181818183,0.4880310344827586,0.13023255813953488,0.1836734693877551,0.0539568345323741,0.3489208633093525,7.2266129032258055,25.27313432835821,0.2835990888382688,20.0,1.0,2.0,9.0,1.0,4.0,2.0,48.0,19.0,13.0,2.0,2.0,16.0,4.0,,3.0,2.0,3.0,1.0,10.0,5.0,4.0,1.0,7.0,3.0,10.0,0.25,,0.07142857142857142,0.022222222222222223,0.09090909090909091,0.023809523809523808,0.42857142857142855,0.39215686274509803,0.39215686274509803,0.35,0.25,0.16666666666666666,0.5,,0.4090909090909091,0.3877551020408163,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.025,0.0625,0.16666666666666666,0.014705882352941176,,,,,,,,,,,,,True,
2440,1610612744,Matt Barnes,Matt Barnes,2440,GSW,16189.0,270,38,527,531,193,231,57.0,1058,16.0,27.0,4.0,5.0,7.0,12.0,3.0,9.0,2.0,7.0,9.0,19.0,2.0,5.0,18.0,8.0,21.0,43.0,17.0,37.0,13.0,106.0,584,6.0,8.0,14.0,10.0,19.0,6.0,13.0,11.0,49.0,20.0,22.0,48.0,8.0,18.0,6.0,8.0,16.0,24.0,10.0,7.0,,64.0,11.0,8.0,10.0,15.0,31.0,19.0,50.0,14.0,9.0,5.0,2.0,5.0,3.0,1.0,10.0,3.0,1.0,15.0,33.0,,13.0,2.0,18.0,2.0,9.0,49.0,193,6.0,0.47619047619047616,0.5882352941176471,0.9411764705882353,0.4594594594594595,0.46153846153846156,0.4594594594594595,0.4883720930232558,0.75,0.5263157894736842,0.58125,0.6666666666666666,0.59375,0.6022727272727273,0.7,0.6282051282051282,0.4625,0.13953488372093023,0.14814814814814814,0.2222222222222222,16.415410385259634,0.5,0.09259259259259259,0.064,0.12987012987012986,0.09166666666666666,0.10460251046025104,0.07755102040816327,0.08196721311475409,0.0821917808219178,0.10638297872340426,0.03508771929824561,0.09859154929577464,0.1509433962264151,0.3375,0.5925925925925926,0.6956521739130435,0.4375,0.1125,0.3333333333333333,0.42857142857142855,0.0875,0.2857142857142857,0.2857142857142857,0.5,0.2375,0.47368421052631576,0.47368421052631576,1.0,0.225,0.5555555555555556,0.8,0.375,0.5833333333333334,0.15625,0.4,0.25,0.8,0.541584375,0.5288,0.5300546875,0.10344827586206896,0.18,0.1320754716981132,0.46226415094339623,5.055813953488373,24.12702702702703,0.36622390891840606,8.0,,1.0,4.0,,1.0,2.0,3.0,8.0,6.0,6.0,2.0,5.0,,,2.0,4.0,1.0,,1.0,4.0,2.0,1.0,4.0,1.0,1.0,,,0.35294117647058826,0.041666666666666664,0.17647058823529413,0.05555555555555555,0.25,0.4444444444444444,0.4444444444444444,0.875,,0.1111111111111111,,,0.5,0.4444444444444444,,,,1.0,,,,,,0.08333333333333333,,,1.0,0.05,0.6666666666666666,,,,,,,,,,True,
1733,1610612744,Al Harrington,Al Harrington,1733,GSW,12740.0,212,38,424,418,123,138,47.0,842,12.0,22.0,5.0,7.0,2.0,6.0,2.0,7.0,1.0,13.0,5.0,9.0,2.0,2.0,22.0,7.0,15.0,42.0,14.0,31.0,17.0,89.0,454,6.0,10.0,17.0,2.0,11.0,4.0,9.0,8.0,24.0,8.0,22.0,39.0,6.0,22.0,7.0,3.0,,3.0,,3.0,,6.0,4.0,9.0,5.0,19.0,26.0,14.0,40.0,3.0,2.0,2.0,2.0,6.0,,,8.0,1.0,3.0,18.0,34.0,4.0,24.0,,26.0,4.0,12.0,24.0,123,6.0,0.26666666666666666,0.3333333333333333,0.9285714285714286,0.45161290322580644,0.4444444444444444,0.45161290322580644,0.35714285714285715,0.6,0.18181818181818182,0.4931506849315068,0.6818181818181818,0.4,0.5297619047619048,0.6538461538461539,0.4444444444444444,0.4246575342465753,0.16666666666666666,0.22727272727272727,0.2857142857142857,19.28721174004193,0.25,0.1386861313868613,0.0891089108910891,0.1,0.044444444444444446,0.12834224598930483,0.06806282722513089,0.08695652173913043,0.034482758620689655,0.0625,0.22727272727272727,0.06349206349206349,0.08823529411764706,0.3013698630136986,0.5454545454545454,0.7058823529411765,0.3333333333333333,0.0958904109589041,0.2857142857142857,0.4,0.1780821917808219,0.07692307692307693,0.07692307692307693,,0.1232876712328767,0.5555555555555556,0.5555555555555556,0.8,0.3013698630136986,0.6363636363636364,0.7142857142857143,0.3,0.3333333333333333,0.1,1.0,0.35,0.726027397260274,0.5186931506849315,0.536575,0.5157675,0.14814814814814814,0.24,0.19101123595505617,0.2696629213483146,7.3428571428571425,24.522580645161288,0.29009433962264153,9.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,9.0,,2.0,1.0,1.0,1.0,,,1.0,4.0,,3.0,7.0,6.0,1.0,7.0,4.0,3.0,1.0,,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.02702702702702703,0.5714285714285714,0.4090909090909091,0.4090909090909091,1.0,0.4,0.09090909090909091,1.0,1.0,0.2857142857142857,0.4090909090909091,,,,,1.0,,,,0.05555555555555555,0.125,,,,0.058823529411764705,,1.0,1.0,,,,,,,,True,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,22106.0,368,19,728,730,195,239,89.0,1458,23.0,33.0,9.0,11.0,3.0,7.0,6.0,16.0,11.0,26.0,9.0,22.0,3.0,8.0,51.0,12.0,40.0,75.0,27.0,73.0,19.0,180.0,807,10.0,14.0,32.0,6.0,14.0,9.0,20.0,7.0,46.0,26.0,54.0,75.0,8.0,51.0,6.0,8.0,12.0,20.0,10.0,7.0,,52.0,6.0,13.0,15.0,31.0,47.0,20.0,67.0,14.0,11.0,13.0,4.0,8.0,9.0,,21.0,3.0,5.0,15.0,35.0,3.0,24.0,3.0,27.0,2.0,12.0,46.0,195,8.0,0.325,0.3611111111111111,0.9259259259259259,0.3698630136986301,0.45,0.3698630136986301,0.5333333333333333,0.7142857142857143,0.42857142857142855,0.543918918918919,0.7619047619047619,0.5735294117647058,0.5625,0.7619047619047619,0.5897435897435898,0.49324324324324326,0.08,0.12121212121212122,0.125,21.912832929782084,0.6190476190476191,0.13247863247863248,0.07142857142857142,0.16304347826086957,0.0379746835443038,0.1411042944785276,0.05588235294117647,0.06666666666666667,0.03636363636363636,0.041666666666666664,0.08860759493670886,0.14678899082568808,0.13636363636363635,0.22297297297297297,0.696969696969697,0.7931034482758621,0.43478260869565216,0.10810810810810811,0.375,0.42857142857142855,0.17567567567567569,0.4230769230769231,0.4230769230769231,0.2727272727272727,0.14864864864864866,0.4090909090909091,0.4090909090909091,1.0,0.34459459459459457,0.5238095238095238,0.8181818181818182,0.20588235294117646,0.42857142857142855,0.23529411764705882,0.375,0.35294117647058826,0.7162162162162162,0.5187827702702703,0.5584538461538462,0.5084441176470588,0.08176100628930817,0.1411764705882353,0.17777777777777778,0.25555555555555554,8.780000000000001,24.58219178082192,0.26785714285714285,18.0,3.0,5.0,6.0,4.0,7.0,,6.0,18.0,2.0,1.0,5.0,3.0,1.0,,1.0,,2.0,,1.0,4.0,2.0,2.0,4.0,2.0,1.0,0.5714285714285714,,0.045454545454545456,0.025,0.17391304347826086,0.06756756756756757,0.5,0.35294117647058826,0.36,0.8888888888888888,0.2222222222222222,0.23809523809523808,0.6,1.0,0.5,0.35294117647058826,2.0,,,1.0,1.0,1.0,,,0.02857142857142857,0.23076923076923078,0.09523809523809523,0.013513513513513514,,0.1044776119402985,,,,1.0,1.0,0.0136986301369863,0.0196078431372549,0.5,1.0,,True,
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,9087.0,151,16,290,293,92,131,36.0,583,7.0,11.0,1.0,3.0,1.0,1.0,,,,3.0,3.0,19.0,2.0,4.0,5.0,2.0,7.0,14.0,5.0,24.0,10.0,39.0,305,1.0,3.0,2.0,1.0,2.0,3.0,6.0,7.0,18.0,12.0,2.0,15.0,2.0,5.0,,2.0,3.0,5.0,1.0,2.0,,13.0,4.0,7.0,8.0,12.0,22.0,11.0,33.0,5.0,4.0,2.0,,4.0,2.0,1.0,6.0,,1.0,7.0,20.0,1.0,13.0,1.0,17.0,2.0,6.0,18.0,92,5.0,0.8571428571428571,1.0,1.0,0.20833333333333334,0.5,0.20833333333333334,0.5,0.3333333333333333,0.5,0.3815789473684211,0.125,0.6875,0.42391304347826086,0.125,0.6923076923076923,0.631578947368421,,,,15.269461077844312,0.3333333333333333,0.1348314606741573,0.10144927536231885,0.20512820512820512,0.0547945205479452,0.15625,0.07746478873239436,0.13793103448275862,0.07142857142857142,0.03225806451612903,0.13793103448275862,0.11627906976744186,0.2413793103448276,0.2894736842105263,0.6363636363636364,0.6363636363636364,0.8571428571428571,,,,0.07894736842105263,,,,0.5,0.15789473684210525,0.15789473684210525,1.0,0.13157894736842105,0.375,0.3333333333333333,0.125,1.0,0.5,0.5,0.25,0.9210526315789473,0.5414631578947369,0.5206299999999999,0.56383125,0.14285714285714285,0.3333333333333333,0.05128205128205128,0.46153846153846156,5.3428571428571425,23.52083333333333,0.31724137931034485,2.0,,1.0,1.0,,5.0,,,2.0,2.0,2.0,1.0,1.0,,,1.0,3.0,,,4.0,8.0,6.0,2.0,8.0,3.0,3.0,,,0.13333333333333333,0.06666666666666667,0.17647058823529413,0.038461538461538464,0.375,0.4,0.4,1.0,,0.125,,,0.5,0.4,4.0,,,,,,,,,0.1,0.5,,,0.08,,,,,,,,,,,True,
2740,1610612744,Andris Biedrins,Andris Biedrins,2740,GSW,13758.0,229,32,448,451,97,128,51.0,899,24.0,32.0,5.0,10.0,5.0,6.0,1.0,2.0,,,,,,,,,25.0,34.0,,,13.0,63.0,476,5.0,10.0,16.0,5.0,6.0,,,6.0,16.0,42.0,8.0,,8.0,,1.0,1.0,4.0,5.0,4.0,1.0,,14.0,3.0,13.0,12.0,27.0,44.0,17.0,61.0,8.0,7.0,2.0,1.0,5.0,1.0,,7.0,1.0,1.0,15.0,24.0,1.0,21.0,1.0,23.0,3.0,12.0,16.0,97,1.0,0.84,1.0,,,,,0.7352941176470589,0.5,0.8333333333333334,0.7352941176470589,0.5,0.8333333333333334,0.7159090909090909,0.6153846153846154,0.8888888888888888,,0.029411764705882353,0.03125,,10.059171597633135,0.2857142857142857,0.17763157894736842,0.10236220472440945,0.22641509433962265,0.03409090909090909,0.1902439024390244,0.07441860465116279,0.16363636363636364,0.015873015873015872,0.08,0.1509433962264151,0.2112676056338028,0.225,0.9411764705882353,0.75,0.7741935483870968,0.8333333333333334,0.058823529411764705,0.5,0.5,,,,,,,,,,1.0,0.5,1.0,0.8333333333333334,,,,0.9411764705882353,0.5672088235294117,0.5524875,0.5725833333333332,0.27906976744186046,0.27906976744186046,0.25396825396825395,0.25396825396825395,0.7029411764705883,,0.21651785714285715,,,,,,,6.0,,,,5.0,1.0,1.0,,,1.0,3.0,2.0,,1.0,16.0,13.0,3.0,16.0,8.0,1.0,,,0.38461538461538464,0.08333333333333333,0.14285714285714285,0.125,0.5,,,,0.2,,,,,,,,,,1.0,,,,0.05,0.23076923076923078,,,,0.041666666666666664,1.0,,,,,,,,,1.0,True,
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,4677.0,78,-37,163,164,93,100,22.0,327,5.0,11.0,,,1.0,5.0,2.0,6.0,3.0,6.0,,,,,2.0,2.0,10.0,23.0,,2.0,9.0,29.0,189,,,1.0,4.0,12.0,,2.0,8.0,16.0,6.0,14.0,,,1.0,3.0,2.0,3.0,5.0,1.0,2.0,,13.0,,3.0,3.0,5.0,9.0,3.0,12.0,5.0,3.0,5.0,2.0,9.0,3.0,,14.0,2.0,5.0,2.0,7.0,3.0,8.0,,12.0,2.0,5.0,16.0,93,,0.3,0.3,,,,,0.43478260869565216,,0.3333333333333333,0.4,,0.2857142857142857,0.48333333333333334,0.5,0.42105263157894735,0.08,0.13043478260869565,0.09090909090909091,0.3333333333333333,23.280423280423282,0.35714285714285715,0.08620689655172414,0.06818181818181818,0.15789473684210525,,0.1038961038961039,0.04477611940298507,0.04,,,0.1875,0.03571428571428571,0.09090909090909091,0.44,0.45454545454545453,0.5,0.2,0.24,0.3333333333333333,0.5,0.24,0.5,0.5,0.3333333333333333,,,,,0.08,,,0.35714285714285715,0.2,,,0.14285714285714285,0.52,0.46228958333333336,,0.4590576923076923,0.17857142857142858,0.19230769230769232,0.034482758620689655,0.5517241379310345,8.147826086956522,32.15,0.5705521472392638,,,,,,,1.0,,,2.0,1.0,1.0,2.0,3.0,,2.0,,,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,0.125,0.07692307692307693,0.07142857142857142,0.1,0.5,,,,,,,,,,,,1.0,,,,,,,0.25,,,,0.16666666666666666,0.5,,,,,,,,,,False,
