EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,NonHeaveArc3FGA,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ShortMidRangePctBlocked,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,3SecondViolations,SecondChanceArc3FGM,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,on,BlockedCorner3
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,5398.0,90.0,-4.0,176.0,169,80.0,73.0,20.0,345,5.0,9.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,20.0,2.0,2.0,9.0,33.0,163,1.0,2.0,1.0,1.0,1.0,6.0,4.0,7.0,1.0,1.0,4.0,15.0,18.0,6.0,2.0,4.0,1.0,8.0,9.0,4.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,10.0,2.0,7.0,2.0,10.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,15.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45,0.5,0.5714285714285714,0.5454545454545454,0.8333333333333334,0.6875,0.6111111111111112,0.75,0.75,0.09090909090909091,0.1,0.2222222222222222,15.075376884422111,0.6666666666666666,0.14285714285714285,0.07692307692307693,0.041666666666666664,0.1125,0.05,0.041666666666666664,0.13636363636363635,0.15384615384615385,0.05263157894736842,0.20833333333333334,0.0625,0.5,0.4090909090909091,0.5555555555555556,0.7142857142857143,1.0,0.18181818181818182,0.5,0.5,1.0,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,0.09090909090909091,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.125,1.0,0.5,0.4747886363636365,0.5344666666666668,0.4945,0.15384615384615385,0.16666666666666666,0.18181818181818182,0.45454545454545453,8.415000000000001,23.25,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630,1610612751,Mikki Moore,Mikki Moore,1630,NJN,21982.0,366.0,108.0,673.0,656,158.0,124.0,76.0,1329,31.0,42.0,7.0,12.0,6.0,7.0,6.0,10.0,18.0,43.0,,,,,,,55.0,95.0,,,21.0,131.0,617,9.0,17.0,,,6.0,24.0,13.0,18.0,,,7.0,33.0,96.0,,2.0,18.0,9.0,26.0,37.0,23.0,60.0,9.0,2.0,8.0,3.0,10.0,5.0,1.0,18.0,5.0,21.0,42.0,3.0,34.0,3.0,27.0,13.0,3.0,5.0,2.0,2.0,6.0,4.0,33.0,158.0,3.0,1.0,0.8727272727272727,0.9411764705882353,,,,,,0.5789473684210527,0.5294117647058824,0.7222222222222222,0.5789473684210527,0.5294117647058824,0.7222222222222222,0.6121495327102804,0.6,0.717391304347826,,0.021052631578947368,0.047619047619047616,16.337285902503293,0.4444444444444444,0.0959409594095941,0.08490566037735849,0.1111111111111111,0.09943181818181818,0.076158940397351,0.1038961038961039,0.08421052631578947,0.078125,0.0847457627118644,0.10810810810810811,0.12698412698412698,0.6666666666666666,0.4421052631578947,0.7380952380952381,0.775,0.8709677419354839,0.10526315789473684,0.6,0.6,0.5,0.45263157894736844,0.4186046511627907,0.4186046511627907,1.0,,,,,0.7058823529411765,0.5833333333333334,0.42857142857142855,,,,0.3888888888888889,0.8571428571428571,,,0.4421052631578947,0.49348105263157904,0.5715,0.4601888888888889,0.125,0.125,0.183206106870229,0.25190839694656486,9.284210526315789,,0.23476968796433878,14.0,8.0,6.0,6.0,12.0,1.0,5.0,3.0,3.0,30.0,5.0,2.0,1.0,7.0,3.0,1.0,1.0,1.0,3.0,6.0,4.0,1.0,1.0,1.0,2.0,3.0,0.15384615384615385,0.05555555555555555,0.05,0.058823529411764705,0.045454545454545456,0.05555555555555555,0.02631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,25517.0,425.0,56.0,784.0,782,210.0,201.0,88.0,1566,35.0,68.0,11.0,20.0,5.0,13.0,10.0,40.0,20.0,60.0,3.0,8.0,,,,1.0,65.0,168.0,14.0,45.0,58.0,230.0,758,11.0,25.0,,2.0,6.0,28.0,12.0,39.0,3.0,7.0,27.0,60.0,48.0,42.0,12.0,16.0,8.0,47.0,55.0,16.0,71.0,10.0,3.0,14.0,5.0,15.0,9.0,2.0,29.0,8.0,17.0,33.0,2.0,67.0,1.0,84.0,36.0,10.0,4.0,3.0,1.0,5.0,4.0,60.0,210.0,7.0,10.0,0.36923076923076925,0.4067796610169492,1.0,0.3111111111111111,,0.42857142857142855,0.3111111111111111,0.3869047619047619,0.44,0.3076923076923077,0.40375586854460094,0.4074074074074074,0.358695652173913,0.4578313253012048,0.4375,0.47619047619047616,0.2112676056338028,0.07142857142857142,0.1323529411764706,31.55505107832009,0.4827586206896552,0.15878378378378377,0.0642570281124498,0.0898876404494382,0.14285714285714285,0.0443213296398892,0.12087912087912088,,0.06666666666666667,0.140625,0.21019108280254778,0.08695652173913043,0.8,0.3192488262910798,0.5147058823529411,0.5932203389830508,0.37142857142857144,0.18779342723004694,0.25,0.2702702702702703,0.4,0.28169014084507044,0.3333333333333333,0.3333333333333333,0.35,0.03755868544600939,0.375,0.375,1.0,0.7407407407407407,0.55,0.18181818181818182,,,,0.2826086956521739,0.38461538461538464,0.021739130434782608,,0.5305164319248826,0.48441267605633803,0.5447153846153846,0.45933478260869565,0.1506276150627615,0.18556701030927836,0.12173913043478261,0.2608695652173913,8.716666666666665,24.757777777777775,0.26785714285714285,82.0,12.0,33.0,23.0,56.0,15.0,8.0,26.0,7.0,135.0,,,8.0,7.0,3.0,3.0,3.0,,3.0,4.0,10.0,1.0,1.0,,1.0,,,,0.10638297872340426,,,0.1,0.06557377049180328,11.0,37.0,2.0,3.0,6.0,37.0,11.0,1.0,2.0,0.075,0.17370892018779344,0.2972972972972973,0.2972972972972973,1.0,0.07407407407407407,0.13043478260869565,0.5,0.2972972972972973,,,,,,,,,,,True,
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,3326.0,55.0,-3.0,106.0,104,41.0,56.0,8.0,210,7.0,11.0,1.0,3.0,3.0,4.0,,,,,,,,,,,7.0,11.0,,,7.0,21.0,114,1.0,3.0,,,,2.0,3.0,4.0,,,5.0,11.0,14.0,,2.0,3.0,,6.0,6.0,3.0,9.0,1.0,,2.0,,1.0,2.0,,3.0,1.0,4.0,7.0,,9.0,1.0,11.0,5.0,1.0,1.0,1.0,,1.0,,11.0,41.0,1.0,1.0,1.0,1.0,,,,,,0.6363636363636364,0.3333333333333333,0.75,0.6363636363636364,0.3333333333333333,0.75,0.65625,0.3333333333333333,0.7857142857142857,,0.18181818181818182,0.18181818181818182,16.379310344827587,0.6666666666666666,0.14634146341463414,0.13043478260869565,,0.12,0.07692307692307693,0.18181818181818182,0.1,0.18181818181818182,0.18181818181818182,0.10526315789473684,,,1.0,0.6363636363636364,0.7777777777777778,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,1.0,0.75,,,1.0,0.6384454545454545,0.54565,0.603425,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.5238095238095238,0.23636363636363633,,0.3867924528301887,,,1.0,,1.0,,,1.0,,2.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,29042.0,484.0,64.0,899.0,890,252.0,238.0,99.0,1789,15.0,32.0,2.0,4.0,4.0,10.0,2.0,6.0,13.0,29.0,9.0,21.0,2.0,2.0,,3.0,30.0,67.0,34.0,81.0,13.0,175.0,872,2.0,6.0,3.0,6.0,1.0,14.0,7.0,19.0,4.0,19.0,8.0,34.0,18.0,93.0,5.0,12.0,23.0,80.0,108.0,23.0,131.0,22.0,14.0,24.0,17.0,17.0,7.0,2.0,41.0,8.0,18.0,31.0,1.0,16.0,2.0,25.0,6.0,5.0,5.0,4.0,1.0,5.0,2.0,34.0,252.0,6.0,5.0,0.3,0.3,0.9117647058823529,0.41975308641975306,0.5,0.21052631578947367,0.425,0.44776119402985076,0.3333333333333333,0.3684210526315789,0.5472972972972973,0.5416666666666666,0.34210526315789475,0.546875,0.5384615384615384,0.3695652173913043,0.5472972972972973,0.07462686567164178,0.15625,19.900990099009903,0.5853658536585366,0.23738872403560832,0.04285714285714286,0.22772277227722773,0.23515981735159816,0.05693069306930693,0.05660377358490566,0.048,0.19047619047619047,0.24,0.25842696629213485,0.19736842105263158,0.4,0.21621621621621623,0.46875,0.5555555555555556,0.26666666666666666,0.04054054054054054,0.3333333333333333,0.3333333333333333,,0.19594594594594594,0.4482758620689655,0.4482758620689655,0.38461538461538464,0.14189189189189189,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,0.2631578947368421,0.4,0.07894736842105263,,0.7635135135135135,0.5255698630136986,0.528425,0.48894459459459466,0.04516129032258064,0.0821917808219178,0.08,0.19428571428571428,9.453731343283584,24.96666666666667,0.2803114571746385,42.0,,108.0,23.0,131.0,15.0,8.0,59.0,37.0,285.0,11.0,5.0,3.0,8.0,10.0,1.0,3.0,,1.0,1.0,,,,,,,0.19230769230769232,0.08870967741935484,,0.10227272727272728,0.05555555555555555,0.32,0.039473684210526314,25.0,60.0,4.0,4.0,16.0,59.0,25.0,1.0,,,0.40540540540540543,0.4166666666666667,0.4166666666666667,0.88,0.3333333333333333,0.42105263157894735,0.25,0.423728813559322,,1.0,9.0,1.0,12.0,1.0,0.25,1.0,0.012195121951219513,,True,
2067,1610612751,Eddie House,Eddie House,2067,NJN,658.0,11.0,-6.0,21.0,20,3.0,1.0,1.0,41,,,,,,,,,,,1.0,3.0,,,,,,,1.0,4.0,,3.0,21,,,,,,,,,,,,,,3.0,,,1.0,,1.0,,1.0,1.0,,2.0,2.0,,,,2.0,1.0,,2.0,,,,,,,,,,,,,3.0,,,,,1.0,0.25,,,0.25,,,,0.375,,,0.375,,,1.0,,,27.272727272727273,1.0,,,0.3333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,1.0,0.5788125,,,,,,,,23.45,0.14285714285714285,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,True,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,27016.0,450.0,52.0,833.0,827,227.0,216.0,89.0,1660,44.0,68.0,2.0,4.0,13.0,17.0,6.0,11.0,15.0,43.0,6.0,13.0,1.0,1.0,1.0,4.0,65.0,122.0,13.0,37.0,57.0,226.0,824,2.0,8.0,1.0,2.0,,7.0,15.0,26.0,1.0,8.0,19.0,52.0,92.0,39.0,9.0,1.0,14.0,35.0,59.0,3.0,62.0,8.0,2.0,11.0,5.0,14.0,6.0,2.0,25.0,6.0,6.0,20.0,,46.0,,62.0,27.0,6.0,5.0,4.0,,5.0,3.0,52.0,227.0,1.0,4.0,0.7076923076923077,0.7076923076923077,1.0,0.35135135135135137,0.5,0.125,0.35135135135135137,0.5327868852459017,0.25,0.5769230769230769,0.5314465408805031,0.35,0.4852941176470588,0.6016042780748663,0.35,0.5777777777777777,0.23270440251572327,0.07377049180327869,0.10294117647058823,22.771213748657356,0.44,0.11217948717948718,0.0038314176245210726,0.15384615384615385,0.12158808933002481,0.008108108108108109,0.010416666666666666,,0.07407407407407407,0.10606060606060606,0.13333333333333333,0.14705882352941177,0.6,0.4276729559748428,0.6470588235294118,0.7213114754098361,0.6590909090909091,0.06918238993710692,0.5454545454545454,0.6,0.5,0.27044025157232704,0.3488372093023256,0.35714285714285715,0.9333333333333333,0.08176100628930817,0.46153846153846156,0.46153846153846156,1.0,0.4,0.5,1.0,0.1,1.0,1.0,0.5,0.7647058823529411,0.11764705882352941,0.25,0.660377358490566,0.5269396226415094,0.3949583333333333,0.5072573529411766,0.14917127071823205,0.1875,0.030973451327433628,0.23008849557522124,7.41967213114754,24.335135135135136,0.2725090036014406,38.0,,11.0,13.0,24.0,9.0,4.0,7.0,4.0,61.0,2.0,10.0,1.0,6.0,1.0,2.0,3.0,,7.0,,5.0,,,1.0,,,0.4,0.01834862385321101,,0.02564102564102564,,0.17391304347826086,0.014084507042253521,7.0,24.0,1.0,,4.0,24.0,7.0,2.0,1.0,0.09090909090909091,0.1509433962264151,0.2916666666666667,0.2916666666666667,1.0,0.1,0.11764705882352941,,0.2916666666666667,,,,,,,,,,0.023255813953488372,True,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,19114.0,319.0,35.0,580.0,585,122.0,122.0,73.0,1165,10.0,16.0,3.0,6.0,2.0,2.0,,1.0,2.0,4.0,,,,,,,12.0,21.0,,,4.0,28.0,561,4.0,8.0,,,,8.0,2.0,4.0,,,3.0,7.0,18.0,,4.0,11.0,4.0,19.0,24.0,15.0,39.0,7.0,3.0,8.0,3.0,8.0,5.0,,16.0,5.0,20.0,43.0,1.0,24.0,13.0,10.0,3.0,2.0,3.0,3.0,,3.0,1.0,7.0,122.0,2.0,2.0,0.75,0.9,,,,,,0.5714285714285714,0.5,0.5,0.5714285714285714,0.5,0.5,0.5384615384615384,0.5,0.5833333333333334,,0.19047619047619047,0.25,6.3444108761329305,0.5,0.08636363636363636,0.05365853658536585,0.0625,0.08098591549295775,0.0539568345323741,0.04225352112676056,0.041237113402061855,0.08928571428571429,0.16279069767441862,0.05785123966942149,0.06382978723404255,0.3333333333333333,0.7619047619047619,0.625,0.8333333333333334,0.7,0.047619047619047616,,,,0.19047619047619047,0.5,0.5,1.0,,,,,0.75,0.5,,,,,0.5,1.0,,,0.7619047619047619,0.5158380952380952,0.5343857142857144,0.48834999999999995,0.125,0.125,0.2857142857142857,0.25,4.061904761904763,,0.2103448275862069,6.0,4.0,2.0,,2.0,,,2.0,,4.0,4.0,1.0,,4.0,,,4.0,,5.0,3.0,,,,,,1.0,0.05555555555555555,0.0547945205479452,0.10810810810810811,0.01818181818181818,0.16666666666666666,0.058823529411764705,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,True,
2411,1610612751,Bostjan Nachbar,Bostjan Nachbar,2411,NJN,12340.0,206.0,25.0,395.0,388,153.0,150.0,39.0,783,10.0,17.0,,2.0,3.0,4.0,,3.0,7.0,16.0,6.0,17.0,,,4.0,6.0,17.0,36.0,12.0,36.0,16.0,86.0,399,,2.0,1.0,1.0,,3.0,5.0,13.0,5.0,12.0,6.0,31.0,26.0,36.0,3.0,3.0,4.0,13.0,21.0,4.0,25.0,6.0,2.0,3.0,2.0,11.0,1.0,5.0,14.0,6.0,8.0,25.0,1.0,16.0,1.0,17.0,8.0,1.0,1.0,,1.0,1.0,1.0,31.0,153.0,5.0,1.0,0.7647058823529411,0.7647058823529411,1.0,0.3333333333333333,1.0,0.4166666666666667,0.3333333333333333,0.4722222222222222,,0.38461538461538464,0.4861111111111111,0.5,0.5,0.5375,0.5,0.5535714285714286,0.5,0.08333333333333333,0.11764705882352941,21.363636363636363,0.21428571428571427,0.0962962962962963,0.02830188679245283,0.1,0.09714285714285714,0.024242424242424242,0.04081632653061224,0.025,0.12121212121212122,0.06060606060606061,0.10144927536231885,0.12903225806451613,1.0,0.2361111111111111,0.5882352941176471,0.6666666666666666,0.7,0.041666666666666664,,,,0.2222222222222222,0.4375,0.4375,0.8571428571428571,0.2361111111111111,0.35294117647058826,0.35294117647058826,1.0,0.6666666666666666,,,,,,0.16,0.75,0.24,0.6666666666666666,0.7361111111111112,0.5154312500000001,0.57,0.477918,0.10126582278481013,0.18604651162790697,0.03488372093023256,0.36046511627906974,9.363888888888889,24.12777777777778,0.38734177215189874,8.0,,4.0,8.0,12.0,6.0,2.0,1.0,3.0,32.0,1.0,4.0,1.0,4.0,1.0,,1.0,,2.0,3.0,1.0,,,,,,0.23529411764705882,0.01694915254237288,,0.029411764705882353,,,0.02631578947368421,6.0,19.0,1.0,1.0,6.0,19.0,6.0,2.0,,0.3333333333333333,0.2638888888888889,0.3157894736842105,0.3157894736842105,1.0,0.3333333333333333,0.24,0.16666666666666666,0.3157894736842105,1.0,1.0,,,,,1.0,1.0,,,True,
200766,1610612751,Marcus Williams,Marcus Williams,200766,NJN,280.0,5.0,-5.0,9.0,8,5.0,,2.0,17,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,2.0,,1.0,1.0,3.0,12,,,,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,2.0,1.0,,,,,,,2.0,5.0,,,,,,,,,,0.5,,1.0,0.3333333333333333,,1.0,0.375,0.5,1.0,0.3333333333333333,,,45.45454545454545,,,,,,0.2,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,0.6666666666666666,0.5085166666666666,,0.4047,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,11.0,24.6,0.5555555555555556,2.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,0.5,,0.5,,,,,1.0,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,True,
