EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,LongMidRangeFGA,FTDefRebounds,DefRebounds,DefFTReboundPct,LongMidRangeFrequency,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Fg2aBlocked,OffThreePtRebounds,SelfOReb,ShootingFouls,Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG3A,NonShootingPenaltyNonTakeFouls,FG3APct,Corner3Frequency,PenaltyCorner3Frequency,Avg3ptShotDistance,on,LongMidRangeFGM,Corner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,168.0,3,2,5,6,5,6,3,11,1.0,1.0,4,1.0,1.0,1.0,2.0,1.0,1.0,5,0.5,0.5,12.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,168.0,3,2,5,6,5,6,3,11,1.0,5.0,4,1.0,5.0,1.0,1.0,1.0,5.0,5,1.25,1.25,25.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.3333333333333333,0.25,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.42475,0.5376,0.42475,0.6,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,143.0,2,4,4,5,4,5,2,9,,,2,,,,,,,4,,,16.666666666666668,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3499,,0.3499,,16.9,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,127.0,2,2,4,4,4,4,2,8,,,4,,,,,,,4,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737,1610612762,Rafael Araujo,Rafael Araujo,2737,UTA,168.0,3,2,5,6,5,6,3,11,,,4,,,1.0,2.0,,,5,,,37.5,,,,1.0,,2.0,,1.0,,2.0,,,,2.0,,1.0,,,,2.0,,,,1.0,2.0,2.0,,,,,,,,,,,0.3333333333333333,0.5,,1.0,,,,,,,1.0,,1.0,,1.0,0.2906,0.2771,0.2906,,3.45,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612762,Derek Fisher,Derek Fisher,965,UTA,66.0,1,-2,2,3,2,3,2,5,,,2,,,,,,,2,,,25.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.56565,,0.56565,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,39423.0,657,8,1258,1256,374,390,172,2514,64.0,327.0,1338,23.0,112.0,71.0,81.0,34.0,112.0,374,0.5360655737704918,0.5185185185185185,25.47814207650273,0.11824324324324324,0.14285714285714285,0.3425076452599388,0.2972972972972973,39.0,79.0,2.0,9.0,14.0,25.0,20.0,40.0,103.0,213.0,7.0,23.0,3.0,32.0,34.0,69.0,42.0,164.0,4.0,7.0,9.0,73.0,9.0,0.20388349514563106,0.2079207920792079,0.4835680751173709,0.30434782608695654,0.4927536231884058,0.48703703703703705,0.453125,0.4734042553191489,0.47058823529411764,0.015086206896551725,0.01565217391304348,0.015306122448979591,0.29259259259259257,0.4936708860759494,0.6190476190476191,0.14814814814814814,0.5,0.5263157894736842,0.1,0.28125,0.2222222222222222,0.26595744680851063,0.56,0.5037037037037037,0.46977359550561804,0.46936607142857145,0.45689560439560434,0.09785932721712538,10.16338028169014,94.0,2.0,64.0,0.041666666666666664,0.34814814814814815,112.0,146.0,26.0,326.0,45.0,0.125,0.11151079136690648,0.1111111111111111,20.0,2.0,3.0,24.0,49.0,9.0,9.0,0.09389671361502347,0.20253164556962025,0.018018018018018018,0.02564102564102564,,0.02459016393442623,4.0,1.0,57.0,25.0,5.0,0.2111111111111111,0.014814814814814815,0.010638297872340425,26.096491228070178,False,44.0,2.0,17.0,53.0,5.0,9.0,7.0,24.0,19.0,5.0,9.0,7.0,51.0,6.0,2.0,51.0,17.0,34.0,30.0,4.0,35.0,51.0,17.0,26.0,8.0,18.0,45.0,3.0,31.0,23.0,3.0,14.0,2.0,4.0,68.0,5.0,18.0,1.0,4.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,0.8947368421052632,0.3333333333333333,0.5555555555555556,0.28,0.34545454545454546,0.05,0.02127659574468085,0.6617647058823529,0.08673469387755102,0.022222222222222223,0.1415929203539823,0.125,0.06569343065693431,0.13559322033898305,0.25,0.23076923076923078,0.46808510638297873,0.4782608695652174,0.22727272727272727,0.5,0.5,1.0,0.1962962962962963,0.32075471698113206,0.32075471698113206,0.8823529411764706,0.28125,0.5555555555555556,1.0,0.2553191489361702,0.2916666666666667,0.3333333333333333,0.017241379310344827,,,,,,,,,,,,,,,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,25987.0,433,16,815,823,358,381,129,1638,34.0,158.0,856,24.0,74.0,46.0,47.0,15.0,74.0,358,0.5032051282051282,0.5069444444444444,18.426501035196686,0.10273972602739725,0.1056338028169014,0.46835443037974683,0.4392638036809816,35.0,49.0,9.0,14.0,14.0,20.0,12.0,33.0,62.0,132.0,12.0,21.0,6.0,30.0,25.0,55.0,94.0,30.0,14.0,25.0,33.0,82.0,5.0,0.7580645161290323,0.8545454545454545,0.4696969696969697,0.5714285714285714,0.45454545454545453,0.45588235294117646,0.5714285714285714,0.43103448275862066,0.6,0.07987220447284345,0.08157894736842106,0.02857142857142857,0.3602941176470588,0.7142857142857143,0.7954545454545454,0.2426470588235294,0.36363636363636365,0.41379310344827586,0.6666666666666666,0.6666666666666666,0.6428571428571429,0.3448275862068966,0.7,0.3897058823529412,0.4670735294117647,0.5351222222222222,0.4679163793103448,0.189873417721519,9.39469696969697,50.0,9.0,49.0,0.25,0.36764705882352944,18.0,23.0,3.0,51.0,25.0,0.11061946902654868,0.1111111111111111,0.1348314606741573,9.0,6.0,4.0,18.0,41.0,10.0,10.0,0.06818181818181818,0.10204081632653061,0.08955223880597014,0.15463917525773196,0.18181818181818182,0.06349206349206349,4.0,3.0,4.0,3.0,6.0,0.029411764705882353,0.029411764705882353,0.05172413793103448,23.375,False,15.0,,,,,,,,,,,,,,,,,5.0,4.0,1.0,9.0,6.0,15.0,7.0,4.0,3.0,12.0,1.0,7.0,10.0,,5.0,,1.0,22.0,1.0,7.0,4.0,4.0,1.0,4.0,2.0,,2.0,1.0,1.0,2.0,,3.0,3.0,2.0,,,,,,0.12121212121212122,,0.5454545454545454,0.11194029850746269,0.07142857142857142,0.05405405405405406,0.14285714285714285,0.13253012048192772,0.0784313725490196,1.0,0.6857142857142857,0.3,0.3,1.0,,,,,,,,,,,,,,,2.0,0.06451612903225806,0.07894736842105263,0.2222222222222222,,,,,,,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,31607.0,527,3,1009,1009,277,315,130,2018,51.0,164.0,1088,21.0,47.0,52.0,65.0,25.0,47.0,277,0.5324675324675324,0.5875,16.10968294772922,0.1736111111111111,0.18518518518518517,0.2865853658536585,0.2745292368681863,29.0,59.0,8.0,11.0,7.0,13.0,9.0,16.0,52.0,114.0,8.0,13.0,7.0,26.0,13.0,27.0,64.0,40.0,12.0,17.0,28.0,89.0,4.0,0.6153846153846154,0.6956521739130435,0.45614035087719296,0.6153846153846154,0.48148148148148145,0.45934959349593496,0.6333333333333333,0.4642857142857143,0.65,0.046703296703296704,0.058165548098434,0.03773584905660377,0.4796747967479675,0.4915254237288136,0.5918367346938775,0.13008130081300814,0.5625,0.5625,0.2222222222222222,0.7333333333333333,0.7272727272727273,0.4642857142857143,0.5384615384615384,0.5528455284552846,0.49316382113821117,0.55965,0.4927553571428572,0.15853658536585366,7.936842105263157,39.0,7.0,61.0,0.18421052631578946,0.3170731707317073,38.0,44.0,7.0,94.0,32.0,0.11072664359861592,0.1197339246119734,0.16842105263157894,10.0,9.0,1.0,21.0,52.0,10.0,9.0,0.08771929824561403,0.1694915254237288,0.10843373493975904,0.06299212598425197,0.125,0.017857142857142856,3.0,,9.0,1.0,6.0,0.07317073170731707,0.024390243902439025,,24.455555555555556,False,14.0,,3.0,6.0,1.0,2.0,,1.0,3.0,1.0,2.0,,9.0,,,6.0,3.0,6.0,4.0,2.0,22.0,9.0,22.0,15.0,9.0,6.0,21.0,4.0,15.0,14.0,2.0,6.0,,2.0,35.0,3.0,10.0,1.0,5.0,3.0,4.0,,,40.0,,,26.0,13.0,40.0,28.0,,1.0,0.3333333333333333,0.5,,0.3333333333333333,,,0.6,0.13580246913580246,0.1044776119402985,0.07476635514018691,0.09195402298850575,0.17592592592592593,0.05555555555555555,0.7,0.5517241379310345,0.358974358974359,0.358974358974359,1.0,,,,0.04878048780487805,0.5,0.5,1.0,0.13333333333333333,0.5,1.0,0.03571428571428571,,0.5,,2.0,0.06060606060606061,0.038461538461538464,0.125,1.0,3.0,1.0,,,,,,,,,,
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,18390.0,306,8,586,588,214,265,83,1174,14.0,104.0,599,8.0,45.0,18.0,16.0,5.0,45.0,214,0.5306122448979592,0.5921052631578947,17.51824817518248,0.052083333333333336,0.07142857142857142,0.4326923076923077,0.3651877133105802,2.0,5.0,,,2.0,2.0,3.0,8.0,24.0,65.0,4.0,12.0,,14.0,11.0,25.0,34.0,14.0,,3.0,4.0,28.0,,0.7083333333333334,0.7083333333333334,0.36923076923076925,0.3333333333333333,0.44,0.4945054945054945,0.4117647058823529,0.5441176470588235,0.4117647058823529,0.014084507042253521,0.014814814814814815,0.01904761904761905,0.054945054945054944,0.4,0.4,0.08791208791208792,0.375,0.375,0.3333333333333333,,,0.058823529411764705,1.0,0.34065934065934067,0.45150384615384614,0.46042999999999995,0.4313764705882352,0.1346153846153846,16.296923076923072,52.0,1.0,24.0,0.047619047619047616,0.5714285714285714,15.0,17.0,5.0,36.0,13.0,0.07103825136612021,0.08214285714285714,0.07462686567164178,2.0,1.0,1.0,10.0,37.0,2.0,2.0,0.03076923076923077,,0.017543859649122806,0.016129032258064516,,0.0196078431372549,8.0,2.0,26.0,9.0,12.0,0.2857142857142857,0.08791208791208792,0.058823529411764705,24.342307692307692,False,19.0,3.0,11.0,18.0,2.0,3.0,5.0,7.0,14.0,2.0,5.0,5.0,42.0,,,18.0,11.0,2.0,2.0,,6.0,4.0,10.0,3.0,3.0,,8.0,5.0,6.0,14.0,,2.0,,7.0,22.0,3.0,9.0,,1.0,,5.0,2.0,,2.0,,,1.0,1.0,2.0,2.0,,1.0,0.5384615384615384,0.4,0.5555555555555556,0.5384615384615384,,0.038461538461538464,0.36363636363636365,0.10309278350515463,0.02,0.04918032786885246,0.09090909090909091,0.07462686567164178,0.16666666666666666,1.0,,0.36538461538461536,0.38,0.8421052631578947,0.375,0.375,1.0,0.1978021978021978,0.6111111111111112,0.6111111111111112,1.0,0.17647058823529413,0.6666666666666666,1.0,0.20588235294117646,0.7142857142857143,0.6111111111111112,,,,,,,,,2.0,0.11764705882352941,,,,,,,,
