EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Technical Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Arc3FGM,SecondChanceArc3FGA,SecondChanceFG3A,NonHeaveArc3FGM,ShortMidRangeAssists,OffThreePtRebounds,OffRebounds,LostBallSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,ShortMidRangeFGM,PenaltyArc3FGM,LostBallOutOfBoundsTurnovers,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,SecondChanceTurnovers,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,FTOffRebounds,OffFTReboundPct,HeaveAttempts,SecondChanceFtPoints,Loose Ball Fouls Drawn,on,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,SelfOReb,SelfORebPct,SecondChanceCorner3FGA,PtsUnassisted3s,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,3SecondViolations,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
239,1610612761,Darrick Martin,Darrick Martin,239,TOR,336.0,6,9,12,12,12.0,10.0,2.0,24,,,,,,1.0,1.0,,,1.0,2.0,2.0,7,,,1.0,2.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,2.0,,,1.0,2.0,12.0,1.0,,,,,,,0.5,0.5,1.0,14.285714285714285,,0.25,,0.2,1.0,,,,,,,,1.0,,,1.0,1.0,0.55395,0.55395,,,1.0,,25.5,1.0,,,,,,,2.0,,2.0,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1725,1610612761,Rasho Nesterovic,Rasho Nesterovic,1725,TOR,117.0,2,-6,3,3,,,1.0,6,,,,,,,,,,,,,6,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,4840.0,81,-6,148,151,29.0,37.0,11.0,299,1.0,3.0,,1.0,9.0,,,3.0,16.0,,2.0,8.0,155,,2.0,,,,6.0,,,4.0,5.0,4.0,13.0,14.0,2.0,,3.0,1.0,3.0,4.0,8.0,1.0,5.0,2.0,2.0,,1.0,,,29.0,,1.0,1.0,0.1875,,0.1875,,0.23529411764705882,,,12.269938650306749,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.13043478260869565,0.08333333333333333,0.125,0.17647058823529413,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.5625,,0.5,,,0.1875,0.4423249999999999,0.4384,0.058823529411764705,0.058823529411764705,,12.5125,,0.19594594594594594,1.0,1.0,,,2.0,2.0,1.0,1.0,2.0,,1.0,,,5.0,,,,,,,0.125,,0.1111111111111111,,0.1111111111111111,0.1111111111111111,0.125,,0.5,,0.45975,4.0,,,,,,,,,,0.14285714285714285,0.25,1.0,,,,,,,,,1.0,,1.0,2.0,,,,,,0.014285714285714285,,,,,,,,1.0,,,0.25,0.3333333333333333,1.0,,,,,,1.0,,1.0,,,,0.01694915254237288,,0.03225806451612903,,,,,,,,False,1.0,2.0,0.25,,,,,,,,,,,,,,,,,,,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,6135.0,102,8,185,187,46.0,68.0,13.0,372,9.0,15.0,1.0,3.0,22.0,8.0,1.0,23.0,39.0,10.0,2.0,57.0,198,3.0,6.0,1.0,1.0,7.0,,46.0,8.0,2.0,3.0,,5.0,7.0,5.0,2.0,4.0,,10.0,3.0,9.0,,2.0,,3.0,1.0,1.0,1.0,7.0,46.0,1.0,,,0.5897435897435898,0.5,0.5612244897959183,0.42857142857142855,0.57,0.4375,0.20408163265306123,30.150753768844222,,0.05660377358490566,0.06666666666666667,0.060240963855421686,,0.045454545454545456,0.058823529411764705,0.30612244897959184,0.6,0.6,,0.4489795918367347,0.16326530612244897,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.5102040816326531,0.4656295918367347,0.45289285714285715,0.02040816326530612,0.02564102564102564,0.12280701754385964,11.402564102564103,24.27,0.24864864864864866,1.0,12.0,2.0,,2.0,,15.0,9.0,24.0,6.0,3.0,6.0,7.0,57.0,6.0,3.0,6.0,,3.0,,,,,0.6,0.2,0.5454545454545454,0.5454545454545454,0.04081632653061224,0.5,,0.44889999999999997,2.0,1.0,,3.0,,9.0,1.0,0.3,,0.3,0.07692307692307693,0.04081632653061224,,0.5,0.5,1.0,,2.0,,,2.0,2.0,1.0,2.0,3.0,,,,,0.05263157894736842,0.024691358024691357,0.07142857142857142,,0.25,0.25,1.0,,0.25,2.0,,1.0,1.0,1.0,,,1.0,2.0,4.0,,1.0,1.0,,1.0,1.0,1.0,0.016129032258064516,,0.029411764705882353,1.0,0.07017543859649122,,,,,,False,,1.0,,1.0,0.043478260869565216,,,,,,,,,,,,,,,,,,,
1515,1610612761,Anthony Parker,Anthony Parker,1515,TOR,12798.0,213,-15,395,394,84.0,103.0,34.0,789,1.0,8.0,,,25.0,10.0,7.0,17.0,39.0,17.0,27.0,82.0,429,3.0,5.0,8.0,15.0,27.0,16.0,18.0,9.0,9.0,13.0,1.0,23.0,26.0,9.0,6.0,3.0,1.0,7.0,7.0,18.0,1.0,19.0,1.0,33.0,1.0,8.0,5.0,27.0,84.0,5.0,0.47058823529411764,0.47058823529411764,0.4358974358974359,0.6,0.49107142857142855,0.46153846153846156,0.5714285714285714,0.6136363636363636,0.30357142857142855,17.741935483870968,0.09090909090909091,0.11016949152542373,0.15789473684210525,0.12571428571428572,0.1,0.16071428571428573,0.075,0.14285714285714285,0.125,0.2,,0.44642857142857145,0.17857142857142858,,,0.5384615384615384,0.44642857142857145,0.46042636363636363,0.4301291666666667,0.15384615384615385,0.17391304347826086,0.32926829268292684,13.148717948717948,25.62941176470588,0.21265822784810126,1.0,12.0,7.0,1.0,4.0,4.0,5.0,1.0,6.0,1.0,,2.0,2.0,13.0,4.0,,2.0,2.0,1.0,2.0,0.10256410256410256,0.375,0.04,0.5714285714285714,,0.48,0.5,0.125,0.2,0.07692307692307693,0.48971,6.0,3.0,,7.0,2.0,18.0,0.8571428571428571,0.4117647058823529,0.25,0.4375,0.35294117647058826,0.10714285714285714,0.5,0.42857142857142855,0.5,1.0,,4.0,,1.0,4.0,1.0,1.0,3.0,3.0,2.0,,2.0,2.0,0.029411764705882353,0.016853932584269662,0.038461538461538464,1.0,0.4,0.4444444444444444,0.75,,0.4444444444444444,4.0,2.0,,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,,1.0,3.0,,2.0,1.0,,0.25,0.2,0.25,0.013888888888888888,0.02631578947368421,0.012658227848101266,,0.036585365853658534,,,1.0,1.0,2.0,False,1.0,3.0,,,,1.0,3.0,2.0,2.0,2.0,1.0,0.11764705882352941,0.14285714285714285,0.1,0.2,0.10526315789473684,,,,,,,,
1725,1610612761,Rasho Nesterovic,Rasho Nesterovic,1725,TOR,4168.0,69,-25,129,128,15.0,5.0,14.0,257,,,,,7.0,,,7.0,15.0,,3.0,17.0,153,,1.0,,,,10.0,4.0,,2.0,11.0,,13.0,22.0,,,3.0,,4.0,3.0,4.0,,3.0,,3.0,1.0,2.0,,,15.0,,0.7142857142857143,0.8333333333333334,0.4666666666666667,,0.4666666666666667,,0.53125,,,13.60544217687075,,0.275,0.1111111111111111,0.22413793103448276,0.3076923076923077,0.21052631578947367,0.13333333333333333,,,,,0.4666666666666667,,,,,,0.43000666666666665,0.4099,0.125,0.125,,11.413333333333332,,0.11627906976744186,,3.0,,,2.0,,3.0,,3.0,,,,2.0,6.0,1.0,,1.0,,,,,,,0.25,0.375,0.42857142857142855,0.42857142857142855,,,,0.5314,8.0,,,,,,,,,,,0.5333333333333333,1.0,,,,,,,,,1.0,1.0,9.0,,2.0,2.0,2.0,1.0,0.125,0.14285714285714285,,0.5,,,,,,4.0,,,0.5,0.5,0.5,,,1.0,4.0,2.0,8.0,2.0,,0.5,0.5,0.6666666666666666,0.14545454545454545,0.38461538461538464,0.06666666666666667,,0.23529411764705882,,,,2.0,,False,1.0,,,1.0,0.125,,,,,,,,,,,,1.0,0.08333333333333333,0.3333333333333333,,,,,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,11803.0,197,-14,362,363,77.0,88.0,37.0,725,11.0,17.0,4.0,5.0,39.0,3.0,,32.0,77.0,3.0,26.0,93.0,392,7.0,14.0,,4.0,18.0,36.0,28.0,3.0,12.0,25.0,4.0,41.0,47.0,4.0,1.0,5.0,2.0,11.0,11.0,16.0,2.0,30.0,1.0,31.0,5.0,17.0,1.0,18.0,77.0,,0.5625,0.5625,0.4155844155844156,0.5,0.41875,0.5,0.5,0.6,0.0375,25.679012345679013,0.4444444444444444,0.23148148148148148,0.22641509433962265,0.22981366459627328,0.13513513513513514,0.25,0.3,0.2125,0.6470588235294118,0.6470588235294118,0.5454545454545454,0.4875,0.0375,0.35714285714285715,0.8,,0.25,0.4259331249999999,0.40358571428571427,0.18478260869565216,0.19101123595505617,0.1935483870967742,11.919480519480521,24.266666666666666,0.212707182320442,4.0,13.0,,,6.0,1.0,7.0,7.0,14.0,5.0,2.0,3.0,1.0,35.0,6.0,,3.0,3.0,3.0,,0.012987012987012988,,,0.5454545454545454,0.3684210526315789,0.3333333333333333,0.3333333333333333,,0.6666666666666666,,0.4557166666666666,21.0,,,1.0,,3.0,1.0,0.3333333333333333,,0.3333333333333333,,0.2625,0.6923076923076923,,,,,1.0,,,1.0,3.0,,6.0,3.0,10.0,9.0,10.0,7.0,,0.03508771929824561,,0.7,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,8.0,,,0.38095238095238093,0.4,0.375,,1.0,1.0,8.0,,6.0,,2.0,0.16666666666666666,0.16666666666666666,0.4,0.04316546762589928,0.08333333333333333,0.012345679012345678,0.25,0.08602150537634409,,,,6.0,1.0,False,1.0,1.0,0.047619047619047616,3.0,0.06666666666666667,,,,,1.0,2.0,,,,,,,0.09090909090909091,,,,,,
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,8482.0,141,-20,263,260,72.0,91.0,20.0,523,3.0,6.0,1.0,1.0,10.0,13.0,3.0,10.0,22.0,14.0,9.0,47.0,290,2.0,6.0,4.0,4.0,14.0,14.0,6.0,13.0,8.0,9.0,1.0,18.0,20.0,4.0,4.0,3.0,1.0,5.0,5.0,13.0,2.0,12.0,,11.0,1.0,4.0,2.0,14.0,72.0,2.0,0.7,0.7777777777777778,0.45454545454545453,0.3333333333333333,0.5277777777777778,0.5,0.573170731707317,0.5833333333333334,0.3888888888888889,16.19718309859155,0.14285714285714285,0.13043478260869565,0.21621621621621623,0.16037735849056603,0.07692307692307693,0.13333333333333333,0.2,0.16666666666666666,0.5,0.75,0.3333333333333333,0.2777777777777778,0.3611111111111111,0.1,1.0,0.3,0.5555555555555556,0.4799013888888889,0.453935,0.10256410256410256,0.16,0.2978723404255319,11.813636363636364,24.585714285714285,0.2737642585551331,1.0,4.0,1.0,1.0,1.0,2.0,4.0,,4.0,,,1.0,2.0,8.0,2.0,,1.0,1.0,1.0,,0.09090909090909091,0.3333333333333333,,0.4,0.23076923076923078,0.4,0.4,0.027777777777777776,0.5,0.1,0.5679,6.0,,,6.0,2.0,15.0,0.8333333333333334,0.42857142857142855,0.5,0.42857142857142855,0.25,0.16666666666666666,1.0,,,,,6.0,1.0,1.0,6.0,1.0,1.0,2.0,,2.0,2.0,2.0,1.0,0.04,0.017543859649122806,0.05,0.5,0.46153846153846156,0.5,0.8333333333333334,0.5,0.46153846153846156,3.0,2.0,,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,0.5,0.5,0.011235955056179775,,0.018518518518518517,1.0,0.0425531914893617,,,,,,False,,,,,,,3.0,1.0,,,,0.07142857142857142,,0.07692307692307693,,,,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,9643.0,161,28,297,296,92.0,100.0,30.0,593,3.0,4.0,,,9.0,6.0,,9.0,15.0,10.0,5.0,41.0,307,2.0,3.0,2.0,4.0,14.0,14.0,4.0,6.0,6.0,13.0,1.0,20.0,23.0,1.0,,4.0,1.0,6.0,7.0,20.0,2.0,6.0,2.0,6.0,,1.0,2.0,14.0,92.0,2.0,0.7777777777777778,0.875,0.6,0.6666666666666666,0.72,1.0,0.7321428571428571,1.0,0.4,10.33434650455927,0.14285714285714285,0.14942528735632185,0.14285714285714285,0.14728682170542637,0.15625,0.17073170731707318,0.16666666666666666,0.16,0.75,1.0,0.6666666666666666,0.36,0.24,,,,0.56,0.48151999999999995,0.43567,0.038461538461538464,0.0625,0.34146341463414637,13.473333333333333,24.04,0.30976430976430974,1.0,5.0,4.0,2.0,2.0,1.0,,2.0,2.0,1.0,1.0,,,6.0,2.0,,1.0,1.0,1.0,,0.06666666666666667,0.25,,0.3333333333333333,0.07142857142857142,0.5555555555555556,0.5555555555555556,0.16,0.5,0.4,0.3539,2.0,3.0,2.0,6.0,2.0,18.0,1.0,0.6,1.0,0.6,0.08333333333333333,0.08,0.8,0.75,0.75,1.0,1.0,3.0,,,3.0,,3.0,3.0,1.0,2.0,2.0,2.0,1.0,0.10714285714285714,0.0234375,0.09090909090909091,0.5,0.5,0.5,1.0,,0.5,1.0,,,0.5,0.5,1.0,,1.0,2.0,4.0,2.0,,,1.0,1.0,1.0,1.0,,,,1.0,0.0975609756097561,,,,,1.0,False,1.0,4.0,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,
2743,1610612761,Kris Humphries,Kris Humphries,2743,TOR,1857.0,31,6,54,55,7.0,22.0,4.0,109,1.0,3.0,,,,,,1.0,3.0,,,2.0,52,,,,,,2.0,,,2.0,3.0,,5.0,9.0,,,,,1.0,2.0,5.0,,1.0,,,,,,,7.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,6.666666666666667,,0.15,0.2,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,0.5486333333333333,,,,,,,0.12962962962962962,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,0.5092,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,1.0,1.0,1.0,,0.14814814814814814,,1.0,,,,,,,,,,,,,,,,,4.0,1.0,2.0,,,,0.18181818181818182,0.5,0.14285714285714285,,,,,,,,False,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
2551,1610612761,T.J. Ford,T.J. Ford,2551,TOR,7351.0,123,-16,231,230,48.0,41.0,25.0,461,9.0,21.0,2.0,5.0,33.0,7.0,1.0,30.0,60.0,10.0,14.0,89.0,249,10.0,19.0,2.0,6.0,32.0,10.0,50.0,7.0,1.0,3.0,,4.0,8.0,6.0,2.0,4.0,,12.0,2.0,6.0,2.0,15.0,1.0,17.0,3.0,9.0,1.0,32.0,48.0,1.0,0.16666666666666666,0.1724137931034483,0.5,0.5263157894736842,0.5357142857142857,0.6190476190476191,0.577922077922078,0.6666666666666666,0.14285714285714285,34.099616858237546,,0.04411764705882353,0.03125,0.04,,0.08108108108108109,0.03571428571428571,0.3,0.42857142857142855,0.47368421052631576,0.2222222222222222,0.4714285714285714,0.1,0.23809523809523808,0.4,0.047619047619047616,0.44285714285714284,0.4877292857142857,0.45396904761904766,0.11842105263157894,0.13636363636363635,0.3595505617977528,11.275,24.57,0.2077922077922078,1.0,16.0,3.0,1.0,5.0,2.0,19.0,5.0,24.0,3.0,2.0,1.0,14.0,53.0,8.0,,5.0,3.0,2.0,,0.03333333333333333,0.09523809523809523,,0.6666666666666666,,0.48484848484848486,0.48484848484848486,0.04285714285714286,0.125,0.047619047619047616,0.5339928571428573,6.0,2.0,1.0,5.0,2.0,15.0,1.0,0.5,1.0,0.5,,0.08571428571428572,0.0625,0.6666666666666666,0.6666666666666666,1.0,1.0,3.0,3.0,3.0,3.0,4.0,,4.0,4.0,,,,,,0.037037037037037035,,,0.42857142857142855,0.42857142857142855,1.0,0.375,0.42857142857142855,5.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.4,1.0,,2.0,7.0,2.0,4.0,1.0,,0.4,0.4375,0.4375,0.043478260869565216,0.043478260869565216,0.037037037037037035,,0.07865168539325842,,,,,,False,1.0,,,1.0,0.030303030303030304,,,,,,,,,,,,,0.06666666666666667,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0
239,1610612761,Darrick Martin,Darrick Martin,239,TOR,150.0,2,-2,5,6,3.0,5.0,,11,,,,,,1.0,1.0,,,1.0,,,6,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,20.0,,,,,,,,,,,,,1.0,,,1.0,1.0,0.5415,0.5415,,,,,24.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
2739,1610612761,Luke Jackson,Luke Jackson,2739,TOR,333.0,6,6,11,10,7.0,10.0,2.0,21,,,,,,,,,,,2.0,2.0,9,,,,,,,,,,,,,,1.0,1.0,,,,1.0,2.0,,1.0,,2.0,,1.0,,,7.0,,,,,,,,1.0,,,7.692307692307692,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.6363636363636364,,,,,,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1.0,,,,,,,,,,,,,,,,,,,,,,
