EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Corner3Assists,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,Corner3FGA,Arc3Assists,DefensiveGoaltends,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangeFGM,PenaltyFtPoints,ShortMidRangeAssists,LostBallSteals,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,OffCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedLongMidRange,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BadPassOutOfBoundsTurnovers
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,129.0,2,5,4,5.0,4,9,6,1.0,1.0,1.0,5.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1742,1610612747,Shammond Williams,Shammond Williams,1742,LAL,2127.0,35,68,68,16.0,30,136,79,1.0,1.0,3.0,16.0,0.09090909090909091,0.03333333333333333,,0.23529411764705882,14.0,2.0,3.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,5.0,2.0,7.0,10.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,7.0,2.0,4.0,4.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.5,0.2857142857142857,0.5,0.2857142857142857,0.4,0.4166666666666667,0.75,0.4166666666666667,0.75,0.5833333333333334,15.294117647058824,0.043478260869565216,0.07142857142857142,0.05405405405405406,0.09090909090909091,0.09090909090909091,0.1,0.25,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.5833333333333334,0.2857142857142857,0.2857142857142857,0.5,1.0,1.0,0.5,0.8333333333333334,0.2857142857142857,0.4848208333333334,0.6489,0.43289999999999995,0.3,7.4799999999999995,25.585714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2198,1610612747,Kwame Brown,Kwame Brown,2198,LAL,7976.0,133,259,258,42.0,67,517,292,4.0,15.0,28.0,42.0,0.09302325581395349,0.10655737704918032,,0.16216216216216217,40.0,15.0,22.0,6.0,,,,,,19.0,36.0,,,43.0,7.0,,,6.0,30.0,,,,,,1.0,,,3.0,2.0,10.0,13.0,6.0,1.0,9.0,1.0,8.0,16.0,12.0,6.0,2.0,0.7894736842105263,0.8823529411764706,,,,,0.5277777777777778,0.5277777777777778,0.5,0.5512820512820513,0.5,,15.584415584415584,0.10101010101010101,0.06060606060606061,0.09090909090909091,0.058823529411764705,0.06896551724137931,0.12903225806451613,0.6111111111111112,0.6818181818181818,0.7894736842105263,0.8666666666666667,,,,,,0.8571428571428571,,,0.6111111111111112,,0.5121138888888889,0.5709,0.5141666666666665,0.13953488372093023,2.586111111111111,,-16.0,4.0,3.0,3.0,4.0,14.0,5.0,4.0,1.0,9.0,3.0,6.0,8.0,4.0,4.0,1.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,9.0,3.0,6.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,0.5714285714285714,0.5,0.5714285714285714,0.5625,0.1111111111111111,0.13636363636363635,0.07142857142857142,0.3333333333333333,0.4,0.125,0.11392405063291139,0.07692307692307693,0.19230769230769232,0.16666666666666666,0.08,0.1111111111111111,0.07692307692307693,0.75,0.3888888888888889,0.2857142857142857,0.3076923076923077,0.5,0.6666666666666666,0.5,0.5,1.0,0.15384615384615385,0.15384615384615385,0.20930232558139536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2230,1610612747,Maurice Evans,Maurice Evans,2230,LAL,1045.0,17,37,33,11.0,12,70,37,2.0,3.0,5.0,11.0,0.2857142857142857,0.14285714285714285,,0.2972972972972973,9.0,,3.0,1.0,,,,,,,3.0,1.0,2.0,3.0,1.0,,,,,3.0,,,,1.0,2.0,1.0,,5.0,,2.0,2.0,,,,,2.0,2.0,,,,,,1.0,0.5,,0.5,,0.3,,0.3,,0.4,10.416666666666668,0.11764705882352941,,0.08333333333333333,,,0.3333333333333333,0.6,,,,,,,,,1.0,,,1.0,,0.56129,0.579,,,,23.8,-2.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.4,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,7509.0,125,245,246,42.0,63,491,281,6.0,17.0,18.0,42.0,0.15384615384615385,0.14912280701754385,0.09090909090909091,0.17142857142857143,36.0,12.0,17.0,1.0,22.0,6.0,15.0,,1.0,30.0,57.0,6.0,15.0,98.0,5.0,,1.0,18.0,14.0,,18.0,15.0,6.0,12.0,16.0,7.0,1.0,36.0,,1.0,1.0,6.0,2.0,13.0,,3.0,8.0,18.0,18.0,,0.23333333333333334,0.23333333333333334,,0.4,,0.4,0.5263157894736842,0.5416666666666666,0.5,0.6139240506329114,0.6428571428571429,0.20833333333333334,31.833910034602074,0.010638297872340425,,0.00819672131147541,,,0.17857142857142858,0.2361111111111111,0.7058823529411765,0.8,0.16666666666666666,0.3055555555555556,0.20833333333333334,0.4,0.4,,0.2,0.1,,0.4444444444444444,0.4,0.46503888888888884,0.44462500000000005,0.4141,0.1836734693877551,10.431578947368422,26.54666666666667,-16.0,1.0,1.0,2.0,9.0,18.0,20.0,3.0,3.0,9.0,5.0,9.0,46.0,,4.0,4.0,2.0,,11.0,,,1.0,,7.0,2.0,,5.0,2.0,,4.0,,,21.0,5.0,9.0,,,,,,,,0.6,0.5555555555555556,0.6,0.75,0.07017543859649122,0.11764705882352941,0.1111111111111111,0.5384615384615384,,,0.14666666666666667,0.02702702702702703,,0.058823529411764705,0.16666666666666666,0.17647058823529413,,,0.25,0.5,0.5625,0.3333333333333333,1.0,,0.2,0.5,0.12987012987012986,0.14754098360655737,0.09183673469387756,,,2.0,,,,,,9.0,8.0,4.0,1.0,1.0,1.0,2.0,2.0,0.4090909090909091,0.4090909090909091,0.2222222222222222,0.0625,,,,,,,,,,,,,,,,,True,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,7173.0,120,230,232,37.0,56,462,260,7.0,30.0,45.0,37.0,0.1891891891891892,0.2545454545454545,0.2,0.1608695652173913,36.0,14.0,25.0,10.0,9.0,1.0,4.0,,,24.0,50.0,2.0,5.0,64.0,14.0,1.0,1.0,13.0,16.0,6.0,,4.0,1.0,5.0,8.0,3.0,,19.0,1.0,14.0,15.0,1.0,,5.0,,4.0,10.0,14.0,13.0,1.0,0.3333333333333333,0.4444444444444444,1.0,0.4,1.0,0.4,0.48,0.4909090909090909,0.5,0.5,0.5,0.09090909090909091,25.182481751824817,0.15730337078651685,0.03333333333333333,0.12605042016806722,0.2413793103448276,,0.18518518518518517,0.45454545454545453,0.56,0.6086956521739131,0.21428571428571427,0.16363636363636364,0.07272727272727272,0.25,0.25,1.0,0.6666666666666666,,,0.5454545454545454,0.25,0.48835727272727275,0.5300535714285715,0.505826923076923,0.203125,6.172000000000001,24.9,-22.0,6.0,2.0,7.0,5.0,16.0,10.0,7.0,1.0,15.0,5.0,12.0,32.0,12.0,3.0,3.0,1.0,,21.0,2.0,6.0,,,4.0,3.0,,1.0,,2.0,1.0,,,21.0,3.0,12.0,4.0,4.0,,4.0,1.0,,,0.5,0.4166666666666667,0.4666666666666667,0.4411764705882353,0.06,0.08,0.0625,0.8,0.5,,0.2876712328767123,0.17142857142857143,0.04,0.23529411764705882,0.2608695652173913,0.3333333333333333,0.23076923076923078,0.25,0.2909090909090909,0.3125,0.3333333333333333,0.4,0.6,,0.5384615384615384,0.2857142857142857,0.1875,0.2033898305084746,0.234375,1.0,1.0,2.0,,0.01818181818181818,1.0,1.0,1.0,5.0,,2.0,,,,,,0.5555555555555556,0.5555555555555556,0.6,,1.0,1.0,1.0,1.0,0.25,0.06666666666666667,0.07692307692307693,1.0,,,,,,,,,True,,,,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,708.0,12,23,21,,5,44,21,,,,,,,,,4.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,2.0,1.0,3.0,5.0,,,,,,3.0,,2.0,1.0,,,,,,,,,,,,,2.0,3.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,,0.5,,0.6,17.24137931034483,,,,,,,0.2,1.0,1.0,,0.2,0.4,0.5,0.5,1.0,,,,0.8,0.5,0.50023,0.42435,,,9.65,25.96666666666667,14.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.2,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,True,,,,
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,1495.0,25,45,46,7.0,22,91,43,,,4.0,7.0,,,,0.15555555555555556,10.0,,1.0,,1.0,1.0,3.0,,,,3.0,1.0,4.0,3.0,1.0,,,,,3.0,,3.0,1.0,1.0,1.0,1.0,,2.0,,4.0,4.0,,,1.0,,1.0,2.0,1.0,,1.0,,,1.0,0.25,,0.25,,0.21428571428571427,,0.21428571428571427,,0.5714285714285714,14.285714285714285,0.23529411764705882,,0.16,0.14285714285714285,,,0.14285714285714285,,,,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,0.7142857142857143,0.3333333333333333,0.4550142857142857,0.440275,,,7.166666666666667,25.674999999999997,7.0,,,,,1.0,,,,3.0,,,,,,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,0.5,0.5,,,,1.0,,,,0.3333333333333333,0.25,,,,0.3333333333333333,,0.14285714285714285,,,,,,,,,,1.0,,1.0,,,0.14285714285714285,,,,,,,1.0,,,,,,,,,,,2.0,2.0,,0.6666666666666666,,,1.0,1.0,0.5,0.5,1.0,,,,True,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,5613.0,94,185,184,26.0,35,369,214,3.0,6.0,12.0,26.0,0.0967741935483871,0.07058823529411765,0.18181818181818182,0.14054054054054055,24.0,6.0,12.0,2.0,2.0,1.0,4.0,,2.0,8.0,22.0,3.0,7.0,27.0,2.0,,3.0,4.0,6.0,9.0,,3.0,1.0,9.0,10.0,6.0,2.0,21.0,1.0,3.0,6.0,3.0,,8.0,3.0,5.0,9.0,4.0,4.0,1.0,0.375,0.42857142857142855,1.0,0.42857142857142855,,0.5,0.36363636363636365,0.43103448275862066,0.125,0.45,0.2222222222222222,0.2413793103448276,17.674418604651162,0.041666666666666664,0.05555555555555555,0.044444444444444446,0.08695652173913043,0.058823529411764705,0.05,0.41379310344827586,0.5,0.6,0.3333333333333333,0.06896551724137931,0.13793103448275862,0.25,0.25,1.0,1.0,0.25,,0.6551724137931034,0.3333333333333333,0.5120625,0.60785,0.47602857142857147,0.14814814814814814,5.245454545454545,26.75714285714286,-21.0,1.0,1.0,2.0,1.0,8.0,2.0,1.0,,2.0,1.0,5.0,10.0,2.0,4.0,1.0,1.0,2.0,3.0,,2.0,4.0,3.0,5.0,4.0,,1.0,,1.0,,,1.0,2.0,,,1.0,,1.0,1.0,,1.0,,0.5,0.2,0.5,0.5,0.18181818181818182,0.16666666666666666,0.25,0.625,,0.3333333333333333,0.05555555555555555,0.034482758620689655,,,0.2,,0.15384615384615385,,0.27586206896551724,0.125,0.16666666666666666,1.0,0.5,,0.25,0.5,,,0.07407407407407407,2.0,3.0,,,0.10344827586206896,0.6666666666666666,0.6666666666666666,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,0.5,0.5,,,,1.0,,,,,0.125,,,,,,,1.0,2.0,,True,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,779.0,13,25,25,4.0,11,50,29,,,1.0,4.0,,,,0.16,3.0,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,1.0,0.5,,0.5,,0.5,10.714285714285714,,0.16666666666666666,0.09090909090909091,,0.2,,0.5,1.0,1.0,,,0.5,,,,,,,1.0,,0.672425,,,,,25.5,-5.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
