EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,LongMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,ThreePtShootingFoulsDrawn,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,on,StepOutOfBoundsTurnovers,LongMidRangePctBlocked
1506,1610612742,Austin Croshere,Austin Croshere,1506,DAL,1256.0,21,-17.0,39,40,11,21,6.0,79,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,8.0,2.0,3.0,2.0,10.0,53,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,2.0,6.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,1.0,7.0,11,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.125,0.5,1.0,0.36363636363636365,0.5,0.8333333333333334,0.4166666666666667,0.5,0.875,0.2727272727272727,0.25,0.5,31.11111111111111,0.5,0.13333333333333333,0.2,0.3333333333333333,0.09090909090909091,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.25,0.5,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.6363636363636364,0.6666666666666666,0.4560636363636364,0.5556,0.5155,0.2,0.7,7.1625,24.46666666666667,0.28205128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,12980.0,216,-9.0,420,415,139,75,57.0,835,9.0,18.0,5.0,9.0,2.0,7.0,13.0,35.0,4.0,18.0,4.0,9.0,28.0,66.0,4.0,19.0,37.0,105.0,461,7.0,17.0,23.0,7.0,25.0,4.0,9.0,19.0,45.0,16.0,12.0,10.0,18.0,4.0,2.0,7.0,14.0,12.0,37.0,21.0,58.0,7.0,3.0,6.0,13.0,8.0,15.0,2.0,29.0,43.0,5.0,45.0,139,3.0,5.0,1.0,0.21052631578947367,0.4444444444444444,0.21052631578947367,0.42424242424242425,0.4117647058823529,0.28,0.4,0.4473684210526316,0.38235294117647056,0.4855769230769231,0.5227272727272727,0.5,0.2235294117647059,0.030303030303030304,0.05555555555555555,23.877551020408163,0.5384615384615384,0.09929078014184398,0.16216216216216217,0.11666666666666667,0.16756756756756758,0.1044776119402985,0.05,0.041666666666666664,0.20454545454545456,0.21176470588235294,0.5,0.5294117647058824,0.15294117647058825,0.4117647058823529,0.21176470588235294,0.2222222222222222,0.2222222222222222,1.0,0.47368421052631576,0.5555555555555556,0.20588235294117646,0.2857142857142857,0.2647058823529412,0.4444444444444444,0.43529411764705883,0.2222222222222222,0.45833941176470594,0.48618333333333336,0.4556147058823529,0.21904761904761905,0.42857142857142855,11.56060606060606,25.321052631578947,0.33095238095238094,5.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,40.0,8.0,6.0,14.0,3.0,3.0,6.0,2.0,34.0,19.0,6.0,4.0,10.0,7.0,3.0,1.0,4.0,3.0,3.0,4.0,1.0,4.0,15.0,6.0,4.0,2.0,6.0,3.0,1.0,0.7142857142857143,0.8695652173913043,0.5,0.07692307692307693,0.375,0.17117117117117117,0.10344827586206896,0.125,0.4166666666666667,0.18867924528301888,0.19230769230769232,0.125,0.1,0.08,0.5,0.4444444444444444,0.38461538461538464,0.4166666666666667,0.8,0.4,0.4,0.8571428571428571,0.011764705882352941,0.05263157894736842,0.05263157894736842,1.0,1.0,0.15151515151515152,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,12264.0,204,-8.0,394,392,128,84,55.0,786,11.0,18.0,2.0,3.0,4.0,6.0,13.0,22.0,7.0,20.0,3.0,7.0,27.0,53.0,9.0,25.0,13.0,94.0,431,4.0,9.0,11.0,7.0,14.0,4.0,8.0,4.0,30.0,40.0,24.0,,19.0,7.0,3.0,1.0,1.0,3.0,10.0,3.0,13.0,11.0,10.0,5.0,16.0,2.0,12.0,1.0,15.0,16.0,,30.0,128,,,0.8888888888888888,0.36,0.5,0.375,0.5094339622641509,0.4444444444444444,0.5,0.5192307692307693,0.5,0.5909090909090909,0.5529411764705883,0.5,0.625,0.32051282051282054,0.05660377358490566,0.1111111111111111,21.956521739130437,0.6875,0.007692307692307693,0.04225352112676056,0.01639344262295082,0.05,0.010471204188481676,0.029411764705882353,0.020833333333333332,0.023255813953488372,0.23076923076923078,0.6111111111111112,0.6875,0.16666666666666666,0.28205128205128205,0.2564102564102564,0.35,0.35,0.8571428571428571,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.3181818181818182,0.42857142857142855,0.5512820512820513,0.3684210526315789,0.468946103896104,0.4368888888888889,0.4733428571428572,0.11702127659574468,0.3191489361702128,9.832075471698113,26.1,0.3248730964467005,7.0,9.0,5.0,,1.0,2.0,1.0,2.0,,14.0,14.0,7.0,21.0,5.0,2.0,3.0,3.0,49.0,6.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,,1.0,,7.0,1.0,,1.0,1.0,1.0,,0.25925925925925924,0.25925925925925924,0.5,0.07692307692307693,0.06666666666666667,0.05504587155963303,,,,0.037037037037037035,0.045454545454545456,0.09090909090909091,0.07142857142857142,0.05263157894736842,1.0,0.2727272727272727,0.5384615384615384,0.5833333333333334,0.2857142857142857,0.4090909090909091,0.4090909090909091,0.2222222222222222,0.0641025641025641,,0.18181818181818182,0.5,1.0,0.09411764705882353,0.11864406779661017,2.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.4,0.4,1.0,0.045454545454545456,1.0,0.038461538461538464,,,,,,,,,,,,,,,True,,
1904,1610612742,Devean George,Devean George,1904,DAL,4835.0,81,11.0,155,153,62,54,24.0,308,1.0,1.0,1.0,1.0,,,4.0,5.0,1.0,7.0,1.0,5.0,1.0,10.0,3.0,12.0,5.0,16.0,169,1.0,2.0,2.0,,3.0,1.0,5.0,,3.0,,9.0,,7.0,1.0,2.0,,1.0,6.0,11.0,1.0,12.0,2.0,2.0,2.0,4.0,4.0,10.0,,7.0,6.0,,3.0,62,,,1.0,0.25,0.2,0.25,0.1,0.5,,0.25,0.5,0.1875,0.32,0.5,0.1875,0.5454545454545454,0.2,,15.508021390374331,0.5,0.01818181818181818,0.21428571428571427,,0.15492957746478872,0.012987012987012988,,,0.2,0.045454545454545456,1.0,1.0,0.18181818181818182,0.22727272727272727,0.3181818181818182,0.14285714285714285,0.14285714285714285,1.0,0.5,1.0,,,0.625,0.2,0.5909090909090909,0.14285714285714285,0.4683227272727273,0.4138,0.47466250000000004,0.125,0.1875,12.84,24.150000000000002,0.4,,,5.0,,,,,,,2.0,4.0,,4.0,,,3.0,,8.0,5.0,,,5.0,2.0,3.0,,,1.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,0.5,,0.11627906976744186,0.09090909090909091,,,0.13043478260869565,0.125,0.08333333333333333,0.23076923076923078,,1.0,1.0,,,,,,,0.22727272727272727,,,,,0.12,0.23076923076923078,2.0,,,,,1.0,,,1.0,,,0.4,0.4,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,True,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,14907.0,248,-11.0,481,476,164,100,70.0,957,20.0,28.0,6.0,8.0,7.0,8.0,20.0,33.0,7.0,17.0,,3.0,44.0,81.0,7.0,18.0,19.0,128.0,529,8.0,16.0,19.0,11.0,20.0,,3.0,9.0,31.0,54.0,21.0,10.0,17.0,7.0,2.0,3.0,12.0,15.0,44.0,15.0,59.0,7.0,3.0,5.0,12.0,10.0,22.0,3.0,24.0,27.0,5.0,31.0,164,3.0,4.0,1.0,0.3888888888888889,,0.3888888888888889,0.5432098765432098,0.5,0.55,0.5505050505050505,0.5277777777777778,0.4782608695652174,0.5765765765765766,0.5277777777777778,0.5344827586206896,0.18181818181818182,0.024691358024691357,0.03571428571428571,21.73144876325088,0.5833333333333334,0.07272727272727272,0.17045454545454544,0.04411764705882353,0.18433179723502305,0.06437768240343347,0.10869565217391304,0.03773584905660377,0.25,0.2828282828282828,0.7142857142857143,0.7407407407407407,0.20202020202020202,0.3333333333333333,0.1717171717171717,0.4117647058823529,0.4117647058823529,1.0,0.4444444444444444,0.75,0.34782608695652173,0.875,0.13043478260869565,,0.46464646464646464,0.4117647058823529,0.4750247474747475,0.5074066666666667,0.47486739130434785,0.1484375,0.2421875,9.74320987654321,24.994444444444444,0.340956340956341,11.0,13.0,1.0,,1.0,2.0,1.0,2.0,,34.0,11.0,6.0,17.0,5.0,1.0,3.0,3.0,40.0,25.0,4.0,3.0,13.0,3.0,10.0,,4.0,1.0,5.0,2.0,3.0,,10.0,4.0,3.0,1.0,5.0,3.0,,0.38636363636363635,0.4358974358974359,0.5,0.05,0.21052631578947367,0.1937984496124031,0.12121212121212122,0.03488372093023256,0.06666666666666667,0.1,0.23333333333333334,0.3076923076923077,0.05555555555555555,0.06521739130434782,0.6,0.35,0.55,0.5789473684210527,0.45454545454545453,0.3939393939393939,0.3939393939393939,0.38461538461538464,0.010101010101010102,,0.1111111111111111,0.5,1.0,0.09433962264150944,0.11363636363636363,,,,,,5.0,,1.0,,,,,,,,,,1.0,4.0,0.16666666666666666,1.0,1.0,,,,,,,,,,True,,
200772,1610612742,Maurice Ager,Maurice Ager,200772,DAL,958.0,16,,27,26,8,3,3.0,53,1.0,1.0,,,,,,1.0,,1.0,,1.0,2.0,2.0,1.0,2.0,3.0,10.0,31,,,1.0,,,,1.0,1.0,1.0,2.0,3.0,,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,3.0,,4.0,6.0,2.0,1.0,8,1.0,1.0,1.0,0.5,,0.5,1.0,,,0.875,,,0.7142857142857143,0.5,0.25,0.5,,,23.333333333333336,,0.3333333333333333,,,,0.125,,,,0.25,1.0,1.0,,0.25,0.25,,,,,,,,1.0,,0.75,,0.5067875000000001,,0.50775,0.1,0.1,10.65,23.75,0.2962962962962963,,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,0.5,0.5,,,,,,0.5,,,,,,,,,,,,1.0,1.0,1.0,0.25,,,,,0.2,0.3333333333333333,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,8194.0,137,-4.0,274,268,79,36,32.0,542,15.0,26.0,,,5.0,9.0,3.0,16.0,1.0,2.0,1.0,1.0,22.0,45.0,2.0,4.0,11.0,61.0,298,2.0,3.0,4.0,7.0,14.0,2.0,3.0,4.0,24.0,32.0,6.0,,2.0,1.0,5.0,,1.0,5.0,10.0,1.0,11.0,6.0,4.0,3.0,9.0,8.0,17.0,2.0,20.0,16.0,2.0,24.0,79,2.0,2.0,1.0,0.5,0.6666666666666666,0.5,0.4888888888888889,0.6666666666666666,0.5,0.5102040816326531,0.6666666666666666,0.5882352941176471,0.5545454545454546,0.6666666666666666,0.6,0.08163265306122448,0.1111111111111111,0.15384615384615385,20.447284345047922,0.6666666666666666,0.011111111111111112,0.10638297872340426,,0.07352941176470588,0.008547008547008548,,,0.10714285714285714,0.5306122448979592,0.5769230769230769,0.6818181818181818,0.061224489795918366,0.32653061224489793,0.04081632653061224,0.5,0.5,1.0,,,0.5294117647058824,0.5555555555555556,0.058823529411764705,1.0,0.6122448979591837,0.5,0.48191836734693877,0.36955,0.5150558823529412,0.06557377049180328,0.39344262295081966,7.551111111111111,23.924999999999997,0.28832116788321166,1.0,6.0,2.0,,,,,,,12.0,15.0,11.0,26.0,6.0,5.0,5.0,3.0,63.0,5.0,,,5.0,2.0,3.0,,2.0,2.0,4.0,,4.0,,8.0,1.0,1.0,,1.0,,,0.2727272727272727,0.2727272727272727,,0.3333333333333333,,0.056179775280898875,,0.020833333333333332,,0.05555555555555555,,0.0967741935483871,0.10526315789473684,,,0.2,0.3333333333333333,0.5,,0.375,0.375,0.5,0.04081632653061224,,,,,0.1509433962264151,0.16326530612244897,1.0,1.0,2.0,,,7.0,,,,,,0.5,0.5,1.0,0.11764705882352941,0.5,,,4.0,,,,,,,,,,,,,True,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,8288.0,138,-2.0,267,263,118,77,46.0,530,4.0,8.0,,1.0,4.0,7.0,4.0,17.0,3.0,13.0,2.0,6.0,10.0,29.0,9.0,25.0,23.0,70.0,293,,2.0,8.0,5.0,14.0,4.0,9.0,15.0,37.0,2.0,24.0,,13.0,3.0,2.0,,5.0,5.0,14.0,5.0,19.0,5.0,2.0,7.0,12.0,2.0,6.0,2.0,13.0,24.0,4.0,37.0,118,2.0,4.0,0.8888888888888888,0.36,0.4444444444444444,0.36,0.3448275862068966,,0.35714285714285715,0.4351851851851852,0.5,0.4782608695652174,0.5303030303030303,0.5714285714285714,0.5967741935483871,0.46296296296296297,0.06896551724137931,0.125,24.22360248447205,0.4166666666666667,0.05102040816326531,0.09259259259259259,,0.11403508771929824,0.03496503496503497,,,0.06896551724137931,0.14814814814814814,0.5,0.5714285714285714,0.07407407407407407,0.3148148148148148,0.24074074074074073,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.16666666666666666,,0.30434782608695654,0.5714285714285714,0.2608695652173913,0.3333333333333333,0.6111111111111112,0.23076923076923078,0.4678666666666666,0.5323800000000001,0.483854347826087,0.11428571428571428,0.5285714285714286,12.113793103448279,24.76,0.4419475655430712,3.0,3.0,12.0,3.0,,1.0,2.0,4.0,2.0,18.0,10.0,4.0,14.0,4.0,,6.0,,32.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,,,,8.0,1.0,1.0,,1.0,1.0,,0.9,0.9,0.5,0.25,0.06666666666666667,0.13333333333333333,0.05,0.0851063829787234,,0.16129032258064516,0.14285714285714285,0.06666666666666667,0.12,0.03225806451612903,1.0,1.0,0.75,1.0,0.6666666666666666,0.17647058823529413,0.17647058823529413,1.0,0.2222222222222222,0.5,0.16666666666666666,,,0.12903225806451613,0.21621621621621623,6.0,2.0,3.0,3.0,,4.0,,1.0,2.0,,,0.5,0.5454545454545454,1.0,0.13043478260869565,0.6666666666666666,,1.0,,,,,2.0,1.0,0.04,0.08333333333333333,0.6666666666666666,1.0,,,,True,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,1263.0,21,-5.0,41,41,16,11,10.0,82,,1.0,,1.0,,,1.0,,,1.0,,,,2.0,,1.0,1.0,1.0,40,,1.0,,,,,,,,,,,1.0,,2.0,,2.0,1.0,2.0,2.0,4.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,,16,,,,,,,,,,,,,0.125,,,0.3333333333333333,1.0,1.0,9.433962264150942,1.0,0.08,0.09090909090909091,,0.1,0.06666666666666667,,,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,,,,1.0,,,,,,0.6666666666666666,,0.44036666666666663,0.47,,,,3.2,25.5,0.3902439024390244,,,,,,,,,,,,1.0,1.0,,1.0,,,3.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,0.1111111111111111,0.3333333333333333,,,,,0.5,0.25,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,7567.0,126,8.0,239,237,75,29,37.0,476,7.0,10.0,5.0,8.0,3.0,4.0,2.0,2.0,,,,,8.0,14.0,,,3.0,19.0,262,5.0,8.0,11.0,3.0,6.0,,,1.0,7.0,12.0,,8.0,,,,4.0,11.0,10.0,21.0,15.0,36.0,2.0,1.0,1.0,3.0,15.0,19.0,1.0,5.0,7.0,1.0,7.0,75,,1.0,,,,,0.5714285714285714,0.625,0.5,0.5714285714285714,0.625,0.5,0.5588235294117647,0.6111111111111112,0.5,,,,7.092198581560284,0.6666666666666666,0.1527777777777778,0.24390243902439024,0.11428571428571428,0.18269230769230768,0.14018691588785046,0.25,0.08,0.21428571428571427,0.7142857142857143,0.7,0.7,0.14285714285714285,0.14285714285714285,,,,,1.0,0.625,0.6666666666666666,0.75,,,0.7142857142857143,,0.5001357142857144,0.5449428571428571,0.47783333333333333,0.5789473684210527,0.3684210526315789,3.1142857142857143,,0.3138075313807531,1.0,,,,,,,,1.0,4.0,2.0,,2.0,,,,1.0,4.0,9.0,2.0,,3.0,,3.0,,1.0,,1.0,,1.0,,3.0,10.0,4.0,4.0,10.0,7.0,,0.25,0.5,,,0.18181818181818182,0.14285714285714285,0.14285714285714285,0.10526315789473684,0.2,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.3076923076923077,,0.7,0.2857142857142857,0.5,0.5,,,,,,,,,,0.1875,0.1875,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,True,,
