EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,26927.0,449,15,860,856,218,234,113,1716,29.0,58.0,6.0,8.0,16.0,11.0,26.0,28.0,60.0,2.0,4.0,1.0,15.0,38.0,5.0,8.0,6.0,15.0,68.0,144.0,17.0,42.0,50.0,237,918,2.0,11.0,5.0,8.0,2.0,21.0,15.0,36.0,6.0,16.0,17.0,65.0,36.0,100.0,48.0,3.0,2.0,38.0,15.0,16.0,73.0,27.0,100.0,25.0,2.0,23.0,17.0,33.0,227.0,1.0,4.0,13.0,32.0,2.0,47.0,5.0,52.0,2.0,19.0,4.0,15.0,29.0,2.0,18.0,11.0,1.0,11.0,1.0,3.0,40.0,4.0,6.0,16.0,35.0,1.0,1.0,55,1.0,4.0,63,6.0,26.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,65.0,218,4.0,7.0,0.2647058823529412,0.26865671641791045,0.9411764705882353,0.40476190476190477,0.625,0.375,0.40476190476190477,0.4722222222222222,0.18181818181818182,0.4166666666666667,0.5026881720430108,0.5,0.46153846153846156,0.5537383177570093,0.525,0.5158730158730159,0.22580645161290322,0.1111111111111111,0.20689655172413793,0.07692307692307693,0.03333333333333333,25.4,0.725,0.06060606060606061,0.13114754098360656,0.012698412698412698,0.0948905109489051,0.013157894736842105,0.11811023622047244,0.01278772378516624,0.02631578947368421,0.007518796992481203,0.016666666666666666,0.15294117647058825,0.1282051282051282,0.1111111111111111,0.06315789473684211,0.16666666666666666,0.024390243902439025,0.25,0.3118279569892473,0.5,0.6304347826086957,0.27586206896551724,0.13978494623655913,0.4230769230769231,0.4583333333333333,0.18181818181818182,0.3225806451612903,0.4666666666666667,0.4827586206896552,0.2857142857142857,0.021505376344086023,0.5,0.5,1.0,0.20430107526881722,0.39473684210526316,0.39473684210526316,0.9333333333333333,0.3157894736842105,0.42105263157894735,0.625,1.0,0.3076923076923077,0.5,0.019230769230769232,0.28846153846153844,0.4,0.5376344086021505,0.39473684210526316,0.48102000000000006,0.49935624999999995,0.4829049019607843,0.13043478260869565,0.15853658536585366,0.023255813953488372,0.08860759493670886,0.2742616033755274,9.585416666666667,25.133333333333333,0.2534883720930233,,,,,,,,,,,,,,,,,,,True,,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,9772.0,163,22,311,315,155,167,47,626,10.0,15.0,4.0,4.0,8.0,3.0,9.0,6.0,19.0,,1.0,1.0,,,,,,,19.0,43.0,,1.0,21.0,59,336,3.0,6.0,,,2.0,8.0,9.0,24.0,,1.0,14.0,32.0,34.0,4.0,,,2.0,,,5.0,7.0,2.0,9.0,2.0,,4.0,1.0,2.0,20.0,4.0,8.0,6.0,6.0,3.0,15.0,14.0,29.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,4.0,,1.0,,,8.0,1.0,4.0,9.0,19.0,,1.0,23,1.0,2.0,27,2.0,9.0,,5.0,,,,,,,,2.0,32.0,155,3.0,5.0,0.8947368421052632,0.9444444444444444,,,,,,0.4418604651162791,0.5,0.375,0.4318181818181818,0.5,0.36,0.5178571428571429,0.5,0.4696969696969697,0.022727272727272728,0.11627906976744186,0.26666666666666666,0.1111111111111111,,17.391304347826086,0.5,0.1875,0.07058823529411765,0.07407407407407407,0.12244897959183673,0.15384615384615385,0.08955223880597014,0.08955223880597014,0.1388888888888889,0.02127659574468085,0.14285714285714285,0.07692307692307693,,0.12,0.14814814814814814,0.09090909090909091,0.05263157894736842,,0.3409090909090909,0.6666666666666666,0.9090909090909091,0.9,0.20454545454545456,0.3333333333333333,0.375,0.6666666666666666,0.4318181818181818,0.3157894736842105,0.3157894736842105,1.0,0.022727272727272728,,,,,,,,0.6666666666666666,,,,0.32,0.5,0.04,,,0.36363636363636365,,0.46703749999999994,0.6336333333333334,0.4582979999999999,0.17647058823529413,0.18,,0.13559322033898305,0.5423728813559322,10.276744186046514,22.3,0.4983922829581994,2.0,2.0,1.0,0.14285714285714285,0.08,0.2,0.5,0.5,,,,,,,,,,,True,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,31607.0,527,3,1009,1009,277,315,130,2018,29.0,59.0,11.0,7.0,13.0,9.0,16.0,14.0,39.0,,3.0,,3.0,6.0,1.0,2.0,,1.0,52.0,114.0,3.0,9.0,51.0,164,1088,8.0,13.0,1.0,2.0,7.0,26.0,13.0,27.0,,1.0,21.0,47.0,64.0,40.0,9.0,,12.0,6.0,3.0,10.0,38.0,6.0,44.0,4.0,2.0,22.0,7.0,9.0,94.0,9.0,17.0,22.0,32.0,7.0,61.0,28.0,89.0,1.0,15.0,9.0,6.0,21.0,4.0,15.0,14.0,2.0,6.0,,2.0,35.0,3.0,10.0,21.0,52.0,1.0,5.0,52,3.0,4.0,65,4.0,25.0,,10.0,40.0,,,26.0,13.0,40.0,28.0,,47.0,277,6.0,9.0,0.6153846153846154,0.6956521739130435,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.45614035087719296,0.6153846153846154,0.48148148148148145,0.45934959349593496,0.6333333333333333,0.4642857142857143,0.5324675324675324,0.65,0.5875,0.07317073170731707,0.08771929824561403,0.1694915254237288,,,16.10968294772922,0.6,0.18421052631578946,0.11072664359861592,0.046703296703296704,0.13580246913580246,0.10843373493975904,0.1197339246119734,0.058165548098434,0.06299212598425197,0.03773584905660377,0.1044776119402985,0.07476635514018691,0.09195402298850575,0.16842105263157894,0.17592592592592593,0.05555555555555555,0.017857142857142856,0.7,0.4796747967479675,0.4915254237288136,0.5918367346938775,0.5517241379310345,0.13008130081300814,0.5625,0.5625,0.2222222222222222,0.3170731707317073,0.358974358974359,0.358974358974359,1.0,0.024390243902439025,,,,0.04878048780487805,0.5,0.5,1.0,0.7333333333333333,0.13333333333333333,0.5,1.0,0.4642857142857143,0.5384615384615384,,0.03571428571428571,,0.5528455284552846,0.5,0.49316382113821117,0.55965,0.4927553571428572,0.1736111111111111,0.18518518518518517,,0.15853658536585366,0.2865853658536585,7.936842105263157,24.455555555555556,0.2745292368681863,8.0,2.0,,0.06060606060606061,0.038461538461538464,0.125,0.7272727272727273,0.125,1.0,3.0,1.0,,,,,,,,True,,,,
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,6258.0,104,-14,205,208,44,79,25,413,1.0,2.0,,1.0,1.0,2.0,2.0,3.0,12.0,2.0,4.0,,2.0,2.0,,,,,6.0,16.0,4.0,6.0,6.0,30,230,2.0,3.0,,,,4.0,3.0,7.0,,,4.0,10.0,6.0,6.0,12.0,,,2.0,2.0,1.0,6.0,2.0,8.0,2.0,,2.0,1.0,3.0,18.0,1.0,1.0,2.0,8.0,,10.0,2.0,12.0,1.0,1.0,1.0,,3.0,1.0,1.0,5.0,,2.0,,4.0,8.0,2.0,1.0,4.0,9.0,,,7,,,7,,2.0,,1.0,,,,,,,,,10.0,44,2.0,1.0,0.5,0.5,1.0,0.6666666666666666,,,0.6666666666666666,0.375,0.6666666666666666,0.42857142857142855,0.5454545454545454,0.6666666666666666,0.42857142857142855,0.6,0.6666666666666666,0.5555555555555556,0.2727272727272727,0.0625,,,0.08333333333333333,14.042553191489361,0.375,,0.1111111111111111,0.01639344262295082,0.05555555555555555,0.043478260869565216,0.09259259259259259,0.023809523809523808,,0.03225806451612903,0.05263157894736842,0.034482758620689655,0.14285714285714285,0.18181818181818182,,0.15384615384615385,0.09090909090909091,,0.09090909090909091,0.5,0.5,,0.09090909090909091,1.0,1.0,,0.5454545454545454,0.25,0.2727272727272727,1.0,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,1.0,1.0,1.0,,,,,0.14285714285714285,1.0,,,,0.36363636363636365,1.0,0.47107499999999997,0.43265,0.42734285714285714,0.08333333333333333,0.1111111111111111,,0.13333333333333333,0.3333333333333333,14.65625,23.733333333333334,0.2146341463414634,,,1.0,,,,,,,,,,,,,,,,True,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,5871.0,98,-14,183,187,82,81,32,370,16.0,25.0,8.0,8.0,13.0,3.0,6.0,,2.0,,,,,1.0,,,,,19.0,33.0,,1.0,3.0,41,208,5.0,9.0,,,1.0,11.0,9.0,15.0,,,1.0,19.0,22.0,16.0,,,8.0,1.0,,4.0,1.0,,1.0,,,1.0,,,2.0,,16.0,3.0,11.0,1.0,15.0,16.0,31.0,5.0,3.0,3.0,,3.0,1.0,3.0,4.0,,,,,7.0,1.0,3.0,6.0,13.0,1.0,3.0,10,1.0,2.0,6,,3.0,,,2.0,,,2.0,,2.0,1.0,,19.0,82,3.0,,0.5789473684210527,0.7333333333333333,,,,,,0.5757575757575758,0.5555555555555556,0.6,0.5588235294117647,0.5555555555555556,0.6,0.5540540540540541,0.55,0.59375,0.029411764705882353,0.12121212121212122,0.16,,,19.383259911894275,0.42857142857142855,0.16666666666666666,0.2037037037037037,0.22535211267605634,0.11538461538461539,,0.175,0.1797752808988764,0.36666666666666664,0.14285714285714285,,0.20833333333333334,0.09090909090909091,0.2631578947368421,0.16666666666666666,0.07142857142857142,0.45454545454545453,0.5,0.7352941176470589,0.64,0.7619047619047619,0.625,0.17647058823529413,0.5,0.5,0.3333333333333333,0.058823529411764705,,,,,,,,0.029411764705882353,,,,0.8888888888888888,,,,0.8666666666666667,0.6153846153846154,,,,0.7647058823529411,,0.5305852941176471,0.5382666666666667,0.5176200000000001,0.08108108108108109,0.08333333333333333,,0.2682926829268293,0.4634146341463415,3.221212121212121,25.2,0.44808743169398907,5.0,,,,0.07692307692307693,,0.625,,,1.0,,,,,,,,,True,,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,26127.0,435,-7,834,829,194,209,106,1663,14.0,25.0,7.0,3.0,4.0,5.0,20.0,16.0,34.0,1.0,5.0,4.0,20.0,55.0,1.0,5.0,5.0,15.0,35.0,79.0,21.0,60.0,30.0,163,895,5.0,10.0,1.0,5.0,3.0,16.0,6.0,13.0,6.0,19.0,12.0,42.0,48.0,22.0,63.0,,8.0,55.0,20.0,7.0,19.0,5.0,24.0,3.0,2.0,5.0,2.0,12.0,53.0,5.0,17.0,32.0,36.0,7.0,75.0,24.0,99.0,1.0,18.0,9.0,9.0,13.0,3.0,5.0,6.0,,8.0,,,19.0,1.0,3.0,24.0,44.0,3.0,2.0,29,2.0,4.0,34,2.0,11.0,1.0,4.0,10.0,,,6.0,4.0,10.0,6.0,,42.0,194,4.0,3.0,0.6857142857142857,0.7741935483870968,1.0,0.35,0.2,0.3157894736842105,0.35,0.4430379746835443,0.5,0.46153846153846156,0.4784172661870504,0.43333333333333335,0.46875,0.5228758169934641,0.47058823529411764,0.5394736842105263,0.4316546762589928,0.08860759493670886,0.2,0.1,,17.916666666666668,0.6842105263157895,0.21875,0.15126050420168066,0.056666666666666664,0.2222222222222222,0.06578947368421052,0.17801047120418848,0.05851063829787234,0.07339449541284404,0.03875968992248062,0.06451612903225806,0.17647058823529413,0.18666666666666668,0.08974358974358974,0.19607843137254902,0.2857142857142857,0.013333333333333334,0.6,0.17985611510791366,0.56,0.7,0.6428571428571429,0.14388489208633093,0.25,0.2777777777777778,0.4,0.2446043165467626,0.47058823529411764,0.47058823529411764,0.8125,0.03597122302158273,0.2,0.2,1.0,0.39568345323741005,0.36363636363636365,0.36363636363636365,1.0,0.4666666666666667,0.3333333333333333,0.2,1.0,0.125,0.75,0.125,0.46875,0.3333333333333333,0.6115107913669064,0.36363636363636365,0.48932194244604327,0.5088269230769231,0.48003281249999996,0.08053691275167785,0.125,0.01639344262295082,0.09815950920245399,0.25766871165644173,10.467088607594937,24.576666666666668,0.23261390887290168,4.0,2.0,3.0,0.08695652173913043,0.06451612903225806,0.07142857142857142,0.5714285714285714,,,1.0,,1.0,0.25,,,,,,True,,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,28260.0,471,10,908,908,240,287,114,1816,65.0,94.0,30.0,19.0,28.0,25.0,55.0,23.0,60.0,,,,,,,,,,113.0,209.0,,,52.0,278,988,26.0,39.0,,,13.0,65.0,27.0,53.0,,,20.0,74.0,150.0,76.0,,,34.0,,,12.0,29.0,5.0,34.0,5.0,,18.0,2.0,9.0,73.0,9.0,28.0,26.0,69.0,14.0,109.0,40.0,149.0,2.0,13.0,8.0,5.0,17.0,1.0,10.0,17.0,,7.0,,3.0,34.0,2.0,7.0,19.0,34.0,1.0,8.0,55,2.0,,74,12.0,34.0,,9.0,3.0,,,3.0,,3.0,2.0,3.0,74.0,240,2.0,8.0,0.6637168141592921,0.78125,,,,,,0.5406698564593302,0.6666666666666666,0.5094339622641509,0.5406698564593302,0.6666666666666666,0.5094339622641509,0.5791666666666667,0.7065217391304348,0.5692307692307692,,0.05741626794258373,0.11702127659574468,0.01818181818181818,,26.24521072796935,0.5,0.4117647058823529,0.26744186046511625,0.08484848484848485,0.17687074829931973,0.12857142857142856,0.2345679012345679,0.0925,0.14678899082568808,0.06756756756756757,0.10909090909090909,0.2,0.3333333333333333,0.2804878048780488,0.18,0.1702127659574468,0.023809523809523808,0.6666666666666666,0.44976076555023925,0.6914893617021277,0.7831325301204819,0.5692307692307692,0.2631578947368421,0.45454545454545453,0.46296296296296297,0.8,0.28708133971291866,0.38333333333333336,0.38333333333333336,0.782608695652174,,,,,,,,,0.7692307692307693,,,,0.5283018867924528,0.6785714285714286,,,,0.44976076555023925,,0.48521531100478466,0.5268343750000001,0.484832075471698,0.1471861471861472,0.1471861471861472,,0.23381294964028776,0.26618705035971224,7.493301435406698,,0.2643171806167401,20.0,3.0,,0.10344827586206896,0.0273972602739726,0.2,0.6666666666666666,0.2,,,,,,,,,,,True,,,,
200793,1610612762,Dee Brown,Dee Brown,200793,UTA,1700.0,28,15,54,56,23,25,8,110,4.0,4.0,,1.0,1.0,,,,2.0,,1.0,,,3.0,,,,1.0,4.0,6.0,,4.0,1.0,9,42,,,,,,,1.0,2.0,,1.0,1.0,3.0,6.0,2.0,,,,3.0,,,4.0,1.0,5.0,1.0,,1.0,,3.0,11.0,,1.0,,2.0,,2.0,1.0,3.0,1.0,,,,,1.0,,2.0,,,,,2.0,,,1.0,1.0,,,2,,,2,,1.0,,,,,,,,,,,3.0,23,,,0.75,0.75,,,,,,0.6666666666666666,,0.5,0.4,,0.3333333333333333,0.4090909090909091,,0.375,0.4,,,,,20.967741935483872,,,0.08695652173913043,0.07142857142857142,,,0.05555555555555555,0.05,,0.125,,,,0.2222222222222222,,,0.16666666666666666,,0.4,1.0,1.0,0.75,,,,,0.2,,,,0.1,,,,0.3,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,,0.8,,0.5579449999999999,,0.5344000000000001,0.09090909090909091,0.14285714285714285,,,0.3333333333333333,6.383333333333333,24.475,0.42592592592592593,,,,,,,,,,,,,,,,,,,True,,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,2102.0,35,-2,64,63,32,31,8,127,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,4.0,,,5.0,9,71,,1.0,,,3.0,3.0,1.0,3.0,,,4.0,6.0,4.0,,,,,,,1.0,,,,,,,,,,,1.0,2.0,2.0,,4.0,1.0,5.0,,,,,,,,,,,,,,,,3.0,7.0,,,7,3.0,1.0,11,1.0,2.0,,4.0,,,,,,,,,6.0,32,2.0,4.0,1.0,1.0,,,,,,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,0.375,0.42857142857142855,,0.25,1.0,,,12.0,,,0.14285714285714285,0.04,0.2857142857142857,,0.19047619047619047,0.037037037037037035,0.125,,,0.25,,,0.4,,,,0.25,,,,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,1.0,,,,0.3333333333333333,,,,,0.25,,0.42357500000000003,0.5642,0.43629999999999997,0.4,0.4,,0.3333333333333333,0.6666666666666666,10.4,,0.5,,,,,,,,,,,,,,,,,,,True,,,,
965,1610612762,Derek Fisher,Derek Fisher,965,UTA,18028.0,300,-18,571,571,88,116,59,1142,6.0,18.0,3.0,1.0,1.0,4.0,8.0,16.0,37.0,2.0,6.0,1.0,5.0,10.0,,1.0,3.0,3.0,26.0,63.0,7.0,16.0,23.0,96,613,2.0,5.0,1.0,2.0,,7.0,4.0,8.0,3.0,4.0,10.0,27.0,28.0,24.0,21.0,,,10.0,5.0,5.0,21.0,2.0,23.0,2.0,,15.0,1.0,5.0,48.0,,1.0,8.0,3.0,,11.0,1.0,12.0,,10.0,5.0,5.0,6.0,2.0,5.0,5.0,1.0,1.0,,1.0,11.0,1.0,4.0,11.0,38.0,,1.0,26,,6.0,24,3.0,9.0,,4.0,1.0,,,1.0,,1.0,1.0,,27.0,88,9.0,4.0,0.5384615384615384,0.5384615384615384,1.0,0.4375,0.5,0.75,0.4375,0.4126984126984127,0.4,0.5,0.4620253164556962,0.5,0.7083333333333334,0.5337078651685393,0.5,0.7941176470588235,0.20253164556962025,0.07936507936507936,0.2777777777777778,,,15.600624024960998,0.5454545454545454,,0.01948051948051948,0.0045871559633027525,0.0975609756097561,,0.046610169491525424,0.00398406374501992,,,,0.022222222222222223,0.018867924528301886,0.017857142857142856,0.12280701754385964,0.04,,1.0,0.22784810126582278,0.3333333333333333,0.46153846153846156,,0.10126582278481013,0.5,0.5,0.25,0.46835443037974683,0.43243243243243246,0.43243243243243246,0.8125,0.0759493670886076,0.3333333333333333,0.3333333333333333,1.0,0.12658227848101267,0.5,0.5,1.0,0.42857142857142855,0.14285714285714285,,,0.08333333333333333,1.0,0.08333333333333333,0.25,1.0,0.43037974683544306,0.5,0.4752993670886077,0.4765857142857143,0.4403083333333333,0.10588235294117647,0.13043478260869565,,0.07291666666666667,0.28125,12.809523809523812,24.63125,0.15411558669001751,1.0,,1.0,,0.022222222222222223,,0.3333333333333333,,,,,,,1.0,1.0,0.14285714285714285,1.0,1.0,True,,,,
