EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3FGA,Technical Free Throw Trips,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,on,Blocked3s,BlockedArc3,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,14246.0,237.0,35.0,432,430,77,78.0,46.0,862,21.0,30.0,2.0,8.0,3.0,4.0,3.0,9.0,1.0,24.0,39.0,1.0,7.0,55.0,446,3.0,9.0,1.0,7.0,4.0,5.0,2.0,10.0,36.0,12.0,4.0,1.0,4.0,6.0,4.0,10.0,2.0,2.0,3.0,1.0,2.0,24.0,6.0,18.0,4.0,17.0,5.0,26.0,24.0,50.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,17.0,33.0,4.0,1.0,15.0,1.0,6.0,12.0,2.0,6.0,1.0,3.0,2.0,1.0,3.0,1.0,10.0,77,1.0,1.0,0.75,0.8181818181818182,0.6153846153846154,0.3333333333333333,0.8,0.6,0.3333333333333333,0.8,0.6111111111111112,0.35,0.8333333333333334,0.025,0.10256410256410256,0.06666666666666667,0.2222222222222222,10.103092783505156,0.25,0.29411764705882354,0.09550561797752809,0.11764705882352941,0.08695652173913043,0.13333333333333333,0.09375,0.12121212121212122,0.1282051282051282,0.12727272727272726,0.1016949152542373,0.06896551724137931,0.25,0.04477611940298507,0.20408163265306123,0.06451612903225806,0.11428571428571428,0.09090909090909091,0.75,0.7,0.75,0.7619047619047619,0.225,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.025,0.8888888888888888,0.25,0.8,0.75,0.775,0.5700564102564103,0.5745444444444445,0.56166,0.13636363636363635,0.13953488372093023,0.12727272727272726,0.18181818181818182,2.382051282051282,58.8,0.17824074074074073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,7743.0,129.0,10.0,248,244,85,90.0,28.0,492,3.0,3.0,2.0,2.0,,,,,9.0,6.0,9.0,18.0,9.0,42.0,255,2.0,2.0,2.0,6.0,3.0,5.0,4.0,22.0,6.0,6.0,4.0,,,4.0,3.0,7.0,,3.0,2.0,,2.0,17.0,,6.0,1.0,14.0,,15.0,6.0,21.0,,4.0,2.0,2.0,3.0,2.0,2.0,,5.0,5.0,12.0,1.0,1.0,6.0,1.0,1.0,10.0,,3.0,2.0,10.0,8.0,1.0,10.0,,22.0,85,1.0,2.0,0.5,0.75,0.6666666666666666,1.0,0.6,0.6111111111111112,0.6666666666666666,0.6428571428571429,0.65625,0.75,0.6875,0.6666666666666666,,,,13.028169014084508,0.6,,0.15730337078651685,0.07142857142857142,0.05263157894736842,,0.1388888888888889,0.05217391304347826,0.05,0.07142857142857142,0.08333333333333333,,,0.15625,0.13793103448275862,0.17857142857142858,,,0.1111111111111111,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,0.6666666666666666,1.0,,,0.7777777777777778,0.49854999999999994,0.6122666666666666,0.44851785714285713,0.1,0.25,0.14285714285714285,0.5238095238095238,12.666666666666666,24.1,0.34274193548387094,3.0,6.0,5.0,9.0,1.0,3.0,5.0,2.0,1.0,4.0,7.0,1.0,4.0,9.0,21.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.3888888888888889,0.4444444444444444,0.3888888888888889,0.14285714285714285,0.4,0.2222222222222222,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.5555555555555556,1.0,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,0.35714285714285715,0.6,0.2857142857142857,0.25,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,20327.0,339.0,21.0,615,622,105,101.0,70.0,1237,1.0,3.0,,,,,2.0,7.0,,5.0,23.0,27.0,2.0,51.0,637,,,,3.0,,1.0,2.0,5.0,8.0,2.0,,,2.0,14.0,,14.0,,,5.0,2.0,7.0,28.0,,2.0,6.0,25.0,11.0,42.0,3.0,45.0,1.0,14.0,10.0,4.0,2.0,1.0,2.0,,4.0,9.0,24.0,1.0,1.0,10.0,2.0,6.0,2.0,,,1.0,2.0,1.0,1.0,2.0,,5.0,105,2.0,1.0,0.8,0.8,0.21739130434782608,,,0.49,0.375,0.3,0.5,0.375,0.4166666666666667,0.54,0.08695652173913043,0.3333333333333333,0.14285714285714285,7.890961262553803,0.5,0.5,0.09652509652509653,0.0091324200913242,0.09090909090909091,,0.09538461538461539,0.007042253521126761,,0.012195121951219513,0.012048192771084338,,,0.041237113402061855,0.14666666666666667,0.11494252873563218,0.0851063829787234,0.03333333333333333,0.06,0.3333333333333333,0.5,1.0,0.14,0.2857142857142857,0.3333333333333333,0.5,,,,,,0.6,0.505467,0.6013875000000001,0.49893,,,0.058823529411764705,0.09803921568627451,12.57391304347826,23.16296296296296,0.17073170731707318,2.0,13.0,13.0,27.0,4.0,1.0,4.0,,,,13.0,4.0,1.0,4.0,36.0,,,1.0,1.0,,,,1.0,,0.9230769230769231,0.48148148148148145,0.25,0.48148148148148145,0.10526315789473684,0.5,0.26,0.15384615384615385,0.15384615384615385,1.0,0.54,0.48148148148148145,0.48148148148148145,0.9230769230769231,,,,1.0,0.8,0.25,,,,1.0,1.0,3.0,1.0,0.25,0.041666666666666664,0.25,1.0,,,,,,,,,,,,,,,True,,,,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,5046.0,84.0,-1.0,150,156,35,51.0,14.0,306,,1.0,,,,,,3.0,,7.0,22.0,,,14.0,167,,1.0,,,2.0,4.0,,4.0,12.0,2.0,,,1.0,8.0,8.0,16.0,3.0,5.0,2.0,3.0,3.0,40.0,,,,1.0,,1.0,,1.0,,2.0,2.0,,2.0,2.0,6.0,1.0,8.0,9.0,17.0,,2.0,3.0,,3.0,,,,,,,,,,4.0,35,,,0.8571428571428571,0.8571428571428571,0.3181818181818182,,0.5,0.3181818181818182,,0.5,0.3181818181818182,,0.5,,0.045454545454545456,,0.3333333333333333,17.341040462427745,0.25,,0.017543859649122806,,,,0.012987012987012988,,,,,,,,,0.047619047619047616,,,0.045454545454545456,,,,0.13636363636363635,,,,,,,,,0.045454545454545456,0.39175,,0.383425,,,,0.2857142857142857,16.03181818181818,,0.23333333333333334,7.0,18.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.8181818181818182,0.3888888888888889,0.3888888888888889,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,True,,,,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,32271.0,538.0,62.0,1001,995,229,217.0,113.0,1996,6.0,8.0,2.0,4.0,1.0,1.0,7.0,18.0,66.0,29.0,73.0,105.0,35.0,225.0,1043,4.0,11.0,2.0,19.0,2.0,11.0,23.0,66.0,32.0,26.0,2.0,,2.0,16.0,6.0,22.0,2.0,4.0,5.0,6.0,5.0,50.0,4.0,4.0,12.0,37.0,1.0,50.0,8.0,58.0,5.0,11.0,8.0,3.0,4.0,2.0,9.0,1.0,13.0,22.0,28.0,2.0,2.0,21.0,1.0,2.0,39.0,,2.0,12.0,4.0,3.0,,4.0,1.0,66.0,229,,11.0,0.5517241379310345,0.5714285714285714,0.3972602739726027,0.36363636363636365,0.18181818181818182,0.5337078651685393,0.4473684210526316,0.671875,0.5572916666666666,0.475,0.7159090909090909,0.5898876404494382,0.0273972602739726,0.125,0.05555555555555555,17.91044776119403,0.3076923076923077,0.030303030303030304,0.0925,0.011527377521613832,0.125,0.03508771929824561,0.09879032258064516,0.01735357917570499,0.021739130434782608,0.016,,0.013888888888888888,0.07142857142857142,0.0821917808219178,0.05982905982905983,0.13138686131386862,0.11267605633802817,0.05,0.0449438202247191,0.75,0.8571428571428571,0.6666666666666666,0.10112359550561797,0.3888888888888889,0.4117647058823529,0.2857142857142857,0.3707865168539326,0.21052631578947367,0.5,0.03125,1.0,0.6348314606741573,0.5001109550561798,0.53158,0.469509375,0.011111111111111112,0.02666666666666667,0.08444444444444445,0.29333333333333333,13.841095890410958,24.324761904761903,0.22877122877122877,16.0,47.0,23.0,39.0,1.0,10.0,12.0,21.0,3.0,9.0,44.0,8.0,13.0,21.0,129.0,66.0,21.0,2.0,1.0,,2.0,1.0,1.0,,0.9772727272727273,0.41904761904761906,0.6190476190476191,0.41904761904761906,0.16,0.25,0.2640449438202247,0.3404255319148936,0.3404255319148936,0.625,0.21910112359550563,0.5897435897435898,0.5897435897435898,1.0,0.3181818181818182,0.3181818181818182,0.9523809523809523,0.05263157894736842,0.375,0.8333333333333334,0.28125,0.3333333333333333,0.3181818181818182,1.0,3.0,3.0,,0.375,,1.0,1.0,1.0,3.0,2.0,7.0,12.0,0.3684210526315789,0.2857142857142857,1.0,,,,,,,True,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,27240.0,454.0,54.0,852,843,198,167.0,99.0,1695,49.0,89.0,4.0,7.0,14.0,24.0,17.0,39.0,5.0,101.0,209.0,7.0,43.0,251.0,884,11.0,18.0,3.0,25.0,21.0,43.0,11.0,56.0,54.0,148.0,8.0,1.0,18.0,42.0,34.0,76.0,15.0,19.0,24.0,5.0,13.0,186.0,2.0,3.0,5.0,31.0,,36.0,6.0,42.0,1.0,13.0,12.0,1.0,18.0,11.0,19.0,6.0,37.0,5.0,17.0,1.0,3.0,50.0,,1.0,56.0,10.0,31.0,2.0,,,,,,56.0,198,4.0,2.0,0.26732673267326734,0.27835051546391754,0.48325358851674644,0.6111111111111112,0.4883720930232558,0.48148148148148145,0.6111111111111112,0.4787234042553192,0.5251046025104602,0.6578947368421053,0.5185185185185185,0.032407407407407406,0.0861244019138756,0.14606741573033707,0.10256410256410256,28.541882109617372,0.4864864864864865,,0.09037900874635568,0.010101010101010102,0.06666666666666667,0.02127659574468085,0.0861244019138756,0.01278772378516624,0.024390243902439025,,0.009345794392523364,0.017241379310344827,0.027777777777777776,0.0859375,0.06060606060606061,0.1206896551724138,0.07547169811320754,0.010638297872340425,0.41203703703703703,0.550561797752809,0.6447368421052632,0.20408163265306123,0.18055555555555555,0.4358974358974359,0.4857142857142857,0.17647058823529413,0.023148148148148147,0.3888888888888889,0.5714285714285714,0.5106382978723404,0.5833333333333334,0.4444444444444444,0.5008993023255812,0.5114166666666667,0.5084586956521738,0.1308016877637131,0.13478260869565217,0.099601593625498,0.22310756972111553,9.129186602870812,27.900000000000002,0.2323943661971831,35.0,81.0,1.0,2.0,,,,1.0,1.0,4.0,2.0,,1.0,4.0,6.0,4.0,1.0,7.0,1.0,4.0,6.0,,,,1.0,0.2857142857142857,0.25,0.3333333333333333,0.045454545454545456,,0.375,0.43209876543209874,0.4375,0.4,0.009259259259259259,0.5,0.5,1.0,0.2,0.2,1.0,,,,0.0851063829787234,0.25,0.25,,,,1.0,,0.038461538461538464,,,7.0,1.0,,,,,,,0.012345679012345678,,,,,,True,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,14235.0,237.0,45.0,472,456,162,169.0,52.0,928,14.0,23.0,1.0,2.0,3.0,8.0,7.0,17.0,32.0,25.0,55.0,39.0,49.0,150.0,504,3.0,6.0,2.0,14.0,6.0,18.0,24.0,51.0,14.0,36.0,2.0,,2.0,24.0,7.0,31.0,2.0,5.0,16.0,2.0,6.0,69.0,2.0,5.0,8.0,32.0,4.0,44.0,7.0,51.0,2.0,11.0,4.0,7.0,11.0,7.0,7.0,1.0,18.0,14.0,27.0,1.0,2.0,42.0,,3.0,57.0,1.0,14.0,13.0,1.0,,,1.0,,51.0,162,4.0,12.0,0.28,0.2916666666666667,0.45454545454545453,0.5,0.3333333333333333,0.5372340425531915,0.5,0.45,0.6198347107438017,0.5384615384615384,0.5795454545454546,0.4148936170212766,0.03636363636363636,0.043478260869565216,0.058823529411764705,25.8364312267658,0.6111111111111112,0.26666666666666666,0.21333333333333335,0.032679738562091505,0.1702127659574468,0.03225806451612903,0.20304568527918782,0.03255813953488372,0.022727272727272728,0.0392156862745098,0.034482758620689655,0.023809523809523808,0.05,0.15254237288135594,0.1794871794871795,0.3076923076923077,0.16216216216216217,0.041666666666666664,0.24468085106382978,0.6086956521739131,0.6363636363636364,0.35714285714285715,0.18085106382978725,0.4117647058823529,0.4375,,0.3404255319148936,0.16666666666666666,0.5,0.26666666666666666,0.375,0.6595744680851063,0.4947957446808511,0.5107785714285714,0.4813483333333333,0.14814814814814814,0.20588235294117646,0.09333333333333334,0.34,7.736363636363637,24.697435897435895,0.3432203389830508,4.0,15.0,2.0,7.0,3.0,,2.0,15.0,5.0,10.0,17.0,6.0,5.0,12.0,45.0,32.0,15.0,4.0,,2.0,5.0,1.0,,,0.8823529411764706,0.4358974358974359,0.4166666666666667,0.4358974358974359,0.2,,0.1595744680851064,0.26666666666666666,0.26666666666666666,0.5,0.07446808510638298,0.2857142857142857,0.2857142857142857,1.0,0.46875,0.46875,0.8666666666666667,0.25,0.06666666666666667,,0.3333333333333333,0.5,0.46875,1.0,2.0,6.0,,0.3333333333333333,,0.3333333333333333,1.0,3.0,1.0,1.0,3.0,,0.25,0.3333333333333333,1.0,,1.0,2.0,0.05,,,True,,,,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,4668.0,78.0,19.0,151,148,39,29.0,13.0,299,,,,,,,,,4.0,1.0,1.0,9.0,,14.0,153,,,,3.0,,,,6.0,2.0,,,,,3.0,4.0,7.0,3.0,1.0,2.0,,1.0,18.0,,3.0,4.0,3.0,,7.0,3.0,10.0,,3.0,2.0,1.0,1.0,1.0,2.0,,3.0,4.0,7.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,6.0,39,,,1.0,1.0,1.0,,,0.7,1.5,1.5,0.7,1.5,1.5,0.9,,,,7.738095238095238,0.3333333333333333,,0.05,0.06521739130434782,0.23529411764705882,,0.09090909090909091,0.04477611940298507,0.05555555555555555,0.07692307692307693,0.06666666666666667,,,0.09090909090909091,,0.05263157894736842,0.21428571428571427,,,,,,,,,,0.4,,,,,0.9,0.552145,0.59175,0.6108,,,0.21428571428571427,0.42857142857142855,14.1,24.233333333333334,0.2582781456953642,1.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,,,4.0,1.0,2.0,2.0,12.0,4.0,1.0,,,,,1.0,1.0,,1.0,0.4444444444444444,1.0,0.4444444444444444,0.3333333333333333,1.0,0.1,1.0,1.0,1.0,0.5,0.6,0.6,1.0,0.25,0.25,1.0,1.0,1.0,1.0,,,0.25,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,True,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,27090.0,452.0,71.0,831,824,169,153.0,99.0,1655,56.0,81.0,16.0,27.0,11.0,16.0,45.0,112.0,,110.0,214.0,,45.0,265.0,857,21.0,42.0,3.0,45.0,18.0,39.0,9.0,45.0,100.0,120.0,16.0,,20.0,26.0,17.0,43.0,10.0,7.0,17.0,4.0,5.0,103.0,15.0,28.0,19.0,71.0,6.0,96.0,49.0,145.0,5.0,6.0,4.0,2.0,19.0,3.0,17.0,5.0,36.0,24.0,33.0,2.0,4.0,69.0,2.0,1.0,76.0,6.0,37.0,4.0,37.0,31.0,6.0,37.0,2.0,45.0,169,2.0,4.0,0.45454545454545453,0.49019607843137253,0.514018691588785,0.5,0.46153846153846156,0.514018691588785,0.5,0.46153846153846156,0.5321285140562249,0.4891304347826087,0.4891304347826087,,0.09345794392523364,0.1111111111111111,0.09821428571428571,29.96845425867508,0.5277777777777778,0.21428571428571427,0.2,0.09491525423728814,0.2602739726027397,0.16483516483516483,0.2102803738317757,0.11139896373056994,0.15,0.11504424778761062,0.029411764705882353,0.15789473684210525,0.17647058823529413,0.21875,0.21904761904761905,0.16393442622950818,0.2830188679245283,0.05952380952380952,0.37850467289719625,0.691358024691358,0.7777777777777778,0.5892857142857143,0.5233644859813084,0.4017857142857143,0.44554455445544555,0.28888888888888886,,0.6428571428571429,0.5925925925925926,0.41025641025641024,0.6875,0.37850467289719625,0.4676504672897196,0.5260411764705883,0.47294615384615385,0.1510204081632653,0.1510204081632653,0.16981132075471697,0.16981132075471697,6.610280373831777,,0.20336943441636582,9.0,21.0,,,,,,,,,,,,,,,,16.0,,1.0,7.0,,22.0,,,,,,0.2,0.5945945945945946,0.09813084112149532,0.42857142857142855,0.42857142857142855,0.4444444444444444,,,,,,,,,,,,,,,,,6.0,,0.1935483870967742,,,,3.0,,,,,,,,,,,3.0,0.375,True,,,,,,
1922,1610612759,Francisco Elson,Francisco Elson,1922,SAS,8049.0,134.0,,240,245,36,28.0,28.0,485,9.0,13.0,2.0,5.0,2.0,2.0,2.0,4.0,,15.0,27.0,,8.0,38.0,256,2.0,6.0,,4.0,3.0,3.0,2.0,8.0,24.0,6.0,4.0,,1.0,1.0,,1.0,,,,,1.0,2.0,3.0,10.0,2.0,19.0,3.0,24.0,13.0,37.0,2.0,4.0,2.0,2.0,3.0,3.0,8.0,2.0,11.0,10.0,20.0,1.0,3.0,8.0,,2.0,9.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,,8.0,36,,1.0,0.8,0.9230769230769231,0.5555555555555556,0.3333333333333333,1.0,0.5555555555555556,0.3333333333333333,1.0,0.6129032258064516,0.3333333333333333,1.0,,0.037037037037037035,0.07692307692307693,,15.217391304347828,0.2727272727272727,0.5,0.1792452830188679,0.11904761904761904,0.10526315789473684,0.13043478260869565,0.168,0.12149532710280374,0.15,0.0967741935483871,0.12121212121212122,0.14285714285714285,0.1111111111111111,0.09375,0.3235294117647059,0.125,0.07142857142857142,0.18181818181818182,0.48148148148148145,0.6923076923076923,0.75,0.6666666666666666,0.14814814814814814,0.5,0.5,1.0,,0.8333333333333334,0.4,0.6666666666666666,1.0,0.48148148148148145,0.5300370370370371,0.59388,0.5683666666666667,0.13333333333333333,0.13333333333333333,0.10526315789473684,0.21052631578947367,8.018518518518519,,0.15,4.0,10.0,,,,,,,,,,,,,,,,,,2.0,1.0,,2.0,2.0,,,,,0.2,0.6666666666666666,0.37037037037037035,0.4,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,True,,,,,,
