EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Offensive Fouls,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls,Blocked3s,BlockedCorner3,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyArc3FGM,SecondChanceFtPoints,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,SecondChanceTurnovers,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,DefFTReboundPct,SecondChanceAtRimFGM,PtsPutbacks,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,BlockedArc3,OffensiveGoaltends,SecondChanceArc3FGA,Technical Free Throw Trips,SecondChanceArc3Frequency,3SecondViolations,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,3771.0,63,-12.0,118.0,120,32.0,32.0,8.0,238,2.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,5.0,10.0,3.0,2.0,12.0,119,2.0,4.0,3.0,2.0,6.0,8.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,9.0,9.0,1.0,10.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,32.0,0.8,0.8,0.5,0.5,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.375,0.23076923076923078,0.2,0.5,11.71875,0.24324324324324326,0.030303030303030304,0.17307692307692307,0.02040816326530612,0.09090909090909091,0.18181818181818182,0.3333333333333333,0.2608695652173913,1.0,0.3076923076923077,0.5,1.0,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.23076923076923078,0.2857142857142857,0.42857142857142855,0.5384615384615384,0.44864090909090903,0.45059000000000005,0.07142857142857142,0.09090909090909091,0.5,8.559999999999999,43.333333333333336,0.2711864406779661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,1610612751,Mikki Moore,Mikki Moore,1630,NJN,1174.0,20,-12.0,38.0,40,9.0,8.0,2.0,78,1.0,1.0,,,,,3.0,,,1.0,4.0,,,2.0,40,,2.0,,,,2.0,,,,,1.0,1.0,,3.0,,2.0,4.0,,4.0,,,,,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,9.0,1.0,1.0,0.25,,0.25,,0.25,,,,,14.634146341463415,0.16666666666666666,,0.2857142857142857,,,0.3333333333333333,,0.1111111111111111,,0.25,1.0,1.0,1.0,,,,,0.75,,,,,,,0.25,0.43422499999999997,0.3671,,,,13.125,,0.23684210526315788,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,2605.0,43,4.0,84.0,81,11.0,7.0,2.0,165,1.0,2.0,,3.0,4.0,3.0,5.0,4.0,1.0,7.0,11.0,7.0,1.0,33.0,83,,,2.0,,3.0,6.0,8.0,,4.0,,,5.0,,10.0,,7.0,8.0,,8.0,1.0,1.0,,,1.0,5.0,,1.0,5.0,2.0,2.0,1.0,1.0,,2.0,1.0,,3.0,11.0,0.42857142857142855,0.42857142857142855,0.6363636363636364,,0.8888888888888888,0.75,0.868421052631579,0.75,0.3888888888888889,,,27.272727272727273,0.28,,0.2222222222222222,,,0.3333333333333333,,0.3125,0.5,0.1111111111111111,0.5,0.5,,0.2222222222222222,0.75,0.75,0.3333333333333333,0.2777777777777778,0.6,0.6,0.6666666666666666,0.2222222222222222,,0.5,0.5,0.46779722222222225,0.5235,0.05263157894736842,0.08333333333333333,0.09090909090909091,12.145454545454545,24.642857142857142,0.13095238095238096,,1.0,4.0,2.0,,0.8,0.09090909090909091,0.1111111111111111,3.0,3.0,1.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,18.0,3.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.5,0.8571428571428571,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.75,0.75,1.0,0.5,1.0,0.75,0.3917,0.06060606060606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
200766,1610612751,Marcus Williams,Marcus Williams,200766,NJN,4664.0,78,-24.0,147.0,146,39.0,38.0,10.0,293,4.0,8.0,2.0,4.0,8.0,3.0,7.0,12.0,3.0,11.0,23.0,13.0,4.0,29.0,157,4.0,9.0,3.0,,11.0,2.0,20.0,,12.0,2.0,4.0,13.0,1.0,30.0,1.0,2.0,7.0,3.0,10.0,1.0,,1.0,4.0,5.0,12.0,1.0,4.0,7.0,2.0,5.0,3.0,,,,,1.0,11.0,39.0,0.09090909090909091,0.09090909090909091,0.4782608695652174,0.4444444444444444,0.3472222222222222,0.4583333333333333,0.3815789473684211,0.4583333333333333,0.3611111111111111,0.08695652173913043,0.25,31.446540880503143,0.05,0.022727272727272728,0.125,0.047619047619047616,0.06666666666666667,,,0.08333333333333333,,0.2222222222222222,0.5,0.6666666666666666,0.25,0.2222222222222222,0.5,0.5,,0.19444444444444445,0.42857142857142855,0.42857142857142855,,0.3333333333333333,0.16666666666666666,0.25,0.5833333333333334,0.4648958333333333,0.40719583333333337,0.07894736842105263,0.12,0.3793103448275862,8.291304347826086,24.815384615384623,0.2653061224489796,3.0,5.0,7.0,3.0,1.0,0.5833333333333334,0.3125,0.21428571428571427,,1.0,,,1.0,1.0,,3.0,1.0,1.0,3.0,1.0,9.0,4.0,4.0,1.0,,,,,1.0,1.0,0.07692307692307693,0.3333333333333333,0.07692307692307693,,,0.125,0.027777777777777776,,,,0.08333333333333333,0.08333333333333333,1.0,,,0.08333333333333333,0.36505,0.034482758620689655,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,0.10526315789473684,0.058823529411764705,0.5,1.0,0.045454545454545456,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,1610612751,Bostjan Nachbar,Bostjan Nachbar,2411,NJN,3644.0,61,-8.0,115.0,113,21.0,20.0,8.0,228,3.0,5.0,,,1.0,1.0,4.0,5.0,,4.0,10.0,10.0,3.0,29.0,121,,1.0,1.0,,,6.0,2.0,,5.0,,4.0,5.0,2.0,14.0,,3.0,7.0,,7.0,1.0,1.0,,,4.0,4.0,,4.0,4.0,1.0,3.0,2.0,,,,,,,21.0,0.75,0.75,0.4,,0.65,,0.6904761904761905,,0.5,,,19.841269841269842,0.08571428571428572,,0.0851063829787234,,,0.18181818181818182,,0.05,,0.25,0.6,0.6,0.6666666666666666,0.05,,,,0.2,0.25,0.25,1.0,0.25,,,0.75,0.5455825,0.42745,0.09523809523809523,0.18181818181818182,,8.219999999999999,24.36,0.1826086956521739,2.0,1.0,,,1.0,,0.08333333333333333,0.09090909090909091,4.0,5.0,,1.0,2.0,6.0,,,,,18.0,2.0,1.0,1.0,,1.0,,,,,,1.0,0.6,,0.6,,,,0.25,0.8,0.8,1.0,0.4,0.4,1.0,0.5,,0.4,,,,,,,,,,,,1.0,,,,,,,,,3.0,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,3541.0,59,-13.0,107.0,107,26.0,29.0,9.0,214,5.0,11.0,3.0,,1.0,,,,,5.0,12.0,,5.0,15.0,118,1.0,3.0,,,2.0,8.0,2.0,,,3.0,1.0,2.0,,5.0,4.0,3.0,6.0,4.0,10.0,,,,,,,8.0,8.0,10.0,3.0,9.0,5.0,2.0,2.0,2.0,1.0,,2.0,26.0,0.8,1.0,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.46875,0.3333333333333333,,0.25,0.18181818181818182,13.445378151260504,0.11538461538461539,0.11428571428571428,0.1282051282051282,0.08,0.09090909090909091,0.125,0.25,0.07142857142857142,0.5,0.9166666666666666,0.45454545454545453,0.5555555555555556,0.8,0.08333333333333333,,,,,,,,,1.0,,0.9166666666666666,0.5696666666666667,0.5868333333333334,0.3125,0.3125,0.13333333333333333,1.0166666666666668,,0.24299065420560748,1.0,2.0,,,,,0.15384615384615385,0.18181818181818182,,,,,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,0.5586,0.13333333333333333,2.0,1.0,,,,1.0,,,,1.0,,,,,,1.0,0.3333333333333333,,1.0,,,0.14285714285714285,1.0,2.0,1.0,0.125,0.125,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
200801,1610612751,Hassan Adams,Hassan Adams,200801,NJN,515.0,9,-10.0,17.0,18,14.0,18.0,,35,1.0,1.0,1.0,,,,1.0,,,1.0,2.0,,,2.0,18,1.0,2.0,,,2.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,2.0,2.0,,,,,,,,,,2.0,14.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,,,11.76470588235294,,,0.25,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,0.5,,0.5,0.4696,0.4696,,,1.0,8.2,,0.8235294117647058,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,1454.0,24,-18.0,46.0,46,14.0,14.0,6.0,92,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,56,,,1.0,2.0,2.0,4.0,,,1.0,,2.0,3.0,1.0,8.0,,3.0,4.0,,4.0,1.0,1.0,,,1.0,1.0,2.0,3.0,1.0,,2.0,,,,,,,2.0,14.0,1.0,1.0,0.6666666666666666,,0.5,,0.6,0.5,0.25,,,11.76470588235294,0.21428571428571427,,0.1875,,,0.16666666666666666,,0.2857142857142857,,0.25,1.0,1.0,1.0,0.25,,,,0.25,1.0,1.0,1.0,0.25,,1.0,0.5,0.495125,0.5916,,,0.3333333333333333,9.700000000000001,24.8,0.30434782608695654,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,2.0,,1.0,,,1.0,,,,,,,,,,1.0,,,0.5,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,280.0,5,-5.0,9.0,8,5.0,,2.0,17,,,,,,,,,,,,,,,12,,,,,,,,,,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,415.0,7,-8.0,14.0,13,5.0,3.0,1.0,27,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,5.0,,,,,,,,,,,,7.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35714285714285715,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
