EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted2s,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGA,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,ShortMidRangePctBlocked,PenaltyCorner3Frequency,Offensive Fouls Drawn,3SecondViolations,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,on,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct
1506,1610612742,Austin Croshere,Austin Croshere,1506,DAL,808.0,13,-21,28,27,14.0,17.0,3.0,55,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,6.0,2.0,3.0,2.0,10.0,47,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,2.0,6.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,7.0,14.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.5,1.0,0.4444444444444444,0.5,0.8333333333333334,0.5,0.5,0.875,0.3333333333333333,0.3333333333333333,0.6666666666666666,32.25806451612903,0.125,0.25,0.3333333333333333,0.1111111111111111,0.18181818181818182,0.25,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.4521,0.5556,0.5155,0.2,0.7,6.616666666666666,24.599999999999998,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,8249.0,137,-10,269,265,131.0,90.0,44.0,534,6.0,14.0,4.0,8.0,2.0,7.0,9.0,22.0,4.0,11.0,4.0,7.0,16.0,45.0,4.0,12.0,24.0,68.0,308,6.0,14.0,20.0,6.0,24.0,4.0,7.0,15.0,39.0,16.0,12.0,8.0,10.0,4.0,1.0,10.0,10.0,7.0,25.0,20.0,45.0,6.0,13.0,23.0,3.0,31.0,4.0,39.0,131.0,4.0,4.0,1.0,0.3333333333333333,0.5714285714285714,0.36363636363636365,0.35555555555555557,0.42857142857142855,0.25,0.38596491228070173,0.46875,0.3870967741935484,0.4647887323943662,0.5555555555555556,0.48717948717948717,0.21052631578947367,0.022222222222222223,0.07142857142857142,24.610591900311526,0.1111111111111111,0.13725490196078433,0.20833333333333334,0.16666666666666666,0.14492753623188406,0.07142857142857142,0.0967741935483871,0.17857142857142858,0.24561403508771928,0.42857142857142855,0.46153846153846156,0.15789473684210525,0.38596491228070173,0.19298245614035087,0.36363636363636365,0.36363636363636365,1.0,0.5,0.5,0.22580645161290322,0.2857142857142857,0.22580645161290322,0.5714285714285714,0.45614035087719296,0.4,0.44999642857142863,0.48348750000000007,0.44576935483870966,0.29411764705882354,0.5735294117647058,12.426666666666668,25.399999999999995,0.48698884758364314,3.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,16.0,1.0,3.0,6.0,9.0,3.0,3.0,1.0,2.0,24.0,11.0,7.0,2.0,7.0,4.0,3.0,5.0,1.0,3.0,4.0,8.0,2.0,3.0,1.0,2.0,2.0,2.0,12.0,4.0,3.0,1.0,4.0,3.0,0.5,0.6666666666666666,0.5,0.625,0.4117647058823529,0.19298245614035087,0.047619047619047616,0.17073170731707318,0.4117647058823529,0.20689655172413793,0.11764705882352941,0.2727272727272727,0.08695652173913043,0.05714285714285714,0.75,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.017543859649122806,0.0625,0.0625,1.0,1.0,0.1791044776119403,0.21818181818181817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,7514.0,125,-19,240,240,121.0,97.0,39.0,480,6.0,10.0,1.0,1.0,5.0,7.0,8.0,12.0,5.0,16.0,3.0,10.0,17.0,30.0,5.0,22.0,7.0,56.0,280,2.0,4.0,7.0,8.0,15.0,3.0,13.0,2.0,27.0,28.0,15.0,,15.0,5.0,2.0,,,2.0,7.0,,7.0,,5.0,7.0,,9.0,,27.0,121.0,,,1.0,0.22727272727272727,0.23076923076923078,0.23809523809523808,0.5666666666666667,0.5,0.5333333333333333,0.47115384615384615,0.7,0.44642857142857145,0.5,0.7,0.46551724137931033,0.4230769230769231,0.06666666666666667,0.1,21.32867132867133,,0.04081632653061224,,0.058823529411764705,,,,,0.19230769230769232,0.6,0.6666666666666666,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.3125,0.3125,1.0,0.2,1.0,0.25,0.7142857142857143,0.35714285714285715,0.3,0.6153846153846154,0.3333333333333333,0.47419607843137257,0.39626249999999996,0.4798925925925926,0.125,0.48214285714285715,9.453333333333331,26.14090909090909,0.5041666666666667,6.0,5.0,6.0,,1.0,1.0,1.0,1.0,,6.0,1.0,7.0,5.0,12.0,3.0,2.0,2.0,2.0,29.0,4.0,1.0,,2.0,1.0,1.0,4.0,3.0,1.0,1.0,5.0,,2.0,,,1.0,,5.0,1.0,1.0,,1.0,,0.17647058823529413,0.17647058823529413,1.0,0.8,0.07142857142857142,0.07547169811320754,,,,0.0625,,0.18181818181818182,0.09090909090909091,,,0.16666666666666666,0.75,0.8571428571428571,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.2,0.11538461538461539,,0.2,1.0,1.0,0.08928571428571429,0.14705882352941177,3.0,3.0,1.0,0.125,0.10714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1904,1610612742,Devean George,Devean George,1904,DAL,3458.0,58,-22,114,116,69.0,59.0,14.0,230,,,,,,,1.0,3.0,1.0,4.0,1.0,2.0,,4.0,1.0,5.0,6.0,9.0,135,,,1.0,,1.0,1.0,2.0,3.0,6.0,,3.0,,4.0,1.0,1.0,1.0,2.0,2.0,6.0,3.0,9.0,3.0,6.0,6.0,1.0,8.0,1.0,6.0,69.0,1.0,1.0,1.0,0.2,0.5,0.2,,,,0.16666666666666666,,0.5,0.34615384615384615,0.5,0.6,0.5555555555555556,0.25,,12.121212121212121,0.06451612903225806,0.09523809523809523,0.045454545454545456,0.1276595744680851,0.05660377358490566,,0.07692307692307693,0.09090909090909091,,,,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.25,0.25,1.0,,,,,0.6666666666666666,0.5,0.5555555555555556,0.25,0.44854444444444436,,0.5147666666666667,0.1111111111111111,0.6666666666666666,15.675,24.740000000000002,0.6052631578947368,,,1.0,,,,,,1.0,,,2.0,,2.0,,,1.0,,4.0,4.0,,,3.0,,3.0,2.0,2.0,1.0,,3.0,1.0,3.0,,,,,3.0,2.0,1.0,1.0,2.0,2.0,,,,0.6666666666666666,,0.15384615384615385,0.125,0.06666666666666667,,0.06666666666666667,0.2,0.3333333333333333,0.1,,1.0,,,,,,,,0.1111111111111111,,,,,0.25,0.42857142857142855,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,10113.0,169,-28,329,329,163.0,118.0,53.0,658,6.0,11.0,,1.0,5.0,9.0,5.0,19.0,4.0,15.0,3.0,8.0,12.0,35.0,11.0,31.0,29.0,86.0,380,,2.0,8.0,6.0,16.0,6.0,15.0,21.0,51.0,4.0,27.0,,15.0,4.0,4.0,,5.0,6.0,17.0,5.0,22.0,4.0,9.0,18.0,,33.0,6.0,51.0,163.0,3.0,6.0,0.8181818181818182,0.3548387096774194,0.4,0.3548387096774194,0.34285714285714286,,0.375,0.4318181818181818,0.5,0.4838709677419355,0.524390243902439,0.5714285714285714,0.5930232558139535,0.4696969696969697,0.11428571428571428,0.18181818181818182,25.44529262086514,0.04504504504504504,0.09090909090909091,,0.10714285714285714,0.029411764705882353,,,0.07894736842105263,0.16666666666666666,0.5454545454545454,0.6666666666666666,0.07575757575757576,0.2878787878787879,0.22727272727272727,0.26666666666666666,0.26666666666666666,0.5,0.16666666666666666,,0.2903225806451613,0.5555555555555556,0.25806451612903225,0.375,0.6363636363636364,0.26666666666666666,0.4700734848484848,0.5323800000000001,0.49689677419354833,0.09302325581395349,0.5930232558139535,11.394285714285717,24.525806451612905,0.49544072948328266,3.0,3.0,16.0,3.0,,1.0,2.0,4.0,2.0,20.0,,11.0,4.0,15.0,4.0,,6.0,,34.0,9.0,2.0,1.0,4.0,2.0,2.0,6.0,3.0,12.0,3.0,18.0,1.0,9.0,2.0,2.0,,1.0,10.0,1.0,1.0,,1.0,1.0,0.8333333333333334,0.8333333333333334,0.5,0.3333333333333333,0.1,0.12162162162162163,0.038461538461538464,0.0784313725490196,,0.15789473684210525,0.10526315789473684,0.058823529411764705,0.10714285714285714,0.02702702702702703,1.0,0.8333333333333334,0.6,0.75,0.6666666666666666,0.15789473684210525,0.16666666666666666,1.0,0.24242424242424243,0.5,0.16666666666666666,,,0.13157894736842105,0.2222222222222222,7.0,5.0,4.0,0.2,0.22580645161290322,,,7.0,2.0,3.0,6.0,1.0,3.0,1.0,1.0,0.03225806451612903,0.05263157894736842,0.0625,0.4375,0.4666666666666667,1.0,0.6666666666666666,1.0,0.42857142857142855,,,,,,,True,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,8288.0,138,-2,267,263,118.0,77.0,46.0,530,10.0,15.0,4.0,6.0,6.0,7.0,12.0,14.0,6.0,11.0,,2.0,22.0,41.0,6.0,11.0,8.0,70.0,293,6.0,11.0,15.0,9.0,15.0,,2.0,5.0,23.0,28.0,18.0,6.0,11.0,6.0,2.0,2.0,8.0,11.0,25.0,10.0,35.0,7.0,15.0,10.0,1.0,13.0,3.0,23.0,118.0,3.0,3.0,1.0,0.5454545454545454,,0.5454545454545454,0.5365853658536586,0.5454545454545454,0.6,0.5961538461538461,0.5769230769230769,0.5294117647058824,0.603448275862069,0.5769230769230769,0.5476190476190477,0.21153846153846154,0.04878048780487805,0.06666666666666667,19.565217391304348,0.08163265306122448,0.2037037037037037,0.044444444444444446,0.19298245614035087,0.06993006993006994,0.0967741935483871,0.06060606060606061,0.3103448275862069,0.28846153846153844,0.6666666666666666,0.7142857142857143,0.23076923076923078,0.2692307692307692,0.21153846153846154,0.5454545454545454,0.5454545454545454,1.0,0.46153846153846156,0.6666666666666666,0.4117647058823529,0.8571428571428571,0.11764705882352941,,0.5,0.5454545454545454,0.4758740384615384,0.5115272727272727,0.4842676470588235,0.21428571428571427,0.32857142857142857,9.073170731707316,25.0,0.4419475655430712,5.0,7.0,,,1.0,2.0,1.0,2.0,,16.0,,3.0,5.0,8.0,4.0,1.0,,2.0,21.0,11.0,3.0,2.0,11.0,3.0,8.0,3.0,1.0,2.0,2.0,5.0,1.0,3.0,,1.0,1.0,,4.0,2.0,2.0,,3.0,1.0,0.36363636363636365,0.42105263157894735,0.5,0.6,0.2,0.18333333333333332,0.1,0.06382978723404255,,0.12903225806451613,0.21428571428571427,0.26666666666666666,0.08,0.09090909090909091,0.3333333333333333,0.3,0.4166666666666667,0.45454545454545453,0.6,0.5,0.5,0.2857142857142857,,,0.15384615384615385,0.5,1.0,0.07272727272727272,0.09090909090909091,,1.0,,0.08333333333333333,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,0.25,,,,True,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,4075.0,68,-8,139,139,75.0,50.0,20.0,278,10.0,16.0,,,5.0,8.0,4.0,6.0,,3.0,,2.0,14.0,26.0,1.0,6.0,8.0,39.0,165,2.0,2.0,4.0,6.0,12.0,1.0,5.0,3.0,18.0,22.0,3.0,,2.0,,4.0,,,2.0,4.0,,4.0,4.0,12.0,11.0,,11.0,1.0,18.0,75.0,3.0,1.0,1.0,0.16666666666666666,0.2,0.2,0.5384615384615384,1.0,0.5,0.484375,1.0,0.4411764705882353,0.5416666666666666,1.0,0.47368421052631576,0.1875,0.15384615384615385,0.125,23.636363636363637,,0.06896551724137931,,0.046153846153846156,,,,,0.5,0.625,0.7142857142857143,0.125,0.1875,0.09375,,,,,,0.47058823529411764,0.625,0.11764705882352941,,0.6875,,0.49200322580645167,0.3568,0.506590625,0.10256410256410256,0.46153846153846156,5.634615384615385,28.383333333333336,0.539568345323741,1.0,3.0,3.0,,,,,,,6.0,1.0,6.0,8.0,14.0,6.0,2.0,3.0,,36.0,1.0,1.0,,2.0,1.0,1.0,3.0,2.0,,1.0,3.0,1.0,2.0,,,3.0,,6.0,,,,,,0.21428571428571427,0.21428571428571427,,1.0,0.1111111111111111,0.027777777777777776,,,,,,0.125,0.15384615384615385,,,0.1,0.25,0.5,,0.5,0.5,0.6666666666666666,0.09375,,,,,0.17142857142857143,0.20689655172413793,3.0,3.0,,0.5,0.17647058823529413,1.0,,1.0,,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,,,True,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,1785.0,30,-20,63,67,39.0,29.0,11.0,130,,1.0,,1.0,,,2.0,,,1.0,,,,3.0,,2.0,1.0,1.0,69,,1.0,,,1.0,,1.0,,,,,,1.0,,2.0,,1.0,2.0,3.0,1.0,4.0,2.0,6.0,1.0,,2.0,,,39.0,2.0,,,,,,,,,,,,0.08333333333333333,,,0.4,0.6666666666666666,1.0,10.666666666666666,0.03571428571428571,0.13333333333333333,,0.1,0.02702702702702703,,,0.09090909090909091,0.2,,,0.4,,0.2,,,,1.0,,,,,,0.6,,0.4286,0.47,0.41095,,,3.466666666666667,24.55,0.6190476190476191,,,1.0,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,0.5,,0.06666666666666667,0.1111111111111111,,,,0.16666666666666666,,0.25,,1.0,,,,,,,,0.2,,,,,0.16666666666666666,0.25,1.0,,,0.5,0.5,,,,,,,1.0,1.0,,,0.5,,1.0,,,,,,,,,,,,,True,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,5156.0,86,-10,161,163,70.0,39.0,27.0,324,5.0,7.0,2.0,4.0,4.0,5.0,1.0,2.0,,,,,5.0,10.0,,,,10.0,189,2.0,4.0,4.0,4.0,7.0,,,,8.0,6.0,,2.0,,,,3.0,6.0,8.0,14.0,9.0,23.0,11.0,13.0,1.0,,,,8.0,70.0,1.0,,,,,,0.5,0.5,0.5714285714285714,0.5,0.5,0.5714285714285714,0.5,0.5,0.5714285714285714,,,,6.185567010309279,0.11764705882352941,0.26666666666666666,0.09375,0.21311475409836064,0.10843373493975904,0.14285714285714285,0.1,0.2727272727272727,0.7,0.7142857142857143,0.7142857142857143,0.1,0.2,,,,,1.0,0.5,0.7142857142857143,0.8,,,0.7,,0.48821000000000003,0.5208333333333334,0.4820428571428571,0.4,0.8,3.79,,0.43478260869565216,,,,,,,,,,4.0,,1.0,,1.0,,,,1.0,2.0,5.0,1.0,,2.0,,2.0,2.0,1.0,,1.0,2.0,,,,,,,,5.0,2.0,2.0,5.0,3.0,0.4,0.5,,1.0,0.1111111111111111,0.16129032258064516,0.18181818181818182,0.07692307692307693,0.08333333333333333,0.2857142857142857,,0.1,0.25,,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,True,,,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,797.0,13,-2,26,27,15.0,14.0,8.0,53,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,26,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,3.0,3.0,2.0,4.0,6.0,10.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,15.0,,1.0,,,,,,,,,,,0.25,0.25,0.25,,,,8.108108108108109,0.1875,0.3333333333333333,0.5,0.1875,0.2727272727272727,0.25,0.5,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,0.374,0.374,0.374,1.0,1.0,3.0,,0.5769230769230769,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.3333333333333333,0.1,0.4,,0.5,0.14285714285714285,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
