EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,AtRimAssists,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,DefThreePtRebounds,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,LongMidRangeAssists,FTOffRebounds,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,OffFTReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Arc3FGA,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,Arc3Frequency,BlockedAtRim,BlockedLongMidRange,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3FGA,SecondChanceTurnovers,PenaltyArc3Frequency,Loose Ball Fouls,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,3SecondViolations,DefCorner3ReboundPct,on,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,Technical Free Throw Trips,SecondChanceArc3FGA,SecondChanceFG3A,SelfOReb,StepOutOfBoundsTurnovers,Travels,SelfORebPct,SecondChanceArc3Frequency,Arc3Assists,ShortMidRangePctBlocked,Arc3FGM,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Accuracy,PenaltyArc3Accuracy
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,473.0,8.0,3.0,12,13,6.0,7,3,25,17,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,5.88235294117647,0.5,0.4,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,1697.0,28.0,-12.0,48,52,13.0,13,7,100,51,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,,3.0,2.0,1.0,,13.0,,22.413793103448278,,0.041666666666666664,0.034482758620689655,,,0.07692307692307693,0.07692307692307693,0.2708333333333333,4.0,7.0,1.0,2.0,1.0,5.0,5.0,12.0,1.0,11.0,1.0,1.0,2.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.4,0.4,0.4166666666666667,0.5,0.4166666666666667,0.5,0.4230769230769231,0.5,0.08333333333333333,0.14285714285714285,0.043478260869565216,0.043478260869565216,0.09090909090909091,0.08333333333333333,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.5,0.4166666666666667,0.2,0.2,1.0,0.5,0.5833333333333334,0.5220916666666666,0.3754,0.7338,0.18181818181818182,7.533333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,880.0,15.0,-11.0,26,27,16.0,16,4,53,32,1.0,1.0,,2.0,3.0,1.0,4.0,4.0,1.0,1.0,,,,16.0,,16.666666666666668,1.0,0.375,0.3,,,,,0.6153846153846154,,,,,,1.0,1.0,3.0,,5.0,1.0,,1.0,3.0,,2.0,,,,2.0,1.0,1.0,,,,,3.0,,,0.3333333333333333,,0.625,0.75,0.625,0.75,,,,,,0.42857142857142855,,,,,0.25,,,,,0.25,0.445975,0.4072,0.4806,0.6,13.9,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.5,0.5,0.5,0.25,1.0,1.0,1.0,0.5,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1610612753,Grant Hill,Grant Hill,255,ORL,1311.0,22.0,-14.0,38,41,29.0,31,6,79,44,,,,,2.0,1.0,4.0,5.0,1.0,5.0,9.0,4.0,,29.0,1.0,22.727272727272727,0.25,0.11764705882352941,0.14285714285714285,,,0.4444444444444444,0.4444444444444444,0.7631578947368421,1.0,1.0,1.0,1.0,2.0,5.0,3.0,6.0,4.0,10.0,,2.0,5.0,7.0,4.0,2.0,,1.0,1.0,,,,,,,1.0,7.0,0.6666666666666666,0.6666666666666666,0.5,0.4,0.5,0.4,0.5,0.4375,,,0.06666666666666667,0.058823529411764705,,0.18181818181818182,0.16666666666666666,1.0,1.0,1.0,0.8333333333333334,0.4,0.4,0.2,1.0,0.16666666666666666,0.44795,,0.46373999999999993,0.7,13.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.16666666666666666,0.5,1.0,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,2834.0,47.0,-16.0,81,84,37.0,35,13,165,84,5.0,5.0,1.0,10.0,2.0,,4.0,9.0,9.0,2.0,4.0,2.0,,37.0,1.0,22.68041237113402,,0.05128205128205128,0.0851063829787234,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4567901234567901,4.0,10.0,2.0,5.0,1.0,6.0,5.0,16.0,1.0,11.0,5.0,3.0,6.0,7.0,6.0,4.0,2.0,4.0,5.0,1.0,1.0,,,,,,7.0,0.6,0.75,0.3125,0.5,0.3125,0.5,0.3055555555555556,0.4375,0.125,0.2,0.10810810810810811,0.10256410256410256,0.125,0.045454545454545456,0.625,0.4,0.5,0.5,0.375,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.4,0.625,0.47430625,0.54328,0.50905,0.6363636363636364,6.7125,,,,,,,,,,,,2.0,1.0,,4.0,3.0,,,,,,0.25,,,,,,,,,,,,4.0,1.0,2.0,,,,,,,0.4,0.25,0.0625,0.4,,1.0,0.36363636363636365,2.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,0.4,0.4,0.1111111111111111,0.2,1.0,0.4,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,1610612753,Carlos Arroyo,Carlos Arroyo,2306,ORL,1261.0,21.0,-12.0,34,36,14.0,10,6,70,43,1.0,2.0,,5.0,1.0,,2.0,3.0,3.0,1.0,,,,14.0,,20.0,,0.05555555555555555,0.08695652173913043,,,,,0.4117647058823529,1.0,2.0,1.0,1.0,2.0,5.0,3.0,7.0,,6.0,,1.0,3.0,2.0,2.0,4.0,,1.0,1.0,1.0,1.0,,1.0,,,,2.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.375,0.3333333333333333,0.375,0.3333333333333333,,,0.07142857142857142,0.06666666666666667,,0.1,0.25,0.5,0.5,,0.625,0.4,0.4,0.3333333333333333,1.0,0.375,0.46515,,0.4716666666666667,0.3333333333333333,12.77142857142857,,,,,,,,1.0,,,,1.0,,,,2.0,,,,,0.125,,,,,,,,,,,24.7,,,,1.0,,,,,,,,0.2,0.14285714285714285,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,1610612753,Darko Milicic,Darko Milicic,2545,ORL,2521.0,42.0,-7.0,72,72,28.0,23,12,144,69,,,,,1.0,1.0,2.0,5.0,3.0,3.0,3.0,2.0,,28.0,,19.54022988505747,0.25,0.027777777777777776,0.022727272727272728,,,0.13333333333333333,0.13333333333333333,0.3888888888888889,5.0,7.0,2.0,2.0,,,8.0,14.0,1.0,17.0,6.0,3.0,4.0,6.0,12.0,4.0,1.0,3.0,3.0,1.0,,1.0,,4.0,1.0,4.0,6.0,0.75,1.0,0.5714285714285714,0.75,0.5714285714285714,0.75,0.5666666666666667,0.75,0.07142857142857142,0.14285714285714285,0.08823529411764706,0.08571428571428572,0.21428571428571427,0.05263157894736842,0.5,0.7142857142857143,0.8333333333333334,0.6,,,,0.5,1.0,0.5,0.4768071428571428,0.5004833333333333,0.48845000000000005,0.35294117647058826,3.6857142857142864,3.0,7.0,,,,,,,,,,,2.0,,2.0,2.0,,,,,,1.0,0.5,0.42857142857142855,0.42857142857142855,,,,,,,,1.0,9.0,,,1.0,,,,1.0,,0.6428571428571429,,,,0.25,,0.5294117647058824,3.0,4.0,4.0,4.0,,,2.0,,,1.0,,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,0.75,,,,,,1.0,2.0,1.0,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,784.0,13.0,4.0,25,24,18.0,17,4,49,18,4.0,4.0,1.0,8.0,1.0,,1.0,1.0,4.0,,,,,18.0,3.0,23.333333333333336,,0.07692307692307693,0.07142857142857142,,,,,0.72,,2.0,,1.0,1.0,1.0,2.0,4.0,,4.0,,1.0,2.0,2.0,,4.0,1.0,,,,,,,,,,2.0,,,0.5,0.5,0.4,0.3333333333333333,0.4,0.3333333333333333,0.25,0.5,,,,0.125,0.4,,,,0.2,1.0,1.0,0.3333333333333333,,0.6,0.48907000000000006,,0.4841166666666667,0.5,8.175,1.0,1.0,,,,,,1.0,,1.0,,2.0,2.0,1.0,2.0,,,,,,0.2,1.0,0.2,1.0,1.0,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,1.0,1.0,,,0.2,,,,,1.0,1.0,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,619.0,10.0,-4.0,17,18,,2,3,35,18,2.0,2.0,,4.0,,,,,2.0,,,,,,,9.090909090909092,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.4273,,,,19.7,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,1790.0,30.0,-11.0,52,53,24.0,21,7,105,44,,,,,9.0,1.0,12.0,13.0,4.0,5.0,4.0,1.0,,24.0,,18.333333333333336,0.3333333333333333,0.3103448275862069,0.3235294117647059,0.16666666666666666,0.5714285714285714,0.25,0.25,0.46153846153846156,,2.0,,,,,1.0,3.0,2.0,4.0,,,,,2.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.4,,0.3333333333333333,0.5,0.041666666666666664,0.038461538461538464,,0.25,0.6666666666666666,,,,,,,,,0.6666666666666666,0.5674333333333333,,,,2.6999999999999997,1.0,1.0,,,,,,,,,,,2.0,2.0,6.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,2.0,,1.0,,,,1.0,,0.4,0.1,0.3333333333333333,,,,,,,,,,,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,2.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,
