EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,FG2A,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefRebounds,Rebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,on,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,ShortMidRangeFGM,PenaltyFG2M,PenaltyPoints,ThreePtAssists,Arc3Assists,AtRimAssists,DeadBallTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyPointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceAtRimFGM,PenaltyFtPoints,Fg2aBlocked,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,NonHeaveArc3FGM,Corner3Assists,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,ShortMidRangePctAssisted
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,75.0,1.0,2,3,2,3,5,1.0,1.0,1.0,2,50.0,1.0,0.3664,0.3664,12.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,75.0,1.0,2,3,2,3,5,,,,2,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200821,1610612743,Yakhouba Diawara,Yakhouba Diawara,200821,DEN,75.0,1.0,2,3,2,3,5,,,,2,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,28.0,,1,1,1,1,2,,,,1,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,1610612743,Steve Blake,Steve Blake,2581,DEN,75.0,1.0,2,3,2,3,5,,,,2,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,1610612743,Allen Iverson,Allen Iverson,947,DEN,47.0,1.0,1,2,1,2,3,,,,1,100.0,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,3854.0,64.0,110,111,26,27,221,2.0,6.0,2.0,26,9.420289855072465,0.16666666666666666,0.5022958333333333,0.41673333333333334,8.516666666666666,0.23636363636363636,2.0,8.0,8.0,0.09090909090909091,0.11764705882352941,0.15384615384615385,,,,,,False,-7.0,18.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,6.0,1.0,8.0,115.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,6.0,2.0,6.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2916666666666667,0.3076923076923077,0.5,0.13043478260869565,0.058823529411764705,0.09090909090909091,0.2222222222222222,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.75,0.3672,0.07692307692307693,0.14285714285714285,24.200000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,764.0,13.0,21,21,1,2,42,1.0,4.0,1.0,1,21.73913043478261,0.25,0.381425,0.3282,15.975000000000001,0.047619047619047616,,,,,,,,,1.0,,,False,-7.0,1.0,,,,3.0,3.0,,,,,,4.0,,,,8.0,35.0,,,,6.0,2.0,,,1.0,2.0,,5.0,,,2.0,,1.0,1.0,1.0,0.75,0.75,,,,1.0,1.0,1.0,,,,,,,,,0.75,1.0,1.0,1.0,,,,,,,,,,,0.25,0.25,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,5707.0,95.0,167,175,46,49,342,5.0,14.0,2.0,46,9.803921568627452,0.29411764705882354,0.49204411764705885,0.49943333333333334,7.564285714285715,0.2754491017964072,4.0,17.0,28.0,0.12903225806451613,0.17708333333333334,0.15,1.0,,2.0,,0.5,False,-29.0,28.0,2.0,6.0,2.0,1.0,3.0,,1.0,2.0,,1.0,4.0,,3.0,1.0,9.0,200.0,4.0,,1.0,6.0,2.0,,2.0,2.0,2.0,,4.0,13.0,3.0,10.0,2.0,2.0,2.0,1.0,0.75,1.0,,,,0.2857142857142857,0.23529411764705882,0.25,0.17647058823529413,0.2,0.14285714285714285,0.22727272727272727,0.22727272727272727,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,,,,0.11764705882352941,,0.6666666666666666,0.3333333333333333,0.5294117647058824,0.6105999999999999,0.05555555555555555,0.06666666666666667,23.46666666666667,1.0,1.0,2.0,,,1.0,1.0,,,2.0,0.5,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2222222222222222,2.0,1.0,1.0,2.0,2.0,1.0,2.0,9.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.1323529411764706,0.08695652173913043,0.12087912087912088,0.11538461538461539,0.13636363636363635,0.15,0.10526315789473684,0.09090909090909091,1.0,1.0,0.5,0.5,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,1610612743,Nene,Nene,2403,DEN,10748.0,179.0,328,324,83,47,652,5.0,53.0,14.0,83,19.22077922077922,0.09433962264150944,0.5936566037735849,0.6084642857142857,2.290566037735849,0.2530487804878049,3.0,17.0,39.0,0.07894736842105263,0.1,0.05,3.0,2.0,13.0,2.0,0.23076923076923078,False,-30.0,43.0,29.0,45.0,13.0,2.0,3.0,,,,,,31.0,,,14.0,76.0,347.0,15.0,,,48.0,14.0,,,9.0,12.0,5.0,27.0,13.0,10.0,21.0,2.0,16.0,18.0,9.0,0.7741935483870968,0.8888888888888888,,,,0.5849056603773585,0.5849056603773585,0.6229508196721312,,0.10655737704918032,0.08571428571428572,0.16216216216216217,0.08,0.8490566037735849,0.6444444444444445,0.7631578947368421,0.05660377358490566,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.9285714285714286,,0.8490566037735849,0.5287076923076923,0.15,0.15,,,9.0,22.0,3.0,3.0,4.0,10.0,,2.0,22.0,0.6428571428571429,0.6428571428571429,0.6875,,,0.2894736842105263,13.0,9.0,8.0,16.0,8.0,,5.0,17.0,22.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,0.5333333333333333,0.5333333333333333,0.5,0.12686567164179105,0.15151515151515152,0.1317365269461078,0.12,0.17142857142857143,0.10204081632653061,0.16,0.1111111111111111,1.0,0.7586206896551724,0.8666666666666667,0.6923076923076923,0.21052631578947367,7.0,4.0,8.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.1509433962264151,0.15555555555555556,0.2,0.2,0.125,0.15384615384615385,0.5384615384615384,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
