EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,FTDefRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefFTReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,OffTwoPtRebounds,DeadBallTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFtPoints,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceFG3A,SelfOReb,BlockedLongMidRange,RecoveredBlocks,SelfORebPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,PenaltyAtRimFGA,SecondChanceCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,3pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,on,PenaltyAtRimFGM,PenaltyFG2M,PenaltyFg2Pct,PenaltyEfgPct,PenaltyAtRimAccuracy,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,OffCorner3ReboundPct
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,287.0,5,-6.0,8,9,2,17,1.0,2.0,1.0,2,2.0,10,2.0,1.0,1.0,1.0,2,1.0,1.0,0.5,0.5,0.5,25.0,1.0,1.0,0.5,0.5,1.0,0.3975,17.1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,5019.0,84,-13.0,151,150,9,301,,5.0,1.0,9,11.0,165,,,5.0,6.0,9,,,0.1111111111111111,0.08333333333333333,0.3235294117647059,12.121212121212121,,0.4166666666666667,,,,0.5283749999999999,11.933333333333332,0.059602649006622516,9.0,13.0,1.0,2.0,2.0,3.0,1.0,3.0,9.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,15.0,10.0,25.0,5.0,5.0,6.0,3.0,6.0,60.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,10.0,1.0,10.0,5.0,2.0,0.25,0.25,0.1111111111111111,0.5,1.0,0.05,0.1111111111111111,0.04,0.0641025641025641,0.012987012987012988,0.058823529411764705,0.15,0.15384615384615385,0.16666666666666666,0.5,0.5,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.46595000000000003,0.29411764705882354,0.35714285714285715,0.18181818181818182,24.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,4953.0,83,-12.0,149,149,9,298,6.0,11.0,19.0,33,70.0,164,10.0,1.0,10.0,16.0,9,0.2631578947368421,0.29411764705882354,0.5757575757575758,0.6276595744680851,0.6730769230769231,34.969325153374236,0.3333333333333333,0.23404255319148937,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.4686829787234042,10.221212121212123,0.06040268456375839,9.0,13.0,6.0,10.0,12.0,11.0,,14.0,11.0,1.0,,,,28.0,11.0,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,3.0,6.0,6.0,,,2.0,1.0,5.0,3.0,6.0,9.0,1.0,13.0,6.0,,,0.2978723404255319,0.030303030303030304,,0.4,0.10526315789473684,0.17647058823529413,0.04,0.12162162162162163,0.08,0.058823529411764705,,0.08333333333333333,0.2127659574468085,0.6,0.6666666666666666,0.2553191489361702,0.23404255319148937,,0.5106382978723404,0.3449,0.1346153846153846,0.16216216216216217,,24.742857142857144,2.0,2.0,7.0,2.0,3.0,5.0,7.0,2.0,4.0,4.0,21.0,4.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.058823529411764705,0.0625,0.17647058823529413,0.09090909090909091,0.19230769230769232,0.4,0.16666666666666666,0.5833333333333334,0.5833333333333334,0.06382978723404255,0.6666666666666666,0.6666666666666666,1.0,0.45454545454545453,0.45454545454545453,1.0,0.5,1.0,0.45454545454545453,0.5889,0.06666666666666667,0.05714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,5019.0,84,-13.0,151,150,9,301,,,7.0,17,20.0,165,14.0,1.0,20.0,22.0,9,1.0,1.0,0.4117647058823529,0.4117647058823529,0.47619047619047616,16.363636363636363,0.3333333333333333,,,,,0.5848823529411764,3.394117647058824,0.059602649006622516,9.0,13.0,6.0,12.0,5.0,,,,6.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,2.0,,3.0,16.0,2.0,2.0,1.0,2.0,,6.0,6.0,9.0,5.0,,9.0,3.0,1.0,0.5,,0.058823529411764705,,0.3333333333333333,0.26666666666666666,0.16666666666666666,,0.24358974358974358,0.025974025974025976,,0.25,0.15384615384615385,0.7058823529411765,0.5,0.5454545454545454,0.29411764705882354,,,0.7058823529411765,,0.15789473684210525,0.15789473684210525,0.05,,1.0,2.0,1.0,,,,,1.0,2.0,3.0,,,,2.0,4.0,2.0,1.0,,1.0,,1.0,,3.0,1.0,3.0,,,,0.5,0.5,0.5,0.08333333333333333,0.038461538461538464,0.05555555555555555,,0.05555555555555555,0.4166666666666667,0.21428571428571427,0.2,1.0,0.2,0.2,,,,,,,,1.0,0.5,,0.60315,,0.15,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,4654.0,78,-2.0,139,138,5,277,,5.0,4.0,13,14.0,148,4.0,,6.0,7.0,5,0.5,0.6666666666666666,0.3076923076923077,0.2391304347826087,0.2692307692307692,18.0,,0.21739130434782608,,,,0.5538717391304347,7.953846153846154,0.03597122302158273,9.0,11.0,4.0,8.0,,5.0,,10.0,3.0,,,,,4.0,5.0,,2.0,3.0,5.0,3.0,,1.0,,1.0,13.0,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,9.0,2.0,7.0,4.0,,,0.43478260869565216,,,1.0,0.06896551724137931,0.1111111111111111,,0.07894736842105263,0.014492753623188406,,0.10526315789473684,0.15384615384615385,0.34782608695652173,0.5,0.5,,0.21739130434782608,,0.782608695652174,,0.15384615384615385,0.25,,24.64,1.0,1.0,,,5.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,1.0,,3.0,,3.0,1.0,0.1,0.1,1.0,0.5,0.5,,0.022727272727272728,0.07142857142857142,,,,0.07407407407407407,,0.5,,,0.21739130434782608,,,,0.2,0.2,1.0,0.5,1.0,0.2,0.600225,,0.14285714285714285,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,2.0,0.05555555555555555,0.6666666666666666,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2427,1610612764,Roger Mason Jr.,Roger Mason Jr.,2427,WAS,120.0,2,-9.0,5,5,2,10,,1.0,,1,,9,,,,,2,,,,,,33.333333333333336,,1.0,,,,0.4001,18.5,0.4,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2553,1610612764,Jarvis Hayes,Jarvis Hayes,2553,WAS,4490.0,75,-5.0,133,132,7,265,4.0,5.0,6.0,14,33.0,142,8.0,,8.0,9.0,7,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6,0.6346153846153846,17.808219178082194,,0.2,0.8,0.8,0.5,0.46824,10.942857142857141,0.05263157894736842,6.0,12.0,,2.0,7.0,6.0,,11.0,3.0,1.0,1.0,,,4.0,6.0,2.0,1.0,,1.0,,,1.0,,,2.0,,2.0,6.0,1.0,1.0,,,,,4.0,7.0,3.0,,3.0,1.0,,,0.44,0.14285714285714285,0.14285714285714285,,0.1111111111111111,0.11764705882352941,,0.11267605633802817,0.014492753623188406,,0.2,0.07692307692307693,0.08,,,0.28,0.24,,0.52,0.583725,0.07692307692307693,0.06666666666666667,,24.418181818181814,,1.0,2.0,3.0,5.0,3.0,6.0,1.0,2.0,5.0,18.0,,3.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,0.5454545454545454,0.5454545454545454,0.5,0.8333333333333334,0.8333333333333334,0.5,0.021739130434782608,,,0.0625,0.16666666666666666,0.037037037037037035,0.25,,0.2857142857142857,0.3333333333333333,0.2,0.6,0.6,1.0,0.5,0.5,1.0,0.3333333333333333,,0.5,0.35785,0.09090909090909091,0.15151515151515152,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,True,,,,,,,,,,,,,,,
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,553.0,9,-5.0,19,17,2,36,1.0,1.0,1.0,2,2.0,22,2.0,,,1.0,2,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,22.727272727272727,,0.3333333333333333,1.0,1.0,1.0,0.5235833333333333,10.5,0.10526315789473684,3.0,2.0,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,,1.0,1.0,2.0,4.0,4.0,,,,,,,0.3333333333333333,,,0.5,,,,,0.1111111111111111,,,,0.3333333333333333,,,,0.3333333333333333,,0.6666666666666666,0.6525,,,,24.8,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.125,,0.5,,,,,,,,,,,,,,,1.0,,,0.6525,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,True,,,,,,,,,,,,,,,
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,1198.0,20,-5.0,37,37,11,74,,1.0,3.0,4,7.0,41,,1.0,3.0,6.0,11,,,0.75,0.75,0.875,11.363636363636363,0.5,0.25,,,,0.564375,7.050000000000001,0.2972972972972973,11.0,5.0,2.0,2.0,1.0,,,,1.0,1.0,,,2.0,6.0,,,,,,,,,,,,,,2.0,3.0,,,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,0.14285714285714285,,,0.11764705882352941,0.13043478260869565,,,,0.5,1.0,1.0,0.25,,,0.5,0.7581,0.25,0.25,0.2857142857142857,,1.0,1.0,1.0,,,,,2.0,2.0,5.0,,4.0,,3.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.25,,0.15,,0.14285714285714285,0.2,0.3333333333333333,0.16666666666666666,,,1.0,1.0,,,,,,,,0.5,1.0,,0.6423,,0.7142857142857143,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,False,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
101182,1610612764,Donell Taylor,Donell Taylor,101182,WAS,1031.0,17,,32,33,4,65,,4.0,1.0,6,3.0,30,,,3.0,3.0,4,,,0.16666666666666666,0.16666666666666666,0.25,20.51282051282051,,0.6666666666666666,,,,0.45408333333333334,13.333333333333334,0.125,18.0,7.0,1.0,1.0,1.0,,,,1.0,2.0,,,,2.0,,,4.0,,4.0,,,3.0,,1.0,8.0,,1.0,2.0,,,,1.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,,,,,,0.5,0.15384615384615385,0.25,,0.17647058823529413,,,0.14285714285714285,0.3333333333333333,0.16666666666666666,1.0,1.0,0.16666666666666666,,,0.16666666666666666,0.38539999999999996,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
