EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,Travels,Clear Path Fouls,SecondChanceArc3FGM,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,6415.0,107,19.0,206,201,104.0,97,25.0,407,7.0,10.0,1.0,3.0,4.0,6.0,1.0,4.0,1.0,2.0,1.0,9.0,16.0,1.0,3.0,21.0,181.0,1.0,3.0,2.0,6.0,8.0,3.0,15.0,16.0,2.0,2.0,1.0,2.0,4.0,1.0,5.0,1.0,2.0,2.0,11.0,5.0,6.0,1.0,1.0,17.0,2.0,20.0,12.0,32.0,1.0,2.0,2.0,1.0,1.0,5.0,12.0,4.0,8.0,2.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,15.0,104.0,3.0,3.0,0.8888888888888888,1.0,0.5625,0.3333333333333333,0.75,0.5294117647058824,0.3333333333333333,0.75,0.525,0.25,0.6818181818181818,0.058823529411764705,0.125,0.1,0.25,8.860759493670885,0.2857142857142857,0.3333333333333333,0.22077922077922077,0.08695652173913043,0.05,0.14705882352941177,0.18556701030927836,0.10679611650485436,0.16,0.06666666666666667,0.1,0.21428571428571427,0.14814814814814814,0.34782608695652173,0.18518518518518517,0.07692307692307693,0.2,0.5882352941176471,0.7,0.7777777777777778,0.8571428571428571,0.23529411764705882,0.25,0.3333333333333333,1.0,0.11764705882352941,0.5,0.5,1.0,0.058823529411764705,1.0,0.3333333333333333,0.75,0.6666666666666666,0.6470588235294118,0.5422312499999999,0.6289666666666666,0.6027,0.09523809523809523,0.7142857142857143,4.84375,58.8,0.5048543689320388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,21658.0,361,38.0,681,665,238.0,255,75.0,1346,8.0,10.0,5.0,5.0,2.0,3.0,,2.0,4.0,11.0,23.0,12.0,23.0,37.0,14.0,77.0,665.0,5.0,5.0,12.0,5.0,9.0,9.0,40.0,14.0,10.0,8.0,,1.0,19.0,10.0,29.0,4.0,9.0,9.0,68.0,2.0,12.0,2.0,8.0,40.0,6.0,54.0,16.0,70.0,,11.0,4.0,4.0,14.0,15.0,30.0,3.0,18.0,3.0,3.0,17.0,5.0,22.0,16.0,24.0,,40.0,238.0,2.0,5.0,0.5833333333333334,0.875,0.5217391304347826,1.0,0.5555555555555556,0.525,0.45454545454545453,0.6458333333333334,0.5661764705882353,0.5,0.6896551724137931,0.6166666666666667,0.043478260869565216,0.1,,10.580645161290322,0.2222222222222222,0.09523809523809523,0.15503875968992248,0.05429864253393665,0.13114754098360656,0.02127659574468085,0.15047021943573669,0.044444444444444446,0.057971014492753624,0.037037037037037035,0.03773584905660377,,0.16161616161616163,0.11842105263157894,0.18072289156626506,0.18421052631578946,,0.16666666666666666,0.8,0.8888888888888888,0.5,0.03333333333333333,,,,0.18333333333333332,0.36363636363636365,0.36363636363636365,0.75,0.38333333333333336,0.45454545454545453,1.0,0.125,0.6666666666666666,0.7833333333333333,0.5241266666666667,0.5905699999999999,0.5009833333333333,0.15584415584415584,0.5194805194805194,9.34782608695652,24.18108108108108,0.34948604992657856,7.0,14.0,2.0,5.0,7.0,6.0,4.0,2.0,8.0,13.0,6.0,2.0,7.0,15.0,39.0,23.0,6.0,6.0,1.0,7.0,10.0,7.0,3.0,2.0,4.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,5.0,9.0,2.0,1.0,1.0,0.35135135135135137,0.4666666666666667,0.35135135135135137,0.7142857142857143,0.07042253521126761,0.043478260869565216,0.375,0.23333333333333334,0.5,0.5,1.0,0.2608695652173913,0.2608695652173913,1.0,0.2,0.18181818181818182,0.36363636363636365,0.2916666666666667,0.7142857142857143,0.3333333333333333,0.25,0.2608695652173913,0.06349206349206349,0.15384615384615385,,,,,,,,,,,,,,,,,,,True,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,13783.0,230,6.0,424,420,159.0,143,47.0,844,3.0,5.0,,1.0,1.0,1.0,1.0,3.0,3.0,6.0,5.0,7.0,14.0,30.0,2.0,43.0,432.0,1.0,2.0,8.0,3.0,5.0,2.0,23.0,8.0,6.0,,1.0,1.0,7.0,3.0,10.0,2.0,4.0,1.0,23.0,2.0,3.0,1.0,1.0,16.0,5.0,22.0,6.0,28.0,2.0,8.0,5.0,3.0,5.0,3.0,18.0,1.0,8.0,4.0,2.0,4.0,1.0,3.0,1.0,3.0,,23.0,159.0,4.0,1.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.6,0.4659090909090909,0.5714285714285714,0.5833333333333334,0.4673913043478261,0.5714285714285714,0.6052631578947368,0.6818181818181818,0.07142857142857142,0.2,,10.625,0.29411764705882354,0.0625,0.10191082802547771,0.022556390977443608,0.02631578947368421,0.034482758620689655,0.08717948717948718,0.02617801047120419,0.07317073170731707,,0.03125,0.038461538461538464,0.031746031746031744,0.17777777777777778,0.12244897959183673,0.043478260869565216,0.07692307692307693,0.11363636363636363,0.6,0.75,0.6666666666666666,0.06818181818181818,0.3333333333333333,0.3333333333333333,,0.13636363636363635,0.5,0.5,0.6666666666666666,0.11363636363636363,0.14285714285714285,,0.05555555555555555,1.0,0.7954545454545454,0.533806976744186,0.5625666666666667,0.5166205882352941,0.18604651162790697,0.5348837209302325,9.071428571428573,24.503333333333334,0.375,9.0,25.0,4.0,5.0,11.0,,1.0,,2.0,9.0,5.0,,5.0,13.0,27.0,4.0,,1.0,2.0,3.0,2.0,1.0,1.0,3.0,,,,,1.0,,,,2.0,1.0,,,1.0,0.3,0.38461538461538464,0.3103448275862069,0.4,,,0.3333333333333333,0.5681818181818182,0.36,0.36,1.0,,,,,0.5714285714285714,0.14285714285714285,0.6111111111111112,0.45454545454545453,0.1111111111111111,,,0.022222222222222223,0.06666666666666667,2.0,2.0,0.4,0.5,1.0,,,,,,,,,,,,,,True,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,6364.0,106,16.0,191,195,61.0,77,27.0,386,,2.0,,,,1.0,1.0,5.0,9.0,21.0,,10.0,28.0,,2.0,22.0,181.0,,3.0,,3.0,5.0,,6.0,14.0,6.0,,,2.0,6.0,6.0,12.0,2.0,2.0,1.0,30.0,,1.0,,1.0,4.0,,5.0,1.0,6.0,,1.0,1.0,5.0,7.0,8.0,19.0,2.0,2.0,,1.0,2.0,,,,,,6.0,61.0,,,0.7,0.7,0.35714285714285715,,0.6,0.35714285714285715,,0.6,0.3793103448275862,,0.6,,0.07142857142857142,0.5,0.2,15.720524017467248,,,0.05263157894736842,0.014285714285714285,0.045454545454545456,,0.05102040816326531,0.009615384615384616,,0.03571428571428571,,,,,0.16,0.07142857142857142,,0.07142857142857142,,,,0.17857142857142858,0.2,0.25,,0.75,0.42857142857142855,0.42857142857142855,0.7777777777777778,,,,0.2,,0.07142857142857142,0.395525,0.36805,0.41853999999999997,,0.2727272727272727,15.314285714285713,,0.3193717277486911,,,,,,,,,,,,,,,,,,4.0,3.0,,2.0,2.0,,,,3.0,2.0,,1.0,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,0.034482758620689655,0.034482758620689655,,,,,,2.0,1.0,1.0,,,,,,,,,,,True,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,17580.0,293,56.0,564,542,205.0,223,56.0,1106,13.0,34.0,,3.0,5.0,15.0,5.0,16.0,7.0,28.0,33.0,25.0,78.0,44.0,49.0,147.0,528.0,,7.0,9.0,10.0,31.0,21.0,50.0,20.0,30.0,,,6.0,20.0,12.0,32.0,3.0,11.0,5.0,76.0,2.0,5.0,,7.0,33.0,6.0,46.0,7.0,53.0,1.0,16.0,8.0,9.0,25.0,15.0,32.0,,47.0,1.0,4.0,59.0,11.0,,,,,50.0,205.0,4.0,9.0,0.4,0.4,0.32051282051282054,,0.3225806451612903,0.4016393442622951,0.25,0.30851063829787234,0.48333333333333334,0.32142857142857145,0.4098360655737705,0.36065573770491804,0.07692307692307693,0.08823529411764706,0.125,27.51572327044025,0.25,,0.1625615763546798,0.028409090909090908,0.14,0.02531645569620253,0.15810276679841898,0.027450980392156862,0.03333333333333333,0.047619047619047616,0.045454545454545456,,0.1643835616438356,0.08620689655172414,0.2222222222222222,0.09090909090909091,0.013513513513513514,0.2786885245901639,0.38235294117647056,0.41935483870967744,0.3076923076923077,0.13114754098360656,0.3125,0.35714285714285715,0.6,0.22950819672131148,0.25,0.25925925925925924,0.42857142857142855,0.27049180327868855,0.25,,0.3191489361702128,0.3333333333333333,0.639344262295082,0.5111180327868853,0.5147722222222222,0.5212712765957447,0.061224489795918366,0.3401360544217687,8.607692307692307,24.361363636363638,0.36347517730496454,4.0,11.0,2.0,1.0,5.0,12.0,3.0,2.0,11.0,16.0,5.0,3.0,3.0,16.0,39.0,33.0,12.0,9.0,4.0,8.0,16.0,11.0,5.0,,1.0,12.0,1.0,,17.0,,,,,,,,0.8125,0.36363636363636365,0.1875,0.36363636363636365,0.64,,0.23529411764705882,,0.09016393442622951,0.36363636363636365,0.36363636363636365,1.0,0.36363636363636365,0.36363636363636365,0.75,,0.16666666666666666,0.25,0.10638297872340426,0.2,0.23404255319148937,0.18181818181818182,0.36363636363636365,0.12949640287769784,0.17894736842105263,1.0,2.0,0.4,0.5,1.0,3.0,2.0,,1.0,9.0,3.0,1.0,2.0,1.0,0.03571428571428571,0.3333333333333333,1.0,0.022727272727272728,True,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,4193.0,70,7.0,128,124,30.0,54,19.0,252,2.0,4.0,,1.0,,,,,1.0,2.0,8.0,3.0,6.0,18.0,,24.0,117.0,,1.0,3.0,,,,9.0,6.0,,,,,8.0,1.0,9.0,1.0,6.0,1.0,19.0,,2.0,,4.0,5.0,1.0,10.0,2.0,12.0,,1.0,1.0,2.0,4.0,3.0,3.0,,4.0,1.0,,,,,,,,9.0,30.0,,,1.0,1.0,0.5,,,0.5,0.5,0.6428571428571429,0.5,0.5,0.6428571428571429,0.75,,,,18.42105263157895,0.2,,0.07692307692307693,0.041666666666666664,0.26666666666666666,,0.1125,0.029411764705882353,,,,,0.034482758620689655,0.10526315789473684,0.11764705882352941,0.25,,0.16666666666666666,0.5,0.5,1.0,,,,,0.08333333333333333,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,0.9166666666666666,0.55665,0.524275,0.5224071428571427,0.125,0.375,5.849999999999999,23.788888888888888,0.234375,4.0,10.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,6.0,2.0,,3.0,7.0,18.0,8.0,2.0,,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,1.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,0.13333333333333333,0.2857142857142857,,0.4166666666666667,0.4,0.4,1.0,0.25,0.25,1.0,,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5,0.42857142857142855,0.3333333333333333,0.25,,,1.0,1.0,0.5,1.0,1.0,2.0,,,,,,,,,,,,,True,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,7743.0,129,10.0,248,244,85.0,90,28.0,492,,2.0,,2.0,,,2.0,6.0,1.0,10.0,12.0,3.0,18.0,26.0,8.0,53.0,255.0,1.0,5.0,10.0,1.0,5.0,4.0,21.0,4.0,2.0,,,1.0,2.0,3.0,5.0,2.0,1.0,,13.0,3.0,3.0,,5.0,7.0,,12.0,6.0,18.0,3.0,3.0,2.0,,2.0,2.0,2.0,,3.0,,1.0,8.0,2.0,2.0,1.0,2.0,,21.0,85.0,,1.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.2,0.2,0.5113636363636364,0.5714285714285714,0.6538461538461539,0.5319148936170213,0.625,0.6666666666666666,0.5909090909090909,0.05555555555555555,0.5,,16.901408450704228,,,0.07865168539325842,0.03571428571428571,0.2631578947368421,0.0967741935483871,0.1111111111111111,0.05217391304347826,0.1,,,0.23076923076923078,0.09375,0.06896551724137931,0.07142857142857142,0.25,0.12,0.045454545454545456,,,,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.5,0.22727272727272727,0.1,0.1,1.0,0.2727272727272727,0.2857142857142857,,,,0.6363636363636364,0.49126136363636363,0.5397624999999999,0.45013461538461547,0.18867924528301888,0.39622641509433965,12.655555555555555,24.142307692307693,0.34274193548387094,10.0,14.0,1.0,4.0,5.0,3.0,1.0,1.0,3.0,13.0,2.0,2.0,5.0,8.0,39.0,12.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,,,1.0,,,1.0,,1.0,,,1.0,0.5,0.625,0.5,1.0,0.03571428571428571,0.2857142857142857,0.5,0.3181818181818182,0.7142857142857143,0.7142857142857143,1.0,0.25,0.25,1.0,,0.14285714285714285,0.14285714285714285,0.38461538461538464,0.8,0.23076923076923078,0.3333333333333333,0.25,0.022222222222222223,0.05263157894736842,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,3.0,,,1.0,1.0,,True,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,15289.0,255,22.0,489,469,176.0,177,48.0,958,38.0,60.0,3.0,5.0,17.0,26.0,6.0,19.0,24.0,48.0,5.0,68.0,127.0,6.0,20.0,165.0,482.0,6.0,10.0,12.0,25.0,45.0,6.0,62.0,30.0,106.0,4.0,1.0,8.0,17.0,15.0,32.0,6.0,11.0,4.0,79.0,3.0,4.0,,4.0,11.0,,15.0,7.0,22.0,1.0,11.0,9.0,17.0,28.0,6.0,14.0,,32.0,,,33.0,1.0,,,,,62.0,176.0,3.0,1.0,0.22058823529411764,0.22727272727272727,0.5354330708661418,0.6,0.5555555555555556,0.5451127819548872,0.5454545454545454,0.5833333333333334,0.565068493150685,0.5454545454545454,0.6078431372549019,0.045112781954887216,0.06299212598425197,0.11666666666666667,0.05263157894736842,31.926605504587155,,,0.06043956043956044,0.026490066225165563,0.10256410256410256,0.05,0.06787330316742081,0.03317535545023697,0.04081632653061224,0.018867924528301886,0.03333333333333333,0.06666666666666667,0.04,0.02040816326530612,0.1206896551724138,0.08333333333333333,0.018867924528301886,0.45112781954887216,0.6333333333333333,0.7169811320754716,0.18421052631578946,0.14285714285714285,0.3157894736842105,0.3333333333333333,,0.3609022556390977,0.5,0.5,0.3333333333333333,0.03759398496240601,0.45454545454545453,0.6,0.5416666666666666,0.6538461538461539,0.49624060150375937,0.4923181818181819,0.53555,0.5148691489361702,0.07272727272727272,0.37575757575757573,8.90236220472441,27.850000000000005,0.35991820040899797,,1.0,1.0,,,3.0,,2.0,3.0,3.0,1.0,,2.0,3.0,9.0,4.0,3.0,9.0,2.0,2.0,11.0,8.0,3.0,1.0,2.0,11.0,4.0,7.0,19.0,,,,,,,,1.0,0.5,0.6666666666666666,0.6,0.39285714285714285,0.02040816326530612,0.13333333333333333,,0.007518796992481203,,,,0.6,0.6,1.0,,0.09090909090909091,,,,0.0625,0.6666666666666666,0.75,0.1310344827586207,0.1366906474820144,,,,,,9.0,1.0,,,,2.0,,,,,,,,True,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,13525.0,225,23.0,427,411,109.0,134,46.0,838,31.0,43.0,9.0,12.0,9.0,13.0,23.0,56.0,2.0,6.0,,56.0,105.0,,31.0,143.0,426.0,10.0,17.0,24.0,15.0,28.0,9.0,39.0,64.0,48.0,10.0,,12.0,8.0,6.0,14.0,2.0,4.0,4.0,34.0,7.0,13.0,,6.0,31.0,3.0,40.0,20.0,60.0,3.0,5.0,4.0,14.0,23.0,7.0,17.0,3.0,40.0,2.0,1.0,44.0,1.0,17.0,16.0,17.0,2.0,39.0,109.0,3.0,1.0,0.5714285714285714,0.6274509803921569,0.5333333333333333,0.5882352941176471,0.5357142857142857,0.5333333333333333,0.5882352941176471,0.5357142857142857,0.572,0.6,0.609375,,0.11428571428571428,0.06976744186046512,0.16071428571428573,30.515463917525775,0.1875,,0.18787878787878787,0.09219858156028368,0.1935483870967742,0.12962962962962962,0.18877551020408162,0.10256410256410256,0.17073170731707318,0.044444444444444446,0.10344827586206896,0.16,0.16666666666666666,0.30612244897959184,0.1,0.15789473684210525,0.08333333333333333,0.4095238095238095,0.7209302325581395,0.775,0.7419354838709677,0.5333333333333333,0.4107142857142857,0.48936170212765956,0.391304347826087,0.05714285714285714,0.3333333333333333,0.3333333333333333,,,0.7058823529411765,0.75,0.4642857142857143,0.6923076923076923,0.4095238095238095,0.4656590476190476,0.49966153846153843,0.46984642857142855,0.16783216783216784,0.2727272727272727,5.727619047619048,,0.25526932084309134,,,,,,,,,,,,4.0,,,,,,4.0,,1.0,9.0,1.0,8.0,,,,5.0,4.0,23.0,,,,1.0,11.0,,1.0,,,,,0.391304347826087,0.07272727272727272,0.25,0.6470588235294118,,,,,,,,0.2222222222222222,,,,,,,,0.18548387096774194,0.18548387096774194,,,,,,,3.0,,,,2.0,,,,,,,,True,,,
1922,1610612759,Francisco Elson,Francisco Elson,1922,SAS,1686.0,28,-7.0,46,52,23.0,23,4.0,98,2.0,3.0,,1.0,2.0,2.0,,,1.0,1.0,,3.0,4.0,,2.0,8.0,58.0,,1.0,,3.0,3.0,,6.0,6.0,,,,,,,,,,,,,2.0,,,2.0,2.0,4.0,2.0,6.0,,,,1.0,3.0,3.0,6.0,2.0,1.0,,,2.0,,1.0,1.0,2.0,,6.0,23.0,1.0,,1.0,1.0,0.75,,1.0,0.75,,1.0,0.8,,1.0,,,,,15.686274509803921,0.5,,0.125,0.18181818181818182,,,0.08,0.11764705882352941,,0.3333333333333333,,,0.16666666666666666,,0.16666666666666666,,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,0.25,1.0,1.0,1.0,,1.0,,0.6666666666666666,1.0,0.75,0.5042,0.6951,0.4405666666666666,,0.75,5.35,,0.5,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,True,,,
