EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShootingFouls,Loose Ball Fouls,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Arc3Assists,DefTwoPtRebounds,Offensive Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,DefTwoPtReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,LostBallTurnovers,Travels,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,DefShortMidRangeReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,BlockedShortMidRange,on,PenaltyArc3FGM,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,FTOffRebounds,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations
1506,1610612742,Austin Croshere,Austin Croshere,1506,DAL,2012.0,34,-19,64,63,25,40,8.0,127,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,,2.0,4.0,1.0,8.0,4.0,4.0,15.0,84.0,1.0,2.0,,2.0,1.0,1.0,4.0,9.0,,2.0,2.0,4.0,,,,,,,1.0,2.0,1.0,1.0,3.0,3.0,6.0,,,,,1.0,1.0,1.0,2.0,,,5.0,6.0,1.0,4.0,,,1.0,1.0,,,,,,9.0,25,1.0,1.0,,,0.125,0.5,1.0,0.4583333333333333,0.5,0.8333333333333334,0.5357142857142857,0.5,0.9,0.3333333333333333,22.22222222222222,0.5,0.25,0.10526315789473684,0.09090909090909091,0.1111111111111111,0.09523809523809523,0.10714285714285714,0.3333333333333333,,0.25,0.125,,,0.3333333333333333,0.25,0.5,0.16666666666666666,,,,0.16666666666666666,,,,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.4627583333333334,0.5556,0.5155,0.07692307692307693,0.1111111111111111,0.13333333333333333,0.6,7.1625,24.55,0.390625,3.0,,,,3.0,2.0,3.0,2.0,9.0,3.0,2.0,,,1.0,0.75,0.75,0.25,,,0.75,0.75,1.0,,0.6666666666666666,0.75,,1.0,1.0,,,,0.1,0.25,,,,,,,,,,,1.0,0.5,0.5,,,,,,False,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,12544.0,209,-5,407,402,155,99,54.0,809,9.0,16.0,5.0,7.0,2.0,5.0,3.0,10.0,13.0,33.0,17.0,25.0,59.0,18.0,36.0,98.0,453.0,7.0,13.0,4.0,21.0,7.0,23.0,19.0,45.0,34.0,16.0,10.0,16.0,7.0,5.0,12.0,2.0,5.0,29.0,8.0,13.0,12.0,8.0,41.0,21.0,62.0,3.0,7.0,4.0,3.0,6.0,2.0,6.0,12.0,3.0,3.0,19.0,31.0,4.0,44.0,1.0,3.0,16.0,5.0,6.0,3.0,6.0,3.0,,45.0,155,3.0,5.0,0.68,0.85,0.423728813559322,0.5384615384615384,0.30434782608695654,0.4025974025974026,0.5666666666666667,0.40625,0.4896907216494845,0.6176470588235294,0.5119047619047619,0.23376623376623376,23.19148936170213,0.5,0.4444444444444444,0.10569105691056911,0.16216216216216217,0.13559322033898305,0.1864406779661017,0.11538461538461539,0.05405405405405406,0.13559322033898305,0.023255813953488372,0.20454545454545456,0.06818181818181818,0.5,0.2077922077922078,0.5625,0.6,0.12987012987012986,0.3,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.3939393939393939,0.3939393939393939,0.8461538461538461,0.22077922077922077,0.4666666666666667,0.7142857142857143,0.15625,0.4,0.44155844155844154,0.45879013157894744,0.48182,0.44915312500000004,0.17391304347826086,0.21621621621621623,0.21428571428571427,0.45918367346938777,12.772881355932205,25.36111111111111,0.3808353808353808,10.0,1.0,1.0,,4.0,9.0,4.0,9.0,12.0,4.0,2.0,2.0,,1.0,0.2222222222222222,0.23529411764705882,0.03389830508474576,0.1,0.012987012987012988,0.23529411764705882,0.23529411764705882,1.0,,0.28125,0.25,3.0,21.0,3.0,,,,0.20388349514563106,0.15384615384615385,0.4444444444444444,4.0,,0.1111111111111111,0.4375,0.2553191489361702,0.1,0.16666666666666666,,,4.0,0.4444444444444444,0.0625,,,,,3.0,False,4.0,0.4444444444444444,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.06666666666666667,0.06666666666666667,1.0,1.0,,,,,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,11788.0,196,-15,375,374,139,103,52.0,749,11.0,20.0,2.0,3.0,5.0,7.0,7.0,12.0,8.0,20.0,19.0,26.0,52.0,26.0,13.0,89.0,428.0,4.0,8.0,,11.0,8.0,14.0,2.0,30.0,14.0,38.0,,18.0,12.0,7.0,19.0,2.0,3.0,45.0,1.0,1.0,3.0,1.0,10.0,3.0,13.0,2.0,3.0,1.0,2.0,8.0,7.0,5.0,13.0,1.0,4.0,12.0,15.0,,16.0,1.0,,7.0,,1.0,,1.0,1.0,,30.0,139,,,0.2692307692307692,0.2692307692307692,0.5,0.5,0.5714285714285714,0.48717948717948717,0.55,0.5384615384615384,0.5235294117647059,0.55,0.5555555555555556,0.3333333333333333,22.52873563218391,0.6153846153846154,0.0625,0.009174311926605505,0.043478260869565216,0.015873015873015872,0.05389221556886228,0.011627906976744186,0.03225806451612903,,0.021739130434782608,,0.05,1.0,0.2564102564102564,0.55,0.6111111111111112,0.15384615384615385,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.2564102564102564,0.4,0.4,0.25,0.24358974358974358,0.3,0.6666666666666666,0.2692307692307692,0.7142857142857143,0.5897435897435898,0.4715824675324675,0.4456,0.484534,0.09411764705882353,0.1206896551724138,0.12359550561797752,0.33707865168539325,9.319230769230769,25.949999999999996,0.37066666666666664,2.0,1.0,7.0,3.0,6.0,9.0,8.0,12.0,21.0,6.0,3.0,2.0,7.0,0.875,0.3076923076923077,0.32,0.057692307692307696,0.08333333333333333,0.08974358974358974,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.11538461538461539,0.34615384615384615,0.3333333333333333,5.0,6.0,1.0,,,,0.061224489795918366,0.1111111111111111,0.2727272727272727,1.0,,,,0.0425531914893617,0.11538461538461539,0.041666666666666664,2.0,1.0,4.0,0.3333333333333333,0.1,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,1.0,False,3.0,0.3333333333333333,,1.0,2.0,1.0,2.0,1.0,2.0,0.5,,0.2,0.5,1.0,3.0,1.0,1.0,1.0,0.07692307692307693,0.037037037037037035,,,,,,,,,,,,
1904,1610612742,Devean George,Devean George,1904,DAL,5859.0,98,-10,190,193,93,90,26.0,383,2.0,2.0,2.0,2.0,1.0,1.0,,5.0,,3.0,7.0,2.0,10.0,12.0,8.0,21.0,209.0,2.0,2.0,1.0,5.0,1.0,4.0,3.0,8.0,2.0,2.0,2.0,7.0,4.0,,4.0,,3.0,8.0,1.0,3.0,5.0,,12.0,4.0,16.0,1.0,6.0,2.0,4.0,4.0,3.0,3.0,7.0,1.0,4.0,11.0,8.0,1.0,10.0,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,93,,1.0,0.5,1.0,0.2,1.0,0.25,0.29545454545454547,1.0,0.2777777777777778,0.3888888888888889,0.8333333333333334,0.36363636363636365,0.5454545454545454,15.178571428571427,0.5714285714285714,,0.05,0.15625,0.029411764705882353,0.14285714285714285,0.0425531914893617,,0.03333333333333333,0.05263157894736842,0.15789473684210525,0.07692307692307693,1.0,0.09090909090909091,1.0,1.0,0.22727272727272727,,,,0.13636363636363635,,,,0.3181818181818182,1.0,1.0,0.1111111111111111,1.0,0.6363636363636364,0.46898636363636365,0.4758,0.4692333333333334,0.15384615384615385,0.2857142857142857,0.23809523809523808,0.38095238095238093,10.469999999999999,24.150000000000002,0.48947368421052634,5.0,1.0,5.0,,1.0,5.0,3.0,5.0,9.0,1.0,2.0,,1.0,1.0,0.25,0.25,0.2,0.4,0.22727272727272727,0.14285714285714285,0.14285714285714285,1.0,,0.5555555555555556,0.14285714285714285,,7.0,,1.0,,,0.1346153846153846,0.125,0.5,1.0,2.0,0.14285714285714285,,0.11538461538461539,0.15384615384615385,0.2,2.0,,1.0,0.2,,0.4,0.4,1.0,,,False,1.0,0.2,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,12884.0,215,7,413,407,144,90,60.0,820,17.0,24.0,6.0,7.0,6.0,6.0,9.0,17.0,13.0,26.0,16.0,39.0,67.0,16.0,14.0,113.0,451.0,8.0,13.0,,19.0,10.0,15.0,9.0,29.0,32.0,46.0,10.0,16.0,10.0,5.0,15.0,1.0,2.0,35.0,3.0,11.0,12.0,4.0,37.0,14.0,51.0,3.0,12.0,3.0,9.0,6.0,2.0,4.0,10.0,1.0,5.0,19.0,17.0,2.0,20.0,2.0,,6.0,5.0,4.0,3.0,4.0,3.0,,29.0,144,3.0,4.0,0.41025641025641024,0.47058823529411764,0.582089552238806,0.6153846153846154,0.6666666666666666,0.5963855421686747,0.6333333333333333,0.5882352941176471,0.6141304347826086,0.6333333333333333,0.6304347826086957,0.1927710843373494,21.074380165289256,0.6,0.2222222222222222,0.08208955223880597,0.15584415584415584,0.05084745762711865,0.1783783783783784,0.07253886010362694,0.12195121951219512,0.030303030303030304,0.043478260869565216,0.2222222222222222,0.08571428571428572,0.75,0.2891566265060241,0.7083333333333334,0.7391304347826086,0.20481927710843373,0.5294117647058824,0.5625,0.5555555555555556,0.3132530120481928,0.5,0.5,0.38461538461538464,0.1927710843373494,0.4666666666666667,0.8571428571428571,0.35294117647058826,1.0,0.4819277108433735,0.47551686746987953,0.5053384615384616,0.473064705882353,0.06896551724137931,0.08450704225352113,0.168141592920354,0.25663716814159293,9.485074626865671,25.16875,0.3486682808716707,9.0,,,,7.0,2.0,7.0,2.0,21.0,7.0,2.0,3.0,5.0,1.0,0.4375,0.4375,0.029850746268656716,0.058823529411764705,,0.4375,0.4375,1.0,,0.11764705882352941,0.4375,4.0,21.0,2.0,3.0,,,0.19444444444444445,0.25,0.35294117647058826,4.0,1.0,0.14814814814814814,0.07692307692307693,0.1276595744680851,0.0625,0.2413793103448276,,,,,0.041666666666666664,,,,,1.0,False,,,,1.0,2.0,1.0,2.0,,,0.5,,0.13333333333333333,0.5,1.0,,,1.0,,,,0.16666666666666666,,,,,,,,,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,9316.0,155,-26,303,302,148,104,45.0,605,5.0,10.0,,1.0,4.0,8.0,2.0,3.0,3.0,17.0,13.0,10.0,30.0,29.0,27.0,80.0,354.0,,1.0,2.0,8.0,5.0,14.0,19.0,47.0,16.0,4.0,,13.0,11.0,4.0,15.0,,6.0,34.0,,4.0,5.0,2.0,15.0,4.0,19.0,1.0,4.0,2.0,2.0,5.0,3.0,12.0,17.0,1.0,9.0,9.0,17.0,,31.0,,1.0,10.0,5.0,1.0,1.0,1.0,1.0,,47.0,148,3.0,5.0,0.8,0.8,0.3333333333333333,,0.35714285714285715,0.4491525423728814,0.6,0.5185185185185185,0.5405405405405406,0.6666666666666666,0.618421052631579,0.4915254237288136,25.56179775280899,0.29411764705882354,0.11764705882352941,0.042105263157894736,0.08333333333333333,,0.10483870967741936,0.02702702702702703,,0.06818181818181818,,0.08571428571428572,0.030303030303030304,1.0,0.1694915254237288,0.5,0.625,0.05084745762711865,0.6666666666666666,0.6666666666666666,0.5,0.288135593220339,0.17647058823529413,0.1875,1.0,0.22033898305084745,0.2,,0.2962962962962963,0.5,0.6610169491525424,0.4698,0.55955,0.49446481481481475,0.14492753623188406,0.25,0.1,0.5875,11.323333333333334,24.50344827586207,0.4884488448844885,4.0,2.0,16.0,7.0,4.0,6.0,11.0,13.0,27.0,4.0,3.0,,5.0,0.8181818181818182,0.3793103448275862,0.3793103448275862,0.1,,0.2711864406779661,0.3076923076923077,0.3076923076923077,0.5,0.25925925925925924,0.2222222222222222,0.3076923076923077,4.0,8.0,2.0,,,,0.125,0.0625,0.8,2.0,1.0,0.047619047619047616,,0.1935483870967742,0.08,0.058823529411764705,7.0,3.0,6.0,0.46153846153846156,0.2,0.4375,0.4666666666666667,1.0,0.42857142857142855,,False,3.0,0.5,3.0,,1.0,2.0,4.0,,4.0,0.5,0.6,0.2,,,6.0,,3.0,,,,,2.0,1.0,1.0,0.034482758620689655,0.058823529411764705,0.0625,0.6666666666666666,1.0,,,
200772,1610612742,Maurice Ager,Maurice Ager,200772,DAL,1378.0,23,2,41,40,16,17,4.0,81,1.0,1.0,,,,,,,2.0,4.0,2.0,3.0,5.0,3.0,3.0,15.0,41.0,,,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,,2.0,,,,,,,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,3.0,4.0,1.0,6.0,,,1.0,2.0,,,,,,3.0,16,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6,,0.5,0.75,,0.3333333333333333,0.6818181818181818,0.5,0.375,0.375,24.444444444444443,,,0.14285714285714285,0.07692307692307693,,0.09523809523809523,0.0625,,0.2,,0.14285714285714285,,,0.125,1.0,1.0,,,,,0.5,0.5,0.5,0.5,0.25,,,,,0.5,0.447675,,0.3829833333333334,0.1111111111111111,0.16666666666666666,0.06666666666666667,0.2,16.48,24.466666666666665,0.3902439024390244,1.0,,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,,,,0.5,0.6666666666666666,0.6666666666666666,,,0.125,0.5,0.5,,,0.3333333333333333,0.5,,1.0,,,,,0.125,0.3333333333333333,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,False,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,8437.0,141,-10,279,278,99,64,33.0,557,19.0,28.0,,,8.0,12.0,1.0,4.0,5.0,13.0,4.0,25.0,45.0,8.0,14.0,70.0,314.0,2.0,3.0,,4.0,9.0,17.0,4.0,25.0,12.0,38.0,,3.0,12.0,13.0,25.0,6.0,4.0,63.0,,,5.0,,9.0,,9.0,,5.0,2.0,3.0,5.0,4.0,3.0,8.0,2.0,4.0,17.0,22.0,,19.0,5.0,,10.0,2.0,,,,,,25.0,99,2.0,2.0,0.24,0.24,0.5555555555555556,0.6666666666666666,0.5294117647058824,0.5283018867924528,0.6666666666666666,0.5,0.5833333333333334,0.6666666666666666,0.5208333333333334,0.1509433962264151,21.316614420062695,0.625,,,0.09803921568627451,,0.06716417910447761,,,,,0.09090909090909091,,,0.5283018867924528,0.6785714285714286,0.76,0.07547169811320754,0.25,0.5,,0.24528301886792453,0.38461538461538464,0.38461538461538464,0.6,0.07547169811320754,,,0.5714285714285714,0.6666666666666666,0.6792452830188679,0.4947115384615384,0.36955,0.5325749999999999,0.1724137931034483,0.2,0.05714285714285714,0.35714285714285715,6.462222222222222,27.487499999999997,0.3548387096774194,9.0,,4.0,1.0,1.0,3.0,2.0,4.0,6.0,1.0,5.0,2.0,6.0,1.0,0.25,0.2857142857142857,0.1111111111111111,0.5,0.07547169811320754,0.25,0.25,1.0,0.047619047619047616,0.14285714285714285,0.3333333333333333,7.0,4.0,2.0,4.0,,,0.04819277108433735,0.08,0.15789473684210525,1.0,,,,0.06451612903225806,0.1111111111111111,,1.0,,1.0,0.25,0.10714285714285714,0.25,0.25,1.0,,,False,1.0,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,2303.0,38,-13,79,81,46,41,13.0,160,,1.0,,1.0,,,,1.0,,,1.0,,2.0,4.0,1.0,1.0,74.0,,1.0,,,,,,,,,,1.0,,2.0,2.0,2.0,,6.0,,2.0,2.0,,4.0,2.0,6.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,5.0,1.0,,2.0,,,1.0,,1.0,1.0,1.0,1.0,,,46,1.0,,,,,,,,,,0.07142857142857142,,,0.6666666666666666,9.574468085106384,0.5,,0.06060606060606061,0.1111111111111111,,0.1111111111111111,0.0425531914893617,,,,0.07142857142857142,,1.0,0.16666666666666666,,,0.16666666666666666,,,,,,,,0.16666666666666666,1.0,,,,0.8333333333333334,0.47065833333333335,0.47,0.4998,0.14285714285714285,0.3333333333333333,,,3.2,24.075000000000003,0.5822784810126582,2.0,,3.0,2.0,,,,2.0,,,2.0,,,,,,1.0,1.0,0.5,,,,1.0,,,,2.0,,,,,0.1111111111111111,0.16666666666666666,,,,0.2,,,0.25,0.16666666666666666,,,,,1.0,,,,,,False,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.25,,0.3333333333333333,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,122.0,2,4,5,4,5,4,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,1.0,,,,,,,,5,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,8382.0,140,-5,264,266,90,43,40.0,530,8.0,11.0,5.0,8.0,4.0,5.0,1.0,2.0,,2.0,,9.0,15.0,,3.0,21.0,297.0,5.0,8.0,1.0,11.0,4.0,7.0,1.0,9.0,4.0,14.0,8.0,,2.0,,2.0,,,4.0,4.0,12.0,12.0,2.0,25.0,16.0,41.0,,3.0,,3.0,3.0,2.0,1.0,4.0,1.0,1.0,21.0,5.0,,7.0,1.0,,3.0,1.0,10.0,4.0,10.0,7.0,,9.0,90,1.0,1.0,0.2222222222222222,0.4,0.6,0.625,0.5714285714285714,0.6,0.625,0.5714285714285714,0.5833333333333334,0.6111111111111112,0.5625,,7.07395498392283,0.75,0.16666666666666666,0.1518987341772152,0.26666666666666666,0.0975609756097561,0.20175438596491227,0.13333333333333333,0.22727272727272727,0.0975609756097561,0.07142857142857142,0.25,,0.7,0.7333333333333333,0.7272727272727273,0.7272727272727273,0.13333333333333333,0.5,0.5,,0.13333333333333333,,,,,1.0,0.625,0.7142857142857143,0.8,0.7333333333333333,0.5006133333333334,0.5449428571428571,0.4820428571428571,0.17647058823529413,0.17647058823529413,0.5238095238095238,0.42857142857142855,2.9066666666666667,,0.3409090909090909,16.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,11.0,1.0,,,,0.15942028985507245,0.17391304347826086,0.25,1.0,,0.1875,0.15384615384615385,0.18518518518518517,0.3076923076923077,0.10526315789473684,,,,,,,,,,4.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0
