EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Corner3FGA,FG2A,FG3A,OpponentPoints,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,ShortMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Loose Ball Fouls,Blocked3s,BlockedArc3,BlockedShortMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTDefRebounds,DefFTReboundPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,3SecondViolations,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3
147,1610612756,Jalen Rose,Jalen Rose,147,PHX,188.0,3,-1,5,4,2.0,4.0,9,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,2.0,2.0,2.0,0.5,22.22222222222222,0.5,0.5,0.5,0.391075,12.1,24.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,12599.0,210,4,414,421,130.0,48.0,835,7.0,3.0,45.0,5.0,454,19.0,26.0,2.0,59.0,17.0,130.0,0.1,15.286624203821656,0.14,0.06,0.66,0.5132302083333333,5.426666666666667,38.08,0.3140096618357488,110.0,17.0,28.0,4.0,7.0,4.0,8.0,4.0,5.0,10.0,2.0,2.0,2.0,26.0,10.0,62.0,4.0,9.0,1.0,9.0,6.0,14.0,4.0,4.0,16.0,24.0,28.0,4.0,1.0,1.0,2.0,7.0,4.0,3.0,10.0,7.0,2.0,10.0,2.0,16.0,18.0,12.0,30.0,4.0,5.0,4.0,1.0,8.0,1.0,4.0,8.0,1.0,4.0,3.0,16.0,1.0,5.0,9.0,3.0,23.0,3.0,3.0,15.0,3.0,7.0,2.0,2.0,2.0,2.0,2.0,16.0,2.0,2.0,0.46153846153846156,0.5,0.5777777777777777,0.4444444444444444,0.42857142857142855,0.52,0.4444444444444444,0.3333333333333333,0.5535714285714286,0.45,0.38095238095238093,0.044444444444444446,0.07142857142857142,0.5,0.11510791366906475,0.07352941176470588,0.03571428571428571,0.04,0.09230769230769231,0.06451612903225806,0.08695652173913043,0.02631578947368421,0.09615384615384616,0.10526315789473684,0.02,0.13333333333333333,0.20454545454545456,0.043478260869565216,0.2,1.0,0.56,0.6071428571428571,0.6538461538461539,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.25,0.2,0.5,0.5,0.8,0.04,0.7777777777777778,0.5714285714285714,0.4444444444444444,0.5,0.1111111111111111,0.1111111111111111,0.5377555555555555,0.5047656250000001,0.12962962962962962,0.14285714285714285,0.14516129032258066,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,20951.0,349,10,685,689,239.0,79.0,1374,20.0,16.0,99.0,59.0,730,18.0,24.0,5.0,54.0,30.0,239.0,0.37341772151898733,25.35211267605634,0.12658227848101267,0.10126582278481013,0.7025316455696202,0.5220515822784809,6.842424242424244,25.27796610169491,0.34890510948905107,189.0,32.0,52.0,2.0,4.0,9.0,20.0,5.0,9.0,27.0,6.0,43.0,16.0,46.0,28.0,174.0,4.0,8.0,,8.0,14.0,35.0,22.0,10.0,56.0,32.0,60.0,,,43.0,9.0,6.0,1.0,5.0,8.0,5.0,1.0,6.0,9.0,22.0,31.0,7.0,38.0,2.0,12.0,7.0,5.0,12.0,2.0,4.0,10.0,,8.0,1.0,22.0,1.0,10.0,10.0,5.0,33.0,4.0,3.0,39.0,3.0,20.0,1.0,1.0,,2.0,1.0,56.0,6.0,,0.34782608695652173,0.34782608695652173,0.46464646464646464,0.5,0.4,0.4620253164556962,0.25,0.40350877192982454,0.4943181818181818,0.25,0.4444444444444444,0.09090909090909091,0.1346153846153846,0.5454545454545454,0.09322033898305085,0.027149321266968326,0.09473684210526316,0.011363636363636364,0.09365558912386707,0.022653721682847898,0.0379746835443038,0.045454545454545456,,,0.1232876712328767,0.023255813953488372,0.14285714285714285,0.10126582278481013,0.024096385542168676,0.5,0.3291139240506329,0.6153846153846154,0.7111111111111111,0.4375,0.25,0.2631578947368421,0.2,0.17088607594936708,0.3333333333333333,0.34615384615384615,0.1111111111111111,0.2721518987341772,0.25,0.5,0.3508771929824561,0.45,0.10526315789473684,0.2807017543859649,0.5130535714285714,0.49852807017543865,0.11428571428571428,0.1724137931034483,0.04597701149425287,0.3218390804597701,3.0,4.0,2.0,15.0,4.0,4.0,18.0,8.0,6.0,39.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,0.7222222222222222,0.3050847457627119,0.2727272727272727,0.3050847457627119,0.05,0.037037037037037035,0.01694915254237288,0.0625,0.1875,0.1875,1.0,0.3488372093023256,0.3488372093023256,0.6666666666666666,0.5,0.25,0.25,0.3333333333333333,0.25,0.3488372093023256,,,,,,,,,,,,,,,True,,,,,,,,
2592,1610612756,James Jones,James Jones,2592,PHX,4307.0,72,-26,144,143,40.0,18.0,287,,,7.0,5.0,170,1.0,1.0,,2.0,2.0,40.0,0.4166666666666667,10.303030303030303,,,0.5,0.47456666666666664,17.32857142857143,25.5,0.2777777777777778,23.0,1.0,1.0,,,,,,4.0,6.0,,5.0,,5.0,6.0,16.0,2.0,2.0,2.0,6.0,,1.0,,,,6.0,4.0,,,5.0,,,,,1.0,,1.0,1.0,2.0,5.0,7.0,2.0,9.0,,2.0,,2.0,1.0,,,,,1.0,,1.0,,,,,7.0,,1.0,8.0,,4.0,,1.0,,1.0,1.0,,1.0,,0.6,0.6,0.7142857142857143,1.0,,0.4166666666666667,1.0,,0.5,1.0,,,,1.0,0.12195121951219512,0.024390243902439025,0.09523809523809523,0.041666666666666664,0.11290322580645161,0.03076923076923077,0.058823529411764705,,,,0.15789473684210525,,0.14285714285714285,0.15384615384615385,,1.0,0.08333333333333333,1.0,1.0,1.0,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,,,,,,,0.42205000000000004,0.4195,0.25,0.36363636363636365,0.375,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
703,1610612756,Kurt Thomas,Kurt Thomas,703,PHX,7520.0,125,3,235,246,16.0,23.0,481,4.0,,38.0,,247,3.0,6.0,,15.0,15.0,16.0,,17.490494296577946,0.10526315789473684,,0.2631578947368421,0.4465026315789473,11.913157894736841,,0.06808510638297872,78.0,6.0,10.0,1.0,2.0,,1.0,2.0,13.0,24.0,,,,21.0,4.0,46.0,2.0,3.0,,4.0,,2.0,,,,38.0,4.0,2.0,,,3.0,3.0,3.0,,2.0,1.0,2.0,7.0,5.0,20.0,27.0,9.0,36.0,,3.0,2.0,1.0,3.0,,3.0,3.0,,,3.0,6.0,1.0,,11.0,,9.0,1.0,2.0,4.0,,2.0,,6.0,5.0,6.0,4.0,,2.0,,0.9047619047619048,0.95,0.5526315789473685,0.6666666666666666,,0.5526315789473685,0.6666666666666666,,0.575,0.6666666666666666,,0.07894736842105263,0.2,0.5,0.23255813953488372,0.08641975308641975,0.18518518518518517,0.08333333333333333,0.22123893805309736,0.08571428571428572,0.08,0.15,0.05555555555555555,0.2222222222222222,0.20689655172413793,0.22580645161290322,0.2692307692307692,0.18181818181818182,,0.6666666666666666,0.2631578947368421,0.6,0.75,0.8333333333333334,0.5,0.5,0.5,0.631578947368421,0.5416666666666666,0.5652173913043478,1.0,,0.6666666666666666,0.5,0.5,,,,0.65115,0.4309,0.05,0.05,0.08695652173913043,,,,,,,,,,,,,,,,,,1.0,,,,,,0.041666666666666664,,0.2,,,,,,,,,,,,,2.0,0.2857142857142857,,,,,,,,,,,,,True,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,16980.0,283,30,555,562,202.0,60.0,1117,22.0,9.0,78.0,18.0,568,6.0,7.0,,15.0,16.0,202.0,0.1875,18.412698412698415,0.22916666666666666,0.09375,0.6666666666666666,0.5466973684210527,4.441025641025642,25.700000000000003,0.36396396396396397,154.0,30.0,46.0,5.0,8.0,11.0,15.0,10.0,3.0,10.0,2.0,9.0,6.0,43.0,15.0,116.0,6.0,10.0,,18.0,18.0,24.0,8.0,5.0,41.0,66.0,20.0,8.0,1.0,8.0,7.0,1.0,,1.0,5.0,1.0,6.0,12.0,18.0,32.0,54.0,18.0,72.0,2.0,7.0,5.0,2.0,10.0,,7.0,,,3.0,,10.0,2.0,4.0,12.0,,13.0,1.0,1.0,23.0,1.0,10.0,1.0,10.0,2.0,10.0,6.0,41.0,1.0,1.0,0.7674418604651163,0.8461538461538461,0.5512820512820513,0.6,0.75,0.5260416666666666,0.6923076923076923,0.5625,0.5424528301886793,0.6923076923076923,0.5857142857142857,0.08974358974358974,0.08695652173913043,1.0,0.1693121693121693,0.06593406593406594,0.2,0.08955223880597014,0.17921146953405018,0.07228915662650602,0.10294117647058823,0.05357142857142857,0.034482758620689655,0.16666666666666666,0.017857142857142856,0.2676056338028169,0.1935483870967742,0.17333333333333334,0.05,0.6,0.4791666666666667,0.6521739130434783,0.7142857142857143,0.8,0.45454545454545453,0.5263157894736842,0.6,0.10416666666666667,0.3,0.3,1.0,0.09375,0.6153846153846154,0.625,0.46875,0.7333333333333333,0.0625,0.1875,0.5584772727272727,0.5400612903225805,0.09523809523809523,0.11494252873563218,0.15517241379310345,0.35344827586206895,3.0,2.0,,2.0,1.0,,5.0,3.0,,15.0,,2.0,,,,,8.0,1.0,0.2777777777777778,,0.29411764705882354,0.13636363636363635,,0.061224489795918366,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.2222222222222222,1.0,0.2,0.15384615384615385,0.07692307692307693,,,0.25,4.0,0.25,1.0,1.0,2.0,2.0,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,,,True,,,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,16009.0,267,7,520,520,196.0,58.0,1040,2.0,13.0,23.0,32.0,554,10.0,12.0,1.0,26.0,26.0,196.0,0.5818181818181818,11.824324324324325,0.03636363636363636,0.23636363636363636,0.6909090909090909,0.5131790909090908,12.652173913043478,24.803124999999998,0.3769230769230769,164.0,5.0,6.0,,,1.0,1.0,,8.0,15.0,6.0,19.0,6.0,13.0,8.0,76.0,,1.0,,,3.0,6.0,12.0,4.0,16.0,18.0,8.0,,,19.0,1.0,2.0,2.0,,4.0,5.0,2.0,2.0,6.0,10.0,17.0,4.0,21.0,,7.0,4.0,3.0,5.0,1.0,4.0,6.0,,1.0,1.0,11.0,3.0,3.0,12.0,3.0,16.0,1.0,9.0,9.0,1.0,3.0,2.0,1.0,1.0,1.0,,16.0,7.0,2.0,0.6923076923076923,0.6923076923076923,0.5652173913043478,,0.5,0.6181818181818182,,0.3333333333333333,0.6440677966101694,,0.4,0.043478260869565216,,0.45454545454545453,0.054945054945054944,0.012195121951219513,0.08955223880597014,0.029850746268656716,0.0642570281124498,0.017316017316017316,0.016129032258064516,,0.0196078431372549,0.08695652173913043,0.09259259259259259,,0.07692307692307693,0.06779661016949153,,,0.10909090909090909,0.8333333333333334,0.8333333333333334,0.6,,,,0.2727272727272727,0.5333333333333333,0.5333333333333333,0.75,0.34545454545454546,,,0.05555555555555555,1.0,0.3333333333333333,0.3333333333333333,0.5252,0.5229027777777778,0.05263157894736842,0.12,,0.21052631578947367,7.0,1.0,2.0,7.0,3.0,,14.0,4.0,2.0,39.0,3.0,7.0,1.0,1.0,,,,0.9285714285714286,0.4375,0.16666666666666666,0.4375,0.5,,,0.25,0.5384615384615384,0.5384615384615384,1.0,0.3684210526315789,0.3684210526315789,0.8571428571428571,,0.2,0.6,0.3333333333333333,,0.3684210526315789,1.0,0.058823529411764705,,,,,,,,,,,,,True,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,11512.0,192,17,388,383,194.0,51.0,771,32.0,2.0,99.0,3.0,405,1.0,1.0,,2.0,25.0,194.0,0.029411764705882353,29.046563192904657,0.3137254901960784,0.0196078431372549,0.5098039215686274,0.48379607843137257,6.149494949494949,24.5,0.5,93.0,34.0,49.0,7.0,12.0,19.0,28.0,12.0,8.0,18.0,2.0,1.0,,54.0,39.0,150.0,10.0,20.0,12.0,32.0,24.0,46.0,2.0,27.0,78.0,76.0,32.0,10.0,,1.0,10.0,,,,1.0,,4.0,15.0,13.0,34.0,54.0,19.0,73.0,6.0,8.0,6.0,2.0,,,,9.0,1.0,,2.0,9.0,1.0,3.0,14.0,2.0,31.0,1.0,1.0,47.0,5.0,24.0,2.0,8.0,6.0,8.0,6.0,78.0,3.0,1.0,0.7037037037037037,0.7755102040816326,0.5454545454545454,0.5,0.5217391304347826,0.5441176470588235,0.47619047619047616,0.53125,0.6097560975609756,0.5714285714285714,0.6290322580645161,0.10101010101010101,0.14285714285714285,,0.2556390977443609,0.11904761904761904,0.23214285714285715,0.07272727272727272,0.24867724867724866,0.10497237569060773,0.17777777777777778,0.13636363636363635,0.02702702702702703,0.05263157894736842,0.23529411764705882,0.2982456140350877,0.21428571428571427,0.2608695652173913,0.16216216216216217,0.75,0.4803921568627451,0.6938775510204082,0.8095238095238095,0.7058823529411765,0.375,0.41379310344827586,0.8333333333333334,0.17647058823529413,0.4444444444444444,0.4444444444444444,0.5,0.00980392156862745,0.5714285714285714,0.5833333333333334,0.5833333333333334,0.6785714285714286,0.041666666666666664,,0.5065733333333334,0.5057260416666667,0.19834710743801653,0.2033898305084746,0.21333333333333335,0.52,1.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,,,,3.0,,,2.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.09375,,0.08333333333333333,0.1,0.5,0.5,1.0,,,,0.2857142857142857,0.047619047619047616,,0.5,,,7.0,0.4666666666666667,,,,,1.0,,,,,,1.0,2.0,True,,,,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,14375.0,240,10,470,468,173.0,53.0,938,15.0,3.0,64.0,18.0,501,73.0,90.0,10.0,197.0,13.0,173.0,0.21951219512195122,22.889305816135085,0.18292682926829268,0.036585365853658534,0.4878048780487805,0.48499634146341464,9.921875,24.883333333333336,0.3680851063829787,128.0,9.0,22.0,,1.0,5.0,9.0,5.0,10.0,27.0,1.0,15.0,8.0,24.0,25.0,100.0,2.0,4.0,4.0,11.0,6.0,16.0,9.0,18.0,42.0,4.0,44.0,,,15.0,7.0,17.0,9.0,8.0,49.0,14.0,2.0,,6.0,14.0,21.0,2.0,23.0,,3.0,3.0,,16.0,5.0,11.0,11.0,3.0,5.0,,27.0,,10.0,5.0,1.0,26.0,,5.0,29.0,1.0,5.0,9.0,,,,,42.0,2.0,8.0,0.08333333333333333,0.08333333333333333,0.375,0.5,0.375,0.4573170731707317,0.7,0.48,0.5157894736842106,0.7857142857142857,0.5833333333333334,0.109375,0.13636363636363635,0.5925925925925926,0.08284023668639054,,0.09836065573770492,0.031746031746031744,0.08695652173913043,0.009523809523809525,,,,0.047619047619047616,0.1276595744680851,0.04477611940298507,0.09090909090909091,0.11320754716981132,,,0.2682926829268293,0.4090909090909091,0.47368421052631576,0.2222222222222222,0.3333333333333333,0.38461538461538464,,0.32926829268292684,0.37037037037037035,0.4,,0.18292682926829268,0.2,,0.36,0.5555555555555556,0.04,0.32,0.37220000000000003,0.48833999999999994,0.05813953488372093,0.07352941176470588,0.11,0.42,3.0,1.0,1.0,6.0,,3.0,9.0,1.0,4.0,12.0,15.0,6.0,1.0,,,,,0.4444444444444444,0.5,0.4444444444444444,0.5,0.13333333333333333,0.07407407407407407,0.023809523809523808,,1.0,1.0,1.0,0.4,0.4,0.16666666666666666,,0.2,,1.0,0.375,0.4,1.0,0.0625,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,,True,,,,,,,,
2469,1610612756,Pat Burke,Pat Burke,2469,PHX,247.0,4,-2,7,6,3.0,1.0,13,1.0,,1.0,,9,,,,,2.0,3.0,,12.5,1.0,,,0.3534,8.4,,0.42857142857142855,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
