EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,Travels,SecondChanceFg3Pct,DefCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,15313.0,255,85.0,483,479,168,180.0,49.0,962,27.0,41.0,5.0,12.0,11.0,15.0,6.0,9.0,1.0,3.0,1.0,34.0,53.0,1.0,6.0,74.0,476,5.0,12.0,1.0,11.0,14.0,18.0,5.0,33.0,52.0,16.0,6.0,1.0,5.0,6.0,5.0,11.0,2.0,3.0,4.0,2.0,27.0,9.0,16.0,4.0,28.0,6.0,38.0,25.0,63.0,2.0,3.0,3.0,2.0,2.0,4.0,6.0,1.0,1.0,18.0,32,4.0,2.0,15.0,3.0,3.0,12.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,33.0,168,4.0,3.0,0.7647058823529411,0.8387096774193549,0.6415094339622641,0.4166666666666667,0.7777777777777778,0.6296296296296297,0.4166666666666667,0.7777777777777778,0.6271186440677966,0.4230769230769231,0.75,0.018518518518518517,0.09433962264150944,0.0975609756097561,0.1111111111111111,11.882998171846436,0.3333333333333333,0.3333333333333333,0.1686746987951807,0.11267605633802817,0.08888888888888889,0.1323529411764706,0.15165876777251186,0.11904761904761904,0.13725490196078433,0.11764705882352941,0.08771929824561403,0.13636363636363635,0.125,0.1509433962264151,0.25,0.13043478260869565,0.125,0.14285714285714285,0.7592592592592593,0.6585365853658537,0.7297297297297297,0.8518518518518519,0.16666666666666666,0.6666666666666666,0.75,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,0.018518518518518517,1.0,0.4166666666666667,0.4,0.8333333333333334,0.7333333333333333,0.7777777777777778,0.5712283018867925,0.6121454545454545,0.6019333333333334,0.07142857142857142,0.07272727272727272,0.14864864864864866,0.44594594594594594,2.767924528301887,58.8,0.34782608695652173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
109,1610612759,Robert Horry,Robert Horry,109,SAS,17580.0,293,56.0,564,542,205,223.0,56.0,1106,6.0,8.0,4.0,4.0,1.0,2.0,,1.0,3.0,6.0,16.0,9.0,15.0,28.0,9.0,63.0,528,4.0,4.0,,8.0,3.0,5.0,7.0,31.0,12.0,6.0,6.0,,1.0,17.0,9.0,26.0,4.0,5.0,8.0,8.0,61.0,2.0,9.0,6.0,33.0,6.0,45.0,13.0,58.0,,10.0,3.0,8.0,6.0,3.0,11.0,2.0,2.0,14.0,28,3.0,2.0,13.0,1.0,3.0,10.0,,1.0,4.0,14.0,9.0,16.0,,31.0,205,2.0,4.0,0.6666666666666666,1.0,0.6,1.0,0.6,0.627906976744186,0.4444444444444444,0.8,0.65625,0.4444444444444444,0.8157894736842105,0.6511627906976745,0.06666666666666667,0.125,,9.276729559748427,0.7272727272727273,0.25,0.1625615763546798,0.05113636363636364,0.12,0.02531645569620253,0.1541501976284585,0.043137254901960784,0.06666666666666667,0.05660377358490566,0.031746031746031744,0.045454545454545456,,0.1780821917808219,0.13793103448275862,0.16666666666666666,0.18181818181818182,,0.18604651162790697,0.75,0.8571428571428571,0.5,0.023255813953488372,,,,0.13953488372093023,0.5,0.5,1.0,0.37209302325581395,0.4444444444444444,1.0,0.25,0.13333333333333333,0.5,0.8372093023255814,0.5389976744186047,0.5946125,0.5086133333333333,0.022727272727272728,0.0625,0.12698412698412698,0.49206349206349204,8.046666666666669,23.960714285714285,0.36347517730496454,7.0,12.0,1.0,5.0,6.0,5.0,4.0,1.0,4.0,12.0,5.0,6.0,10.0,36.0,16.0,5.0,1.0,2.0,7.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,0.42857142857142855,0.6,0.42857142857142855,0.11764705882352941,0.3125,0.27906976744186046,0.5833333333333334,0.5833333333333334,1.0,0.3125,0.3125,1.0,0.1111111111111111,0.4444444444444444,0.4,0.8333333333333334,0.26666666666666666,0.25,0.3125,,,,,,,,,,,,,,,,,,,,,,,True
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,22546.0,376,38.0,718,715,242,273.0,72.0,1433,4.0,6.0,,1.0,1.0,1.0,,5.0,5.0,11.0,4.0,9.0,22.0,50.0,1.0,85.0,734,,3.0,,6.0,3.0,5.0,1.0,34.0,10.0,8.0,,,1.0,9.0,7.0,16.0,4.0,3.0,2.0,4.0,39.0,3.0,4.0,7.0,21.0,6.0,34.0,7.0,41.0,2.0,17.0,9.0,2.0,2.0,7.0,9.0,2.0,2.0,5.0,27,1.0,,12.0,2.0,7.0,4.0,,2.0,,2.0,,2.0,,34.0,242,8.0,,0.5555555555555556,0.5555555555555556,0.4090909090909091,,0.6,0.5833333333333334,0.3333333333333333,0.75,0.5743243243243243,0.3333333333333333,0.7391304347826086,0.6944444444444444,0.045454545454545456,0.16666666666666666,,10.336239103362391,0.2222222222222222,0.25,0.08713692946058091,0.019417475728155338,0.0875,0.031578947368421054,0.08722741433021806,0.023255813953488372,0.04411764705882353,,0.0136986301369863,0.03333333333333333,0.02857142857142857,0.05154639175257732,0.109375,0.1125,0.0847457627118644,0.05,0.08333333333333333,0.6666666666666666,0.8,0.5,0.06944444444444445,,,,0.1527777777777778,0.45454545454545453,0.45454545454545453,0.6,0.05555555555555555,0.1111111111111111,,,0.045454545454545456,1.0,0.7777777777777778,0.5199319444444445,0.51225625,0.5099659090909091,0.02702702702702703,0.08333333333333333,0.07058823529411765,0.4,11.363636363636362,23.381999999999998,0.3370473537604457,22.0,46.0,5.0,9.0,16.0,,1.0,,1.0,22.0,6.0,9.0,17.0,63.0,4.0,,3.0,,8.0,,3.0,,,1.0,1.0,1.0,,,0.9545454545454546,0.44,0.5294117647058824,0.44,,0.5,0.6388888888888888,0.4782608695652174,0.4782608695652174,0.9545454545454546,,,,0.5555555555555556,0.1111111111111111,0.7272727272727273,0.5625,0.045454545454545456,,,2.0,2.0,3.0,3.0,0.3333333333333333,0.09523809523809523,0.4,1.0,,,,,,,,,,,,,,,True
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,9272.0,155,5.0,277,290,70,109.0,30.0,567,,3.0,,,,1.0,1.0,5.0,13.0,31.0,,14.0,39.0,,2.0,30.0,277,,2.0,,,1.0,3.0,,2.0,22.0,6.0,,,1.0,7.0,10.0,17.0,4.0,6.0,2.0,2.0,44.0,,1.0,1.0,5.0,,6.0,1.0,7.0,,3.0,2.0,3.0,3.0,7.0,10.0,,3.0,8.0,18,2.0,2.0,3.0,,2.0,2.0,,1.0,,,,,,2.0,70,,,0.7857142857142857,0.7857142857142857,0.358974358974359,,0.3333333333333333,0.358974358974359,,0.3333333333333333,0.375,,0.3333333333333333,,0.02564102564102564,,0.2,15.576323987538942,0.3,,0.04950495049504951,0.01098901098901099,0.02702702702702703,,0.043478260869565216,0.006993006993006993,,,0.02564102564102564,,,,,0.13157894736842105,,,0.07692307692307693,,,,0.1282051282051282,0.2,0.25,,0.7948717948717948,0.41935483870967744,0.41935483870967744,0.8461538461538461,,,,,0.3333333333333333,,0.07692307692307693,0.3990153846153846,0.3812,0.47513333333333335,0.025,0.025,,0.06666666666666667,15.592307692307694,,0.2527075812274368,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.1,,,2.0,1.0,1.0,,,,,,,,,,,,True
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,36136.0,602,90.0,1155,1136,381,418.0,122.0,2291,34.0,60.0,4.0,7.0,10.0,21.0,15.0,46.0,12.0,42.0,79.0,61.0,148.0,99.0,97.0,333.0,1174,8.0,17.0,6.0,34.0,18.0,48.0,52.0,115.0,44.0,78.0,2.0,,13.0,56.0,18.0,74.0,5.0,13.0,36.0,12.0,166.0,6.0,10.0,18.0,67.0,8.0,93.0,16.0,109.0,4.0,33.0,20.0,28.0,20.0,14.0,42.0,3.0,16.0,30.0,61,1.0,3.0,88.0,1.0,8.0,116.0,2.0,26.0,25.0,3.0,,4.0,,115.0,381,7.0,23.0,0.36065573770491804,0.36666666666666664,0.41216216216216217,0.47058823529411764,0.375,0.4777327935222672,0.5185185185185185,0.4144736842105263,0.5484949832775919,0.5483870967741935,0.5280373831775701,0.4008097165991903,0.08783783783783784,0.1,0.13043478260869565,26.15030674846626,0.6666666666666666,0.19047619047619047,0.16962025316455695,0.028409090909090908,0.15384615384615385,0.03773584905660377,0.166015625,0.03131115459882583,0.02631578947368421,0.02702702702702703,0.031496062992125984,0.030303030303030304,0.05,0.14285714285714285,0.125,0.22916666666666666,0.15294117647058825,0.030303030303030304,0.242914979757085,0.5666666666666667,0.6296296296296297,0.35294117647058826,0.1862348178137652,0.32608695652173914,0.375,0.3333333333333333,0.1700404858299595,0.2857142857142857,0.2926829268292683,0.4166666666666667,0.31983805668016196,0.25925925925925924,0.5714285714285714,0.25,0.27631578947368424,0.47619047619047616,0.6437246963562753,0.5032495951417004,0.5083647058823528,0.4912519736842106,0.11313868613138686,0.1511627906976744,0.1021021021021021,0.34534534534534533,7.932432432432431,24.519191919191915,0.32987012987012987,7.0,20.0,5.0,2.0,6.0,31.0,5.0,7.0,22.0,38.0,10.0,9.0,28.0,93.0,79.0,31.0,8.0,,13.0,8.0,,1.0,1.0,2.0,1.0,3.0,,,0.8157894736842105,0.3838383838383838,0.32142857142857145,0.3838383838383838,,0.75,0.08097165991902834,0.35,0.35,1.0,0.3924050632911392,0.3924050632911392,0.7741935483870968,0.18518518518518517,0.18518518518518517,0.07894736842105263,0.3333333333333333,0.2894736842105263,0.3181818181818182,0.3924050632911392,2.0,4.0,21.0,3.0,0.4,0.15625,0.4,1.0,5.0,3.0,,2.0,2.0,5.0,5.0,0.023809523809523808,0.4,1.0,0.049019607843137254,,,,True
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,26576.0,443,79.0,870,841,314,311.0,89.0,1711,50.0,85.0,6.0,8.0,20.0,37.0,8.0,23.0,30.0,76.0,15.0,88.0,184.0,19.0,52.0,249.0,892,8.0,13.0,,16.0,30.0,64.0,18.0,90.0,54.0,122.0,4.0,,11.0,28.0,31.0,59.0,14.0,17.0,21.0,5.0,149.0,5.0,4.0,9.0,21.0,,30.0,10.0,40.0,2.0,16.0,13.0,16.0,9.0,26.0,42.0,2.0,13.0,9.0,28,1.0,8.0,58.0,,1.0,77.0,9.0,39.0,4.0,,,,,90.0,314,5.0,3.0,0.3068181818181818,0.313953488372093,0.4782608695652174,0.6153846153846154,0.46875,0.4852216748768473,0.5333333333333333,0.4931506849315068,0.5253164556962026,0.5333333333333333,0.5357142857142857,0.09359605911330049,0.059782608695652176,0.11764705882352941,,28.703703703703702,0.38095238095238093,,0.07241379310344828,0.015503875968992248,0.1125,0.04807692307692308,0.08108108108108109,0.024861878453038673,0.022988505747126436,0.011904761904761904,0.011494252873563218,0.04918032786885246,0.046511627906976744,0.06956521739130435,0.028985507246376812,0.10377358490566038,0.08620689655172414,0.02127659574468085,0.4187192118226601,0.5882352941176471,0.6666666666666666,0.2,0.11330049261083744,0.34782608695652173,0.34782608695652173,0.125,0.37438423645320196,0.39473684210526316,0.4,0.5333333333333333,0.07389162561576355,0.5333333333333333,0.75,0.16666666666666666,0.5068493150684932,0.5405405405405406,0.5123152709359606,0.4795999999999999,0.5407363636363637,0.48170821917808226,0.16738197424892703,0.1822429906542056,0.0642570281124498,0.3614457831325301,9.172282608695653,25.605263157894736,0.36091954022988504,3.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,8.0,7.0,2.0,4.0,9.0,21.0,15.0,4.0,2.0,1.0,3.0,7.0,1.0,,,,,,,,1.0,0.3684210526315789,0.4444444444444444,0.3684210526315789,0.030303030303030304,,0.019704433497536946,0.75,0.75,1.0,0.26666666666666666,0.3076923076923077,1.0,0.06666666666666667,0.06666666666666667,0.0136986301369863,1.0,0.1095890410958904,0.375,0.26666666666666666,,,,1.0,,0.18181818181818182,,,13.0,2.0,,,,,,0.013157894736842105,,,,2.0,0.10526315789473684,0.13333333333333333,True
699,1610612759,Brent Barry,Brent Barry,699,SAS,7329.0,122,18.0,234,230,71,86.0,24.0,464,3.0,4.0,,,,,,,,1.0,15.0,3.0,5.0,29.0,,30.0,231,,,,,,,,12.0,6.0,,,,,5.0,6.0,11.0,4.0,2.0,3.0,2.0,28.0,,2.0,4.0,6.0,1.0,11.0,2.0,13.0,,2.0,1.0,4.0,4.0,2.0,6.0,1.0,,5.0,8,,,5.0,1.0,2.0,,,,,1.0,1.0,1.0,,12.0,71,1.0,,1.0,1.0,0.6,,,0.4411764705882353,,0.6666666666666666,0.4411764705882353,,0.6666666666666666,0.8529411764705882,,,,15.209125475285171,0.6666666666666666,0.1,0.0759493670886076,0.028169014084507043,0.13333333333333333,,0.09174311926605505,0.01694915254237288,0.03571428571428571,,0.04,,,0.07407407407407407,0.09523809523809523,0.06451612903225806,0.13636363636363635,,0.11764705882352941,0.75,0.75,1.0,,,,,0.029411764705882353,,,,0.4411764705882353,,,,,,0.9705882352941176,0.5566926470588236,,0.5333833333333333,,,,0.4,3.7199999999999998,24.134482758620685,0.3034188034188034,4.0,14.0,,2.0,5.0,4.0,1.0,2.0,4.0,8.0,1.0,4.0,9.0,24.0,15.0,4.0,,,1.0,,,,,,,,,1.0,1.0,0.27586206896551724,0.4444444444444444,0.27586206896551724,,,0.4117647058823529,0.2857142857142857,0.2857142857142857,1.0,0.26666666666666666,0.26666666666666666,1.0,,1.0,0.5555555555555556,0.4,0.4444444444444444,0.5,0.26666666666666666,,,,,,0.125,,,1.0,1.0,,,,,,,,,,,,,True
714,1610612759,Michael Finley,Michael Finley,714,SAS,14235.0,237,45.0,472,456,162,169.0,52.0,928,2.0,3.0,,1.0,1.0,1.0,3.0,6.0,3.0,16.0,32.0,8.0,25.0,52.0,31.0,119.0,504,1.0,5.0,2.0,7.0,1.0,5.0,23.0,52.0,6.0,10.0,,,1.0,6.0,3.0,9.0,2.0,1.0,3.0,2.0,21.0,2.0,1.0,8.0,10.0,1.0,19.0,3.0,22.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,,1.0,8.0,9,,1.0,19.0,1.0,2.0,35.0,,2.0,12.0,2.0,1.0,2.0,,52.0,162,,11.0,0.375,0.375,0.32,0.2,0.2,0.5714285714285714,0.4166666666666667,0.725,0.6153846153846154,0.5,0.765625,0.6753246753246753,0.04,0.3333333333333333,,17.100371747211895,0.5,0.06666666666666667,0.06666666666666667,0.006535947712418301,0.1702127659574468,0.03225806451612903,0.09137055837563451,0.013953488372093023,,0.0196078431372549,,,0.1,0.01694915254237288,0.05128205128205128,0.1346153846153846,0.16216216216216217,0.04878048780487805,0.03896103896103896,0.6666666666666666,1.0,1.0,0.07792207792207792,0.5,0.5,,0.2077922077922078,0.1875,0.1875,0.3333333333333333,0.4155844155844156,0.16666666666666666,,,0.05,1.0,0.7142857142857143,0.4994681818181818,0.4702333333333333,0.472465,0.02531645569620253,0.07407407407407407,0.058823529411764705,0.4369747899159664,13.548,24.31923076923077,0.3432203389830508,13.0,20.0,1.0,6.0,7.0,11.0,,3.0,8.0,24.0,1.0,9.0,15.0,69.0,32.0,11.0,1.0,,1.0,,,,,1.0,,1.0,,,0.9583333333333334,0.46153846153846156,0.6,0.46153846153846156,,0.5,0.2597402597402597,0.65,0.65,1.0,0.34375,0.34375,0.9090909090909091,0.16666666666666666,,0.35,0.8571428571428571,0.4,0.375,0.34375,1.0,1.0,3.0,,1.0,0.2,1.0,1.0,,,,,,8.0,,,,,,,,,True
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,25420.0,424,62.0,816,797,242,273.0,92.0,1613,57.0,84.0,17.0,28.0,19.0,27.0,35.0,84.0,7.0,14.0,,99.0,182.0,,61.0,259.0,845,19.0,36.0,8.0,46.0,29.0,56.0,19.0,77.0,102.0,96.0,20.0,,20.0,26.0,13.0,39.0,8.0,5.0,16.0,7.0,91.0,18.0,24.0,17.0,65.0,6.0,88.0,47.0,135.0,5.0,9.0,7.0,17.0,3.0,17.0,34.0,2.0,5.0,26.0,39,4.0,7.0,72.0,4.0,1.0,92.0,4.0,41.0,7.0,32.0,28.0,32.0,3.0,77.0,242,4.0,7.0,0.5151515151515151,0.5730337078651685,0.5439560439560439,0.5277777777777778,0.5178571428571429,0.5439560439560439,0.5277777777777778,0.5178571428571429,0.5730088495575221,0.5476190476190477,0.5579710144927537,,0.10989010989010989,0.09523809523809523,0.14285714285714285,28.077753779697623,0.5,0.2,0.22807017543859648,0.09375,0.22077922077922077,0.1782178217821782,0.2265193370165746,0.11764705882352941,0.16455696202531644,0.09782608695652174,0.023529411764705882,0.13333333333333333,0.24390243902439024,0.2636363636363636,0.2894736842105263,0.1414141414141414,0.23636363636363636,0.08064516129032258,0.46153846153846156,0.6785714285714286,0.75,0.631578947368421,0.46153846153846156,0.4166666666666667,0.4861111111111111,0.34285714285714286,0.07692307692307693,0.5,0.5,0.42857142857142855,,0.7777777777777778,0.6071428571428571,0.29411764705882354,0.48214285714285715,0.7037037037037037,0.46153846153846156,0.4846901098901098,0.547096,0.4890125000000001,0.1872146118721461,0.1872146118721461,0.1776061776061776,0.2972972972972973,5.543956043956046,,0.2965686274509804,,,,,,,,,,,,,,,,,3.0,5.0,2.0,14.0,,,,,4.0,19.0,,2.0,,,,,0.1282051282051282,0.59375,,,,,,,,,,,,,,,,,,5.0,,0.18181818181818182,,,,,,,,,,,,,,,,,True
1922,1610612759,Francisco Elson,Francisco Elson,1922,SAS,5919.0,99,-23.0,177,183,43,46.0,21.0,360,6.0,9.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,,8.0,14.0,,6.0,22.0,196,2.0,3.0,,4.0,3.0,3.0,1.0,7.0,14.0,2.0,2.0,,1.0,1.0,,1.0,,,1.0,,2.0,1.0,6.0,1.0,4.0,3.0,8.0,7.0,15.0,,4.0,2.0,3.0,1.0,7.0,10.0,1.0,1.0,9.0,22,2.0,4.0,6.0,,,12.0,,6.0,,2.0,1.0,3.0,,7.0,43,2.0,,0.875,1.0,0.5714285714285714,0.6666666666666666,1.0,0.5714285714285714,0.6666666666666666,1.0,0.55,0.6666666666666666,0.875,,0.07142857142857142,0.1111111111111111,,15.228426395939087,0.3,0.6,0.06451612903225806,0.11538461538461539,0.047619047619047616,0.041666666666666664,0.060240963855421686,0.09210526315789473,0.07692307692307693,0.05263157894736842,0.2,,0.1,,,0.14285714285714285,0.0625,,0.6428571428571429,0.6666666666666666,0.75,0.8333333333333334,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,1.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.6428571428571429,0.5591928571428572,0.67485,0.4405666666666666,0.3,0.3,0.18181818181818182,0.3181818181818182,5.135714285714285,,0.24293785310734464,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,True
