EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsUnassisted2s,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShortMidRangeFGA,DefThreePtRebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,DefThreePtReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,LongMidRangeAssists,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,on,SecondChanceOffPoss,Corner3FGA,ShortMidRangeAssists,Corner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,HeaveAttempts,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,StepOutOfBoundsTurnovers,Loose Ball Fouls,Blocked3s,BlockedArc3,BlockedShortMidRange,Assisted3sPct,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTDefRebounds,DefFTReboundPct,SecondChanceArc3FGM,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,BlockedCorner3
147,1610612756,Jalen Rose,Jalen Rose,147,PHX,344.0,6,-2.0,11,11,11.0,2.0,22,1.0,2.0,1.0,2.0,2.0,15,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,11.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,18.181818181818183,0.3333333333333333,0.25,1.0,1.0,0.5,0.5,1.0,0.3956,0.3956,1.0,20.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1610612756,Eric Piatkowski,Eric Piatkowski,15,PHX,177.0,3,1.0,6,6,6.0,2.0,12,,,1.0,1.0,2.0,7,1.0,1.0,2.0,,,,,,,,,2.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0,16.666666666666668,,,,,,,,0.625,0.625,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,1610612756,Pat Burke,Pat Burke,2469,PHX,244.0,4,-1.0,8,9,6.0,5.0,17,,,1.0,2.0,2.0,12,1.0,1.0,2.0,2.0,,,,,,1.0,1.0,2.0,6.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,25.0,,0.3333333333333333,,,,,,0.49005,0.6267,1.0,4.2,0.75,1.0,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,1610612756,Marcus Banks,Marcus Banks,2556,PHX,411.0,7,-4.0,13,14,11.0,5.0,27,,1.0,,1.0,2.0,20,,1.0,2.0,,1.0,1.0,,2.0,,,,2.0,11.0,,,,,,,0.3333333333333333,0.3333333333333333,23.076923076923077,,,,0.5,,,,0.440875,0.440875,1.0,16.2,0.8461538461538461,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,26.3,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612756,James Jones,James Jones,2592,PHX,411.0,7,-4.0,13,14,11.0,5.0,27,1.0,1.0,1.0,1.0,4.0,20,1.0,1.0,4.0,2.0,,,,,,,,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.384615384615383,,,,1.0,1.0,1.0,1.0,0.4128,0.4128,1.0,18.9,0.8461538461538461,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,1.0,2.0,,,,,,,1.0,0.5,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,234.0,4,-5.0,7,8,5.0,3.0,15,,,,,,13,,,,,1.0,1.0,,2.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1610612756,Kurt Thomas,Kurt Thomas,703,PHX,167.0,3,-3.0,5,5,5.0,,10,,,,,1.0,8,,,1.0,,,,,,,,,1.0,5.0,,,,,,,0.5,0.5,20.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,67.0,1,-2.0,2,3,,3.0,5,,,,,3.0,5,,,,,,,,,,,,,,,,,,1.5,,1.5,,50.0,,,,,,,,0.31365,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,,26.6,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1610612756,Jalen Rose,Jalen Rose,147,PHX,188.0,3,-1.0,5,4,2.0,,9,,,,1.0,,7,,,,,1.0,1.0,,2.0,,,,,2.0,,,,,,,,,22.22222222222222,,,,,,,,0.391075,,,12.1,0.4,,,,,,,,,,,0.5,1.0,,,2.0,,,,,,,0.5,,,1.0,,,,,,,,,,0.5,,,24.1,,,,,,,,,,,,,False,4.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,13852.0,231,6.0,458,463,156.0,132.0,921,5.0,12.0,28.0,53.0,66.0,499,7.0,18.0,18.0,26.0,21.0,29.0,10.0,66.0,17.0,19.0,32.0,18.0,156.0,0.4642857142857143,0.5,0.5283018867924528,0.3888888888888889,0.4745762711864407,0.30434782608695654,0.5076923076923077,0.34615384615384615,15.799614643545278,0.11038961038961038,0.08878504672897196,0.11538461538461539,0.2033898305084746,0.4166666666666667,0.4166666666666667,0.8,0.5094184210526316,0.49772142857142854,0.2727272727272727,5.652830188679245,0.3406113537117904,19.0,31.0,5.0,9.0,30.0,0.5254237288135594,0.6129032258064516,0.6551724137931034,0.391304347826087,0.5555555555555556,0.6271186440677966,10.0,2.0,9.0,18.0,2.0,2.0,2.0,0.03333333333333333,0.041666666666666664,0.42105263157894735,0.1694915254237288,2.0,2.0,6.0,10.0,5.0,4.0,1.0,8.0,23.0,15.0,2.0,2.0,0.1016949152542373,0.03389830508474576,0.08695652173913043,35.666666666666664,7.0,0.1111111111111111,0.12280701754385964,,,,,,,,,,False,52.0,4.0,3.0,0.06779661016949153,4.0,7.0,4.0,3.0,4.0,9.0,1.0,9.0,4.0,1.0,2.0,8.0,4.0,4.0,2.0,11.0,13.0,5.0,7.0,5.0,2.0,9.0,1.0,5.0,8.0,1.0,4.0,3.0,17.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,0.4444444444444444,0.4444444444444444,0.45,0.03773584905660377,0.06451612903225806,0.5294117647058824,0.0738255033557047,0.037037037037037035,0.06403940886699508,0.08,0.023809523809523808,0.10526315789473684,0.09523809523809523,0.03636363636363636,0.19148936170212766,0.18518518518518517,1.0,0.4,0.4,0.25,0.7777777777777778,0.5714285714285714,0.13043478260869565,0.5377555555555555,0.13636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
