EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,NonHeaveArc3FGM,Corner3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Loose Ball Fouls,on,SecondChanceFtPoints,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked
1112,1610612741,Ben Wallace,Ben Wallace,1112,CHI,3732.0,62,-13.0,111,117,39.0,80,13.0,228,3.0,6.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,10,1.0,7.0,15.0,138,2.0,2.0,3.0,1.0,6.0,10.0,6.0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,8.0,4.0,1.0,4.0,1.0,6.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,8.0,1.0,9.0,1.0,3.0,2.0,2.0,2.0,2.0,10.0,39.0,1.0,2.0,0.75,0.75,0.4,0.6666666666666666,0.36363636363636365,0.5,0.5,0.7142857142857143,0.09090909090909091,0.2,0.6666666666666666,12.030075187969924,0.25,0.12903225806451613,0.08888888888888889,0.05263157894736842,0.1,0.07547169811320754,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.2,0.14285714285714285,0.10526315789473684,0.07142857142857142,0.5454545454545454,0.5,0.5,0.6666666666666666,0.2727272727272727,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,0.5,0.75,0.6666666666666666,0.25,0.6363636363636364,0.48865,0.5729,0.5387000000000001,0.23076923076923078,0.25,0.6666666666666666,3.2299999999999995,56.9,0.35135135135135137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,7293.0,122,-23.0,235,236,113.0,135,29.0,471,14.0,26.0,7.0,5.0,9.0,8.0,,7.0,,,16.0,41,,19.0,51.0,249,9.0,5.0,13.0,,8.0,18.0,22.0,10.0,,4.0,4.0,6.0,2.0,1.0,14.0,10.0,4.0,13.0,5.0,22.0,12.0,34.0,10.0,8.0,4.0,12.0,15.0,10.0,23.0,18.0,1.0,30.0,1.0,14.0,2.0,5.0,,5.0,18.0,113.0,4.0,1.0,0.6875,0.9166666666666666,0.3902439024390244,0.38461538461538464,0.3902439024390244,0.38461538461538464,0.45535714285714285,0.47368421052631576,,0.0975609756097561,0.125,25.830258302583026,0.625,0.2,0.11363636363636363,0.1111111111111111,0.16831683168316833,0.1,0.24,0.08695652173913043,0.05,0.25,0.2222222222222222,0.18181818181818182,0.12,0.6341463414634146,0.5384615384615384,0.6086956521739131,0.7142857142857143,0.1951219512195122,0.17073170731707318,,,,,0.7777777777777778,0.6923076923076923,0.5555555555555556,,0.6341463414634146,0.5230926829268293,0.5478142857142857,0.5158230769230768,0.25925925925925924,0.25925925925925924,0.35294117647058826,4.607317073170732,,0.4808510638297872,5.0,2.0,5.0,10.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,5.0,1.0,3.0,2.0,3.0,2.0,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.11538461538461539,0.2,0.09090909090909091,0.045454545454545456,0.06666666666666667,0.09090909090909091,0.09523809523809523,0.6,0.25,0.2857142857142857,0.5,0.7142857142857143,0.2,0.19607843137254902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
200757,1610612741,Thabo Sefolosha,Thabo Sefolosha,200757,CHI,2683.0,45,-6.0,90,93,50.0,48,12.0,183,1.0,1.0,,1.0,1.0,1.0,3.0,8.0,1.0,,5.0,10,3.0,3.0,16.0,86,2.0,3.0,6.0,2.0,3.0,12.0,4.0,6.0,,,4.0,4.0,3.0,1.0,8.0,1.0,1.0,4.0,,5.0,2.0,7.0,1.0,1.0,,2.0,4.0,2.0,2.0,4.0,,6.0,,1.0,2.0,,,,12.0,50.0,,2.0,0.4,0.4,0.5,0.5,0.5,0.5625,0.5,0.6,0.23076923076923078,,,18.867924528301884,,0.16666666666666666,0.03125,0.09090909090909091,0.14285714285714285,0.046511627906976744,,,0.05263157894736842,0.2,,0.16666666666666666,0.2,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,0.6153846153846154,0.375,0.375,0.3333333333333333,0.07692307692307693,,0.125,1.0,,0.3076923076923077,0.4265769230769231,0.373,0.43348124999999993,0.07142857142857142,0.09090909090909091,0.75,15.479999999999999,24.633333333333336,0.5555555555555556,,1.0,,,,,,,1.0,,,,2.0,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,0.5,,0.09090909090909091,0.14285714285714285,,,,1.0,1.0,,,,,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.15384615384615385,0.5,0.5,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,4346.0,72,-13.0,135,139,60.0,85,14.0,274,4.0,4.0,1.0,2.0,2.0,2.0,7.0,10.0,6.0,4.0,11.0,16,7.0,2.0,27.0,160,1.0,4.0,5.0,4.0,1.0,12.0,6.0,16.0,,1.0,10.0,13.0,6.0,4.0,29.0,1.0,1.0,4.0,,5.0,1.0,6.0,2.0,,,,3.0,5.0,8.0,7.0,3.0,3.0,1.0,1.0,1.0,,,,12.0,60.0,2.0,1.0,0.2727272727272727,0.2727272727272727,0.6875,0.8,0.5434782608695652,0.6111111111111112,0.5625,0.6,0.30434782608695654,0.0625,0.5,17.197452229299362,,0.12121212121212122,0.019230769230769232,0.038461538461538464,0.0847457627118644,0.01639344262295082,,,0.047619047619047616,,0.16666666666666666,0.13636363636363635,0.05,0.17391304347826086,1.0,1.0,0.25,0.08695652173913043,0.43478260869565216,0.7,0.7,0.2857142857142857,0.2608695652173913,0.5,0.2222222222222222,1.0,0.4444444444444444,0.4782608695652174,0.44630227272727274,0.443025,0.41711875,0.043478260869565216,0.0625,0.4444444444444444,13.418750000000001,26.728571428571428,0.4444444444444444,1.0,,1.0,2.0,,3.0,1.0,,,,,2.0,3.0,2.0,1.0,,,,1.0,,1.0,,,,,,1.0,0.5,0.5,,1.0,,,,,,,,,,1.0,1.0,0.07407407407407407,,1.0,,,1.0,1.0,3.0,6.0,,1.0,0.14285714285714285,0.25,0.14285714285714285,0.043478260869565216,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.16666666666666666,0.16666666666666666,1.0,0.5,0.25,0.16666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,4740.0,79,,152,149,65.0,89,18.0,301,,,,,,2.0,6.0,11.0,8.0,7.0,6.0,13,9.0,9.0,36.0,162,3.0,2.0,3.0,8.0,7.0,23.0,8.0,4.0,,1.0,5.0,8.0,2.0,2.0,19.0,1.0,1.0,2.0,,3.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,8.0,11.0,,9.0,,2.0,3.0,,,,23.0,65.0,3.0,2.0,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.6666666666666666,0.6136363636363636,0.7272727272727273,0.6666666666666666,0.7666666666666667,0.4090909090909091,0.07692307692307693,,17.54385964912281,,0.046511627906976744,0.02040816326530612,0.037037037037037035,0.04285714285714286,0.01639344262295082,,0.07142857142857142,,,0.16666666666666666,0.037037037037037035,0.047619047619047616,,,,,0.09090909090909091,0.5,0.5454545454545454,0.6,0.6666666666666666,0.36363636363636365,,,,0.6363636363636364,0.4090909090909091,0.4305999999999999,0.33035000000000003,0.4495954545454545,0.08333333333333333,0.13333333333333333,0.6388888888888888,17.74615384615385,25.244444444444444,0.4276315789473684,,,2.0,4.0,,3.0,1.0,1.0,,,,,2.0,1.0,1.0,,1.0,2.0,2.0,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.5,,,,,,,,,,,,0.1111111111111111,1.0,1.0,1.0,1.0,5.0,4.0,12.0,8.0,,0.8,0.5555555555555556,0.5,0.5555555555555556,0.045454545454545456,1.0,1.0,1.0,0.09090909090909091,1.0,4.0,,3.0,,4.0,2.0,0.5,0.5,0.75,,0.42857142857142855,0.5,3.0,0.09090909090909091,,,,,,,,,,,,,True,,,,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,4813.0,80,12.0,152,153,73.0,93,18.0,305,8.0,13.0,3.0,5.0,9.0,6.0,5.0,14.0,1.0,1.0,15.0,33,1.0,12.0,42.0,156,4.0,7.0,16.0,1.0,10.0,24.0,22.0,8.0,,2.0,3.0,5.0,3.0,,12.0,3.0,2.0,3.0,1.0,6.0,5.0,11.0,1.0,1.0,,,4.0,1.0,1.0,11.0,,14.0,2.0,5.0,3.0,1.0,,1.0,24.0,73.0,,3.0,0.7333333333333333,0.8461538461538461,0.45454545454545453,0.4375,0.4411764705882353,0.4117647058823529,0.525,0.5454545454545454,0.029411764705882353,0.06060606060606061,0.16666666666666666,24.719101123595504,0.14285714285714285,0.06976744186046512,0.05357142857142857,0.07692307692307693,0.07246376811594203,0.057971014492753624,0.0625,,0.08333333333333333,0.2222222222222222,,0.04,,0.38235294117647056,0.6153846153846154,0.6666666666666666,0.625,0.17647058823529413,0.4117647058823529,0.35714285714285715,0.35714285714285715,1.0,0.029411764705882353,0.6,0.5294117647058824,0.5555555555555556,0.058823529411764705,0.4117647058823529,0.463539705882353,0.51755,0.4983264705882353,0.13513513513513514,0.1388888888888889,0.5714285714285714,9.190909090909093,25.4,0.48026315789473684,2.0,2.0,2.0,4.0,4.0,2.0,2.0,,1.0,1.0,,,4.0,2.0,2.0,,,,1.0,,,1.0,,1.0,,,0.5,0.4,0.4,0.07692307692307693,1.0,0.14285714285714285,0.07692307692307693,,0.25,,1.0,0.3333333333333333,0.4,0.5,0.6666666666666666,,0.09523809523809523,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,0.2,,,,,0.5,,,,,,,,,,,,True,,,,,,,,,,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,2294.0,38,-7.0,79,77,47.0,32,10.0,156,3.0,4.0,1.0,3.0,3.0,1.0,,3.0,4.0,3.0,3.0,8,9.0,6.0,21.0,80,1.0,3.0,5.0,5.0,5.0,17.0,6.0,,,,,,,,,2.0,3.0,5.0,,8.0,2.0,10.0,,,,1.0,2.0,2.0,5.0,4.0,,7.0,1.0,2.0,,,,,17.0,47.0,2.0,,1.0,1.0,0.375,0.6,0.4411764705882353,0.6,0.5526315789473685,0.7083333333333334,0.5294117647058824,,,23.595505617977526,,0.2631578947368421,0.07142857142857142,0.2727272727272727,0.26666666666666666,0.05263157894736842,,0.14285714285714285,0.06666666666666667,,,0.35714285714285715,0.25,0.23529411764705882,0.75,0.75,1.0,0.058823529411764705,0.17647058823529413,,,,0.23529411764705882,0.5,0.3,1.0,0.3,0.7647058823529411,0.5255852941176471,0.5779000000000001,0.5295350000000001,0.21052631578947367,0.2222222222222222,0.8095238095238095,6.9625,24.188888888888886,0.5949367088607594,,,,3.0,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,0.75,0.75,,0.5,,,,0.3333333333333333,,,,,,,,0.14285714285714285,1.0,5.0,,2.0,3.0,2.0,9.0,4.0,1.0,1.0,0.3333333333333333,0.4,0.3333333333333333,0.29411764705882354,0.2,0.2,1.0,0.2,,2.0,1.0,2.0,1.0,2.0,,0.5,0.5,1.0,0.5,0.6666666666666666,0.5,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2,,,,True,,,,,,,,,,,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,3809.0,63,-27.0,123,120,61.0,62,16.0,243,,3.0,1.0,,1.0,1.0,,2.0,4.0,3.0,,6,9.0,5.0,14.0,125,1.0,,3.0,4.0,3.0,3.0,,,,,8.0,9.0,4.0,4.0,19.0,,1.0,2.0,,3.0,,3.0,2.0,,,,2.0,,3.0,3.0,,6.0,,1.0,2.0,,,,3.0,61.0,,2.0,,,,,0.3,,0.3888888888888889,0.16666666666666666,0.6,,,14.492753623188406,,0.05,,0.08333333333333333,0.057692307692307696,,,,,0.16666666666666666,,0.034482758620689655,0.14285714285714285,0.2,,,,0.06666666666666667,0.13333333333333333,,,,0.26666666666666666,0.25,0.14285714285714285,,0.42857142857142855,0.8,0.48356,0.48207500000000003,0.4602,0.0625,0.14285714285714285,0.21428571428571427,7.683333333333333,24.400000000000002,0.4959349593495935,,,,,,1.0,,,,,,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,5.0,,1.0,3.0,,9.0,4.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.6,0.6,1.0,0.14285714285714285,,,2.0,,3.0,,1.0,,,,0.5,,,,,,,,,,,,,,1.0,0.25,,True,,,,,,,,,,,
136,1610612741,P.J. Brown,P.J. Brown,136,CHI,929.0,15,-11.0,30,27,2.0,3,6.0,57,,,,,,,,1.0,,,,1,,,,26,,,,,,,,,,,1.0,2.0,1.0,,5.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,2.857142857142857,1.0,0.125,0.07692307692307693,0.2,0.15384615384615385,0.14285714285714285,,0.5,,,,0.16666666666666666,,,,,,,1.0,,,,,,,,,,0.3516,,,,,,16.5,,0.06666666666666667,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,True,,,,,,,,,,,
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,538.0,9,-11.0,21,21,21.0,21,4.0,42,,2.0,,,2.0,2.0,,2.0,,,,6,,,,21,2.0,,6.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,21.0,1.0,,,,,,,,,,,,,24.0,,,0.08333333333333333,,,0.06666666666666667,,,0.16666666666666666,,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,,,0.3333333333333333,0.4514666666666666,0.3789,0.4514666666666666,,,,10.033333333333333,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
