EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,FTOffRebounds,SelfOReb,Loose Ball Fouls,Loose Ball Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,Corner3Assists,SecondChanceCorner3Frequency,HeaveAttempts,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,HeaveMakes,LongMidRangeAssists,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,on,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,7226.0,120,-18.0,259,252,94,111,30.0,511,10.0,16.0,1.0,2.0,1.0,3.0,2.0,7.0,6.0,15.0,1.0,3.0,1.0,2.0,1.0,18.0,38.0,1.0,4.0,16.0,55.0,271.0,1.0,3.0,1.0,3.0,3.0,10.0,1.0,2.0,11.0,20.0,12.0,24.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,8.0,3.0,3.0,3.0,7.0,1.0,11.0,6.0,17.0,7.0,5.0,2.0,7.0,2.0,2.0,9.0,5.0,1.0,1.0,16.0,3.0,4.0,6.0,14.0,4.0,15.0,3.0,20.0,2.0,9.0,2.0,2.0,1.0,1.0,2.0,1.0,20.0,94,2.0,2.0,0.3333333333333333,0.35294117647058826,1.0,0.25,0.5,0.25,0.47368421052631576,0.3333333333333333,0.3,0.4642857142857143,0.3333333333333333,0.375,0.5392156862745098,0.375,0.5263157894736842,0.09523809523809523,0.10526315789473684,0.0625,0.42857142857142855,22.789115646258505,0.4375,0.2,0.0958904109589041,0.04225352112676056,0.1,0.06521739130434782,0.0970873786407767,0.05128205128205128,0.05555555555555555,0.07692307692307693,0.03333333333333333,0.125,0.1,0.0625,0.10810810810810811,0.05263157894736842,0.18181818181818182,0.5,0.38095238095238093,0.625,0.6666666666666666,0.4,0.16666666666666666,0.2857142857142857,0.5,0.5,0.35714285714285715,0.4,0.4,0.16666666666666666,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.023809523809523808,0.6666666666666666,0.5,0.25,0.3333333333333333,0.16666666666666666,0.5,0.47619047619047616,0.49459761904761895,0.49405,0.4772625,0.1836734693877551,0.2,0.05454545454545454,0.36363636363636365,9.452631578947368,23.825,0.36293436293436293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101180,1610612744,Sarunas Jasikevicius,Sarunas Jasikevicius,101180,GSW,93.0,2,-2.0,3,4,3,4,,7,,,,,,,,,,1.0,,,,,,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3018,,0.3018,,,,,22.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101235,1610612744,Kelenna Azubuike,Kelenna Azubuike,101235,GSW,452.0,8,2.0,17,17,10,10,1.0,34,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.16666666666666666,,0.1111111111111111,0.16666666666666666,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1733,1610612744,Al Harrington,Al Harrington,1733,GSW,15713.0,262,15.0,531,523,173,204,62.0,1054,17.0,32.0,8.0,13.0,5.0,14.0,3.0,11.0,4.0,17.0,5.0,11.0,2.0,2.0,27.0,24.0,60.0,15.0,38.0,19.0,112.0,565.0,9.0,16.0,3.0,24.0,7.0,22.0,4.0,12.0,8.0,34.0,12.0,36.0,42.0,8.0,27.0,11.0,5.0,1.0,6.0,1.0,4.0,13.0,6.0,10.0,7.0,24.0,3.0,34.0,17.0,51.0,5.0,3.0,2.0,2.0,2.0,2.0,8.0,,,1.0,10.0,1.0,5.0,20.0,40.0,4.0,26.0,,30.0,4.0,14.0,3.0,7.0,6.0,1.0,7.0,4.0,34.0,173,8.0,3.0,0.25,0.3,0.9333333333333333,0.39473684210526316,0.3333333333333333,0.39473684210526316,0.4,0.5625,0.3181818181818182,0.4744897959183674,0.6176470588235294,0.38235294117647056,0.5045045045045045,0.6,0.4146341463414634,0.3877551020408163,0.18333333333333332,0.21875,0.36363636363636365,20.066334991708125,0.2,0.1875,0.1411764705882353,0.07462686567164178,0.1076923076923077,0.05555555555555555,0.13191489361702127,0.06611570247933884,0.07692307692307693,0.10344827586206896,0.029850746268656716,0.0975609756097561,0.19642857142857142,0.16216216216216217,0.09090909090909091,0.09302325581395349,0.13636363636363635,0.5714285714285714,0.32653061224489793,0.53125,0.68,0.35294117647058826,0.11224489795918367,0.2727272727272727,0.42857142857142855,,0.17346938775510204,0.23529411764705882,0.23529411764705882,,0.11224489795918367,0.45454545454545453,0.45454545454545453,0.8,0.2755102040816326,0.7647058823529411,0.6153846153846154,0.4117647058823529,0.35714285714285715,0.058823529411764705,1.0,0.7142857142857143,0.5163816326530614,0.5238363636363637,0.524485294117647,0.12962962962962962,0.2,0.21428571428571427,0.30357142857142855,7.014999999999999,24.52105263157895,0.3258003766478343,10.0,1.0,1.0,2.0,10.0,1.0,1.0,3.0,10.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,0.045454545454545456,0.05,0.020833333333333332,0.37037037037037035,0.37037037037037035,1.0,0.375,0.058823529411764705,1.0,1.0,0.29411764705882354,0.2,0.37037037037037035,,,,,,,,,,,,,,,True,,,,,,,,
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,5604.0,93,3.0,183,184,65,91,22.0,367,6.0,8.0,1.0,1.0,1.0,3.0,,,,2.0,2.0,8.0,1.0,2.0,4.0,6.0,10.0,4.0,12.0,5.0,29.0,190.0,1.0,1.0,2.0,4.0,1.0,5.0,2.0,4.0,4.0,12.0,10.0,2.0,12.0,2.0,4.0,1.0,1.0,1.0,2.0,,1.0,5.0,1.0,3.0,3.0,9.0,1.0,13.0,4.0,17.0,1.0,1.0,,2.0,,,2.0,2.0,,1.0,4.0,,1.0,6.0,18.0,1.0,10.0,2.0,10.0,2.0,5.0,1.0,5.0,3.0,2.0,5.0,,12.0,65,4.0,1.0,0.8333333333333334,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6,1.0,0.2,0.5454545454545454,0.3333333333333333,0.4444444444444444,0.5576923076923077,0.5,0.5,0.5454545454545454,0.1,0.125,,14.285714285714285,0.5,0.125,0.15789473684210525,0.0625,0.11538461538461539,0.030303030303030304,0.14457831325301204,0.04938271604938271,0.09523809523809523,,0.05263157894736842,,0.1111111111111111,0.15384615384615385,0.19230769230769232,0.15789473684210525,,,0.36363636363636365,0.75,0.8571428571428571,0.8333333333333334,,,,,0.09090909090909091,,,,0.36363636363636365,0.25,0.25,1.0,0.18181818181818182,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.5,0.9090909090909091,0.5546022727272727,0.5656,0.5414777777777778,0.2,0.38461538461538464,0.13793103448275862,0.41379310344827586,4.5600000000000005,23.558333333333334,0.3551912568306011,2.0,,1.0,1.0,2.0,,2.0,,2.0,,,1.0,1.0,,,,,,0.058823529411764705,0.1,0.5,0.5,1.0,,0.3333333333333333,,,0.2222222222222222,0.5,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,
1536,1610612744,Stephen Jackson,Stephen Jackson,1536,GSW,12501.0,208,20.0,429,419,127,150,48.0,848,14.0,27.0,5.0,10.0,3.0,5.0,3.0,7.0,1.0,6.0,2.0,5.0,1.0,2.0,28.0,18.0,40.0,11.0,33.0,29.0,98.0,452.0,5.0,10.0,4.0,20.0,4.0,8.0,3.0,10.0,10.0,27.0,8.0,28.0,27.0,4.0,27.0,7.0,10.0,6.0,16.0,3.0,10.0,38.0,2.0,4.0,2.0,9.0,1.0,12.0,6.0,18.0,12.0,9.0,3.0,13.0,1.0,4.0,10.0,9.0,,7.0,23.0,,7.0,6.0,12.0,,27.0,2.0,37.0,1.0,13.0,5.0,3.0,3.0,,3.0,1.0,27.0,127,,4.0,0.2222222222222222,0.25,0.8181818181818182,0.3333333333333333,0.3,0.34375,0.45,0.5,0.5,0.4726027397260274,0.6666666666666666,0.4722222222222222,0.5444444444444444,0.7142857142857143,0.5625,0.4520547945205479,0.175,0.18518518518518517,0.2857142857142857,23.34710743801653,0.5652173913043478,0.07692307692307693,0.06382978723404255,0.0380952380952381,0.04,0.02247191011235955,0.05759162303664921,0.030927835051546393,0.03773584905660377,0.08333333333333333,0.034482758620689655,,0.061224489795918366,0.06896551724137931,0.06349206349206349,0.06060606060606061,,0.3333333333333333,0.3698630136986301,0.5185185185185185,0.6363636363636364,0.2857142857142857,0.0958904109589041,0.42857142857142855,0.6,,0.0821917808219178,0.16666666666666666,0.16666666666666666,,0.0684931506849315,0.4,0.4,1.0,0.3835616438356164,0.8333333333333334,0.5,0.2777777777777778,0.6,0.1111111111111111,0.5,0.821917808219178,0.5365277777777778,0.5619714285714286,0.5100558823529412,0.15294117647058825,0.25,0.20408163265306123,0.2755102040816326,4.57,25.972727272727273,0.29603729603729606,9.0,2.0,2.0,2.0,8.0,2.0,2.0,6.0,9.0,,,3.0,,,,,1.0,,,0.08571428571428572,0.32142857142857145,0.32142857142857145,0.7777777777777778,0.2,0.16666666666666666,1.0,1.0,0.4444444444444444,0.25,0.3333333333333333,,3.0,,1.0,1.0,2.0,,,,,,,,,True,,,,,,,,
2740,1610612744,Andris Biedrins,Andris Biedrins,2740,GSW,4130.0,69,10.0,138,135,37,39,19.0,273,5.0,5.0,1.0,1.0,2.0,2.0,,,,,,,,,,5.0,5.0,,,2.0,12.0,142.0,1.0,1.0,,2.0,2.0,2.0,,,1.0,5.0,8.0,2.0,,2.0,,,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,3.0,6.0,2.0,11.0,4.0,15.0,3.0,3.0,,1.0,,,,1.0,,,1.0,,,5.0,6.0,,5.0,,4.0,1.0,3.0,,4.0,3.0,1.0,4.0,2.0,5.0,37,,,0.8,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.8333333333333334,,,,,5.095541401273885,1.0,1.0,0.14285714285714285,0.030303030303030304,0.21428571428571427,0.1,0.16071428571428573,0.06349206349206349,,0.1111111111111111,0.058823529411764705,0.15384615384615385,0.13333333333333333,0.1,0.17647058823529413,0.3,,0.5,1.0,1.0,1.0,0.8,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,0.59538,,0.55775,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.4166666666666667,0.52,,0.26811594202898553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1884,1610612744,Baron Davis,Baron Davis,1884,GSW,12740.0,212,38.0,424,418,123,138,47.0,842,21.0,41.0,3.0,3.0,8.0,12.0,3.0,8.0,11.0,17.0,4.0,11.0,2.0,4.0,19.0,35.0,66.0,15.0,30.0,27.0,142.0,454.0,3.0,3.0,,9.0,11.0,16.0,9.0,13.0,4.0,53.0,10.0,60.0,15.0,4.0,17.0,6.0,16.0,24.0,40.0,14.0,12.0,104.0,2.0,1.0,5.0,15.0,,20.0,4.0,24.0,21.0,12.0,9.0,10.0,,6.0,7.0,4.0,1.0,2.0,17.0,2.0,4.0,7.0,29.0,1.0,37.0,3.0,37.0,1.0,15.0,4.0,,,,2.0,1.0,53.0,123,8.0,4.0,0.14285714285714285,0.15151515151515152,0.3333333333333333,0.5,0.6923076923076923,0.4827586206896552,0.5303030303030303,1.0,0.6875,0.5989583333333334,0.9,0.8448275862068966,0.6228070175438597,0.9,0.7794117647058824,0.3125,0.09090909090909091,0.12195121951219512,0.125,27.463312368972748,0.5882352941176471,,0.10948905109489052,0.009900990099009901,0.1,0.022222222222222223,0.10695187165775401,0.015706806282722512,,0.047619047619047616,0.017241379310344827,0.03125,0.11363636363636363,0.03333333333333333,0.14285714285714285,0.08823529411764706,0.125,0.5,0.4270833333333333,0.5121951219512195,0.5833333333333334,0.23809523809523808,0.08333333333333333,0.375,0.42857142857142855,,0.17708333333333334,0.6470588235294118,0.6470588235294118,,0.11458333333333333,0.36363636363636365,0.36363636363636365,0.25,0.19791666666666666,0.6,1.0,0.41379310344827586,0.6666666666666666,0.13793103448275862,0.5,0.7395833333333334,0.5105342105263158,0.49678750000000005,0.5167107142857142,0.13636363636363635,0.1875,0.06338028169014084,0.3732394366197183,6.134848484848486,25.41,0.29009433962264153,11.0,1.0,1.0,7.0,9.0,1.0,2.0,30.0,10.0,1.0,1.0,1.0,1.0,2.0,,,0.5,0.05555555555555555,,0.025,0.5789473684210527,0.5789473684210527,0.36363636363636365,,0.2,1.0,,0.3103448275862069,0.7777777777777778,0.5882352941176471,1.0,10.0,0.2,1.0,,,1.0,3.0,2.0,2.0,,,,,True,,,,,,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,11814.0,197,5.0,398,394,124,139,50.0,792,9.0,12.0,4.0,4.0,3.0,4.0,2.0,7.0,8.0,12.0,4.0,15.0,2.0,7.0,26.0,19.0,31.0,11.0,41.0,9.0,80.0,443.0,5.0,6.0,,13.0,6.0,8.0,4.0,16.0,2.0,26.0,12.0,26.0,33.0,2.0,26.0,3.0,4.0,8.0,12.0,6.0,4.0,32.0,4.0,2.0,8.0,17.0,,25.0,7.0,32.0,3.0,2.0,1.0,5.0,,2.0,3.0,3.0,,,8.0,,3.0,10.0,21.0,2.0,9.0,1.0,11.0,1.0,6.0,,4.0,2.0,2.0,4.0,2.0,26.0,124,6.0,,0.3157894736842105,0.3333333333333333,1.0,0.2682926829268293,0.25,0.2682926829268293,0.6129032258064516,0.8333333333333334,0.75,0.4930555555555556,0.65,0.5,0.5194805194805194,0.65,0.52,0.5694444444444444,0.0967741935483871,0.25,,18.640350877192983,0.625,,0.12686567164179105,0.020202020202020204,0.18181818181818182,0.046511627906976744,0.1404494382022472,0.032432432432432434,0.02,,0.05454545454545454,0.03225806451612903,0.10638297872340426,0.16666666666666666,0.12280701754385964,0.1724137931034483,0.2,0.5,0.16666666666666666,0.75,1.0,0.4444444444444444,0.09722222222222222,0.2857142857142857,0.2857142857142857,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.20833333333333334,0.26666666666666666,0.26666666666666666,1.0,0.3611111111111111,0.4,1.0,0.16666666666666666,0.75,0.2916666666666667,0.2857142857142857,0.7361111111111112,0.5096534722222222,0.5318375,0.48569999999999997,0.07792207792207792,0.16666666666666666,0.1625,0.325,9.661290322580646,24.560975609756095,0.31155778894472363,7.0,,2.0,2.0,9.0,1.0,4.0,,7.0,,1.0,,,1.0,,,0.25,0.0625,0.037037037037037035,,0.2692307692307692,0.2692307692307692,1.0,0.25,0.2,,,0.375,0.2222222222222222,0.2692307692307692,2.0,2.0,0.2,,,,,,,,1.0,0.5,1.0,,True,,,,,,,,
2440,1610612744,Matt Barnes,Matt Barnes,2440,GSW,8158.0,136,,268,264,104,129,31.0,532,9.0,15.0,2.0,5.0,2.0,4.0,2.0,5.0,,1.0,6.0,12.0,2.0,5.0,6.0,11.0,21.0,8.0,18.0,6.0,52.0,298.0,2.0,6.0,2.0,6.0,3.0,8.0,2.0,7.0,4.0,16.0,10.0,12.0,24.0,4.0,6.0,2.0,3.0,9.0,12.0,5.0,3.0,33.0,7.0,6.0,6.0,8.0,4.0,18.0,13.0,31.0,6.0,6.0,,3.0,1.0,2.0,4.0,1.0,,1.0,7.0,1.0,1.0,4.0,11.0,1.0,6.0,1.0,7.0,1.0,4.0,,2.0,1.0,,2.0,,16.0,104,1.0,,0.45454545454545453,0.5555555555555556,1.0,0.4444444444444444,0.2857142857142857,0.4444444444444444,0.5238095238095238,0.3333333333333333,0.375,0.5897435897435898,0.3333333333333333,0.4,0.6190476190476191,0.42857142857142855,0.47058823529411764,0.46153846153846156,0.09523809523809523,0.13333333333333333,,15.909090909090908,0.42857142857142855,0.5,0.0898876404494382,0.08571428571428572,0.15789473684210525,0.12280701754385964,0.11023622047244094,0.10236220472440945,0.07692307692307693,0.0625,0.16666666666666666,0.07407407407407407,0.037037037037037035,0.15,0.09523809523809523,0.24,,,0.38461538461538464,0.6,0.6923076923076923,0.4444444444444444,0.1282051282051282,0.4,0.4,0.5,0.02564102564102564,,,,0.3076923076923077,0.5,0.5,1.0,0.15384615384615385,0.8333333333333334,0.4,0.26666666666666666,0.5,0.3333333333333333,0.4,0.8461538461538461,0.5531730769230769,0.5588000000000001,0.5106200000000001,0.09523809523809523,0.16666666666666666,0.11538461538461539,0.3076923076923077,3.2333333333333334,23.883333333333333,0.3880597014925373,2.0,,,,2.0,,,,2.0,,,2.0,3.0,,,,,,0.13333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,,,,,0.13333333333333333,,0.3333333333333333,,4.0,,,,,,,,,,,,1.0,True,,,,,,,,
