EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,on,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3
1506,1610612742,Austin Croshere,Austin Croshere,1506,DAL,1231.0,21,-12,38,38,8,16,6.0,76,3.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,6.0,53,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,8,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2857142857142857,0.6666666666666666,22.727272727272727,1.0,0.08333333333333333,0.25,0.125,0.25,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.5555555555555556,1.0,0.44517777777777784,7.914285714285714,24.6,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,14319.0,239,-26,467,464,175,110,65.0,931,20.0,15.0,40.0,4.0,18.0,75.0,4.0,19.0,118.0,528,19.0,12.0,17.0,4.0,2.0,10.0,15.0,25.0,68.0,7.0,3.0,14.0,10.0,20.0,35.0,175,4.0,1.0,0.21052631578947367,0.2222222222222222,0.40425531914893614,0.49137931034482757,0.20212765957446807,0.02666666666666667,0.05,23.80952380952381,0.5,0.09933774834437085,0.14285714285714285,0.11312217194570136,0.06976744186046512,0.058823529411764705,0.2127659574468085,0.1595744680851064,0.425531914893617,0.19148936170212766,0.2222222222222222,0.2222222222222222,1.0,0.4148936170212766,0.23529411764705882,0.45100698924731186,12.533333333333333,25.321052631578947,0.3747323340471092,11.0,6.0,10.0,3.0,8.0,5.0,16.0,1.0,1.0,1.0,1.0,4.0,9.0,32.0,42.0,9.0,1.0,2.0,9.0,30.0,9.0,31.0,4.0,9.0,22.0,52.0,44.0,20.0,12.0,1.0,8.0,6.0,14.0,3.0,3.0,6.0,2.0,34.0,13.0,21.0,9.0,43.0,4.0,11.0,7.0,4.0,1.0,7.0,4.0,4.0,4.0,1.0,3.0,5.0,50.0,2.0,4.0,18.0,6.0,8.0,5.0,3.0,8.0,4.0,1.0,52.0,6.0,0.6875,0.8461538461538461,0.5,0.4444444444444444,0.4266666666666667,0.47368421052631576,0.2903225806451613,0.5,0.375,0.6,0.49019607843137253,0.06666666666666667,0.42857142857142855,0.175,0.1566265060240964,0.16748768472906403,0.08823529411764706,0.12162162162162163,0.3684210526315789,0.21052631578947367,0.16129032258064516,0.125,0.2,0.09090909090909091,0.07407407407407407,0.5,0.55,0.5789473684210527,0.36363636363636365,0.3333333333333333,0.35714285714285715,0.8,0.4,0.4,0.875,0.010638297872340425,0.47619047619047616,0.6,0.047619047619047616,0.047619047619047616,1.0,1.0,0.2,0.375,0.225,0.4444444444444444,0.4767769230769231,0.44457250000000004,0.16363636363636364,0.1978021978021978,0.2542372881355932,0.4406779661016949,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,11824.0,197,-21,382,381,132,89,53.0,763,16.0,13.0,18.0,6.0,18.0,47.0,8.0,25.0,81.0,435,7.0,21.0,18.0,6.0,3.0,1.0,1.0,2.0,13.0,9.0,8.0,14.0,2.0,12.0,15.0,132,,0.875,0.32,0.32,0.4722222222222222,0.5126582278481012,0.3472222222222222,0.06382978723404255,0.125,20.89887640449438,0.6428571428571429,0.008333333333333333,0.01639344262295082,0.011049723756906077,0.029411764705882353,0.021739130434782608,0.2222222222222222,0.18055555555555555,0.25,0.25,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5694444444444444,0.3333333333333333,0.47597222222222224,9.563829787234043,24.712,0.34554973821989526,8.0,1.0,2.0,3.0,5.0,7.0,7.0,7.0,,1.0,2.0,3.0,6.0,22.0,13.0,2.0,1.0,2.0,,7.0,6.0,12.0,4.0,9.0,4.0,28.0,12.0,32.0,,,15.0,7.0,22.0,5.0,2.0,4.0,3.0,51.0,4.0,6.0,1.0,11.0,2.0,3.0,1.0,2.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,,16.0,1.0,,7.0,,2.0,1.0,1.0,2.0,1.0,,28.0,,0.2727272727272727,0.2727272727272727,0.5,0.4444444444444444,0.46808510638297873,0.2857142857142857,0.5,0.3888888888888889,0.5714285714285714,0.3888888888888889,0.6086956521739131,0.07692307692307693,0.058823529411764705,0.06,0.058823529411764705,0.05952380952380952,,,,0.0392156862745098,0.045454545454545456,0.1111111111111111,0.024390243902439025,0.1111111111111111,0.05128205128205128,0.5,0.5,0.5714285714285714,0.25,0.5384615384615384,0.5833333333333334,0.2857142857142857,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.09722222222222222,0.2222222222222222,0.5,,0.2222222222222222,0.5,1.0,0.23809523809523808,0.6,0.2857142857142857,0.5,0.44197142857142857,0.49290952380952374,0.10126582278481013,0.1320754716981132,0.08641975308641975,0.345679012345679,2.0,1.0,3.0,3.0,8.0,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,0.14285714285714285,0.3333333333333333,0.038461538461538464,,,,,,,,,,,,,,,True,,,,
1904,1610612742,Devean George,Devean George,1904,DAL,4265.0,71,-2,144,142,72,60,18.0,286,1.0,3.0,3.0,1.0,7.0,7.0,2.0,9.0,12.0,156,2.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,12.0,1.0,1.0,4.0,3.0,9.0,7.0,72,1.0,1.0,0.2222222222222222,0.2222222222222222,0.25,0.3157894736842105,0.5625,0.14285714285714285,,13.690476190476192,0.25,0.021739130434782608,0.05,0.030303030303030304,,0.07692307692307693,0.0625,0.1875,0.1875,0.4375,0.14285714285714285,0.14285714285714285,1.0,0.625,0.14285714285714285,0.46419375,12.357142857142858,24.6,0.5,1.0,1.0,1.0,,,,,2.0,,,,1.0,5.0,1.0,4.0,1.0,,,1.0,3.0,,2.0,1.0,5.0,3.0,6.0,2.0,,,,2.0,,2.0,,,2.0,,4.0,6.0,4.0,,10.0,,3.0,1.0,2.0,,3.0,,,1.0,1.0,,1.0,6.0,,,2.0,1.0,,,,,,1.0,6.0,1.0,1.0,1.0,,0.2,0.14285714285714285,0.5,,0.5,0.21428571428571427,0.5,0.3333333333333333,0.3333333333333333,,0.10810810810810811,0.2608695652173913,0.16666666666666666,,0.045454545454545456,,0.125,0.14285714285714285,,0.25,0.2727272727272727,,,1.0,1.0,1.0,,,,,,,0.125,0.5,1.0,,,,,,,0.7142857142857143,0.2,0.4138,0.48938571428571437,0.1111111111111111,0.2222222222222222,0.25,0.5,1.0,,,,,,,0.5,0.5,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,True,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,12980.0,216,-9,420,415,139,75,57.0,835,23.0,16.0,29.0,7.0,15.0,68.0,7.0,16.0,113.0,461,14.0,21.0,15.0,7.0,1.0,2.0,11.0,13.0,48.0,7.0,3.0,11.0,8.0,18.0,21.0,139,2.0,1.0,0.4375,0.4375,0.5773809523809523,0.6075268817204301,0.19047619047619047,0.014705882352941176,0.043478260869565216,21.224489795918366,0.6363636363636364,0.07801418439716312,0.03333333333333333,0.06467661691542288,0.125,0.020833333333333332,0.27380952380952384,0.19047619047619047,0.34523809523809523,0.17857142857142858,0.4666666666666667,0.4666666666666667,1.0,0.4642857142857143,0.4666666666666667,0.4770482142857143,10.182352941176472,25.04375,0.33095238095238094,17.0,6.0,8.0,5.0,6.0,9.0,12.0,1.0,,1.0,1.0,,2.0,38.0,16.0,8.0,1.0,1.0,,19.0,8.0,16.0,,2.0,7.0,23.0,28.0,48.0,10.0,,11.0,5.0,16.0,4.0,1.0,3.0,3.0,37.0,13.0,20.0,2.0,35.0,3.0,11.0,3.0,8.0,,4.0,4.0,1.0,5.0,,2.0,2.0,21.0,3.0,,9.0,3.0,4.0,3.0,1.0,4.0,3.0,,23.0,2.0,0.3684210526315789,0.42424242424242425,1.0,,0.5588235294117647,0.5714285714285714,0.5,0.6333333333333333,0.4444444444444444,0.6333333333333333,0.5227272727272727,,0.125,0.18018018018018017,0.17567567567567569,0.1783783783783784,0.13793103448275862,0.027777777777777776,0.08333333333333333,0.09433962264150944,0.23076923076923078,0.28125,0.25,0.06666666666666667,0.07894736842105263,0.75,0.7391304347826086,0.7727272727272727,0.35294117647058826,0.5625,0.5625,0.4444444444444444,0.41379310344827586,0.41379310344827586,0.3333333333333333,0.011904761904761904,0.5333333333333333,0.75,,0.06666666666666667,1.0,1.0,0.3333333333333333,0.8333333333333334,0.1111111111111111,,0.5228923076923077,0.48375277777777786,0.1,0.12162162162162163,0.168141592920354,0.20353982300884957,,,,,5.0,1.0,,,,,,,,1.0,4.0,0.16666666666666666,,,,,,,,,,,,True,,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,8249.0,137,-10,269,265,131,90,44.0,534,9.0,3.0,15.0,3.0,13.0,27.0,10.0,28.0,75.0,308,1.0,27.0,13.0,3.0,3.0,,2.0,2.0,14.0,4.0,2.0,12.0,3.0,8.0,15.0,131,3.0,0.9,0.35714285714285715,0.35714285714285715,0.45454545454545453,0.5434782608695652,0.509090909090909,0.1111111111111111,0.2222222222222222,25.233644859813083,0.3333333333333333,0.022222222222222223,,0.014492753623188406,,,0.16363636363636364,0.05454545454545454,0.2727272727272727,0.23636363636363636,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.6727272727272727,0.23076923076923078,0.47103727272727275,11.155555555555557,24.57857142857143,0.48698884758364314,5.0,,1.0,4.0,7.0,2.0,3.0,15.0,2.0,,1.0,2.0,7.0,10.0,25.0,,2.0,3.0,2.0,8.0,5.0,12.0,5.0,13.0,17.0,42.0,16.0,4.0,,,9.0,3.0,12.0,3.0,,5.0,,27.0,3.0,7.0,2.0,12.0,1.0,3.0,2.0,1.0,3.0,8.0,2.0,,6.0,2.0,2.0,,28.0,,,8.0,6.0,1.0,1.0,,1.0,1.0,,42.0,6.0,0.8,0.8,0.6666666666666666,0.38461538461538464,0.37037037037037035,,0.4166666666666667,0.75,0.5,0.8,0.6,,0.11764705882352941,0.12280701754385964,0.058823529411764705,0.09259259259259259,,0.04878048780487805,,0.1724137931034483,0.058823529411764705,0.09090909090909091,0.03571428571428571,0.08695652173913043,0.03225806451612903,1.0,0.5555555555555556,0.7142857142857143,0.8,0.6666666666666666,0.6666666666666666,0.5,0.2,0.21428571428571427,1.0,0.2727272727272727,0.25,,0.5,0.25,,,0.28,0.5714285714285714,0.28,0.2857142857142857,0.55955,0.49876,0.12698412698412698,0.22857142857142856,0.10666666666666667,0.56,7.0,3.0,6.0,3.0,4.0,,,0.4666666666666667,0.4666666666666667,1.0,0.24,0.5,,1.0,,,2.0,1.0,0.06666666666666667,1.0,1.0,,,,,,,True,,,,
200772,1610612742,Maurice Ager,Maurice Ager,200772,DAL,873.0,15,1,25,24,8,2,3.0,49,1.0,,1.0,,1.0,2.0,,1.0,7.0,27,,,1.0,,,,1.0,1.0,1.0,,,,1.0,3.0,4.0,8,1.0,,,,0.6666666666666666,0.5833333333333334,0.3333333333333333,,,21.428571428571427,,0.3333333333333333,,0.125,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,,0.5012166666666666,10.65,24.8,0.32,1.0,,,,,,1.0,,,,,,1.0,2.0,3.0,,,,1.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,,,1.0,2.0,,,,,,,1.0,1.0,0.5,0.5,,,1.0,,,,,0.5,0.25,,,,,,,0.5,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,0.50775,0.25,0.3333333333333333,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,8051.0,134,-26,272,270,92,53,29.0,542,27.0,4.0,11.0,1.0,3.0,42.0,2.0,6.0,68.0,315,1.0,6.0,2.0,1.0,5.0,,1.0,1.0,11.0,6.0,4.0,9.0,8.0,16.0,22.0,92,2.0,1.0,0.3333333333333333,0.4,0.5625,0.6181818181818182,0.125,0.11904761904761904,0.1111111111111111,20.711974110032365,0.6666666666666666,0.012048192771084338,,0.008771929824561403,,,0.5625,0.08333333333333333,0.22916666666666666,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.6875,0.5,0.4973489361702127,5.776190476190476,28.366666666666664,0.3382352941176471,18.0,,,7.0,9.0,1.0,5.0,3.0,,,,1.0,2.0,24.0,14.0,1.0,,,,2.0,8.0,13.0,2.0,5.0,4.0,26.0,10.0,38.0,,1.0,14.0,11.0,25.0,7.0,4.0,4.0,2.0,61.0,4.0,5.0,1.0,10.0,,5.0,3.0,2.0,,3.0,2.0,2.0,4.0,,2.0,,19.0,5.0,,10.0,2.0,1.0,1.0,,1.0,,,26.0,2.0,0.20833333333333334,0.20833333333333334,,0.4,0.5714285714285714,1.0,0.6153846153846154,1.0,0.6111111111111112,1.0,0.6190476190476191,0.5,0.1,0.06097560975609756,0.0851063829787234,0.06976744186046512,,0.025,,0.0625,,0.11538461538461539,0.06666666666666667,0.11764705882352941,,,0.6666666666666666,0.75,0.16666666666666666,0.25,0.5,,0.45454545454545453,0.45454545454545453,0.4,0.0625,,,,,,,0.5,0.7777777777777778,0.1111111111111111,0.5,,0.5460205882352942,0.18867924528301888,0.2127659574468085,0.029411764705882353,0.38235294117647056,1.0,1.0,3.0,,8.0,,,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,,,4.0,,,,,,,,,,,,,True,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,1500.0,25,-13,51,53,33,22,10.0,104,1.0,2.0,,,1.0,3.0,,2.0,1.0,53,1.0,,1.0,,2.0,,2.0,2.0,5.0,1.0,1.0,2.0,2.0,6.0,1.0,33,2.0,,,,,0.08333333333333333,0.4,0.6666666666666666,1.0,12.698412698412698,0.5,0.08695652173913043,,0.058823529411764705,,,0.2,0.4,,0.2,,,,0.6,,0.4286,3.466666666666667,24.55,0.6470588235294118,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,3.0,1.0,2.0,,3.0,,2.0,1.0,1.0,,1.0,,,1.0,1.0,,,2.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,0.5,,0.16666666666666666,0.08333333333333333,0.125,0.25,,,,0.2,0.5,0.125,,,1.0,,,,,,,,,,0.2,1.0,,,,,,,,,,0.47,0.41095,0.16666666666666666,0.25,,,,,1.0,,,1.0,,,,,0.5,,,,,,,,,,,1.0,0.5,1.0,,,,True,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,6528.0,109,9,207,206,65,22,29.0,413,8.0,2.0,2.0,,,12.0,,,16.0,229,5.0,,,,,2.0,8.0,10.0,31.0,2.0,2.0,3.0,12.0,16.0,4.0,65,,,,,0.5833333333333334,0.5714285714285714,,,,7.083333333333334,0.6666666666666666,0.13793103448275862,0.06896551724137931,0.11494252873563218,0.1875,0.05,0.6666666666666666,0.16666666666666666,0.16666666666666666,,,,,0.6666666666666666,,0.48475833333333335,3.6333333333333333,,0.3140096618357488,6.0,3.0,5.0,3.0,3.0,1.0,,,,,,,,7.0,2.0,3.0,,,,6.0,3.0,5.0,,,1.0,7.0,4.0,10.0,6.0,,2.0,,2.0,,,,1.0,4.0,10.0,9.0,2.0,21.0,,2.0,,2.0,,1.0,,1.0,1.0,2.0,1.0,,5.0,1.0,,2.0,1.0,8.0,4.0,3.0,8.0,6.0,,7.0,1.0,0.2857142857142857,0.5,,,0.5833333333333334,0.6,0.6,0.6,0.6,0.6,0.5833333333333334,,0.2222222222222222,0.16981132075471697,0.30303030303030304,0.22093023255813954,0.16666666666666666,0.1,0.1111111111111111,0.18181818181818182,0.125,0.2,0.2608695652173913,0.4,,0.75,0.75,0.75,0.3333333333333333,0.5,0.5,,,,,,1.0,0.6,,,,,0.6,1.0,,,0.5705199999999999,0.44799999999999995,0.15384615384615385,0.15384615384615385,0.375,0.4375,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,
