EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG2A,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,PenaltyFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,PenaltyCorner3Frequency,ShortMidRangeFGM,PtsAssisted2s,Fg3aBlocked,ShortMidRangeAssists,Loose Ball Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APctBlocked,Arc3PctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,AtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,PenaltyAtRimFGM,PenaltyAtRimFGA,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFG2A,OffThreePtRebounds,BlockedLongMidRange,ShortMidRangePctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PtsPutbacks,Corner3Assists,SelfOReb,Travels,SecondChanceTurnovers,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceFtPoints,on,HeaveAttempts,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy
1715,1610612748,Jason Williams,Jason Williams,1715,MIA,6696.0,112,-23,215,213,43,54,17.0,428,1.0,4.0,3.0,1.0,4.0,1.0,2.0,4.0,15.0,1.0,2.0,2.0,11.0,5.0,17.0,4.0,23.0,239,1.0,2.0,3.0,4.0,15.0,15.0,4.0,2.0,10.0,4.0,14.0,4.0,6.0,4.0,32.0,3.0,5.0,8.0,8.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,5.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,43,1.0,1.0,0.29411764705882354,0.5,0.29411764705882354,0.18181818181818182,0.3392857142857143,0.75,0.36666666666666664,0.75,0.6071428571428571,0.18181818181818182,0.5,14.163090128755364,0.6666666666666666,0.07142857142857142,0.12,0.08421052631578947,0.14285714285714285,0.09090909090909091,0.029411764705882353,0.1,0.2,1.0,0.14285714285714285,0.25,0.5,0.10714285714285714,0.14285714285714285,0.25,0.25,0.07142857142857142,0.5,0.5,1.0,0.5357142857142857,0.26666666666666666,0.26666666666666666,1.0,1.0,0.5,0.75,0.26666666666666666,0.523219642857143,0.51855,0.06666666666666667,0.15384615384615385,0.13043478260869565,9.663636363636364,24.947058823529414,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,47.0,1,-2,2,1,2,1,,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1899,1610612748,James Posey,James Posey,1899,MIA,4052.0,68,8,130,128,39,43,10.0,258,,,,1.0,1.0,1.0,5.0,2.0,5.0,,,1.0,1.0,3.0,10.0,,11.0,139,,1.0,2.0,2.0,9.0,5.0,2.0,,1.0,1.0,2.0,1.0,1.0,,5.0,2.0,13.0,16.0,17.0,3.0,1.0,2.0,2.0,,1.0,,2.0,1.0,4.0,9.0,3.0,1.0,,,,,,2.0,2.0,2.0,39,,1.0,0.3,,0.3,1.0,0.5,0.5,0.5,0.5,0.9090909090909091,,,9.21985815602837,1.0,0.2708333333333333,0.125,0.234375,0.16666666666666666,0.26666666666666666,0.3333333333333333,0.08333333333333333,0.25,1.0,,,,,0.09090909090909091,1.0,1.0,0.45454545454545453,0.2,0.2,1.0,0.45454545454545453,0.4,0.4,1.0,,,0.9090909090909091,0.4,0.525,0.38932500000000003,,,0.18181818181818182,18.6,24.21,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.030303030303030304,0.0196078431372549,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2574,1610612748,Jason Kapono,Jason Kapono,2574,MIA,1411.0,24,-11,47,43,13,11,2.0,90,,,1.0,1.0,3.0,,,,1.0,,1.0,2.0,4.0,,1.0,,4.0,51,,1.0,,2.0,,1.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,,,,,,,,,13,,,,,,0.5,0.4,,0.4,,0.2,,,10.204081632653061,,,,,,,,,,,,,,0.2,0.6,0.3333333333333333,0.3333333333333333,,,,,0.2,,,,0.5,,0.2,,0.35331,0.298675,,,,18.25,24.0,0.2765957446808511,,,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,47.0,1,-2,2,1,2,1,,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,2707.0,45,-14,88,88,10,21,8.0,176,1.0,1.0,,,2.0,1.0,3.0,,3.0,,,1.0,3.0,1.0,6.0,2.0,7.0,95,,1.0,2.0,,3.0,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,2.0,4.0,5.0,1.0,1.0,,,,,1.0,1.0,,,5.0,1.0,,2.0,,,,,1.0,1.0,2.0,10,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.3333333333333333,0.2777777777777778,,0.35,0.3333333333333333,0.6666666666666666,0.3333333333333333,,11.458333333333334,,0.07692307692307693,0.07692307692307693,0.07692307692307693,,0.1,0.07142857142857142,0.09090909090909091,,1.0,0.1111111111111111,1.0,1.0,,0.2222222222222222,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,0.7777777777777778,,0.521788888888889,0.49224999999999997,,,0.2857142857142857,13.166666666666666,23.983333333333334,0.11363636363636363,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,0.038461538461538464,0.023809523809523808,0.2,0.5,,2.0,,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.58095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,722.0,12,-2,24,26,15,18,,50,2.0,3.0,,,,,,,,,,2.0,3.0,,,3.0,7.0,26,,,7.0,,,,,1.0,1.0,,1.0,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,4.0,,5.0,,1.0,,,,,7.0,15,,,,,,0.6666666666666666,0.6666666666666666,1.0,0.7,0.875,,0.3333333333333333,0.3333333333333333,25.0,,0.1111111111111111,,0.06666666666666667,,,0.2,,,,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,1.0,,0.5729,0.55695,0.3333333333333333,0.3333333333333333,1.0,,,0.625,,2.0,2.0,,,,,,,,,1.0,,,,,,,4.0,,,,1.0,1.0,,,,,,,,3.0,,2.0,2.0,,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,4563.0,76,-31,148,148,18,33,13.0,296,6.0,6.0,3.0,3.0,9.0,,,,,,,10.0,18.0,,,2.0,22.0,177,,,3.0,2.0,,,,2.0,3.0,,3.0,,3.0,,6.0,2.0,11.0,13.0,15.0,1.0,1.0,,,1.0,,1.0,1.0,,6.0,7.0,5.0,1.0,4.0,,1.0,,,1.0,1.0,3.0,18,,,,,,0.5555555555555556,0.5555555555555556,1.0,0.55,0.75,,0.1111111111111111,,12.962962962962962,,0.20754716981132076,0.125,0.18840579710144928,0.2,0.25,0.18518518518518517,0.09090909090909091,0.2,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.375,,,,,,,,,,,0.3333333333333333,,0.44863333333333333,0.4861,0.05263157894736842,0.05263157894736842,0.13636363636363635,9.672222222222222,,0.12162162162162163,,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,,0.02040816326530612,0.03076923076923077,,,1.0,18.0,,,1.0,0.9,0.9,,,0.3333333333333333,0.5,1.0,,,1.0,,1.0,1.0,0.1111111111111111,1.0,,0.3789,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0625,0.041666666666666664,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
952,1610612748,Antoine Walker,Antoine Walker,952,MIA,2386.0,40,22,76,74,23,29,4.0,150,4.0,5.0,3.0,,,,2.0,3.0,4.0,2.0,2.0,5.0,8.0,3.0,6.0,5.0,24.0,66,2.0,2.0,10.0,8.0,9.0,4.0,3.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,2.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,5.0,6.0,1.0,7.0,,4.0,,,1.0,,10.0,23,3.0,1.0,0.5,1.0,0.5,0.625,0.6785714285714286,0.8333333333333334,0.7058823529411765,0.8333333333333334,0.42857142857142855,,,21.25,,0.08695652173913043,,0.058823529411764705,0.2,0.1111111111111111,,,,,0.35714285714285715,0.8,0.8,0.21428571428571427,,,,0.14285714285714285,,,,0.2857142857142857,0.75,0.75,1.0,0.3333333333333333,1.0,0.7857142857142857,0.75,0.5201285714285715,0.45003333333333334,0.23529411764705882,0.36363636363636365,0.4166666666666667,3.2875,24.433333333333337,0.3026315789473684,,2.0,4.0,,,,,,1.0,,1.0,0.5,,,,,,1.0,2.0,,,1.0,0.2,0.2,,,0.3333333333333333,0.3333333333333333,,,,,,,,,0.25,,,1.0,1.0,,1.0,0.16666666666666666,1.0,1.0,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,,,,,,,,,,,True,,,,,,,,,,,,
406,1610612748,Shaquille O'Neal,Shaquille O'Neal,406,MIA,5154.0,86,-37,159,161,17,19,15.0,320,17.0,21.0,16.0,,,,,,,,,23.0,37.0,,,9.0,55.0,190,,,4.0,20.0,,,,,2.0,1.0,3.0,,1.0,1.0,7.0,3.0,10.0,13.0,23.0,,,,4.0,,2.0,5.0,9.0,1.0,6.0,12.0,17.0,,23.0,,11.0,,,5.0,2.0,4.0,17,,,,,,0.6216216216216216,0.6216216216216216,1.0,0.5851063829787234,0.6666666666666666,,,,32.0,0.4444444444444444,0.19230769230769232,0.1875,0.19117647058823528,,0.1111111111111111,0.32,0.21428571428571427,,0.4,0.5675675675675675,0.8095238095238095,0.8095238095238095,0.43243243243243246,,,,,,,,,,,,,,0.5675675675675675,,0.49290810810810803,0.4928,0.24444444444444444,0.24444444444444444,0.07272727272727272,3.224324324324324,,0.1069182389937107,,1.0,1.0,6.0,,10.0,2.0,,5.0,2.0,3.0,1.0,,0.11320754716981132,0.13513513513513514,0.2222222222222222,,6.0,26.0,,,1.0,0.5652173913043478,0.6842105263157895,,,0.375,0.375,,,,2.0,4.0,2.0,2.0,,0.7058823529411765,,0.5649,1.0,1.0,,3.0,1.0,1.0,5.0,4.0,,,0.19047619047619047,0.125,0.21428571428571427,3.0,4.0,4.0,8.0,0.8,0.8,0.5714285714285714,0.8,0.75,0.14545454545454545,8.0,1.0,1.0,1.0,1.0,0.05,0.14285714285714285,0.07142857142857142,0.16666666666666666,,True,,,,,,,,,,,,
