EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FtPoints,Points,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Arc3Frequency,PenaltyArc3Frequency,PenaltyPointsPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,PenaltyCorner3FGA,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,ThreePtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PtsAssisted3s,Steals,LostBallSteals,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,OffAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsPutbacks,Fg2aBlocked,Corner3Assists,DefThreePtRebounds,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,BlockedAtRim,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,PenaltyTurnovers,Blocked3s,BlockedArc3,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Technical Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,LostBallOutOfBoundsTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,BlockedCorner3,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,OffensiveGoaltends,3SecondViolations
147,1610612756,Jalen Rose,Jalen Rose,147,PHX,355.0,6,-4,10,9,7,4.0,19,1.0,1.0,1.0,2.0,1.0,15,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7,0.3333333333333333,21.428571428571427,0.3333333333333333,0.25,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3970833333333334,0.4091,16.55,24.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2556,1610612756,Marcus Banks,Marcus Banks,2556,PHX,167.0,3,-3,5,5,5,,10,,,,,1.0,8,,,,,,,,,,5,1.0,40.0,,,,,,,1.0,0.53865,0.53865,,26.3,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,4657.0,78,4,145,151,14,17.0,296,1.0,2.0,1.0,12.0,1.0,160,,6.0,8.0,,18.0,8.0,8.0,13.0,8.0,14,0.07692307692307693,12.80487804878049,0.13559322033898305,0.1095890410958904,0.2222222222222222,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.5371769230769231,0.4866,4.291666666666667,23.3,0.09655172413793103,,,4.0,20.0,1.0,2.0,2.0,,11.0,7.0,1.0,2.0,1.0,0.625,0.5,,,0.1,52.0,6.0,9.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,12.0,2.0,2.0,1.0,5.0,2.0,3.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,1.0,1.0,3.0,0.25,0.25,0.6666666666666666,0.5,0.6153846153846154,0.5,0.5,0.6,0.06,0.1111111111111111,0.07352941176470588,0.1111111111111111,0.08333333333333333,0.3333333333333333,0.041666666666666664,0.17647058823529413,0.2,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.6051,0.2,0.21428571428571427,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2592,1610612756,James Jones,James Jones,2592,PHX,2523.0,42,17,81,80,20,11.0,161,,6.0,1.0,7.0,5.0,80,2.0,1.0,1.0,,2.0,3.0,3.0,4.0,1.0,20,0.4166666666666667,16.842105263157894,0.11538461538461539,0.08333333333333333,0.14285714285714285,,0.5,0.08333333333333333,0.5,0.47655,0.3583,16.45714285714286,25.0,0.24691358024691357,4.0,,4.0,17.0,,,2.0,4.0,6.0,6.0,,2.0,,0.5666666666666667,0.5,0.3333333333333333,,0.11764705882352941,8.0,1.0,1.0,,,,4.0,,5.0,1.0,1.0,7.0,8.0,2.0,,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,3.0,0.8,0.8,0.7142857142857143,1.0,0.5416666666666666,1.25,1.1666666666666667,,0.04,,0.02631578947368421,,,,0.125,0.09090909090909091,,0.08333333333333333,1.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,,,,0.4269,0.2,0.3,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.2,0.5,0.5,0.16666666666666666,1.0,0.75,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
703,1610612756,Kurt Thomas,Kurt Thomas,703,PHX,12689.0,211,36,399,404,36,41.0,803,10.0,41.0,,65.0,,401,3.0,7.0,12.0,2.0,29.0,30.0,43.0,54.0,25.0,36,,18.262806236080177,0.2097902097902098,0.21052631578947367,0.17857142857142858,0.15384615384615385,0.6307692307692307,,0.2153846153846154,0.4424092307692308,0.48846666666666666,12.36,,0.09022556390977443,,,15.0,83.0,,3.0,5.0,,18.0,17.0,2.0,5.0,2.0,0.5684931506849316,0.5,,,0.060240963855421686,94.0,8.0,14.0,1.0,2.0,5.0,21.0,,34.0,2.0,3.0,4.0,62.0,6.0,5.0,4.0,2.0,3.0,2.0,9.0,11.0,,4.0,4.0,5.0,,4.0,9.0,1.0,19.0,,2.0,3.0,1.0,7.0,0.9117647058823529,0.9393939393939394,0.5230769230769231,0.6666666666666666,0.5230769230769231,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.06293706293706294,0.05128205128205128,0.06043956043956044,0.10256410256410256,0.03278688524590164,0.18181818181818182,0.1951219512195122,0.2608695652173913,,0.2153846153846154,0.5714285714285714,0.7272727272727273,0.75,0.5,0.5,0.8,0.5121951219512195,0.525,0.6666666666666666,0.5,,0.65115,0.09859154929577464,0.09859154929577464,0.04819277108433735,,,,,,,,1.0,,6.0,1.0,9.0,3.0,9.0,5.0,,,,,0.3333333333333333,0.3333333333333333,0.06976744186046512,0.5555555555555556,1.0,,,,,,,1.0,2.0,2.0,4.0,1.0,10.0,3.0,5.0,1.0,1.0,6.0,2.0,0.06153846153846154,0.21428571428571427,0.024390243902439025,0.2727272727272727,0.2127659574468085,0.20588235294117646,0.23076923076923078,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,7520.0,125,3,235,246,16,23.0,481,4.0,14.0,1.0,42.0,14.0,247,6.0,6.0,7.0,3.0,15.0,6.0,8.0,10.0,6.0,16,0.25,24.714828897338403,0.06976744186046512,0.07079646017699115,,0.07142857142857142,0.25,0.017857142857142856,0.6785714285714286,0.5482955357142856,0.5268285714285714,6.86904761904762,25.20714285714286,0.06808510638297872,13.0,1.0,5.0,70.0,1.0,,13.0,13.0,6.0,7.0,1.0,13.0,,0.5932203389830508,0.9285714285714286,0.23214285714285715,0.14285714285714285,0.18571428571428572,78.0,17.0,24.0,1.0,2.0,,5.0,,22.0,3.0,5.0,6.0,20.0,24.0,1.0,,2.0,1.0,,2.0,2.0,1.0,2.0,,4.0,2.0,1.0,6.0,,2.0,2.0,1.0,,1.0,3.0,0.45454545454545453,0.45454545454545453,0.5238095238095238,0.6,0.5803571428571429,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.024691358024691357,,0.01904761904761905,0.1,,,0.06896551724137931,0.15384615384615385,0.041666666666666664,0.42857142857142855,0.7083333333333334,0.8095238095238095,0.5294117647058824,,,,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.5,,0.49947857142857144,0.05172413793103448,0.06818181818181818,0.08571428571428572,,,1.0,7.0,,2.0,,5.0,12.0,7.0,2.0,1.0,1.0,2.0,1.0,0.5714285714285714,0.5,,0.5,0.8333333333333334,0.9285714285714286,,0.5,0.2,,,,0.14285714285714285,,,3.0,3.0,,3.0,1.0,2.0,,5.0,1.0,,,1.0,0.07142857142857142,0.125,,,0.07407407407407407,0.09090909090909091,,0.42857142857142855,1.0,7.0,1.0,1.0,1.0,9.0,7.0,1.0,1.0,1.0,1.0,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.14285714285714285,1.0,0.5384615384615384,,,,,,,,,,,,,True,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,11057.0,184,45,346,353,26,33.0,699,12.0,9.0,11.0,46.0,15.0,337,2.0,4.0,4.0,,8.0,25.0,35.0,43.0,12.0,26,0.2459016393442623,17.52577319587629,0.20161290322580644,0.19047619047619047,0.2641509433962264,0.19672131147540983,0.14754098360655737,0.18032786885245902,0.6557377049180327,0.5492098360655738,0.51815,5.663043478260868,23.839999999999996,0.07514450867052024,4.0,1.0,5.0,72.0,1.0,,7.0,4.0,4.0,7.0,,7.0,,0.5546875,1.1666666666666667,0.06557377049180328,0.3333333333333333,0.09722222222222222,71.0,14.0,25.0,3.0,5.0,5.0,4.0,,23.0,5.0,8.0,14.0,32.0,14.0,,,3.0,1.0,2.0,6.0,8.0,1.0,4.0,4.0,,,,4.0,,8.0,,1.0,,,3.0,0.6956521739130435,0.7619047619047619,0.5,0.625,0.5491803278688525,0.5909090909090909,0.5833333333333334,1.0,0.046511627906976744,0.06451612903225806,0.05,0.05405405405405406,0.058823529411764705,0.125,0.0967741935483871,0.2,0.04,0.4098360655737705,0.56,0.7,0.7142857142857143,0.4166666666666667,0.45454545454545453,0.6,0.4444444444444444,0.4444444444444444,0.45454545454545453,0.6,,0.52565,0.046875,0.061224489795918366,0.19444444444444445,5.0,1.0,2.0,7.0,1.0,3.0,1.0,2.0,21.0,9.0,2.0,10.0,5.0,10.0,6.0,1.0,0.4666666666666667,0.3333333333333333,0.4666666666666667,1.0,1.1666666666666667,0.024390243902439025,0.6,0.75,0.45454545454545453,0.45454545454545453,1.0,0.18181818181818182,0.5,1.0,1.0,1.0,4.0,6.0,,7.0,3.0,7.0,,,4.0,,0.13043478260869565,0.2,,0.3333333333333333,0.1590909090909091,0.1935483870967742,0.07692307692307693,0.3333333333333333,1.0,2.0,1.0,1.0,1.0,,2.0,,,,1.0,0.5,0.5,1.0,0.09090909090909091,1.0,0.5,1.0,1.0,1.0,0.08333333333333333,0.043478260869565216,0.3333333333333333,,,,,,,True,,,,,,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,10134.0,169,19,320,323,28,30.0,643,4.0,15.0,6.0,23.0,16.0,322,2.0,7.0,7.0,2.0,14.0,6.0,9.0,10.0,12.0,28,0.41025641025641024,12.88515406162465,0.05263157894736842,0.059602649006622516,0.046511627906976744,0.10256410256410256,0.38461538461538464,0.15384615384615385,0.5128205128205128,0.4930038461538461,0.47113333333333335,13.673913043478262,24.675,0.0875,10.0,1.0,2.0,38.0,1.0,,2.0,10.0,8.0,4.0,,2.0,,0.4634146341463415,0.3333333333333333,0.2564102564102564,0.3333333333333333,0.05263157894736842,84.0,2.0,4.0,,,1.0,3.0,,6.0,,1.0,3.0,8.0,4.0,,,2.0,3.0,,1.0,1.0,,2.0,1.0,3.0,1.0,,5.0,1.0,8.0,1.0,1.0,4.0,,2.0,0.6666666666666666,0.6666666666666666,0.2608695652173913,,0.46153846153846156,0.375,0.375,0.4,0.008620689655172414,,0.006896551724137931,,0.02040816326530612,,0.06060606060606061,0.05263157894736842,,0.10256410256410256,0.5,0.6666666666666666,0.5,0.25,0.3333333333333333,,0.2,0.2,,,,0.5071,0.04878048780487805,0.08,0.07894736842105263,4.0,,,8.0,1.0,3.0,,1.0,24.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,1.0,,2.0,,3.0,,1.0,1.0,,,,0.08695652173913043,0.25,,,0.08108108108108109,0.07142857142857142,0.1111111111111111,0.3333333333333333,1.0,4.0,3.0,,,,4.0,1.0,,,,0.4,0.4,1.0,0.75,,0.4,,,,0.25,,,1.0,1.0,0.3333333333333333,1.0,,,True,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,4536.0,76,25,144,140,6,16.0,284,19.0,5.0,,43.0,,137,2.0,,1.0,,3.0,8.0,14.0,21.0,5.0,6,,36.19631901840491,0.16666666666666666,0.19696969696969696,0.2,0.4418604651162791,0.11627906976744186,,0.4418604651162791,0.4953348837209302,0.6219,6.590697674418604,,0.041666666666666664,,,25.0,67.0,,4.0,6.0,,20.0,29.0,2.0,6.0,,0.5877192982456141,0.75,,,0.08955223880597014,17.0,10.0,19.0,,2.0,9.0,2.0,,21.0,2.0,5.0,11.0,26.0,16.0,1.0,,,,1.0,6.0,7.0,3.0,1.0,1.0,3.0,,1.0,4.0,,3.0,2.0,,,2.0,14.0,0.6190476190476191,0.6190476190476191,0.4883720930232558,0.4,0.4883720930232558,0.4,0.6111111111111112,0.25,0.11320754716981132,0.08333333333333333,0.1076923076923077,0.05263157894736842,0.05,0.5,,0.23076923076923078,0.21428571428571427,0.4418604651162791,0.5263157894736842,0.7142857142857143,0.6,0.47368421052631576,0.5625,0.5555555555555556,0.4,0.4,0.4,,,0.4969200000000001,0.2545454545454545,0.2545454545454545,0.16417910447761194,,,,,,,7.0,1.0,,2.0,1.0,2.0,,2.0,2.0,,,,,0.5,0.5,0.2857142857142857,1.0,1.0,,,,,,,,1.0,,8.0,1.0,5.0,1.0,1.0,,,2.0,,0.18604651162790697,0.2631578947368421,,0.25,0.2777777777777778,0.3,0.25,0.5,,,,,,,,,,,,,,,,,,,,1.0,0.15789473684210525,,,,,,,,,True,,,,,,,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,9807.0,163,38,310,309,22,30.0,619,14.0,14.0,,42.0,16.0,298,2.0,49.0,60.0,5.0,131.0,9.0,11.0,13.0,9.0,22,0.27586206896551724,24.78386167146974,0.08256880733944955,0.0684931506849315,0.06666666666666667,0.2413793103448276,0.2413793103448276,,0.5172413793103449,0.49008362068965516,0.46634000000000003,9.554761904761907,25.05,0.07096774193548387,16.0,3.0,14.0,68.0,3.0,3.0,6.0,16.0,18.0,16.0,1.0,6.0,,0.5153846153846153,0.42857142857142855,0.27586206896551724,0.6,0.08823529411764706,66.0,7.0,14.0,,,5.0,6.0,,18.0,2.0,2.0,4.0,2.0,34.0,11.0,4.0,24.0,20.0,,2.0,2.0,,11.0,4.0,10.0,7.0,,21.0,1.0,5.0,1.0,,5.0,1.0,7.0,0.05555555555555555,0.05555555555555555,0.42857142857142855,1.0,0.46551724137931033,0.5,0.5,0.5238095238095238,0.017543859649122806,,0.014388489208633094,,0.0425531914893617,,0.10344827586206896,0.08571428571428572,,0.2413793103448276,0.5,0.6363636363636364,0.14285714285714285,0.35714285714285715,0.4166666666666667,,0.42857142857142855,0.42857142857142855,,,,0.4960375,0.109375,0.14583333333333334,0.058823529411764705,,,,6.0,,2.0,,,,2.0,,,,1.0,1.0,,0.375,,0.375,,0.3,,1.0,,,,,,,,,1.0,,5.0,7.0,1.0,1.0,2.0,5.0,,,1.0,0.11904761904761904,0.21428571428571427,,0.125,0.02702702702702703,0.038461538461538464,,0.2,,6.0,2.0,1.0,1.0,18.0,6.0,2.0,1.0,,0.3333333333333333,0.375,0.375,,0.5,0.3333333333333333,0.375,1.0,,,0.14285714285714285,,,,2.0,,,1.0,1.0,True,,,,,,,,,,,
