EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,Fouls,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,Fg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg3aBlocked,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg2Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,OffensiveGoaltends,LongMidRangePctBlocked,DefensiveGoaltends,3SecondViolations,on,Blocked3s,BlockedCorner3,Corner3PctBlocked
1513,1610612739,Scot Pollard,Scot Pollard,1513,CLE,154.0,3.0,3.0,5.0,5,5.0,4,1.0,10,3,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,1069.0,18.0,5.0,37.0,31,21.0,13,4.0,68,36,21.0,0.5675675675675675,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,6.0,1.0,2.0,3.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.75,1.0,0.75,1.0,7.317073170731708,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.488,0.41595,0.5,23.866666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,287.0,5.0,,13.0,15,13.0,13,1.0,28,16,13.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,1.0,7.142857142857142,,,,,1.0,,,,1.0,,1.0,,0.38295,0.38295,,26.0,1.0,1.0,1.0,1.0,0.25,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,9093.0,152.0,2.0,276.0,270,128.0,112,37.0,546,279,128.0,0.463768115942029,5.0,16.0,3.0,7.0,1.0,3.0,8.0,23.0,62.0,3.0,12.0,31.0,18.0,7.0,3.0,6.0,3.0,9.0,1.0,1.0,21.0,16.0,31.0,1.0,0.75,0.34782608695652173,0.25,0.34782608695652173,0.5121951219512195,0.4523809523809524,0.6041666666666666,0.5576923076923077,0.5609756097560976,16.614420062695924,0.3902439024390244,0.3125,0.3125,0.8,0.17073170731707318,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.7317073170731707,0.42857142857142855,0.5179268292682926,0.5224309523809524,0.5,23.926086956521743,7.0,9.0,10.0,8.0,0.07954545454545454,0.07377049180327869,0.06451612903225806,3.0,7.0,3.0,5.0,2.0,4.0,4.0,7.0,1.0,2.0,9.0,1.0,1.0,9.0,18.0,20.0,1.0,2.0,3.0,5.0,9.0,12.0,4.0,14.0,6.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,14.0,1.0,2.0,21.0,3.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,0.2222222222222222,0.2222222222222222,0.5,0.5,0.5555555555555556,0.75,0.75,0.05555555555555555,0.25,0.4,0.009433962264150943,0.058823529411764705,0.007042253521126761,0.025,0.06451612903225806,0.11538461538461539,0.05555555555555555,0.0625,1.0,0.17073170731707318,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.0975609756097561,0.5,0.6666666666666666,0.17073170731707318,0.5714285714285714,0.5714285714285714,0.25,0.5,0.5,1.0,1.0,0.23809523809523808,0.6,0.42857142857142855,0.2222222222222222,0.600525,0.13636363636363635,0.2857142857142857,0.04838709677419355,8.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,36938.0,616.0,-36.0,1099.0,1098,310.0,243,146.0,2197,1135,310.0,0.2820746132848044,9.0,21.0,11.0,37.0,1.0,5.0,20.0,58.0,183.0,2.0,9.0,38.0,57.0,37.0,11.0,30.0,2.0,32.0,,6.0,66.0,64.0,38.0,11.0,0.95,0.3448275862068966,0.2222222222222222,0.3448275862068966,0.43386243386243384,0.4,0.4420289855072464,0.4222222222222222,0.30687830687830686,19.148936170212767,0.1111111111111111,0.42857142857142855,0.42857142857142855,1.0,0.19576719576719576,0.2972972972972973,0.3055555555555556,0.9090909090909091,0.125,0.2,0.7037037037037037,0.2972972972972973,0.5477396825396825,0.552785,0.20765027322404372,24.339655172413792,22.0,38.0,51.0,23.0,0.05569620253164557,0.060836501901140684,0.04878048780487805,34.0,75.0,11.0,19.0,3.0,19.0,15.0,37.0,2.0,1.0,4.0,1.0,5.0,52.0,131.0,19.0,3.0,7.0,19.0,13.0,31.0,6.0,58.0,46.0,3.0,19.0,2.0,16.0,8.0,7.0,10.0,13.0,19.0,8.0,11.0,16.0,11.0,20.0,5.0,5.0,36.0,7.0,1.0,9.0,29.0,1.0,2.0,36.0,,,15.0,3.0,5.0,3.0,5.0,3.0,2.0,0.5576923076923077,0.6041666666666666,0.42857142857142855,0.3969465648854962,0.41935483870967744,0.59375,0.5588235294117647,0.1450381679389313,0.21052631578947367,0.4444444444444444,0.01583710407239819,0.07633587786259542,0.01967799642218247,0.011834319526627219,0.022727272727272728,0.1111111111111111,0.07692307692307693,0.075,0.6,0.3968253968253968,0.4533333333333333,0.5666666666666667,0.5882352941176471,0.10052910052910052,0.15789473684210525,0.2,0.19576719576719576,0.40540540540540543,0.40540540540540543,0.5333333333333333,0.125,0.3125,0.2,1.0,0.475,0.5789473684210527,0.1,0.25,0.5796692307692308,0.07352941176470588,0.10273972602739725,0.10382513661202186,7.116030534351144,5.0,7.0,2.0,5.0,9.0,8.0,1.0,4.0,2.0,6.0,6.0,3.0,1.0,2.0,2.0,1.0,0.5555555555555556,0.017241379310344827,0.2,0.02702702702702703,0.13333333333333333,0.05263157894736842,0.03418803418803419,0.02158273381294964,0.014925373134328358,0.02564102564102564,0.05128205128205128,0.0625,0.3333333333333333,0.4375,0.7142857142857143,0.2,1.0,1.0,,,,,,,,,,,True,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,9533.0,159.0,24.0,280.0,283,118.0,109,37.0,563,246,118.0,0.42142857142857143,,,,2.0,,1.0,,2.0,31.0,,1.0,8.0,,,,4.0,1.0,5.0,1.0,,11.0,21.0,8.0,4.0,,,,,0.375,0.09090909090909091,0.40789473684210525,0.25,0.0625,13.496932515337424,,,,,0.0625,,,,0.09090909090909091,,0.71875,,0.5225299999999999,0.51965,0.25806451612903225,76.4,10.0,18.0,35.0,11.0,0.09345794392523364,0.10606060606060606,0.047619047619047616,9.0,21.0,1.0,7.0,1.0,5.0,2.0,4.0,,,,,,12.0,30.0,7.0,,,8.0,1.0,10.0,6.0,18.0,6.0,,6.0,,3.0,1.0,15.0,4.0,17.0,7.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,,21.0,3.0,11.0,12.0,,,4.0,2.0,6.0,5.0,6.0,5.0,2.0,0.75,0.8181818181818182,,0.4,0.1,0.375,0.36363636363636365,0.2,0.2,0.3333333333333333,0.12295081967213115,0.16,0.10967741935483871,0.029411764705882353,0.15,0.08,0.13333333333333333,0.2,0.8333333333333334,0.65625,0.42857142857142855,0.5625,0.6666666666666666,0.15625,0.2,0.25,0.125,0.5,0.5,1.0,,,,,0.6363636363636364,0.14285714285714285,,,0.49857142857142855,0.1111111111111111,0.11764705882352941,0.25806451612903225,4.096666666666667,2.0,6.0,,3.0,8.0,2.0,,2.0,,4.0,2.0,2.0,1.0,,1.0,1.0,0.375,,0.23809523809523808,,0.3333333333333333,,0.06060606060606061,0.14583333333333334,0.175,0.1,,0.16666666666666666,1.0,0.75,0.3333333333333333,0.5,,,2.0,2.0,,,,,,,,,True,,,
923,1610612739,Donyell Marshall,Donyell Marshall,923,CLE,2653.0,44.0,3.0,85.0,75,54.0,46,16.0,160,79,54.0,0.6352941176470588,1.0,4.0,2.0,7.0,2.0,4.0,3.0,11.0,11.0,3.0,5.0,11.0,9.0,7.0,2.0,,1.0,1.0,1.0,,3.0,6.0,11.0,3.0,1.0,0.2727272727272727,0.6,0.2727272727272727,0.375,0.75,0.4230769230769231,0.7857142857142857,0.9166666666666666,13.861386138613861,0.3333333333333333,0.25,0.25,1.0,0.5833333333333334,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.5,1.0,0.2857142857142857,0.55775,0.6185,1.0,24.263636363636365,3.0,5.0,8.0,1.0,0.15,0.125,0.14285714285714285,,1.0,,1.0,,,,,2.0,1.0,1.0,,,,1.0,2.0,,2.0,,,1.0,2.0,,,,,,,,,,3.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.02040816326530612,,,0.3333333333333333,,,,0.08333333333333333,,,,,,,,,,,0.6666666666666666,,,,0.16666666666666666,,0.16666666666666666,1.0,0.54865,0.07692307692307693,,,0.3,,1.0,,,1.0,,,1.0,2.0,2.0,1.0,,,,,1.0,,,,,0.3333333333333333,0.4,0.07142857142857142,,,0.14285714285714285,,0.1111111111111111,,0.3333333333333333,,,,,,,1.0,0.08333333333333333,,,,,,,True,,,
1716,1610612739,Larry Hughes,Larry Hughes,1716,CLE,27322.0,455.0,-33.0,819.0,816,192.0,131,107.0,1635,855,192.0,0.23443223443223443,7.0,14.0,8.0,24.0,4.0,10.0,15.0,38.0,145.0,5.0,13.0,57.0,42.0,24.0,8.0,26.0,5.0,31.0,1.0,8.0,67.0,31.0,57.0,2.0,0.9333333333333333,0.39473684210526316,0.38461538461538464,0.39473684210526316,0.40492957746478875,0.527027027027027,0.44753086419753085,0.5816326530612245,0.2676056338028169,20.254506892895016,0.09859154929577464,0.5,0.5,1.0,0.16901408450704225,0.3333333333333333,0.3333333333333333,0.875,0.2702702702702703,0.4,0.4225352112676056,0.3333333333333333,0.4820887323943663,0.4918864864864865,0.3931034482758621,24.457894736842103,29.0,43.0,50.0,16.0,0.09731543624161074,0.10632911392405063,0.08148148148148149,8.0,22.0,2.0,7.0,6.0,23.0,21.0,59.0,2.0,1.0,3.0,1.0,2.0,35.0,104.0,30.0,2.0,4.0,12.0,12.0,24.0,18.0,28.0,42.0,3.0,11.0,4.0,9.0,9.0,5.0,13.0,7.0,20.0,11.0,9.0,20.0,17.0,10.0,3.0,,30.0,9.0,,3.0,29.0,1.0,1.0,42.0,2.0,,12.0,10.0,4.0,2.0,4.0,1.0,9.0,0.4,0.4,0.5,0.33653846153846156,0.5,0.5,0.5454545454545454,0.10576923076923077,0.21739130434782608,0.6666666666666666,0.015384615384615385,0.13402061855670103,0.01728395061728395,0.03225806451612903,0.1,0.12698412698412698,0.16216216216216217,0.043478260869565216,0.25,0.15492957746478872,0.36363636363636365,0.5,0.5,0.1619718309859155,0.2608695652173913,0.3333333333333333,0.4154929577464789,0.3559322033898305,0.3559322033898305,0.47619047619047616,0.2,0.2,0.5,,0.1891891891891892,0.2857142857142857,0.08108108108108109,0.3333333333333333,0.4826333333333333,0.07894736842105263,0.10526315789473684,0.08275862068965517,12.58365384615385,1.0,3.0,1.0,2.0,6.0,,,2.0,,1.0,1.0,,1.0,1.0,1.0,,0.3333333333333333,,0.2727272727272727,,0.02857142857142857,,0.025,,0.009345794392523364,0.03571428571428571,,0.012345679012345678,,0.3,0.3333333333333333,,0.5,1.0,2.0,,,,6.0,1.0,,,,,True,,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,30364.0,506.0,-16.0,897.0,898,220.0,156,118.0,1795,934,220.0,0.24526198439241917,,1.0,,1.0,,,,2.0,196.0,,,47.0,,1.0,,14.0,3.0,17.0,,3.0,37.0,53.0,47.0,2.0,,,,,0.5029239766081871,0.5277777777777778,0.5357142857142857,0.5897435897435898,0.011695906432748537,19.74830590513069,0.005847953216374269,,,,0.005847953216374269,,,,,,0.27485380116959063,,0.45490087719298256,0.44170833333333337,0.23979591836734693,23.549999999999997,65.0,98.0,137.0,27.0,0.19578313253012047,0.18568232662192394,0.2097902097902098,26.0,45.0,5.0,9.0,22.0,54.0,38.0,70.0,,,,,,86.0,169.0,24.0,,,28.0,19.0,36.0,9.0,110.0,62.0,,10.0,3.0,8.0,3.0,31.0,18.0,39.0,7.0,3.0,4.0,13.0,9.0,9.0,4.0,,22.0,4.0,5.0,2.0,21.0,1.0,1.0,29.0,6.0,1.0,14.0,3.0,9.0,8.0,9.0,6.0,2.0,0.6395348837209303,0.6875,,0.5088757396449705,0.5277777777777778,0.4230769230769231,0.4666666666666667,0.05917159763313609,0.037037037037037035,0.5909090909090909,0.08635097493036212,0.1565217391304348,0.08764044943820225,0.08053691275167785,0.13761467889908258,0.25,0.15,0.17142857142857143,0.6666666666666666,0.2631578947368421,0.5777777777777777,0.6842105263157895,0.6153846153846154,0.3157894736842105,0.4074074074074074,0.4230769230769231,0.4093567251461988,0.5428571428571428,0.5507246376811594,0.631578947368421,,,,,0.25,0.5555555555555556,,,0.5021130434782608,0.0782122905027933,0.07909604519774012,0.14285714285714285,10.247928994082839,6.0,13.0,,11.0,26.0,12.0,1.0,8.0,,15.0,4.0,3.0,,5.0,1.0,,0.4230769230769231,0.5,0.15555555555555556,1.0,0.40540540540540543,,0.09302325581395349,0.102803738317757,0.07766990291262135,0.08333333333333333,0.11538461538461539,0.0547945205479452,0.6818181818181818,0.5,0.46153846153846156,,,,6.0,,,,3.0,,1.0,0.014285714285714285,,,True,,,
727,1610612739,Eric Snow,Eric Snow,727,CLE,3241.0,54.0,-45.0,96.0,119,41.0,61,11.0,215,118,41.0,0.4270833333333333,,,,2.0,,2.0,,2.0,4.0,,2.0,4.0,,,,5.0,3.0,8.0,1.0,,19.0,3.0,4.0,,,,,,0.25,0.3333333333333333,0.3333333333333333,0.4,0.5,5.555555555555555,,,,,0.5,,,,0.6666666666666666,,0.75,,0.5567500000000001,0.4796,1.0,50.8,2.0,6.0,8.0,3.0,0.04878048780487805,0.10344827586206896,,,1.0,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,,,3.0,1.0,1.0,2.0,,2.0,,,2.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,,,,,,,,,,2.0,,,4.0,,,,2.0,,,,,2.0,,,,0.5,1.0,1.0,0.75,,,,0.02564102564102564,0.23529411764705882,0.03773584905660377,,0.08333333333333333,0.05555555555555555,0.3,0.14285714285714285,,0.25,,,,0.25,1.0,1.0,,,,,,,,,,,,,0.4796,,,0.75,2.65,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,0.07142857142857142,,0.1111111111111111,0.09090909090909091,,,,,,,,,1.0,2.0,,,,,,,,,True,,,
