EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,FTOffRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Defensive 3 Seconds Violations,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,Fg3aBlocked,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,FG3APct,FG3APctBlocked,Arc3PctBlocked,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,LongMidRangeFGA,PtsAssisted2s,OffTwoPtRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimPctAssisted,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,ShortMidRangeFGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,FtPoints,SecondChanceFtPoints,FTDefRebounds,DefFTReboundPct,DefShortMidRangeReboundPct,PenaltyFtPoints,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,ShortMidRangeAssists,on,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockedLongMidRange,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Assists,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,ShortMidRangePctBlocked,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffensiveGoaltends,3SecondViolations
1747,1610612745,Rafer Alston,Rafer Alston,1747,HOU,26.0,,,1.0,1,1.0,1,,2,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,100.0,,1.0,,,,,1.0,,1.0,0.6268,,0.6268,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101129,1610612745,Luther Head,Luther Head,101129,HOU,8013.0,134.0,-3.0,239.0,240,81.0,70,22.0,479,2.0,4.0,1.0,2.0,,1.0,4.0,11.0,30.0,237.0,1.0,3.0,5.0,,1.0,8.0,,,,1.0,18.0,2.0,1.0,6.0,8.0,15.0,7.0,8.0,81.0,0.36363636363636365,0.3333333333333333,,0.38235294117647056,0.35714285714285715,0.3333333333333333,0.39473684210526316,0.35714285714285715,0.36363636363636365,16.541353383458645,,0.11764705882352941,0.5,0.5,0.2857142857142857,0.5,0.1111111111111111,,0.7941176470588235,0.5275712121212122,0.5484199999999999,0.57374375,0.16666666666666666,0.26666666666666666,9.145454545454545,0.3389121338912134,,16.0,7.0,23.0,8.0,1.0,1.0,3.0,2.0,,3.0,0.6764705882352942,0.043478260869565216,0.0625,0.47058823529411764,0.7777777777777778,25.08695652173913,,2.0,4.0,8.0,,8.0,,2.0,1.0,1.0,,0.008771929824561403,,1.0,0.11764705882352941,0.05555555555555555,0.15384615384615385,1.0,3.0,8.0,8.0,17.0,,,2.0,2.0,2.0,,0.07207207207207207,0.2857142857142857,0.11510791366906475,0.06451612903225806,,,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,4.0,,1.0,0.16666666666666666,0.1,2.0,,5.0,8.0,1.0,19.0,2.0,2.0,,,0.06,2.0,False,1.0,2.0,7.0,2.0,1.0,4.0,1.0,2.0,2.0,6.0,1.0,4.0,2.0,15.0,3.0,15.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,0.8333333333333334,0.2608695652173913,0.25,0.25,0.2727272727272727,0.6666666666666666,0.024390243902439025,0.03125,0.2857142857142857,0.047619047619047616,0.25,0.25,1.0,0.20588235294117646,0.2857142857142857,0.2857142857142857,0.5,0.25,0.26666666666666666,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,1.0,0.1111111111111111,0.2857142857142857,0.26666666666666666,,,,,,,,,,,,,,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,11768.0,196.0,-14.0,363.0,363,89.0,97,38.0,726,11.0,14.0,3.0,4.0,4.0,5.0,12.0,16.0,26.0,366.0,3.0,4.0,6.0,4.0,6.0,8.0,6.0,6.0,,14.0,45.0,3.0,,7.0,10.0,22.0,8.0,8.0,89.0,0.75,0.75,0.6666666666666666,0.7058823529411765,0.75,0.5714285714285714,0.6842105263157895,0.75,0.5,6.310679611650485,,0.8235294117647058,0.7857142857142857,0.8461538461538461,1.0,0.75,0.7142857142857143,0.8,0.8823529411764706,0.5401823529411764,0.5534,0.4910285714285714,0.23076923076923078,0.3076923076923077,0.8875,0.24517906336088155,,1.0,1.0,1.0,1.0,,,9.0,4.0,,,0.058823529411764705,,,0.058823529411764705,0.14285714285714285,29.0,1.0,1.0,,18.0,8.0,5.0,1.0,3.0,0.75,1.0,0.06956521739130435,0.07865168539325842,0.03571428571428571,0.7272727272727273,,0.15789473684210525,0.16666666666666666,1.0,2.0,6.0,24.0,31.0,3.0,4.0,3.0,2.0,3.0,1.0,0.18045112781954886,0.1875,0.18181818181818182,0.16666666666666666,,0.3333333333333333,0.11764705882352941,0.5,0.5,1.0,2.0,,1.0,0.1111111111111111,0.12121212121212122,,1.0,2.0,3.0,1.0,7.0,,,0.0625,0.07142857142857142,0.21428571428571427,,False,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,6.0,,5.0,4.0,2.0,,,,,,,0.5714285714285714,0.09523809523809523,0.13157894736842105,0.1935483870967742,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,0.07692307692307693,0.08333333333333333,0.04,,,,,,,,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,16653.0,278.0,-23.0,514.0,510,159.0,153,58.0,1024,21.0,34.0,1.0,2.0,7.0,11.0,54.0,124.0,177.0,535.0,6.0,12.0,15.0,20.0,40.0,79.0,76.0,,,5.0,41.0,11.0,2.0,21.0,5.0,10.0,55.0,79.0,159.0,0.43548387096774194,0.5,0.5,0.421875,0.46153846153846156,0.46226415094339623,0.47580645161290325,0.46875,0.5563380281690141,35.56701030927835,,0.2125,0.6176470588235294,0.7777777777777778,0.15384615384615385,0.5,0.20754716981132076,0.6363636363636364,0.4375,0.4604889937106918,0.4497000000000001,0.4560057692307692,0.0847457627118644,0.4463276836158192,12.39032258064516,0.3093385214007782,,34.0,12.0,36.0,13.0,,,5.0,4.0,3.0,5.0,0.225,,,0.2125,0.22641509433962265,25.825000000000003,,1.0,70.0,32.0,3.0,57.0,3.0,20.0,0.2962962962962963,0.2962962962962963,0.0189873417721519,0.020161290322580645,0.05405405405405406,0.2857142857142857,0.4375,0.12359550561797752,0.14184397163120568,10.0,20.0,6.0,28.0,36.0,2.0,1.0,6.0,3.0,6.0,5.0,0.14583333333333334,0.13333333333333333,0.14345991561181434,0.046511627906976744,0.5,0.8333333333333334,0.125,0.5,0.5263157894736842,0.3,42.0,3.0,2.0,0.14285714285714285,0.14893617021276595,30.0,9.0,32.0,51.0,19.0,121.0,8.0,8.0,0.07258064516129033,0.20588235294117646,0.18627450980392157,12.0,False,23.0,,2.0,,1.0,9.0,,1.0,3.0,9.0,,1.0,3.0,15.0,12.0,34.0,9.0,19.0,6.0,1.0,2.0,2.0,1.0,10.0,5.0,2.0,0.5555555555555556,0.25,,0.23076923076923078,0.25,0.47619047619047616,0.022222222222222223,0.03278688524590164,0.11627906976744186,0.022988505747126436,0.32857142857142857,0.3333333333333333,0.30434782608695654,0.0125,,,,0.2647058823529412,0.2647058823529412,0.5555555555555556,,,0.07692307692307693,,,0.018867924528301886,0.25,0.2647058823529412,5.0,1.0,,1.0,,0.015151515151515152,,13.0,1.0,2.0,2.0,0.05,0.014285714285714285,0.05405405405405406,,,,
1747,1610612745,Rafer Alston,Rafer Alston,1747,HOU,18496.0,308.0,-7.0,570.0,567,162.0,159,62.0,1137,3.0,10.0,1.0,1.0,2.0,5.0,9.0,23.0,76.0,575.0,1.0,1.0,10.0,3.0,7.0,17.0,16.0,2.0,1.0,6.0,48.0,7.0,1.0,17.0,10.0,23.0,11.0,17.0,162.0,0.391304347826087,1.0,0.42857142857142855,0.4520547945205479,0.8,0.35294117647058826,0.4810126582278481,0.8333333333333334,0.425,14.976599063962558,0.06666666666666667,0.136986301369863,0.3,0.3333333333333333,0.2,1.0,0.29411764705882354,0.4,0.821917808219178,0.5347624999999999,0.566325,0.544528125,0.13157894736842105,0.2236842105263158,8.47391304347826,0.28421052631578947,,37.0,5.0,50.0,10.0,1.0,,13.0,7.0,6.0,5.0,0.684931506849315,,,0.5068493150684932,0.29411764705882354,25.024,,1.0,7.0,2.0,4.0,13.0,1.0,4.0,0.1111111111111111,0.125,0.022727272727272728,0.018656716417910446,0.07317073170731707,,0.0958904109589041,0.05263157894736842,0.15384615384615385,3.0,6.0,3.0,37.0,42.0,,,3.0,2.0,3.0,1.0,0.16299559471365638,0.05660377358490566,0.14285714285714285,0.09090909090909091,,0.3333333333333333,0.0821917808219178,0.5,0.6,,10.0,2.0,2.0,0.15384615384615385,0.17857142857142858,5.0,2.0,27.0,35.0,11.0,78.0,3.0,3.0,0.08695652173913043,0.1,0.1896551724137931,8.0,False,3.0,5.0,13.0,,5.0,11.0,2.0,4.0,,16.0,2.0,4.0,2.0,45.0,3.0,36.0,11.0,8.0,4.0,8.0,1.0,2.0,6.0,10.0,7.0,,0.9375,0.32,0.5,0.2,0.32653061224489793,0.5882352941176471,0.010869565217391304,,0.058823529411764705,0.044444444444444446,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.1780821917808219,0.38461538461538464,0.38461538461538464,1.0,0.2972972972972973,0.2972972972972973,0.9090909090909091,,,0.8,0.5,1.0,0.29411764705882354,,0.3055555555555556,3.0,2.0,,1.0,,0.014705882352941176,0.03571428571428571,4.0,,,,0.16666666666666666,,,2.0,0.4,,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,16098.0,268.0,-23.0,500.0,500,124.0,136,53.0,1000,1.0,4.0,,,,1.0,4.0,8.0,72.0,517.0,,,,,1.0,17.0,6.0,,2.0,3.0,18.0,2.0,,8.0,11.0,20.0,14.0,17.0,124.0,0.5,,,0.6372549019607843,,0.8571428571428571,0.6545454545454545,,0.85,11.25,0.2,0.0784313725490196,0.25,0.25,,,0.14285714285714285,,0.9215686274509803,0.5432519607843137,,0.5506142857142857,,0.2361111111111111,5.0875,0.248,,16.0,3.0,43.0,6.0,,,12.0,5.0,,1.0,0.8431372549019608,,,0.3137254901960784,0.42857142857142855,24.002325581395347,1.0,3.0,,2.0,,8.0,,2.0,0.25,0.25,,0.004291845493562232,,,,0.03773584905660377,0.2,3.0,4.0,2.0,13.0,15.0,2.0,9.0,7.0,4.0,7.0,5.0,0.06565656565656566,0.05,0.06302521008403361,0.11538461538461539,,0.7142857142857143,0.0784313725490196,0.75,0.75,0.3333333333333333,7.0,,,,0.09090909090909091,5.0,,10.0,14.0,4.0,32.0,2.0,2.0,,,0.029411764705882353,6.0,False,,13.0,27.0,1.0,3.0,6.0,,,1.0,19.0,,1.0,4.0,54.0,3.0,16.0,6.0,4.0,3.0,,1.0,,7.0,6.0,2.0,,0.9473684210526315,0.4418604651162791,,0.6666666666666666,0.4418604651162791,0.75,0.0125,0.017857142857142856,0.05263157894736842,,,,,0.5294117647058824,0.48148148148148145,0.48148148148148145,0.9230769230769231,0.375,0.375,1.0,,1.0,,,,0.42857142857142855,0.3333333333333333,0.375,4.0,,1.0,,,,,1.0,,,3.0,,,,3.0,1.0,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,15369.0,256.0,-22.0,478.0,474,118.0,116,49.0,952,25.0,38.0,5.0,12.0,9.0,11.0,53.0,123.0,172.0,492.0,6.0,19.0,21.0,12.0,28.0,52.0,28.0,8.0,,23.0,70.0,19.0,3.0,32.0,11.0,26.0,51.0,52.0,118.0,0.43089430894308944,0.3157894736842105,0.42857142857142855,0.43089430894308944,0.3157894736842105,0.42857142857142855,0.5408805031446541,0.45652173913043476,0.6046511627906976,36.0377358490566,,0.3089430894308943,0.6578947368421053,0.7575757575757576,0.631578947368421,0.4166666666666667,0.39285714285714285,0.8181818181818182,0.3089430894308943,0.44974878048780487,0.4967066666666667,0.4578678571428571,0.12209302325581395,0.3023255813953488,7.308943089430893,0.24686192468619247,1.0,,,,,,,1.0,1.0,2.0,4.0,,,,,,,2.0,2.0,12.0,78.0,20.0,75.0,3.0,27.0,0.7358490566037735,0.7959183673469388,0.13333333333333333,0.10697674418604651,0.16666666666666666,0.68,0.0975609756097561,0.1836734693877551,0.1836734693877551,26.0,73.0,8.0,36.0,47.0,7.0,,4.0,3.0,4.0,1.0,0.19047619047619047,0.1951219512195122,0.19130434782608696,0.1875,,0.25,0.5934959349593496,0.3561643835616438,0.41935483870967744,0.8076923076923077,66.0,9.0,3.0,0.3,0.20930232558139536,28.0,16.0,1.0,6.0,,17.0,12.0,11.0,0.13008130081300814,0.13157894736842105,0.1836734693877551,,False,2.0,,,,,,,,,,,,,,,,,5.0,5.0,1.0,3.0,2.0,,13.0,3.0,1.0,,,,,,0.40625,0.046153846153846156,0.041666666666666664,0.20512820512820512,0.03773584905660377,0.16666666666666666,0.16666666666666666,0.5,,,,,,,,0.2,,,,,,,,10.0,3.0,2.0,,0.09523809523809523,0.1568627450980392,0.058823529411764705,,,,1.0,0.1506849315068493,,,,,1.0,5.0
436,1610612745,Juwan Howard,Juwan Howard,436,HOU,8954.0,149.0,-6.0,263.0,266,88.0,83,32.0,529,4.0,8.0,,,1.0,1.0,12.0,32.0,31.0,274.0,,1.0,3.0,2.0,7.0,4.0,4.0,,,9.0,30.0,3.0,,4.0,2.0,10.0,7.0,4.0,88.0,0.375,,0.2857142857142857,0.375,,0.2857142857142857,0.4189189189189189,0.375,0.2857142857142857,13.621262458471762,,0.25,0.5,0.8,,,0.14285714285714285,1.0,0.25,0.44381250000000005,0.3554,0.3771714285714286,0.0967741935483871,0.12903225806451613,10.484375,0.33460076045627374,1.0,,,,,,,5.0,,2.0,3.0,,,,,,,1.0,2.0,14.0,20.0,5.0,10.0,,5.0,0.8333333333333334,0.8333333333333334,0.05952380952380952,0.06870229007633588,0.09523809523809523,1.0,0.4375,0.13513513513513514,0.13513513513513514,3.0,10.0,4.0,15.0,21.0,,,,,,,0.1271186440677966,0.16,0.13286713286713286,0.034482758620689655,,,0.3125,0.3,0.3,0.6666666666666666,7.0,3.0,2.0,0.2857142857142857,0.15151515151515152,,3.0,4.0,7.0,3.0,17.0,,,0.09375,0.375,0.16071428571428573,1.0,False,5.0,,,,,,,,,,,,,,,,,3.0,3.0,,4.0,1.0,5.0,1.0,,1.0,,,,,,0.25,0.0851063829787234,0.10810810810810811,0.16666666666666666,0.058823529411764705,0.35714285714285715,0.35714285714285715,0.8,,,,,,,,,,,,,,,,1.0,2.0,1.0,,0.058823529411764705,0.034482758620689655,,,,,,,,,,,,
87,1610612745,Dikembe Mutombo,Dikembe Mutombo,87,HOU,2409.0,40.0,-5.0,72.0,70,42.0,24,9.0,142,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,9.0,75.0,2.0,2.0,4.0,1.0,1.0,4.0,4.0,4.0,,5.0,11.0,,,,1.0,5.0,2.0,4.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,4.761904761904762,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5693666666666667,0.586,0.5759,0.4444444444444444,0.4444444444444444,,0.5833333333333334,2.0,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,2.0,3.0,,1.0,0.3333333333333333,1.0,0.10526315789473684,0.13513513513513514,0.5,0.3333333333333333,,0.25,0.25,,,1.0,5.0,6.0,,,3.0,3.0,3.0,2.0,0.16129032258064516,0.16666666666666666,0.16216216216216217,0.16666666666666666,,0.6666666666666666,,,,,3.0,,,,,2.0,,1.0,1.0,,2.0,1.0,,,,0.2222222222222222,,False,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.07692307692307693,0.16666666666666666,,,,,,,,,,,
2745,1610612745,Kirk Snyder,Kirk Snyder,2745,HOU,550.0,9.0,-17.0,16.0,15,12.0,7,2.0,31,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,24.0,,,,1.0,1.0,2.0,,,,,1.0,,,1.0,,,,2.0,12.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,21.05263157894737,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,1.0,1.0,0.5249,0.5271,0.5249,,1.0,,0.75,,1.0,1.0,2.0,2.0,,,,,,1.0,0.6666666666666666,,,0.3333333333333333,0.3333333333333333,24.75,,,,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,0.16666666666666666,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,False,,,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,
