EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,LongMidRangePctBlocked,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,BlockedCorner3,OffensiveGoaltends,on
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,2821.0,47,,83,86,41.0,39,8,169,1.0,1.0,,,,,,1.0,1.0,3.0,4.0,3.0,2.0,5,6.0,2.0,15.0,87,,,,,,,5.0,,6.0,2.0,2.0,,,,,4.0,,8.0,1.0,1.0,,5,1.0,6,2.0,8,1.0,,1.0,,,,,,4.0,11.0,,,2.0,,2.0,,1.0,,,,,,,,6.0,41.0,1.0,,0.5,0.5,0.4,,,0.5909090909090909,,0.6,0.625,,0.6,0.5454545454545454,,,13.043478260869565,,0.3333333333333333,0.16666666666666666,0.038461538461538464,,0.09090909090909091,0.11904761904761904,0.05405405405405406,0.2,,,0.14285714285714285,,0.09090909090909091,0.1111111111111111,0.3,,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.36363636363636365,,,,,,0.6,0.6363636363636364,0.4611318181818182,,0.5080500000000001,0.08333333333333333,0.16666666666666666,,0.4,15.040000000000001,24.983333333333334,0.4939759036144578,2.0,2.0,2.0,2.0,1.0,,,,3.0,,,2.0,9.0,,4.0,1.0,,4.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,0.5,,0.4,0.5,,,,,,0.18181818181818182,1.0,1.0,1.0,0.25,0.25,1.0,,,,0.4,1.0,,0.25,,,,,,,,,,,,,,,,,True
1737,1610612765,Nazr Mohammed,Nazr Mohammed,1737,DET,76.0,1,-2.0,2,2,,2,2,4,,,,,,,,1.0,,,,,,1,,,,2,,,,,,,,,,,,,,1.0,,,,,,,,1,,1,,1,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,25.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.373,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,2416.0,40,-12.0,79,82,31.0,44,13,161,6.0,6.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,,,8.0,12,,4.0,20.0,80,3.0,3.0,3.0,9.0,4.0,4.0,,2.0,10.0,10.0,6.0,4.0,,,,1.0,,2.0,1.0,3.0,1.0,5,,6,4.0,10,1.0,1.0,,3.0,2.0,1.0,4.0,1.0,3.0,5.0,2.0,,6.0,1.0,6.0,2.0,4.0,,2.0,1.0,,2.0,2.0,,10.0,31.0,,,0.625,0.8333333333333334,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,1.125,1.0,,,,20.0,0.75,,0.17857142857142858,0.11538461538461539,0.08333333333333333,0.1,0.15,0.1111111111111111,0.2,0.3333333333333333,0.05555555555555555,0.2,,0.2727272727272727,0.2,0.08333333333333333,0.14285714285714285,1.0,0.5,1.0,1.0,0.6666666666666666,0.16666666666666666,0.5,0.5,,0.3333333333333333,0.25,0.25,1.0,,1.0,1.0,0.3333333333333333,0.5,1.0,,0.5,0.46715,0.5835999999999999,0.445875,0.2857142857142857,0.2857142857142857,0.45,0.5,7.133333333333334,,0.3924050632911392,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1737,1610612765,Nazr Mohammed,Nazr Mohammed,1737,DET,268.0,4,7.0,10,10,10.0,10,1,20,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1,,3.0,5.0,2,1.0,1.0,1.0,3.0,1.0,1.0,,3.0,5.0,,2.0,2.0,,,,,,,1.0,,,1,,1,1.0,2,,,,,,,,,,,,,2.0,,3.0,1.0,2.0,,,,,,,,5.0,10.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.5,1.25,,,,18.181818181818183,,,0.2,,,0.5,0.16666666666666666,0.3333333333333333,,,,0.5,,0.5,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,0.5667,,0.5667,1.0,1.0,0.6,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2436,1610612765,Flip Murray,Flip Murray,2436,DET,3663.0,61,-25.0,109,112,29.0,50,15,221,3.0,3.0,,,,,,4.0,1.0,7.0,1.0,1.0,4.0,14,1.0,2.0,10.0,127,,,,,,2.0,1.0,,,2.0,6.0,,,,2.0,6.0,2.0,14.0,,1.0,1.0,3,,4,1.0,5,,,,4.0,2.0,,4.0,3.0,,5.0,,,2.0,,3.0,1.0,2.0,,,,,,,,,29.0,,,0.25,0.25,0.2857142857142857,,,0.26666666666666666,,,0.3125,,,0.06666666666666667,,,15.873015873015873,1.0,,0.07894736842105263,0.025,0.14285714285714285,,0.08888888888888889,0.019230769230769232,,0.1,,,,0.07692307692307693,0.125,0.058823529411764705,0.25,,0.2,1.0,1.0,0.3333333333333333,0.26666666666666666,,,,0.4666666666666667,0.14285714285714285,0.14285714285714285,,0.06666666666666667,,,,,,0.3333333333333333,0.26666666666666666,0.43235333333333337,,0.3753666666666667,0.125,0.13333333333333333,,,12.542857142857143,24.9,0.26605504587155965,,,,,,,,,,,,,,,1.0,,,4.0,,2.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,2594.0,43,-22.0,78,78,24.0,33,16,156,1.0,3.0,1.0,1.0,,1.0,,,4.0,5.0,2.0,1.0,5.0,8,7.0,,10.0,81,1.0,2.0,,2.0,1.0,2.0,3.0,,2.0,6.0,4.0,2.0,,1.0,,,,,,5.0,,6,,6,5.0,11,1.0,1.0,,1.0,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,2.0,24.0,1.0,,0.6,0.75,0.625,0.5,0.5,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.2,0.4666666666666667,0.125,,17.52577319587629,0.5,,0.2222222222222222,0.14705882352941177,,,0.17142857142857143,0.10638297872340426,0.125,0.2,0.14285714285714285,,,0.25,0.2,0.21428571428571427,,1.0,0.2,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,0.8,1.0,0.75,0.13333333333333333,0.3333333333333333,1.0,,0.2,,0.2,0.6666666666666666,0.48873,0.5122666666666666,0.48503999999999997,,,0.2,0.2,10.3125,23.94285714285714,0.3076923076923077,,5.0,,2.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.4,,,,,,0.2,,,,1.0,,,,0.3333333333333333,,,,,,False
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,5169.0,86,-41.0,158,163,34.0,60,29,321,1.0,4.0,,,1.0,2.0,,,,4.0,9.0,3.0,1.0,8,12.0,3.0,8.0,166,,1.0,,,1.0,3.0,3.0,,5.0,,2.0,,,1.0,,12.0,,24.0,,,,2,,2,,2,5.0,2.0,3.0,4.0,4.0,6.0,10.0,1.0,4.0,11.0,,1.0,7.0,,3.0,,1.0,,1.0,1.0,,1.0,,,5.0,34.0,3.0,,,,0.125,,0.3333333333333333,0.125,,0.4166666666666667,0.16666666666666666,,0.4166666666666667,0.6,0.125,,16.230366492146597,0.4,,0.03636363636363636,,,,0.024691358024691357,,,,,,,,,0.08333333333333333,,,0.2,0.25,0.3333333333333333,,,,,,0.2,,,,0.45,,,,0.3333333333333333,0.5,0.5,0.8,0.47751749999999993,0.47204999999999997,0.4516166666666667,0.047619047619047616,0.1111111111111111,,0.625,9.725,25.175,0.21518987341772153,,3.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,3.0,9.0,1.0,,12.0,,4.0,,8.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,,,,0.08333333333333333,,0.3333333333333333,0.08333333333333333,,0.25,,,,0.15,,,,0.1111111111111111,0.1111111111111111,,0.5,,,,,0.3333333333333333,0.1111111111111111,,,,,,,,,,,,,,,,,False
185,1610612765,Chris Webber,Chris Webber,185,DET,2299.0,38,-54.0,62,67,3.0,17,13,129,3.0,9.0,2.0,4.0,,,,1.0,1.0,1.0,1.0,,4.0,11,1.0,1.0,9.0,97,2.0,4.0,,4.0,,,,,,6.0,2.0,2.0,,2.0,,1.0,,2.0,,4.0,,5,,5,4.0,9,1.0,,1.0,1.0,,4.0,5.0,1.0,3.0,4.0,,1.0,1.0,,2.0,,1.0,,,,,,,,,3.0,,,0.75,1.0,0.36363636363636365,0.5,,0.3333333333333333,0.5,,0.34615384615384615,0.5,,0.08333333333333333,0.18181818181818182,,22.78481012658228,0.2,,0.3333333333333333,0.12121212121212122,,,0.22727272727272727,0.1,0.25,0.1,0.06666666666666667,,,0.25,0.5,0.3333333333333333,,,0.75,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.08333333333333333,,,,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,1.0,0.5,0.5,,,,0.8333333333333334,0.5493291666666668,0.55945,,0.07692307692307693,0.08333333333333333,0.4444444444444444,,2.1727272727272724,26.6,0.04838709677419355,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,0.2222222222222222,,,0.16666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,False
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,6074.0,101,-53.0,171,181,26.0,36,36,352,3.0,5.0,1.0,1.0,,1.0,2.0,7.0,10.0,24.0,4.0,1.0,15.0,36,6.0,6.0,42.0,208,2.0,6.0,2.0,9.0,1.0,3.0,2.0,4.0,9.0,28.0,2.0,,,4.0,2.0,9.0,2.0,20.0,,6.0,1.0,2,,3,6.0,9,,,,3.0,3.0,2.0,5.0,,5.0,10.0,,2.0,7.0,,8.0,,1.0,2.0,,,,1.0,1.0,,9.0,26.0,1.0,2.0,0.9333333333333333,0.9333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3888888888888889,0.5,0.4444444444444444,0.4090909090909091,0.5714285714285714,0.14285714285714285,0.1111111111111111,0.42857142857142855,23.474178403755868,0.6,,0.030303030303030304,0.075,0.058823529411764705,,0.03614457831325301,0.0594059405940594,0.0625,0.058823529411764705,0.0851063829787234,,,0.03333333333333333,,0.038461538461538464,0.07142857142857142,1.0,0.11904761904761904,0.6,0.75,1.0,0.16666666666666666,0.2857142857142857,0.5,1.0,0.5714285714285714,0.4166666666666667,0.4166666666666667,0.9,0.09523809523809523,0.1111111111111111,1.0,1.0,0.2,,0.2,0.2619047619047619,0.4448451219512195,0.4510142857142857,0.4587375,0.023255813953488372,0.02702702702702703,0.21428571428571427,0.21428571428571427,13.541666666666664,26.983333333333338,0.15204678362573099,1.0,2.0,1.0,1.0,1.0,,1.0,,2.0,1.0,3.0,1.0,6.0,,4.0,1.0,,7.0,,2.0,,5.0,1.0,,,,,,1.0,2.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,0.2,,,0.05,0.047619047619047616,0.5,0.5,1.0,0.25,0.25,1.0,0.1111111111111111,,,0.2,1.0,,0.25,,,,1.0,1.0,1.0,2.0,,,,0.2222222222222222,0.5,1.0,,,,False
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,5834.0,97,-51.0,166,174,23.0,46,27,340,5.0,7.0,1.0,2.0,,,4.0,6.0,3.0,14.0,5.0,,12.0,27,7.0,3.0,36.0,197,2.0,4.0,,10.0,,2.0,1.0,,,12.0,12.0,4.0,,1.0,3.0,12.0,2.0,27.0,3.0,4.0,7.0,5,2.0,14,8.0,22,,,,3.0,3.0,1.0,4.0,,4.0,4.0,,,6.0,,5.0,1.0,3.0,,1.0,1.0,,1.0,,,,23.0,,,0.5,0.6,0.4444444444444444,0.5,,0.4852941176470588,0.8333333333333334,,0.5,0.8333333333333334,,0.20588235294117646,0.037037037037037035,,20.408163265306122,0.75,0.3333333333333333,0.07936507936507936,0.05714285714285714,0.30434782608695654,0.15789473684210525,0.13953488372093023,0.07865168539325842,0.07692307692307693,,0.075,0.09090909090909091,0.25,,,0.20833333333333334,0.21052631578947367,,0.20588235294117646,0.7142857142857143,0.8333333333333334,0.8,0.17647058823529413,0.6666666666666666,0.6666666666666666,,0.4117647058823529,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.14705882352941177,0.3333333333333333,0.5,,,,,0.4117647058823529,0.4480985294117647,0.49851666666666666,0.3638333333333333,0.08333333333333333,0.10344827586206896,0.2777777777777778,,11.744444444444445,25.071428571428573,0.13855421686746988,,2.0,,1.0,3.0,2.0,2.0,,3.0,2.0,2.0,,9.0,,5.0,3.0,,9.0,1.0,2.0,1.0,6.0,2.0,,,,1.0,,,,,,,1.0,0.42857142857142855,1.0,,0.42857142857142855,,0.14285714285714285,,0.75,0.1111111111111111,0.058823529411764705,,,,0.6,0.6,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.6,,,,,,,,1.0,,0.1111111111111111,,,,,,,False
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,5579.0,93,-23.0,157,164,18.0,37,31,321,3.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,9.0,20.0,,,13.0,27,,4.0,30.0,174,1.0,2.0,2.0,4.0,2.0,6.0,,,4.0,20.0,6.0,,,1.0,1.0,6.0,1.0,13.0,4.0,7.0,4.0,11,5.0,20,11.0,31,4.0,3.0,1.0,1.0,1.0,4.0,5.0,,5.0,11.0,,1.0,7.0,1.0,6.0,2.0,4.0,,2.0,1.0,,2.0,2.0,,4.0,18.0,1.0,,0.7692307692307693,0.7692307692307693,0.48148148148148145,0.5,0.3333333333333333,0.48148148148148145,0.5,0.3333333333333333,0.5172413793103449,0.6666666666666666,0.3333333333333333,,0.037037037037037035,,17.708333333333336,0.2,0.8333333333333334,0.18032786885245902,0.10144927536231885,0.2,0.23529411764705882,0.18518518518518517,0.12790697674418605,0.13333333333333333,,0.11363636363636363,0.1111111111111111,0.375,0.28,0.18181818181818182,0.08,0.2857142857142857,1.0,0.18518518518518517,0.6,0.6,0.6666666666666666,0.07407407407407407,0.5,0.5,,0.7407407407407407,0.45,0.47368421052631576,0.8888888888888888,,1.0,0.5,1.0,0.16666666666666666,1.0,,0.18518518518518517,0.432374074074074,0.5801,0.39568333333333333,0.13793103448275862,0.13793103448275862,0.13333333333333333,0.13333333333333333,13.77037037037037,,0.11464968152866242,,,,,,,,,,,,,,,,,,5.0,,2.0,1.0,2.0,,2.0,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,False
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,4031.0,67,-38.0,116,119,18.0,28,20,235,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,11.0,6.0,1.0,5.0,19,8.0,4.0,23.0,133,1.0,4.0,,2.0,1.0,1.0,2.0,,2.0,6.0,4.0,2.0,1.0,1.0,,5.0,,10.0,1.0,1.0,2.0,7,,9,2.0,11,1.0,1.0,,,,2.0,2.0,1.0,5.0,8.0,,,5.0,1.0,5.0,1.0,3.0,,3.0,3.0,,3.0,3.0,,2.0,18.0,,,0.6,0.75,0.2631578947368421,0.25,1.0,0.35185185185185186,0.25,0.3333333333333333,0.39655172413793105,0.25,0.3333333333333333,0.2962962962962963,0.05263157894736842,0.16666666666666666,21.83098591549296,,,0.1590909090909091,0.018518518518518517,0.14285714285714285,0.05,0.15517241379310345,0.02702702702702703,,,0.03225806451612903,0.1,,0.1,0.42857142857142855,0.11764705882352941,0.16666666666666666,1.0,0.07407407407407407,0.5,0.5,,0.2222222222222222,0.16666666666666666,0.2,,0.4074074074074074,0.2727272727272727,0.2727272727272727,1.0,0.2222222222222222,0.25,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.37037037037037035,0.43472115384615384,0.4252666666666667,0.564275,0.10344827586206896,0.14285714285714285,0.08695652173913043,0.08695652173913043,13.742105263157896,27.825,0.15517241379310345,,2.0,,1.0,3.0,,,,3.0,,,,9.0,,5.0,3.0,,5.0,,3.0,,2.0,,1.0,,,,1.0,,,,,,1.0,0.375,,,0.42857142857142855,,,,,,0.07407407407407407,,,,0.5,0.5,1.0,,,,0.3333333333333333,,,0.6,,1.0,,,,,,,,,,,,,,,False
905,1610612765,Dale Davis,Dale Davis,905,DET,823.0,14,-8.0,24,25,4.0,9,4,49,1.0,3.0,1.0,2.0,,,,1.0,,,,,1.0,4,,,2.0,30,1.0,2.0,,2.0,,,,,,,2.0,2.0,,1.0,,1.0,,2.0,,1.0,,2,,2,1.0,3,1.0,,1.0,,,,,,1.0,3.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,4.0,1.0,,,,0.25,0.5,,0.25,0.5,,0.25,0.5,,,0.25,,14.285714285714285,,,0.15384615384615385,0.09090909090909091,,,0.15384615384615385,0.07142857142857142,,0.3333333333333333,,,,,,0.4,,,0.75,0.3333333333333333,0.5,,0.25,,,,,,,,,1.0,0.5,,,,,0.75,0.49905,0.5710999999999999,,,,1.0,,2.275,,0.16666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
