EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,FTOffRebounds,Technical Free Throw Trips,Blocked3s,BlockedArc3,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,BlockedLongMidRange,DefensiveGoaltends,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,OffensiveGoaltends
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,30719.0,512,-19,981,976,255,243,132,1957,25.0,56.0,1.0,6.0,9.0,19.0,14.0,28.0,30.0,63.0,2.0,2.0,14.0,41.0,5.0,8.0,4.0,15.0,69.0,147.0,16.0,43.0,44.0,230.0,1055.0,5.0,14.0,5.0,8.0,2.0,27.0,23.0,44.0,4.0,15.0,13.0,71.0,34.0,104.0,42.0,6.0,2.0,1.0,40.0,14.0,16.0,88.0,26.0,114.0,24.0,2.0,27.0,17.0,44.0,254.0,2.0,1.0,14.0,35.0,2.0,51.0,3.0,54.0,1.0,22.0,8.0,14.0,36.0,2.0,23.0,19.0,3.0,13.0,1.0,3.0,55.0,3.0,13.0,20.0,40.0,1.0,3.0,52.0,2.0,2.0,56.0,5.0,24.0,1.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,71.0,255,4.0,5.0,0.2463768115942029,0.25,0.875,0.37209302325581395,0.625,0.26666666666666666,0.38095238095238093,0.46938775510204084,0.35714285714285715,0.5227272727272727,0.48947368421052634,0.5681818181818182,0.4915254237288136,0.5348837209302325,0.5625,0.5220588235294118,0.22631578947368422,0.10884353741496598,0.23214285714285715,0.07142857142857142,0.015873015873015872,23.705004389815628,0.6545454545454545,0.05555555555555555,0.1263537906137184,0.002777777777777778,0.0875,0.021052631578947368,0.11212814645308924,0.006593406593406593,0.0078125,0.02564102564102564,0.12941176470588237,0.13186813186813187,0.1188118811881188,0.05405405405405406,0.16326530612244897,0.011627906976744186,0.3333333333333333,0.29473684210526313,0.44642857142857145,0.5813953488372093,0.28,0.14736842105263157,0.5,0.5384615384615384,0.14285714285714285,0.33157894736842103,0.47619047619047616,0.4838709677419355,0.26666666666666666,0.010526315789473684,1.0,1.0,1.0,0.21578947368421053,0.34146341463414637,0.34146341463414637,0.8571428571428571,0.2727272727272727,0.16666666666666666,0.36363636363636365,0.625,1.0,0.3220338983050847,0.47368421052631576,0.2542372881355932,0.26666666666666666,0.5210526315789473,0.35,0.4722460106382978,0.48193611111111107,0.4659228070175438,0.11904761904761904,0.14457831325301204,0.022727272727272728,0.11739130434782609,0.30869565217391304,10.204761904761904,25.77209302325581,0.2599388379204893,,,,,,,,,,,,,,,,,,,,,,,,True,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,15395.0,257,6,479,482,192,180,73,961,20.0,28.0,7.0,10.0,7.0,11.0,8.0,20.0,8.0,31.0,,1.0,,,,,,,36.0,79.0,,1.0,19.0,91.0,517.0,8.0,14.0,,,4.0,20.0,12.0,29.0,,1.0,13.0,37.0,54.0,18.0,,,10.0,,,,7.0,11.0,3.0,14.0,3.0,,5.0,1.0,5.0,31.0,5.0,16.0,11.0,14.0,5.0,30.0,22.0,52.0,3.0,5.0,3.0,2.0,8.0,1.0,5.0,4.0,,3.0,,,12.0,1.0,4.0,10.0,25.0,3.0,1.0,25.0,1.0,2.0,25.0,4.0,7.0,,7.0,,,,1.0,1.0,2.0,37.0,192,3.0,7.0,0.75,0.8709677419354839,,,,,,0.45569620253164556,0.5714285714285714,0.41379310344827586,0.45,0.5714285714285714,0.4,0.5055555555555555,0.625,0.5,0.0125,0.08860759493670886,0.14285714285714285,0.15,,18.05309734513274,0.6666666666666666,0.22727272727272727,0.10606060606060606,0.09090909090909091,0.1375,0.10638297872340426,0.1179245283018868,0.09417040358744394,0.21052631578947367,0.07317073170731707,0.06818181818181818,0.075,0.16666666666666666,0.1509433962264151,0.1111111111111111,0.08333333333333333,1.0,0.35,0.7142857142857143,0.8333333333333334,0.7,0.25,0.4,0.47058823529411764,0.625,0.3875,0.25806451612903225,0.25806451612903225,1.0,0.0125,,,,,,,,0.7142857142857143,0.7,,,,0.36666666666666664,0.6363636363636364,,,0.3625,,0.478194375,0.547575,0.4984983333333333,0.08433734939759036,0.08536585365853659,,0.21978021978021978,0.4065934065934066,9.358227848101263,22.3,0.40083507306889354,1.0,1.0,1.0,1.0,1.0,0.05,0.07142857142857142,0.012987012987012988,0.3333333333333333,0.2857142857142857,0.03333333333333333,,,,,,,,,,,,,True,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,26127.0,435,-7,834,829,194,209,106,1663,27.0,55.0,8.0,11.0,5.0,10.0,8.0,14.0,11.0,32.0,,3.0,2.0,3.0,,,,,46.0,101.0,2.0,6.0,47.0,145.0,895.0,8.0,13.0,,,5.0,21.0,8.0,19.0,,,18.0,34.0,54.0,38.0,6.0,,12.0,,3.0,2.0,10.0,32.0,5.0,37.0,3.0,2.0,18.0,6.0,8.0,79.0,8.0,16.0,20.0,24.0,5.0,49.0,25.0,74.0,1.0,12.0,6.0,6.0,15.0,4.0,10.0,12.0,2.0,5.0,,1.0,27.0,1.0,4.0,19.0,45.0,1.0,5.0,43.0,1.0,3.0,59.0,4.0,24.0,,8.0,33.0,20.0,12.0,33.0,23.0,,34.0,194,6.0,7.0,0.5869565217391305,0.675,1.0,0.3333333333333333,,,0.3333333333333333,0.45544554455445546,0.6153846153846154,0.42105263157894735,0.45794392523364486,0.6153846153846154,0.42105263157894735,0.5370370370370371,0.6176470588235294,0.5862068965517241,0.056074766355140186,0.09900990099009901,0.18181818181818182,,,16.770833333333336,0.5555555555555556,0.15625,0.10084033613445378,0.05333333333333334,0.1388888888888889,0.10526315789473684,0.11518324607329843,0.06382978723404255,0.07339449541284404,0.11290322580645161,0.07058823529411765,0.09333333333333334,0.14102564102564102,0.18627450980392157,0.023809523809523808,0.02127659574468085,0.696969696969697,0.514018691588785,0.4909090909090909,0.6,0.5185185185185185,0.1308411214953271,0.5714285714285714,0.5714285714285714,0.25,0.29906542056074764,0.34375,0.34375,1.0,0.028037383177570093,,,,0.028037383177570093,0.6666666666666666,0.6666666666666666,1.0,0.8461538461538461,0.7272727272727273,,,,0.5263157894736842,0.5,,,0.5700934579439252,0.6666666666666666,0.49742196261682237,0.5535,0.5069789473684211,0.1889763779527559,0.19834710743801653,,0.14482758620689656,0.23448275862068965,7.442574257425741,24.599999999999998,0.23261390887290168,,1.0,,,,0.043478260869565216,0.04838709677419355,0.03875968992248062,0.07142857142857142,0.125,,1.0,3.0,,,,,,,,,,,True,
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,10516.0,175,-23,336,335,83,101,50,671,1.0,3.0,,,1.0,1.0,3.0,5.0,11.0,26.0,2.0,5.0,3.0,9.0,1.0,2.0,1.0,3.0,15.0,34.0,5.0,14.0,6.0,51.0,375.0,3.0,6.0,1.0,3.0,,9.0,5.0,10.0,1.0,3.0,4.0,17.0,22.0,8.0,15.0,,,,9.0,3.0,1.0,9.0,1.0,10.0,1.0,,3.0,4.0,2.0,21.0,1.0,3.0,3.0,10.0,,13.0,4.0,17.0,1.0,,,,4.0,2.0,2.0,5.0,,2.0,,2.0,9.0,2.0,1.0,6.0,26.0,,1.0,8.0,,2.0,7.0,,2.0,,1.0,,,,,,,17.0,83,7.0,1.0,0.7333333333333333,0.7333333333333333,1.0,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.4411764705882353,0.5,0.5,0.46875,0.5,0.5,0.5,0.5,0.5666666666666667,0.2916666666666667,0.029411764705882353,,,0.038461538461538464,15.267175572519083,0.4444444444444444,,0.09345794392523364,0.025210084033613446,0.05555555555555555,0.024390243902439025,0.08074534161490683,0.025,0.030303030303030304,0.02702702702702703,0.07692307692307693,0.12121212121212122,0.08571428571428572,0.02564102564102564,0.13333333333333333,0.037037037037037035,,0.0625,0.3333333333333333,0.3333333333333333,,0.10416666666666667,0.6,0.6,0.3333333333333333,0.5416666666666666,0.4230769230769231,0.44,0.9090909090909091,0.10416666666666667,0.4,0.4,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,0.2222222222222222,0.5,1.0,0.07692307692307693,1.0,0.23076923076923078,0.3333333333333333,0.3541666666666667,0.3333333333333333,0.45866041666666674,0.48797142857142856,0.42733846153846156,0.04,0.05555555555555555,,0.17647058823529413,0.3333333333333333,15.555882352941175,24.292857142857144,0.24702380952380953,,,1.0,,,,,0.03333333333333333,,,,,,1.0,0.1111111111111111,,,,,,,,,True,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,35124.0,585,-13,1119,1111,299,299,152,2230,15.0,29.0,5.0,10.0,3.0,5.0,6.0,27.0,25.0,48.0,1.0,6.0,24.0,73.0,1.0,5.0,6.0,22.0,46.0,104.0,25.0,79.0,33.0,200.0,1195.0,6.0,14.0,1.0,5.0,5.0,20.0,9.0,20.0,7.0,27.0,12.0,51.0,64.0,28.0,75.0,,10.0,,73.0,24.0,8.0,24.0,6.0,30.0,4.0,2.0,8.0,4.0,12.0,66.0,7.0,28.0,42.0,45.0,8.0,95.0,37.0,132.0,3.0,24.0,10.0,14.0,14.0,3.0,6.0,10.0,,8.0,1.0,,24.0,1.0,5.0,34.0,65.0,3.0,4.0,36.0,2.0,5.0,42.0,2.0,15.0,1.0,4.0,16.0,8.0,8.0,16.0,9.0,1.0,51.0,299,7.0,3.0,0.6956521739130435,0.7804878048780488,1.0,0.31645569620253167,0.2,0.25925925925925924,0.31645569620253167,0.4423076923076923,0.42857142857142855,0.45,0.4562841530054645,0.39473684210526316,0.4148936170212766,0.4900497512437811,0.43478260869565216,0.4716981132075472,0.43169398907103823,0.07692307692307693,0.20689655172413793,0.07407407407407407,,17.334360554699536,0.5833333333333334,0.19047619047619047,0.14285714285714285,0.06829268292682927,0.22459893048128343,0.0660377358490566,0.17330677290836655,0.06782945736434108,0.07913669064748201,0.056179775280898875,0.1553398058252427,0.19801980198019803,0.08108108108108109,0.19230769230769232,0.2982456140350877,0.02912621359223301,0.5625,0.15846994535519127,0.5172413793103449,0.6521739130434783,0.6,0.14754098360655737,0.2222222222222222,0.24,0.3333333333333333,0.26229508196721313,0.5208333333333334,0.5208333333333334,0.84,0.03278688524590164,0.16666666666666666,0.16666666666666666,1.0,0.3989071038251366,0.3287671232876712,0.3287671232876712,1.0,0.5263157894736842,0.5,0.2631578947368421,0.2,1.0,0.10638297872340426,0.6,0.46808510638297873,0.2727272727272727,0.5901639344262295,0.3287671232876712,0.4861431693989072,0.511214705882353,0.47619148936170214,0.08121827411167512,0.1282051282051282,0.0125,0.1,0.255,11.056730769230768,24.637974683544307,0.26720285969615726,5.0,2.0,3.0,,,0.06060606060606061,0.06521739130434782,0.061452513966480445,0.11764705882352941,,0.10638297872340426,,2.0,,,1.0,0.2,,,,,,,True,
200793,1610612762,Dee Brown,Dee Brown,200793,UTA,1455.0,24,17,48,46,18,20,10,94,4.0,4.0,,,1.0,1.0,,,,2.0,,1.0,,2.0,,,,,4.0,6.0,,3.0,1.0,9.0,31.0,,,,,,,1.0,2.0,,,1.0,3.0,6.0,2.0,,,,,2.0,,,2.0,2.0,4.0,2.0,,,,2.0,10.0,,1.0,,2.0,,2.0,1.0,3.0,1.0,,,,1.0,,1.0,1.0,,,,,2.0,,1.0,1.0,1.0,,,2.0,,,2.0,,1.0,,,,,,,,,3.0,18,,,0.75,0.75,,,,,,0.6666666666666666,,0.5,0.4444444444444444,,0.5,0.45,,0.5,0.3333333333333333,,,,,20.0,0.5,,0.10526315789473684,0.06666666666666667,,,0.0625,0.047619047619047616,,,,,0.3333333333333333,,,0.2,,0.4444444444444444,1.0,1.0,0.75,,,,,0.2222222222222222,,,,0.1111111111111111,,,,0.2222222222222222,,,,,,,,,0.5,1.0,,,0.7777777777777778,,0.5668722222222222,,0.5628,0.1,0.14285714285714285,,,0.3333333333333333,6.383333333333333,24.5,0.375,,,,,,,,0.125,,,,,,,,,,,,,,,,True,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,6688.0,111,-1,200,199,59,40,36,399,18.0,26.0,6.0,10.0,5.0,9.0,2.0,4.0,,5.0,,,,1.0,,,,,20.0,35.0,,1.0,3.0,43.0,208.0,6.0,12.0,,,,12.0,5.0,11.0,,,1.0,11.0,22.0,18.0,,,10.0,,1.0,,5.0,4.0,,4.0,,,2.0,,2.0,8.0,3.0,15.0,3.0,12.0,2.0,17.0,19.0,36.0,3.0,5.0,4.0,1.0,4.0,1.0,2.0,3.0,,2.0,,,7.0,3.0,4.0,5.0,17.0,1.0,2.0,10.0,1.0,3.0,8.0,,4.0,,,3.0,3.0,,3.0,1.0,,11.0,59,1.0,,0.55,0.7333333333333333,,,,,,0.5714285714285714,0.5,0.45454545454545453,0.5555555555555556,0.5,0.45454545454545453,0.5375,0.5,0.4583333333333333,0.027777777777777776,0.14285714285714285,0.15384615384615385,,0.2,19.10569105691057,0.5714285714285714,0.3333333333333333,0.23529411764705882,0.1875,0.08823529411764706,0.11538461538461539,0.17647058823529413,0.16981132075471697,0.2962962962962963,0.12,0.3157894736842105,0.14285714285714285,0.2222222222222222,0.12,,0.2727272727272727,0.3333333333333333,0.7222222222222222,0.6923076923076923,0.8181818181818182,0.5,0.1111111111111111,0.5,0.5,1.0,0.1388888888888889,,,,,,,,0.027777777777777776,,,,0.8333333333333334,0.6,,,,0.8181818181818182,0.5555555555555556,,,0.75,,0.5218833333333334,0.5431333333333332,0.4990272727272727,0.1,0.10256410256410256,,0.27906976744186046,0.2558139534883721,4.102857142857142,25.2,0.295,,1.0,,,,0.16666666666666666,0.07142857142857142,0.15384615384615385,,0.16666666666666666,,,1.0,,,,,,,,,,,True,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,28983.0,483,-14,936,925,251,261,118,1861,66.0,100.0,19.0,29.0,17.0,25.0,30.0,61.0,24.0,62.0,,,,,,,,,120.0,223.0,,,57.0,297.0,1017.0,24.0,36.0,,,13.0,61.0,27.0,50.0,,,20.0,74.0,158.0,82.0,,,30.0,,,,15.0,32.0,6.0,38.0,6.0,,18.0,4.0,10.0,82.0,11.0,30.0,26.0,73.0,13.0,112.0,41.0,153.0,2.0,11.0,4.0,7.0,17.0,1.0,10.0,17.0,1.0,7.0,,4.0,34.0,3.0,7.0,24.0,36.0,2.0,7.0,58.0,3.0,,76.0,10.0,36.0,,7.0,4.0,3.0,1.0,4.0,3.0,3.0,74.0,251,1.0,6.0,0.6583333333333333,0.7523809523809524,,,,,,0.5381165919282511,0.6666666666666666,0.54,0.5381165919282511,0.6666666666666666,0.54,0.580078125,0.6931818181818182,0.5967741935483871,,0.06726457399103139,0.13,0.03278688524590164,,27.05223880597015,0.5,0.37142857142857144,0.2796934865900383,0.08955223880597014,0.16455696202531644,0.13414634146341464,0.23627684964200477,0.09832134292565947,0.12280701754385964,0.13636363636363635,0.20238095238095238,0.3333333333333333,0.3,0.18181818181818182,0.125,0.022727272727272728,0.75,0.4484304932735426,0.66,0.7586206896551724,0.5757575757575758,0.273542600896861,0.4918032786885246,0.5084745762711864,0.7333333333333333,0.27802690582959644,0.3870967741935484,0.3870967741935484,0.7916666666666666,,,,,,,,,0.8055555555555556,0.6551724137931034,,,,0.5,0.68,,,0.4484304932735426,,0.4874721973094171,0.5375444444444445,0.48595999999999995,0.14457831325301204,0.14457831325301204,,0.2053872053872054,0.24915824915824916,7.54304932735426,,0.26816239316239315,,,,,,,0.05063291139240506,0.08450704225352113,0.125,0.2631578947368421,,,,,,,,,,,,,,True,
965,1610612762,Derek Fisher,Derek Fisher,965,UTA,19486.0,325,-16,622,616,112,117,71,1238,7.0,21.0,1.0,3.0,1.0,3.0,4.0,8.0,17.0,37.0,3.0,8.0,6.0,15.0,,2.0,3.0,7.0,28.0,66.0,9.0,23.0,28.0,111.0,644.0,3.0,7.0,1.0,3.0,,9.0,3.0,10.0,5.0,10.0,10.0,31.0,34.0,22.0,21.0,6.0,,1.0,14.0,6.0,5.0,23.0,3.0,26.0,3.0,,16.0,1.0,6.0,55.0,,2.0,10.0,6.0,,16.0,2.0,18.0,,11.0,5.0,6.0,9.0,2.0,7.0,6.0,1.0,2.0,,1.0,15.0,2.0,4.0,10.0,34.0,,2.0,31.0,,6.0,30.0,3.0,12.0,,4.0,1.0,1.0,,1.0,1.0,,31.0,112,6.0,4.0,0.6071428571428571,0.6071428571428571,0.7777777777777778,0.391304347826087,0.3333333333333333,0.5,0.4090909090909091,0.42424242424242425,0.42857142857142855,0.3,0.46629213483146065,0.45,0.525,0.5392156862745098,0.45,0.62,0.25842696629213485,0.07575757575757576,0.23809523809523808,,,16.642958748221904,0.6,,0.03680981595092025,0.008368200836820083,0.10204081632653061,,0.06130268199233716,0.006968641114982578,,,0.023255813953488372,0.017241379310344827,0.06451612903225806,0.1323529411764706,0.03333333333333333,,1.0,0.23595505617977527,0.3333333333333333,0.4375,0.2857142857142857,0.0898876404494382,0.5,0.5,0.25,0.4157303370786517,0.4594594594594595,0.4594594594594595,0.8235294117647058,0.0898876404494382,0.375,0.375,0.6666666666666666,0.16853932584269662,0.4,0.42857142857142855,0.8333333333333334,0.3,0.3333333333333333,0.2,,,0.15,0.3333333333333333,0.35,0.42857142857142855,0.4943820224719101,0.42857142857142855,0.47811875,0.4726777777777778,0.4748315789473684,0.12244897959183673,0.16,,0.08108108108108109,0.27927927927927926,12.30757575757576,26.5,0.18006430868167203,3.0,,1.0,,,,0.018867924528301886,0.009708737864077669,,,0.15,,,1.0,0.1,2.0,0.6666666666666666,1.0,1.0,0.043478260869565216,0.06666666666666667,1.0,1.0,True,
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,1058.0,18,4,38,34,30,23,11,72,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,2.0,3.0,,,1.0,5.0,38.0,1.0,1.0,,,,2.0,,1.0,,,1.0,1.0,2.0,2.0,,,2.0,,,,1.0,,1.0,1.0,,1.0,,,,3.0,1.0,,1.0,2.0,,3.0,1.0,4.0,,,,,,,,1.0,,,,,1.0,,1.0,2.0,2.0,,,1.0,,,2.0,,1.0,,,,,,,,,1.0,30,,,0.5,1.0,,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.625,1.0,0.25,,0.3333333333333333,,1.0,,9.803921568627452,,,0.2,,0.16666666666666666,0.3333333333333333,0.1875,0.05555555555555555,,0.3333333333333333,0.3333333333333333,,0.25,0.25,,,,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.6666666666666666,,0.5324666666666666,,0.3719,0.25,0.25,,0.4,0.2,2.1666666666666665,,0.7894736842105263,,,,,,,,,,,,,,,,,,,,,,,,True,
