EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,DefThreePtRebounds,FTDefRebounds,DeadBallTurnovers,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,OffThreePtRebounds,SelfOReb,Steals,LostBallSteals,ShootingFouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG3A,FG3APct,Corner3Frequency,PenaltyCorner3Frequency,Avg3ptShotDistance,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,BadPassSteals,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Travels,BlockedShortMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtAssists,Arc3Assists,on,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Corner3Assists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,521.0,9,7.0,17,16,10,2,33,3.0,3.0,2.0,2.0,5.0,5.0,1.0,11.0,18.0,2.0,8.0,5.0,5.0,1.0,3.0,1.0,10.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.1,26.31578947368421,0.4,0.3333333333333333,1.0,0.6,1.0,1.0,0.3333333333333333,0.4,1.0,1.0,0.6,0.46406000000000003,0.2,0.2,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,564.0,9,-2.0,18,18,12,3,36,1.0,2.0,,,2.0,3.0,,4.0,21.0,4.0,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,19.047619047619047,,,,0.6666666666666666,0.5,0.5,1.0,,,,0.6666666666666666,0.5228666666666667,,,6.7,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6117,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,590.0,10,7.0,19,18,10,2,37,1.0,1.0,3.0,5.0,4.0,6.0,,8.0,22.0,6.0,2.0,1.0,1.0,1.0,,,2.0,,2.0,3.0,2.0,,,,,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,38.095238095238095,,0.16666666666666666,,0.16666666666666666,1.0,1.0,,0.8333333333333334,0.6,0.6,0.16666666666666666,0.4241833333333333,,,8.3,,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,0.5,0.2,0.2,,,,,,,1.0,0.6034,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737,1610612762,Rafael Araujo,Rafael Araujo,2737,UTA,1665.0,28,-1.0,50,52,44,11,102,2.0,4.0,1.0,3.0,3.0,8.0,5.0,11.0,57.0,2.0,4.0,1.0,1.0,1.0,,,2.0,6.0,8.0,11.0,8.0,6.0,12.0,,4.0,0.3333333333333333,0.3333333333333333,0.375,0.375,0.39285714285714285,22.950819672131146,0.46153846153846156,0.4,,0.5,0.5,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,0.5,0.41758750000000006,0.3333333333333333,0.3333333333333333,6.375,26.0,1.0,,1.0,1.0,2.0,3.0,,,,,,,,26.0,,0.1,0.14285714285714285,0.14285714285714285,,0.125,,,,1.0,0.2771,0.52,,,2.0,,2.0,,,,,,0.3333333333333333,,0.2857142857142857,0.1111111111111111,0.25,,,0.18181818181818182,1.0,3.0,2.0,1.0,5.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,7.0,4.0,2.0,0.2,0.2,0.35,0.125,0.25,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.6,0.3333333333333333,0.39638000000000007,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612762,Derek Fisher,Derek Fisher,965,UTA,918.0,15,2.0,29,30,22,7,59,,1.0,,1.0,,2.0,,,31.0,,,,,,,,,,,,2.0,,,,,,,,,,8.333333333333334,,,,0.3333333333333333,,,,0.3333333333333333,,,0.6666666666666666,0.42441666666666666,,,7.1,6.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,0.20689655172413793,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.461975,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,401.0,7,3.0,12,12,10,1,24,,,,,,,,,13.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,168.0,3,2.0,5,6,6,3,11,,,,,,,1.0,1.0,4.0,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,0.5,12.5,,,,,,,,,,,,,1.0,1.0,,5.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,939.0,16,-2.0,27,29,29,9,56,2.0,3.0,2.0,3.0,4.0,7.0,3.0,11.0,29.0,4.0,4.0,,,,,,,1.0,1.0,2.0,,4.0,7.0,1.0,3.0,0.5,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.55,27.77777777777778,0.125,0.07692307692307693,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.4381285714285715,0.3333333333333333,0.3333333333333333,6.671428571428572,26.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,,26.0,,0.07142857142857142,0.06666666666666667,,,0.14285714285714285,,,,1.0,0.55295,0.9629629629629629,2.0,2.0,5.0,2.0,,,,,1.0,1.0,0.8333333333333334,,,,,0.5,1.0,0.45454545454545453,2.0,3.0,1.0,4.0,7.0,1.0,9.0,,,,1.0,1.0,,1.0,9.0,,1.0,0.5714285714285714,0.5714285714285714,0.5,,,,,,0.2,,,0.42857142857142855,0.6666666666666666,0.4381285714285715,0.8181818181818182,,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,977.0,16,-7.0,28,30,30,7,58,,2.0,,1.0,1.0,5.0,,2.0,33.0,,2.0,1.0,1.0,1.0,,,2.0,,1.0,2.0,1.0,,,,,,,0.2,0.2,0.2,14.285714285714286,,,,0.4,,,,0.2,,,0.4,0.46763999999999994,,,8.379999999999999,23.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,23.0,,0.08333333333333333,0.07692307692307693,,,0.4,0.5,0.5,,0.5,0.4457,0.8214285714285714,,1.0,2.0,,,1.0,,,0.5,0.5,0.5,0.5,,0.2,,,,1.0,,2.0,,1.0,5.0,,2.0,1.0,,1.0,1.0,,1.0,,2.0,,,0.2,0.2,0.2,0.2,0.5,,,,,,0.3333333333333333,0.4,,0.46763999999999994,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,229.0,4,-6.0,8,8,8,2,16,,,,,,,,,12.0,,,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,8.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
