EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,OffThreePtRebounds,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,Fg3aBlocked,Loose Ball Fouls,BlockedAtRim,FG3APctBlocked,Arc3PctBlocked,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceFtPoints,SelfOReb,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,SecondChanceCorner3FGA,Corner3PctBlocked,SecondChanceCorner3Frequency,3SecondViolations
239,1610612761,Darrick Martin,Darrick Martin,239,TOR,162.0,3,-1,6,7,4,6,,13,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,1.0,0.5415,0.5415,,,0.6666666666666666,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,24.9,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2739,1610612761,Luke Jackson,Luke Jackson,2739,TOR,333.0,6,6,11,10,7,10,2.0,21,,,,,,,,,,2.0,2.0,9,,,,,,,,1.0,1.0,,3.0,,,,,,,,1.0,2.0,,1.0,2.0,,,7,1.0,,,,,,,,1.0,,,,7.692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,0.6363636363636364,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,4216.0,70,-13,130,132,22,28,14.0,262,2.0,3.0,1.0,1.0,,2.0,8.0,3.0,13.0,2.0,8.0,137,1.0,2.0,,2.0,6.0,,1.0,,1.0,,2.0,2.0,4.0,3.0,9.0,10.0,4.0,4.0,4.0,7.0,1.0,8.0,3.0,,2.0,22,1.0,,1.0,1.0,0.23076923076923078,0.5,0.21428571428571427,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.07692307692307693,,12.837837837837839,0.6,0.10810810810810811,0.08695652173913043,0.1,0.09090909090909091,,0.15789473684210525,0.1111111111111111,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.14285714285714285,,,,0.5714285714285714,0.3333333333333333,1.0,0.2857142857142857,0.45721785714285706,0.48385000000000006,0.25,12.592307692307694,0.16923076923076924,1.0,,,,1.0,,1.0,,2.0,,1.0,,1.0,,1.0,,,,1.0,1.0,4.0,2.0,2.0,,,,,,,,1.0,2.0,,,,,,,0.07142857142857142,,0.125,,0.01818181818181818,0.015151515151515152,0.03571428571428571,0.125,0.14285714285714285,,0.07142857142857142,,,,,,0.45975,0.13333333333333333,0.14285714285714285,,25.3,,,,1.0,,,,1.0,,1.0,2.0,,3.0,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,1.0,,,,,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,,False,,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,1864.0,31,-7,58,61,6,16,5.0,119,1.0,4.0,,,,,9.0,5.0,13.0,1.0,17.0,63,,,,,,10.0,1.0,3.0,9.0,2.0,21.0,,2.0,,2.0,3.0,2.0,4.0,2.0,4.0,1.0,,1.0,,,6,1.0,,,,0.38461538461538464,,0.47058823529411764,,0.47058823529411764,,0.07692307692307693,,33.333333333333336,,0.11764705882352941,,0.06451612903225806,0.16666666666666666,0.3333333333333333,,,,0.23529411764705882,0.25,0.3333333333333333,,,,,0.5294117647058824,,,0.47058823529411764,0.4472382352941176,0.29145,,12.73846153846154,0.10344827586206896,4.0,1.0,,1.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,6.0,3.0,1.0,6.0,1.0,2.0,2.0,,1.0,,,,2.0,1.0,2.0,,,,,,,1.0,0.5,0.5,0.5,0.5,0.5,0.23529411764705882,0.25,,0.5,,0.038461538461538464,,0.4444444444444444,0.4444444444444444,0.058823529411764705,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.5603,,,0.11764705882352941,24.25,1.0,,,1.0,,,,2.0,1.0,,,,,1.0,,,,,,,,0.2,0.25,,,1.0,1.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,1.0,0.5,,,,,,1.0,,,0.1111111111111111,,,,,,False,,,,
1515,1610612761,Anthony Parker,Anthony Parker,1515,TOR,5487.0,91,-5,169,170,22,21,18.0,339,1.0,4.0,,,1.0,2.0,8.0,6.0,14.0,13.0,37.0,179,,,6.0,9.0,6.0,6.0,1.0,1.0,3.0,,7.0,6.0,8.0,,14.0,16.0,,,4.0,11.0,,8.0,16.0,3.0,9.0,22,2.0,3.0,0.5,0.5,0.42857142857142855,,0.5454545454545454,0.5,0.6206896551724138,0.6428571428571429,0.07142857142857142,,15.025906735751295,,0.1509433962264151,0.1935483870967742,0.16666666666666666,0.125,,0.21428571428571427,0.13043478260869565,0.375,0.18181818181818182,0.25,0.25,0.09090909090909091,0.5,0.5,1.0,0.36363636363636365,,,0.5454545454545454,0.4700204545454545,0.45544999999999997,0.24324324324324326,12.007142857142858,0.1301775147928994,4.0,4.0,1.0,2.0,4.0,4.0,8.0,1.0,2.0,3.0,3.0,12.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,,,,,,,,1.0,5.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.36363636363636365,,0.125,,0.028169014084507043,0.023809523809523808,0.02702702702702703,0.5,0.5714285714285714,0.18181818181818182,0.18181818181818182,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5495833333333334,0.19230769230769232,0.2777777777777778,0.08108108108108109,23.512499999999996,2.0,,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,0.3333333333333333,,,,0.5,0.5,0.6666666666666666,1.0,,0.6666666666666666,0.5,,,1.0,,1.0,,2.0,,,0.25,0.25,,0.3333333333333333,,,,,,1.0,,0.0625,,,,,,,,False,1.0,0.25,0.3333333333333333,
1725,1610612761,Rasho Nesterovic,Rasho Nesterovic,1725,TOR,3211.0,54,4,98,98,13,2,14.0,196,,,,,4.0,7.0,6.0,6.0,13.0,3.0,15.0,101,,1.0,,,8.0,4.0,,,2.0,,4.0,1.0,9.0,,10.0,20.0,3.0,3.0,,1.0,,3.0,3.0,,,13,,,0.6666666666666666,0.8,0.46153846153846156,,0.46153846153846156,,0.5357142857142857,,,,14.529914529914532,,0.2571428571428571,0.07142857142857142,0.20408163265306123,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.08333333333333333,,,,,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.5,0.46153846153846156,,,,0.4243538461538462,0.4099,,11.346153846153847,0.1326530612244898,2.0,,,,,,,1.0,2.0,4.0,,,,,2.0,,,2.0,9.0,10.0,,,,,,,,,2.0,,1.0,2.0,,,,0.5,0.5,0.6666666666666666,,,,,0.1956521739130435,0.19230769230769232,0.12,0.3333333333333333,0.3333333333333333,,,,,,,,0.5314,0.14285714285714285,0.14285714285714285,0.26666666666666666,,,,,,,,,,1.0,1.0,,,,,,2.0,,2.0,1.0,,,0.16666666666666666,,0.5,1.0,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,0.5,2.0,1.0,0.4166666666666667,0.1111111111111111,0.14285714285714285,,,,,,False,,,,1.0
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,5812.0,97,4,180,181,27,24,19.0,361,5.0,7.0,2.0,2.0,4.0,15.0,20.0,18.0,42.0,18.0,54.0,183,3.0,6.0,3.0,9.0,20.0,16.0,1.0,4.0,6.0,1.0,16.0,9.0,15.0,1.0,25.0,27.0,1.0,5.0,4.0,6.0,,20.0,22.0,1.0,9.0,27,,,0.5555555555555556,0.5555555555555556,0.42857142857142855,0.5,0.4090909090909091,0.5,0.5094339622641509,0.6428571428571429,0.023809523809523808,0.06666666666666667,28.292682926829272,0.25,0.2631578947368421,0.28125,0.2696629213483146,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.2916666666666667,0.25,0.1590909090909091,0.7142857142857143,0.7142857142857143,0.3409090909090909,0.26666666666666666,0.2857142857142857,0.5,0.45454545454545453,0.3333333333333333,1.0,0.20454545454545456,0.4202000000000001,0.43133333333333335,0.16666666666666666,12.102380952380955,0.15,9.0,,,,2.0,,2.0,1.0,3.0,5.0,,,1.0,,2.0,3.0,2.0,,2.0,2.0,2.0,1.0,1.0,4.0,,2.0,,2.0,,2.0,4.0,12.0,,,,0.3333333333333333,0.3333333333333333,0.5,0.045454545454545456,,,0.8,0.0273972602739726,0.023255813953488372,,0.45,0.45,,0.045454545454545456,,,,,,0.4535,0.23076923076923078,0.24,0.09259259259259259,37.9,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,1.0,0.7777777777777778,,,,,,,,1.0,2.0,,,,,1.0,1.0,,,0.2,0.6666666666666666,0.5,,,,,3.0,1.0,0.058823529411764705,0.058823529411764705,0.041666666666666664,,,,,,False,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,2598.0,43,18,82,82,21,14,13.0,164,,,,,,1.0,1.0,1.0,2.0,,8.0,83,,,,,2.0,,,1.0,1.0,1.0,3.0,,2.0,,2.0,2.0,2.0,3.0,,3.0,2.0,1.0,,,,21,,,1.0,1.0,0.5,,0.6666666666666666,,0.6666666666666666,,,,9.375,,0.07407407407407407,,0.05405405405405406,,,0.13333333333333333,,,,,,0.16666666666666666,,,,0.16666666666666666,,,0.6666666666666666,0.5078,,,13.3,0.25609756097560976,1.0,1.0,,1.0,3.0,2.0,4.0,1.0,1.0,2.0,,6.0,3.0,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,,,0.3333333333333333,,,,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.3539,,,0.25,24.075,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
2413,1610612761,Juan Dixon,Juan Dixon,2413,TOR,1395.0,23,-4,47,45,14,10,5.0,92,1.0,1.0,1.0,1.0,,,6.0,3.0,7.0,,9.0,43,2.0,3.0,,4.0,4.0,2.0,,,1.0,,2.0,,,,,,3.0,6.0,2.0,4.0,1.0,,,,4.0,14,,,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.45,0.6666666666666666,0.45,0.6666666666666666,,,30.188679245283016,,,,,,,,,,0.1,1.0,1.0,,,,,0.6,0.3333333333333333,1.0,0.4,0.47020999999999996,0.4434,0.4444444444444444,16.45714285714286,0.2978723404255319,2.0,2.0,,,1.0,1.0,3.0,,1.0,,,3.0,1.0,,1.0,,,1.0,,,1.0,1.0,,3.0,,,1.0,3.0,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.3,,,0.5,,,,0.3333333333333333,0.3333333333333333,0.2,0.1,,,,,,0.55395,,,,23.26666666666667,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,False,,,,
2743,1610612761,Kris Humphries,Kris Humphries,2743,TOR,2626.0,44,10,82,82,21,24,7.0,164,2.0,6.0,,1.0,,,,2.0,6.0,1.0,5.0,73,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,3.0,2.0,,5.0,11.0,1.0,3.0,3.0,7.0,1.0,2.0,2.0,,1.0,21,1.0,,0.5,1.0,0.3333333333333333,,0.3333333333333333,,0.35714285714285715,0.25,0.16666666666666666,,11.11111111111111,,0.07692307692307693,0.17647058823529413,0.11627906976744186,0.125,,0.07142857142857142,0.25,,1.0,0.3333333333333333,0.4,,,,,,1.0,,1.0,0.5687666666666665,0.5969,0.2,,0.25609756097560976,,,,,,,,1.0,2.0,2.0,,,,,,,,,6.0,6.0,1.0,,1.0,2.0,,1.0,,1.0,2.0,1.0,,1.0,,,,0.5,0.5,0.5,,0.16666666666666666,,0.6666666666666666,0.21428571428571427,0.17142857142857143,0.13333333333333333,,,,,,,,,,0.53885,0.14285714285714285,0.14285714285714285,0.4,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,2.0,,,2.0,,2.0,1.0,,,0.5,1.0,0.5,,,,,,2.0,0.5,,0.6666666666666666,,,,,,False,,,,
2739,1610612761,Luke Jackson,Luke Jackson,2739,TOR,347.0,6,8,11,12,11,9,2.0,23,,,,,,,,,,4.0,4.0,5,,,4.0,4.0,,,,,,,,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,,2.0,4.0,,4.0,11,,,,,,,,,1.0,1.0,,,23.076923076923077,1.0,0.5,1.0,0.6,,1.0,0.5,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,2.0,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,False,,,,
2551,1610612761,T.J. Ford,T.J. Ford,2551,TOR,4245.0,71,7,132,131,22,8,16.0,263,8.0,15.0,,1.0,,,16.0,17.0,31.0,5.0,48.0,133,2.0,5.0,4.0,11.0,4.0,30.0,1.0,3.0,13.0,2.0,29.0,1.0,2.0,,3.0,5.0,1.0,5.0,2.0,5.0,1.0,8.0,6.0,1.0,11.0,22,,1.0,0.11764705882352941,0.11764705882352941,0.5483870967741935,0.4,0.581081081081081,0.5833333333333334,0.6153846153846154,0.6875,0.03225806451612903,,28.57142857142857,,0.047619047619047616,0.047619047619047616,0.047619047619047616,,,0.08695652173913043,0.05555555555555555,,0.40540540540540543,0.5333333333333333,0.5714285714285714,,,,,0.43243243243243246,0.16666666666666666,,0.5675675675675675,0.5058581081081082,0.43240000000000006,0.22916666666666666,9.603225806451615,0.16666666666666666,9.0,2.0,1.0,2.0,4.0,3.0,6.0,1.0,2.0,2.0,1.0,9.0,4.0,2.0,10.0,1.0,,8.0,1.0,2.0,3.0,1.0,2.0,4.0,,4.0,,,,,2.0,3.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.16216216216216217,0.06666666666666667,,0.8,0.017241379310344827,0.029850746268656716,0.03333333333333333,0.5625,0.5625,0.05405405405405406,0.10810810810810811,0.5,0.5,1.0,0.16666666666666666,0.5,0.5412666666666667,0.07894736842105263,0.09375,0.041666666666666664,24.71666666666667,1.0,1.0,,,1.0,,,2.0,1.0,,,,1.0,,,,,,,,1.0,0.1111111111111111,0.16666666666666666,,,0.5,0.5,1.0,1.0,,,,,,1.0,1.0,,,,,,,0.25,,,0.3333333333333333,,,,,,,,,,,,,,False,,,,
239,1610612761,Darrick Martin,Darrick Martin,239,TOR,324.0,5,8,11,11,11,9,2.0,22,,,,,,,,,,2.0,2.0,5,,,2.0,2.0,,,,,2.0,,4.0,,1.0,,1.0,1.0,,,,,,1.0,2.0,1.0,2.0,11,,1.0,,,,,,,0.5,0.5,,,15.384615384615383,,0.3333333333333333,,0.25,1.0,,,,,,,,,,,,,,,1.0,0.55395,0.55395,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,25.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
