EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,DefFTReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,OffensiveGoaltends,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,3SecondViolations,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,on,HeaveAttempts,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,HeaveMakes,Blocked3s,BlockedCorner3,BlockedLongMidRange
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,6418.0,107,-9,211,207,61,65,25.0,418,9.0,16.0,1.0,3.0,2.0,9.0,3.0,16.0,1.0,2.0,2.0,14.0,41.0,3.0,8.0,36.0,222,1.0,2.0,10.0,2.0,3.0,7.0,12.0,16.0,2.0,4.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,1.0,2.0,3.0,5.0,8.0,3.0,11.0,1.0,6.0,5.0,1.0,4.0,2.0,2.0,6.0,2.0,2.0,10.0,2.0,3.0,3.0,10.0,2.0,8.0,1.0,10.0,2.0,6.0,7.0,61,0.42857142857142855,0.42857142857142855,0.34146341463414637,0.2,0.3181818181818182,0.16666666666666666,0.375,0.25,0.06818181818181818,0.0975609756097561,0.125,0.2222222222222222,24.26778242677824,0.4,0.07142857142857142,0.029850746268656716,0.13636363636363635,0.038461538461538464,0.08695652173913043,0.03225806451612903,0.06666666666666667,0.03571428571428571,0.09090909090909091,0.13333333333333333,0.07142857142857142,0.06666666666666667,0.2857142857142857,0.041666666666666664,0.36363636363636365,0.5625,0.6428571428571429,0.5555555555555556,0.20454545454545456,0.2222222222222222,0.2857142857142857,0.36363636363636365,0.1875,0.1875,0.3333333333333333,0.022727272727272728,0.045454545454545456,0.25,0.3333333333333333,0.16666666666666666,0.4318181818181818,0.4774848837209303,0.391,0.46656363636363635,0.125,0.13333333333333333,0.19444444444444445,10.156097560975608,28.966666666666665,0.2890995260663507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101235,1610612744,Kelenna Azubuike,Kelenna Azubuike,101235,GSW,407.0,7,11,14,14,7,8,1.0,28,,,,,,,,,,1.0,1.0,,,1.0,2.0,2.0,4,,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,1.0,1.0,2.0,3.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,2.0,,1.0,2.0,7,,,,,,,0.5,0.5,1.0,,,,13.333333333333334,,0.6666666666666666,0.3333333333333333,0.25,,0.42857142857142855,0.25,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,1.0,1.0,0.507,,0.507,0.5,1.0,1.0,,24.4,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1536,1610612744,Stephen Jackson,Stephen Jackson,1536,GSW,14027.0,234,17,459,458,111,134,53.0,917,10.0,22.0,1.0,5.0,,8.0,2.0,13.0,3.0,32.0,5.0,12.0,43.0,35.0,29.0,92.0,478,4.0,2.0,10.0,6.0,13.0,23.0,6.0,18.0,32.0,7.0,18.0,8.0,26.0,3.0,5.0,17.0,1.0,60.0,1.0,1.0,3.0,14.0,19.0,2.0,21.0,,10.0,8.0,2.0,15.0,,8.0,7.0,7.0,4.0,22.0,,5.0,12.0,28.0,3.0,22.0,,33.0,1.0,10.0,23.0,111,0.25,0.2727272727272727,0.27906976744186046,0.2,0.40384615384615385,0.3125,0.4782608695652174,0.5,0.44871794871794873,0.16279069767441862,0.13636363636363635,0.25,22.00772200772201,0.6818181818181818,0.0880503144654088,0.007936507936507936,0.05357142857142857,0.012048192771084338,0.07906976744186046,0.009569377990430622,0.037037037037037035,,,0.05555555555555555,0.1232876712328767,0.07142857142857142,,,0.28205128205128205,0.45454545454545453,0.5263157894736842,0.3,0.10256410256410256,,,0.16666666666666666,0.15384615384615385,0.18181818181818182,,0.038461538461538464,0.41025641025641024,0.3125,0.2,0.3125,0.7307692307692307,0.5064788461538462,0.5492666666666666,0.495171875,0.11494252873563218,0.19230769230769232,0.25,7.974418604651164,25.211428571428574,0.24183006535947713,,3.0,3.0,1.0,1.0,13.0,1.0,3.0,2.0,13.0,3.0,1.0,4.0,9.0,2.0,33.0,6.0,2.0,13.0,2.0,1.0,5.0,4.0,5.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,0.8461538461538461,0.37142857142857144,0.25,0.3333333333333333,0.37142857142857144,0.75,0.5625,0.5625,0.15384615384615385,0.14285714285714285,0.017241379310344827,0.0625,0.5,0.40625,0.40625,0.8461538461538461,0.375,1.0,0.125,0.375,0.3333333333333333,1.0,0.0625,0.4,0.40625,0.09782608695652174,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1733,1610612744,Al Harrington,Al Harrington,1733,GSW,4130.0,69,10,138,135,37,39,19.0,273,6.0,11.0,3.0,6.0,,2.0,,2.0,8.0,10.0,4.0,6.0,15.0,18.0,4.0,40.0,142,4.0,3.0,7.0,5.0,1.0,13.0,4.0,8.0,10.0,3.0,1.0,,1.0,,,1.0,,2.0,1.0,1.0,1.0,4.0,5.0,2.0,7.0,,2.0,1.0,1.0,,,,3.0,,1.0,3.0,,1.0,6.0,9.0,1.0,6.0,,7.0,1.0,3.0,13.0,37,0.3333333333333333,0.4,0.4,0.42857142857142855,0.5454545454545454,0.5,0.5555555555555556,0.5,0.5454545454545454,0.2,0.2727272727272727,,24.840764331210192,,0.09523809523809523,0.030303030303030304,0.07142857142857142,0.03333333333333333,0.08928571428571429,0.031746031746031744,,,,0.2,,0.1,,,0.3333333333333333,0.5454545454545454,0.75,0.3333333333333333,0.06060606060606061,,,0.06060606060606061,,,,0.24242424242424243,0.30303030303030304,0.5,0.5,0.3333333333333333,0.8787878787878788,0.5431924242424242,0.5085666666666667,0.5655958333333333,0.08571428571428572,0.17647058823529413,0.325,3.6999999999999997,24.422222222222224,0.26811594202898553,0.07142857142857142,3.0,4.0,,1.0,4.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,10.0,2.0,21.0,3.0,2.0,4.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.875,0.4444444444444444,1.0,0.4,0.4444444444444444,0.75,0.9,0.8333333333333334,,,0.058823529411764705,0.1,1.0,0.4,0.4,1.0,0.8,0.75,,0.2,1.0,1.0,0.08333333333333333,0.25,0.4,0.25,4.0,1.0,1.0,1.0,0.5,0.5,0.75,0.3333333333333333,1.0,,,,,,,,,,,,,,,,True,,,,,,,
2740,1610612744,Andris Biedrins,Andris Biedrins,2740,GSW,16051.0,268,27,526,528,146,177,61.0,1054,26.0,35.0,7.0,8.0,1.0,2.0,,,,,,27.0,37.0,,16.0,70.0,553,10.0,7.0,8.0,,8.0,22.0,46.0,8.0,,1.0,1.0,4.0,5.0,4.0,,1.0,,14.0,4.0,14.0,12.0,31.0,50.0,19.0,69.0,1.0,8.0,7.0,1.0,3.0,1.0,1.0,6.0,2.0,1.0,9.0,1.0,2.0,19.0,29.0,1.0,25.0,1.0,30.0,3.0,15.0,22.0,146,0.8518518518518519,1.0,0.7297297297297297,0.875,0.7297297297297297,0.875,0.6862745098039216,0.7857142857142857,,0.02702702702702703,0.02857142857142857,,10.084033613445378,0.3333333333333333,0.17318435754189945,0.09722222222222222,0.1935483870967742,0.041666666666666664,0.17842323651452283,0.075,0.1,0.0392156862745098,0.0967741935483871,0.14035087719298245,0.19318181818181818,0.1956521739130435,0.1875,0.1111111111111111,0.9459459459459459,0.7428571428571429,0.7647058823529411,0.8461538461538461,0.05405405405405406,0.5,0.5,,,,,,,1.0,0.875,,0.9459459459459459,0.5637135135135135,0.5524875,0.5734499999999999,0.30612244897959184,0.30612244897959184,0.3142857142857143,0.7513513513513513,,0.27756653992395436,0.14285714285714285,5.0,10.0,,,,,,,,5.0,,,16.0,,,,8.0,,7.0,3.0,3.0,,2.0,17.0,14.0,3.0,17.0,8.0,2.0,2.0,,,,,,0.5,0.5,0.5714285714285714,,0.4117647058823529,0.015384615384615385,0.17647058823529413,0.47058823529411764,,,,1.0,0.5,,,,,,,,0.22857142857142856,,,6.0,,,,,0.2,,1.0,1.0,0.04,1.0,,,,,,,,,,,,True,,,,,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,12640.0,211,17,417,420,112,124,53.0,837,15.0,23.0,2.0,6.0,5.0,9.0,10.0,20.0,10.0,32.0,6.0,30.0,52.0,42.0,12.0,120.0,447,9.0,8.0,15.0,14.0,3.0,43.0,14.0,46.0,32.0,4.0,4.0,7.0,11.0,6.0,1.0,2.0,1.0,29.0,3.0,10.0,8.0,17.0,25.0,14.0,39.0,4.0,9.0,6.0,3.0,9.0,1.0,4.0,8.0,5.0,1.0,17.0,4.0,3.0,5.0,14.0,2.0,14.0,2.0,16.0,1.0,7.0,43.0,112,0.23333333333333334,0.25925925925925924,0.5769230769230769,0.5333333333333333,0.574468085106383,0.6896551724137931,0.594059405940594,0.6935483870967742,0.44680851063829785,0.07692307692307693,0.08695652173913043,0.2222222222222222,24.947145877378432,0.5294117647058824,0.11805555555555555,0.08849557522123894,0.16,0.038461538461538464,0.12886597938144329,0.06806282722513089,0.04,0.1,,0.061224489795918366,0.15151515151515152,0.16216216216216217,0.15384615384615385,0.09523809523809523,0.24468085106382978,0.6521739130434783,0.7142857142857143,0.3333333333333333,0.09574468085106383,0.5555555555555556,0.7142857142857143,0.2127659574468085,0.5,0.5,0.2,0.10638297872340426,0.3404255319148936,0.20689655172413793,0.3333333333333333,0.20689655172413793,0.6914893617021277,0.5106914893617022,0.5547318181818182,0.48451206896551724,0.07920792079207921,0.1206896551724138,0.35833333333333334,8.955769230769231,24.935714285714283,0.2685851318944844,0.10416666666666667,5.0,7.0,2.0,8.0,12.0,2.0,3.0,5.0,16.0,6.0,3.0,5.0,21.0,8.0,42.0,6.0,6.0,12.0,,,1.0,,,1.0,1.0,,1.0,,3.0,,0.875,0.38095238095238093,0.6,0.5714285714285714,0.38095238095238093,0.6666666666666666,0.75,0.75,,,0.05357142857142857,0.13793103448275862,,0.375,0.3870967741935484,0.8333333333333334,0.5,0.7142857142857143,0.14285714285714285,0.21428571428571427,0.6666666666666666,1.0,0.27586206896551724,0.8333333333333334,0.375,0.175,4.0,3.0,,,0.4,0.4,1.0,,0.375,1.0,,0.045454545454545456,,1.0,1.0,1.0,1.0,0.023809523809523808,0.03125,0.5,1.0,0.023255813953488372,,,True,,,,,,,
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,3873.0,65,-5,124,125,44,72,11.0,249,1.0,5.0,,,,,,1.0,7.0,1.0,,1.0,6.0,8.0,9.0,14.0,134,2.0,,,2.0,5.0,8.0,2.0,,1.0,,,1.0,1.0,1.0,,,,3.0,,4.0,1.0,7.0,9.0,4.0,13.0,1.0,3.0,2.0,1.0,,,,,,,,,,3.0,8.0,,7.0,,12.0,1.0,4.0,8.0,44,1.0,1.0,0.16666666666666666,,0.17857142857142858,0.75,0.3684210526315789,0.8,0.5714285714285714,,,,13.571428571428573,,0.1590909090909091,0.125,0.1,,0.14814814814814814,0.07017543859649122,,0.1111111111111111,,0.09090909090909091,0.11538461538461539,0.125,,0.08333333333333333,0.35714285714285715,0.2,0.2,1.0,,,,0.07142857142857142,,,,0.5,0.07142857142857142,,,,0.9285714285714286,0.5410964285714286,0.4784333333333333,0.678825,0.2777777777777778,0.4444444444444444,0.5714285714285714,4.216666666666666,23.525,0.3548387096774194,0.16666666666666666,,2.0,1.0,2.0,,,,,1.0,,,1.0,,1.0,3.0,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.125,,0.5,0.125,,,,,0.14285714285714285,,0.42857142857142855,1.0,,,,0.6666666666666666,,0.3333333333333333,,,,1.0,,,,1.0,1.0,,,0.14285714285714285,0.14285714285714285,1.0,,0.5,,,,,,,,1.0,,,,,0.1111111111111111,1.0,,True,,,,,,,
1884,1610612744,Baron Davis,Baron Davis,1884,GSW,13758.0,229,32,448,451,97,128,51.0,899,23.0,34.0,7.0,10.0,5.0,10.0,16.0,25.0,7.0,24.0,7.0,44.0,69.0,31.0,28.0,146.0,476,6.0,13.0,16.0,8.0,6.0,38.0,10.0,78.0,24.0,5.0,21.0,17.0,38.0,11.0,6.0,19.0,2.0,93.0,2.0,4.0,4.0,14.0,19.0,6.0,25.0,1.0,16.0,7.0,9.0,6.0,2.0,4.0,5.0,2.0,,11.0,1.0,,5.0,14.0,1.0,41.0,3.0,34.0,4.0,14.0,38.0,97,0.11363636363636363,0.11627906976744186,0.6376811594202898,0.8125,0.59,0.6666666666666666,0.6359649122807017,0.6785714285714286,0.31,0.07246376811594203,0.08823529411764706,0.2,24.654832347140037,0.5454545454545454,0.09210526315789473,0.031496062992125984,0.07547169811320754,0.022727272727272728,0.08780487804878048,0.027906976744186046,0.041666666666666664,,,0.09433962264150944,0.07042253521126761,0.1,,0.024390243902439025,0.34,0.6764705882352942,0.7419354838709677,0.17391304347826086,0.1,0.5,0.625,0.25,0.64,0.64,0.0625,0.07,0.24,0.4166666666666667,0.7,0.2916666666666667,0.65,0.49651399999999996,0.5091857142857144,0.4761229166666667,0.13513513513513514,0.17721518987341772,0.2602739726027397,8.707246376811591,24.822580645161285,0.21651785714285715,0.05454545454545454,2.0,4.0,,1.0,9.0,,1.0,2.0,10.0,3.0,,1.0,6.0,2.0,15.0,15.0,2.0,9.0,1.0,,2.0,1.0,3.0,3.0,3.0,,3.0,1.0,4.0,3.0,0.5,0.3225806451612903,,0.25,0.3225806451612903,0.5,0.42857142857142855,0.42857142857142855,,0.07692307692307693,0.031746031746031744,0.14285714285714285,0.3333333333333333,0.375,0.375,0.5555555555555556,0.5714285714285714,0.5,,0.14285714285714285,,,0.041666666666666664,0.2857142857142857,0.375,0.0410958904109589,1.0,,,,0.14285714285714285,0.14285714285714285,,0.5,,,,,,,,,1.0,,,,,0.03125,,1.0,True,,,,,,,
2440,1610612744,Matt Barnes,Matt Barnes,2440,GSW,8615.0,144,25,283,290,105,126,31.0,573,8.0,15.0,4.0,8.0,2.0,5.0,2.0,7.0,10.0,9.0,5.0,12.0,27.0,19.0,3.0,57.0,305,5.0,6.0,12.0,7.0,3.0,27.0,10.0,14.0,9.0,3.0,3.0,8.0,11.0,8.0,,2.0,,30.0,3.0,7.0,4.0,8.0,14.0,10.0,24.0,,7.0,4.0,3.0,4.0,1.0,1.0,8.0,3.0,1.0,12.0,2.0,4.0,6.0,19.0,2.0,5.0,1.0,7.0,1.0,4.0,27.0,105,0.4166666666666667,0.5555555555555556,0.4444444444444444,0.5,0.5869565217391305,0.631578947368421,0.5816326530612245,0.6136363636363636,0.41304347826086957,0.1111111111111111,0.06666666666666667,0.4,19.003115264797508,0.3333333333333333,0.08333333333333333,0.09333333333333334,0.10256410256410256,0.058823529411764705,0.08888888888888889,0.07936507936507936,0.07142857142857142,0.08333333333333333,0.10526315789473684,0.03225806451612903,0.10416666666666667,0.10344827586206896,0.1,,0.32608695652173914,0.5333333333333333,0.5714285714285714,0.375,0.10869565217391304,0.4,0.6666666666666666,0.15217391304347827,0.2857142857142857,0.2857142857142857,0.5,0.21739130434782608,0.1956521739130435,0.42105263157894735,0.5,0.2631578947368421,0.7391304347826086,0.5318402173913043,0.519475,0.5378868421052632,0.08163265306122448,0.13333333333333333,0.47368421052631576,6.444444444444445,24.068421052631578,0.3710247349823322,0.10810810810810811,3.0,3.0,,2.0,5.0,,1.0,3.0,10.0,5.0,,1.0,10.0,4.0,27.0,3.0,6.0,5.0,2.0,1.0,,,,1.0,1.0,,1.0,,4.0,,0.9,0.5263157894736842,,0.5714285714285714,0.5263157894736842,1.0,0.8333333333333334,0.8333333333333334,,0.2222222222222222,0.03125,0.11764705882352941,,0.5555555555555556,0.5555555555555556,0.8,0.5,1.0,,0.16666666666666666,,,0.10526315789473684,0.6,0.5555555555555556,0.17543859649122806,5.0,1.0,,,0.5,0.5,1.0,,0.5,,,,0.5,,,1.0,,,,,,,,1.0,True,,,,,,,
101180,1610612744,Sarunas Jasikevicius,Sarunas Jasikevicius,101180,GSW,168.0,3,5,5,6,5,6,,11,,,,,,,,,,,,,,,1.0,1.0,2,,,,,1.0,1.0,,,,,2.0,,2.0,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,1.0,5,,,,,,,0.5,0.5,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
