EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,FTOffRebounds,LostBallTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Clear Path Fouls
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,382.0,6,-4.0,12,11,9,2,2.0,23,,,,,,,,,,1.0,,,1.0,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,1.0,,,,15.384615384615383,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.4518,,0.4518,,,,,,25.1,0.75,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,60.0,1,-2.0,3,3,3,1,,6,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,5526.0,92,18.0,170,177,57,71,21.0,347,6.0,10.0,1.0,4.0,2.0,5.0,2.0,3.0,4.0,,10.0,17.0,,1.0,21.0,161,1.0,4.0,,2.0,5.0,8.0,1.0,11.0,14.0,6.0,2.0,,1.0,5.0,1.0,6.0,1.0,,3.0,,13.0,5.0,4.0,2.0,12.0,3.0,17.0,10.0,27.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,14.0,19.0,1.0,,4.0,1.0,1.0,4.0,,,2.0,1.0,1.0,,1.0,,11.0,57,,2.0,0.7,0.7777777777777778,0.5882352941176471,0.25,0.625,0.5882352941176471,0.25,0.625,0.5526315789473685,0.2,0.55,,0.058823529411764705,0.1,,10.152284263959391,1.0,0.2727272727272727,0.17647058823529413,0.07272727272727272,0.10526315789473684,0.17857142857142858,0.16091954022988506,0.10843373493975904,0.11764705882352941,,0.07142857142857142,0.10526315789473684,0.3333333333333333,0.09523809523809523,0.3181818181818182,0.12,0.14285714285714285,0.16666666666666666,0.5882352941176471,0.6,0.6666666666666666,0.6666666666666666,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.23529411764705882,,1.0,0.25,,0.625,0.4,0.5882352941176471,0.5260823529411764,0.634775,0.5685125,,,0.09523809523809523,0.5238095238095238,5.73529411764706,,0.3352941176470588,2.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,0.25,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
109,1610612759,Robert Horry,Robert Horry,109,SAS,6369.0,106,16.0,192,196,62,78,27.0,388,3.0,4.0,2.0,2.0,1.0,2.0,,,4.0,9.0,4.0,8.0,15.0,2.0,25.0,183,2.0,2.0,,4.0,2.0,4.0,2.0,12.0,2.0,6.0,4.0,,,6.0,3.0,9.0,1.0,2.0,2.0,,21.0,2.0,6.0,1.0,12.0,4.0,17.0,8.0,25.0,,4.0,2.0,2.0,3.0,2.0,3.0,,6.0,1.0,2.0,2.0,7.0,1.0,2.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,,5.0,,12.0,62,,1.0,0.25,0.5,0.5,1.0,0.5,0.5,0.4,0.5555555555555556,0.5208333333333334,0.4,0.6,0.6521739130434783,,,,13.043478260869566,0.5,0.3076923076923077,0.15789473684210525,0.08571428571428572,0.045454545454545456,0.058823529411764705,0.1326530612244898,0.07692307692307693,0.1,0.09090909090909091,0.07142857142857142,0.08695652173913043,,0.08333333333333333,0.2222222222222222,0.16,0.07142857142857142,,0.17391304347826086,0.75,0.75,0.3333333333333333,,,,,0.17391304347826086,0.391304347826087,0.4,1.0,,0.2222222222222222,0.5,0.8260869565217391,0.5392804347826088,0.5671,0.5388666666666667,0.043478260869565216,0.125,0.16,0.48,9.325,24.086666666666666,0.3229166666666667,1.0,3.0,6.0,,1.0,2.0,2.0,3.0,1.0,3.0,5.0,3.0,2.0,5.0,15.0,9.0,2.0,4.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,0.3333333333333333,0.4,0.3333333333333333,,,0.4,0.25,0.25,,0.2608695652173913,0.5,0.5,1.0,0.2222222222222222,0.2222222222222222,1.0,,0.6,0.2222222222222222,0.5,0.3333333333333333,0.3333333333333333,0.2222222222222222,,,,,,,,,,,,,,,,,,,,False,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,6504.0,108,,199,206,53,78,23.0,405,,2.0,,1.0,,,1.0,6.0,3.0,1.0,2.0,11.0,13.0,1.0,23.0,200,1.0,2.0,,5.0,,2.0,1.0,13.0,2.0,2.0,,,1.0,2.0,1.0,3.0,1.0,,1.0,,7.0,1.0,4.0,4.0,7.0,2.0,13.0,6.0,19.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,2.0,6.0,,,5.0,2.0,1.0,4.0,,2.0,,1.0,,,1.0,,13.0,53,,,0.5,0.5,0.18181818181818182,0.5,,0.4583333333333333,0.625,0.6,0.4423076923076923,0.625,0.5909090909090909,0.5416666666666666,0.09090909090909091,0.5,,12.22707423580786,0.5,0.2222222222222222,0.0958904109589041,0.06349206349206349,0.17391304347826086,0.02564102564102564,0.11458333333333333,0.049019607843137254,0.2,,,0.03571428571428571,,,0.07142857142857142,0.20833333333333334,0.125,0.06666666666666667,0.08333333333333333,,,,0.25,0.16666666666666666,0.16666666666666666,,0.125,0.041666666666666664,0.25,,,,,0.625,0.48551875,0.5341,0.48655,0.07692307692307693,0.15384615384615385,0.21739130434782608,0.5652173913043478,10.127272727272727,23.561538461538458,0.2663316582914573,1.0,6.0,12.0,2.0,4.0,7.0,,,,1.0,6.0,2.0,4.0,8.0,15.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,0.8333333333333334,0.46153846153846156,0.5,0.46153846153846156,0.125,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,0.8333333333333334,,,,0.5,,0.7,0.5714285714285714,0.1,,,1.0,1.0,3.0,0.5,0.5,1.0,,,,,,,,,,,,,,False,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,12171.0,203,,362,375,110,150,44.0,737,1.0,5.0,,,1.0,2.0,1.0,7.0,37.0,,20.0,49.0,,3.0,43.0,369,,3.0,,,4.0,8.0,1.0,9.0,26.0,14.0,,,2.0,15.0,13.0,28.0,5.0,8.0,6.0,6.0,69.0,,1.0,2.0,5.0,1.0,8.0,1.0,9.0,,4.0,2.0,2.0,3.0,3.0,8.0,1.0,11.0,,3.0,11.0,24.0,2.0,2.0,7.0,,3.0,6.0,,1.0,2.0,,,,,,9.0,110,,2.0,0.65,0.65,0.40816326530612246,,0.5,0.40816326530612246,,0.5,0.41346153846153844,,0.45,,0.04081632653061224,0.2,0.14285714285714285,14.788732394366198,0.2727272727272727,0.047619047619047616,0.03676470588235294,0.008403361344537815,0.044444444444444446,,0.03867403314917127,0.005434782608695652,,,0.020833333333333332,,,,,0.10869565217391304,0.030303030303030304,,0.10204081632653061,0.2,0.25,,0.14285714285714285,0.14285714285714285,0.16666666666666666,,0.7551020408163265,,,,,0.25,0.5,0.10204081632653061,0.4025959183673469,0.36805,0.4568,0.02,0.02,,0.20930232558139536,15.03673469387755,,0.30386740331491713,18.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.08333333333333333,,0.4864864864864865,0.4864864864864865,0.7222222222222222,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,False,1.0
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,9560.0,159,11.0,285,295,67,107,33.0,580,10.0,20.0,1.0,3.0,3.0,6.0,4.0,14.0,17.0,29.0,17.0,51.0,35.0,29.0,99.0,282,2.0,8.0,,10.0,4.0,14.0,6.0,23.0,14.0,20.0,,,3.0,13.0,5.0,18.0,1.0,4.0,7.0,2.0,41.0,2.0,2.0,5.0,22.0,6.0,33.0,4.0,37.0,1.0,9.0,5.0,4.0,8.0,7.0,3.0,2.0,11.0,1.0,4.0,8.0,13.0,,1.0,27.0,,1.0,32.0,,11.0,3.0,1.0,,,1.0,,23.0,67,1.0,2.0,0.4117647058823529,0.4117647058823529,0.3333333333333333,0.25,0.2857142857142857,0.4069767441860465,0.38461538461538464,0.3695652173913043,0.48514851485148514,0.38461538461538464,0.4423076923076923,0.4069767441860465,0.058823529411764705,0.05,0.14285714285714285,33.734939759036145,0.7272727272727273,0.35294117647058826,0.20952380952380953,0.02127659574468085,0.13513513513513514,0.03636363636363636,0.19014084507042253,0.026845637583892617,,0.037037037037037035,0.025,0.05263157894736842,,0.1875,0.08571428571428572,0.34210526315789475,0.14814814814814814,0.018867924528301886,0.23255813953488372,0.5,0.5263157894736842,0.5,0.16279069767441862,0.2857142857142857,0.3333333333333333,0.25,0.19767441860465115,0.3372093023255814,0.23076923076923078,0.3333333333333333,,0.2608695652173913,0.5,0.6395348837209303,0.5063726744186047,0.49010000000000004,0.48319347826086956,0.12244897959183673,0.1774193548387097,0.10101010101010101,0.23232323232323232,8.705882352941174,24.54,0.23508771929824562,3.0,2.0,6.0,5.0,,1.0,10.0,,3.0,8.0,12.0,5.0,3.0,9.0,27.0,29.0,10.0,4.0,,1.0,,,,1.0,1.0,,,0.75,0.34285714285714286,0.3333333333333333,0.34285714285714286,,0.1,1.0,0.17647058823529413,0.17647058823529413,0.3333333333333333,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,0.3448275862068966,0.3448275862068966,0.7,0.38461538461538464,,0.043478260869565216,,0.34782608695652173,0.375,0.3448275862068966,2.0,2.0,9.0,0.4,0.4,1.0,,,,,1.0,1.0,,,,0.027777777777777776,,,,False,
699,1610612759,Brent Barry,Brent Barry,699,SAS,5253.0,88,-22.0,155,161,57,73,25.0,316,3.0,4.0,,1.0,,,,,1.0,16.0,3.0,5.0,23.0,2.0,20.0,164,,2.0,,,,1.0,,9.0,6.0,,,,,5.0,2.0,7.0,2.0,,2.0,1.0,16.0,,1.0,5.0,4.0,,9.0,1.0,10.0,,2.0,2.0,,3.0,3.0,2.0,,5.0,1.0,1.0,5.0,7.0,,,5.0,1.0,1.0,2.0,,1.0,,,,,,,9.0,57,1.0,,1.0,1.0,0.6,,,0.32142857142857145,,0.5625,0.3448275862068966,,0.5625,0.8214285714285714,,,,18.085106382978726,0.6,,0.06779661016949153,0.019230769230769232,0.23809523809523808,,0.1125,0.011111111111111112,,0.047619047619047616,,,,0.09090909090909091,0.09090909090909091,,0.2,,0.14285714285714285,0.75,0.75,1.0,,,,,0.03571428571428571,0.5714285714285714,0.2,,,,,0.9642857142857143,0.5400392857142858,0.5117499999999999,0.48095,0.034482758620689655,0.16666666666666666,,0.45,4.5200000000000005,24.5,0.36774193548387096,,2.0,7.0,,2.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,7.0,12.0,16.0,2.0,2.0,,,,,,,,,1.0,1.0,0.17391304347826086,0.42857142857142855,0.17391304347826086,,0.3333333333333333,,,,,0.25,0.2857142857142857,0.2857142857142857,1.0,0.125,0.125,1.0,,0.6,0.375,0.6666666666666666,0.5,0.25,0.125,,,,,,,,1.0,1.0,,,,,,,,,,,False,
714,1610612759,Michael Finley,Michael Finley,714,SAS,5031.0,84,8.0,149,152,31,50,14.0,301,,,,,,,2.0,2.0,6.0,11.0,3.0,8.0,20.0,3.0,36.0,159,1.0,2.0,,5.0,1.0,3.0,,8.0,4.0,2.0,,,,3.0,2.0,5.0,1.0,1.0,1.0,2.0,12.0,,,4.0,3.0,,7.0,,7.0,,2.0,2.0,,1.0,1.0,1.0,,2.0,,1.0,4.0,5.0,,1.0,3.0,,1.0,4.0,,,,,,,,,8.0,31,,,0.6666666666666666,0.6666666666666666,0.375,0.5,0.3333333333333333,0.5892857142857143,0.8333333333333334,0.8,0.5892857142857143,0.8333333333333334,0.8,0.7142857142857143,,,,17.441860465116278,0.5,,0.05263157894736842,,0.19047619047619047,,0.08974358974358974,,,,,,,0.05555555555555555,,0.09523809523809523,0.16666666666666666,,,,,,0.07142857142857142,1.0,1.0,0.5,0.21428571428571427,0.39285714285714285,,,,,,0.7142857142857143,0.49007678571428576,0.5166,0.42636,,,0.1388888888888889,0.2222222222222222,15.149999999999999,24.295,0.2080536912751678,1.0,6.0,9.0,1.0,1.0,1.0,3.0,,1.0,1.0,9.0,1.0,2.0,2.0,27.0,11.0,3.0,,,,,,,,,,,1.0,0.45,1.0,0.45,,0.3333333333333333,,0.16666666666666666,0.16666666666666666,1.0,0.32142857142857145,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,,0.2,1.0,0.2,1.0,0.2727272727272727,1.0,1.0,,1.0,1.0,1.0,,,,,4.0,,,,,,,,,False,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,6655.0,111,1.0,193,201,26,62,26.0,394,15.0,23.0,4.0,10.0,3.0,6.0,15.0,30.0,2.0,,31.0,55.0,,19.0,81.0,208,4.0,12.0,4.0,12.0,5.0,9.0,,10.0,36.0,26.0,4.0,,6.0,5.0,6.0,11.0,3.0,3.0,2.0,1.0,28.0,11.0,9.0,4.0,16.0,1.0,21.0,22.0,43.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,7.0,,3.0,5.0,8.0,1.0,1.0,25.0,,,32.0,2.0,17.0,,7.0,5.0,2.0,7.0,,10.0,26,1.0,,0.5806451612903226,0.6206896551724138,0.5636363636363636,0.3333333333333333,0.5555555555555556,0.5636363636363636,0.3333333333333333,0.5555555555555556,0.5785714285714286,0.375,0.5555555555555556,,0.10909090909090909,0.08695652173913043,0.13333333333333333,33.189655172413794,0.5714285714285714,0.1111111111111111,0.2191780821917808,0.14285714285714285,0.16666666666666666,0.2619047619047619,0.20618556701030927,0.19047619047619047,0.23529411764705882,0.16,0.047619047619047616,0.1724137931034483,0.46153846153846156,0.2857142857142857,0.25,0.125,0.17647058823529413,0.05555555555555555,0.41818181818181815,0.6521739130434783,0.7142857142857143,0.6666666666666666,0.5454545454545454,0.5,0.5769230769230769,0.4666666666666667,0.03636363636363636,,0.8333333333333334,0.4,0.25,0.6666666666666666,0.5,0.41818181818181815,0.4683854545454546,0.5286857142857142,0.5340333333333334,0.24285714285714285,0.24285714285714285,0.14814814814814814,0.12345679012345678,5.532727272727274,,0.13471502590673576,1.0,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,,,,2.0,,,,,,,0.18181818181818182,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1922,1610612759,Francisco Elson,Francisco Elson,1922,SAS,3452.0,58,-29.0,100,106,47,42,13.0,206,5.0,6.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,8.0,12.0,1.0,7.0,23.0,115,3.0,3.0,1.0,7.0,6.0,7.0,2.0,14.0,8.0,8.0,6.0,,1.0,1.0,,1.0,,,1.0,,2.0,2.0,4.0,,8.0,2.0,10.0,6.0,16.0,,1.0,1.0,,4.0,2.0,2.0,1.0,6.0,1.0,1.0,8.0,11.0,1.0,1.0,6.0,,1.0,9.0,1.0,5.0,,1.0,1.0,,1.0,,14.0,47,2.0,,0.5,0.8,0.6666666666666666,1.0,0.8571428571428571,0.6153846153846154,1.0,0.75,0.6764705882352942,1.1666666666666667,0.7777777777777778,0.07692307692307693,0.08333333333333333,0.16666666666666666,,19.327731092436977,0.6666666666666666,0.4,0.22857142857142856,0.12121212121212122,,0.1111111111111111,0.16666666666666666,0.11764705882352941,0.3333333333333333,,0.15384615384615385,0.18181818181818182,,0.16666666666666666,0.23076923076923078,0.3,,,0.46153846153846156,0.8333333333333334,1.0,0.4,0.3076923076923077,0.75,0.75,0.6666666666666666,0.15384615384615385,0.07692307692307693,1.0,1.0,,0.5,1.0,0.5384615384615384,0.5148307692307692,0.6355500000000001,0.525425,0.29411764705882354,0.3125,0.30434782608695654,0.6086956521739131,6.625,24.0,0.47,,,,,,,,,,1.0,,,,1.0,,1.0,,,,2.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,False,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,1154.0,19,-15.0,35,37,25,29,4.0,72,,2.0,,,,1.0,,1.0,1.0,1.0,,4.0,2.0,2.0,2.0,43,,,,,,3.0,,,,,,,2.0,1.0,,1.0,,,,,2.0,,1.0,,,,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,3.0,,3.0,,2.0,,,1.0,,,2.0,,1.0,,,,,,,,25,1.0,,,,,,,,,,0.14285714285714285,,,0.3333333333333333,0.5,0.5,1.0,24.390243902439025,0.6666666666666666,,,0.09090909090909091,,,,0.06666666666666667,0.5,,,,,,,,,0.25,0.3333333333333333,,,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,,,,0.25,,0.6666666666666666,0.4602583333333334,0.43095,0.451425,0.14285714285714285,0.2,,,6.625,24.7,0.7142857142857143,,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,1.0,,,,0.25,,,,,,,,,,1.0,,,,,,,,,,,,False,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,1140.0,19,-13.0,35,34,25,25,5.0,69,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,3.0,1.0,3.0,3.0,2.0,7.0,41,1.0,1.0,,2.0,1.0,3.0,,5.0,,2.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,,2.0,1.0,2.0,2.0,6.0,,1.0,1.0,,,2.0,,1.0,,,,,,,5.0,25,1.0,,,,0.3333333333333333,1.0,0.3333333333333333,0.4166666666666667,1.0,0.5,0.5,1.0,0.5,0.5,,,,20.454545454545453,0.5,,0.125,0.1,,0.14285714285714285,0.1111111111111111,0.11764705882352941,,0.2,,,0.3333333333333333,,0.25,,,0.25,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,,,0.5,1.0,1.0,,0.2,1.0,0.6666666666666666,0.5183583333333334,0.6752,0.50659,0.14285714285714285,0.25,0.2857142857142857,0.7142857142857143,4.966666666666667,24.266666666666666,0.7142857142857143,,,,,,,1.0,,1.0,2.0,1.0,,1.0,2.0,3.0,3.0,1.0,,,1.0,,,,,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.4,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,False,
