EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsUnassisted2s,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,DefThreePtRebounds,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,DefThreePtReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Arc3FGA,PenaltyArc3FGA,FtPoints,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,LongMidRangeAssists,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Arc3Frequency,PenaltyArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGM,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,PenaltyCorner3FGA,ThreePtAssists,Corner3Assists,SelfOReb,BadPassSteals,Travels,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Arc3Assists,FTDefRebounds,DefFTReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PtsUnassisted3s,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,ShortMidRangePctBlocked,PenaltyArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,on,HeaveAttempts,SecondChanceAtRimPctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3,BlockedCorner3
147,1610612756,Jalen Rose,Jalen Rose,147,PHX,532.0,9,-3,16,15,13,2,4.0,31,1.0,1.0,2.0,1.0,1.0,3,1.0,2,22,1.0,2,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,13,1.0,1.0,0.3333333333333333,0.5,0.25,0.5,0.25,0.5,0.25,20.0,0.3333333333333333,0.2,1.0,0.25,0.5,0.5,0.5,1.0,0.25,0.25,0.3933375,0.3956,1.0,17.433333333333334,24.1,0.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
15,1610612756,Eric Piatkowski,Eric Piatkowski,15,PHX,177.0,3,1,6,6,6,2,,12,,,,,1.0,1,,2,7,1.0,1,2.0,,,,,,,,,,,2.0,6,,,1.0,1.0,1.0,1.0,1.0,1.0,,16.666666666666668,,,,,,,,,,1.0,0.625,0.625,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2469,1610612756,Pat Burke,Pat Burke,2469,PHX,424.0,7,-1,13,12,9,5,1.0,25,1.0,,,,1.0,2,,2,16,1.0,1,2.0,2.0,,,,,,,1.0,1.0,3.0,2.0,9,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,,14.285714285714285,,0.2,,0.5,,,,,,0.5,0.49005,0.6267,1.0,4.2,,0.6923076923076923,1.0,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2556,1610612756,Marcus Banks,Marcus Banks,2556,PHX,411.0,7,-4,13,14,11,5,,27,,,1.0,,,1,1.0,2,20,,1,2.0,,1.0,1.0,,,2.0,,,,,2.0,11,,,,,,,0.3333333333333333,0.3333333333333333,0.5,23.076923076923077,,,,,0.5,,,,,0.5,0.440875,0.440875,1.0,16.2,26.3,0.8461538461538461,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2592,1610612756,James Jones,James Jones,2592,PHX,10246.0,171,-1,336,334,63,32,35.0,670,,9.0,16.0,3.0,11.0,18,18.0,55,377,1.0,3,4.0,14.0,3.0,3.0,1.0,2.0,6.0,8.0,12.0,15.0,11.0,4.0,63,0.6363636363636364,0.6363636363636364,0.6111111111111112,0.3333333333333333,0.6388888888888888,0.3333333333333333,0.6707317073170732,0.5,0.5,11.87335092348285,0.07766990291262135,0.08,0.038461538461538464,,0.4444444444444444,0.5625,0.5625,0.5555555555555556,0.08333333333333333,0.5555555555555556,0.48037083333333325,0.3787,0.07272727272727272,16.5,25.30555555555556,0.1875,2.0,2.0,,,8.0,0.05555555555555555,1.0,1.0,,,4.0,5.0,2.0,,2.0,0.0851063829787234,0.12121212121212122,1.0,15.0,,9.0,,2.0,15.0,,12.0,11.0,,,0.4166666666666667,,3.0,2.0,2.0,5.0,1.0,8.0,3.0,3.0,2.0,3.0,2.0,14.0,24.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.6666666666666666,0.4444444444444444,1.0,1.0,1.0,0.5,0.019230769230769232,0.022727272727272728,0.02027027027027027,0.034482758620689655,0.03333333333333333,0.027777777777777776,0.13157894736842105,0.05128205128205128,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,0.3333333333333333,0.462625,0.14634146341463414,0.21739130434782608,0.05555555555555555,0.2545454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,3354.0,56,-12,109,111,23,14,12.0,220,3.0,1.0,3.0,2.0,5.0,10,2.0,10,130,,2,,2.0,6.0,8.0,2.0,1.0,18.0,3.0,3.0,6.0,4.0,,23,0.2,0.2,0.5,,0.4166666666666667,,0.4166666666666667,,0.16666666666666666,16.0,0.08571428571428572,0.057692307692307696,0.16666666666666666,0.25,0.25,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.5,0.4949708333333333,0.5426875,,7.9,23.4,0.21100917431192662,2.0,4.0,,1.0,8.0,0.3333333333333333,0.5,0.5,0.25,,,1.0,1.0,1.0,1.0,,,,,,,2.0,,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,,8.0,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,0.5,0.07407407407407407,0.05263157894736842,0.06521739130434782,0.1111111111111111,,,,0.15384615384615385,1.0,,,,,,,,,,,,,0.08333333333333333,0.1,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.09090909090909091,0.25,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
703,1610612756,Kurt Thomas,Kurt Thomas,703,PHX,2523.0,42,17,81,80,20,8,11.0,161,4.0,1.0,5.0,,6.0,12,,20,80,1.0,1,5.0,8.0,2.0,4.0,,,10.0,6.0,11.0,14.0,1.0,5.0,20,0.6666666666666666,0.8,0.5,1.0,0.5,1.0,0.625,0.8333333333333334,,17.894736842105264,0.23076923076923078,0.2777777777777778,0.2857142857142857,0.3333333333333333,0.4166666666666667,0.2,0.2,1.0,,0.25,0.43549166666666667,0.6036,0.25,11.125,,0.24691358024691357,3.0,3.0,1.0,1.0,4.0,0.25,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.4,0.5,0.3333333333333333,,,8.0,,3.0,,2.0,8.0,9.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,4.0,,,1.0,2.0,3.0,,,,,,1.0,,1.0,,,1.0,1.0,,3.0,,,,,,,,,,1.0,1.0,1.0,,0.08,0.07692307692307693,0.07894736842105263,,0.2,,0.125,0.2727272727272727,,,,,,,,,,,,,0.5803,0.21428571428571427,0.21428571428571427,,0.2,2.0,,2.0,,,,1.0,,,1.0,0.07142857142857142,0.3333333333333333,,0.5,0.5,1.0,,1.0,1.0,2.0,2.0,1.0,0.5,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,4307.0,72,-26,144,143,40,23,18.0,287,,2.0,8.0,3.0,11.0,23,14.0,41,170,3.0,9,10.0,2.0,8.0,11.0,3.0,2.0,25.0,5.0,7.0,10.0,11.0,10.0,40,0.09090909090909091,0.09090909090909091,0.4782608695652174,0.3333333333333333,0.4189189189189189,0.23076923076923078,0.47674418604651164,0.3333333333333333,0.3783783783783784,31.515151515151516,0.12195121951219512,0.11290322580645161,,,0.21621621621621623,0.25,0.25,,0.08108108108108109,0.7837837837837838,0.5385689189189189,0.5380692307692307,0.24390243902439024,6.630434782608695,25.621428571428574,0.2777777777777778,9.0,15.0,2.0,8.0,20.0,0.40540540540540543,0.6,0.6923076923076923,0.6153846153846154,0.25,2.0,4.0,,,,0.09523809523809523,0.07692307692307693,0.1111111111111111,11.0,3.0,10.0,4.0,4.0,11.0,3.0,10.0,13.0,1.0,,0.2972972972972973,0.23076923076923078,,,1.0,3.0,1.0,3.0,1.0,1.0,,2.0,,2.0,3.0,3.0,,3.0,3.0,5.0,1.0,5.0,1.0,1.0,4.0,4.0,9.0,,3.0,2.0,,,6.0,,,,,1.0,0.3333333333333333,0.21428571428571427,,0.21428571428571427,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.07317073170731707,,0.046153846153846156,0.11764705882352941,0.1111111111111111,,0.15789473684210525,0.14285714285714285,,,,,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.2727272727272727,0.43945000000000006,0.14285714285714285,0.21428571428571427,,0.04878048780487805,,1.0,3.0,2.0,,4.0,,1.0,2.0,1.0,,,,,,,0.07692307692307693,,,,1.0,,,0.125,,,6.0,2.0,0.08695652173913043,0.13333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,9014.0,150,5,296,296,47,26,28.0,592,15.0,3.0,5.0,3.0,22.0,45,11.0,61,328,5.0,7,14.0,32.0,3.0,7.0,2.0,,18.0,21.0,33.0,46.0,8.0,14.0,47,0.7272727272727273,0.9411764705882353,0.4888888888888889,0.7142857142857143,0.4732142857142857,0.7222222222222222,0.5084745762711864,0.7,0.19642857142857142,18.674698795180724,0.22826086956521738,0.23703703703703705,0.2916666666666667,0.26785714285714285,0.08928571428571429,0.6,0.6,1.0,0.05357142857142857,0.6428571428571429,0.5318017857142857,0.4767611111111111,0.22950819672131148,4.755555555555555,24.418181818181814,0.15878378378378377,16.0,25.0,3.0,3.0,12.0,0.44642857142857145,0.64,0.7272727272727273,0.3333333333333333,1.0,11.0,7.0,3.0,1.0,3.0,0.2558139534883721,0.2,0.75,8.0,2.0,8.0,2.0,1.0,8.0,1.0,10.0,12.0,,,0.14285714285714285,0.2222222222222222,,,1.0,3.0,,3.0,5.0,10.0,,1.0,,10.0,9.0,3.0,2.0,11.0,13.0,6.0,3.0,2.0,,1.0,1.0,1.0,3.0,,,1.0,1.0,,7.0,,2.0,2.0,1.0,,1.0,0.2727272727272727,,0.2727272727272727,0.5,0.45454545454545453,0.45454545454545453,0.6666666666666666,0.11578947368421053,0.05405405405405406,0.09848484848484848,0.14814814814814814,0.17857142857142858,0.03125,0.08823529411764706,0.3235294117647059,0.6666666666666666,,,,0.375,0.375,1.0,0.09090909090909091,,,,0.375,0.56585,0.11864406779661017,0.14583333333333334,,0.16393442622950818,3.0,,4.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,0.05,0.2,0.1111111111111111,0.2,0.21428571428571427,0.3333333333333333,,4.0,8.0,10.0,3.0,1.0,0.14285714285714285,0.38461538461538464,0.7272727272727273,0.5,,4.0,0.08888888888888889,0.12,1.0,1.0,2.0,0.5,0.06666666666666667,0.5,,,,,,,,,True,,,,,,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,7744.0,129,7,253,252,37,21,22.0,505,1.0,5.0,9.0,3.0,9.0,14,13.0,45,280,1.0,1,7.0,8.0,4.0,7.0,3.0,1.0,17.0,5.0,10.0,11.0,17.0,7.0,37,0.4444444444444444,0.4444444444444444,0.6428571428571429,1.0,0.7777777777777778,0.8333333333333334,0.8035714285714286,0.875,0.48148148148148145,11.913357400722022,0.0641025641025641,0.07964601769911504,,0.037037037037037035,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.6,0.1111111111111111,0.6296296296296297,0.5097925925925926,0.54345,0.15555555555555556,12.035714285714286,25.015384615384612,0.14624505928853754,4.0,4.0,1.0,1.0,10.0,0.14814814814814814,1.0,1.0,0.3333333333333333,1.0,4.0,13.0,1.0,1.0,1.0,0.11428571428571428,0.07407407407407407,0.25,10.0,1.0,3.0,2.0,2.0,10.0,,7.0,3.0,1.0,1.0,0.37037037037037035,0.3333333333333333,3.0,,,5.0,1.0,8.0,,,1.0,1.0,,3.0,24.0,5.0,,1.0,1.0,4.0,4.0,3.0,,1.0,2.0,2.0,5.0,,1.0,1.0,3.0,,1.0,,,,,2.0,1.0,0.6153846153846154,1.0,0.6153846153846154,,1.5,1.5,0.6,0.013333333333333334,,0.009708737864077669,,,,0.1111111111111111,0.0625,,1.0,1.0,1.0,0.5,0.5,1.0,,,,1.0,0.5,0.5301,0.037037037037037035,0.07142857142857142,,0.06666666666666667,,1.0,3.0,,,,1.0,1.0,3.0,1.0,0.029411764705882353,,,,,,0.3333333333333333,,,,3.0,1.0,0.1111111111111111,0.25,,,,,,,,1.0,,0.5,,,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,
