EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PtsAssisted3s,Arc3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedLongMidRange,Assisted3sPct,OffLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,on,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,Travels,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations
2198,1610612747,Kwame Brown,Kwame Brown,2198,LAL,5613.0,94,-21.0,185,184,26,35,24,369,2.0,10.0,13.0,25.0,5.0,31.0,214,4.0,5.0,9.0,2.0,4.0,,4.0,20.0,6.0,12.0,21.0,5.0,9.0,10.0,8.0,,4.0,26,,0.7692307692307693,0.9090909090909091,0.52,0.8,0.5,0.52,0.8,0.5,0.5535714285714286,0.75,0.5,15.813953488372094,0.1111111111111111,0.11764705882352941,0.16666666666666666,0.4,0.2,0.2,0.5,0.507912,0.5918249999999999,0.5287,0.2903225806451613,0.12903225806451613,2.84,0.14054054054054055,11.0,15.0,4.0,5.0,2.0,2.0,,,,,,,,1.0,,6.0,,4.0,,,3.0,,1.0,1.0,1.0,,,3.0,7.0,4.0,2.0,9.0,1.0,2.0,1.0,4.0,1.0,,6.0,,,2.0,2.0,5.0,3.0,2.0,3.0,,,,0.12,0.2,,0.3333333333333333,0.5,0.09722222222222222,0.12903225806451613,0.08888888888888889,0.043478260869565216,0.10344827586206896,0.06666666666666667,0.1111111111111111,0.2,,0.1111111111111111,0.6,0.7333333333333333,0.9166666666666666,0.8181818181818182,,,,,,,,1.0,0.8,0.5,1.0,,0.6,,0.17857142857142858,0.17857142857142858,,,,,,,1.0,1.0,,1.0,1.0,,,0.15,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,0.16666666666666666,0.05555555555555555,0.058823529411764705,,,,,,,,1.0,2.0,0.6666666666666666,0.5,True,,,,,,,,,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,349.0,6,-4.0,13,12,4,4,1,25,,,1.0,1.0,,2.0,15,,,,,,,,,,,,,,1.0,,,,4,,,,1.0,,,1.0,,,1.0,,,7.142857142857142,,,,,,,,0.8602,,,,,,0.3076923076923077,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,2724.0,45,-10.0,89,90,27,26,13,179,2.0,6.0,7.0,12.0,3.0,17.0,97,1.0,2.0,5.0,2.0,3.0,1.0,5.0,10.0,8.0,14.0,22.0,3.0,5.0,3.0,6.0,,5.0,27,,0.7142857142857143,0.8333333333333334,0.5833333333333334,0.5,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666,0.5666666666666667,0.625,0.5,16.19047619047619,0.25806451612903225,0.2765957446808511,0.2,0.5,0.3333333333333333,0.3333333333333333,0.5,0.47963333333333336,0.5842,0.44943333333333335,0.29411764705882354,0.29411764705882354,4.291666666666666,0.30337078651685395,5.0,6.0,1.0,2.0,1.0,1.0,,,,,,,,3.0,,4.0,,2.0,,,,,,,,,,,4.0,5.0,1.0,8.0,,,,2.0,,,2.0,1.0,1.0,1.0,,3.0,2.0,1.0,2.0,,,,,,,,0.3333333333333333,0.11428571428571428,0.3125,0.1568627450980392,0.18181818181818182,0.07692307692307693,0.2,0.3125,0.4166666666666667,,,0.5,0.8333333333333334,0.8333333333333334,0.8,,,,,,,,1.0,0.5,0.3333333333333333,1.0,,0.5,,0.2,0.2,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,4.0,,,,1.0,1.0,,,,0.25,0.23076923076923078,,,,,,,,,1.0,0.5,,False,0.3333333333333333,,,,,,,,,,,,,
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,1550.0,26,-12.0,53,52,18,27,4,105,,2.0,2.0,4.0,3.0,7.0,64,1.0,1.0,4.0,1.0,2.0,,2.0,,1.0,5.0,8.0,4.0,6.0,4.0,6.0,,2.0,18,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,12.280701754385966,0.07692307692307693,0.2,,0.5,,,,0.43927499999999997,0.6038,0.4918,0.5714285714285714,0.2857142857142857,8.9,0.33962264150943394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,,4.0,,,,,,,,,,,,,2.0,3.0,1.0,3.0,2.0,,,,,,,,,,,3.0,1.0,,1.0,,,,,,,,0.5,0.15384615384615385,0.42857142857142855,0.125,,1.0,,0.16666666666666666,0.5,0.3333333333333333,1.0,0.25,1.0,1.0,,0.25,1.0,1.0,,,,,1.0,1.0,0.5,1.0,,0.25,,0.42857142857142855,0.42857142857142855,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,2.0,,,0.09090909090909091,0.1111111111111111,,,,,,,,,1.0,1.0,,False,,,,,,,,,,,,,,
1742,1610612747,Shammond Williams,Shammond Williams,1742,LAL,4188.0,70,-11.0,135,136,28,41,18,271,,1.0,6.0,12.0,,18.0,158,,1.0,,,1.0,,3.0,4.0,,1.0,3.0,2.0,5.0,1.0,,,3.0,28,,0.3333333333333333,0.3333333333333333,0.5,,,0.45,,0.5,0.45,,0.5,14.012738853503183,,0.015625,,0.05,,,,0.47458,0.6489,0.41936666666666667,,0.16666666666666666,10.691666666666668,0.2074074074074074,3.0,5.0,,1.0,,,3.0,6.0,2.0,7.0,2.0,2.0,8.0,,2.0,8.0,3.0,,7.0,2.0,,4.0,3.0,7.0,1.0,2.0,,17.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,2.0,,,,,,1.0,1.0,1.0,0.25,0.25,0.4,,,,0.5,,0.022222222222222223,0.047619047619047616,0.029411764705882353,0.0625,,,,0.05555555555555555,,,0.25,0.6,0.6,0.6666666666666666,0.3,0.5,0.5,,0.35,0.2857142857142857,0.2857142857142857,1.0,,,,0.6666666666666666,0.65,0.2857142857142857,,,25.349999999999998,,1.0,3.0,2.0,2.0,,,,,,,0.5,,0.05,,,,,,,,,,1.0,,,1.0,,,2.0,,,0.043478260869565216,0.05263157894736842,0.5,,,,,,,,,,,False,,1.0,1.0,1.0,1.0,0.5,0.125,1.0,0.5,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,4756.0,79,-22.0,153,158,49,59,27,311,4.0,10.0,20.0,35.0,4.0,50.0,168,5.0,8.0,10.0,5.0,13.0,2.0,15.0,12.0,16.0,22.0,30.0,4.0,8.0,4.0,7.0,,15.0,49,,0.3,0.35294117647058826,0.5714285714285714,0.625,0.38461538461538464,0.5476190476190477,0.5555555555555556,0.40625,0.5555555555555556,0.5,0.4411764705882353,27.3224043715847,0.2909090909090909,0.25333333333333335,0.16666666666666666,0.23809523809523808,0.4,0.5,0.25,0.4832059523809523,0.5516785714285714,0.5089687500000001,0.2,0.3,5.6085714285714285,0.3202614379084967,12.0,19.0,4.0,6.0,4.0,9.0,4.0,6.0,1.0,6.0,2.0,2.0,7.0,,3.0,28.0,,6.0,6.0,1.0,3.0,4.0,2.0,6.0,,2.0,,14.0,7.0,3.0,3.0,8.0,4.0,2.0,1.0,3.0,1.0,,5.0,2.0,,2.0,1.0,4.0,5.0,5.0,5.0,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.08571428571428572,0.05263157894736842,0.2,0.4,0.6,0.1206896551724138,0.15,0.09090909090909091,0.15384615384615385,0.125,0.3125,0.38095238095238093,0.16666666666666666,,0.23529411764705882,0.4523809523809524,0.631578947368421,0.6666666666666666,0.16666666666666666,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.75,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5625,0.4444444444444444,0.125,0.6190476190476191,0.16666666666666666,0.08888888888888889,0.10526315789473684,25.52857142857143,1.0,1.0,6.0,2.0,2.0,2.0,,2.0,,,,1.0,0.09523809523809523,0.023809523809523808,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,2.0,,,0.03333333333333333,,1.0,0.1111111111111111,,,0.0625,,,,2.0,0.4,,False,0.2,,1.0,,1.0,0.3333333333333333,,,,1.0,1.0,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,5418.0,90,-23.0,174,176,49,66,27,350,3.0,10.0,19.0,42.0,17.0,67.0,203,3.0,3.0,7.0,5.0,10.0,3.0,16.0,4.0,7.0,14.0,14.0,2.0,6.0,14.0,18.0,1.0,16.0,49,1.0,0.10526315789473684,0.10526315789473684,0.4523809523809524,1.0,0.5,0.44642857142857145,1.0,0.4642857142857143,0.5238095238095238,1.1666666666666667,0.5,38.04878048780488,0.125,0.175,0.05555555555555555,0.17857142857142858,0.3,0.3333333333333333,,0.46649999999999997,0.4504333333333333,0.4734892857142858,0.1044776119402985,0.23880597014925373,10.557142857142857,0.28160919540229884,10.0,13.0,2.0,2.0,3.0,4.0,6.0,19.0,3.0,13.0,3.0,4.0,14.0,1.0,4.0,34.0,12.0,,12.0,3.0,1.0,11.0,4.0,15.0,3.0,7.0,3.0,34.0,,7.0,,,,6.0,2.0,9.0,4.0,,15.0,3.0,,4.0,3.0,9.0,2.0,2.0,2.0,0.2857142857142857,0.3076923076923077,0.25,0.023809523809523808,,0.1,0.4,,,0.2916666666666667,,,,0.17647058823529413,0.14285714285714285,0.2777777777777778,0.3333333333333333,,0.23214285714285715,0.7692307692307693,0.7692307692307693,0.1,0.3392857142857143,0.3157894736842105,0.3157894736842105,0.16666666666666666,0.23214285714285715,0.23076923076923078,0.23076923076923078,0.6666666666666666,1.0,0.2857142857142857,0.75,0.21428571428571427,0.48214285714285715,0.25,0.14516129032258066,0.1875,29.485714285714288,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,,,0.017857142857142856,1.0,1.0,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,0.07142857142857142,,,,1.0,0.5,,False,,,1.0,,3.0,0.25,,,,1.0,1.0,1.0,,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,1037.0,17,-1.0,32,32,17,19,9,64,,1.0,1.0,3.0,,2.0,31,,1.0,,1.0,3.0,,2.0,,1.0,1.0,1.0,,,,,,2.0,17,,,,0.3333333333333333,,0.3333333333333333,0.2,,0.3333333333333333,0.2,,0.3333333333333333,14.285714285714286,0.09090909090909091,0.07142857142857142,,0.2,,,,0.50893,0.4115,0.5666666666666667,,1.0,9.633333333333333,0.53125,1.0,1.0,,,1.0,1.0,,1.0,,2.0,,,2.0,,,2.0,,,2.0,,,1.0,,1.0,,1.0,,2.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,0.4,,,,1.0,,,,,,,,0.14285714285714285,,,,0.2,1.0,1.0,,0.2,,,,0.4,,,,,0.3333333333333333,1.0,,0.6,,,,26.2,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,2225.0,37,-2.0,71,73,9,30,5,144,,,3.0,4.0,,9.0,79,1.0,1.0,2.0,,,,,2.0,2.0,2.0,4.0,1.0,4.0,,,,,9,,0.3333333333333333,0.5,0.75,1.0,,0.5625,1.0,,0.5625,1.0,,14.285714285714285,0.07692307692307693,0.05405405405405406,,,,,,0.48065,0.526,0.5546249999999999,0.2222222222222222,,14.55,0.1267605633802817,1.0,1.0,1.0,1.0,,,2.0,3.0,1.0,4.0,2.0,1.0,4.0,,2.0,4.0,,2.0,4.0,1.0,,1.0,2.0,3.0,2.0,1.0,,8.0,1.0,,,2.0,,2.0,2.0,1.0,,,3.0,,1.0,1.0,,,,,,0.25,0.25,0.5,,,,0.6666666666666666,,0.05555555555555555,,0.06060606060606061,,,,0.14285714285714285,,,,0.125,1.0,1.0,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.5,0.25,0.25,1.0,1.0,,,1.0,0.625,0.25,,,25.575,,,3.0,,,,,,,,,1.0,0.09090909090909091,,,,,,,,,,,1.0,,,1.0,,,,,,0.06666666666666667,0.07692307692307693,1.0,,,,,,,,,,,False,,,,,,,,,,,,,,
2230,1610612747,Maurice Evans,Maurice Evans,2230,LAL,4511.0,75,-19.0,152,147,52,51,22,299,1.0,3.0,5.0,12.0,,25.0,167,,3.0,,2.0,3.0,,4.0,4.0,1.0,4.0,7.0,1.0,3.0,1.0,,,4.0,52,,0.4,0.4,0.4166666666666667,,0.6666666666666666,0.5,,0.3333333333333333,0.5,,0.3333333333333333,13.966480446927374,0.02127659574468085,0.05714285714285714,0.06666666666666667,0.12,0.3333333333333333,0.3333333333333333,,0.503178,0.5063666666666666,0.5101166666666667,,0.16,9.491666666666667,0.34210526315789475,1.0,4.0,,2.0,1.0,1.0,3.0,5.0,1.0,5.0,2.0,5.0,13.0,,3.0,6.0,,,5.0,1.0,1.0,1.0,1.0,2.0,,,,5.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,0.38461538461538464,0.38461538461538464,0.52,0.08333333333333333,0.25,,,,0.05172413793103448,0.13043478260869565,0.037037037037037035,,0.15789473684210525,,,0.17647058823529413,,,0.16,0.25,0.3333333333333333,1.0,0.2,0.6,0.6,0.3333333333333333,0.2,0.2,0.2,0.6666666666666666,,0.16666666666666666,1.0,0.3333333333333333,0.68,0.2,,,24.138461538461538,4.0,8.0,15.0,1.0,1.0,1.0,1.0,,,,,1.0,,0.32,0.5,0.5,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,0.16666666666666666,,,,,,,False,,,,,,,,,,,,,1.0,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,2576.0,43,,81,79,3,17,10,160,,,2.0,9.0,2.0,15.0,99,,3.0,,,,,3.0,2.0,2.0,3.0,5.0,6.0,12.0,2.0,2.0,,3.0,3,,0.5,0.5,0.2222222222222222,,,0.43333333333333335,,1.5,0.46875,,1.5,18.947368421052634,0.09090909090909091,0.05405405405405406,0.125,,,,,0.5122666666666666,0.5001375,0.4677,,0.2,7.58888888888889,0.037037037037037035,2.0,5.0,,2.0,,,,4.0,2.0,4.0,,3.0,6.0,,1.0,2.0,,,4.0,2.0,,,,,,,,,2.0,,1.0,2.0,1.0,,,2.0,,1.0,2.0,1.0,2.0,,,1.0,1.0,1.0,1.0,0.5,0.5,0.4,,,,,1.0,0.06896551724137931,,0.05128205128205128,0.07692307692307693,,,0.1,,,0.1,0.3333333333333333,0.4,0.4,0.5,0.26666666666666666,,,,0.26666666666666666,0.5,0.5,0.5,,,,,0.7333333333333333,0.5,0.0625,0.1,25.566666666666663,1.0,2.0,9.0,,,,,,,1.0,,1.0,0.1111111111111111,0.13333333333333333,0.5,0.5,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,0.25,,,1.0,,,,,,,False,,,1.0,,1.0,1.0,,,,1.0,1.0,,,2.0
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,2377.0,40,-5.0,76,78,17,37,14,154,,1.0,,5.0,,3.0,81,,2.0,3.0,,1.0,,,,2.0,3.0,6.0,4.0,6.0,1.0,,,,17,,,,,,,0.16666666666666666,0.375,,0.16666666666666666,0.375,,10.869565217391305,0.07692307692307693,0.07692307692307693,,0.1111111111111111,,,,0.4913055555555555,0.440275,0.498875,1.0,,7.7799999999999985,0.2236842105263158,,2.0,,1.0,,,,2.0,1.0,3.0,1.0,1.0,4.0,,1.0,,,,3.0,1.0,,2.0,1.0,3.0,,2.0,,7.0,3.0,1.0,,3.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,0.25,0.25,0.4444444444444444,,,,1.0,,0.10714285714285714,0.07692307692307693,0.06976744186046512,0.1,0.25,,0.2857142857142857,0.08333333333333333,,0.125,0.2222222222222222,,,,0.2222222222222222,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,,,,0.5,0.6666666666666666,0.3333333333333333,,,25.45,,1.0,3.0,1.0,,2.0,,2.0,,,,1.0,,0.1111111111111111,,,,,1.0,2.0,1.0,2.0,,,,,,1.0,,1.0,0.5,,,,1.0,0.5,0.5,1.0,,,,,,,,False,,,,,,,,,,,,,,
2198,1610612747,Kwame Brown,Kwame Brown,2198,LAL,2363.0,39,5.0,74,74,16,32,16,148,2.0,4.0,6.0,11.0,,12.0,78,,2.0,,1.0,2.0,,2.0,10.0,3.0,3.0,7.0,3.0,7.0,2.0,1.0,,2.0,16,,0.8333333333333334,0.8333333333333334,0.5454545454545454,,0.5,0.5454545454545454,,0.5,0.5454545454545454,,0.5,15.053763440860214,0.12,0.08108108108108109,0.16666666666666666,0.36363636363636365,0.5,0.6666666666666666,0.5,0.5216636363636363,0.52905,0.4851,,0.16666666666666666,2.0090909090909093,0.21621621621621623,4.0,7.0,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,1.0,,,,,,,,3.0,,,4.0,,1.0,,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.09090909090909091,,0.25,0.3333333333333333,,0.1111111111111111,,0.09523809523809523,0.09090909090909091,,0.1,0.1111111111111111,,,,0.6363636363636364,0.5714285714285714,0.5714285714285714,1.0,,,,,,,,0.5,,0.5,1.0,,0.6363636363636364,,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,1.0,,,0.06666666666666667,0.08333333333333333,,,,,,,,,1.0,1.0,,False,,,,,1.0,,,,,,,,,1.0
