EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffFTReboundPct,DefShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,3SecondViolations,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,on,Defensive 3 Seconds Violations,HeaveMakes,Blocked3s,BlockedCorner3
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,10069.0,168,-24,345,340,111,121,44.0,685,13.0,26.0,1.0,2.0,1.0,7.0,2.0,7.0,10.0,24.0,2.0,2.0,1.0,25.0,57.0,4.0,12.0,62.0,380,1.0,4.0,2.0,5.0,15.0,1.0,5.0,15.0,18.0,32.0,2.0,1.0,1.0,4.0,5.0,4.0,9.0,2.0,2.0,4.0,1.0,22.0,2.0,3.0,3.0,9.0,12.0,5.0,17.0,1.0,6.0,5.0,1.0,4.0,2.0,2.0,7.0,2.0,1.0,2.0,11.0,1.0,6.0,6.0,15.0,2.0,13.0,2.0,15.0,3.0,8.0,1.0,2.0,1.0,1.0,2.0,1.0,15.0,111,1.0,1.0,0.36,0.375,0.43859649122807015,0.25,0.3333333333333333,0.4098360655737705,0.25,0.3125,0.4626865671641791,0.25,0.39473684210526316,0.06557377049180328,0.07017543859649122,0.11538461538461539,0.14285714285714285,19.79695431472081,0.36363636363636365,0.075,0.029411764705882353,0.1,0.03636363636363636,0.08,0.03184713375796178,0.022727272727272728,0.05,0.02631578947368421,0.024390243902439025,0.07142857142857142,0.1,0.09375,0.047619047619047616,0.2222222222222222,0.03225806451612903,0.5,0.4262295081967213,0.5,0.5652173913043478,0.46153846153846156,0.11475409836065574,0.2857142857142857,0.3333333333333333,0.5,0.39344262295081966,0.4166666666666667,0.4166666666666667,0.2,0.03278688524590164,0.03278688524590164,0.5,0.5,0.4375,0.14285714285714285,0.0625,0.4918032786885246,0.48861333333333345,0.45970000000000005,0.4689333333333333,0.12121212121212122,0.12903225806451613,0.03225806451612903,0.24193548387096775,9.878947368421054,27.700000000000003,0.3217391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101235,1610612744,Kelenna Azubuike,Kelenna Azubuike,101235,GSW,143.0,2,-2,5,5,4,1,,10,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1733,1610612744,Al Harrington,Al Harrington,1733,GSW,11814.0,197,5,398,394,124,139,50.0,792,10.0,23.0,3.0,7.0,2.0,9.0,3.0,9.0,4.0,13.0,8.0,19.0,6.0,17.0,45.0,27.0,12.0,88.0,443,4.0,10.0,14.0,4.0,15.0,8.0,3.0,20.0,8.0,26.0,2.0,,19.0,8.0,3.0,1.0,4.0,1.0,,2.0,,9.0,6.0,7.0,4.0,19.0,24.0,14.0,38.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,5.0,,,,7.0,1.0,3.0,17.0,36.0,3.0,20.0,,19.0,3.0,9.0,2.0,5.0,4.0,1.0,5.0,2.0,20.0,124,8.0,2.0,0.23529411764705882,0.25,0.37777777777777777,0.4,0.26666666666666666,0.5277777777777778,0.5,0.3695652173913043,0.55,0.5,0.38461538461538464,0.375,0.17777777777777778,0.21739130434782608,0.3333333333333333,19.078947368421055,0.2857142857142857,0.1417910447761194,0.0707070707070707,0.09090909090909091,0.06976744186046512,0.12921348314606743,0.07027027027027027,0.06,0.09090909090909091,0.07407407407407407,0.03636363636363636,0.12903225806451613,0.2127659574468085,0.07017543859649122,0.10344827586206896,0.06666666666666667,0.030303030303030304,0.4,0.3194444444444444,0.43478260869565216,0.5555555555555556,0.4,0.125,0.3333333333333333,0.5,,0.18055555555555555,0.3076923076923077,0.3076923076923077,,0.1111111111111111,0.2638888888888889,0.6363636363636364,0.42857142857142855,0.391304347826087,0.2222222222222222,0.2608695652173913,0.6944444444444444,0.5158916666666667,0.4862333333333333,0.5160130434782608,0.11538461538461539,0.17647058823529413,0.1590909090909091,0.22727272727272727,7.337777777777777,24.47037037037037,0.31155778894472363,5.0,2.0,2.0,9.0,1.0,1.0,1.0,14.0,1.0,1.0,3.0,3.0,39.0,3.0,9.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.9285714285714286,0.5185185185185185,1.0,0.375,0.5185185185185185,0.09090909090909091,0.0625,0.16666666666666666,0.625,0.625,0.8,0.47368421052631576,0.47368421052631576,1.0,0.6666666666666666,0.09090909090909091,1.0,1.0,0.08695652173913043,1.0,0.16666666666666666,0.47368421052631576,,,,,,,,,,,,,,,,True,,,,
1884,1610612744,Baron Davis,Baron Davis,1884,GSW,22106.0,368,19,728,730,195,239,89.0,1458,38.0,56.0,4.0,5.0,13.0,16.0,6.0,14.0,16.0,26.0,12.0,41.0,17.0,60.0,96.0,53.0,46.0,214.0,807,5.0,7.0,15.0,19.0,24.0,22.0,12.0,71.0,16.0,104.0,4.0,,41.0,7.0,30.0,33.0,63.0,24.0,9.0,25.0,4.0,159.0,5.0,2.0,5.0,23.0,29.0,8.0,37.0,2.0,22.0,11.0,11.0,14.0,4.0,7.0,13.0,7.0,2.0,1.0,27.0,3.0,9.0,12.0,40.0,2.0,58.0,4.0,61.0,3.0,21.0,9.0,4.0,3.0,1.0,4.0,2.0,71.0,195,9.0,9.0,0.13333333333333333,0.13793103448275862,0.625,0.7142857142857143,0.7916666666666666,0.5637583892617449,0.5909090909090909,0.6413043478260869,0.6016949152542372,0.625,0.6339285714285714,0.35570469798657717,0.07291666666666667,0.08928571428571429,0.14285714285714285,24.69733656174334,0.5185185185185185,0.09829059829059829,0.01098901098901099,0.05434782608695652,0.03164556962025317,0.08588957055214724,0.020588235294117647,0.013333333333333334,0.025,,0.02727272727272727,0.041666666666666664,0.08860759493670886,0.10091743119266056,0.06060606060606061,0.038461538461538464,0.03076923076923077,0.5,0.37583892617449666,0.6785714285714286,0.7450980392156863,0.21052631578947367,0.09395973154362416,0.42857142857142855,0.5,,0.174496644295302,0.6153846153846154,0.6153846153846154,,0.08053691275167785,0.2751677852348993,0.45454545454545453,0.8,0.34782608695652173,0.8125,0.3695652173913043,0.7315436241610739,0.5078238255033557,0.49628500000000003,0.48782282608695654,0.13095238095238096,0.18421052631578946,0.07009345794392523,0.3317757009345794,6.789583333333333,24.920754716981136,0.26785714285714285,3.0,2.0,5.0,13.0,1.0,2.0,5.0,16.0,1.0,4.0,2.0,7.0,18.0,30.0,13.0,1.0,1.0,1.0,1.0,2.0,,,0.375,0.3018867924528302,0.25,0.3181818181818182,0.3018867924528302,0.045454545454545456,0.02857142857142857,0.10869565217391304,0.25,0.25,0.6666666666666666,0.3170731707317073,0.3170731707317073,0.3076923076923077,0.25,0.18181818181818182,0.5,,0.10869565217391304,0.4,0.29411764705882354,0.3170731707317073,2.0,1.0,1.0,0.18181818181818182,0.018518518518518517,,,,,,,,,,,True,,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,25679.0,428,10,851,851,268,306,106.0,1702,27.0,37.0,11.0,13.0,6.0,10.0,8.0,19.0,17.0,32.0,27.0,55.0,15.0,52.0,88.0,82.0,19.0,210.0,946,13.0,17.0,38.0,15.0,23.0,27.0,7.0,70.0,28.0,76.0,14.0,,55.0,6.0,9.0,13.0,22.0,11.0,2.0,7.0,1.0,57.0,6.0,17.0,17.0,32.0,50.0,24.0,74.0,5.0,14.0,11.0,3.0,14.0,1.0,5.0,10.0,9.0,,1.0,24.0,4.0,7.0,15.0,38.0,4.0,26.0,4.0,27.0,2.0,12.0,1.0,5.0,3.0,2.0,5.0,2.0,70.0,268,9.0,1.0,0.2692307692307692,0.3111111111111111,0.5909090909090909,0.7647058823529411,0.6521739130434783,0.5617647058823529,0.7307692307692307,0.63,0.5769230769230769,0.7307692307692307,0.6363636363636364,0.4823529411764706,0.06818181818181818,0.10810810810810811,0.10526315789473684,21.23711340206186,0.5833333333333334,0.11347517730496454,0.08018867924528301,0.1650485436893204,0.03389830508474576,0.12727272727272726,0.05912596401028278,0.09473684210526316,0.020833333333333332,0.10144927536231885,0.03361344537815126,0.034482758620689655,0.07368421052631578,0.1328125,0.1506849315068493,0.2,0.06172839506172839,0.4,0.21764705882352942,0.7297297297297297,0.8181818181818182,0.4074074074074074,0.11176470588235295,0.42105263157894735,0.47058823529411764,,0.18823529411764706,0.53125,0.53125,0.17647058823529413,0.1588235294117647,0.3235294117647059,0.5,0.8461538461538461,0.2,0.6,0.3,0.7,0.513495294117647,0.5520222222222223,0.496067,0.0718232044198895,0.12244897959183673,0.18095238095238095,0.3333333333333333,8.942045454545454,24.587804878048782,0.31492361927144535,10.0,4.0,12.0,19.0,3.0,6.0,7.0,29.0,4.0,9.0,,11.0,81.0,6.0,19.0,1.0,1.0,1.0,,2.0,,,0.9310344827586207,0.35365853658536583,0.4444444444444444,0.4074074074074074,0.35365853658536583,0.034482758620689655,0.025,0.13559322033898305,0.37037037037037035,0.37037037037037035,1.0,0.34545454545454546,0.35185185185185186,0.8947368421052632,0.18181818181818182,0.23076923076923078,0.5,1.0,0.24,0.3333333333333333,0.4666666666666667,0.34545454545454546,3.0,,1.0,0.11538461538461539,0.012048192771084338,1.0,1.0,0.012195121951219513,0.01818181818181818,0.3333333333333333,1.0,,,,,True,,,,
2440,1610612744,Matt Barnes,Matt Barnes,2440,GSW,15271.0,255,20,500,506,205,230,66.0,1006,15.0,28.0,3.0,7.0,6.0,11.0,3.0,10.0,2.0,6.0,12.0,21.0,10.0,20.0,44.0,33.0,11.0,90.0,567,5.0,10.0,12.0,9.0,18.0,16.0,9.0,45.0,22.0,18.0,6.0,,21.0,7.0,7.0,15.0,22.0,9.0,6.0,6.0,,59.0,12.0,11.0,10.0,12.0,27.0,23.0,50.0,4.0,12.0,8.0,4.0,7.0,1.0,5.0,8.0,2.0,1.0,2.0,15.0,3.0,5.0,16.0,34.0,2.0,10.0,2.0,13.0,1.0,6.0,1.0,3.0,1.0,1.0,3.0,1.0,45.0,205,7.0,1.0,0.55,0.6470588235294118,0.45454545454545453,0.5,0.5,0.512987012987013,0.45454545454545453,0.5294117647058824,0.5421686746987951,0.5,0.5769230769230769,0.42857142857142855,0.1590909090909091,0.17857142857142858,0.2,16.984402079722706,0.4666666666666667,0.07272727272727272,0.09401709401709402,0.1388888888888889,0.10526315789473684,0.09282700421940929,0.09956709956709957,0.13333333333333333,0.07407407407407407,0.03333333333333333,0.08450704225352113,0.13953488372093023,0.016666666666666666,0.1,0.16,0.09090909090909091,0.10810810810810811,0.3333333333333333,0.36363636363636365,0.5357142857142857,0.6521739130434783,0.5333333333333333,0.12987012987012986,0.3,0.375,0.6666666666666666,0.07792207792207792,0.3333333333333333,0.3333333333333333,0.5,0.15584415584415584,0.2727272727272727,0.6363636363636364,0.42857142857142855,0.3235294117647059,0.5454545454545454,0.29411764705882354,0.7922077922077922,0.5412064935064935,0.5358833333333334,0.5279808823529412,0.07317073170731707,0.12244897959183673,0.13333333333333333,0.5,4.777272727272727,24.427272727272726,0.41,4.0,2.0,6.0,9.0,,1.0,4.0,13.0,,1.0,2.0,6.0,36.0,3.0,9.0,1.0,,5.0,4.0,1.0,,,0.9230769230769231,0.3939393939393939,,0.375,0.3939393939393939,0.2777777777777778,,0.11428571428571428,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855,0.8888888888888888,,0.09090909090909091,,,0.17647058823529413,0.3333333333333333,0.4,0.42857142857142855,,,,,,,,,,,,1.0,,,,True,,,,
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,8091.0,135,-9,263,262,107,124,35.0,525,6.0,7.0,2.0,3.0,2.0,2.0,,1.0,1.0,4.0,15.0,2.0,1.0,7.0,12.0,17.0,18.0,44.0,313,2.0,3.0,4.0,3.0,5.0,5.0,12.0,27.0,10.0,4.0,4.0,,2.0,,2.0,2.0,4.0,1.0,1.0,2.0,,10.0,4.0,6.0,9.0,8.0,19.0,10.0,29.0,,3.0,3.0,,1.0,,,4.0,1.0,1.0,1.0,5.0,,1.0,8.0,21.0,1.0,21.0,3.0,28.0,1.0,10.0,5.0,5.0,5.0,,5.0,2.0,27.0,107,4.0,4.0,0.7142857142857143,1.0,0.5833333333333334,0.6666666666666666,0.6,0.4482758620689655,0.3333333333333333,0.75,0.5116279069767442,0.3333333333333333,0.7105263157894737,0.5862068965517241,,,,15.511551155115512,0.2,0.1,0.11764705882352941,0.2903225806451613,0.06666666666666667,0.15315315315315314,0.09009009009009009,0.1,0.125,0.13333333333333333,0.08571428571428572,0.04,0.07692307692307693,0.08823529411764706,0.3333333333333333,0.14285714285714285,,0.4,0.2413793103448276,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.034482758620689655,,,,0.13793103448275862,0.25,0.25,1.0,0.5172413793103449,0.06896551724137931,0.5,0.6666666666666666,0.2,1.0,0.1,0.8275862068965517,0.5245224137931034,0.5012125,0.52161,0.2631578947368421,0.47619047619047616,0.09090909090909091,0.6136363636363636,8.825,23.258823529411767,0.4068441064638783,3.0,2.0,4.0,1.0,,,1.0,4.0,,3.0,,3.0,12.0,,1.0,,,2.0,4.0,,,,1.0,0.23529411764705882,,0.6,0.23529411764705882,0.14285714285714285,,0.15,0.2,0.2,1.0,0.5,0.5,1.0,,,,,0.4,0.5,1.0,0.5,3.0,,,0.5,,,,,,,,,,,,True,,,,
2740,1610612744,Andris Biedrins,Andris Biedrins,2740,GSW,12640.0,211,17,417,420,112,124,53.0,837,22.0,29.0,3.0,6.0,4.0,5.0,1.0,2.0,,,,,,23.0,31.0,,15.0,61.0,447,3.0,6.0,12.0,4.0,5.0,,8.0,16.0,42.0,4.0,4.0,,,1.0,1.0,3.0,4.0,3.0,,1.0,,11.0,2.0,11.0,11.0,27.0,44.0,14.0,58.0,1.0,6.0,5.0,1.0,3.0,1.0,1.0,4.0,2.0,,1.0,7.0,1.0,2.0,16.0,25.0,,21.0,1.0,26.0,3.0,13.0,2.0,15.0,12.0,3.0,15.0,8.0,16.0,112,2.0,2.0,0.9130434782608695,1.0,0.7419354838709677,0.5,0.8,0.7419354838709677,0.5,0.8,0.7093023255813954,0.6,0.7272727272727273,,0.03225806451612903,0.034482758620689655,,10.570824524312895,0.42857142857142855,0.1875,0.09734513274336283,0.22,0.02564102564102564,0.1958762886597938,0.06806282722513089,0.125,0.12,0.05,0.017857142857142856,0.045454545454545456,0.14285714285714285,0.22727272727272727,0.24324324324324326,0.15384615384615385,0.14285714285714285,0.5333333333333333,0.9354838709677419,0.7586206896551724,0.7857142857142857,0.9090909090909091,0.06451612903225806,0.5,0.5,1.0,,,,,,,1.0,0.5,1.0,0.8,,0.9354838709677419,0.5613645161290324,0.55072,0.5826399999999999,0.3170731707317073,0.3170731707317073,0.19672131147540983,0.26229508196721313,0.8967741935483872,,0.2685851318944844,,,,,,,,,,,6.0,,,,,,1.0,6.0,3.0,3.0,,,,,,,,0.42857142857142855,0.045454545454545456,0.1724137931034483,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,
1536,1610612744,Stephen Jackson,Stephen Jackson,1536,GSW,22582.0,376,14,748,747,214,246,87.0,1495,22.0,42.0,7.0,12.0,3.0,6.0,2.0,11.0,5.0,19.0,10.0,55.0,12.0,29.0,72.0,65.0,57.0,187.0,822,7.0,13.0,33.0,6.0,13.0,16.0,24.0,57.0,12.0,46.0,4.0,,55.0,11.0,21.0,11.0,32.0,5.0,6.0,20.0,1.0,75.0,2.0,4.0,5.0,22.0,29.0,6.0,35.0,3.0,20.0,15.0,5.0,22.0,1.0,9.0,9.0,13.0,,4.0,31.0,,11.0,16.0,33.0,2.0,48.0,3.0,72.0,1.0,24.0,10.0,7.0,4.0,3.0,7.0,3.0,57.0,214,2.0,8.0,0.20689655172413793,0.2222222222222222,0.4027777777777778,0.5384615384615384,0.46153846153846156,0.4744525547445255,0.65,0.5689655172413793,0.538235294117647,0.6875,0.6666666666666666,0.4744525547445255,0.1527777777777778,0.14285714285714285,0.2727272727272727,23.758865248226947,0.7096774193548387,0.088,0.02185792349726776,0.054945054945054944,0.01282051282051282,0.07917888563049853,0.017699115044247787,0.024096385542168676,0.04878048780487805,,0.018691588785046728,,0.06741573033707865,0.11711711711711711,0.07692307692307693,,0.041666666666666664,0.42857142857142855,0.30656934306569344,0.5238095238095238,0.6111111111111112,0.2727272727272727,0.08029197080291971,0.18181818181818182,0.25,,0.1386861313868613,0.2631578947368421,0.29411764705882354,,0.072992700729927,0.40145985401459855,0.6,0.5833333333333334,0.20689655172413793,0.5,0.41379310344827586,0.781021897810219,0.5154211678832117,0.5545416666666666,0.4909827586206897,0.15,0.25263157894736843,0.17647058823529413,0.3048128342245989,7.1416666666666675,25.092307692307696,0.28609625668449196,3.0,2.0,4.0,21.0,4.0,6.0,5.0,24.0,4.0,7.0,7.0,7.0,60.0,12.0,21.0,,,2.0,1.0,5.0,,,0.8333333333333334,0.36923076923076925,0.5714285714285714,0.4375,0.36923076923076925,0.08,,0.06,0.3,0.3,1.0,0.38181818181818183,0.38181818181818183,0.8095238095238095,0.14285714285714285,0.3,0.6666666666666666,1.0,0.13793103448275862,0.5,0.4166666666666667,0.38181818181818183,1.0,5.0,,0.05,,,,,,,,,,1.0,0.10526315789473684,True,,,,
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,4212.0,70,-11,145,143,68,73,12.0,288,5.0,6.0,,,2.0,2.0,1.0,6.0,,4.0,2.0,3.0,3.0,6.0,16.0,5.0,11.0,26.0,158,,,1.0,2.0,5.0,5.0,9.0,16.0,4.0,8.0,,,3.0,2.0,,1.0,1.0,1.0,,,,3.0,2.0,1.0,1.0,3.0,5.0,3.0,8.0,,4.0,3.0,1.0,5.0,1.0,1.0,4.0,4.0,,,9.0,2.0,1.0,3.0,8.0,2.0,9.0,1.0,13.0,1.0,6.0,1.0,,,,,,16.0,68,2.0,1.0,0.3333333333333333,0.3333333333333333,0.375,,0.4,0.35714285714285715,,0.35,0.48148148148148145,0.5,0.5333333333333333,0.23809523809523808,0.125,,0.3333333333333333,22.360248447204967,0.5555555555555556,0.08333333333333333,0.027777777777777776,0.045454545454545456,0.09090909090909091,0.06896551724137931,0.05172413793103448,0.058823529411764705,,,0.07692307692307693,0.1111111111111111,0.1111111111111111,0.05,0.07692307692307693,,,,0.2857142857142857,0.8333333333333334,0.8333333333333334,0.4,0.2857142857142857,0.16666666666666666,0.25,,0.19047619047619047,,,,0.09523809523809523,0.14285714285714285,,,0.2,1.0,0.3,0.5238095238095238,0.4861700000000001,,0.5225333333333333,0.23076923076923078,0.2857142857142857,0.038461538461538464,0.6153846153846154,7.937500000000001,27.139999999999997,0.4689655172413793,1.0,1.0,2.0,,,,,1.0,,,1.0,1.0,3.0,,,,,1.0,,,,,1.0,0.2,,0.2,0.2,0.25,,0.14285714285714285,0.5,0.5,1.0,,,,,,,,0.2,0.5,,,,,,,,,,,,,,,,,,False,,,,
